"d_year","lo_partkey","lo_revenue"
1994,172340,2542212
1994,154043,2887409
1995,634629,1266507
1995,607260,1271113
1994,668292,3826149
1994,698309,4669568
1995,765028,5137053
1998,351923,1724096
1997,55458,6244622
1997,73502,4048772
1995,271972,6026276
1993,5662,5808180
1992,360567,6445098
1998,636623,4387126
1996,737533,5144958
1992,173674,4180426
1996,375624,1720005
1996,716645,5961856
1998,614016,2410508
1998,255235,4927510
1998,121549,7224484
1995,499484,2621273
1996,104843,4760035
1998,151266,3521035
1993,186686,5055683
1993,172503,3119490
1993,681714,1846595
1993,753119,5391568
1993,589891,4052860
1994,338503,1963858
1994,410723,5374873
1994,607935,8938065
1993,244902,6986784
1993,408573,3271262
1997,405668,2690924
1996,786355,6165966
1994,252076,4101959
1994,727036,1275600
1994,93552,7264085
1996,344877,1037804
1992,360307,5655111
1992,216041,4273138
1993,32712,7333761
1998,646156,2865512
1992,218083,4054333
1992,325819,365270
1992,32427,3626932
1992,185267,4853261
1994,467356,4553578
1996,714892,3226407
1996,782868,6308984
1993,688728,1562187
1993,251036,2128015
1994,155460,272782
1994,15496,1156010
1994,576443,3095058
1994,470272,2265864
1994,289428,4396805
1994,275062,3152632
1997,254381,3533389
1997,168933,3279161
1993,323254,4881611
1997,116491,584906
1997,625277,328211
1994,218094,2186092
1995,209093,396823
1995,526085,4133143
1998,514401,2635437
1996,15215,1525783
1996,745688,2366432
1992,175611,1882256
1996,267191,4086059
1997,33596,726555
1996,560148,239207
1996,239348,3509261
1992,783310,1872568
1992,289909,721578
1994,310268,4885471
1997,458362,3929331
1994,548625,3849280
1994,526977,5811455
1993,507426,391318
1995,419955,523105
1994,617131,1118322
1994,109683,4671796
1994,235225,747175
1993,493454,4168598
1997,478576,4676086
1997,225823,4485697
1995,626393,4266810
1995,416708,1494705
1995,138699,1204219
1997,68434,4217107
1994,683685,7675790
1992,263690,3720780
1992,217506,4483993
1995,433173,2276456
1993,257504,2360306
1992,588325,5316834
1994,703056,2643313
1994,253442,5651491
1993,23441,3573468
1995,331469,750225
1994,539478,3138086
1993,102803,4333920
1994,178170,3707064
1994,97538,4021553
1998,666673,6394596
1998,114973,5977825
1998,228109,2903852
1997,625389,3371307
1995,80147,209648
1993,632091,194381
1992,417663,6676623
1992,456487,4991484
1992,176381,2713641
1994,716508,3841664
1994,734960,6463573
1994,465060,2209986
1996,552062,1024916
1997,286864,8439876
1993,770802,5515307
1994,212254,1257206
1995,296795,4171263
1997,380067,2157601
1993,115518,1324952
1997,641539,4314177
1997,402872,337221
1995,462302,2878765
1993,620455,5882671
1993,773901,2085462
1997,162711,2743929
1997,270488,4696273
1997,477429,4479384
1997,709004,3464357
1997,757920,6590329
1993,302358,5656293
1992,317819,4140147
1996,395908,7214004
1996,744535,309582
1992,794351,6451908
1992,772115,5467690
1994,91016,733103
1996,367203,3236444
1996,583141,881366
1996,748939,8396889
1992,206473,137946
1992,536296,522249
1996,322290,2418532
1995,717728,5299914
1995,482608,6877667
1995,783053,2361785
1997,25769,332172
1992,721014,4377965
1997,632967,8929671
1996,496641,1296995
1992,743145,2304933
1997,180867,188942
1997,628157,612007
1993,30216,3048918
1998,132016,311258
1998,384094,3887664
1994,374000,4081162
1994,342216,585063
1993,61792,5056176
1996,177958,3518121
1993,756405,6731070
1995,369470,4031845
1995,70583,2429799
1994,111695,5973415
1994,452823,4350710
1995,177433,4168786
1997,297438,6476615
1997,638242,4560331
1997,529498,1185316
1993,574148,4595171
1993,628703,5854431
1995,229152,2032543
1995,154504,2005789
1993,617378,5025919
1993,467080,2512944
1997,397492,1359005
1996,610926,5758650
1993,497500,3306435
1998,678582,4450688
1994,717142,5621683
1998,297002,1744236
1998,33733,3450131
1992,97767,4759557
1998,739488,3513135
1997,138901,8554959
1996,752798,6063089
1994,479875,1535815
1995,254953,6076788
1995,263467,3940889
1993,621636,1303711
1993,780625,2172921
1993,763847,3932446
1993,602514,5864227
1993,332634,2776588
1997,513126,4003936
1993,446152,5165603
1994,168380,1955313
1993,185370,5549325
1994,592257,5453587
1993,95823,4965378
1996,388359,5673572
1996,738474,6606337
1997,749523,462312
1997,419945,186492
1996,507715,165378
1998,266158,3642213
1998,508474,1725571
1994,389485,1903534
1994,472334,1810545
1998,505286,4276653
1998,716086,4165749
1992,196460,3735504
1992,8957,6717420
1998,556524,4954867
1993,760588,6066664
1992,701729,3502916
1992,354337,278264
1992,372560,2703502
1996,416785,6172283
1996,406047,3175462
1996,430774,8019144
1993,253954,1110421
1995,53119,2721015
1995,661497,5775501
1995,171667,6240050
1997,515963,4464488
1993,113837,1721271
1993,432450,2115117
1996,729374,4715222
1996,293005,459075
1998,726059,2825392
1994,195060,3474420
1998,615998,3898736
1998,266005,3520809
1998,311791,6670286
1993,739372,2949700
1997,254914,4421817
1997,328548,4729590
1997,293366,3834726
1997,200538,3440939
1997,319285,3555440
1996,399165,5109694
1997,698181,955111
1997,634832,643115
1997,17234,656201
1997,48849,8449848
1997,120268,2086981
1997,534672,5570505
1992,253560,426821
1997,579427,4772275
1994,57991,3929163
1994,394551,4936620
1992,753986,4985637
1994,574896,764697
1993,623492,5721289
1993,618270,4823066
1997,274819,4617241
1992,543842,1478482
1992,331160,3251839
1995,485429,4209254
1994,545241,4074744
1995,406964,7670854
1995,642160,3143274
1995,111992,1659303
1995,644149,109311
1995,323154,5198250
1993,525830,176301
1994,213543,5374595
1994,206517,3843450
1994,596769,6765173
1994,326757,6920911
1998,33380,6115097
1992,17539,2767407
1997,508737,5844637
1995,268073,510119
1997,535304,373659
1996,560711,7653700
1996,33072,100507
1997,462303,368196
1997,321553,6068277
1997,195249,125014
1993,619453,4803470
1993,206681,6468167
1998,613869,1005516
1998,491296,5494068
1998,399317,3942979
1998,674395,6112823
1994,432869,7018166
1994,60139,3264416
1995,114812,4685767
1995,32796,650025
1994,548918,5853464
1994,323047,1453100
1994,666385,2764862
1993,166940,7425678
1996,269253,4277840
1995,196985,2998051
1997,660273,1171578
1997,240275,5249923
1995,523059,4029479
1997,364209,1506183
1997,290949,5703394
1997,268340,1229830
1995,56541,4447693
1994,5574,3595355
1994,186823,5133596
1996,425844,4035189
1997,757247,5293788
1997,576621,7730870
1997,265240,2776849
1995,749344,2273881
1993,325445,713158
1993,328775,519482
1996,491454,1630445
1995,585026,4069593
1995,436239,455981
1998,599144,2584446
1993,129079,203884
1995,56923,3045470
1995,699361,6073873
1998,396352,130350
1995,334587,3424755
1996,705569,4441749
1995,90178,3387693
1995,264357,372617
1995,647504,2647481
1995,114222,1236220
1996,439460,4294881
1995,426991,5450870
1993,703752,3428921
1992,116197,242638
1994,332990,4915841
1994,509608,2888997
1994,178532,4187378
1996,778568,4379769
1995,747028,417096
1994,84637,6564358
1992,737708,4189608
1992,173203,1974281
1992,548356,6600351
1993,86451,4398597
1993,415577,2955249
1993,588537,3361554
1993,326615,7643289
1993,609514,133807
1993,772395,6412363
1993,767352,5819212
1992,535253,4123624
1992,409358,1499251
1992,63763,3336100
1996,153467,2455542
1996,286945,7820452
1996,10505,3949245
1996,658864,5021896
1996,368478,3980588
1996,197505,4196947
1996,265495,394329
1996,572277,3834568
1996,214493,5461022
1996,176524,2476004
1992,237771,5843959
1992,294673,5386541
1996,50430,2135525
1995,95736,7488000
1997,791705,1503812
1997,635136,4618583
1992,639889,3127333
1998,254664,3641962
1998,561044,3878620
1993,683790,6037879
1993,243246,3354817
1998,571803,341209
1994,326617,1699482
1994,647694,5200778
1994,517398,2358006
1993,434360,365003
1993,413328,248260
1996,261278,5472572
1996,87623,5242568
1997,277400,6886950
1998,546563,2599407
1997,74496,5734911
1996,297933,2081531
1996,148406,1323504
1996,657554,1886376
1992,319538,2242828
1997,279796,5119573
1997,514163,2707422
1997,409567,1591710
1997,529332,5574564
1996,717541,2103988
1996,501486,6358891
1992,48056,566284
1998,577205,2114314
1993,42012,3676754
1993,489231,1622879
1992,225995,1331239
1993,573111,5453918
1993,217035,606436
1998,607985,2214751
1998,798521,1522320
1993,30053,2241354
1996,519642,7178198
1996,334926,5516039
1994,245908,6481199
1998,57669,5563177
1998,694512,2942155
1998,173724,7277170
1997,786037,2311134
1993,751002,197958
1994,194743,6367769
1994,179403,6670800
1994,19567,4120744
1995,473125,4783323
1995,498788,509226
1996,789589,7073409
1995,193291,4485099
1996,512135,3670752
1992,488073,4471264
1994,308084,2754200
1992,560295,6508006
1998,423425,653974
1998,496468,7029312
1998,759996,8092258
1994,496211,3549138
1994,613419,3670706
1995,652827,8365013
1996,100589,155778
1994,443194,218336
1994,304804,1085274
1994,399677,6143690
1993,482129,5333280
1996,179192,124576
1996,475686,3987984
1998,378461,2715589
1994,400236,1567969
1992,170293,647562
1992,508435,1540118
1998,479076,1793585
1998,629083,801543
1998,187263,5711599
1998,124917,932116
1992,469908,5408294
1992,573234,1568652
1997,643971,7835934
1997,14727,5255145
1994,152723,3356110
1996,11110,3367620
1996,20867,6007209
1996,98758,7378350
1992,387300,961391
1996,564464,4194039
1992,384646,6598892
1992,282540,1315465
1992,132039,2416243
1992,608198,2360545
1998,472208,2230540
1998,128192,5919141
1998,121225,122129
1992,80097,2849980
1992,662323,1156761
1992,446192,4684707
1994,744253,1478830
1995,29978,5182046
1994,749418,2183461
1996,284317,4263058
1993,67514,711124
1992,112188,2257538
1992,736339,258556
1996,594477,2431033
1997,507993,7203492
1996,173125,2935394
1996,153495,1018906
1995,365338,412576
1995,462249,3231534
1997,603758,5264328
1997,159369,3252375
1997,7061,3876112
1992,7594,2450594
1993,300269,2773311
1997,557342,1029899
1992,596970,2250908
1995,781771,6269672
1995,9158,1165327
1995,82615,431354
1997,145202,5278150
1997,405064,3604828
1994,527345,4923884
1993,447332,5355191
1992,610798,4509417
1992,101223,113852
1993,774314,255443
1996,708546,3575373
1996,360152,334550
1995,302308,2075499
1995,593166,493582
1994,600069,3791814
1996,614817,6279434
1996,515475,411364
1996,108510,3454610
1998,18140,4231501
1998,34047,776983
1998,720674,2033568
1996,314391,2023747
1996,769036,1179035
1992,480442,6213130
1992,105972,5039867
1995,133483,3666848
1993,162245,4470760
1993,35818,666447
1995,405697,6558125
1996,369363,1675849
1993,693972,2830953
1993,381846,9068512
1992,378784,186277
1996,391421,3200259
1997,187411,1798092
1993,611256,4258018
1993,164572,3174945
1993,359335,5563336
1996,621687,3326688
1996,683482,5568710
1996,535145,5265695
1998,217916,3964891
1998,525591,2082142
1997,782572,4968583
1997,677350,5479176
1997,204935,993556
1992,567642,6199082
1992,383944,2920219
1992,141050,545525
1996,2254,3295312
1993,241632,157362
1997,326553,3487624
1998,49257,4106075
1997,64859,2553390
1994,484601,6992407
1994,673038,3396960
1994,548336,5562157
1998,683190,2299393
1992,320004,204798
1997,25897,4374936
1997,298267,3302302
1998,93804,4580794
1995,418569,4040158
1995,126064,4863847
1995,291579,1733898
1995,178800,6989136
1992,201780,3355131
1992,104027,808319
1997,92631,5646985
1997,47576,1508334
1994,232612,1390140
1994,694478,1325196
1995,426715,2068529
1995,767948,6186827
1994,317502,1053006
1997,262359,6606700
1993,707212,2509072
1994,202859,5232664
1994,639947,2330333
1993,105181,2906141
1996,106153,2973219
1992,264227,2310947
1992,228878,2825929
1992,259207,3540552
1998,426218,219684
1994,482752,5998696
1995,480535,2927965
1995,344045,3139673
1995,481928,1974836
1994,272159,5376308
1992,51633,7447761
1992,767125,751016
1992,264542,1771679
1997,418566,4728259
1992,600078,1672448
1996,779192,2294443
1995,338496,2094565
1996,27090,1381208
1994,791778,841383
1995,596687,1016686
1994,427193,4061736
1994,677522,7127075
1992,431529,141668
1995,711537,3168231
1995,499405,2112187
1992,56488,4576112
1992,485114,1226584
1992,627256,231911
1994,502704,1706680
1994,131433,5799142
1994,139865,6788921
1998,220182,763803
1996,573489,1124971
1996,220930,7696125
1995,713780,2435912
1996,25393,1679628
1994,699636,2379798
1998,390402,4566713
1998,308779,6194588
1996,770646,2307123
1996,670550,589961
1995,508296,3187635
1995,358377,4363494
1996,718655,4562288
1992,602363,806015
1992,3139,505433
1996,158201,1775472
1996,640754,305049
1996,349499,5853254
1992,488395,4205444
1992,20826,4401986
1992,417492,4797835
1992,292976,7669099
1995,162629,923624
1998,722671,2574332
1993,529524,1674673
1993,447610,604344
1993,351485,3032991
1993,728687,2470536
1993,636178,100272
1994,406718,1315998
1992,539681,6194376
1992,16723,1067457
1997,154705,4047310
1995,387316,516414
1996,212608,2709691
1996,701530,1583571
1998,464936,7151223
1998,538391,5848982
1998,392991,7964971
1997,639603,7404336
1993,482747,3902248
1995,315578,4302612
1992,670947,5410424
1992,235345,608156
1998,165555,481303
1992,732268,5330943
1995,763889,2179380
1997,372162,5147639
1997,522738,7146721
1994,308184,3304695
1994,455607,4940877
1997,460504,3334620
1997,486748,8243389
1994,571375,1575075
1994,693202,2199112
1996,145802,4759932
1997,267083,720348
1997,405148,2601206
1995,21536,4932281
1997,299287,2603410
1997,574528,1826850
1997,80733,1079649
1997,787551,5069580
1997,355388,5715745
1994,729307,3335329
1993,502129,3189702
1993,347374,1422781
1998,142176,818610
1998,739105,1245892
1995,149464,4081801
1995,429936,8320092
1994,627413,3474264
1994,191429,5662044
1992,280530,2611689
1995,562381,3767169
1993,700829,6751925
1992,655791,5991386
1996,395682,817728
1992,770751,4807519
1997,54233,3385979
1993,440763,5676861
1993,700089,960542
1996,586395,5786231
1992,158907,3241769
1998,417116,4023885
1997,687981,1870502
1995,229980,2593739
1996,259429,4123577
1996,181197,2822243
1996,546543,5378935
1996,131462,7317954
1997,670358,4921425
1995,504679,1852015
1998,593606,2498382
1998,732948,1081576
1998,496301,1525601
1993,43560,7442622
1994,213441,5442099
1997,403379,769410
1998,94490,1269238
1998,165688,7995027
1995,524666,6424432
1993,719591,6957619
1993,216719,1766556
1995,739809,7949711
1994,477265,5724241
1994,691061,3332831
1998,652298,5942485
1998,83996,558357
1994,776228,5751477
1997,376043,4735734
1997,548842,2609331
1995,650267,4119106
1997,332066,2272963
1998,166613,1612425
1993,550590,1948997
1997,160665,4975077
1995,68121,3136665
1994,561909,2897193
1996,293293,5209434
1992,14639,5816790
1994,540360,4037180
1994,569896,7470306
1995,164091,977206
1994,485853,8109240
1995,609488,838470
1995,508395,1225142
1997,3571,1878602
1998,75418,2407812
1992,72939,8443082
1992,195830,7816943
1994,468974,178751
1994,342657,3161330
1996,443600,2117791
1992,330885,948355
1992,292686,493528
1992,679857,2791966
1995,640411,1070292
1994,110245,1550221
1994,225317,4097105
1996,104986,6960466
1994,488620,2445072
1992,336970,7817109
1992,101342,3661944
1993,264336,390096
1998,237722,6174121
1998,178851,1337386
1994,319972,3932129
1994,525932,920217
1996,461393,853253
1996,433658,3819912
1996,653978,7559681
1996,137184,2555929
1996,43745,6147013
1997,67044,693573
1997,294320,4571170
1996,348890,8375961
1996,589585,7163767
1996,584063,2374372
1994,713507,6931822
1992,351330,5387148
1992,662872,6275152
1998,148171,877802
1992,196784,6846039
1992,788887,6915475
1995,302582,5229081
1995,688486,3981015
1997,523044,3307762
1992,746414,3966392
1997,553675,321528
1997,460208,322417
1998,255125,423403
1997,742433,578356
1998,234149,4575141
1998,435530,1595940
1998,742261,6060019
1998,574479,2508821
1997,283460,2147853
1997,105827,3168945
1997,387795,3897354
1994,340333,4257292
1998,205949,6382814
1994,434131,2713900
1993,229820,4024563
1995,100163,116316
1992,706517,4936075
1992,169346,2060735
1996,143191,3860546
1992,15283,5636709
1995,700304,4956226
1992,726875,5705520
1997,752882,1584642
1996,51433,2472591
1996,283037,3398706
1995,649492,1095509
1993,445652,2228693
1997,349356,3513350
1997,651195,417202
1997,626195,1318484
1996,111281,5169120
1997,29956,9148743
1997,263072,476127
1997,644183,3280006
1996,200405,4294733
1994,570017,3551196
1994,375047,1773929
1994,79016,3534275
1994,573186,3739705
1993,658590,1994545
1994,573041,441151
1994,735751,671806
1994,153621,7786983
1994,663886,2693381
1995,252506,1370980
1995,589176,3381745
1995,758548,4239579
1996,285440,4561376
1996,545292,4814172
1998,496490,3604689
1995,679102,3178345
1997,465467,2531121
1996,71518,4912403
1994,53967,8759577
1997,400530,3576275
1992,766887,4689240
1992,263933,3983532
1992,721701,6821773
1992,200926,537111
1997,647591,584652
1997,671434,5284304
1997,306284,3186966
1995,56921,6375538
1995,246533,825572
1992,29171,1101270
1992,673073,3464484
1993,179551,7043976
1994,70996,2773455
1994,414738,1976641
1994,93596,6630179
1992,491274,4589061
1994,665056,2036934
1994,564307,883104
1996,254210,1242201
1998,271117,400420
1998,645438,6643086
1993,190298,5089471
1993,361071,4062963
1996,339450,5679234
1995,368278,3065434
1994,95577,5826371
1996,581317,3586613
1995,339534,1183287
1995,131611,1626183
1994,627760,6604087
1995,286144,5205378
1996,29730,2390011
1995,47236,217714
1995,283043,1793500
1996,473522,5682900
1997,716113,2642047
1996,790599,4014394
1993,394755,1281869
1993,240712,4969668
1993,44158,3141127
1995,581576,5801425
1996,135361,4242141
1995,461171,1569159
1995,496200,556223
1994,730494,859795
1994,602365,833903
1998,228040,1170348
1998,184929,1993780
1998,77544,5422768
1992,481180,2643961
1992,14619,6330742
1992,482603,3539014
1997,702328,968451
1994,220526,5265296
1992,509787,4491900
1993,61024,2038991
1995,23315,4261024
1995,44215,811447
1997,730056,2293674
1993,600145,3971418
1993,222266,2792387
1995,523085,1096979
1995,52984,4416314
1995,472523,3125595
1992,484673,1969288
1997,261490,2418165
1993,551120,2953514
1992,200444,2000511
1992,45734,7499994
1995,706947,5275557
1997,544091,3893290
1995,677084,3059007
1995,391139,2625076
1998,365621,4553847
1994,135664,5721055
1994,385902,8046978
1997,37834,3423175
1997,662788,1544161
1997,346060,2837018
1997,144919,3694114
1997,153205,4235101
1996,162404,2563267
1996,718176,3845130
1996,38749,6875852
1996,711168,2016312
1993,494441,2641172
1994,228386,883256
1994,78404,5667840
1994,168044,4293586
1998,418945,4579651
1998,145224,3541123
1998,1922,5537421
1995,502592,4448850
1995,586133,2547939
1997,368621,6623271
1996,284455,2962367
1997,84552,1733228
1996,718106,863285
1993,72534,5991469
1996,674226,1785882
1997,148510,5273997
1993,416857,6031022
1993,191795,4660371
1993,482600,775464
1997,142430,4689689
1997,782169,1782860
1993,538530,461141
1993,665787,5482602
1995,433864,523171
1992,176081,4459386
1992,525621,156427
1992,506691,7395050
1996,304387,4683351
1996,627325,5650332
1997,332004,2335121
1997,604051,4125686
1997,658322,3572009
1998,403532,2905472
1996,469116,2495707
1996,423326,4066471
1996,434241,648721
1996,39079,2693813
1993,563281,532326
1993,165114,3509031
1996,297463,1735014
1996,252977,7903186
1995,408743,1618685
1992,65570,6008685
1992,667878,4383870
1995,65113,4075255
1993,53766,7921214
1993,748122,4170200
1995,487745,6320962
1997,215863,7858959
1993,218106,1319027
1993,698259,1503635
1993,10949,4519654
1997,155771,5096688
1996,602173,4304860
1998,138551,5951275
1998,611465,5607575
1993,641149,1388800
1993,111410,3584796
1993,258982,5892784
1992,95957,189436
1994,513732,3665991
1996,340989,3361630
1996,708107,3642933
1997,291293,1602781
1994,669206,4512652
1993,40349,3837075
1993,235057,3656659
1995,581304,6448478
1998,795049,4372406
1996,602007,1259832
1996,327055,321365
1995,676449,3081736
1995,261877,2175371
1995,87381,1286277
1995,612225,4298578
1993,656955,3059072
1993,373425,5488675
1993,678932,2988647
1995,247193,3876612
1996,76245,340725
1993,669373,2397419
1998,693530,3842267
1992,464828,6454080
1997,515867,8052906
1996,85709,3653773
1997,426245,4848850
1998,117249,1944944
1998,253139,2874459
1992,543559,1054464
1992,567230,3595866
1992,631522,5738378
1996,83717,5008590
1997,616543,1167608
1994,326140,671690
1993,779917,4085616
1993,234849,4020752
1994,694513,4673188
1996,439435,4932757
1996,551352,4984628
1995,122519,915656
1995,119929,2564778
1996,732670,1566428
1992,741894,8904956
1992,203824,4198578
1994,156259,2551585
1992,758283,6303875
1995,736004,1853226
1998,554682,4734135
1998,40839,4784183
1998,782576,7557966
1994,277499,6314904
1994,605007,2517037
1995,530225,1847654
1992,436015,4520055
1998,629854,513740
1998,355751,2775152
1995,124764,5097966
1995,159656,4467552
1993,653491,1001010
1993,255506,531982
1992,2324,2119080
1992,257961,9214797
1994,495543,3904763
1994,575104,226383
1994,157062,1953878
1997,271012,447265
1994,668097,3331507
1994,327920,7935785
1995,358625,5333676
1992,100862,2373283
1997,736653,1311145
1992,723286,4875647
1992,253900,2613984
1992,387383,410233
1996,624043,1690333
1996,274968,952045
1996,578027,2134860
1992,70183,2833363
1995,444119,2198470
1998,148,3119264
1996,209759,1294942
1992,85555,4781867
1992,195548,3326524
1992,200513,2544300
1995,646885,7576531
1995,186674,6496872
1996,204763,3794131
1997,382766,2331273
1997,263086,2536651
1997,455360,5392894
1993,35437,1605743
1993,731048,3066546
1993,23084,93658
1994,580845,6984949
1995,548714,6324531
1997,277157,639654
1995,332444,147643
1998,91308,1343476
1998,208785,6178872
1997,537438,6297049
1997,707260,233170
1996,66776,5291049
1994,151781,2411938
1994,409160,696010
1994,502700,4672153
1995,127416,4041548
1998,438573,1405741
1994,659143,1763376
1994,603229,4868417
1993,9508,2693250
1995,197039,4297601
1995,636468,904452
1995,306668,1657903
1994,248175,1671262
1996,549020,5133338
1996,170000,1890690
1994,184681,4385949
1996,444601,3825310
1993,18472,1422450
1993,446534,4405997
1993,96741,1854168
1993,318334,3732403
1993,633440,2101317
1997,207018,1493875
1997,145584,2903911
1997,687627,6393776
1993,73379,3048241
1997,119552,3397691
1997,644902,3619865
1997,9336,3474470
1997,109732,5608370
1996,591625,168226
1996,231678,1883302
1996,766591,1417213
1998,522915,3348673
1997,84476,5494288
1997,121791,2866020
1994,54573,151229
1994,393927,5129069
1992,294759,4082706
1994,624572,426513
1993,548503,2918333
1997,529209,921205
1995,469660,5848777
1995,774268,3210614
1996,90636,162663
1997,397063,4011452
1997,548047,2080538
1992,379488,5266699
1994,270102,2315714
1997,542035,3483050
1996,434435,2831939
1996,745215,3178173
1996,480446,2439178
1996,280751,4535427
1997,220375,5277296
1995,376871,7557696
1995,608888,5886480
1994,118054,1972572
1998,379115,4489816
1994,549541,4536163
1994,132378,3525925
1994,325977,2794129
1994,279387,1352706
1996,308809,330837
1993,507398,2091190
1993,634158,2330584
1993,526565,598419
1993,388264,3432010
1993,752827,4052827
1995,280048,2246245
1996,139187,3682218
1994,520879,8389737
1994,486693,7407344
1998,538565,7084439
1993,694173,2016817
1992,278075,3264486
1995,497827,1947061
1994,155367,1587353
1998,688888,512380
1998,538536,5874496
1997,642229,803436
1994,327818,6379084
1997,729699,487482
1997,634170,99372
1995,168775,5007679
1993,46986,3672662
1993,471473,5184131
1997,330381,3696378
1996,580225,4784863
1995,39286,4348518
1996,76672,3600695
1996,614617,2450528
1997,255540,1251758
1995,234149,4829676
1995,523662,3256656
1994,373254,4897515
1994,468612,4605839
1994,123496,5807490
1994,181642,2364834
1994,49282,4728115
1993,610206,541342
1993,395495,4682373
1997,608803,6778609
1997,93999,6369596
1996,709092,1942269
1996,363928,7266487
1993,623609,3337937
1993,195073,443866
1996,633861,7538286
1997,615616,7275005
1998,670387,2717414
1993,795217,2015508
1993,333982,9071865
1997,192929,3311904
1995,55411,778853
1993,550637,5221465
1996,508242,3250572
1996,223176,4191097
1997,676311,1673464
1993,230290,1405762
1993,161406,3380889
1995,661333,1014731
1994,399217,884486
1993,45933,4565799
1993,784637,8014048
1993,145508,3579264
1994,685755,675399
1992,725622,1278529
1992,133373,4542575
1996,19695,3642740
1996,580972,5536806
1992,529170,2096114
1992,151207,1404151
1994,264715,1303447
1996,646497,3464304
1996,505016,3675564
1996,364620,4959491
1995,1826,8127665
1994,58012,3123432
1992,496338,3010203
1992,344918,6206689
1992,597982,3706488
1995,343526,307623
1992,185213,5288907
1992,11745,7455330
1992,130875,8061830
1998,262831,1255674
1998,592165,5135416
1998,749712,1458671
1998,96724,2168107
1992,509976,2978925
1993,768844,4303822
1992,153897,4163199
1992,257339,3629696
1997,778097,5875300
1997,785954,2655975
1997,585426,3476220
1995,473844,7347628
1995,464710,2180446
1998,386627,1357179
1998,430880,5389119
1996,193533,3028598
1997,173865,5351253
1994,611714,6015016
1993,88571,5481888
1993,397170,3810350
1996,769003,4425092
1996,20497,5192265
1996,54932,3111547
1992,141905,4164419
1992,181171,4758246
1993,364598,5321918
1993,39390,902655
1995,272279,4538320
1992,565968,789168
1992,7866,337033
1996,569135,3695413
1993,151370,4457416
1997,766246,5794719
1998,195569,1776085
1995,696012,4405880
1995,273383,3721879
1995,706160,4032477
1994,57405,5885568
1995,60713,4016904
1995,282872,1220497
1995,149003,4742416
1993,104987,1812701
1992,137073,1755020
1992,256136,518757
1993,74501,1860605
1992,753525,599826
1993,586715,8467943
1997,46820,6431224
1998,66431,3051987
1995,341860,1591848
1992,712192,2849042
1992,198141,4614557
1992,549955,4168249
1995,281249,2804924
1998,654371,4453142
1998,378102,5088548
1995,652173,3481183
1995,179488,7053660
1994,228784,3156635
1995,316625,2994296
1992,663109,4097451
1992,756481,1522075
1992,422160,2678296
1992,35998,7467135
1992,77694,5844228
1995,658402,5999231
1995,149697,8733450
1998,254313,2623311
1998,49840,2577369
1996,782460,6478206
1996,395046,4179592
1993,208769,308706
1997,669357,5796018
1997,273887,180504
1997,11108,1149544
1996,650408,3871354
1996,202330,1521915
1994,127837,5896592
1996,309980,8300164
1996,227398,243869
1995,478495,4774042
1995,462644,2570592
1995,706129,3559642
1997,726999,4659708
1997,719538,3367315
1997,518264,1887457
1997,486489,4913281
1994,36946,8407327
1994,141664,506581
1994,115082,1031255
1994,581413,2223652
1994,430556,2426016
1994,121127,4443224
1992,664690,1123514
1992,228698,3367227
1994,588594,479532
1995,77009,1256164
1995,187032,5044587
1994,267403,5892677
1994,318363,2254363
1997,27412,6362197
1998,71393,5899622
1996,589573,1316739
1996,557201,1464521
1993,494501,3405207
1994,385786,926526
1995,609468,1870549
1995,631041,1732121
1993,699379,5895160
1993,58797,2612615
1997,501453,3990955
1997,795250,3414168
1992,221715,5692442
1992,180542,2312119
1994,140162,4760553
1997,476937,8727429
1997,447816,684350
1994,248441,5816153
1994,580013,205482
1992,709286,1633310
1992,158485,1197740
1992,118026,970938
1994,183472,7155162
1996,475612,7779191
1996,671556,281063
1992,687240,1826088
1997,634543,6388753
1992,597550,7117329
1996,466093,3526703
1992,482521,3570812
1995,288605,7115379
1995,184039,5165938
1998,267183,569334
1996,202546,2476986
1997,262629,716224
1997,639186,5129558
1997,392172,697816
1997,18588,5019924
1993,515147,2097626
1993,474660,6917796
1993,798926,4859736
1995,268737,2916781
1994,571482,4175700
1993,599018,4117225
1993,117613,5381013
1993,298132,623826
1993,303020,4266974
1994,86438,829018
1994,350538,7005373
1995,281402,6241855
1995,108532,868858
1992,408106,1697569
1992,631716,4903495
1992,186961,5775247
1997,289825,1393774
1998,246103,3550120
1998,374504,3636840
1997,106666,3266704
1993,276833,2282183
1994,645207,3981899
1995,399998,8391920
1995,891,8601072
1993,201305,5156889
1993,248075,1457860
1993,284708,6499929
1997,456485,1441460
1992,287623,4783511
1993,497655,6098204
1995,740,3320857
1994,411649,4828558
1994,453935,1813353
1992,535739,7453782
1998,406061,1936014
1992,235619,621840
1997,390123,3923197
1993,523401,5255962
1995,421391,5067060
1998,413051,2660722
1994,157900,8458128
1994,41150,1620357
1993,356839,6316872
1993,653187,1880107
1997,727296,377129
1993,439821,5634560
1993,662785,5704656
1998,560176,979030
1992,436693,6820168
1992,294059,1860721
1992,547266,4491280
1992,17596,3414659
1998,104868,3670805
1994,319353,2708999
1994,131809,3015230
1995,129096,4061574
1993,527322,5157024
1993,299072,1872212
1993,721340,2025629
1997,762982,2791356
1997,233353,2829948
1997,363298,4684164
1992,779434,2076384
1998,448799,8137617
1998,571789,1354633
