"lo_custkey","lo_orderdate","lo_revenue","lo_suppkey"
231917,19930801,2070704,10003
184349,19931207,2069967,16189
184349,19931207,2871239,15105
134500,19930309,2343295,11339
18691,19930723,2671415,11182
18691,19930723,2598267,2564
218323,19930815,1776574,4639
1210,19930519,3365712,4967
1210,19930519,2736013,15194
1210,19930519,2661732,1810
1210,19930519,2254855,498
268579,19930818,2996261,16652
292103,19930624,2661059,17730
292103,19930624,3246447,6843
188962,19930917,2728553,758
75454,19930105,2111709,18643
75454,19930105,2013681,18284
209800,19930411,2176079,19398
206953,19930403,1810220,3526
143906,19930604,2254176,6788
107929,19930614,3506166,7837
234344,19930624,2412058,6439
234344,19930624,1466727,11208
229780,19930909,1709747,3364
229780,19930909,1899569,6938
133910,19930801,1241114,4886
133910,19930801,2380302,2049
214163,19930928,1670020,8701
215377,19930105,1968032,17920
215377,19930105,3200761,5240
95912,19930608,3336190,7574
83797,19930108,1368967,18033
255805,19930212,3598824,14818
81170,19931029,1546159,4613
81170,19931029,2862136,17513
274402,19930424,2991090,9012
53821,19931030,2663304,2664
69544,19930409,1990030,18304
124882,19931030,1591393,9034
124882,19931030,2605489,5475
124882,19931030,2422533,13513
155557,19930622,2513971,17869
288814,19930330,2635269,4664
183445,19930812,2978341,6673
28406,19931118,1375325,742
28406,19931118,2130645,1148
28406,19931118,2435327,10080
166375,19930611,2159009,13775
85364,19930328,1875225,702
107377,19930221,1563518,9741
281605,19930119,2353007,1828
195380,19931215,2513822,14815
182383,19931105,3335759,11525
182383,19931105,1285516,5787
126898,19930422,2351358,2434
171127,19930807,2353665,18603
171127,19930807,1857642,2785
221899,19931224,1300831,16250
124097,19930904,1801011,13991
121496,19931002,2652846,10686
121496,19931002,1445467,16822
82522,19930828,3473612,15685
208558,19930622,2690047,19116
208558,19930622,3045050,11249
167476,19930310,2306293,14555
65227,19930110,1552461,12658
188749,19931020,1961928,4702
278579,19930217,1423301,2137
278579,19930217,2005903,7022
95944,19930525,1988155,8600
39239,19930115,2652636,6594
39239,19930115,1396051,8821
224270,19931027,3056294,3956
224270,19931027,2423996,16557
289178,19930603,2630014,11420
229880,19930721,1805881,15275
229880,19930721,2072765,4689
242551,19930819,2163507,2762
242551,19930819,3983148,2019
242551,19930819,1878955,19666
100882,19930509,2616220,6334
257288,19931124,1515924,3929
235880,19930924,3576755,12758
74960,19931227,1506771,10814
11071,19930529,1527706,14192
231016,19930430,3765954,4904
60529,19931222,1673449,17085
60529,19931222,2298758,12735
229790,19930506,1806853,3191
268777,19930702,2263304,15143
268777,19930702,1752397,19519
268777,19930702,1470144,18920
268777,19930702,2342618,15323
268777,19930702,2348500,9309
254260,19930214,2023074,3692
188161,19930103,1708152,15491
70897,19930221,1705394,14647
70897,19930221,2945416,1749
98720,19930613,3139902,11782
245863,19930802,1857905,1159
75727,19930817,2423752,18312
75727,19930817,4259756,6251
50759,19930222,2152051,9683
50759,19930222,2907233,15554
53668,19930106,3459276,7468
68836,19930109,2091122,12922
206059,19931221,1759183,7820
206059,19931221,2100011,2625
131500,19930921,2400441,7479
82895,19930925,2751307,17123
11957,19931120,3996132,1851
107224,19930726,2535073,11508
107224,19930726,1564018,11561
177970,19931011,2451978,16133
226699,19930707,1855199,9479
12430,19930516,1766068,2840
141304,19931020,2110860,18562
193315,19930423,2662866,18877
179851,19930612,3042933,877
83296,19930307,1894547,17452
83296,19930307,3800538,3104
147235,19930728,2958151,14310
83740,19930316,2124159,13035
83740,19930316,2220064,8380
25225,19930522,3655259,9886
25225,19930522,2154972,9372
198559,19930515,1682214,1788
198559,19930515,2451400,18922
199600,19930128,2381063,18151
199600,19930128,2236908,7882
75157,19930210,2766319,5436
137140,19930117,2331426,10092
137140,19930117,1420990,19937
137140,19930117,2419080,11644
6452,19930816,1854788,12238
180629,19930813,2289547,7297
180629,19930813,2673869,14148
180629,19930813,2539573,3077
129959,19930105,2353950,5107
298663,19930819,2541138,3190
12884,19930517,2042880,2846
12884,19930517,1871956,11478
6277,19930704,3550177,11059
6277,19930704,2406318,17886
226844,19931127,2456645,13657
223198,19930129,2089275,9561
75176,19931022,1522946,8401
175372,19931122,1725439,12739
51688,19930210,2773286,12651
194732,19930531,1716881,8733
194732,19930531,1741749,1124
155806,19930527,2483128,6570
260582,19930217,2890596,4286
158656,19930726,1524944,13936
138766,19930406,2489318,14712
117301,19931217,3103444,12887
191117,19930216,1909647,15166
274064,19930218,2953665,10898
286540,19931124,2636668,9165
275186,19930109,1749076,14077
238240,19930513,1341135,7689
146440,19931015,2374810,13023
45569,19930808,2223958,8849
9334,19930121,2394508,44
9334,19930121,1693336,2522
117131,19930126,1335650,14371
188857,19930202,1964755,16862
169126,19930320,2985185,18439
293176,19931210,1589774,3277
293176,19931210,3305080,13071
193627,19930511,3934002,7160
193627,19930511,3282543,13809
193627,19930511,1539548,2641
82171,19931206,1624399,16140
137458,19931231,3161307,15643
260329,19930110,2179267,9950
81445,19930710,2579336,9336
216359,19930104,1809542,4153
288535,19930128,2229987,19773
183538,19931020,1642272,14435
183538,19931020,1986372,10638
169567,19930801,2440417,3283
51238,19930519,1104922,14531
285736,19931011,2685582,2895
285736,19931011,2661035,7203
261227,19930523,1883163,3162
116363,19930927,2677477,19952
121030,19930906,2789154,4261
158152,19930527,1761508,14420
158152,19930527,3033006,3333
48562,19931118,1938281,9263
155134,19931117,1538265,11876
10477,19930828,3466548,9924
249326,19930622,3233312,13305
146539,19930610,1343679,13392
146539,19930610,2247425,15059
46699,19931221,2496157,2401
46699,19931221,3351463,17024
46699,19931221,2192426,13697
147404,19930723,2747414,8674
147404,19930723,2251834,16936
147404,19930723,2115852,7329
127100,19930113,2112549,6517
127100,19930113,3758124,2590
166490,19930311,1712427,12502
297845,19930210,1776552,6826
297845,19930210,2624389,14558
73979,19931005,1340560,7830
53650,19930330,1795519,6421
282583,19930513,2373032,16499
285112,19930511,2900307,16048
20200,19931115,2596550,18980
177538,19930722,2485730,18377
29945,19930728,2473147,16694
29945,19930728,1474608,2769
29945,19930728,1651731,8171
17947,19930712,2474365,12101
17947,19930712,2006807,17238
17947,19930712,3017007,6804
24575,19930819,1757733,14211
130403,19930108,2633837,924
130403,19930108,2352009,14049
130403,19930108,3444210,9215
130403,19930108,3080213,10050
54181,19930314,2870423,1346
116677,19930423,2598048,1319
205057,19930519,3163050,6912
205057,19930519,2370431,19185
272191,19930916,3504868,19751
47752,19930715,3542928,3873
47752,19930715,1977859,17484
47752,19930715,2395683,5932
182185,19930218,2600184,18361
182185,19930218,2729323,13497
247166,19930718,2643976,13858
260488,19930717,3143125,3852
260488,19930717,3260982,9188
119731,19931119,2155260,16497
31360,19930517,2672588,3617
31360,19930517,2796487,8559
127363,19931112,1739956,8289
100540,19931107,1865003,13141
97817,19930212,1490414,6035
97817,19930212,1454328,17574
97817,19930212,1759625,18173
37498,19930601,2126434,9004
5153,19930910,2458444,19650
5153,19930910,3236332,10581
155275,19930117,1847099,1530
155275,19930117,1148704,3132
155275,19930117,1692842,18683
112063,19930815,2992331,5667
112063,19930815,2140398,577
240256,19930827,1242739,3394
282718,19930827,3155225,9513
157957,19931208,1839828,10317
64261,19930718,2220960,18151
245833,19930419,2104453,7343
245833,19930419,4245087,8236
189256,19930302,2456051,13349
70802,19931017,2090517,7207
215869,19930519,3161040,17305
16451,19930705,1286919,1661
79088,19930126,2439591,913
79088,19930126,1458392,2918
201631,19931022,2063481,2593
178852,19930718,2803838,11961
7195,19931024,2207648,970
236938,19930323,3139657,14429
117115,19930928,2161993,11817
145474,19930526,2350212,18869
205871,19930527,3949781,15063
17527,19930212,2525694,6087
47425,19931227,1582146,17308
47425,19931227,4296998,9715
223490,19931101,2190591,7196
37510,19930218,2076469,18833
111497,19931106,1850828,5400
117481,19930502,2059484,17272
15034,19931122,2571375,1035
209041,19930823,2157538,1310
209041,19930823,2010254,8328
25186,19930322,1996564,3510
25186,19930322,2388664,17679
25186,19930322,2565298,14637
8228,19930920,2562205,5148
8228,19930920,2329161,8882
172258,19930817,3329200,18574
253376,19930422,1586930,16233
215905,19930402,2222913,5437
140008,19930103,3361634,17746
140008,19930103,1941221,5625
140008,19930103,1716549,18210
271025,19930731,3336449,9596
209695,19930418,2069876,10660
209695,19930418,3626920,17181
232702,19930227,3403236,626
131519,19930819,2124032,1432
248305,19930828,2009643,12947
24977,19930711,3396142,15521
108946,19930814,1512967,2162
298177,19931025,2813302,16946
298177,19931025,2317369,16291
89134,19930215,2266737,15444
89134,19930215,2852087,3397
89134,19930215,2496562,10511
225251,19931206,1583152,8497
246250,19931129,2251079,5703
246250,19931129,3083152,2888
175027,19930207,1838916,12600
175027,19930207,2227423,15730
237724,19930519,2311935,15711
20816,19931210,2396447,14179
172517,19930114,2618808,15524
102310,19931228,1093926,14313
141940,19930124,1404881,9278
50873,19930610,2304789,7541
50873,19930610,1214511,30
57154,19931018,1185595,10911
160591,19930307,2416213,15932
84394,19930709,1879138,9546
84394,19930709,2192367,14105
284600,19930309,1664770,10057
179869,19930808,2150240,17175
289237,19930204,2923420,19915
192100,19931105,1550124,1163
192100,19931105,3098520,2069
192100,19931105,3103425,11072
253174,19930513,2034974,2601
189293,19930802,2012887,1204
96554,19930812,2908386,16687
219187,19930204,2157795,15179
28183,19930204,1689336,13784
28183,19930204,1450174,17417
199861,19930601,2554673,2005
199861,19930601,2123161,9925
199861,19930601,1757788,18662
135421,19931228,3335585,15127
286154,19931218,1955253,14989
286154,19931218,2537505,19548
2941,19931223,2281577,1573
191855,19930112,3390765,4265
191855,19930112,2242489,16225
224525,19930519,2315609,7717
224525,19930519,3644697,14630
279605,19930107,3121039,4002
279605,19930107,1910471,17402
279605,19930107,1369628,13664
119011,19930901,2168890,1873
119011,19930901,1766030,2848
119011,19930901,2716259,14366
105248,19930225,2189655,2883
195383,19931213,2007477,7953
195383,19931213,1548436,15990
293227,19930726,2122648,6334
56626,19930710,2059989,18849
56626,19930710,2339264,13586
154999,19930322,1419852,5837
298642,19930724,2308683,6641
162799,19930207,3087447,18513
180868,19930718,2218276,19879
180868,19930718,2776441,8185
295516,19930630,1554527,7157
209561,19930507,2720760,7923
172942,19930424,3259128,9219
138253,19930919,2813170,6684
95167,19931024,2527492,4102
95167,19931024,1986649,6359
7583,19930302,1747001,7420
7583,19930302,1481587,15747
299899,19930530,3895423,11469
299899,19930530,1238754,12942
224585,19931028,1559728,5250
152596,19930113,1482908,18211
152596,19930113,1816758,2675
102424,19930415,1942055,12103
23020,19930824,3174188,14383
23020,19930824,3129923,4238
9667,19930803,2363712,3728
180364,19930702,1896471,7305
124,19931021,1774926,7920
37214,19930306,1803254,19894
254501,19931015,1571122,11092
254501,19931015,2598267,5862
81110,19930916,1449352,14718
246479,19930827,3101342,14713
246479,19930827,1780351,14734
246479,19930827,2495190,9748
290236,19930112,2918095,12743
290236,19930112,2244235,18024
283082,19930908,3110365,12523
283082,19930908,2718417,8630
175511,19930618,2028050,11248
198890,19930923,3614675,19877
109444,19930104,3162633,16792
109444,19930104,2011648,11994
71240,19930515,3692836,6613
71240,19930515,2741731,3910
238480,19930619,3271058,8095
238480,19930619,2398885,12676
92267,19930416,2941365,6495
107569,19930211,1662800,17015
193022,19930508,2476473,14931
219163,19930117,1549152,14811
219163,19930117,2001968,7367
9010,19930318,1701092,3757
210398,19930524,1676910,16719
149374,19930920,2881955,1400
245587,19931127,2425824,10165
299122,19930130,3255352,9620
76480,19930322,1917352,6805
76480,19930322,1861609,16777
45401,19930315,2126119,3487
258358,19931001,1524048,8924
10231,19931207,2326025,11130
10231,19931207,1834560,19048
19367,19930824,1616728,19982
77264,19930814,2079714,16010
191161,19930130,1564355,15164
226012,19930104,1838376,13619
53230,19931115,1853273,12118
2306,19930118,3654676,10122
53531,19930402,1909372,3757
107548,19931208,1268934,8077
33685,19930121,2184157,1150
33685,19930121,2488850,2318
33685,19930121,1994176,17772
33685,19930121,3505021,5258
178000,19931019,2869433,11211
178000,19931019,2070960,4928
73289,19930928,2360977,2094
242002,19930224,2796614,10588
91802,19930624,4053987,1901
251065,19930803,3400347,3698
251065,19930803,1501560,19315
137785,19930128,3731104,8669
137785,19930128,2206001,1229
154543,19931217,2065298,4091
180562,19930325,2280456,6358
36560,19930426,2574703,11465
36560,19930426,1825716,1523
36560,19930426,1884054,5064
36560,19930426,3690081,10578
36560,19930426,3552745,3175
26110,19930702,1446332,5968
26110,19930702,3250983,16190
26110,19930702,2216841,11023
26110,19930702,2659053,2287
207151,19930402,1167058,18885
67298,19930628,2294321,8535
71662,19931112,2737179,17402
193655,19930730,1826582,8342
188023,19930218,1539642,16325
188023,19930218,2910466,14130
192100,19930503,3347665,15827
110245,19930513,3061422,19878
110245,19930513,3282416,2774
110245,19930513,2079618,6381
87391,19930713,2221271,3037
87391,19930713,1943289,4538
112369,19930215,2211850,4251
112369,19930215,2067178,12690
203899,19931204,2450431,18882
217595,19930718,3442503,6365
217595,19930718,2051230,14736
217595,19930718,2558376,18250
181312,19930913,1356316,17720
181312,19930913,2153030,18500
119063,19931004,2296246,2746
103399,19930304,3248427,8833
71938,19930218,3312545,3653
71938,19930218,2871302,8304
71938,19930218,2217015,6590
181028,19931216,2594857,10334
172829,19930210,1804628,1339
100042,19930603,2923420,9423
100042,19930603,2576715,5809
259214,19930808,2025812,13841
259214,19930808,2621478,4581
259214,19930808,1669273,1900
86521,19930112,3534800,18048
86521,19930112,2130747,19298
43882,19930716,2179437,17048
43882,19930716,1947607,4804
49327,19930529,1814481,10378
90508,19931214,2211937,10864
105748,19930509,2031932,8803
105748,19930509,1626456,4110
78509,19930319,2614740,17992
151495,19931009,2253454,6242
151495,19931009,2816884,386
268106,19930221,2780427,15467
268106,19930221,2509362,11060
268106,19930221,1757016,10623
107818,19931230,3650789,7393
59707,19930530,4098865,17231
59707,19930530,2457576,2712
6931,19930215,2809599,10750
64799,19930817,2118977,14326
64799,19930817,2834662,12872
80231,19931219,3380081,10067
80231,19931219,2887892,17600
228097,19930601,2624745,14435
228097,19930601,1645046,17872
216982,19930520,3718786,12024
216982,19930520,2125803,7264
218069,19931219,2521176,13773
244810,19931102,3737454,13599
244810,19931102,2421515,8575
237379,19930818,2779368,14567
160490,19930305,2616474,18792
181141,19930314,2325235,12225
181141,19930314,3579984,4576
255673,19931220,3025096,4792
35023,19930525,2424514,9292
110527,19930505,1885555,14919
109529,19930620,3966774,11009
242971,19930708,2869761,13945
146596,19930417,2441739,16997
146596,19930417,1535347,14505
103180,19931126,3566553,9342
103180,19931126,3071255,2095
109480,19930321,2951091,14681
123170,19930919,3881728,12542
261850,19930731,1287162,18830
261850,19930731,2931318,11416
153908,19930703,1435415,968
117365,19930916,1412214,3379
117365,19930916,1629615,17838
44371,19930917,2665733,2040
44371,19930917,2042118,11177
44371,19930917,2678163,5371
275218,19930717,2313594,11960
275218,19930717,1442430,4525
275218,19930717,1421330,17119
152795,19930716,2614320,12620
152795,19930716,2214404,2685
16177,19930708,2234137,13885
16177,19930708,3710088,90
178547,19930326,2033151,27
220007,19931202,2450188,14143
259054,19930224,1586009,16082
259054,19930224,2139498,16717
158764,19930818,1764563,7745
51532,19931103,2689675,5655
45625,19930401,3002439,4287
246592,19931101,1718753,14836
294074,19931113,2410090,7773
193513,19930929,2670111,4367
92488,19930921,1623052,19259
24814,19930517,1873658,5538
149360,19930116,2571087,3482
111838,19930425,1875896,9036
111838,19930425,2434269,3252
111838,19930425,1659977,15959
282119,19931010,1982171,2395
282119,19931010,2579885,17627
282119,19931010,3211979,2757
18074,19930206,1984167,14084
225799,19930401,2037393,10998
143048,19930706,3632648,5163
66785,19931116,3192956,19530
66785,19931116,2114048,13986
103648,19930518,1495529,10815
103648,19930518,2229998,5738
103648,19930518,1430308,17013
49250,19930613,1784756,14414
49250,19930613,2331851,14354
9220,19930101,2300602,19392
9220,19930101,1793130,11697
201778,19930826,1951246,19082
152686,19930706,2420155,164
125939,19930628,1543632,7804
82186,19930609,1700155,14050
72973,19930807,1621624,15054
122326,19930801,2458083,5747
224711,19931219,3183586,7003
156508,19930930,1851618,16482
166583,19931110,2167284,15015
166583,19931110,2447204,16144
156310,19930521,2089827,3440
156310,19930521,2470213,12332
156310,19930521,1526110,2104
156310,19930521,1468794,5848
181501,19930813,2809758,8440
181501,19930813,3322530,17898
44203,19931127,2207347,11098
44203,19931127,2413550,715
37778,19930402,3460120,11069
33988,19931006,3074390,2853
33988,19931006,3250841,246
33988,19931006,1744070,14318
83513,19931102,2190927,7855
198769,19930604,1811998,859
203534,19931215,3745783,13435
13477,19931121,1581624,11917
290971,19930712,1816601,16306
290971,19930712,2174827,10850
257818,19930722,3799560,19266
257818,19930722,3447711,15818
231140,19930912,2891572,3624
183185,19930708,2446740,6304
183185,19930708,2117265,7195
219650,19931005,1612971,5417
153154,19930125,2335079,994
153154,19930125,2133567,1963
117689,19930626,3049596,12756
176269,19930802,3315666,16319
176269,19930802,1822003,5263
16241,19930118,2967667,3617
16241,19930118,2258945,10529
16241,19930118,3266509,15686
16241,19930118,2535325,11098
244552,19930720,2069193,2966
255031,19930310,2808649,14431
204530,19930322,2125359,12073
97045,19930921,1513197,10601
95557,19930902,2403961,14677
95557,19930902,3638752,5640
109459,19930429,2714862,14125
86512,19930125,1847705,18376
86512,19930125,1678978,2238
86512,19930125,1481826,14203
65761,19931120,1841247,8512
142660,19930621,2162414,11604
115297,19931003,3087089,13468
115297,19931003,1833486,5523
103165,19931204,1602232,13400
103165,19931204,1577799,7551
30509,19930121,2706174,6454
263572,19930513,2373666,5714
263572,19930513,2530053,17051
30853,19930407,2675040,17137
55834,19931111,1618915,13768
55834,19931111,1868436,14082
55834,19931111,1670494,8891
296977,19931017,2546814,13260
296977,19931017,1776648,8071
215117,19931109,2277040,3498
238568,19931007,2429735,16186
114772,19930902,3685428,15084
145049,19931008,2002748,9648
264544,19930820,2219838,14463
264544,19930820,3680344,16428
264544,19930820,1308786,14633
52129,19931107,1838973,19374
235690,19930612,2681012,12425
6571,19931030,1437334,12128
6571,19931030,1356886,19077
150086,19930218,2071061,4939
150086,19930218,1812600,2494
243548,19931116,2531840,9177
244447,19930314,2533068,1329
67372,19930311,2498573,10399
274858,19930808,3047121,7569
76321,19930813,1460913,14936
36028,19930622,3433528,8313
121741,19930908,3768220,898
274526,19930626,2876005,15370
278701,19930121,2565432,9084
278701,19930121,1959375,18274
278701,19930121,1710409,16801
258967,19930701,3742129,4038
20683,19930725,2151931,16369
88199,19930712,3712049,13937
58993,19930202,1541756,8071
58993,19930202,3549530,2095
52657,19930613,2720500,13923
214958,19931121,2661673,1311
16390,19930531,2162140,3967
16390,19930531,1547533,8388
278125,19930412,3166966,6394
46879,19931018,1680307,8542
168079,19931110,2228871,2942
168079,19931110,1967510,16740
41230,19930121,1463249,9601
251699,19931224,2552386,18488
233998,19930923,2312050,15176
76207,19930425,2205546,15204
107132,19930104,3576049,13908
107132,19930104,2419704,9100
4217,19930717,1415295,11427
248194,19930417,2275586,10960
284669,19930624,1800149,7139
284669,19930624,3150735,15522
33346,19931030,1609529,6613
33346,19931030,2411466,15445
33346,19931030,2521817,7315
16501,19931004,2081293,13483
16501,19931004,2517206,5612
126190,19930107,1741138,750
229177,19930926,1327780,13094
31489,19930610,4049905,11165
202166,19931030,1515018,75
286082,19931021,1464549,18945
286082,19931021,2202032,18978
286082,19931021,3112960,14998
270854,19930917,2134024,2863
108250,19930601,3709190,9661
194710,19930105,2080063,9557
15419,19931028,2255030,5935
244948,19930118,3382222,17862
244948,19930118,2321314,5610
94904,19930712,2922171,3866
225613,19930115,3145324,4347
225613,19930115,1314331,10107
40198,19930216,2765743,8664
108515,19930627,3721014,7955
99640,19930225,3161264,13802
125708,19931130,2120555,18487
79681,19931008,1720969,16400
79681,19931008,3410849,7354
288589,19931116,2175747,18140
85567,19931115,2344512,15803
279253,19930128,1602195,12998
297923,19931110,1628373,8277
297923,19931110,3211875,8236
297923,19931110,3560558,1212
183442,19931231,3345814,6686
4055,19931213,1821268,7606
4055,19931213,1643987,11943
4055,19931213,3162797,9011
288325,19930626,2551301,8568
210163,19930517,3903634,3726
210163,19930517,1729171,12114
210163,19930517,2223559,12933
210163,19930517,2185156,19819
92623,19931016,1387699,2025
92623,19931016,2747091,4766
111772,19930114,2156359,11530
18287,19931210,3134472,12515
18287,19931210,2699349,15537
206510,19931007,2291356,6494
101854,19930828,3042883,15189
24158,19931127,1648806,4899
175745,19930116,2109247,8711
11767,19931013,2281108,10554
128359,19931205,2056181,19934
128359,19931205,3209162,3436
85642,19930820,1874191,16682
85642,19930820,3017795,7033
295727,19931101,2724962,12966
297448,19930127,1405320,8143
297448,19930127,2383253,6564
297448,19930127,2881937,13593
273794,19931024,1618956,4579
256063,19930807,2283363,11632
141203,19930809,2787344,8082
182516,19930609,2004597,7800
182516,19930609,2784775,13011
182516,19930609,2598062,3377
37754,19930513,2040556,5860
145117,19930702,3254403,8300
67301,19930321,3733655,6705
181658,19931121,2922316,3611
181658,19931121,1635107,477
181658,19931121,3462894,10174
181658,19931121,1495260,4667
176401,19930924,2590552,13671
229705,19930725,1851810,14850
152243,19930314,3546048,10573
172279,19930112,1691415,19328
51838,19931023,1607112,6965
51838,19931023,1241125,18192
41371,19931116,2563360,6341
41371,19931116,4363779,10886
170867,19930410,3468267,12032
166568,19930730,2144256,979
166568,19930730,1985808,2032
50626,19931103,2812352,11680
215824,19930716,1960030,6498
215824,19930716,2334948,10495
21404,19930623,2914816,4422
4912,19930725,2606176,19340
46819,19930909,2961575,10666
19945,19930831,3817656,7455
9340,19930724,1457525,13660
9340,19930724,2445851,14883
9340,19930724,2067619,12814
251338,19931117,2945450,17957
251338,19931117,2344632,14733
251338,19931117,1360378,16977
251338,19931117,1704573,9927
175045,19931223,1786719,9780
175045,19931223,1752057,5573
175045,19931223,3241415,19422
97870,19930214,2550355,1692
164758,19930105,2408540,13743
164758,19930105,3083993,5974
4096,19930515,2401204,2429
4096,19930515,2960975,3094
4096,19930515,2240643,18681
280765,19930512,3272526,11061
128039,19930216,1241014,7658
128039,19930216,3124209,12508
173666,19930527,1753419,8197
114589,19930504,3257465,116
72583,19930217,1994848,13494
64598,19930524,2480320,19423
64598,19930524,1895107,11991
64598,19930524,1472704,3418
64598,19930524,3224613,4853
297931,19930422,1883760,651
239357,19930213,2912614,12885
239357,19930213,2843285,9381
253244,19930911,2899935,2899
155902,19931224,3164008,3811
155902,19931224,1312927,4400
43274,19930129,2977318,19479
43274,19930129,3007224,8098
246445,19931226,3795626,2766
7270,19930515,3131267,14564
7270,19930515,1577263,15526
261977,19931015,2025079,18205
213550,19931129,2487315,17653
213550,19931129,4459334,7423
130628,19930101,2515687,16398
980,19930410,3641582,9656
33709,19930503,2149937,8078
14585,19930926,1595417,15874
130567,19930814,2294649,19007
69296,19930730,3963819,13525
131371,19930601,2346581,9169
131371,19930601,2472707,10415
119720,19930326,1811612,7843
278125,19931122,2682112,5130
278125,19931122,2471266,13672
231946,19930714,2645513,7071
231946,19930714,3293769,9086
241333,19931027,3380512,14226
145078,19930827,3712420,6294
74200,19930803,1991912,9606
74200,19930803,4033869,3595
251462,19930812,1555560,5199
251462,19930812,3302802,14595
273878,19930205,2197064,5269
273878,19930205,1541993,1411
273878,19930205,2329583,3088
155902,19930330,3152309,16875
155902,19930330,2473360,8873
236572,19930613,1248755,9086
108211,19930428,1929582,149
38770,19931201,2747900,1175
3892,19931112,2033570,7016
236947,19930925,2508179,16927
236947,19930925,2915778,11726
266116,19930508,1845261,12509
266116,19930508,3064845,19181
266116,19930508,1608230,13962
107044,19930228,3045624,9083
88565,19930515,2676068,19531
88565,19930515,1291312,11428
34520,19930318,2656014,15351
34520,19930318,2038291,19282
180769,19931018,1979754,7595
180769,19931018,2090000,12674
190741,19930909,1888387,5151
193679,19930117,2019052,7775
193679,19930117,2913642,11167
22570,19931118,2592103,13846
129764,19930701,2222262,1784
129764,19930701,2143616,12215
210310,19930823,2472516,18162
28366,19931125,2866041,207
172744,19930309,1453268,18076
9676,19930730,2236028,13059
182842,19930917,3323032,11776
276419,19930430,2459443,3771
137830,19930928,1569772,4860
92506,19930805,3523011,15980
19123,19930219,2028442,8831
18409,19930419,1558097,15796
18409,19930419,1774455,10725
32629,19930908,1689664,1824
55133,19930511,2368476,1151
59626,19930224,1870894,13657
117988,19931105,2444050,1539
36851,19930504,2036793,2593
8002,19930421,2573679,13532
68161,19930114,2088180,13200
225583,19930613,2151732,15041
240991,19930718,2099592,11178
240991,19930718,1589817,15296
42886,19930610,1494415,10125
276194,19930604,2386554,2717
276194,19930604,1572830,9013
289640,19930219,1768324,18106
224935,19931222,3028152,2227
240062,19930905,2141318,19464
240062,19930905,1846711,6661
286474,19931213,1382212,16319
255700,19930608,2132718,10290
255700,19930608,1641342,15534
255700,19930608,1869822,5892
293695,19930201,2048418,746
286201,19931031,1909034,8398
40157,19931125,2493180,1619
40157,19931125,2530950,7135
247777,19930127,2062794,12867
232292,19930920,1203828,15884
200656,19930329,2667207,4558
61078,19931113,2865513,16798
61078,19931113,1169646,17774
220646,19930313,1501893,2382
192484,19930522,1964875,12344
192484,19930522,3552772,3777
58078,19930502,2614125,1541
33907,19930407,1936236,7097
26536,19930424,2309430,17616
206671,19930508,3143000,4026
102338,19930819,2231892,572
283528,19931011,2212078,19347
274630,19930403,2229526,12897
181771,19931211,2068840,13788
181771,19931211,2692164,15641
256691,19930823,1202015,9191
252691,19930321,2745502,11723
226202,19930426,1962698,11413
178220,19930407,2132748,17436
107452,19930902,1693872,12581
259267,19931018,1638693,19304
265406,19930412,2634639,17954
265406,19930412,2838013,12752
259984,19930312,2550665,18162
38629,19930703,2702769,2928
260642,19931011,3143905,1053
125782,19930802,2146889,19464
243998,19930412,2162653,12199
86059,19930219,2762803,11198
88255,19930118,2283548,10037
88255,19930118,1541570,263
280576,19930901,2103133,9208
183299,19930305,1810575,12171
183299,19930305,1977885,2571
248959,19930519,1993599,1024
203797,19930619,3407013,15551
168700,19930419,2718590,8069
117802,19930823,2522574,5386
254776,19931116,3333567,11076
90937,19930622,2530011,8590
90937,19930622,1513172,1899
90937,19930622,1701973,8543
269746,19931224,2940676,266
222028,19931113,3532365,18906
222028,19931113,3361267,3471
142502,19931209,1775259,6080
142502,19931209,2520034,17138
170713,19931215,3028954,19351
8221,19930221,1814107,11812
168925,19930205,1696362,7504
168925,19930205,2685535,13906
292441,19930817,2728308,11930
97807,19930502,2277750,13226
206678,19930704,1964235,11288
281345,19930122,2403225,8592
281345,19930122,1924612,18133
147226,19930404,1928163,10186
163942,19930728,4062347,2344
163942,19930728,2428729,10081
119536,19930710,2447928,18180
222190,19931230,2127403,3328
212534,19930930,2376888,18634
287024,19931207,2224500,18088
287024,19931207,2541344,3465
26285,19931001,3057300,10371
26285,19931001,2687034,7830
26285,19931001,3200480,4395
273175,19930518,2232165,17620
273175,19930518,2457068,6514
242680,19930213,1603906,7613
242680,19930213,3165342,8596
242680,19930213,1205666,19416
142741,19930515,2370682,16730
142741,19930515,1916551,3487
218999,19930323,3802156,1839
61267,19931221,1555077,6970
110411,19930614,2492112,12032
174655,19930112,3178344,1974
42739,19930430,1109181,351
246782,19930531,2589309,12060
125920,19930414,1884960,9203
148688,19930123,1313697,15468
294640,19931216,2971875,6814
294640,19931216,3362074,19035
30649,19930401,2429174,4202
7,19931121,2774823,8656
285815,19931202,1449820,14370
285815,19931202,1721570,9202
90805,19930601,3409434,15925
90805,19930601,1965994,2819
278005,19930417,3629102,7649
278005,19930417,2037808,9047
74236,19930620,2501076,4757
192253,19931110,2565146,9278
214987,19930622,2455067,17772
214987,19930622,3237515,18737
20533,19930415,2072991,12273
20533,19930415,2565769,1748
207835,19930124,2508096,19474
290713,19930611,3504135,12020
