"d_yearmonthnum","lo_custkey","lo_revenue","lo_suppkey"
199303,155474,1766171,18329
199303,155474,2764249,19594
199301,294563,2345022,2921
199301,101905,1756348,8014
199301,101905,2230824,18645
199304,3709,2679145,11137
199304,3709,2361868,15831
199305,80284,2225721,6894
199312,203558,2343401,9458
199312,161492,2342570,1978
199303,252670,3148277,17753
199301,133718,3111266,9678
199301,133718,1974220,10458
199309,277772,2874502,878
199309,277772,1909908,18952
199309,277772,2411768,5250
199304,8992,1806901,982
199304,144091,2621853,10159
199304,144091,2999296,9465
199301,40343,3483002,2154
199301,40343,2144610,3454
199312,174233,1215735,16554
199311,19904,3043811,2777
199311,19904,2309068,17592
199309,50329,2677953,4591
199309,50329,3262759,6644
199309,50329,1788748,5514
199303,67493,2225012,19921
199308,290557,3207978,6552
199307,12650,2537985,7060
199307,12650,2344604,5764
199307,12650,2871990,732
199307,12650,2742994,18313
199306,280180,1387428,5704
199306,280180,2267413,6241
199306,280180,2730008,17293
199302,296374,2320509,12273
199302,296374,2069621,17467
199308,115666,3489006,6294
199308,241135,2385352,18723
199304,282826,2624928,6632
199311,187634,2488716,12210
199311,187634,2598796,15323
199307,164740,3186240,2564
199310,65960,2176001,12997
199310,65960,2067269,18872
199302,200248,1556360,16218
199312,33200,2437522,14300
199307,139106,2300129,8120
199301,140938,2120679,2460
199303,182359,2404465,15892
199303,182359,2024984,8387
199312,87265,1948087,16062
199312,87265,1209294,17441
199312,273628,1969599,13443
199312,273628,4294416,2383
199310,264523,1862940,8744
199308,34483,2925237,2490
199308,34483,2310603,7354
199308,34483,1715130,17483
199308,89384,1854663,4899
199312,174934,1619790,17350
199312,174934,2045892,8916
199304,220577,3093563,9665
199304,220577,2080145,14660
199304,220577,2267380,3528
199305,24232,1971797,11133
199303,235441,1659600,11316
199307,162724,2143436,11009
199307,162724,2473866,946
199308,9409,2401101,9984
199305,278230,3212807,3696
199305,278230,1871751,15531
199303,286159,2300892,19778
199308,250871,2455668,17076
199312,281482,1511395,9075
199301,88694,2966508,501
199309,87175,2324182,3482
199309,87175,2528631,11634
199312,76642,3035758,17948
199312,76642,2230521,11389
199312,76642,2028728,13988
199303,256259,1947853,11223
199306,72620,1788155,18393
199302,197704,3450003,16200
199302,197704,2155023,6669
199304,194134,3475582,7825
199301,108202,3144113,938
199303,242371,2121195,13480
199301,292442,3676381,17782
199307,237482,2448743,14012
199306,143788,2041888,4126
199307,90995,2099618,6927
199307,90995,1622006,16202
199311,249412,2639903,17411
199309,132562,1395156,6270
199307,92833,2613811,1305
199307,92833,1900551,5736
199307,92833,2751724,936
199308,259108,2160025,15833
199306,44834,2703831,6697
199304,22063,2031037,1945
199309,92608,1833796,4642
199306,152176,2087712,2549
199312,193388,2314632,11180
199311,200578,1542996,10901
199312,296212,2430765,6606
199309,4759,2559383,13313
199309,4759,1989306,4002
199306,154876,2347349,3137
199306,154876,2011625,14200
199309,157256,2043370,18783
199309,141185,3653945,4999
199309,199664,1876524,17056
199302,13684,4007874,4072
199310,279244,2987378,6747
199308,236779,2228607,228
199308,236779,1805412,10314
199308,236779,2486723,12003
199302,29818,1614250,19479
199302,29818,1574635,1929
199302,29818,1934667,13300
199308,109396,2722596,7800
199312,236422,2214486,13717
199312,293245,2230599,5013
199310,57725,3403742,13832
199310,57725,2414289,1347
199302,117707,3649306,1368
199306,273340,2411495,4930
199304,19564,2428699,4319
199304,19564,2614694,3176
199308,111070,1158084,11645
199308,111070,2541487,18013
199305,196489,3193221,4001
199305,196489,1832920,16430
199307,270313,2460482,15516
199305,129712,2061385,7016
199305,129712,2379860,2932
199306,95789,1664124,6174
199306,42664,2358906,5964
199306,42664,1833437,12095
199303,120595,1500250,14146
199311,58,1673286,5110
199304,227356,2576956,9543
199312,197012,2333224,15932
199302,40483,2226563,17649
199306,201655,1977927,15406
199301,256696,2642624,6571
199312,258542,2177634,17299
199306,104255,2885339,7097
199306,104255,1760566,9989
199309,199466,2141688,8064
199303,150695,1199041,12707
199303,150695,3545432,2872
199312,169418,1990067,18677
199307,60997,3438405,19966
199304,104843,2516317,1924
199304,104843,3557849,6340
199309,82879,2195527,7195
199302,77221,3915499,14564
199311,49673,2073208,10029
199311,49673,1448684,13019
199307,32683,2818323,17037
199305,51556,2312404,3205
199310,69268,3490397,6514
199310,69268,2333207,13302
199301,190253,2360331,8929
199311,240935,1982908,6520
199311,240935,2079118,8974
199305,214261,3082604,13185
199305,214261,2168264,14798
199303,139102,2461542,7000
199304,23213,2033492,3119
199308,181424,1777494,17352
199308,181424,1613547,10633
199308,181424,2713352,441
199306,294347,2023776,4326
199306,294347,1507088,12323
199306,294347,2459354,1823
199306,289144,3224621,15097
199303,298321,3253907,8865
199303,277124,2526760,19604
199308,210997,2103753,4950
199302,168242,2131876,13685
199310,209455,1669389,101
199312,114070,2753700,5632
199305,156826,1985754,10376
199304,188617,1866908,2162
199304,188617,1593009,4376
199308,2611,2000376,9596
199306,152122,2377597,5731
199306,271819,2722935,16666
199304,258652,2063552,10271
199304,258652,2202839,12529
199304,64624,3727984,13818
199305,75553,2447105,1370
199305,75553,1977285,4320
199308,120932,1469058,7182
199304,216307,1610748,15376
199304,216307,2978902,12960
199304,216307,2397770,7871
199304,111964,1763397,11220
199304,111964,2613354,4340
199311,223028,3075816,2278
199312,216187,1928491,8465
199311,18265,2203079,195
199308,60520,2672558,1696
199308,60520,4037820,15496
199310,57442,2840967,14283
199312,110182,1476198,12495
199309,202777,2311085,14485
199310,106499,3095550,10144
199301,131569,2225592,13598
199311,194356,2328883,12291
199309,15194,1658774,12333
199309,15194,2734994,164
199310,131407,1186847,8957
199310,131407,1997880,3705
199312,159373,1880088,18537
199301,295697,2139171,1456
199301,295697,2461806,3616
199312,40742,2257834,19746
199311,146536,1908133,7001
199311,146536,2364019,7797
199306,53590,3278880,9133
199312,179209,2872290,8526
199312,179209,1243820,10668
199301,264082,2053486,353
199301,264082,3058362,10915
199302,128032,2067724,18140
199312,237943,3533925,16300
199308,45412,1581720,6107
199308,45412,1757754,14598
199302,146197,3057641,1947
199302,146197,2156305,9243
199308,189277,2076569,18969
199308,189277,2782256,7543
199302,191077,2777164,4329
199311,52807,2505967,15300
199311,52807,3398931,745
199312,153436,2272819,9871
199307,143786,1473217,17655
199308,114473,1376804,14754
199312,296317,2525883,5480
199312,296317,2297435,14559
199312,296317,2560340,9476
199306,179072,2448761,11956
199303,182740,2810527,7983
199301,196891,1444492,15066
199302,15943,2113867,786
199310,153790,3399575,11010
199308,202258,1420348,6487
199308,202258,2946885,16339
199303,162245,2637720,17089
199305,9109,4046488,769
199305,9109,1454953,12429
199305,9109,2486976,2437
199308,273013,1869353,19332
199304,6730,2013865,1207
199304,6730,1586582,2899
199303,225142,1673632,199
199303,225142,3221416,17424
199303,225142,1472355,5257
199303,114475,2791966,3643
199309,174103,2505720,4046
199305,229552,1440733,770
199301,137495,2218287,13385
199301,272179,3123644,2276
199301,272179,2831617,3620
199309,214496,1941726,18738
199307,221320,2220924,12962
199301,165845,2414062,790
199310,287020,3107095,6846
199310,287020,2716811,13173
199310,287020,3259973,12723
199310,287020,2468128,17614
199304,123427,1634359,7276
199304,123427,1893750,7045
199304,123427,2049218,6056
199305,31379,2054427,12630
199302,260464,2457161,4569
199302,260464,2440922,5312
199307,142990,2340723,15991
199301,106195,2250776,5574
199301,106195,2308064,13368
199301,106195,2856553,7589
199310,62230,1511778,3594
199305,45533,1473198,6450
199307,5203,2271897,17627
199307,5203,2159608,244
199304,157748,1469198,12324
199303,38596,2164791,14248
199303,38596,2080133,18522
199301,79219,2730197,12839
199305,25093,2486433,18344
199305,25093,1648855,14203
199311,83167,1358028,7328
199311,83167,1755046,15850
199311,83167,2838682,4052
199305,58405,1354799,5655
199305,217465,1575750,2466
199301,208220,2281227,13530
199306,254822,4153960,12117
199301,281944,1812450,5258
199306,115447,2982844,7515
199306,115447,2546991,18923
199306,115447,2553303,18244
199306,279754,1147198,3889
199306,279754,3504980,5882
199311,81514,1698988,1315
199311,81514,1285536,7217
199303,78269,2969217,5797
199310,158071,1824245,16708
199311,772,3393160,8710
199303,232562,2911309,16672
199305,213445,3307696,14099
199310,129608,1818601,3881
199308,174368,2972517,11887
199304,126958,2168403,13982
199304,126958,2134329,17659
199306,172531,2432334,14913
199308,186229,1918920,7527
199308,186229,2414530,15193
199303,211420,3591477,11286
199307,232903,1968603,9924
199307,232903,2222836,12678
199312,15200,2455523,18723
199312,15200,2652065,7235
199304,103981,2996901,4244
199304,103981,2834190,14222
199304,103981,2514320,6845
199312,34864,2009849,6673
199312,34864,2898777,19443
199312,34864,2043279,14192
199312,245288,2320617,10387
199312,245288,2444545,14500
199311,89450,2702631,14159
199309,155824,3596227,18464
199309,230014,1891951,722
199309,230014,3017084,7219
199303,5524,3273231,15813
199311,85468,2216448,5095
199309,96323,1238835,602
199309,96323,2101260,14216
199303,29443,2131496,3638
199303,29443,2917579,7285
199301,15034,1800300,19026
199310,64472,2927616,18066
199305,30979,2126088,3431
199306,283825,2617556,3554
199306,283825,1723183,3373
199306,283825,2445472,18017
199311,26941,1714641,3996
199311,26941,2674763,6458
199311,26941,1979891,5364
199301,68687,2563549,3611
199308,75215,2520323,2553
199312,282094,2096878,18366
199310,103348,2507758,16773
199303,223408,2313415,14861
199302,13876,3816836,9887
199311,28886,1749671,14799
199301,280460,2864383,6113
199308,167023,3691975,11413
199308,167023,2919903,11829
199308,167023,2625835,8484
199311,131563,2057390,2052
199305,197518,2051917,12361
199304,48455,1589689,19963
199305,98455,2094952,4619
199305,98455,2171435,8445
199308,28495,2877411,13014
199308,28495,3013680,17247
199308,28495,1336147,6764
199306,213176,3205140,12052
199306,38009,1619085,10283
199308,114346,2456266,18636
199302,162173,1571649,19734
199302,162173,2851085,2161
199305,73634,2665173,15163
199305,73634,2694741,3177
199305,73634,2057564,4008
199310,181396,3733631,6716
199302,194272,1811650,14903
199309,101927,1578103,13314
199305,74746,1417195,12470
199305,74746,2171297,19053
199306,178465,2759962,15574
199306,178465,2111289,15125
199302,31460,2048233,7079
199301,11188,1857841,346
199301,11188,3402352,1182
199301,11188,3585310,14487
199301,11188,1481753,12791
199308,174415,2919274,17695
199308,174415,1795538,7816
199308,174415,2181952,1456
199308,174415,1490664,632
199310,287501,3495880,2552
199310,287501,1504139,16222
199307,1739,2077482,8073
199308,170654,2877263,5796
199308,170654,2331540,1130
199306,237236,1708691,14029
199304,244190,2971080,16077
199304,167353,1543701,5169
199304,167353,2768596,2249
199304,167353,1537860,13873
199304,167353,1692225,3149
199301,169973,1260742,9914
199301,169973,2433919,5601
199304,215039,2502225,2143
199307,260737,1312243,19482
199307,260737,2803977,12016
199308,99635,3478998,1381
199310,281638,2465536,5352
199310,296596,2601425,10294
199311,9796,2244727,11554
199311,9796,3720963,18424
199301,247426,2406668,250
199301,129944,1974900,2351
199301,129944,3028003,17737
199301,69739,3481772,14086
199301,69739,2111437,18676
199302,24733,2794732,17483
199305,56944,3219743,15891
199305,56944,2405500,18256
199305,56944,1852858,3925
199305,56944,1668917,7179
199311,15482,1778266,8918
199301,195244,1901534,5997
199310,294931,2349392,5697
199310,285488,1224485,1620
199310,285488,1812727,17910
199310,285488,2881711,7167
199310,285488,2117505,16337
199307,42319,2166640,12913
199310,251659,3488134,9990
199310,251659,2384537,5987
199304,127045,1926079,19370
199303,212855,3153714,5956
199306,86230,1502310,5496
199309,100066,1331711,17033
199309,100066,2586565,5448
199304,197374,2351910,2537
199308,46463,2553174,17790
199308,46463,1861200,8616
199305,291677,2268688,4799
199305,281365,2448107,15260
199306,193576,1811309,1839
199301,281477,2655043,7322
199304,285280,1866328,19973
199301,285235,1728313,12969
199301,285235,1799829,3484
199301,285235,2731536,9303
199309,103627,2963917,378
199309,103627,2925037,17973
199308,14563,2337885,7392
199305,35141,3031864,6746
199302,272018,1522238,1023
199302,272018,1822049,8043
199302,97244,1956741,10651
199302,97244,2563041,19167
199302,109309,3273706,11667
199306,275359,1931889,10511
199306,275359,1631252,10654
199306,275359,3107731,10456
199308,248548,2888855,17765
199308,103312,2939413,6995
199308,103312,2769934,9387
199312,273529,2209900,573
199312,273529,1616261,10091
199309,110252,2295556,18031
199309,110252,2420608,602
199309,55918,2270196,9043
199311,130027,2495569,12963
199308,104665,3735333,18135
199308,132499,2307609,11194
199305,3674,1777934,72
199312,237745,2286619,16517
199309,61859,1945274,13373
199311,40120,1394672,4832
199302,176030,1954100,10486
199302,176030,3347114,9795
199302,176030,3570123,16495
199305,98788,2687908,13303
199301,42943,2167516,4569
199308,218092,3629044,9262
199303,210259,1639495,875
199303,286439,2076186,18663
199303,286439,1470341,16137
199303,286439,2683674,2586
199305,222182,2854996,15872
199309,238792,2896820,13286
199309,238792,3193007,11033
199303,136237,3141431,11064
199303,136237,2192846,10254
199308,39988,2160037,19600
199308,109549,2677500,7465
199309,2335,1166580,210
199310,4400,1823600,2857
199309,192094,2283671,8984
199305,223024,1388232,10942
199312,36721,2714707,17790
199310,187061,2984657,16170
199310,187061,2417434,11797
199304,149095,1915249,3648
199302,245524,3338375,3004
199306,161689,3364942,9714
199308,168779,1710699,12583
199308,200092,1544528,1482
199305,226621,2266317,10572
199301,116450,2359167,19971
199301,116450,1948308,4689
199301,116450,3528465,7495
199303,266356,3515640,14773
199310,156766,2491968,17340
199306,60238,3623153,9462
199310,1855,2226651,10225
199310,1855,1735704,17564
199304,56140,4121927,5717
199304,56140,1992420,2365
199304,21353,3496838,700
199307,195166,1697213,16476
199307,195166,2306121,9198
199308,261550,3065456,3027
199307,274471,1929848,5288
199304,174856,3638505,17016
199311,241229,3302716,3065
199311,241229,3894304,6760
199308,27508,2931146,18940
199308,27508,1441162,11654
199305,277267,1297647,13807
199308,50677,1295754,18817
199308,50677,2336355,7062
199304,198277,1322549,11526
199306,100577,2039140,2799
199306,100577,2373867,4495
199303,131785,3425862,13993
199307,107008,3171252,17119
199307,107008,1715095,6278
199305,152431,2041600,12235
199308,194753,2593388,17886
199307,225883,1648518,19951
199307,225883,3213959,9864
199310,242986,1793191,14428
199310,242986,2412528,8364
199302,60017,1752240,6102
199302,60017,3089600,10885
199302,126778,3065377,7939
199306,44050,1803566,10097
199310,142411,2765003,15661
199310,142411,3215514,8897
199312,87994,1804785,224
199312,87994,3387175,2043
199310,30184,2662244,4443
199310,30184,3531154,914
199310,30184,1876040,1237
199307,71488,3214246,4018
199301,44485,1110640,17519
199301,219928,2446003,8348
199306,298291,2327052,13382
199306,298291,2431218,5616
199306,298291,1416635,4745
199310,173827,1553650,4696
199307,101722,1670496,5717
199305,69421,1595342,12869
199303,98641,1936112,12156
199308,198173,1949882,7667
199309,202366,2633084,12231
199309,202366,3140316,17240
199309,268666,2293994,9561
199307,63313,3572062,10420
199311,33419,2649774,4580
199311,33419,2130434,18475
199307,192469,3028506,8461
199307,192469,2379744,9385
199307,192469,2518618,13363
199307,192469,2858675,17945
199305,117046,2904403,13451
199303,183451,1396135,7146
199309,155263,1667920,4060
199309,155263,2493864,1802
199308,42391,3182553,3708
199308,42391,1678626,14282
199308,42391,2430524,3257
199308,147883,2661570,14481
199302,226901,3466943,8549
199306,278242,1869244,18484
199306,278242,2965825,15627
199306,278242,2168124,12929
199305,18659,2041319,14865
199307,127153,3651724,9220
199311,64982,3465315,11289
199307,24820,2245802,8842
199308,120115,2949154,11511
199305,159722,2111010,17218
199309,94994,1988492,2580
199309,94994,1896942,9246
199303,98749,3517369,7036
199304,229349,1792400,14321
199304,229349,1315312,4738
199306,158569,2427379,5580
199305,115199,1637231,15378
199305,115199,1834999,6531
199305,115199,2344871,13285
199307,89240,1935519,19810
199303,71548,2487540,3732
199312,228377,2946849,7542
199305,236717,1546873,3349
199302,187595,2234088,2088
199304,93904,2511183,15102
199304,93904,2836858,9914
199304,93904,2137435,3387
199311,99607,1863850,4299
199309,171535,2350115,14473
199309,171535,1604284,727
199309,171535,2277188,18446
199310,41072,3326492,10747
199310,143320,2672695,7311
199309,157631,3847266,202
199307,110704,1483394,11073
199307,110704,3186345,463
199305,57587,2150085,11165
199304,257405,3229382,6616
199301,256,3143015,16518
199310,175696,3388590,13915
199310,175696,2462325,12300
199310,175696,3434834,10281
199304,65971,1865841,16667
199304,65971,1683115,18994
199309,52348,2688521,1781
199309,52348,2874027,8721
199311,280339,2046650,5632
199309,237445,2285545,17686
199308,71720,2759238,19873
199310,173911,3046070,2245
199310,173911,2024149,18205
199310,173911,2333044,19387
199310,173911,3748272,9075
199307,260656,2207008,19227
199301,146311,3358801,9566
199301,54007,3477416,1471
199303,51422,2070268,9921
199303,51422,1976205,1497
199308,38813,3362563,13688
199308,38813,1902184,9476
199306,1588,1903472,8962
199306,268090,2037021,19666
199306,268090,2320050,5898
199308,143768,3119956,12140
199308,143768,2233032,7164
199304,8509,2288634,7950
199301,73129,2885287,8544
199303,139847,2579575,6301
199307,108586,2372336,19817
199302,19618,2375908,14686
199302,19618,2184086,15712
199312,96634,2467163,9105
199304,253174,2278762,14470
199307,192544,1756115,19
199306,43067,2518183,3357
199310,199442,2524331,11766
199310,199442,2252806,3029
199310,199442,1661768,7603
199310,199442,1646748,11708
199307,240524,1733897,15646
199307,240524,2863404,1607
199307,240524,2592727,3174
199309,63890,2944818,5752
199307,224362,1675546,5239
199312,113404,2820864,15810
199302,174319,2954044,18068
199309,79927,2577196,10514
199309,79927,2333811,1432
199309,79927,2680674,19284
199301,230369,3377352,6445
199301,230369,1582273,6048
199312,142768,1755429,17080
199312,142768,3378754,926
199307,91244,2924576,1094
199307,91244,2003636,5711
199307,91244,3060053,12414
199311,72739,3193083,19442
199312,2846,1757883,12317
199304,214534,1888079,8453
199304,214534,2277672,16507
199312,36044,2457206,7146
199303,262679,2862522,14056
199310,271163,2895336,13087
199304,61468,1696602,11737
199308,102851,3327894,6466
199302,283144,3110062,13188
199302,283144,3336100,4249
199302,235981,2859373,7
199311,77983,2090922,17493
199308,124732,2205957,8177
199308,124732,2234226,3507
199301,236303,3142521,12882
199301,236303,2192594,1021
199312,134971,2606626,9475
199312,134971,1582014,17736
199306,64099,1684357,10640
199312,144454,1620300,19114
199309,245027,3507184,9558
199304,54415,2237079,16965
199304,54415,3756108,5882
199304,54415,3253580,17103
199304,54415,2293336,9768
199304,283108,3193296,15962
199304,283108,2617179,4807
199304,166414,3678557,14709
199304,166414,2349084,9269
199304,166414,2398300,7586
199309,93971,1895373,13031
199305,152516,3769640,11045
199305,216331,1357356,5159
199305,216331,2132784,15851
199306,9406,2564177,1770
199306,43523,3028041,5948
199306,135257,1881420,11646
199305,297163,1843474,18250
199309,8425,1353115,17033
199309,8425,2411991,7351
199310,248228,1570514,1583
199312,112727,2585152,16207
199310,96028,2239359,4635
199303,129949,1492469,18741
199308,290209,2276409,12509
199304,115915,2350077,16746
199304,115915,2022456,1872
199307,252428,2410178,19567
199312,218632,2310747,18348
199303,280420,1861169,17256
199303,280420,3177668,14999
199303,249638,2286512,13111
199304,217262,1280433,52
199304,217262,2133048,15190
199310,61819,1523410,5546
199310,61819,3258884,19964
199305,264638,2821919,8782
199305,264638,2204185,14097
199305,264638,1898625,2162
199304,100921,1883623,3313
199301,179614,3061272,18364
199305,85228,3772627,4540
199312,295664,2094972,10893
199309,52699,2232260,1492
199303,5929,2107817,7255
199306,118333,1624416,989
199306,117667,2376920,12512
199312,10369,2099160,6295
199312,10369,3273833,4601
199311,111094,3191073,18908
199311,111094,1482912,7680
199311,111094,3086250,13084
199311,111094,1477584,2575
199306,173605,1669692,10279
199306,173605,1493262,2657
199306,265744,2619436,19556
199301,225842,2638160,6390
199305,16294,2131406,17467
199305,16294,2634988,11249
199309,195595,2030956,12510
199311,230447,2607214,16237
199311,230447,1176974,811
199312,235196,1700463,10327
199312,235196,2157624,4863
199301,139315,3295585,4573
199301,139315,1973206,11655
199310,166877,2565589,2492
199303,230209,2416446,16894
199303,125231,2331366,8857
199303,125231,3107154,13987
199311,197872,3192036,5431
199311,197872,1337699,10924
199302,219370,1339514,13025
199307,92407,2942978,6425
199308,276352,3109635,16890
199302,23206,2463891,5174
199309,116255,3335247,9102
199309,116255,2478113,13031
199302,218962,1743867,13029
199304,161786,1941537,11965
199304,161786,2378985,17575
199304,161786,3054367,18729
199302,69067,1485675,11835
199302,69067,3187499,10594
199311,284413,1773866,8837
199312,172291,3221554,15253
199312,172291,2279060,2878
199312,126142,1410302,5401
199310,268570,3151215,16231
199308,66085,1514880,16612
199303,191248,3032095,16234
199303,191248,2582884,3985
199303,191248,3026042,1113
199303,191248,3769094,8778
199307,13978,3719915,1629
199309,31423,1875323,15571
199309,31423,1354204,5358
199308,225211,3267354,1834
199308,225211,1799273,229
199308,225211,2555269,833
199308,225211,1775055,13915
199301,240982,2710067,18451
199311,179567,2523048,18052
199311,179567,3013113,898
199306,241625,2440639,13429
199306,241625,2046498,15415
199306,241625,1728688,6165
199306,241625,2432915,2638
199309,210764,3782275,14030
199309,210764,1521634,550
199307,57352,2305035,12972
199307,57352,3531660,19364
199312,250811,2978371,17
199309,59188,2323472,3111
199306,34883,2287415,12801
199302,151426,2648059,3356
199301,69277,2343176,1868
199301,69277,2011492,15060
199308,227756,1778978,3806
199309,164741,2544100,9976
199311,248005,3240527,13239
199302,129397,2873806,1830
199312,297139,1735476,5442
199301,213673,3041672,17586
199310,41339,2322404,19636
199312,146929,2401430,7216
199305,284039,1684811,3439
199305,270046,2700990,12990
199308,103777,1392852,1844
199311,64420,2654742,12227
199307,242312,1990521,15933
199301,91279,1218819,286
199305,239411,2883232,3681
199301,181781,2431278,11378
199301,190538,1964256,18105
199301,190538,3153963,10166
199312,295616,1975469,8357
199312,295616,2957731,7609
199305,19535,3585939,1362
199305,19535,2218401,10132
199308,183182,2560380,6110
199308,183182,1834898,18225
199312,297608,1726697,2853
199308,151688,1760560,8827
199302,198532,1545813,4546
199302,130718,2485864,13694
199305,212059,2177863,15261
199306,108067,2641300,14271
199309,110275,2918394,15729
199312,168379,2452027,6919
199308,179122,2193783,8541
199308,179122,1988371,417
199302,15163,2247329,3943
199301,9995,2575482,12091
199309,208757,1540526,6641
199309,208757,2563065,10230
199303,123796,1749851,8919
199303,123796,3754128,59
199303,116938,1363260,18278
199303,116938,2464646,1629
199307,154342,2900439,4660
199307,154342,1440288,17075
199307,154342,2844626,9116
199301,69340,2353654,13683
199303,92146,2599158,1134
199303,92146,3158730,3729
199303,92146,2527541,14714
199302,254113,1901520,3017
199306,184601,3286440,4358
199303,288784,1590056,2876
199308,94627,3961177,10497
199306,93110,1893398,14052
199306,93110,2564162,17346
199307,96562,1741849,7826
199304,273280,1776615,10104
199308,180652,2763531,2298
199310,64454,1459624,5373
199310,64454,1877118,2172
199310,64454,1890144,18507
199312,225418,2892955,123
199311,199390,1899792,6433
199311,5368,4044099,13884
199311,5368,2442622,5271
199311,5368,2943505,4189
199310,91747,2283694,11617
199310,105835,1913048,4944
199310,212005,2142929,3329
199303,123697,2123470,5052
199303,123697,1592884,12873
199303,30932,2841336,6078
199302,222821,2183538,12187
199311,71149,2192242,2701
199311,71149,3028561,8187
199311,27610,2090426,3310
199301,70685,3028646,4162
199310,54274,2152687,16713
199302,162253,2912806,10122
199302,162253,1809352,14170
199306,260353,1874198,15955
199311,290282,1513926,1797
199312,154657,1613087,1404
199312,154657,2123216,3259
199302,116767,2061033,8044
199309,192898,3882503,13448
199310,59503,1606761,19729
199310,27475,1489648,2659
199301,252259,3699052,12932
199307,87053,2702480,19088
199307,87053,3990294,3126
199304,144020,3125057,4077
199304,144020,2272256,18015
199304,144020,1773382,13861
199302,74482,1816175,4507
199303,29198,1930733,10644
199304,202046,2407367,2614
199304,202046,1839636,9742
199311,194774,3012849,7829
199311,194774,2124100,14373
199302,145273,1979499,19291
199310,91576,1604933,7590
199310,91576,2213442,16050
199310,91576,1832640,9673
199310,91576,2092247,18003
199310,136198,2400276,18087
199305,203039,2639361,17145
199305,203039,3372765,8432
199309,279074,2019006,12720
199312,187042,1716351,16248
199312,187042,2682339,7034
199311,205727,2883798,9586
199304,224263,2736003,14836
199308,272725,2628126,6902
199308,65725,1928676,17732
199308,65725,2370340,13190
199309,253465,3027778,10821
199302,62108,2252188,8075
199306,278908,2871279,8077
199306,278908,3133764,16491
199311,177032,3315018,17441
199304,112454,2075562,8870
199304,112454,1442602,9256
199305,28240,2099704,10190
199305,28240,2736832,12900
199309,217769,1412261,1767
199301,67099,1987219,15799
199301,67099,3871760,8107
199301,67099,1292682,5556
199301,67099,3642232,8920
199302,166495,2274455,9519
199302,166495,2860704,5511
199306,95081,1914223,13900
199312,213916,1498351,7481
199312,213916,1630277,10944
199306,155023,3953890,13381
199301,125359,2746003,1826
199301,125359,1561184,9509
199301,125359,2865618,15981
199308,35372,2276295,12341
199308,35372,2933002,19176
199303,229868,1430163,830
199309,147553,4157015,11152
199301,206062,2286645,9590
199301,60283,2332031,18494
199310,34936,2755570,6385
199311,42659,2870118,2102
199311,42659,3315256,11541
199307,258037,2731086,10628
199301,294715,4327642,13958
199301,294715,1911476,15947
199307,16477,2101188,19519
199308,58531,2140676,195
199311,149584,3156690,4667
199311,241274,3767402,7037
199310,284854,1438460,7818
199307,151378,3816064,1128
199307,151378,3368671,15036
199305,218851,1456804,8256
199307,111812,1603189,17067
199307,111812,2427054,176
199302,170608,2992809,2862
199302,170608,2271442,976
199312,106397,2131563,9225
199305,90107,2706372,6215
199305,90107,1675555,14523
199305,90107,1638111,13662
199303,73813,3323525,9904
199303,73813,1661046,18343
199307,74453,2228461,8267
199307,74453,2374018,9476
199307,74453,1837926,1884
199312,269443,2675246,13845
199312,269443,2111319,3845
199301,43280,2128536,5964
199302,19208,2775706,5420
199308,147169,2113695,8619
199312,31888,1499050,960
199301,15038,1345224,8743
199301,15038,1534717,12157
199301,15038,1477643,4356
199312,4690,1771611,17350
199306,33469,2495702,3223
199306,33469,2613213,15609
199305,175739,1581587,6864
199311,51562,2074730,3816
199308,161602,2402020,8435
199308,161602,1944035,16746
199301,83872,1829342,15150
199301,83872,1947376,2344
199308,180481,2674100,8410
199306,200669,1803618,16976
199302,189442,2104209,942
199303,117266,3007190,12554
199302,234314,2470857,1705
199305,168998,2805402,2706
199305,168998,3240230,11195
199305,168998,1363241,4076
199305,276383,3406266,632
199307,131273,2682600,1519
199307,221182,2352580,13287
199307,221182,2684631,4261
199303,3535,1658868,17375
199307,1186,1897141,2818
199308,249385,2715314,16846
199308,249385,2691810,10150
199305,117506,1169640,4747
199305,250852,2505095,16179
199305,185689,3332736,19950
199305,185689,2416347,18051
199310,84257,1757352,607
199308,149956,2868170,807
199311,229390,3427875,4040
199301,257290,1604736,18764
199307,201136,1455815,6618
199312,119738,3340177,10215
199312,119738,2940160,852
199306,106531,1887310,8964
199312,65291,4041048,9432
199307,235207,2387324,2369
199312,15172,3294882,19468
199304,68440,2031264,4243
199310,70037,2881859,19146
199310,70037,2075053,5516
199310,70037,1713801,348
199306,69262,2135887,7925
199305,101968,3551255,14205
199306,21619,3104319,4851
199306,21619,3039259,16525
199306,21619,3376783,13548
199306,21619,2142459,6686
199304,52319,1730577,7650
199308,251519,3099652,3589
199308,251519,2338400,5687
199308,251519,2424289,15369
199306,83825,1803604,12382
199306,83825,2038821,4733
199302,38029,2032380,12262
199302,197332,1772867,10475
199312,39980,1539280,530
199311,279857,1959951,17621
199311,279857,2578432,14322
199309,153922,2054349,13043
199301,10873,3230928,16483
199309,93172,2417742,19060
199310,37873,2676703,5978
199302,216769,1531663,12372
199305,284707,2685109,10152
199305,284707,1954180,12735
199303,288226,2071392,6112
199302,87203,3874530,6919
199307,260077,1591437,5484
199303,185542,2173780,11638
199303,185542,2838081,16883
199309,16297,2232991,13408
199309,16297,3573910,7282
199308,272459,2210703,6919
