"s_city","d_year","lo_custkey","lo_revenue"
"UNITED ST1",1997,281564,1744899
"UNITED ST4",1997,281564,2574880
"UNITED ST1",1996,171493,1813185
"UNITED ST7",1995,177149,6861204
"UNITED ST7",1993,203420,4433495
"UNITED ST0",1994,61141,6250727
"UNITED ST5",1992,67558,5915033
"UNITED ST8",1994,139264,5326600
"UNITED ST0",1994,139264,4151685
"UNITED ST8",1993,173803,4549366
"UNITED ST0",1994,241588,3282249
"UNITED ST9",1992,8677,6322615
"UNITED ST0",1992,12595,7447643
"UNITED ST2",1993,109579,2155065
"UNITED ST0",1993,38309,1790926
"UNITED ST2",1993,40427,7112840
"UNITED ST1",1995,45607,3046824
"UNITED ST1",1997,292144,2642603
"UNITED ST9",1993,253714,8095649
"UNITED ST7",1996,111775,7635969
"UNITED ST5",1992,199318,3753981
"UNITED ST8",1997,119462,1642618
"UNITED ST1",1993,219961,1196832
"UNITED ST9",1996,118573,105469
"UNITED ST9",1997,88276,3709395
"UNITED ST0",1996,143836,6293204
"UNITED ST9",1992,26713,4917223
"UNITED ST8",1996,150310,159640
"UNITED ST2",1995,248101,2884720
"UNITED ST3",1996,250288,1554963
"UNITED ST6",1994,166499,2701155
"UNITED ST0",1997,31159,2251378
"UNITED ST7",1996,41920,3310491
"UNITED ST1",1996,41920,310792
"UNITED ST7",1992,271501,418698
"UNITED ST4",1993,280984,6088339
"UNITED ST9",1993,280984,8191876
"UNITED ST3",1997,289027,4874096
"UNITED ST1",1996,153385,9575241
"UNITED ST0",1992,228781,5699211
"UNITED ST3",1997,47788,4338457
"UNITED ST2",1996,288763,4091705
"UNITED ST0",1993,44519,1537787
"UNITED ST6",1997,127765,1380539
"UNITED ST7",1992,214042,4922890
"UNITED ST3",1997,250615,345164
"UNITED ST1",1992,49622,5961795
"UNITED ST8",1995,288899,3290701
"UNITED ST6",1992,129658,4969039
"UNITED ST5",1996,240145,4304871
"UNITED ST4",1993,41893,5347566
"UNITED ST7",1993,223973,5187226
"UNITED ST7",1993,125969,817120
"UNITED ST7",1994,163591,8188287
"UNITED ST7",1997,208438,1035548
"UNITED ST7",1997,110230,8813850
"UNITED ST3",1994,297619,4210280
"UNITED ST9",1995,166288,5863644
"UNITED ST8",1997,38647,3236589
"UNITED ST9",1996,153274,6340886
"UNITED ST9",1992,137383,3205785
"UNITED ST7",1992,74483,310209
"UNITED ST5",1995,121438,3081592
"UNITED ST0",1997,83971,1669243
"UNITED ST0",1992,200881,4717096
"UNITED ST6",1996,61438,4380482
"UNITED ST7",1995,90185,6117914
"UNITED ST1",1996,263920,2696353
"UNITED ST2",1993,162734,2707922
"UNITED ST3",1996,153004,6568172
"UNITED ST3",1993,114374,5540174
"UNITED ST7",1993,114374,922555
"UNITED ST7",1992,174650,2443244
"UNITED ST4",1997,201859,4059137
"UNITED ST6",1994,288622,658625
"UNITED ST9",1992,43925,4876842
"UNITED ST4",1995,277189,9572549
"UNITED ST4",1992,40685,9493728
"UNITED ST4",1997,92495,3707523
"UNITED ST8",1996,86806,4191673
"UNITED ST1",1992,174244,8211474
"UNITED ST4",1993,214201,1490996
"UNITED ST5",1996,247396,1711906
"UNITED ST4",1996,247396,2094410
"UNITED ST6",1995,138874,3042967
"UNITED ST4",1996,298999,4899764
"UNITED ST6",1996,298999,5890220
"UNITED ST3",1995,101212,4487167
"UNITED ST1",1993,1712,5636023
"UNITED ST5",1997,82699,6034680
"UNITED ST9",1997,82699,1031397
"UNITED ST3",1995,181076,4919370
"UNITED ST6",1993,80584,5174432
"UNITED ST9",1996,56893,470769
"UNITED ST5",1997,221545,7935389
"UNITED ST8",1997,176621,7998461
"UNITED ST4",1997,176621,2475280
"UNITED ST1",1993,197144,5768518
"UNITED ST0",1992,86056,1788827
"UNITED ST7",1995,199112,3814973
"UNITED ST6",1995,199112,2173342
"UNITED ST6",1992,117601,4060594
"UNITED ST8",1996,29783,4517151
"UNITED ST2",1992,220519,1653234
"UNITED ST2",1992,220519,5476605
"UNITED ST5",1993,36847,6728443
"UNITED ST9",1993,38257,4605310
"UNITED ST3",1994,282166,3785130
"UNITED ST1",1997,186658,1724832
"UNITED ST3",1997,186658,3623043
"UNITED ST0",1996,52537,3642210
"UNITED ST4",1996,52537,1808640
"UNITED ST2",1995,69043,8029208
"UNITED ST0",1994,178717,2618397
"UNITED ST0",1993,248234,6365619
"UNITED ST0",1992,224167,556582
"UNITED ST9",1997,173723,6709120
"UNITED ST0",1994,52237,1251147
"UNITED ST0",1994,139537,701506
"UNITED ST5",1997,223843,3321172
"UNITED ST7",1997,191159,1181339
"UNITED ST0",1993,129730,834258
"UNITED ST3",1993,149977,1618680
"UNITED ST4",1995,228247,7337702
"UNITED ST0",1995,228247,4226663
"UNITED ST5",1992,13567,4469072
"UNITED ST3",1997,32911,120088
"UNITED ST7",1997,32911,618797
"UNITED ST1",1992,147578,4147291
"UNITED ST8",1997,27439,4927327
"UNITED ST3",1992,34000,4347482
"UNITED ST7",1993,42298,1377336
"UNITED ST3",1994,236528,3310827
"UNITED ST4",1995,206461,2566443
"UNITED ST6",1995,206461,9255900
"UNITED ST3",1996,75628,3422536
"UNITED ST2",1993,230860,7058431
"UNITED ST3",1993,186095,6971208
"UNITED ST5",1995,14632,4393916
"UNITED ST2",1997,97952,5530629
"UNITED ST4",1995,178015,4298017
"UNITED ST8",1996,284656,6055947
"UNITED ST5",1992,87169,1562951
"UNITED ST0",1997,146144,2340128
"UNITED ST7",1996,177289,5666240
"UNITED ST3",1996,40183,4009892
"UNITED ST9",1995,283463,1447258
"UNITED ST4",1995,147289,2488880
"UNITED ST7",1992,116059,2517501
"UNITED ST5",1994,44815,4286131
"UNITED ST5",1993,189220,6668769
"UNITED ST0",1994,229628,793526
"UNITED ST3",1997,140177,1280288
"UNITED ST2",1995,60157,4542174
"UNITED ST0",1995,60157,2172161
"UNITED ST5",1993,187198,3018318
"UNITED ST5",1995,227773,4223747
"UNITED ST3",1996,180761,6012589
"UNITED ST9",1997,43736,6129018
"UNITED ST0",1996,108172,4602257
"UNITED ST3",1994,244613,7399885
"UNITED ST7",1994,244613,3567151
"UNITED ST9",1992,5075,5953765
"UNITED ST5",1993,80803,2741314
"UNITED ST2",1993,104927,5566854
"UNITED ST1",1994,94711,425747
"UNITED ST2",1994,297344,3778794
"UNITED ST0",1995,17803,4116377
"UNITED ST3",1995,216016,6375450
"UNITED ST4",1996,234631,5558640
"UNITED ST5",1996,238627,6075504
"UNITED ST3",1993,177628,1862565
"UNITED ST0",1994,291344,5557760
"UNITED ST4",1997,276164,2979253
"UNITED ST0",1995,232966,3768062
"UNITED ST7",1997,126832,4320577
"UNITED ST6",1993,160336,571360
"UNITED ST5",1996,76276,3943525
"UNITED ST1",1993,146272,5458860
"UNITED ST1",1992,140161,3230373
"UNITED ST5",1994,71117,7184698
"UNITED ST4",1993,46775,1942158
"UNITED ST1",1993,277796,6259635
"UNITED ST1",1993,3881,1822561
"UNITED ST1",1994,126101,7023365
"UNITED ST1",1995,165134,5902073
"UNITED ST0",1995,95749,4401761
"UNITED ST1",1995,237334,3173748
"UNITED ST0",1993,298648,8407788
"UNITED ST7",1996,138604,3219180
"UNITED ST7",1994,146377,2831356
"UNITED ST6",1993,26461,3954713
"UNITED ST3",1997,258304,4619671
"UNITED ST8",1994,1126,157044
"UNITED ST7",1992,266255,5244414
"UNITED ST8",1996,147223,4209844
"UNITED ST0",1995,158864,4925086
"UNITED ST7",1997,280870,5945989
"UNITED ST6",1994,161377,2782047
"UNITED ST7",1992,42494,4198772
"UNITED ST9",1996,246721,642352
"UNITED ST5",1996,246721,284068
"UNITED ST1",1993,131053,2246842
"UNITED ST7",1996,161176,6712990
"UNITED ST2",1992,177635,3984075
"UNITED ST5",1996,118087,3724180
"UNITED ST1",1996,163394,2304034
"UNITED ST1",1996,273623,618372
"UNITED ST6",1996,77065,204287
"UNITED ST8",1994,138412,4191170
"UNITED ST1",1996,262255,5950080
"UNITED ST5",1995,295684,3455822
"UNITED ST4",1994,9181,3954195
"UNITED ST6",1992,77791,953793
"UNITED ST0",1995,239906,185469
"UNITED ST6",1997,180127,1932440
"UNITED ST1",1995,153899,5347473
"UNITED ST3",1992,31189,946794
"UNITED ST3",1992,102707,4034580
"UNITED ST4",1992,285371,4118219
"UNITED ST3",1994,4789,1503173
"UNITED ST3",1993,66799,4310427
"UNITED ST3",1992,66259,4933932
"UNITED ST7",1995,127658,1681378
"UNITED ST4",1992,183826,819088
"UNITED ST7",1994,114817,7708390
"UNITED ST8",1997,71566,506613
"UNITED ST4",1992,45589,5863850
"UNITED ST1",1995,294383,7493810
"UNITED ST8",1996,211358,5650433
"UNITED ST7",1996,211358,3244010
"UNITED ST8",1994,31027,6111361
"UNITED ST8",1995,63352,1233859
"UNITED ST0",1997,134147,658546
"UNITED ST8",1997,134147,321607
"UNITED ST7",1994,150556,2575675
"UNITED ST5",1997,270965,8534957
"UNITED ST2",1996,106267,845050
"UNITED ST1",1995,148018,3588249
"UNITED ST8",1996,136658,4905531
"UNITED ST4",1997,234202,3652704
"UNITED ST4",1995,215620,4152456
"UNITED ST1",1995,16807,2186812
"UNITED ST1",1995,286279,3039570
"UNITED ST0",1994,68848,1282796
"UNITED ST8",1997,284542,514044
"UNITED ST9",1996,139394,3216281
"UNITED ST0",1992,81370,3048702
"UNITED ST7",1992,81370,3425628
"UNITED ST6",1996,103964,201068
"UNITED ST9",1995,116920,1788970
"UNITED ST6",1995,272800,2324560
"UNITED ST3",1992,273490,792922
"UNITED ST4",1997,255452,6493217
"UNITED ST0",1996,173791,3056262
"UNITED ST4",1993,224935,4112162
"UNITED ST5",1993,44641,5025958
"UNITED ST3",1996,250793,2764557
"UNITED ST7",1996,250793,266166
"UNITED ST9",1994,279001,5511899
"UNITED ST1",1996,158951,2232904
"UNITED ST9",1995,277471,2262572
"UNITED ST1",1997,31645,765697
"UNITED ST1",1992,143831,1100514
"UNITED ST9",1997,167285,115461
"UNITED ST7",1996,42904,5113306
"UNITED ST7",1993,171094,7971539
"UNITED ST1",1993,159217,2592813
"UNITED ST9",1995,160060,3197676
"UNITED ST7",1995,121243,346273
"UNITED ST0",1994,113455,894905
"UNITED ST4",1994,276310,4273020
"UNITED ST0",1994,210649,5378331
"UNITED ST5",1995,163843,3639867
"UNITED ST0",1995,163843,1226435
"UNITED ST4",1994,184097,1334245
"UNITED ST9",1996,296200,1108940
"UNITED ST7",1995,29209,6410200
"UNITED ST5",1995,29209,8956936
"UNITED ST2",1995,284839,6314734
"UNITED ST6",1993,13324,2701844
"UNITED ST3",1997,123973,1907453
"UNITED ST9",1997,123973,315675
"UNITED ST4",1993,97891,420478
"UNITED ST2",1993,33772,4879803
"UNITED ST7",1993,287171,4823562
"UNITED ST5",1995,118771,2380928
"UNITED ST6",1993,268801,3405667
"UNITED ST5",1993,6559,1242269
"UNITED ST8",1997,298126,2506968
"UNITED ST5",1993,75793,6152904
"UNITED ST4",1993,22904,2693252
"UNITED ST0",1993,22904,2308657
"UNITED ST8",1994,259183,1231847
"UNITED ST8",1997,183730,6054300
"UNITED ST1",1997,268609,4641308
"UNITED ST1",1994,156640,4811493
"UNITED ST5",1996,252745,6231532
"UNITED ST7",1996,80543,6134252
"UNITED ST0",1996,80543,1509196
"UNITED ST4",1992,70622,3938832
"UNITED ST0",1992,70622,9033268
"UNITED ST1",1993,124990,1140559
"UNITED ST5",1995,54521,335040
"UNITED ST5",1997,190708,7942650
"UNITED ST3",1994,2941,6262040
"UNITED ST5",1992,270055,3722951
"UNITED ST3",1992,123037,3585261
"UNITED ST9",1995,84125,1854011
"UNITED ST0",1993,280883,538041
"UNITED ST0",1992,295228,488510
"UNITED ST7",1993,164044,4483393
"UNITED ST8",1997,257618,1305062
"UNITED ST4",1996,74950,2381797
"UNITED ST1",1997,226093,3285652
"UNITED ST0",1992,278986,4373342
"UNITED ST6",1992,257158,3127392
"UNITED ST6",1996,244327,2790515
"UNITED ST4",1992,216350,5427036
"UNITED ST1",1996,219976,1355965
"UNITED ST1",1994,42500,2675946
"UNITED ST9",1995,205864,5348346
"UNITED ST4",1996,25987,2993937
"UNITED ST4",1992,199994,6987816
"UNITED ST5",1992,199994,2595258
"UNITED ST5",1992,199994,2143968
"UNITED ST0",1993,195289,3651689
"UNITED ST1",1995,224171,1262194
"UNITED ST5",1993,140537,1679867
"UNITED ST6",1996,243412,131355
"UNITED ST1",1995,241025,4206281
"UNITED ST2",1995,56800,2344514
"UNITED ST9",1995,56800,5997824
"UNITED ST6",1995,56800,1251436
"UNITED ST6",1995,249487,108016
"UNITED ST7",1993,209489,3856347
"UNITED ST2",1993,50825,1839292
"UNITED ST4",1993,290399,2461159
"UNITED ST3",1997,25642,4640571
"UNITED ST0",1995,225050,1596146
"UNITED ST1",1997,2833,402055
"UNITED ST4",1992,146626,5227200
"UNITED ST4",1997,859,3602816
"UNITED ST8",1992,11780,4905035
"UNITED ST5",1992,102427,6050990
"UNITED ST6",1992,175994,1801681
"UNITED ST3",1994,122926,4509847
"UNITED ST4",1994,190315,2923372
"UNITED ST4",1993,177841,3004635
"UNITED ST5",1994,122410,330288
"UNITED ST0",1994,55328,862606
"UNITED ST8",1995,193483,1960174
"UNITED ST7",1995,64004,7324977
"UNITED ST5",1993,102769,4345295
"UNITED ST3",1996,121762,3340428
"UNITED ST0",1995,83099,7577072
"UNITED ST4",1993,118399,3646218
"UNITED ST9",1996,189229,1931013
"UNITED ST9",1996,298355,4081986
"UNITED ST4",1996,98495,3814139
"UNITED ST3",1994,117722,2537774
"UNITED ST4",1995,87790,7266630
"UNITED ST4",1994,86947,8892001
"UNITED ST7",1995,277955,3933093
"UNITED ST7",1995,199741,6187783
"UNITED ST5",1995,26650,951022
"UNITED ST8",1994,34948,3035811
"UNITED ST9",1996,104212,326868
"UNITED ST3",1993,276098,2307217
"UNITED ST0",1993,152032,3056965
"UNITED ST1",1995,222521,549969
"UNITED ST3",1995,224410,4709145
"UNITED ST9",1995,224410,4361062
"UNITED ST8",1992,54539,3198300
"UNITED ST1",1993,164125,3972793
"UNITED ST3",1993,164125,3973168
"UNITED ST3",1993,293257,8056432
"UNITED ST4",1994,259883,6269538
"UNITED ST3",1997,237257,5640198
"UNITED ST2",1994,11926,6393666
"UNITED ST0",1996,30241,8237740
"UNITED ST6",1997,267112,831222
"UNITED ST9",1993,154129,5192059
"UNITED ST5",1994,154144,1562406
"UNITED ST9",1995,121942,2262100
"UNITED ST4",1993,3538,2637791
"UNITED ST6",1995,71224,1726759
"UNITED ST7",1993,36835,9167719
"UNITED ST4",1993,36835,1485582
"UNITED ST7",1994,169495,3796235
"UNITED ST9",1996,295975,6520849
"UNITED ST2",1995,1760,6019039
"UNITED ST9",1996,132010,5568393
"UNITED ST7",1993,66143,3614846
"UNITED ST5",1995,255844,974572
"UNITED ST0",1993,149492,4940644
"UNITED ST7",1996,102064,5986710
"UNITED ST1",1994,162638,5632476
"UNITED ST6",1996,249034,987577
"UNITED ST9",1996,256096,7081311
"UNITED ST0",1995,33055,1087650
"UNITED ST9",1992,167602,997571
"UNITED ST7",1993,147814,1351701
"UNITED ST2",1994,278768,846300
"UNITED ST3",1994,278768,3023230
"UNITED ST1",1995,207971,4223926
"UNITED ST2",1996,207548,6885219
"UNITED ST0",1996,207548,1833439
"UNITED ST6",1994,290071,4921682
"UNITED ST7",1992,107857,2796362
"UNITED ST0",1994,120883,7070317
"UNITED ST3",1996,60890,5996157
"UNITED ST9",1993,277466,4300148
"UNITED ST4",1992,242731,1085633
"UNITED ST0",1996,227516,1613638
"UNITED ST2",1994,273727,8023659
"UNITED ST5",1995,7369,6290001
"UNITED ST2",1995,114821,2906142
"UNITED ST9",1996,181342,1843875
"UNITED ST7",1994,4001,4856208
"UNITED ST8",1996,42880,3483204
"UNITED ST9",1997,216913,4750889
"UNITED ST8",1993,141974,5500462
"UNITED ST3",1992,157849,469735
"UNITED ST5",1993,39169,3492632
"UNITED ST3",1993,102868,7709383
"UNITED ST4",1993,119771,3983912
"UNITED ST9",1993,181450,4067911
"UNITED ST9",1992,275828,477292
"UNITED ST7",1992,104200,4115747
"UNITED ST2",1996,22015,2919383
"UNITED ST5",1992,134491,2607965
"UNITED ST6",1996,90916,3486346
"UNITED ST7",1993,293320,873038
"UNITED ST5",1996,206383,3221400
"UNITED ST8",1997,153476,3468150
"UNITED ST0",1995,38791,6376019
"UNITED ST5",1997,237335,2076906
"UNITED ST6",1993,226576,3931138
"UNITED ST3",1996,56701,1047332
"UNITED ST7",1996,80531,447571
"UNITED ST7",1994,32611,123602
"UNITED ST6",1994,201368,4606530
"UNITED ST0",1997,274972,1260585
"UNITED ST7",1996,283756,5428594
"UNITED ST4",1995,251342,3556787
"UNITED ST6",1994,236984,6574944
"UNITED ST0",1995,157253,2644577
"UNITED ST8",1996,8077,187752
"UNITED ST4",1993,80498,3939886
"UNITED ST0",1993,229,2822548
"UNITED ST7",1994,123250,4850345
"UNITED ST6",1996,201184,8988171
"UNITED ST0",1993,175417,3544981
"UNITED ST6",1995,266053,104109
"UNITED ST0",1995,247705,2708007
"UNITED ST3",1996,194270,5815833
"UNITED ST7",1996,194270,4256145
"UNITED ST9",1996,238240,2946857
"UNITED ST4",1997,86776,2473545
"UNITED ST6",1993,121855,1685089
"UNITED ST9",1996,120116,817614
"UNITED ST4",1997,198824,2945251
"UNITED ST3",1992,254503,2903628
"UNITED ST7",1997,269416,2384881
"UNITED ST9",1992,282578,963210
"UNITED ST1",1992,9205,5967368
"UNITED ST3",1995,62449,519375
"UNITED ST4",1994,287486,3494905
"UNITED ST0",1994,287486,2459623
"UNITED ST2",1997,28840,523718
"UNITED ST8",1995,126874,8489374
"UNITED ST9",1995,81646,801790
"UNITED ST4",1995,81646,1075158
"UNITED ST5",1995,187538,862682
"UNITED ST6",1992,138596,6583466
"UNITED ST4",1997,243742,1866564
"UNITED ST2",1992,71908,6914556
"UNITED ST3",1996,143743,2761547
"UNITED ST4",1994,146768,631403
"UNITED ST8",1995,117565,5893856
"UNITED ST1",1994,237568,6561571
"UNITED ST4",1996,230666,2926722
"UNITED ST6",1994,248956,4211449
"UNITED ST5",1995,148931,5784776
"UNITED ST7",1996,68173,3370849
"UNITED ST7",1995,204313,352150
"UNITED ST7",1994,49189,615038
"UNITED ST5",1995,94885,1142137
"UNITED ST1",1995,214238,6060618
"UNITED ST1",1996,117610,2021655
"UNITED ST1",1995,181648,5296609
"UNITED ST7",1993,271513,1926089
"UNITED ST9",1995,162383,1205239
"UNITED ST8",1996,70303,2304744
"UNITED ST4",1996,70303,6075842
"UNITED ST6",1993,257653,6638676
"UNITED ST4",1993,225527,6898389
"UNITED ST5",1994,153952,338499
"UNITED ST3",1993,119986,1377405
"UNITED ST0",1995,96185,1098519
"UNITED ST5",1997,174271,1570800
"UNITED ST4",1997,174271,2516940
"UNITED ST6",1994,28379,2057336
"UNITED ST4",1996,48490,2520411
"UNITED ST1",1992,245203,301957
"UNITED ST0",1996,5075,7434153
"UNITED ST5",1996,155863,4607248
"UNITED ST7",1995,268073,3771911
"UNITED ST0",1997,244112,5403132
"UNITED ST3",1992,229960,1199018
"UNITED ST7",1996,64063,3914408
"UNITED ST8",1997,191017,6319984
"UNITED ST1",1992,141793,2910771
"UNITED ST0",1992,180247,4609330
"UNITED ST9",1996,119213,5991456
"UNITED ST5",1994,239234,2445949
"UNITED ST5",1995,197719,3988293
"UNITED ST7",1994,24545,3483154
"UNITED ST4",1994,16966,4124839
"UNITED ST6",1995,88550,5503444
"UNITED ST8",1994,253783,2469949
"UNITED ST8",1994,26789,3842872
"UNITED ST6",1996,260440,1533485
"UNITED ST4",1993,165460,3865027
"UNITED ST5",1993,160333,3057021
"UNITED ST4",1992,38482,4746079
"UNITED ST3",1993,86881,9122324
"UNITED ST0",1993,143407,4371275
"UNITED ST4",1993,282956,3718131
"UNITED ST6",1994,33761,3636269
"UNITED ST0",1997,78971,4807978
"UNITED ST7",1996,5188,3968448
"UNITED ST7",1993,298451,2011014
"UNITED ST0",1997,198784,1077869
"UNITED ST5",1997,56855,5748108
"UNITED ST3",1993,37157,1551394
"UNITED ST5",1993,137969,1451584
"UNITED ST7",1993,229699,1308213
"UNITED ST1",1995,66676,8472135
"UNITED ST1",1994,196711,5675378
"UNITED ST7",1994,204779,2279484
"UNITED ST2",1992,150652,666952
"UNITED ST7",1996,59992,5324131
"UNITED ST9",1993,181045,2659768
"UNITED ST6",1995,191599,1618861
"UNITED ST8",1997,291568,3926282
"UNITED ST0",1994,151828,5723521
"UNITED ST6",1994,259969,3930151
"UNITED ST7",1997,270359,2120186
"UNITED ST3",1995,76462,5253708
"UNITED ST8",1994,157267,2858683
"UNITED ST7",1992,179852,3166682
"UNITED ST1",1993,175897,6774725
"UNITED ST5",1993,72655,1624571
"UNITED ST9",1993,72655,520778
"UNITED ST3",1997,55408,1153399
"UNITED ST1",1995,66131,1924001
"UNITED ST0",1993,68470,1289994
"UNITED ST8",1994,235975,357692
"UNITED ST7",1994,297337,6067146
"UNITED ST1",1992,223694,213861
"UNITED ST8",1992,43042,5520672
"UNITED ST5",1992,95999,2365678
"UNITED ST9",1995,182182,5498895
"UNITED ST0",1995,287737,497877
"UNITED ST0",1997,215203,6731142
"UNITED ST1",1996,104887,4299969
"UNITED ST4",1997,298099,2929860
"UNITED ST9",1997,40030,4130438
"UNITED ST0",1994,262099,5413367
"UNITED ST9",1994,189628,4703905
"UNITED ST1",1994,138215,4869574
"UNITED ST3",1993,71270,1042467
"UNITED ST3",1994,182941,9294978
"UNITED ST0",1995,299560,4620150
"UNITED ST2",1997,59041,5589480
"UNITED ST5",1997,59041,7896483
"UNITED ST4",1996,143266,7688399
"UNITED ST8",1993,56446,6488545
"UNITED ST3",1996,78334,6265645
"UNITED ST0",1996,21208,5105558
"UNITED ST1",1993,191362,6878192
"UNITED ST1",1992,173974,2565820
"UNITED ST8",1993,212207,2512759
"UNITED ST4",1997,182140,2088838
"UNITED ST0",1995,131968,4025423
"UNITED ST0",1994,290626,7167308
"UNITED ST7",1996,145519,482361
"UNITED ST9",1997,177734,4150533
"UNITED ST1",1996,224512,2883476
"UNITED ST6",1997,258337,4180356
"UNITED ST4",1995,241879,1427616
"UNITED ST8",1995,43972,678071
"UNITED ST7",1994,136847,3420768
"UNITED ST8",1995,40406,6995401
"UNITED ST7",1997,249766,878390
"UNITED ST6",1997,8260,4311358
"UNITED ST0",1992,27701,4900275
"UNITED ST0",1996,47824,1703065
"UNITED ST7",1996,47824,3619263
"UNITED ST7",1995,99505,4568180
"UNITED ST9",1995,121435,7618386
"UNITED ST3",1995,255406,3370449
"UNITED ST4",1997,269704,4988937
"UNITED ST3",1995,30769,2321775
"UNITED ST8",1997,106135,805410
"UNITED ST1",1992,116578,1923766
"UNITED ST9",1994,232489,1328013
"UNITED ST9",1993,206602,1150007
"UNITED ST2",1992,90001,6352790
"UNITED ST2",1993,207370,3806891
"UNITED ST2",1993,207370,3402812
"UNITED ST4",1992,104030,3120338
"UNITED ST5",1992,104030,866846
"UNITED ST2",1996,28930,4330470
"UNITED ST6",1995,206531,3029946
"UNITED ST3",1996,160933,3262030
"UNITED ST1",1993,47336,702508
"UNITED ST7",1997,81979,2589749
"UNITED ST8",1994,212953,6425398
"UNITED ST9",1994,212953,3163230
"UNITED ST7",1992,3556,695513
"UNITED ST1",1993,169885,6592509
"UNITED ST0",1993,218054,4402563
"UNITED ST7",1996,255895,2705233
"UNITED ST0",1996,255895,2670282
"UNITED ST1",1995,138517,5130330
"UNITED ST6",1994,86272,164800
"UNITED ST3",1994,158276,2709935
"UNITED ST6",1994,41395,1251320
"UNITED ST7",1992,244363,5387840
"UNITED ST1",1994,108067,474963
"UNITED ST3",1992,109904,3439309
"UNITED ST0",1996,105739,4090418
"UNITED ST1",1993,4711,4064035
"UNITED ST7",1997,194527,4227451
"UNITED ST4",1994,80008,1431038
"UNITED ST0",1993,64882,3427977
"UNITED ST5",1993,64882,3379136
"UNITED ST8",1994,37147,489158
"UNITED ST7",1997,28765,738112
"UNITED ST9",1997,266785,3971019
"UNITED ST1",1992,273479,1006038
"UNITED ST0",1997,145180,4078278
"UNITED ST3",1995,5863,2535502
"UNITED ST1",1995,126418,3514541
"UNITED ST8",1995,34754,2191081
"UNITED ST6",1994,55688,6134630
"UNITED ST0",1994,264359,1946296
"UNITED ST7",1993,177740,5083485
"UNITED ST4",1994,165142,1283440
"UNITED ST4",1993,257344,4027164
"UNITED ST1",1993,106147,6321384
"UNITED ST3",1997,273236,5911156
"UNITED ST3",1996,298813,3304520
"UNITED ST6",1996,194851,5470205
"UNITED ST1",1996,194851,7513032
"UNITED ST7",1997,98542,2812206
"UNITED ST4",1994,83458,986208
"UNITED ST1",1994,16330,7713391
"UNITED ST1",1996,299539,1679858
"UNITED ST8",1995,261056,8095556
"UNITED ST9",1993,71957,5148643
"UNITED ST8",1992,68977,2426553
"UNITED ST9",1996,79603,2989031
"UNITED ST6",1993,157361,6715767
"UNITED ST2",1997,24892,6338898
"UNITED ST8",1996,133798,6378177
"UNITED ST1",1994,221731,4579810
"UNITED ST1",1993,142948,3000099
"UNITED ST8",1995,112459,181717
"UNITED ST0",1992,263456,5566554
"UNITED ST6",1994,238957,4903978
"UNITED ST4",1994,238957,5422602
"UNITED ST2",1994,282148,6946947
"UNITED ST0",1992,188371,3849769
"UNITED ST9",1994,282652,1092898
"UNITED ST7",1993,78032,5740867
"UNITED ST6",1994,181882,939276
"UNITED ST2",1992,47221,3142686
"UNITED ST1",1994,170083,2127609
"UNITED ST9",1996,276586,4307993
"UNITED ST5",1996,226724,1336433
"UNITED ST9",1997,190493,3096675
"UNITED ST3",1992,13285,1571319
"UNITED ST4",1992,13285,7563622
"UNITED ST5",1995,247393,2709148
"UNITED ST0",1994,87634,7556862
"UNITED ST7",1993,92252,3986433
"UNITED ST2",1997,58409,2432684
"UNITED ST2",1997,291542,2104005
"UNITED ST1",1995,205906,7536057
"UNITED ST2",1994,133594,5757575
"UNITED ST7",1994,133594,4289916
"UNITED ST7",1997,181096,2024365
"UNITED ST4",1992,159727,3865678
"UNITED ST3",1992,119308,7521933
"UNITED ST9",1994,1526,7962178
"UNITED ST7",1992,281756,4728928
"UNITED ST2",1996,163124,5184812
"UNITED ST5",1995,131044,4777907
"UNITED ST0",1994,123986,2809586
"UNITED ST9",1994,123986,4404895
"UNITED ST8",1994,27095,6958385
"UNITED ST4",1997,190195,4836229
"UNITED ST4",1996,182369,7139349
"UNITED ST7",1992,235984,2481123
"UNITED ST9",1993,149578,5960866
"UNITED ST0",1996,236377,3361164
"UNITED ST4",1996,236377,508947
"UNITED ST8",1994,135685,1425996
"UNITED ST1",1993,104002,1521489
"UNITED ST1",1996,147739,5941466
"UNITED ST6",1993,257438,6510169
"UNITED ST9",1996,298205,3924377
"UNITED ST3",1997,163901,759945
"UNITED ST0",1996,193243,774014
"UNITED ST6",1996,255791,6569115
"UNITED ST8",1995,273145,1504097
"UNITED ST3",1995,146044,4484669
"UNITED ST5",1995,146044,3965683
"UNITED ST7",1993,131848,2063971
"UNITED ST6",1993,131848,9995656
"UNITED ST2",1995,54509,309452
"UNITED ST3",1993,226288,3032385
"UNITED ST6",1994,233587,8760081
"UNITED ST2",1994,208123,702254
"UNITED ST5",1993,270820,5425266
"UNITED ST2",1996,45787,6942251
"UNITED ST2",1996,270256,672970
"UNITED ST1",1995,157640,816516
"UNITED ST6",1992,187081,2493290
"UNITED ST2",1992,187081,5142424
"UNITED ST8",1995,79597,3909257
"UNITED ST3",1993,80149,167164
"UNITED ST2",1995,111562,136620
"UNITED ST5",1994,135754,1994961
"UNITED ST0",1993,8216,3979544
"UNITED ST4",1995,83449,5717230
"UNITED ST9",1992,225619,663837
