"d_year","lo_custkey","lo_revenue","lo_suppkey"
1992,734425,8407028,12216
1992,734425,489259,42360
1992,328922,4447527,58275
1992,328922,7239372,33792
1992,328922,1804094,40733
1992,328922,5554176,50129
1992,328922,1096959,46276
1992,328922,7098556,29263
1992,413813,2611153,6328
1992,682937,4948548,34746
1992,682937,2005830,40126
1992,682937,4757858,52898
1992,682937,3509740,32387
1992,682937,2605327,8026
1992,682937,286682,8302
1992,314342,2496540,26339
1992,314342,2586740,44659
1992,332195,1627275,1663
1992,332195,2260137,36953
1992,332195,3455362,54638
1992,332195,7500972,53310
1992,89108,2188366,4746
1992,89108,2382254,22323
1992,242176,4835523,22282
1992,242176,963142,27008
1992,242176,5245242,22953
1992,385331,3997368,49356
1992,385331,512389,22315
1992,385331,2391795,34073
1992,385331,7161438,18021
1992,788683,616477,6666
1992,788683,2617947,5239
1992,747172,1727488,49187
1992,747172,3612153,59234
1992,747172,593534,20697
1992,747172,3683853,25990
1992,747172,971517,11888
1992,747172,6448629,49420
1992,747172,378454,20103
1992,293837,548129,25785
1992,540431,4045699,40028
1992,540431,4528816,28027
1992,540431,980921,34946
1992,540431,164224,49882
1992,540431,4788686,39097
1992,540431,1388214,29463
1992,259744,425399,21506
1992,259744,1150831,59904
1992,259744,2043779,6150
1992,259744,205412,33628
1992,213085,6550626,39254
1992,639580,1101904,37593
1992,272398,6408991,54552
1992,272398,6977475,45629
1992,104086,2508326,20167
1992,104086,3731185,4646
1992,104086,3778781,16561
1992,104086,7203401,44518
1992,104086,3760539,5782
1992,104086,4480295,36083
1992,341101,6813887,5882
1992,341101,640965,27044
1992,341101,833039,24249
1992,341101,5751666,19324
1992,2273,2446353,54565
1992,2273,6401509,26723
1992,2273,5428035,33067
1992,2273,1217848,29683
1992,2273,8107110,39192
1992,71020,4264766,27274
1992,315985,910818,33312
1992,315985,7631052,989
1992,817445,609752,962
1992,817445,4136949,26575
1992,817445,4144523,56106
1992,817445,1245521,8680
1992,473426,4124039,5163
1992,473426,4991184,58471
1992,473426,7519296,34910
1992,473426,7637971,50006
1992,473426,6791288,28080
1992,473426,328975,37615
1992,473426,234793,33230
1992,529666,5053323,40785
1992,529666,2362590,23262
1992,529666,4889634,53904
1992,673741,8675802,7040
1992,673741,5175939,44504
1992,673741,7982515,9231
1992,673741,5483177,42221
1992,673741,6326684,32246
1992,279277,1151748,19850
1992,279277,2789262,14898
1992,279277,801248,680
1992,212705,1203598,58945
1992,212705,1479150,11810
1992,212705,4342515,54318
1992,212705,1230382,22072
1992,212705,5523866,37342
1992,212705,1020422,59837
1992,427508,6646894,44020
1992,427508,2144519,31610
1992,427508,1942682,15704
1992,427508,370118,53069
1992,427508,6732146,20003
1992,51259,8243597,31429
1992,51259,5002374,41992
1992,51259,3252352,26972
1992,725746,3923744,54383
1992,687601,1756849,12366
1992,687601,853473,50848
1992,687601,3083627,15665
1992,687601,2592344,55362
1992,687601,3027256,36809
1992,687601,537066,38221
1992,297388,5119545,58424
1992,702460,2504827,43063
1992,702460,257501,23196
1992,702460,3824640,23812
1992,702460,7978216,58733
1992,161636,4030387,5447
1992,724091,6894288,34517
1992,724091,2784801,38430
1992,724091,1211527,44445
1992,724091,2285266,36984
1992,724091,2467624,49965
1992,761587,2546586,12711
1992,761587,2122623,29404
1992,585058,6694515,1315
1992,585058,1056548,12490
1992,585058,3579372,37768
1992,450905,2648992,56883
1992,450905,2421705,42561
1992,450905,4236809,51527
1992,450905,6137785,26334
1992,450905,3438179,35090
1992,450905,1909353,4777
1992,562529,2028253,17866
1992,562529,512392,22765
1992,562529,4021718,46298
1992,886402,2451267,37395
1992,886402,3225006,52837
1992,886402,681806,27068
1992,230204,4271887,36851
1992,716353,3651064,30127
1992,716353,519450,50105
1992,716353,2835712,6329
1992,259801,493162,33197
1992,495157,3250523,39410
1992,777415,355762,35988
1992,777415,1011596,38675
1992,777415,6228647,20100
1992,777415,4468233,13097
1992,777415,7519797,27429
1992,774917,5779501,33823
1992,774917,417784,15153
1992,774917,5613134,30559
1992,774917,3177532,4059
1992,461215,6346562,49658
1992,461215,3220328,54969
1992,461215,5847650,33074
1992,461215,9844608,27557
1992,461215,3146856,343
1992,461215,3929904,49533
1992,461215,4265512,51900
1992,309676,5537873,39867
1992,309676,3617422,17195
1992,309676,5677343,28699
1992,309676,728318,50801
1992,309676,298277,6581
1992,520763,3227512,25220
1992,53005,4769003,13193
1992,53005,2397513,18013
1992,53005,6100108,43495
1992,53005,4219187,38975
1992,53005,3404280,16483
1992,53005,473244,57588
1992,883402,4157881,5058
1992,883402,385876,48524
1992,883402,4493388,12171
1992,883402,4367550,15703
1992,883402,2758137,35588
1992,883402,940295,34569
1992,333331,5667023,57015
1992,333331,2931040,35612
1992,333331,2726005,27727
1992,333331,746020,45444
1992,333331,5023900,30784
1992,333331,336847,50626
1992,333331,1094009,58474
1992,1748,4024786,14068
1992,1748,2565224,33462
1992,453388,3562927,10078
1992,453388,5498146,59389
1992,453388,6770350,41500
1992,491381,2883597,57976
1992,491381,1901725,52384
1992,734608,109549,52707
1992,734608,3825301,2691
1992,734608,1659024,32702
1992,734608,5301450,17016
1992,734608,1715425,19058
1992,734608,6100041,26002
1992,734608,3680208,32756
1992,718619,8201187,17693
1992,718619,3429747,4058
1992,718619,3043787,34939
1992,40273,7114456,58739
1992,40273,712050,45180
1992,678589,3197250,37589
1992,678589,5594175,16749
1992,678589,258963,36219
1992,760742,4249135,24698
1992,760742,5617422,16622
1992,760742,2473420,59919
1992,760742,4670767,9510
1992,760742,5655175,45366
1992,760742,1973530,41269
1992,99370,6773580,44083
1992,99370,4098073,20969
1992,99370,839613,36633
1992,543730,3566302,5496
1992,543730,2048566,15487
1992,543730,2376844,53640
1992,543730,612996,27206
1992,543730,3523573,36085
1992,543730,2491013,55023
1992,164218,6808570,37668
1992,164218,5317559,18553
1992,164218,4420058,44796
1992,164218,2198604,4662
1992,9301,1480422,48483
1992,9301,877933,52291
1992,9301,632770,19648
1992,9301,3833783,28334
1992,85834,3376732,17830
1992,85834,960342,24017
1992,85834,3272447,32508
1992,85834,336727,49238
1992,85834,6390311,12870
1992,803081,5632329,13248
1992,790067,1796174,13418
1992,790067,5354022,23506
1992,790067,1364266,14369
1992,844075,2585744,34213
1992,844075,3954743,22184
1992,844075,5986574,6272
1992,844075,3285140,36925
1992,452830,794382,14495
1992,452830,3261217,7193
1992,599197,8245733,32681
1992,599197,5386248,15766
1992,63395,8743283,17215
1992,63395,811923,58147
1992,63395,2562127,44009
1992,63395,2433264,25489
1992,850405,1262036,33010
1992,850405,3662743,38686
1992,758645,6290523,46625
1992,758645,6466751,12612
1992,532784,1267508,31055
1992,479081,6760355,5501
1992,479081,5257382,39300
1992,479081,2115795,24967
1992,479081,2498470,40162
1992,479081,2566419,46213
1992,662254,3744979,12991
1992,662254,2146483,48203
1992,662254,356649,22238
1992,579136,2074141,8464
1992,579136,5162288,45188
1992,579136,718324,45684
1992,539723,4826309,391
1992,539723,545004,27134
1992,539723,1424295,27891
1992,539723,3822828,30025
1992,890090,4439216,27957
1992,890090,3657786,11525
1992,890090,4395357,16785
1992,752962,129002,8560
1992,752962,3840162,41182
1992,98327,1561302,45740
1992,98327,2495767,24882
1992,98327,5133939,40568
1992,279599,1039967,18967
1992,279599,1852570,44212
1992,5011,1857526,36970
1992,571963,4798524,7075
1992,571963,3029601,41816
1992,571963,3504193,16361
1992,447433,5859520,41998
1992,447433,5529772,19721
1992,447433,741879,55385
1992,447433,7665546,13887
1992,447433,5778643,43656
1992,447433,5789360,30731
1992,447433,1788255,10941
1992,482101,4611049,14129
1992,482101,5070861,44345
1992,482101,5658111,32837
1992,482101,646023,55395
1992,482101,1112046,52143
1992,482101,6946944,4008
1992,482101,1740893,35727
1992,78913,297264,31224
1992,78913,3074353,12585
1992,78913,2830468,14396
1992,78913,767108,26880
1992,78913,5182302,18459
1992,78913,322167,25790
1992,78913,2036061,307
1992,898651,5484437,59717
1992,712351,7815744,44331
1992,712351,6286566,37017
1992,712351,1303253,57685
1992,712351,2628124,25938
1992,657473,4068050,14889
1992,657473,3712698,32500
1992,281086,2525040,59468
1992,281086,159658,49996
1992,85652,2231463,14855
1992,85652,489564,51910
1992,542600,1052293,5475
1992,542600,4976356,38250
1992,542600,2797768,27180
1992,542600,944876,25442
1992,542600,149237,30323
1992,542600,2759023,43938
1992,735421,4469876,34999
1992,735421,855008,40807
1992,735421,1862722,36840
1992,735421,7797848,18714
1992,698930,4751200,12000
1992,698930,1892871,8789
1992,698930,3647673,50629
1992,698930,6970607,58474
1992,698930,933685,21769
1992,698930,2318219,51467
1992,698930,4175793,34050
1992,873791,934556,9768
1992,369854,1411564,49657
1992,369854,5653642,34186
1992,369854,5376734,57108
1992,369854,676338,52736
1992,369854,1895914,4090
1992,134215,891815,10124
1992,134215,1203023,41353
1992,134215,156309,25878
1992,134215,3153830,35178
1992,134215,2087075,45355
1992,134215,6792115,37892
1992,35965,4189266,52119
1992,473419,2413779,27313
1992,473419,6193429,46168
1992,473419,1299472,17296
1992,473419,6796644,39027
1992,473419,1526714,3393
1992,473419,3503324,16446
1992,473419,7668896,32708
1992,652528,4691652,36287
1992,46231,3016004,34744
1992,46231,1357410,11786
1992,46231,2996712,10891
1992,46231,4181040,29507
1992,46231,2788108,13342
1992,46231,871028,2237
1992,167839,1301814,54500
1992,167839,4002451,5196
1992,167839,4912149,28152
1992,167839,4366871,45248
1992,553835,4493060,48629
1992,553835,4972327,38062
1992,553835,4164365,36701
1992,553835,2494702,28605
1992,553835,1906373,32418
1992,553835,4012600,43157
1992,489544,7311091,59552
1992,489544,2410113,19166
1992,844898,5353382,18214
1992,844898,909297,2061
1992,844898,3899931,4107
1992,844898,1595291,22909
1992,844898,7644974,3865
1992,778909,4256401,23575
1992,778909,6298066,42497
1992,778909,3821241,52945
1992,778909,2014252,41276
1992,778909,5369261,59226
1992,778909,5248727,58053
1992,778909,3249085,27741
1992,400897,100089,21022
1992,400897,1402144,31836
1992,400897,848969,32027
1992,403156,2804367,37341
1992,403156,2220894,37829
1992,125932,6370915,5988
1992,125932,2991109,16455
1992,125932,6544229,5238
1992,93284,2930974,26110
1992,93284,2324122,41710
1992,93284,6179880,34938
1992,93284,2481534,29578
1992,20386,457641,31256
1992,20386,1059468,13558
1992,20386,4492022,43081
1992,20386,2913652,26839
1992,219956,1811161,48760
1992,219956,309805,20931
1992,285793,2063535,56750
1992,285793,4144343,26793
1992,285793,2041920,6897
1992,642424,863822,31471
1992,642424,5682784,26144
1992,341023,919618,28348
1992,341023,6344006,42857
1992,341023,1539506,57329
1992,804796,1438488,10441
1992,804796,1506353,32702
1992,804796,6219378,6497
1992,599161,4000787,17419
1992,199778,3101827,477
1992,359210,4099259,11339
1992,359210,1263118,7664
1992,359210,2894057,42468
1992,447262,4482786,55956
1992,447262,5770946,7226
1992,447262,324704,59750
1992,447262,602358,49254
1992,421324,7755147,21085
1992,421324,1362645,2285
1992,421324,4678584,59244
1992,421324,4320782,13505
1992,421324,316070,44029
1992,421324,146737,13411
1992,763165,1604345,51613
1992,763165,3341437,36077
1992,763165,7502723,43459
1992,37937,5360683,22593
1992,37937,1229011,31414
1992,37937,3376506,30728
1992,37937,2406840,12591
1992,439462,966305,56293
1992,439462,918589,22458
1992,439462,6721554,50209
1992,439462,5998650,21978
1992,674281,1933249,37931
1992,674281,2616273,52314
1992,674281,8329916,52628
1992,674281,1075609,53736
1992,811066,4679650,21991
1992,811066,7703401,47417
1992,811066,5689200,15384
1992,252385,3615229,303
1992,252385,7741457,40402
1992,252385,6303962,5627
1992,252385,7752239,8133
1992,252385,662745,58814
1992,662185,4714378,36865
1992,636914,2996996,398
1992,636914,629825,18024
1992,636914,3704606,43134
1992,745861,4002276,52741
1992,745861,5057734,24962
1992,861076,5908976,34595
1992,861076,5231120,23936
1992,861076,2209692,43994
1992,861076,2855522,13157
1992,861076,1118613,14706
1992,866002,3110287,12949
1992,411103,6378347,37941
1992,118606,4558731,19145
1992,118606,5154960,37973
1992,118606,1747090,42041
1992,118606,795663,21193
1992,118606,2026900,17447
1992,118606,292305,4280
1992,118606,2543726,45164
1992,865586,1098358,47789
1992,865586,5606142,19070
1992,865586,897828,39110
1992,90814,4845588,15847
1992,90814,2982949,50800
1992,90814,2722335,54436
1992,90814,5658245,23270
1992,90814,3568896,13922
1992,90814,5524293,43294
1992,90814,4814465,16153
1992,447505,2620606,17159
1992,447505,2940936,25604
1992,447505,5638645,50400
1992,447505,2512245,48928
1992,447505,4215974,26176
1992,726904,1511170,56660
1992,726904,3747837,20213
1992,726904,5875068,46387
1992,726904,651978,40004
1992,726904,8213061,30976
1992,269239,6796057,46919
1992,269239,859870,36051
1992,269239,1928870,20640
1992,269239,1159272,29388
1992,748225,1343559,46944
1992,748225,4261942,31781
1992,748225,8019997,14824
1992,748225,5939426,14283
1992,748225,6304524,38533
1992,748225,5891501,44010
1992,589795,487751,54529
1992,793169,2702829,51031
1992,793169,945988,34527
1992,793169,4128398,19282
1992,793169,1327926,57466
1992,793169,2358276,10481
1992,793169,721451,45974
1992,793169,861237,54675
1992,82801,3841301,58825
1992,544978,6431908,44474
1992,544978,5170010,38931
1992,544978,3436463,651
1992,544978,3785544,9992
1992,544978,1684661,53948
1992,64631,4969119,35648
1992,64631,4625913,24129
1992,64631,1448705,49467
1992,133156,1011020,32821
1992,133156,524368,28345
1992,133156,3813615,51305
1992,241159,7522359,36138
1992,241159,155092,44085
1992,241159,491904,46224
1992,241159,5298216,6445
1992,241159,6797029,6884
1992,517783,4508955,38301
1992,517783,1932539,34027
1992,517783,7002400,27624
1992,517783,5214601,40623
1992,817877,2645184,38466
1992,817877,4978684,50324
1992,817877,4618845,30638
1992,817877,2301456,6655
1992,817877,4125309,374
1992,817877,7397322,30171
1992,817877,5122561,13842
1992,408400,1324220,56754
1992,408400,3932592,38194
1992,408400,1317661,41922
1992,408400,1613430,804
1992,168625,2084530,5169
1992,168625,326917,42761
1992,168625,7442162,48552
1992,506156,3639741,46443
1992,506156,2786097,15329
1992,506156,4392679,38376
1992,506156,3422171,28731
1992,506156,9172235,54343
1992,506156,2245080,21752
1992,506156,1424595,1278
1992,864439,6553340,15888
1992,864439,6542244,16960
1992,864439,161361,37998
1992,864439,110873,42450
1992,864439,5272412,46035
1992,864439,1342313,8091
1992,864439,4688697,16724
1992,6511,3734900,20355
1992,6511,317700,45848
1992,6511,7237523,33765
1992,6511,6633909,58098
1992,6511,401025,1042
1992,681562,842862,20753
1992,681562,6494401,11196
1992,681562,6667263,484
1992,265672,4583895,46715
1992,265672,889115,26170
1992,164536,316340,13684
1992,164536,575684,57388
1992,437269,1100188,58302
1992,437269,5603845,5236
1992,437269,863219,25521
1992,437269,1982214,38117
1992,437269,2373924,9953
1992,437269,1853878,59537
1992,437269,2247482,6821
1992,296327,3395836,8958
1992,338689,4574988,47619
1992,338689,3250725,44394
1992,338689,110413,29870
1992,127421,5983895,19960
1992,127421,1275119,4429
1992,127421,2346673,36543
1992,127421,2568486,14373
1992,127421,1705392,4824
1992,127421,1825491,6654
1992,127421,583375,53691
1992,184147,3471214,36512
1992,184147,1811232,33319
1992,184147,4571075,10333
1992,184147,6905244,22688
1992,184147,8706271,12280
1992,184147,3909546,40125
1992,184147,6258223,28242
1992,251821,5291788,28673
1992,251821,4305853,31202
1992,251821,5744336,559
1992,251821,5828992,25637
1992,251821,5099343,7889
1992,251821,2446336,44438
1992,251821,1312504,35159
1992,448783,3221028,43179
1992,448783,5542496,6787
1992,448783,7917935,59830
1992,448783,1095740,16897
1992,448783,4573356,347
1992,678418,5967792,53626
1992,678418,1002052,22576
1992,678418,4421890,51549
1992,144811,5903409,41724
1992,144811,3147251,34801
1992,144811,2100559,7601
1992,56573,1207659,24912
1992,56573,7181633,59688
1992,629416,4644765,59940
1992,629416,2786607,9984
1992,629416,3964734,36458
1992,9196,4704308,57251
1992,213439,1762047,2391
1992,213439,3670383,44715
1992,213439,1622176,18372
1992,213439,7891090,5554
1992,213439,3436177,31333
1992,213439,5792325,48461
1992,213439,9245511,43126
1992,537700,1373117,28156
1992,537700,4915874,51474
1992,537700,3218751,33425
1992,537700,518419,44625
1992,537700,4838078,4240
1992,537700,3420054,37386
1992,108094,5952042,56358
1992,108094,4349291,43514
1992,108094,2223797,43396
1992,108094,5028030,43413
1992,694016,432669,15116
1992,694016,2923487,6471
1992,694016,2755676,31957
1992,694016,1609373,26504
1992,694016,5777305,4422
1992,694016,926738,35800
1992,54445,6487486,32988
1992,54445,4935157,22755
1992,54445,2855746,54410
1992,54445,6749343,58267
1992,54445,3741556,23688
1992,842329,3336149,40583
1992,842329,6103913,47611
1992,842329,7408988,28626
1992,842329,4604713,22306
1992,842329,1943793,3083
1992,17806,3196491,54771
1992,17806,7723949,1728
1992,17806,553770,49361
1992,17806,4137701,47507
1992,17806,5935729,17097
1992,17806,1824327,58410
1992,833266,1111383,57462
1992,683647,4751049,46788
1992,683647,365274,50766
1992,544168,5943129,31328
1992,544168,2555953,19357
1992,725278,6622570,55619
1992,725278,612470,39196
1992,725278,1474478,13438
1992,725278,3071994,482
1992,725278,2487767,48514
1992,802529,5518484,44318
1992,802529,4728955,671
1992,802529,1802774,44408
1992,802529,1371552,11559
1992,802529,1314174,48577
1992,802529,4954312,9726
1992,802529,5338612,24368
1992,617284,5641290,47680
1992,617284,568788,45335
1992,617284,2553361,51226
1992,617284,3355221,14412
1992,617284,4167142,59690
1992,631798,521704,59993
1992,631798,3954303,46106
1992,631798,1074008,58367
1992,631798,5352427,28588
1992,139219,4072227,56461
1992,139219,1346787,31443
1992,139219,2823938,33506
1992,298594,3829696,15543
1992,298594,5094233,42726
1992,298594,2397696,9606
1992,629855,2049909,58884
1992,629855,165470,12569
1992,629855,4893015,42970
1992,14359,3007461,25713
1992,14359,7284096,21823
1992,14359,2393983,55288
1992,14359,7148297,49238
1992,380933,310560,49492
1992,380933,1036090,26442
1992,380933,6530195,35958
1992,380933,107568,17088
1992,443876,3166612,26985
1992,62503,6447574,41032
1992,62503,350283,43047
1992,62503,2076581,9511
1992,428932,1061840,31524
1992,428932,4228590,14117
1992,428932,1212542,9706
1992,428932,4254462,35843
1992,428932,3090111,3873
1992,428932,6180326,46410
1992,428932,4328287,9245
1992,422417,3646287,27063
1992,764797,1242841,36011
1992,764797,1755630,8220
1992,764797,830287,17783
1992,462007,4734709,50590
1992,462007,6438127,5093
1992,462007,4531984,22141
1992,874051,246648,33153
1992,874051,1280069,39533
1992,874051,943732,46998
1992,213385,2693854,33320
1992,213385,8289085,15993
1992,297037,409914,10446
1992,297037,348648,54463
1992,297037,8388795,56508
1992,297037,6017504,42956
1992,297037,370309,26695
1992,297037,1971244,37478
1992,730286,6380508,2330
1992,730286,2921538,26132
1992,730286,5949648,56641
1992,212885,3058764,13294
1992,212885,6131343,47253
1992,212885,4630477,13475
1992,212885,7557863,33091
1992,648643,95140,1156
1992,832501,2347119,34710
1992,832501,960727,48210
1992,832501,1824258,15812
1992,265069,7763249,39705
1992,265069,4123377,1271
1992,265069,1333173,50813
1992,265069,5444409,19337
1992,265069,4744464,30425
1992,265069,3226851,20854
1992,265069,1364490,19841
1992,373153,4142129,58736
1992,373153,7161369,40923
1992,373153,639202,58756
1992,373153,2117979,15567
1992,373153,2596660,19901
1992,500023,4341284,39240
1992,500023,5213794,33041
1992,500023,4555585,18768
1992,500023,654992,4869
1992,85534,2894253,49490
1992,85534,1185573,55428
1992,85534,439402,3273
1992,85534,3970982,34542
1992,85534,3177968,34938
1992,85534,4748950,28223
1992,85534,3637923,38824
1992,71090,7830278,24279
1992,504367,1418240,28659
1992,504367,6707031,44192
1992,504367,7905195,49676
1992,504367,508914,54119
1992,504367,3431833,21412
1992,881515,5605071,45884
1992,881515,2510287,47384
1992,881515,6007698,52101
1992,881515,1462198,10948
1992,881515,2911587,35742
1992,881515,1196297,41343
1992,881515,7412190,49038
1992,369949,6583170,26266
1992,369949,1299427,31800
1992,369949,489110,41071
1992,369949,3002826,25904
1992,782314,5045579,53834
1992,782314,8170095,41412
1992,782314,3179821,7856
1992,782314,7319851,34673
1992,782314,710784,27447
1992,223252,2025465,22868
1992,223252,409278,42189
1992,223252,3754277,46749
1992,223252,6836755,58954
1992,223252,1762145,58870
1992,223252,568290,18898
1992,223252,6644511,32383
1992,414281,2173906,38361
1992,471509,6082458,42354
1992,471509,5034468,54772
1992,198809,3203369,10860
1992,198809,721498,50372
1992,198809,1736509,54547
1992,198809,1319201,27808
1992,198809,2270996,22971
1992,463732,3664877,4732
1992,463732,1573987,25727
1992,444829,7166826,10596
1992,126688,6988246,13175
1992,126688,6157750,29510
1992,126688,334016,750
1992,126688,1277195,49758
1992,126688,4032972,58324
1992,568768,7177085,26010
1992,9892,3187141,40687
1992,9892,7628008,131
1992,9892,2218384,25205
1992,9892,248449,8966
1992,221321,8159918,28490
1992,221321,5697940,15105
1992,221321,1837313,58417
1992,221321,5184805,19891
1992,221321,6673249,40029
1992,796201,3118983,56561
1992,796201,3639322,24135
1992,796201,6216645,28323
1992,796201,767680,36758
1992,796201,2698360,26099
1992,318971,1198128,36423
1992,318971,2647650,30154
1992,300505,2628360,22976
1992,34216,8412144,24566
1992,34216,194774,8715
1992,34216,475191,3951
1992,34216,789178,30602
1992,34216,2436821,58338
1992,34216,4406819,17960
1992,34216,322164,52647
1992,799408,4513134,20564
1992,799408,3688461,13414
1992,799408,607233,15214
1992,548941,924056,13162
1992,548941,5018745,52048
1992,548941,4540384,15445
1992,419414,2858788,27069
1992,419414,3614107,21677
1992,896188,6744965,28176
1992,896188,2619030,22145
1992,896188,2066144,58096
1992,896188,4062990,39308
1992,104761,1338216,36238
1992,104761,3907019,38657
1992,104761,704321,21680
1992,104761,4754465,41450
1992,104761,1435379,45821
1992,823781,7874116,196
1992,823781,6070713,47964
1992,823781,3913577,15298
1992,823781,3813400,6302
1992,823781,1646336,13852
1992,257686,8034626,7066
1992,257686,5076812,14164
1992,257686,2639708,19188
1992,257686,1121337,42868
1992,257686,6649630,58732
1992,257686,324363,33354
1992,257686,7502290,52523
1992,268886,1589264,8
1992,268886,3620386,907
1992,268886,870455,49413
1992,268886,5397345,14157
1992,268886,1914786,24083
1992,556648,3768447,1578
1992,207251,2921982,731
1992,207251,1175641,36992
1992,207251,7474769,57912
1992,207251,5987258,51441
1992,207251,8021543,17483
1992,129653,7696857,45290
1992,129653,2392654,18432
1992,129653,1494656,2338
1992,129653,6708733,46124
1992,129653,6204434,59365
1992,129653,2170579,889
1992,129653,1780903,343
1992,853414,320005,54716
1992,853414,7610922,49838
1992,898732,4908999,28960
1992,618265,3727314,52441
1992,618265,1212410,19401
1992,618265,4269268,24207
1992,618265,5754334,31156
1992,618265,986467,7849
1992,662561,1869292,33900
1992,662561,4839165,42727
1992,692353,8237026,53130
1992,692353,7345165,33110
1992,692353,2566765,34478
1992,692353,7964506,39045
1992,857992,5245225,48009
1992,857992,534207,52541
1992,857992,5167789,21825
1992,368435,4191561,22143
1992,368435,6671057,29756
1992,368435,3483938,5193
1992,717376,3210904,49973
1992,717376,1324453,6701
1992,717376,110814,2564
1992,596051,7250220,30944
1992,596051,3124170,53582
1992,596051,1021960,3507
1992,596051,8253909,14663
1992,596051,3190481,10507
1992,596051,4250689,1494
1992,683234,654394,1305
1992,683234,5626656,23359
1992,683234,2405491,8290
1992,683234,6113112,53824
1992,247291,1086069,11753
1992,247291,1610669,2487
1992,85471,3560856,34054
1992,748387,3615416,18204
1992,748387,274090,1269
1992,748387,4028392,13848
1992,748387,1113034,47948
1992,312641,3971058,30360
1992,312641,6793158,11578
1992,454207,8296479,1888
1992,886201,3349398,56651
1992,886201,1817251,47954
1992,886201,7085428,26072
1992,886201,2277138,10478
1992,886201,3280882,57773
1992,572239,2892146,4746
1992,572239,228759,14771
1992,572239,2854937,21368
1992,572239,3416652,21254
1992,294613,716215,26162
1992,294613,2771226,13866
1992,294613,5686262,58757
1992,847682,965856,6220
1992,847682,241566,15343
1992,230153,2814724,16949
1992,230153,5463794,33718
1992,230153,2589401,48429
1992,230153,3687374,32895
1992,220177,2726928,18197
1992,220177,6148719,5271
1992,220177,155952,14413
1992,220177,1104484,9002
1992,220177,6722690,25292
1992,220177,8565271,34426
1992,220177,6390772,15149
1992,124892,4738644,25894
1992,124892,3756418,19910
1992,124892,3426865,57410
1992,124892,3025970,25792
1992,124892,3271672,30980
1992,124892,3450551,48878
1992,124892,7226319,29133
1992,189025,6279348,18981
1992,189025,2373603,41676
1992,189025,4280904,58583
1992,189025,4950641,54338
1992,189025,1133260,47066
1992,189025,315493,52394
1992,819902,282241,10729
1992,819902,6908645,16283
1992,819902,498958,55992
1992,819902,1935450,14609
1992,525632,4182235,37363
1992,525632,6891756,54776
1992,525632,2844040,30440
1992,525632,3000985,40713
1992,525632,1993754,14282
1992,525632,6922709,33034
1992,707300,1818481,21844
1992,707300,6618314,48167
1992,707300,1396318,10798
1992,707300,351517,37719
1992,707300,5428692,28476
1992,707300,5764599,21329
1992,707300,6059083,27854
1992,479287,190210,54743
1992,194126,3460826,18154
1992,121165,2332946,15645
1992,121165,2440840,22590
1992,121165,2232374,42133
1992,121165,5011568,8845
1992,121165,6293048,27223
1992,358355,9221163,5402
1992,358355,3225411,10019
1992,358355,3422123,19136
1992,358355,1174431,13979
1992,358355,1724595,33523
1992,358355,6566515,16224
1992,358355,2002275,26303
1992,222695,6590233,32582
1992,222695,7098363,44564
1992,222695,4735488,4737
1992,222695,1943802,38475
1992,222695,130470,27016
1992,222695,2999229,26064
1992,349274,4695724,11388
1992,349274,1432127,52705
1992,349274,5833674,31433
1992,349274,3290325,51822
1992,349274,3299022,10256
1992,349274,7998783,43816
1992,4190,8777903,38571
1992,4190,183898,11260
1992,4190,688515,324
1992,727468,756042,12139
1992,727468,8886442,17354
1992,2551,2075038,36887
1992,417226,3427459,55152
1992,417226,7905048,57709
1992,417226,2468244,14795
1992,417226,4600071,16383
1992,417226,2209833,55514
1992,417226,3307487,22454
1992,417226,2676569,37483
1992,430115,5479741,3729
1992,430115,8120220,19666
1992,430115,856278,38970
1992,433400,536014,46912
1992,433400,761448,33225
1992,433400,9074468,39747
1992,433400,1900295,35022
1992,433400,1297657,8659
1992,433400,356268,30791
1992,85762,347749,38015
1992,85762,6020888,26505
1992,85762,3274940,25333
1992,85762,5976201,6354
1992,85762,7284854,47322
1992,85762,6648209,25976
1992,239314,5355819,58577
1992,239314,2319013,20642
1992,239314,5615337,2974
1992,239314,3443232,56598
1992,239314,3994372,56106
1992,408622,2562212,58661
1992,408622,8095917,52646
1992,408622,4446022,53498
1992,408622,1545063,32640
1992,408622,2030562,59210
1992,408622,2386581,39030
1992,408622,305813,49427
1992,666419,1147666,54478
1992,666419,4607207,3881
1992,102304,5698260,48048
1992,102304,3284466,58328
1992,102304,1343628,27262
1992,10541,312958,46057
1992,10541,2140535,4441
1992,10541,990831,50033
1992,10541,8496543,51541
1992,10541,1120289,13859
1992,10541,311371,3790
1992,528626,3556072,1416
1992,521671,7317628,17076
1992,521671,4402561,9949
1992,521671,2782291,44947
1992,521671,258246,7516
1992,521671,7514640,12371
1992,521860,1889241,24342
1992,856295,3429480,18651
1992,856295,4702159,15115
1992,272776,2699656,4566
1992,272776,4705312,57740
1992,272776,3168020,40174
1992,416753,383924,28654
1992,416753,1805753,21484
1992,416753,1393304,48854
1992,416753,2234298,37522
1992,416753,3416004,23509
1992,416753,4054649,14925
1992,73198,6644387,15280
1992,73198,4528019,4737
1992,73198,5147615,47692
1992,73198,244493,8546
1992,73198,1309176,42003
1992,682075,2052222,7432
1992,682075,875078,39367
1992,682075,1493288,11289
1992,682075,6127509,12574
1992,682075,1749240,58982
