"d_year","lo_partkey","lo_revenue"
1993,65294,4469220
1997,46105,293256
1997,77839,517796
1997,30231,3640456
1997,68393,3798278
1997,14671,4571486
1993,43715,746419
1993,12049,3286756
1995,70234,4479735
1996,54682,2531943
1994,142145,3098435
1997,130529,3176742
1993,94644,7162495
1998,18945,5781941
1992,30980,5931681
1996,172392,2240516
1996,189888,8734318
1992,169294,5832154
1992,109581,1388576
1995,41221,4759290
1994,92647,5843676
1994,4326,226378
1996,183632,5424822
1996,199660,4643742
1993,196042,2139515
1993,74055,1531226
1994,24643,5897461
1994,168779,6810880
1992,171244,3710292
1997,199908,4248716
1997,135359,5430993
1992,112432,849324
1996,55822,1002690
1996,19035,3606233
1995,81809,8416760
1996,13935,5909180
1992,188639,1015846
1997,142081,2264129
1997,144002,2562700
1993,116236,3330931
1992,119425,1746303
1994,96313,4844447
1997,87566,1205562
1993,113459,4019788
1995,48557,292076
1995,89255,3471457
1995,94981,1956220
1998,96080,1314969
1998,71555,1987568
1996,18638,1035158
1996,145862,6868296
1996,33357,4387190
1996,16607,6027361
1994,21410,6199044
1995,44522,1253874
1996,44183,4770225
1995,134392,2336426
1994,158144,799423
1993,11718,3114375
1993,132834,2688235
1993,171289,1421492
1995,130985,1580528
1994,125040,3295233
1994,136261,1284287
1994,59806,2226673
1996,146188,4549187
1996,154954,7678206
1995,1185,2280978
1997,198327,5806753
1997,69046,1461657
1997,47209,4509180
1995,118098,2772367
1993,73929,8018904
1993,123178,4399885
1993,112564,3310776
1993,119551,6502077
1997,90260,3516981
1994,31778,7222068
1995,144385,566034
1997,32664,3717024
1993,113023,1450428
1993,169156,2366989
1995,45182,5032858
1997,154777,2813598
1997,101949,6672214
1997,44549,5122842
1992,146446,6453310
1992,106139,3898022
1995,2213,4480913
1995,194987,3410283
1998,63347,3737089
1993,121618,7953748
1997,158519,2397815
1998,95483,2084656
1995,36157,1233073
1995,146369,4953760
1996,158820,170972
1993,27665,302605
1993,63509,3012735
1993,188877,4623726
1995,33594,2108074
1994,140057,4898328
1994,128529,7247140
1994,18351,2833189
1996,138497,5650603
1996,11147,1436954
1996,131867,4542073
1997,195815,7543877
1992,123316,2208522
1992,165598,3476903
1994,57504,2630700
1998,153269,3927112
1998,183828,4045411
1996,91194,3949053
1992,153886,5953491
1994,121898,7940665
1996,140349,6668832
1996,42490,2750380
1996,115750,1907010
1996,33113,4142595
1993,164625,5575746
1993,111274,2119410
1993,23879,5770986
1997,115985,2091024
1997,98873,3369366
1992,25465,1437735
1994,44451,4282636
1995,39833,3956956
1996,9429,1867095
1992,152746,6232634
1996,190581,2828313
1993,48974,6474639
1994,96541,6648322
1994,160190,341301
1994,102247,5246808
1998,153439,2172978
1998,88373,255937
1993,61372,6016165
1992,121566,7699666
1992,122739,2244444
1992,171352,3905672
1996,190422,580769
1996,72877,3233572
1997,193618,4205425
1995,87771,4653705
1995,151449,7058069
1993,102149,3461477
1996,52500,726250
1996,49188,4400886
1998,77134,1066684
1998,112657,5589988
1993,23255,3085836
1995,32710,1287884
1996,98186,1400884
1994,132534,4900105
1994,89221,4506859
1993,74144,3396909
1993,80515,284146
1993,119007,1477440
1993,198098,1632662
1993,66516,4598746
1994,187654,3103620
1997,6362,1367292
1993,150042,4448970
1997,49397,258506
1997,3242,3504434
1997,135699,5585701
1993,83725,4087258
1993,185687,7897289
1998,82981,4825498
1998,86108,4516444
1997,116195,2422380
1997,78733,169461
1997,96795,3368565
1997,98718,3388785
1992,95526,1033112
1993,176414,274235
1993,179834,1393268
1997,21714,1884337
1993,71565,583892
1992,58741,7342876
1993,125417,3357930
1993,113802,5392926
1992,108213,4176538
1993,177937,6782254
1993,22252,1643950
1993,163677,1857294
1993,118683,6658673
1993,95866,7328280
1996,85179,2597263
1996,3302,2198467
1994,134782,490530
1994,114510,850676
1998,23709,7126735
1993,196692,6966947
1993,189649,1001456
1993,134197,5254718
1993,40682,1695700
1998,46574,2657956
1998,158575,6983511
1994,3026,3586946
1994,152673,7030379
1997,151061,220187
1997,77103,3899161
1997,58316,4495765
1994,19395,4664770
1994,161304,4105457
1993,178279,4720585
1992,185890,5328975
1992,43903,1645587
1996,80619,3799073
1996,161208,124381
1993,76385,1681304
1993,17322,3569241
1998,72787,633520
1998,120865,5304924
1996,130553,5764122
1993,103014,183061
1993,96463,6865299
1995,22470,6413716
1995,51187,3532910
1994,185064,3699973
1996,141328,6239991
1996,87108,965878
1993,68898,5266496
1992,124587,2908901
1992,163946,1406958
1992,111430,268105
1992,189732,327911
1992,20475,2165769
1997,110403,5679041
1992,143122,1204734
1992,2851,2446620
1992,11003,2060156
1995,128627,2130782
1992,76811,6650653
1997,11184,916665
1992,144830,3307200
1995,146993,1799271
1995,100938,7290376
1995,29874,7679074
1994,181226,3440603
1995,104940,4160226
1995,30551,5133570
1994,3079,3013972
1994,155850,3941297
1993,92389,4544740
1997,120648,2793303
1995,72333,1392787
1995,75768,1946036
1997,115557,5132803
1993,89425,5982996
1993,3119,3139921
1992,68650,4532220
1995,194583,2566697
1995,133034,3201090
1995,182596,3746612
1997,37907,2774729
1994,95986,186306
1994,123554,3147212
1994,162885,385680
1993,84125,3623495
1993,107057,881033
1994,183138,2513085
1993,120718,3880800
1995,152490,4912830
1993,198666,5138689
1993,34984,7317070
1992,129104,2088303
1997,24682,1558479
1997,25338,4752647
1997,41353,1216689
1993,112890,8578228
1993,117110,518470
1993,180816,5121387
1993,23171,3151209
1998,61254,4374900
1993,156267,1167115
1995,173687,3364659
1997,104662,2424990
1994,62919,7350740
1993,106245,356603
1995,139574,4138807
1995,116000,4206240
1998,6195,621071
1993,19528,2084428
1993,4934,4551351
1993,3501,6606768
1993,82752,7251255
1993,82244,2207232
1998,56759,4193293
1998,128533,741726
1996,125269,2002220
1996,37005,2953170
1998,74143,1608681
1998,117681,2420619
1992,26059,886545
1995,102075,1214934
1996,164280,2349801
1996,31115,1025187
1993,144023,291296
1993,194195,2302493
1992,44785,2739971
1992,37134,3187682
1997,30060,2049424
1992,117227,584783
1996,58048,676058
1997,59106,2396475
1995,148656,7606148
1998,179272,5967208
1998,149194,5360635
1993,126393,3696091
1996,25225,4706700
1996,121063,1853742
1997,8324,609998
1995,21946,4296262
1995,32592,3506557
1997,119097,311389
1994,150785,7930569
1997,149189,4791756
1993,187089,4840745
1992,186151,900645
1995,196815,1407092
1995,64816,3146691
1996,101513,418004
1994,156266,621462
1993,119238,1206940
1995,156419,1314590
1993,189959,1155607
1996,81165,5002988
1996,12118,3735178
1993,63949,1067420
1992,183817,513218
1992,751,2527177
1992,14089,1059252
1992,33206,1228057
1993,5378,5352936
1993,41583,5793404
1996,42066,5040300
1993,80361,4615619
1993,81981,7997180
1998,151576,7496587
1993,111147,1949149
1997,185200,642600
1997,179757,1208581
1995,85289,4479094
1995,9153,3294789
1995,26332,1053222
1992,46698,7565574
1997,142406,2462280
1995,118714,3025311
1993,198519,4643871
1993,100939,3491874
1998,161309,5727854
1993,185018,2488390
1992,93946,9311712
1992,190235,3313075
1992,150818,3479724
1994,57418,1200732
1994,128100,5361859
1998,77961,1822622
1993,180308,749682
1992,83056,3221055
1993,42428,1745915
1994,131331,4270904
1994,64125,2156457
1994,122866,1911526
1993,5732,7468048
1993,101242,1740536
1997,28728,3962874
1996,147569,2706121
1996,148018,1822877
1997,59651,6603665
1997,143136,1792277
1992,36436,2297447
1993,127910,6802064
1995,176085,3251024
1995,54923,3064765
1995,55073,3555066
1995,140684,465663
1995,187970,1580520
1992,36906,1161027
1995,25304,4737722
1996,142189,1536512
1992,192488,1393983
1993,55411,4464061
1997,14000,180972
1997,165639,2105218
1995,199318,3061389
1995,133009,3901248
1998,136923,9123427
1996,3817,667674
1996,140355,2734886
1995,160615,3920927
1995,69117,4447620
1997,1842,3766694
1992,159868,2506218
1998,145763,6800937
1998,59265,232609
1993,145672,807304
1993,101498,5020292
1993,73147,1344168
1994,51506,3463020
1992,189757,6422996
1992,44959,8310741
1993,142682,1269364
1993,63270,3052343
1994,190595,1156314
1994,120980,7843841
1995,97836,8252235
1995,125426,5320905
1997,134346,3174782
1997,53395,1140737
1993,27012,2505278
1993,180447,1704623
1992,149189,2591510
1995,90510,6557228
1993,96364,4135494
1996,195849,1828149
1995,18133,4400030
1993,45464,6562445
1992,99507,4383915
1993,155729,6714116
1992,170536,6059831
1995,151940,6344328
1997,23240,3573473
1997,37100,868052
1995,33832,6749002
1992,159423,6604181
1993,68284,4858846
1992,155047,2433304
1997,173674,1749417
1996,161455,3906375
1997,183688,168309
1992,55163,2817763
1995,172347,4135956
1996,73837,887306
1996,174829,2771961
1994,132144,1216128
1994,101111,2669064
1994,168597,2261871
1992,38862,3934879
1995,135377,2768245
1995,193822,5364296
1995,156720,4557286
1995,77068,3574105
1994,158244,4875586
1994,100,4136413
1996,146569,2126076
1992,155883,5956239
1995,167636,170363
1995,51431,385697
1995,186650,3514979
1995,70793,1444544
1993,94085,2084782
1997,21764,6372172
1997,150565,4071211
1997,130876,4393428
1992,180720,8209482
1992,157191,370712
1998,85242,5080773
1995,163327,1163697
1995,35914,7281245
1992,191729,2703769
1992,185118,353714
1992,74944,8932665
1998,150611,3093917
1996,199425,7096175
1996,172346,1945962
1998,19306,3001985
1998,37187,1517643
1993,110102,4270464
1997,18825,158687
1992,57823,1004382
1992,21248,2043831
1994,186754,6427899
1997,43218,4054945
1998,90362,1487596
1993,139568,4388638
1992,155323,4961952
1992,97637,6165824
1997,91884,1519462
1997,81270,805817
1997,195725,1656855
1997,101944,2140534
1992,45215,1276231
1995,10778,6646998
1998,27211,4293328
1996,106993,8359958
1992,119516,6232635
1994,2662,6970560
1994,145557,1326911
1996,102875,368062
1998,154345,5986376
1998,75991,373728
1993,88185,4279760
1995,21079,576040
1998,108310,2685397
1998,164981,7819735
1998,149657,4304171
1995,182614,4784440
1998,93853,1680633
1997,26702,6288410
1997,167124,565782
1996,32054,1434702
1993,182887,6205122
1997,93066,3903695
1993,9987,7233184
1994,176282,521579
1996,69612,2158897
1996,49504,6485517
1993,130735,2655657
1993,144255,2151558
1993,17192,2220598
1997,8555,399549
1997,120673,7712973
1992,118934,9178771
1997,148015,4694252
1997,81426,3377808
1992,181306,3246282
1992,193190,3811074
1995,62697,6278607
1995,135264,3508002
1993,99676,6112844
1993,41694,5535174
1993,167580,161462
1993,106952,4280305
1998,110392,1640796
1998,101431,4217073
1992,180507,3079750
1997,142383,6556748
1997,2891,5338616
1997,48791,7087904
1997,69681,6209858
1997,126362,1642429
1996,23196,2883033
1996,43846,7796543
1994,166853,2271182
1994,44486,672325
1993,35036,3044179
1992,168693,3213322
1993,186387,6482872
1993,47822,1791057
1993,131718,5830033
1993,181128,4925954
1993,91585,1015317
1996,15260,3723223
1998,36932,8696131
1995,142847,4488370
1993,149073,4799093
1995,151098,2564768
1992,197627,5185932
1994,167037,2484067
1994,190533,462706
1992,90386,5135273
1996,65212,4920737
1996,14414,5356149
1997,81632,3964688
1993,3345,1160956
1996,24464,3321196
1996,159437,2416734
1996,48701,5859734
1995,135472,2975745
1995,28618,3489152
1998,174192,3930253
1998,67896,9226255
1998,76584,3121160
1998,68976,2427322
1992,104697,7113064
1996,175457,6523639
1992,185679,172937
1992,1646,1810738
1994,79060,4582254
1992,5232,2340419
1992,5582,7140384
1992,165315,4878015
1994,3730,5165854
1993,73255,1229478
1994,167014,895076
1994,39967,537762
1992,86228,5250287
1993,168227,3064490
1993,142706,2399216
1997,91948,9311712
1997,192141,4816644
1997,64611,567219
1995,81376,3996097
1995,81389,3946694
1998,105510,1891356
1992,53683,8183400
1992,188501,5404300
1995,20339,251866
1996,192389,4044167
1996,76751,4820422
1996,63298,1362193
1997,44499,5958726
1997,51853,6378339
1996,32355,3546649
1994,163840,4295063
1994,141662,4030859
1997,111985,6613997
1995,180160,5183868
1995,53915,8253106
1997,42341,2560263
1997,49161,4725951
1995,45442,5574733
1995,138726,6607111
1996,115842,8295255
1996,199533,959927
1996,160519,1200427
1995,86384,5892634
1992,16413,5439945
1997,85046,1707402
1997,156477,1324918
1997,135328,3972714
1997,47259,351018
1993,173600,2982355
1992,134832,3476037
1993,99076,3977759
1993,35034,290709
1993,147846,4704298
1993,6675,6597145
1992,36686,5883837
1992,159673,3347518
1992,22755,5207736
1992,108776,1784770
1996,30003,362004
1996,47534,5866858
1994,38712,767580
1992,64838,6537061
1992,136231,3920809
1997,91222,3532896
1994,17674,3705407
1992,61759,6814170
1992,170547,4409414
1995,153359,5559009
1994,137842,2706969
1993,127626,5324656
1997,125935,4194429
1997,128136,428399
1993,46629,3370251
1993,169349,2799803
1993,48536,4655486
1997,68585,4816098
1996,151446,6686069
1992,94828,1985050
1994,177368,5723625
1994,82390,5626799
1994,125340,955738
1993,49228,3230291
1996,102674,3822807
1997,24316,4966201
1997,41363,5036133
1998,25509,6747888
1998,139894,7294633
1998,195219,3314437
1997,157081,102427
1997,55023,2728675
1998,96230,662164
1993,181757,7237320
1994,154597,4162006
1994,102496,4795168
1993,75656,7055254
1997,175665,3274181
1997,132450,5188575
1992,111146,2554965
1997,127240,3497582
1997,37673,2097092
1994,84154,437049
1998,108241,5996352
1996,13406,3034620
1996,67678,459141
1996,64126,98110
1996,151713,3571773
1998,65351,4723063
1995,134772,7536037
1992,63796,1724594
1996,2322,330566
1996,22661,3533145
1995,119279,1927930
1996,71538,3106612
1993,113833,169908
1992,57075,485072
1996,109275,2293706
1998,157804,4153675
1994,197317,6036275
1993,128220,873754
1992,77832,1465962
1993,129595,2217565
1997,48161,421480
1997,32907,4997168
1997,66741,8200567
1992,25163,2026153
1994,112216,4694218
1994,6590,2613046
1994,44771,4893376
1993,185364,4352428
1994,71190,3553241
1994,165222,124860
1994,52707,2718588
1997,127760,3566581
1995,118321,3712595
1998,73977,5443206
1998,61797,3582655
1996,35511,1692416
1996,6576,3237932
1995,107818,5915624
1992,70705,7792005
1992,93778,1754052
1997,193106,3489381
1997,109411,2204476
1997,24311,3709635
1995,2956,4015332
1997,143703,7881110
1998,27011,1294453
1994,70661,613504
1997,118702,1393767
1995,112446,3536717
1998,139539,4896600
1998,149486,7447078
1998,198295,5392032
1993,20229,772275
1993,60811,7314031
1997,62559,7455595
1997,18172,1332187
1992,182400,4989758
1994,152943,3792286
1994,194619,3823063
1996,90781,531534
1996,192154,4067433
1995,53740,7723454
1995,196472,6637765
1995,45011,1020062
1998,145516,4437811
1994,75705,1452124
1994,173576,7752979
1996,83636,809815
1996,128763,2741392
1995,107884,5512938
1997,28094,1586283
1993,137518,5520504
1997,128410,2718594
1997,176173,4896746
1992,164542,7480050
1992,41646,3730954
1994,186468,1273102
1996,168169,3643436
1996,51787,8520022
1996,60644,5503915
1993,29465,2788920
1993,30352,3895779
1995,118012,3485553
1995,24503,531030
1994,73053,1108134
1997,185352,2276762
1994,3396,779634
1994,15791,7223135
1994,62423,6650016
1996,145522,6019276
1996,172495,721045
1998,140801,5775884
1997,46753,3498085
1997,164934,5149243
1993,70168,3387164
1992,28571,5398452
1996,169268,6028368
1992,93082,3289744
1992,22328,3488392
1994,68228,5284899
1994,76089,1342000
1993,65980,8669340
1993,122218,4613581
1993,107511,4373308
1993,85741,4382466
1993,16592,3620616
1993,163034,998297
1994,68888,3639484
1994,146047,3427773
1994,162989,812584
1992,126709,7994634
1995,43064,2872135
1995,191073,1906746
1995,150115,4068564
1995,166417,6070113
1994,175462,3044170
1994,180547,3508976
1995,71156,3550522
1996,121720,7510296
1996,9633,1480924
1994,37286,4951837
1996,74348,5474487
1996,166666,1772511
1997,133389,3520390
1997,52700,1636173
1998,41321,5623635
1993,74828,5029867
1993,25956,5962017
1998,43322,3542896
1998,127382,3627744
1993,112519,6110724
1993,97532,1391872
1996,111902,4271824
1996,190024,2620175
1994,178670,6046900
1994,17358,5934203
1992,119013,3467553
1996,41292,1087761
1996,180537,3040956
1996,179210,479586
1995,96860,7585273
1995,54035,4221180
1992,32871,1199573
1992,54757,1889772
1993,64871,8459688
1998,56610,2946793
1998,35811,162453
1996,131478,5529188
1995,137684,4028731
1997,115037,2393368
1995,154829,2742841
1995,102534,5393220
1993,121429,2480218
1997,57473,3227140
1997,189769,743504
1997,111808,3319315
1996,198300,1096267
1997,90874,8315455
1997,12441,3984527
1997,166449,1871568
1997,92511,5599071
1995,167800,7308701
1995,50145,1935112
1998,26166,1856672
1993,44429,269190
1994,127756,7224187
1994,82716,672689
1992,18774,4621262
1993,140313,123151
1993,158723,3175025
1993,47304,5405616
1993,111483,5178373
1994,96234,5237089
1994,147885,9567756
1994,135786,327920
1994,195006,4198113
1996,58064,2444767
1996,67893,1263544
1996,67034,2634710
1992,8071,930116
1994,148399,3300049
1994,132890,6645507
1995,98472,3602651
1992,140810,1832301
1997,140790,7916335
1997,52210,5229945
1993,151948,7103786
1997,143243,3151288
1996,186884,5983591
1996,153438,3728575
1996,27785,6857971
1996,166424,6033220
1998,152848,5778553
1998,174882,5107456
1997,196379,2282397
1997,133623,7143345
1997,13703,4526760
1993,73287,5804849
1996,21791,155863
1998,35856,7418259
1992,127403,268915
1994,179948,762505
1992,183707,2256282
1997,43405,5830481
1997,142406,4826068
1992,39010,960398
1994,79644,5197271
1994,169170,225528
1992,16534,4619938
1993,137825,6653993
1993,31417,744322
1996,197860,2576543
1996,158765,8400238
1997,177855,9374322
1997,73443,6055281
1997,106708,3189342
1992,41681,3534197
1992,102018,3029429
1994,88123,2533353
1993,172041,4908506
1996,58613,5940685
1996,41226,577773
1997,67216,3362682
1993,110173,5224878
1993,72506,3332539
1994,7897,3732512
1998,150301,4949811
1998,87152,4784430
1995,98105,3276207
1995,108530,5115612
1994,75692,7367854
1997,130409,3454560
1993,59648,5192677
1993,34590,2689376
1992,150964,5682187
1996,97452,6609492
1998,2721,7712670
1994,58279,367469
1994,165354,4262308
1995,4974,8184793
1997,64649,3301507
1995,198605,2751314
1993,161537,7513091
1993,81928,7185119
1995,46757,1724195
1995,66804,4511998
1995,174780,7166869
1994,159761,3217282
1996,191288,5586084
1993,155893,6665203
1997,53753,634911
1997,15152,2484325
1996,94929,4105645
1997,197909,1131891
1994,191950,1617224
1994,22573,6460862
1994,174721,6141362
1995,23820,1443882
1994,65757,6315601
1994,181133,112914
1992,19042,1957638
1995,56552,5853174
1997,46599,3377114
1997,175152,5831416
1994,117342,5921285
1992,146005,720986
1994,198605,6644040
1994,143325,3119769
1994,105220,5763434
1994,190636,1035978
1994,11447,2309348
1994,181849,6750216
1994,128956,2858328
1998,141015,3267294
1995,39685,7252571
1994,170992,7251409
1997,180897,6693179
1992,195441,4474113
1992,147009,3168000
1995,9198,4433188
1993,157321,6024636
1998,186588,4092673
1998,3486,6127606
1993,181234,2840896
1993,194590,4275489
1993,49166,3136945
1993,124782,2890848
1993,10564,2431549
1993,139199,5284594
1993,25117,3267014
1994,68604,7627110
1995,149389,1139196
1996,148597,2580285
1996,172990,2110438
1992,11782,7088469
1996,68450,1531926
1996,96108,4923181
1995,197261,1955894
1995,156839,7384257
1995,190409,149940
1995,93015,2248870
1997,124679,1874037
1996,43652,3714673
1995,127688,5050961
1997,88647,5593888
1997,87049,1239103
1996,173591,2909703
1993,6978,2865154
1993,105951,3068497
1994,45346,3963122
1993,149776,7361504
1993,48908,6590138
1997,7041,682588
1993,45190,4958509
1992,195625,3406827
1992,167470,6780242
1992,58166,4296539
1992,123186,3409887
1993,134032,2705584
1993,177333,4230990
1997,72937,9167664
1997,99693,304684
1997,125317,4868558
1995,22443,4410371
1995,31410,2548679
1996,155592,316337
1997,20139,1891606
1998,30956,1201987
1995,98677,7166840
1992,152157,4181240
1992,98797,4669054
1997,73555,2011571
1997,11900,2130794
1994,25600,4942944
1994,46298,223972
1996,171454,1864099
1996,73548,146067
1994,95985,2353404
1994,109458,5212382
1996,147048,4119540
1996,65889,5577624
1994,69141,3676783
1994,170105,2963602
1996,195528,438350
1996,133656,7616942
1996,63526,5964038
1997,9854,3421869
1997,12310,1557222
1997,155716,1831948
1992,27878,2716028
1992,72662,4060495
1993,50743,4252981
1992,71307,3923102
1998,107955,4907375
1994,72521,6738762
1994,54988,565407
1994,60897,3247591
1995,86193,2037640
1997,81174,4234853
1997,61925,4670127
1997,152319,1657913
1993,28292,5003189
1993,88191,4351211
1994,95934,4741838
1997,128290,4198753
1993,95652,6361576
1995,146061,2338110
1992,150400,3302560
1992,103931,6118248
1997,48765,1828581
1997,142095,3039441
1997,175703,3735270
1994,157322,1795874
1993,193935,6163889
1993,141232,463455
1993,106300,1985576
1998,82870,2438376
1997,10622,7050052
1996,108871,4771110
1993,92742,3263045
1992,14333,473985
1996,78419,127164
1993,82896,3077621
1993,18024,471010
1993,29956,7094943
1993,60449,4820284
1995,94229,359626
1995,39685,1910623
1995,188401,3252849
1996,74710,774966
1996,24572,586655
1993,41120,2626272
1998,48582,153058
1996,6161,3414912
1993,16067,3603897
1993,6719,6291497
1992,140388,274248
1992,106674,2969743
1992,187772,3498227
1996,128849,5528360
1993,42141,2122954
1993,133074,996363
1993,48218,1193032
1997,66589,420006
1997,36877,5060697
1995,195635,1808508
1997,111940,6861069
1997,163955,7781033
1992,176893,4349517
1992,25554,6805930
1992,81012,1608676
1992,166506,4088500
1996,158550,1576379
1994,42047,863431
1994,82113,2943655
1992,138084,1831234
1996,105052,4870886
1996,175792,1580150
1996,94420,7072100
1995,133044,3412062
1997,76105,3424924
1994,22433,1821697
1992,194663,6791598
1992,13501,5160096
1994,33170,4150125
1997,45034,1151339
1993,156384,6841805
1996,132122,2521752
1996,197224,6209734
1995,171884,2022379
1995,101666,6146994
1996,11003,840880
1996,110443,6540480
1995,136904,1572129
1996,137299,5458744
1994,83991,9282453
1994,22256,1866348
1992,163900,2297763
1993,153304,2418708
1993,168556,1679784
1996,106719,6901114
1996,14453,1206090
1994,36490,4193880
1998,139378,5694992
1993,125373,6362583
1993,139944,1107038
1996,85275,453697
1997,132670,313291
1997,171459,4090892
1997,3193,2363385
1995,109042,3260326
1995,68141,1896629
1995,143501,5634336
1992,73580,1218006
1992,49630,4024897
1994,173511,5019727
1996,50809,496263
1995,136029,300335
1996,125468,6061954
1996,141431,1619673
1996,190349,261959
1995,188371,3808955
1995,197832,5054224
1995,194359,5357048
1993,37774,778855
1997,88268,5373024
1997,22845,7806781
1992,66620,6822466
1996,133743,6236357
1993,195784,2067758
1993,142383,4839165
1992,160303,539866
1997,88042,684976
1993,61701,5749616
1992,144893,6922143
1992,5021,648214
1996,154322,5918176
1993,54389,5742949
1998,171267,3880954
1998,113920,2599188
1998,49553,6558630
1993,132266,1791598
1994,180224,5327738
1997,117462,1926256
1998,154684,7757990
1992,63774,7741765
1992,42295,2845767
1998,55395,2511725
1997,103985,8783335
1994,20114,2661799
1998,179517,6705342
1992,116378,1254933
1992,164548,3192829
1998,120275,2214911
1992,140651,2517175
1992,67415,5909802
1993,93607,6773739
1995,104392,4245025
1996,72271,4440960
1993,161088,5123747
1993,116606,2089908
1997,16738,6916771
1993,117714,3664298
1997,47078,4202787
1996,42175,1728261
1993,114586,4865763
1998,133199,453445
1998,163691,2368831
1994,101819,3852833
1996,136893,2458679
1995,128453,6475417
1995,137551,6354200
1993,22639,4973791
1995,183177,499027
1993,83761,3454624
1997,165402,4673669
1992,146087,3013992
1992,26231,3228671
1995,77194,210814
1998,84956,5135753
1995,149043,1026517
1995,36188,3069011
1995,189226,2235874
1993,169915,4912652
1993,150972,1456538
1993,30089,1324804
1996,42469,3319753
1997,136258,4141600
1996,57332,4409508
1996,181948,3044910
1995,117054,2467699
1997,27278,4676447
1997,137135,4873716
1997,25817,827834
1997,53535,2310198
1992,193165,3824806
1997,8504,5466375
1993,152972,4009440
1993,122956,5640007
1997,106395,5543898
1997,167036,718072
1993,85006,4285084
1997,2624,2152534
1994,63566,4435724
1994,26321,1995712
1993,119973,4733303
1993,8277,3040217
1993,99145,1978218
1992,46653,4034317
1992,66127,508300
1995,21844,6833800
1995,119184,5368589
1996,177505,2706075
1993,16543,4437001
1993,124628,2244257
1997,188574,2969350
1997,5775,3751478
1996,8291,474918
1992,28760,7778428
1994,151211,5635767
1997,171494,712297
1997,90125,1555592
1998,46419,2158713
1998,153349,1649151
1998,122932,7037748
1998,23451,3877323
1998,20132,2297851
1994,120273,3972925
1996,101071,5092332
1993,152351,893933
1992,81870,851860
1994,145708,687450
1994,175130,119307
1995,4550,5220379
1998,187958,2553345
1998,7282,2354774
1996,80522,3912562
1996,119184,5534628
1994,120041,5252148
1993,135603,7701420
1995,199973,8414185
1995,169043,2999171
1995,167184,245231
1995,178756,4315332
1998,24084,3422431
1996,167189,1670719
1996,65093,5132794
1995,24221,1010084
1995,153548,3315187
1997,156281,3176040
1997,198556,2409024
1994,36132,4652774
1998,54804,2194982
1994,52168,2744392
1994,131131,4880946
1994,190475,882925
1994,47668,1352307
1993,35733,931151
1993,183702,5480313
1993,182331,5401747
1993,123847,6173772
1992,146336,899896
1992,78371,6023587
1995,194550,986730
1995,193806,8191937
1993,80274,2759394
1993,149503,3142260
1992,199909,7175790
1992,55870,7131848
1992,4860,7703613
1995,199376,6361795
1993,168289,5928599
1992,35009,3845856
1998,98760,5070505
1993,89927,1301588
1993,145013,1269612
1997,168823,1721556
1998,110148,1490526
1992,123962,3503233
1992,191761,7548144
1995,20470,914929
1995,101462,3424496
1993,57244,1980844
1993,94076,2044903
1993,66524,1573989
1993,66908,3241702
1998,182075,2665889
1994,75309,2366964
1992,63394,5135006
1994,123617,160779
1996,129708,5880376
1994,160641,7514442
1996,138542,5816387
1996,69355,5848329
1996,112468,4984708
1997,97736,2059671
1997,47009,4265672
1992,75380,3513144
1997,113822,8459458
1996,38219,3443856
1996,138083,2165926
1996,64523,2873888
1997,176054,3471513
1997,179613,4400786
1995,74644,3075416
1993,113597,2030953
1995,41170,3400180
1995,138991,4579657
1996,3364,3852774
1996,132531,7278232
1996,45529,4696346
1993,86314,5721364
1993,71263,855342
1993,107714,170449
1998,198960,3395225
1993,189484,763137
1998,173953,7378098
1998,189087,1164319
1994,24743,4552930
1994,54068,793118
1997,102434,3490524
1998,104271,969205
1996,119230,3369173
1993,4300,2714492
1993,65540,7377146
1995,55044,1022017
1995,32205,1046224
1996,192963,4058465
1993,191378,4055461
1997,112964,4262325
1997,177841,767536
1997,157289,4860070
1993,45986,6816025
1993,192152,5436935
1993,129919,5320524
1997,157419,5442047
1994,89933,1096070
1994,87269,3570290
1994,42166,1440608
1994,73679,1998078
1998,115944,6653996
1994,121733,3267307
1994,160488,997221
1993,192988,6792318
1997,125388,2057881
1996,35438,247217
1995,58275,5274695
1997,56024,4013181
1997,182021,5239345
1996,18661,1876636
1996,136425,7017738
1997,105227,1774396
1997,113201,558532
1996,198579,4143597
1998,124454,2956900
1998,85188,1636586
1998,144767,3917025
1993,160615,3815363
1993,81104,1063398
1992,53141,3256160
1992,92451,6374275
1994,189882,4590536
1992,160362,4056570
1992,165883,8976541
1992,48367,3946080
1996,96218,2644549
1996,88877,3332443
1994,33564,5795557
1997,155302,6181144
1998,10654,4698643
1997,22975,512451
1996,43668,5685936
1998,72811,1623267
1994,76657,882171
1993,133528,2754521
1995,26108,4467312
1996,59131,2433170
1996,516,135984
1996,197466,5156291
1996,84274,5614400
1995,163847,2247147
1995,162349,4375154
1995,149043,4149752
1993,61021,4713696
1993,53043,2635521
1997,82487,2645064
1997,47769,7107386
1997,111558,4473217
1996,149672,640461
1994,15855,2550024
1997,99200,4037706
1996,14382,2053465
1996,31739,7608504
1998,6202,5052283
1998,22622,6098159
1998,119096,401432
1995,66829,668045
1998,169110,4075004
1998,20567,2284892
1998,162637,815822
1998,26458,5986361
1998,72468,669813
1994,19394,2340460
1992,34838,6736754
1997,90067,828735
1996,26640,1823568
1996,144572,5897247
1996,10458,5364324
