"lo_orderdate","lo_partkey","lo_revenue"
19920311,52766,7669107
19971013,168912,2822796
19971013,103715,1333718
19960712,154307,2725322
19950215,34453,4043029
19950911,8935,1576560
19960408,76198,3804375
19960408,46758,3257777
19931027,194019,4554436
19931027,73617,4320096
19920729,196854,7678545
19950114,56624,4027419
19950114,7408,3156960
19961031,112830,6501504
19960227,4805,7694100
19960227,154100,1952737
19960227,143398,6365178
19940721,153757,7170570
19951120,114238,4207492
19940217,5586,3396327
19940217,2943,1578278
19930203,51670,3836871
19930203,1754,6478949
19930320,34165,1582790
19941127,147628,3237297
19940524,161449,3874278
19940524,5494,6297705
19940520,39597,1571931
19930918,48750,1700448
19940127,186945,7883927
19940127,173425,6742890
19940127,153853,8514085
19940430,176560,2726508
19980304,6769,656897
19970418,162686,7318225
19970418,54072,1587330
19921001,132446,2437947
19931005,56366,2386859
19950925,2008,3276000
19951105,79963,3137880
19951105,9987,2466074
19950215,39339,5241153
19950215,95764,8277911
19980210,62218,1207354
19961104,184408,2216214
19930413,138721,3243163
19940705,171040,4116403
19940705,60424,249195
19940705,143051,4032668
19930407,116916,2412271
19960112,71475,1210695
19951220,31222,904124
19970908,74842,4680179
19960716,80929,5095666
19961010,43321,2991381
19960323,16519,3738068
19960323,27616,6876782
19951126,85546,2729204
19941030,120706,3108060
19941030,127060,313073
19960904,172311,4338060
19960904,17487,3526649
19960904,79224,4115012
19970113,43463,278479
19970113,188050,4188024
19921015,18177,4674185
19960714,128208,4509657
19960502,184169,5956269
19931006,23447,6312246
19930720,77378,6110007
19970114,72561,6528364
19931227,144636,7730898
19931227,94755,8223825
19930731,38872,5070436
19951225,188419,6801433
19930317,179133,3607298
19920607,49751,5387976
19980401,8859,3945841
19940918,169470,3740912
19920415,52101,2000890
19920415,50231,1389126
19950426,23703,3747916
19940812,116553,1271335
19940812,98227,2761645
19930805,22809,7162724
19960318,36228,5308843
19960608,81540,138460
19940512,189403,2537080
19921026,43605,5760792
19921026,94606,3841440
19921026,39196,3114961
19951016,78502,1252503
19951016,172177,4746846
19961205,23969,5247285
19961205,141297,3444758
19931211,55495,6174735
19931211,22166,2716047
19950505,89990,8933714
19950910,154516,3690698
19961207,51005,3814440
19951113,129220,1723923
19920229,139681,5557796
19930701,178817,8531145
19950416,56361,4610760
19950416,81835,1057395
19920918,197724,342483
19920918,137773,2694425
19920301,34414,1961936
19980202,47037,265688
19930417,61432,1555067
19930417,83894,8826083
19930417,5329,4665729
19930417,105008,4570656
19951001,62314,1996148
19951001,100030,2152762
19961213,177435,4491917
19961213,40787,3555771
19980622,77451,1119904
19930112,116378,2593528
19930112,197875,773365
19930112,167808,4141766
19970507,15932,6702442
19971120,185400,5763352
19931223,164095,3159679
19931223,101915,6831867
19931223,77137,4902172
19980329,24641,5792868
19950521,25149,4183775
19970721,133639,4874043
19970215,84822,5664380
19970215,5335,3921923
19950725,137487,2693756
19961219,28035,2835160
19920206,130540,7160091
19951226,69493,6458355
19951226,155302,4750550
19951226,173149,244428
19951226,102710,462431
19930822,67744,6244427
19980509,63669,4995939
19940215,84400,3974612
19920412,195599,7141002
19920412,32236,1086453
19920124,11381,940852
19930413,138599,4333063
19930608,60801,7855866
19930608,66374,3401859
19951122,33039,2362032
19940529,150399,6887501
19940529,89386,412614
19960606,38314,4207761
19920212,110496,7009697
19940804,132586,1398453
19971023,57937,352456
19980308,11920,7155479
19980308,70596,4417783
19980308,94174,1331713
19960312,84606,2048692
19970902,123491,4770643
19970902,182101,4893301
19920906,28869,539358
19970109,48085,619848
19950409,47479,5556100
19950409,11554,6594975
19980213,130440,4923033
19960920,35708,3478069
19950815,111804,7931414
19940613,116450,5070984
19940613,149507,3950397
19941119,100927,4071767
19930308,101198,2638218
19931023,50803,1894104
19960503,196579,165881
19960223,5392,5244050
19960223,47365,4547327
19960223,62651,464731
19921129,92223,842147
19921129,152953,7895419
19920107,54636,434241
19920107,56697,7524289
19950804,14011,2021146
19930121,103787,354574
19930121,145047,3638677
19940412,82701,5758254
19940412,153137,1060405
19961127,175633,7304393
19970520,191248,1601731
19920728,111126,3243066
19970128,83160,1568415
19970128,43176,4764306
19921223,26592,1473032
19921203,153236,122476
19921203,61655,1618266
19921203,22446,5854186
19930512,112923,9486008
19950207,27351,2278019
19950207,124383,5366339
19980113,146144,1866139
19970505,4686,4783174
19930415,108860,2210861
19930415,84925,2903078
19960907,118690,3812087
19950728,39837,2398720
19971020,152730,3112646
19930114,172363,4963474
19930114,11674,1639582
19921018,34078,2762951
19961205,194599,2926523
19941011,176787,4659450
19930201,32102,1317443
19960325,57030,4540338
19960325,130327,2840870
19971031,149001,4132800
19970301,60093,4751542
19970301,166924,6689491
19930221,142155,4417483
19930221,198932,3249488
19930221,38287,1266939
19960824,80983,5891940
19960824,193398,7088576
19950730,70191,764063
19971029,76590,291385
19970809,18216,1837420
19960825,128833,3250755
19951204,143490,4099018
19920819,20592,4453064
19980120,484,2685891
19960527,128267,2692845
19970619,170009,794144
19940523,64793,3839013
19940523,171873,9049480
19961110,14237,3247619
19950927,135969,7480505
19920818,622,6943147
19971022,155065,2128114
19940103,29892,2596193
19940103,190002,98280
19940103,150666,6360225
19940103,31584,3023582
19970908,129191,927344
19961214,73403,5445038
19961214,73822,1023617
19961214,104844,2634597
19930419,33109,4001664
19980312,142486,2723751
19980312,96467,2438124
19980605,194555,4275633
19941016,163442,2660112
19941016,188898,5285127
19960315,63070,672528
19960315,2221,435809
19960903,65651,1338586
19980705,111426,2296997
19940709,16040,3254360
19950309,62151,3312734
19980514,138663,5918373
19980514,18344,5814338
19980514,19756,6470070
19950602,1212,3927404
19950602,166746,5438220
19970405,181860,8650986
19950603,148078,3246459
19950603,32022,269033
19970910,75484,5324183
19920727,182466,5946086
19920727,100236,1305458
19951101,100219,2223839
19930502,161478,6299511
19930502,151964,1895002
19920503,89462,3698320
19980718,132799,7898678
19960605,135547,1487587
19970512,155780,5176899
19960229,88012,1200012
19930604,149170,2534654
19980214,73430,2194964
19930213,90138,4301559
19980119,25487,5443697
19980119,147950,199795
19980119,183227,898810
19930421,136908,9530010
19980320,85653,4129398
19940310,104494,6395555
19970101,93095,4356712
19970101,2667,3429707
19930730,60926,8876071
19950122,60633,2465345
19961110,6044,564323
19930721,157607,2260526
19930721,31338,2624974
19971017,150399,4400348
19971017,108430,6329092
19980228,81999,5047562
19920201,164547,6878052
19970908,48695,4273594
19980131,185499,2059837
19951029,37262,2072321
19951029,125665,3616321
19970618,92253,1743350
19931013,94588,3722228
19931013,69038,4209385
19930111,182873,5881301
19980717,53553,5287990
19950526,157705,5526064
19950526,182702,2141640
19950620,190975,6813569
19980421,189112,1255159
19951021,184109,336454
19940808,174589,4990740
19940324,165326,5822674
19931114,161095,5098356
19970219,34430,4097383
19941121,16314,5290333
19980117,107764,1332363
19980117,174799,3957444
19920617,9553,4392037
19930724,58286,3135585
19960623,132264,5909649
19960623,160703,5305209
19960623,161292,4063929
19961029,198814,355782
19961029,59662,1848692
19961029,184778,7153036
19971209,35616,4282443
19950515,86369,1171031
19940801,60193,5142074
19940801,51341,5955102
19971128,154340,5274788
19950705,43650,5813635
19980717,82263,3466803
19980717,118724,6320845
19931005,82963,2276773
19930927,46244,942670
19930927,12921,3170847
19930927,149932,8918685
19930927,93557,855903
19950316,193451,4281215
19950316,114294,248575
19940214,50271,4494273
19940214,177167,2985984
19940627,162461,2634062
19940627,78664,5713171
19970106,105856,8210758
19970106,157150,819654
19970106,133961,574548
19940222,67133,3683235
19921030,45920,7976808
19920919,137563,6986444
19920919,172191,3137763
19930221,145851,6009220
19930221,92709,7278170
19940823,164926,7963680
19930618,161018,3712873
19920929,36940,512404
19920929,34462,1798640
19950713,183333,6458464
19950713,144581,3930652
19920724,44570,1549405
19920724,110022,510849
19970308,19060,3172154
19930104,79840,2074617
19960420,8529,1756649
19960420,131946,1637734
19950207,58560,3352980
19961112,187176,237475
19961112,178319,5977692
19980421,75749,3311500
19980421,79037,390155
19980801,2866,7301854
19920423,19584,3389069
19920423,146559,6541010
19930722,158350,2178717
19931129,6312,2436620
19940523,85635,615839
19940523,52462,1746858
19960526,130529,5143296
19920218,27641,1242362
19950208,107002,2373168
19950208,167326,2675174
19920107,181765,179135
19921111,193215,5828075
19951113,10067,4641035
19960623,122826,8134808
19961008,113437,4451369
19960705,127750,7359885
19960512,82996,3680921
19961225,151709,338054
19961225,159422,5081270
19960410,71631,2615492
19980301,181305,6862185
19940917,158365,4533401
19940917,35317,3401273
19940917,40817,2216598
19940917,198423,5801174
19950713,76713,153763
19940914,97371,6105666
19961109,68974,3077664
19961109,78184,1138936
19961125,194216,3406546
19941016,182443,3624445
19941016,6402,1776807
19920412,76875,7592667
19921108,60331,3256734
19921108,169568,6378296
19940727,108384,2513245
19940727,197276,807482
19940727,181179,579678
19940727,63333,762242
19960228,104427,850263
19960228,102202,2714266
19980208,117439,5680077
19920916,197276,1749545
19971031,141977,6783739
19980219,198017,4506870
19980219,68123,4261914
19980527,84525,4585921
19980527,657,5747728
19980527,176049,3847636
19961010,128058,2470763
19961010,68613,4118512
19930502,138039,2791661
19930502,20610,1969895
19930502,198347,3364751
19930502,13849,5112236
19951031,153839,7308216
19970526,18097,4385188
19970526,185521,4337604
19961222,172978,3624063
19961222,140120,1023225
19961222,183100,2285749
19970306,46504,2610900
19930408,162503,6268262
19930408,190288,6753572
19940227,71813,5090278
19961110,81982,7070328
19931024,50627,5537446
19970402,176163,570013
19980413,140399,987421
19980413,151960,6293410
19930101,16588,3899871
19960427,33897,5913774
19961201,136783,2649599
19961201,142634,5750840
19980514,94121,3211545
19980514,90729,6839326
19980601,166651,5627021
19980601,99416,6519378
19951231,169855,5970884
19951231,149687,1910348
19951231,91101,3216234
19931003,122762,8923800
19920317,2236,901478
19931030,31932,1576884
19951126,117607,5174351
19951126,15230,5222248
19960921,164886,1685560
19921115,60151,1940067
19960420,159839,8288392
19960813,93899,6435826
19960813,90198,1621879
19950307,51308,236748
19950307,19921,6995496
19930109,61494,1397270
19950105,64162,4279408
19970925,164758,5905710
19920108,186816,6678863
19970506,160023,4054826
19960908,80500,1391670
19960908,161137,970485
19950311,85303,4161209
19960120,27327,3973685
19960120,68177,312631
19960120,40794,2609124
19920202,163059,879687
19971014,60001,2542806
19940329,111725,1910392
19940329,190045,990889
19970906,30693,7555029
19970402,112995,9248801
19970402,151687,2910550
19970311,197329,677502
19940930,166991,1111314
19940930,15896,1630701
19940930,155421,7017424
19920123,69420,2291153
19950906,56122,614528
19921008,79234,4851706
19940221,181976,8318314
19980714,44534,4825921
19931016,8853,1025396
19961119,87695,4997589
19960610,95760,2907538
19960610,103587,5089856
19921011,43350,5893795
19921011,176398,1001110
19970114,199106,4511894
19940723,71645,4641373
19950924,175827,2260550
19950924,170689,4828561
19940125,6193,3719658
19940125,5108,3318915
19940412,144977,792612
19960621,188162,4883124
19930522,81788,3295330
19930522,10886,352188
19960429,74412,1663692
19940706,95943,1289395
19940529,90421,5194025
19920724,19515,4769745
19950109,45765,5532597
19950109,171273,5180816
19950402,35636,5129800
19940110,86417,2722615
19940110,195216,3460283
19940110,193997,405652
19920710,72324,3888960
19920710,141125,4477900
19920402,3054,3649231
19920402,112507,4667904
19920402,119196,5599595
19930512,115236,5405313
19930512,70246,6081200
19950403,7096,4183888
19950403,49449,6046854
19970701,87698,6237053
19960327,13177,3209460
19960327,58680,6400684
19960327,31741,7386819
19970228,87714,8086525
19960714,153954,5975659
19940520,42496,1104760
19950702,154891,2288366
19950702,165944,5487136
19950702,110859,173896
19940310,18499,3260227
19920508,91352,3324791
19970224,38448,268969
19970224,187874,776900
19960128,30651,310003
19980215,178657,2284115
19980215,104473,3368631
19960307,162551,7906395
19930517,61914,3584864
19960312,171217,5933495
19950609,43332,3150065
19970206,48410,4944612
19950612,31500,1527410
19960511,69324,993269
19931028,11758,7533912
19931028,4465,1637874
19980511,100065,4957854
19970911,36534,6358571
19970602,12686,1486772
19970602,77429,675081
19971018,141941,2526265
19920222,100750,2363512
19950205,163530,2473158
19950909,194001,3611310
19950909,134628,3142351
19950514,132952,6613853
19970202,154684,4624888
19951128,42583,1678138
19931230,103320,4234624
19940325,149715,3981185
19971121,109321,2663300
19971121,76455,2865762
19930328,95992,4870575
19920612,39716,2589530
19931025,31409,3527932
19931025,75183,1686310
19940304,193023,636131
19951211,156994,1927930
19951211,56013,3575646
19940330,187635,6315161
19940330,165128,5553973
19930308,174482,3253043
19930308,104291,5642283
19950616,71999,4125282
19971018,51342,3889073
19940818,98523,3461458
19940818,51911,9221404
19940818,174089,4419704
19960131,127190,1567740
19960109,115152,4930041
19951204,21776,1629859
19951204,32902,1669759
19940122,12623,4213741
19940122,22577,6343181
19940119,64906,1515429
19970411,58727,3034296
19970411,157983,8817033
19970415,65858,5055712
19930202,65294,4469220
19970831,46105,293256
19970831,77839,517796
19970831,30231,3640456
19971213,68393,3798278
19971213,14671,4571486
19930228,43715,746419
19930211,12049,3286756
19950825,70234,4479735
19960923,54682,2531943
19940506,142145,3098435
19970110,130529,3176742
19930608,94644,7162495
19980529,18945,5781941
19920514,30980,5931681
19960301,172392,2240516
19960301,189888,8734318
19920813,169294,5832154
19920813,109581,1388576
19950322,41221,4759290
19940807,92647,5843676
19940807,4326,226378
19960802,183632,5424822
19961024,199660,4643742
19930512,196042,2139515
19930512,74055,1531226
19940410,24643,5897461
19940410,168779,6810880
19920110,171244,3710292
19970123,199908,4248716
19970123,135359,5430993
19920303,112432,849324
19961024,55822,1002690
19961024,19035,3606233
19950927,81809,8416760
19961102,13935,5909180
19921217,188639,1015846
19971122,142081,2264129
19971122,144002,2562700
19931126,116236,3330931
19920207,119425,1746303
19941112,96313,4844447
19970204,87566,1205562
19930930,113459,4019788
19951119,48557,292076
19951119,89255,3471457
19950416,94981,1956220
19980322,96080,1314969
19980322,71555,1987568
19960422,18638,1035158
19960422,145862,6868296
19961004,33357,4387190
19961004,16607,6027361
19940111,21410,6199044
19950721,44522,1253874
19960928,44183,4770225
19950129,134392,2336426
19940526,158144,799423
19930813,11718,3114375
19930813,132834,2688235
19930813,171289,1421492
19951005,130985,1580528
19940213,125040,3295233
19940213,136261,1284287
19940213,59806,2226673
19961024,146188,4549187
19961024,154954,7678206
19951008,1185,2280978
19970528,198327,5806753
19970528,69046,1461657
19970528,47209,4509180
19950130,118098,2772367
19930502,73929,8018904
19930502,123178,4399885
19930612,112564,3310776
19930612,119551,6502077
19970405,90260,3516981
19940218,31778,7222068
19950913,144385,566034
19970619,32664,3717024
19931221,113023,1450428
19931221,169156,2366989
19951210,45182,5032858
19970518,154777,2813598
19970518,101949,6672214
19970518,44549,5122842
19920301,146446,6453310
19920301,106139,3898022
19951101,2213,4480913
19951021,194987,3410283
19980221,63347,3737089
19930216,121618,7953748
19971022,158519,2397815
19980615,95483,2084656
19950419,36157,1233073
19950419,146369,4953760
19960503,158820,170972
19930112,27665,302605
19930112,63509,3012735
19930112,188877,4623726
19950426,33594,2108074
19941210,140057,4898328
19941210,128529,7247140
19940617,18351,2833189
19961105,138497,5650603
19960209,11147,1436954
19960209,131867,4542073
19971206,195815,7543877
19921205,123316,2208522
19921205,165598,3476903
19940725,57504,2630700
19980308,153269,3927112
19980308,183828,4045411
19960124,91194,3949053
19920619,153886,5953491
19940503,121898,7940665
19960927,140349,6668832
19960927,42490,2750380
19960927,115750,1907010
19960927,33113,4142595
19930627,164625,5575746
19931121,111274,2119410
19931121,23879,5770986
19970626,115985,2091024
19970626,98873,3369366
19920423,25465,1437735
19941115,44451,4282636
19950703,39833,3956956
19961217,9429,1867095
19920518,152746,6232634
19960126,190581,2828313
19930910,48974,6474639
19940103,96541,6648322
19940205,160190,341301
19940205,102247,5246808
19980320,153439,2172978
19980320,88373,255937
19931030,61372,6016165
19920121,121566,7699666
19920325,122739,2244444
19920325,171352,3905672
19960310,190422,580769
19960310,72877,3233572
19970530,193618,4205425
19950814,87771,4653705
19950814,151449,7058069
19930807,102149,3461477
19961228,52500,726250
19961228,49188,4400886
19980801,77134,1066684
19980801,112657,5589988
19931113,23255,3085836
19951116,32710,1287884
19960128,98186,1400884
19941216,132534,4900105
19941216,89221,4506859
19930918,74144,3396909
19930529,80515,284146
19930529,119007,1477440
19930226,198098,1632662
19930226,66516,4598746
19941010,187654,3103620
19970420,6362,1367292
19930520,150042,4448970
19970103,49397,258506
19970103,3242,3504434
19970103,135699,5585701
19930214,83725,4087258
19930214,185687,7897289
19980429,82981,4825498
19980429,86108,4516444
19970428,116195,2422380
19970428,78733,169461
19970209,96795,3368565
19970716,98718,3388785
19921229,95526,1033112
19930521,176414,274235
19930521,179834,1393268
19970323,21714,1884337
19931205,71565,583892
19920619,58741,7342876
19931230,125417,3357930
19931230,113802,5392926
19921211,108213,4176538
19930508,177937,6782254
19930508,22252,1643950
19931214,163677,1857294
19931214,118683,6658673
19931214,95866,7328280
19960203,85179,2597263
19960203,3302,2198467
19941030,134782,490530
19940420,114510,850676
19980428,23709,7126735
19930710,196692,6966947
19930710,189649,1001456
19930710,134197,5254718
19930710,40682,1695700
19980119,46574,2657956
19980119,158575,6983511
19940310,3026,3586946
19940310,152673,7030379
19970613,151061,220187
19970613,77103,3899161
19970613,58316,4495765
19940518,19395,4664770
19940518,161304,4105457
19930221,178279,4720585
19921213,185890,5328975
19921213,43903,1645587
19960811,80619,3799073
19960811,161208,124381
19930820,76385,1681304
19930820,17322,3569241
19980107,72787,633520
19980107,120865,5304924
19960708,130553,5764122
19931216,103014,183061
19930528,96463,6865299
19950829,22470,6413716
19950829,51187,3532910
19940417,185064,3699973
19960625,141328,6239991
19960625,87108,965878
19930526,68898,5266496
19920325,124587,2908901
19920415,163946,1406958
19920415,111430,268105
19920415,189732,327911
19920415,20475,2165769
19970109,110403,5679041
19920806,143122,1204734
19920806,2851,2446620
19921121,11003,2060156
19950807,128627,2130782
19921022,76811,6650653
19971012,11184,916665
19920112,144830,3307200
19950601,146993,1799271
19950601,100938,7290376
19950601,29874,7679074
19941101,181226,3440603
19951116,104940,4160226
19951116,30551,5133570
19940515,3079,3013972
19940515,155850,3941297
19931119,92389,4544740
19970610,120648,2793303
19950723,72333,1392787
19950723,75768,1946036
19970118,115557,5132803
19930925,89425,5982996
19930925,3119,3139921
19920307,68650,4532220
19950826,194583,2566697
19950826,133034,3201090
19950323,182596,3746612
19970727,37907,2774729
19940209,95986,186306
19940209,123554,3147212
19940209,162885,385680
19930113,84125,3623495
19930113,107057,881033
19940610,183138,2513085
19930614,120718,3880800
19950310,152490,4912830
19930423,198666,5138689
19931026,34984,7317070
19920731,129104,2088303
19970209,24682,1558479
19970209,25338,4752647
19970209,41353,1216689
19930121,112890,8578228
19930121,117110,518470
19930121,180816,5121387
19930118,23171,3151209
19980719,61254,4374900
19930102,156267,1167115
19950628,173687,3364659
19970504,104662,2424990
19940730,62919,7350740
19930130,106245,356603
19951213,139574,4138807
19951101,116000,4206240
19980405,6195,621071
19930131,19528,2084428
19930131,4934,4551351
19931230,3501,6606768
19931230,82752,7251255
19930224,82244,2207232
19980202,56759,4193293
19980202,128533,741726
19960224,125269,2002220
19960224,37005,2953170
19980525,74143,1608681
19980525,117681,2420619
19920816,26059,886545
19950115,102075,1214934
19960623,164280,2349801
19960220,31115,1025187
19931201,144023,291296
19931201,194195,2302493
19920204,44785,2739971
19920116,37134,3187682
19970205,30060,2049424
19921106,117227,584783
19961218,58048,676058
19970228,59106,2396475
19951120,148656,7606148
19980214,179272,5967208
19980214,149194,5360635
19930328,126393,3696091
19960406,25225,4706700
19961203,121063,1853742
19970724,8324,609998
19950626,21946,4296262
19950626,32592,3506557
19970630,119097,311389
19940118,150785,7930569
19970930,149189,4791756
19930331,187089,4840745
19920619,186151,900645
19950110,196815,1407092
19950110,64816,3146691
19960819,101513,418004
19940213,156266,621462
19930124,119238,1206940
19951209,156419,1314590
19930916,189959,1155607
19961212,81165,5002988
19961212,12118,3735178
19930429,63949,1067420
19920326,183817,513218
19920326,751,2527177
19920326,14089,1059252
19920326,33206,1228057
19930810,5378,5352936
19930210,41583,5793404
19960411,42066,5040300
19930929,80361,4615619
19930929,81981,7997180
19980422,151576,7496587
19931125,111147,1949149
19970830,185200,642600
19970830,179757,1208581
19951219,85289,4479094
19951029,9153,3294789
19951029,26332,1053222
19920124,46698,7565574
19970706,142406,2462280
19950328,118714,3025311
19930309,198519,4643871
19930309,100939,3491874
19980408,161309,5727854
19930316,185018,2488390
19920723,93946,9311712
19920723,190235,3313075
19920519,150818,3479724
19940626,57418,1200732
19941208,128100,5361859
19980616,77961,1822622
19930803,180308,749682
19920603,83056,3221055
19930714,42428,1745915
19940103,131331,4270904
19940103,64125,2156457
19940103,122866,1911526
19930415,5732,7468048
19930415,101242,1740536
19971210,28728,3962874
19960401,147569,2706121
19960401,148018,1822877
19970414,59651,6603665
19970414,143136,1792277
19920729,36436,2297447
19930720,127910,6802064
19950714,176085,3251024
19950714,54923,3064765
19950714,55073,3555066
19950519,140684,465663
19950106,187970,1580520
19921127,36906,1161027
19950910,25304,4737722
19961216,142189,1536512
19920508,192488,1393983
19931127,55411,4464061
19970502,14000,180972
19970502,165639,2105218
19950913,199318,3061389
19950913,133009,3901248
19980313,136923,9123427
19960411,3817,667674
19960411,140355,2734886
19950914,160615,3920927
19950914,69117,4447620
19970727,1842,3766694
19920125,159868,2506218
19980519,145763,6800937
19980519,59265,232609
19930526,145672,807304
19930526,101498,5020292
19930526,73147,1344168
19941008,51506,3463020
19920504,189757,6422996
19920504,44959,8310741
19930503,142682,1269364
19930519,63270,3052343
19941218,190595,1156314
19941218,120980,7843841
19950331,97836,8252235
19950331,125426,5320905
19970829,134346,3174782
19970829,53395,1140737
19930701,27012,2505278
19930701,180447,1704623
19920623,149189,2591510
19950403,90510,6557228
19930117,96364,4135494
19960927,195849,1828149
19950702,18133,4400030
19930716,45464,6562445
19920206,99507,4383915
19930422,155729,6714116
19920204,170536,6059831
19950425,151940,6344328
19970226,23240,3573473
19971222,37100,868052
19951210,33832,6749002
19921211,159423,6604181
19930708,68284,4858846
19920329,155047,2433304
19970505,173674,1749417
19961214,161455,3906375
19970624,183688,168309
19921219,55163,2817763
19950403,172347,4135956
19960718,73837,887306
19960718,174829,2771961
19940624,132144,1216128
19940624,101111,2669064
19940624,168597,2261871
19920522,38862,3934879
19951120,135377,2768245
19951025,193822,5364296
19951025,156720,4557286
19951025,77068,3574105
19941220,158244,4875586
19941220,100,4136413
19960503,146569,2126076
19921117,155883,5956239
19951024,167636,170363
19951024,51431,385697
19951024,186650,3514979
19951024,70793,1444544
19930806,94085,2084782
19970527,21764,6372172
19970527,150565,4071211
19970527,130876,4393428
19920410,180720,8209482
19920410,157191,370712
19980407,85242,5080773
19950406,163327,1163697
19950406,35914,7281245
19921012,191729,2703769
19921012,185118,353714
19921012,74944,8932665
19980612,150611,3093917
19960611,199425,7096175
19961117,172346,1945962
19980716,19306,3001985
19980716,37187,1517643
19931109,110102,4270464
19970226,18825,158687
19920827,57823,1004382
19920827,21248,2043831
19940601,186754,6427899
19970509,43218,4054945
19980708,90362,1487596
19931014,139568,4388638
19921130,155323,4961952
19921130,97637,6165824
19970616,91884,1519462
19970616,81270,805817
19970702,195725,1656855
19970702,101944,2140534
19920517,45215,1276231
19950928,10778,6646998
19980603,27211,4293328
19961002,106993,8359958
19920708,119516,6232635
19940516,2662,6970560
19940516,145557,1326911
19960506,102875,368062
19980628,154345,5986376
19980628,75991,373728
19930121,88185,4279760
19950830,21079,576040
19980216,108310,2685397
19980216,164981,7819735
19980216,149657,4304171
19951010,182614,4784440
19980205,93853,1680633
19970526,26702,6288410
19970526,167124,565782
19961215,32054,1434702
19930402,182887,6205122
19970512,93066,3903695
19930714,9987,7233184
19940312,176282,521579
19961030,69612,2158897
19961030,49504,6485517
19931122,130735,2655657
19931122,144255,2151558
19931122,17192,2220598
19971115,8555,399549
19971024,120673,7712973
19921009,118934,9178771
19970121,148015,4694252
19970121,81426,3377808
19920923,181306,3246282
19920923,193190,3811074
19950528,62697,6278607
19950528,135264,3508002
19930523,99676,6112844
19930523,41694,5535174
19930801,167580,161462
19930801,106952,4280305
19980509,110392,1640796
19980509,101431,4217073
19920220,180507,3079750
19970515,142383,6556748
19970515,2891,5338616
19970824,48791,7087904
19970519,69681,6209858
19970519,126362,1642429
19961026,23196,2883033
19961026,43846,7796543
19940111,166853,2271182
19940111,44486,672325
19930528,35036,3044179
19920225,168693,3213322
19930218,186387,6482872
19930517,47822,1791057
19930517,131718,5830033
19930517,181128,4925954
19930517,91585,1015317
19960927,15260,3723223
19980421,36932,8696131
19950730,142847,4488370
19930721,149073,4799093
19950618,151098,2564768
19921119,197627,5185932
19940603,167037,2484067
19940603,190533,462706
19920524,90386,5135273
19960908,65212,4920737
19960908,14414,5356149
19970728,81632,3964688
19931102,3345,1160956
19961005,24464,3321196
19961005,159437,2416734
19960112,48701,5859734
19950225,135472,2975745
19951212,28618,3489152
19980515,174192,3930253
19980515,67896,9226255
19980413,76584,3121160
19980413,68976,2427322
19920305,104697,7113064
19960401,175457,6523639
19920806,185679,172937
19921008,1646,1810738
19941007,79060,4582254
19920416,5232,2340419
19920416,5582,7140384
19920416,165315,4878015
19941002,3730,5165854
19930721,73255,1229478
19940523,167014,895076
19940523,39967,537762
19920728,86228,5250287
19930710,168227,3064490
19930710,142706,2399216
19970929,91948,9311712
19970923,192141,4816644
19970923,64611,567219
19950129,81376,3996097
19950129,81389,3946694
19980612,105510,1891356
19920825,53683,8183400
19920222,188501,5404300
19950831,20339,251866
19961010,192389,4044167
19961010,76751,4820422
19960130,63298,1362193
19971216,44499,5958726
19971216,51853,6378339
19961227,32355,3546649
19940523,163840,4295063
19940523,141662,4030859
19970711,111985,6613997
19950718,180160,5183868
19950718,53915,8253106
19971215,42341,2560263
19971215,49161,4725951
19951223,45442,5574733
19951223,138726,6607111
19960120,115842,8295255
19961116,199533,959927
19961116,160519,1200427
19950929,86384,5892634
19920217,16413,5439945
19971123,85046,1707402
19971123,156477,1324918
19971123,135328,3972714
19971123,47259,351018
19931203,173600,2982355
19920814,134832,3476037
19931203,99076,3977759
19931203,35034,290709
19931203,147846,4704298
19930510,6675,6597145
19920826,36686,5883837
19920826,159673,3347518
19920826,22755,5207736
19920826,108776,1784770
19961225,30003,362004
19961225,47534,5866858
19940722,38712,767580
19920502,64838,6537061
19920502,136231,3920809
19970102,91222,3532896
19941207,17674,3705407
19921029,61759,6814170
19921029,170547,4409414
19950304,153359,5559009
19940810,137842,2706969
19931225,127626,5324656
19970916,125935,4194429
19970916,128136,428399
19930510,46629,3370251
19930316,169349,2799803
19930316,48536,4655486
19970914,68585,4816098
19960526,151446,6686069
19921014,94828,1985050
19940301,177368,5723625
19940301,82390,5626799
19940301,125340,955738
19930527,49228,3230291
19961130,102674,3822807
19970701,24316,4966201
19970701,41363,5036133
19980129,25509,6747888
19980129,139894,7294633
19980129,195219,3314437
19970612,157081,102427
19970612,55023,2728675
19980324,96230,662164
19930402,181757,7237320
19940702,154597,4162006
19940702,102496,4795168
19930228,75656,7055254
19971116,175665,3274181
19971116,132450,5188575
19920313,111146,2554965
19970314,127240,3497582
19970314,37673,2097092
19940429,84154,437049
19980318,108241,5996352
19961223,13406,3034620
19960528,67678,459141
19960528,64126,98110
19960528,151713,3571773
19980206,65351,4723063
19950501,134772,7536037
19920225,63796,1724594
19960828,2322,330566
19960828,22661,3533145
19950919,119279,1927930
19960606,71538,3106612
19930112,113833,169908
19920619,57075,485072
19960314,109275,2293706
19980519,157804,4153675
19940629,197317,6036275
19930719,128220,873754
19920227,77832,1465962
19930315,129595,2217565
19971023,48161,421480
19971023,32907,4997168
19971023,66741,8200567
19920908,25163,2026153
19941023,112216,4694218
