"d_year","lo_partkey","lo_revenue"
1996,41533,5154956
1994,13631,2599612
1995,52883,1780803
1995,3724,7188011
1993,30884,2464607
1993,99041,1270928
1997,20417,1925870
1995,72416,4873319
1995,112793,7475970
1998,74947,3728563
1996,181716,7857790
1996,158999,2195875
1993,110454,2340191
1993,192413,3877936
1993,11516,6138293
1993,148156,826046
1997,167929,1617505
1994,150412,6946447
1994,165540,2024585
1997,192859,1325306
1992,120405,5168500
1992,152871,3185928
1995,97301,2207110
1995,191776,5072863
1995,50709,995820
1995,122306,1992450
1993,25259,3079050
1997,190429,1142603
1997,166323,3125970
1993,154702,5333341
1993,135603,2919985
1993,76948,2053910
1993,124031,3133439
1992,64100,3064608
1992,15042,1969588
1992,87490,6252737
1997,131621,3045778
1994,68891,7499076
1994,36082,1282780
1994,19949,179418
1994,97056,593920
1995,192150,3338899
1994,136579,6753082
1994,31879,8255756
1995,74107,4826030
1995,100514,1499364
1997,69518,1642211
1996,76431,5379197
1996,157391,263606
1994,46313,5153096
1994,143022,2846798
1994,175796,4132912
1997,24391,1894161
1997,60570,2399933
1992,180108,1189288
1992,71231,2260192
1998,183827,9175757
1998,164735,3563465
1993,174431,6491414
1993,50532,137875
1993,76902,8567784
1997,121115,3746890
1997,133203,1332623
1997,184676,327484
1993,64246,871372
1993,78329,1830248
1993,63836,4585966
1997,22193,2899494
1993,189755,4532550
1993,84257,1050097
1992,176965,4043080
1992,68540,3296159
1995,82188,3669684
1997,11231,2206788
1998,172087,2559248
1996,17698,7512958
1998,32202,3375379
1998,181720,162154
1994,92924,360380
1994,128093,2330746
1994,51834,3857392
1994,89662,2764878
1993,181690,6519819
1994,630,2925033
1993,138548,2643175
1993,160467,1099771
1993,159733,4646756
1997,183171,1483683
1994,89303,5086492
1998,177936,4209113
1995,46902,3302135
1996,81728,1077123
1996,2050,2665740
1996,111921,8002288
1996,2944,2256960
1992,48048,1380511
1994,684,2823899
1994,27016,2168923
1994,47982,8511211
1996,180575,3814433
1996,170189,3077435
1993,37905,1094682
1994,117954,3409501
1994,136874,6753014
1992,52807,170700
1996,61152,213724
1996,174241,2393736
1997,4745,1860906
1997,145043,4904884
1996,194994,10236051
1994,42803,2178758
1992,40355,2949511
1994,10857,7557558
1994,154227,126840
1994,16452,6238763
1993,33922,1410499
1993,119328,3187759
1993,187170,3224641
1993,136467,5917618
1997,167140,2357544
1997,112229,2792745
1995,147531,3750587
1995,138595,6988498
1993,164428,3569868
1995,106969,6516716
1995,144724,4556222
1995,77951,3946631
1997,7656,3715232
1997,66716,6057756
1997,29211,214359
1993,90482,2517940
1993,13254,2731365
1993,76257,976734
1993,143935,7789068
1993,102809,2666969
1995,83779,3384518
1995,5174,5341891
1996,30562,6206064
1994,18033,176891
1994,134449,3965235
1995,176820,6760266
1995,198970,9136571
1993,25671,3407293
1992,3287,2939991
1992,39199,2567756
1992,5118,1236939
1992,117138,2577095
1995,74137,3905621
1994,18999,3882011
1996,86148,2721936
1992,194995,1768131
1992,69193,1374870
1992,114598,1436817
1994,180273,5326470
1994,43443,798589
1994,134391,5145657
1997,173262,6087450
1994,3308,5341833
1994,16172,422209
1994,193009,981882
1995,54761,3827860
1996,25071,4447452
1996,86806,3334608
1997,145180,4322435
1997,120191,1802250
1997,33369,2214012
1997,87303,839985
1998,130903,6962040
1995,1870,2891691
1998,53459,6574954
1995,49822,5379245
1995,185318,5308721
1993,171875,1734661
1993,27351,2505566
1993,193503,4789500
1993,106196,5890731
1994,120974,9188831
1994,136155,4116614
1992,161082,4300266
1992,1364,4555296
1995,110696,1604288
1995,34992,2589874
1994,99722,8352063
1997,107898,2614881
1997,35518,4280586
1993,50749,6425017
1993,54886,7345111
1994,152270,5535022
1997,28363,4338969
1997,68268,4556854
1995,163518,455474
1995,53334,5505910
1996,87932,752612
1996,67023,4455090
1996,120767,686499
1996,128775,3809562
1996,113150,4625847
1994,49666,1410471
1994,96443,5985191
1995,7262,3044753
1995,42740,3792895
1996,140445,2406412
1993,164744,868195
1993,173131,4659983
1993,93678,1673341
1997,20220,1990824
1997,98124,852811
1997,134401,2842092
1992,116541,1903313
1993,138927,1769328
1995,138881,8654819
1995,102055,3174321
1992,26256,3664975
1992,80144,1329857
1996,140189,1460265
1998,188687,2287075
1992,83313,1567238
1994,193399,2460951
1998,164535,3742900
1998,125052,3446560
1996,192181,1718793
1993,73706,1975327
1995,34595,152959
1995,150931,194229
1993,20603,6223906
1994,92647,7166866
1994,7279,2673852
1994,105322,3153712
1997,26555,5866938
1992,163402,4220352
1992,166082,4707128
1997,93725,3910088
1997,37162,2789668
1997,177605,4334377
1993,192188,2096934
1996,139090,2205112
1996,77281,2929275
1996,50844,3103278
1993,28136,1264186
1993,75685,3022437
1993,25671,3832008
1998,104670,4931903
1998,185030,2404004
1992,15730,322563
1992,118108,5016775
1994,39770,5755085
1994,179580,3941502
1994,189167,2864044
1998,142346,6130909
1998,195185,4309085
1998,25567,6447859
1995,30550,408631
1997,88646,3677940
1996,161719,7300911
1992,102921,8657640
1992,185977,3713346
1992,181040,443931
1995,7055,259753
1996,3772,5255214
1996,179817,4660462
1994,192813,8233099
1997,93675,5960489
1997,188110,2817954
1997,81563,7265610
1994,17794,3738549
1994,8249,2777376
1998,31625,3580226
1998,119556,453758
1997,156010,2216234
1997,53752,5021728
1996,157101,2002354
1996,46018,4440230
1995,31650,2635028
1996,101287,1275397
1996,120263,5790069
1996,10762,3643271
1998,91638,2224444
1993,67202,3175547
1996,77308,350886
1995,192823,1743396
1995,162139,1037776
1995,105511,5322950
1997,91935,5420454
1997,79125,2380482
1997,53387,2050781
1994,40762,7321868
1997,136745,4864150
1997,122629,7209321
1997,149407,1537958
1995,39526,2673108
1994,54964,1151376
1996,65787,1735252
1992,53443,2600171
1994,184911,7163320
1993,109735,1413231
1992,34355,2204788
1992,147351,6851915
1992,162022,3259648
1992,76046,4047278
1992,104632,3535120
1992,148590,5368020
1998,43780,6274559
1995,47735,4270768
1995,149756,3943758
1997,7337,5853328
1997,98809,4465266
1992,176444,3636892
1992,88326,3154368
1994,37015,659742
1997,102403,127891
1997,72878,7995758
1995,113795,7719915
1996,35031,908068
1995,95407,5676915
1993,132101,4079160
1994,193034,628882
1994,54841,4389032
1996,52592,6054792
1996,177565,7404660
1992,130908,4587437
1994,160894,8914298
1996,166826,1817107
1997,39034,1109254
1997,12354,5533949
1992,179342,3233548
1998,40650,4294755
1994,142997,7862121
1994,196231,4377204
1994,106656,2685179
1994,120967,6494665
1996,133327,3866029
1993,154219,1833422
1993,127355,5157547
1994,130558,6204876
1994,192962,6242968
1994,159169,2512815
1994,154725,2456013
1994,11156,1805617
1993,72934,2616307
1992,134077,2888782
1995,6476,5785636
1995,26304,5305053
1995,77615,1146679
1995,62517,5030334
1994,17969,3547484
1997,49724,6331682
1994,159288,1212552
1994,14943,4180365
1996,83875,7087871
1992,13320,4473251
1994,24871,1034421
1992,171588,3322479
1996,80403,2075100
1996,173248,5707756
1997,137637,5305227
1994,175373,1448370
1994,50768,3676427
1994,56315,1735338
1994,157675,2521034
1992,18389,2188554
1997,179921,3535625
1996,35038,788154
1998,7396,2638061
1994,187245,6075014
1994,10639,2621973
1994,9535,2715716
1993,22889,2167008
1992,143665,1243904
1992,103388,1908973
1992,30522,4691639
1992,121035,627281
1995,89724,814017
1996,81154,4744927
1996,94748,2535686
1993,178109,5128272
1998,11694,2959286
1994,48213,3901665
1992,113553,736278
1992,19275,1221738
1992,93464,6784476
1997,62559,1825860
1993,150165,923521
1996,153752,3779434
1994,139276,4203602
1994,101287,1999410
1994,115600,2554263
1992,76576,5728983
1992,197277,6258425
1998,105692,3225611
1992,127601,4534022
1995,69748,7585539
1994,198100,1078290
1994,52057,2064516
1992,89237,5518035
1992,106304,3571877
1993,41067,1548380
1994,162024,1735459
1997,136595,2662754
1997,138135,1963819
1993,113999,4579552
1993,168511,928751
1993,99558,1035770
1998,155896,3448989
1998,7345,1859724
1992,18755,2952495
1998,199789,181322
1998,52646,7128335
1992,118153,1405380
1992,193870,1643759
1992,168775,4729270
1992,187921,2587488
1997,34263,2047314
1996,43341,2835822
1996,136843,4643204
1996,134058,5137003
1992,14206,4271322
1992,154248,6055416
1994,175187,2372898
1993,81353,4664887
1993,184114,474451
1997,124368,5927276
1996,155542,4853326
1996,193670,1340389
1993,89263,2329203
1993,99908,4687710
1993,164665,4151184
1994,33608,5247606
1993,39575,4648215
1996,89959,2036652
1996,138772,5019454
1996,183034,2908746
1996,68502,4136516
1994,119340,3914899
1994,63317,4816526
1992,156333,3876230
1992,121154,5136580
1996,139643,7992540
1996,178698,6651927
1996,131304,2179209
1996,16065,1538302
1992,110625,7774101
1992,49398,133391
1996,16225,442793
1996,128712,1281162
1998,115857,8240540
1998,170081,3936693
1993,194160,2089430
1996,32629,918232
1996,191904,928093
1997,28327,2485533
1995,109468,5265667
1998,16804,7757366
1994,68257,2254460
1994,147519,1253208
1994,187683,5843244
1996,78288,1397973
1992,192494,2284545
1993,69977,6771561
1997,184662,4925581
1994,18535,6203666
1994,117432,3165555
1995,156335,4588606
1992,63869,5397772
1998,150341,5263439
1998,167509,3225519
1997,106314,784264
1997,5593,5714123
1998,96552,2564398
1995,23732,6103020
1998,105465,2911510
1997,161311,3746406
1992,71726,6315518
1997,106351,883634
1996,136022,4769554
1995,73164,1080302
1995,98310,3179193
1998,101404,2389180
1998,92925,1329118
1993,103415,7092050
1997,71780,630640
1997,8629,1937401
1996,192690,6738568
1996,117440,5246784
1996,18362,3422402
1996,160017,2907927
1994,153549,5422995
1994,134756,2148900
1994,36927,6896504
1994,26778,4006209
1997,72064,2854345
1997,54870,5147958
1997,198637,798389
1997,84631,4604545
1997,138136,540099
1996,2583,1622253
1996,3290,3403263
1996,94123,3183792
1996,168516,5070432
1996,42741,1096114
1993,41859,1222777
1992,63249,450953
1997,65613,145232
1997,166040,411446
1996,28004,90404
1996,59938,5951908
1996,167856,2375954
1996,158915,6494163
1996,73422,3884849
1996,10659,1692082
1996,28025,283046
1996,2590,2580688
1997,164500,2816100
1998,76065,2342385
1992,16426,1171932
1992,166582,6201957
1992,164964,1205202
1992,6509,4204035
1995,15890,1643359
1995,62600,6651988
1995,195335,1647740
1994,145829,7071821
1998,135262,5230552
1995,48894,3599164
1995,148831,6361344
1997,56443,1973210
1997,32839,1718675
1998,163807,4310323
1992,32023,1512751
1992,55864,9008307
1994,142734,5401259
1994,79795,347858
1992,19991,4490826
1992,59881,1507680
1992,10358,1369818
1997,70550,1368495
1994,142476,2400701
1992,141573,161457
1993,6974,8486936
1993,2799,8005220
1993,75454,4342669
1993,151643,2301321
1993,54963,7215365
1997,95900,3310241
1997,186253,1205325
1992,167664,7408041
1994,70949,7602962
1996,132451,2403189
1992,108238,4262106
1992,194094,220984
1997,54222,698674
1997,113528,3767474
1998,86231,1329215
1998,109265,1467947
1998,187269,2804745
1998,78173,3937001
1998,30793,2508114
1997,188286,3945557
1997,108753,983056
1998,145758,5144295
1995,176168,4511324
1995,50585,7072881
1994,129788,2544892
1996,194433,435317
1996,186222,1758247
1993,151995,8842996
1992,20360,4353224
1992,164682,2955382
1995,196847,730883
1993,68774,1897876
1993,70234,1300568
1993,164430,448329
1995,104218,1099989
1993,164788,4135404
1993,35501,6004570
1993,98790,350602
1998,85344,6122940
1998,88856,5977314
1994,124531,3114171
1997,147393,2517801
1996,115906,2921288
1992,139805,1643716
1992,145550,4023977
1995,109324,3557297
1993,131473,3538513
1997,174983,814960
1997,104216,2550238
1997,158146,934412
1997,36590,1964721
1994,50625,1777299
1994,152011,1959127
1994,45903,8516033
1996,78211,5180198
1996,90674,4111734
1994,151957,3150033
1998,50274,5039095
1998,111110,1569554
1992,85669,972940
1998,87886,7375591
1995,34900,2807397
1997,123778,7707972
1997,59070,1052738
1995,158644,4086336
1997,44994,2885217
1997,98570,2195998
1998,118431,6812321
1994,143378,534435
1994,101583,465866
1994,26498,6064053
1993,180718,6804519
1993,29855,6307659
1997,126207,5611060
1997,87133,3724432
1996,69943,8095562
1996,117907,4989340
1996,69054,2048146
1998,126253,2174725
1993,135151,5062488
1993,75498,5251518
1997,158676,5367068
1995,101089,3418490
1998,142653,7477816
1994,27091,4785023
1994,1813,6944980
1997,67961,5497536
1994,118670,4559409
1992,199592,6008527
1993,122157,3728472
1998,184974,6522816
1996,121251,5800187
1996,63295,3114267
1995,160539,5182477
1994,40518,2549475
1996,161418,281087
1995,96124,3042245
1995,127426,2071123
1996,127044,2142080
1996,18560,2501723
1994,81624,2202910
1993,115343,1606916
1998,134881,6450767
1998,136748,4597490
1998,166399,4484093
1998,79969,4813931
1994,156432,1473545
1994,41187,2333076
1992,37105,4032927
1997,190035,4488869
1997,108041,1853653
1994,184558,1345248
1998,169621,4043963
1998,128621,5981522
1996,147818,5015297
1998,14960,1518717
1994,37992,3439242
1994,149645,5144927
1994,158318,6399841
1994,146375,383769
1996,87435,4012675
1994,181715,1034904
1994,103757,4563864
1998,4738,1287900
1998,80968,8785911
1996,196351,2435890
1992,141983,911241
1992,134607,3171571
1997,24763,5458215
1997,25498,5544493
1994,188902,748578
1994,92008,2304000
1998,135565,2381633
1998,28472,415939
1998,127183,4405055
1995,165936,5026846
1995,49955,7094033
1995,166227,250884
1992,21583,601832
1996,125699,6208884
1996,8089,3675236
1995,33977,4901638
1993,79471,3517389
1993,39577,5823628
1992,130647,2996265
1998,128384,699128
1996,18366,116876
1995,68999,4392553
1995,119799,1538696
1995,32130,390863
1992,46203,112621
1994,39489,6096752
1992,118493,3022980
1992,103401,4669630
1994,173170,2973662
1996,45296,816768
1996,89841,7826841
1994,8910,4940159
1997,15247,1252894
1994,131176,224533
1998,102900,8391789
1993,94844,8289490
1998,197244,1877736
1994,17461,3887257
1992,92571,7192422
1993,69806,6552702
1996,79857,2160135
1996,155850,7890219
1996,158273,2529413
1996,93721,5771747
1996,158921,960261
1996,184719,1414108
1993,185052,218313
1996,111034,192285
1996,122751,1000395
1996,45824,884910
1996,125794,6769618
1995,79698,6564800
1996,159532,4246202
1996,151820,5559305
1996,96909,1320788
1996,147917,7773183
1993,141270,377645
1993,32477,5778827
1993,93272,619982
1995,172449,4132231
1995,136351,5403728
1995,46085,4173811
1995,84701,3799567
1997,26939,5086525
1997,169120,2422237
1997,196590,2695170
1996,169234,3225494
1996,92747,320112
1993,109295,4366762
1993,120123,624143
1997,190083,2451737
1993,169260,2658520
1994,152273,3673648
1994,36440,5574582
1994,13727,771138
1994,21876,880956
1993,22931,6056789
1993,185345,6865632
1993,101991,2899800
1993,182066,4050355
1993,80662,298964
1992,39546,144097
1994,75717,4004951
1993,23560,2649638
1995,11087,2970286
1995,21108,382825
1996,52020,373255
1992,81903,4388047
1997,20871,2580292
1996,180720,7743096
1992,2646,6987463
1996,47353,4460200
1997,139542,1878869
1992,182972,5326482
1992,31405,2806440
1994,173441,6610530
1994,171767,7669467
1994,76930,5263126
1993,36469,695702
1996,182426,2835829
1994,98051,755316
1997,51619,2643336
1993,98002,3960000
1993,117641,1940608
1996,153641,4412842
1997,142637,3386134
1994,33019,1319485
1994,146883,9070436
1992,160399,3625124
1994,181450,5696994
1994,189766,3926788
1994,188970,2462528
1995,70442,4067827
1996,116874,3668287
1996,90410,3817517
1992,197729,4208762
1994,140138,4502812
1993,66297,1932833
1993,35486,6756294
1992,128508,2403086
1995,143109,629046
1995,55366,1215651
1997,197995,8947532
1997,187152,4996252
1997,61920,1844281
1997,189905,7442971
1994,6710,2665954
1994,164556,5124179
1994,77166,3182557
1992,134900,1619511
1992,57835,5378490
1995,191392,4414568
1998,131536,5376627
1992,148856,6983180
1992,13040,3362325
1993,195552,2214307
1993,36032,1157763
1996,177646,7685710
1996,109851,3249044
1997,175732,4636827
1995,42518,4971576
1992,178498,3893930
1993,78404,5944320
1993,135386,5173823
1996,137254,720517
1996,14250,3573083
1995,179982,3917762
1995,71428,5664852
1997,115793,2962798
1997,46948,4320463
1993,189398,432830
1993,11100,3688492
1997,49919,4918971
1996,114312,3119481
1996,130003,1102211
1995,145364,253684
1994,66538,148948
1993,102526,550267
1997,64755,1191786
1995,193143,3337578
1993,193027,851215
1993,193124,2921088
1993,27774,2322916
1995,35225,3967952
1996,58948,2562927
1995,127732,1488731
1995,183801,1477683
1996,186903,5910003
1996,73953,7623014
1996,121130,4374294
1992,14996,8981653
1992,44997,1903150
1995,151998,9341804
1995,42852,5980440
1997,182401,3471156
1995,183963,4660927
1997,42236,5311460
1992,68973,2854695
1995,94045,283657
1995,3899,7880432
1997,154889,5664466
1998,96408,2527920
1993,48017,756567
1997,139436,1593464
1993,150978,3173309
1993,77255,4103392
1992,44995,3612261
1996,187655,2760357
1995,32629,6825841
1996,57746,7763943
1998,52708,5579952
1998,59573,1201534
1994,44677,317847
1994,69564,5643500
1997,196051,4129380
1997,145190,2786588
1995,181847,6172288
1997,165223,5228884
1993,194338,2476498
1998,15824,4523532
1998,87118,5415039
1998,186955,7963605
1992,69562,422710
1992,113388,6323026
1993,719,7936579
1996,50003,1418064
1996,187175,3286690
1996,34764,479050
1997,54871,4732655
1992,12352,4468212
1992,199321,6107376
1993,147651,5529105
1993,166477,4940647
1992,84592,5145989
1992,158616,7234315
1992,52036,3866161
1995,167641,4271600
1995,183595,624435
1995,148002,4836300
1996,132750,6797625
1992,121848,6226567
1994,174604,2997979
1992,40092,1261213
1992,19426,618893
1997,30857,2796197
1997,136594,6825649
1997,121488,4926942
1992,30950,1625140
1992,111971,7828765
1992,44944,3400092
1996,159636,1127593
1996,157755,5046696
1994,160917,1977910
1997,191304,5148657
1995,155092,1899581
1994,127626,3690879
1998,137499,4411262
1992,187523,7418055
1998,63490,534884
1998,75408,4482216
1994,55116,308479
1994,172866,901569
1994,173470,4117977
1994,55832,650770
1992,95230,4802901
1994,42133,1935234
1994,116401,6461926
1996,2563,1741085
1994,154021,2348918
1994,39291,1040825
1994,152627,7183734
1994,197115,1319987
1995,45806,6490419
1995,165895,4741432
1995,12688,3801615
1996,56225,3654694
1994,145127,3488229
1994,144590,6472976
1994,113947,8235948
1994,106499,7081824
1997,176282,1730448
1993,112874,7638049
1993,105398,2888176
1993,79849,1997093
1993,158515,2004651
1998,107790,4854033
1998,22142,316049
1992,190106,4090662
1997,191587,4624487
1997,39519,1968988
1993,151331,129939
1998,148463,3438571
1993,120735,6461086
1994,144827,4769397
1992,38624,6300483
1998,101305,2715797
1992,13016,3260825
1997,181690,4514266
1996,64882,5540640
1996,66177,2352643
1993,64221,5689056
1995,125602,4947904
1993,87684,314275
1992,9356,2211831
1992,164066,3907747
1992,183231,2870278
1996,169820,7540381
1993,100134,1742023
1993,149580,5110362
1993,113455,5403896
1993,193769,1212656
1997,65705,7458004
1996,156806,8492505
1996,131419,1421401
1996,147422,1081493
1995,89739,3376209
1995,34736,3608776
1992,52666,5749480
1992,147008,4962720
1992,161852,7578846
1993,120573,2366451
1993,119911,2124001
1992,95739,7174843
1993,153947,3041428
1994,7156,4896868
1993,139961,1764846
1998,123146,1196030
1998,77402,5655540
1996,46322,4626831
1996,105328,2107978
1992,67767,1092898
1992,93612,2601088
1997,19799,3996186
1998,87107,3326064
1998,6219,921546
1994,167833,5181662
1995,120193,2420314
1995,41832,3874044
1997,87464,1378887
1998,133261,1863734
1997,122655,2160813
1998,167628,5086860
1995,7465,5429451
1993,68299,4893006
1995,106929,5558026
1996,62111,2395181
1996,153647,2078182
1993,49142,2031702
1995,59358,250296
1996,168089,2888071
1992,29840,499094
1997,2942,4612350
1995,56700,5450543
1993,165713,7097052
1996,107053,2981920
1992,158030,3590499
1992,109555,2853739
1992,84183,1811463
1993,192480,4514590
1993,198900,7821695
1995,107079,977463
1992,156304,133309
1997,177950,3506325
1997,193656,6823635
1997,166887,1422424
1997,61988,1702332
1996,139249,4266650
1996,97078,494532
1993,60577,3843925
1993,116391,4790755
1997,84590,3971115
1997,168329,5587882
1997,29234,4606390
1997,119313,606201
1995,102207,3482496
1998,171464,6780591
1992,26131,4620715
1998,38792,6230844
1993,163943,8308731
1998,47284,3398332
1994,86621,5356589
1996,71433,134825
1996,162470,281974
1998,166819,2806085
1997,40923,1509775
1997,15109,2857239
1992,77306,1985265
1992,77153,3293257
1993,99291,2696706
1996,162867,2246357
1992,74137,4700079
1992,154121,4371446
1993,74821,6222516
1996,101039,3880351
1998,164352,254943
1998,156945,6446246
1995,61089,5040384
1995,87807,6769985
1995,35043,4319024
1995,153252,4005812
1992,77993,2317884
1992,47867,2816662
1997,145382,2907573
1997,29964,5170510
1997,183178,1032898
1993,110016,3816757
1993,24319,4944643
1998,153674,7038527
1997,149265,126168
1997,96298,3688726
1997,59403,5153959
1997,172697,4247256
1995,102923,7395532
1994,71719,2759238
1992,156473,2202436
1992,44540,7125792
1997,24995,3991659
1996,20625,1547165
1996,155192,1540279
1994,40554,140487
1992,85666,6162343
1992,186594,764668
1995,103622,482809
1996,12124,4277103
1996,85657,295677
1997,165459,5687722
1992,89577,3314862
1992,154936,1194558
1992,195432,4163774
1994,105404,6425454
1994,166321,543829
1992,155372,2569266
1996,71344,5682268
1996,110390,1274354
1997,6621,3773221
1998,177569,7661443
1996,66195,804704
1993,133842,7799742
1997,100896,3414402
1993,54513,1138787
1993,19437,5615620
1994,3308,581424
1994,183695,3210535
1992,102788,2605584
1998,152124,2434568
1998,134866,7527405
1998,62173,106705
1995,138850,3887253
1995,41130,3817507
1993,33188,2746891
1995,61062,2946412
1997,130021,1040509
1998,141938,1316653
1998,151329,3975321
1993,50963,5627042
1996,149842,1997783
1994,31664,473911
1996,53895,1793423
1996,99039,2819289
1993,86968,3694874
1993,70204,3797362
1993,116422,6907292
1994,197787,2126031
1994,194856,5743302
1994,37191,3536875
1993,117861,3787781
1993,158892,4213922
1993,93945,6018469
1995,60079,3124483
1993,184355,3828671
1993,150431,5152413
1996,17027,3831777
1997,109562,7700644
1997,197952,2097098
1998,180312,2756773
1992,130492,560276
1992,190898,5672314
1995,134432,551377
1995,190336,5248894
1995,2184,1186108
1998,9121,4124600
1994,59696,7152580
1995,90868,873664
1995,10007,917000
1995,125288,5460618
1995,104632,2504043
1993,169924,8573856
1994,6927,533670
1998,153063,216515
1992,90315,2232080
1992,115147,5694486
1998,40992,2261598
1998,136027,382687
1992,134153,117527
1992,103380,4159823
1998,35685,2309469
1998,95596,1047266
1998,78647,4324202
1998,10550,1051596
1995,1217,4079230
1995,42427,514901
1995,13116,382828
1995,69768,2806482
1994,198528,2571528
1994,112709,6817932
1994,35943,6155407
1993,140737,5662070
1993,155204,4010552
1993,32123,4264795
1995,1947,499213
1992,183396,1775268
1992,20726,7499162
1992,135361,2979832
1997,80669,4409541
1997,190708,5687489
1996,146392,1323318
1998,20432,3765165
1998,187645,8235237
1998,135369,4493952
1996,20451,2707242
1996,119675,3541860
1996,173416,5892105
1992,192171,5570579
1995,186084,4791477
1992,125643,2563031
1996,70704,3737930
1996,198285,5964703
1998,143013,475204
1998,135635,3007134
1994,135535,4711590
1994,21487,422544
1993,113203,2264564
1993,187566,1977657
1993,159769,8229420
1993,37120,2358434
1994,154323,6018888
1994,140059,4396200
1994,110206,5545872
1994,24858,4573010
1994,19732,8093477
1992,90036,2480940
1995,128993,576267
1996,65639,5182954
1996,61181,5139810
1996,98915,6124512
1992,195871,8968927
1992,135105,1949571
1992,167817,1074341
1992,88225,1577186
1994,127171,5233606
1994,151969,6264976
1996,83553,6475021
1996,68904,8075944
1996,43682,448687
1996,87731,6125553
1996,194962,9071193
1996,121014,3834712
1997,42731,1767458
1997,53038,455873
1995,198341,6016441
1997,24946,1010307
1997,75947,753792
1992,193107,2539411
1994,125402,4203693
1994,170528,4856303
1997,55588,302541
1997,87358,4794827
1997,78414,1792031
1992,171088,4752228
1992,59636,2642363
1997,158542,4078175
1997,131853,5609313
1997,101191,906064
1997,23936,7528996
1996,116494,3090462
1996,11452,1499795
1996,64481,2457316
1995,180442,4370925
1996,167220,4668746
1997,104145,113764
1997,66817,7342161
1992,182806,3229848
1993,61348,5004297
1993,49165,3351393
1993,33458,2699413
1992,83674,160793
1992,183144,3031035
1998,23229,933298
1997,186333,1291590
1997,68460,3249746
1997,193727,4449839
1996,51567,5193475
1993,27205,4947714
1993,3298,2642838
1997,120491,7406301
1997,55210,3612151
1995,176928,4426863
1997,146887,4855972
1998,82097,1748125
1996,32696,4723201
1996,121490,4676550
1994,42678,7782457
1995,170399,4145149
1995,94931,3293340
1995,96104,4070370
1995,110837,2106526
1992,145342,6118169
1994,90874,7795156
1994,16368,256872
1997,150350,772993
1993,102039,281078
1997,99911,7337894
1997,192896,6169536
1994,89370,4306484
1994,25761,1322419
1994,163693,7188375
1997,69614,4712823
1997,28993,3728660
1992,151691,3928023
1995,147760,7229232
1995,193274,546908
1996,46643,4163267
1993,173040,2009037
1996,24103,3253852
1996,95094,294054
1996,44715,8215564
1998,97876,1454123
1992,45248,4092813
1992,97366,4390019
1998,62215,218961
1997,148249,4755681
1994,5297,1846717
1993,1144,769223
1993,18727,488778
1992,60238,4814488
1997,1173,299693
1994,88423,804509
1994,56352,1776739
1993,191175,3384472
1996,66924,3668384
1996,114566,2645857
1996,109264,4492061
1997,163235,4284159
1996,173547,7861239
1998,39945,8504849
1998,158499,7027394
1993,130061,297859
1993,87809,5577267
1998,41245,5812576
1994,139129,3059306
1995,155593,2550368
1992,169379,2614307
1992,150108,2024358
1994,30255,1494600
1993,146521,874676
1993,117873,2212317
1996,86431,3827061
1996,31862,4197632
1996,102097,5055814
1992,25452,2381611
1992,49635,3644649
1993,126258,4160970
1993,134368,6802848
1997,154224,2403053
1997,115313,1726803
1995,8694,6250491
1994,190773,177058
1997,147513,2668472
1997,73044,2390044
1997,150446,1906464
1992,82673,993402
1992,123523,4305511
1997,64796,2482713
1995,184901,738754
1992,35523,3325425
1996,100478,1738680
1995,101427,6789280
1997,110,4949539
1996,105903,7456163
1996,191220,4960345
1997,89512,1519528
1994,80971,2935762
1996,171938,7235748
1996,109491,735240
1997,107463,5028973
1997,114520,4167756
1992,187603,4818210
1994,88402,1789444
1995,109636,2246284
1992,199081,1416096
1994,143700,2875361
1995,123666,1444659
1992,117730,1541497
1992,108229,5582336
1993,169738,7715391
1994,96528,6096555
1994,123023,1808568
1995,74243,4132529
1996,151168,4498700
1994,198351,4304569
1998,55975,2384747
1992,15001,2022528
1992,2195,2475260
1994,101794,2171110
1996,71553,2896645
1993,34178,3236414
1993,66800,176680
1993,94116,5004375
1993,153620,615892
1995,10404,3193992
1995,96022,4593306
1995,37176,2093872
1996,127284,2014126
1994,45863,7640624
1993,53313,2618729
1993,130395,2143786
1995,111078,1001944
1995,4391,2798042
1995,4214,644088
1992,185964,5368845
1992,92028,3378306
1992,103103,1880370
1992,48890,5415531
1997,91398,6877480
1997,79060,382374
1994,165991,5471593
1994,5556,3472642
1994,19462,3280967
1996,189867,8641493
1996,86840,2184900
1996,98988,3179168
1995,134755,651469
1995,72104,391700
1995,47346,4689650
1993,58976,5417916
1993,25702,2392719
1993,159260,5408966
1994,125693,1598381
1993,16780,6176279
1994,171356,1695691
1996,3715,7931679
1996,46326,4813186
1993,117583,7298644
1995,106480,1520669
1995,66554,1605700
1992,103866,1912866
1994,135707,7268801
1993,12093,1682520
1995,132618,3486088
1994,79012,4316839
1996,177247,1827451
1997,163683,4192032
1997,7495,5870823
1993,25611,6389224
1996,2626,2672027
1996,166740,6247706
1996,83663,5972435
1996,110496,6584867
1996,96882,7605706
1996,86717,7523583
1994,190781,8533445
1994,11465,1899514
1994,67352,1240189
1994,11586,539128
1996,120543,600399
1994,114037,309002
1994,72791,698460
1994,126761,2277606
1996,58734,5200066
1993,116142,114655
1998,125268,4741091
1998,17447,6344646
1993,58222,4061137
1993,132351,4836191
