"lo_orderdate","lo_partkey","lo_revenue"
19980708,134336,6513178
19950105,107891,4052231
19960408,66069,828048
19961217,166147,3518106
19961211,62491,3924423
19961211,150056,5364342
19980708,93129,4800429
19971215,26273,1496688
19971215,83656,4427055
19971215,13794,1414050
19980701,117155,4120107
19980701,41624,1784806
19930628,1912,4723421
19930628,125391,2691141
19931003,169150,1170384
19931003,166550,727447
19931003,199987,9919415
19960314,154696,1358535
19970104,143985,5681144
19961224,63124,1430649
19961224,106753,5349640
19950819,191757,1663875
19950216,97711,4784388
19930626,141258,3346868
19951201,19381,3582546
19970513,75940,5947077
19970513,24603,143594
19950824,125950,2738666
19940719,146031,3515425
19920504,101275,1625967
19930402,99137,1417890
19930402,186629,4400565
19971223,31178,2845021
19971212,4082,95649
19930710,194755,6501871
19930710,33376,1634093
19930710,140635,7481687
19980529,120666,3035988
19970613,50716,2240058
19970613,150498,3419065
19921208,47037,2099920
19921208,173285,5568948
19921208,189514,447379
19970424,119789,175451
19970424,79339,130514
19951108,102823,5241929
19951108,199632,2826020
19940622,3059,2389732
19920101,44549,2294077
19920101,159843,3935073
19940624,74195,1290785
19930506,29614,2750713
19970216,162245,3974009
19930220,148329,5045123
19950509,159601,3819380
19970217,91279,853621
19940724,118153,111259
19940724,186888,5806147
19940201,185728,165048
19980620,63907,4714668
19970527,157980,3032514
19970527,163155,2660439
19980521,168355,1152913
19920402,63393,3906403
19920527,36301,115068
19920527,93332,493022
19951216,130595,3982695
19941115,191795,2105657
19941115,162851,6868807
19930523,69815,8120885
19930523,169374,4524964
19940228,142219,1135089
19971112,81566,6304759
19920407,158509,5956500
19940729,114338,2669499
19940729,141442,4966557
19920823,12085,2961327
19940522,153029,4499039
19940522,1265,965663
19960904,32637,4238001
19950607,32106,1322539
19920317,125672,7496910
19930606,46405,3277145
19930606,127713,3843487
19950913,14698,454778
19970706,168250,2003740
19931122,103904,2671060
19950731,98155,5650435
19920808,109818,6424752
19920808,108637,3159609
19930206,107748,1755740
19930206,62829,7982558
19930206,166173,115242
19921231,19192,4282526
19930909,163518,3677010
19920628,104396,3725037
19950805,69426,128378
19950805,32157,709036
19960527,165907,2840976
19950102,190005,2790060
19950102,195576,1537844
19920203,109417,5380418
19920203,49282,1374108
19960606,129461,2289346
19960606,25365,3000087
19950108,170073,525812
19980116,26028,1703879
19970730,29939,351358
19920523,114919,4092153
19950613,77240,2775307
19950426,3786,802645
19930310,17813,7809414
19970407,65656,6937418
19951210,50592,6515900
19951229,119756,1502284
19930722,155865,7116786
19950830,164095,1651703
19950830,134957,4446032
19950830,18019,1034459
19960528,194852,3679546
19960528,75976,7194961
19950325,110042,3917796
19950803,125890,7759354
19961128,74554,1112784
19961128,150135,938622
19961128,87226,5474048
19920811,15265,4355159
19930118,184143,5772466
19951224,96941,1441827
19970307,121167,662993
19970307,44589,4706557
19980721,47335,6411650
19980721,177340,1658287
19980721,138232,5970081
19970120,121822,167787
19930127,183580,1330864
19930127,24832,7478825
19980415,108549,6579048
19980415,181596,4321471
19980415,69447,4347054
19921002,167270,4192341
19921002,157735,2554640
19931217,190012,1151600
19930911,22734,7713734
19930911,110221,4764821
19930911,73736,846316
19970707,64478,5706411
19921123,198243,2591275
19921123,69987,181999
19921123,62818,4398600
19970813,49674,4379037
19970602,67251,4924166
19960302,183268,524288
19970502,188790,1841214
19970502,143903,4625834
19961105,147303,3317687
19940914,87631,7688492
19940508,24113,1132524
19930413,87432,5393834
19931103,84722,7772402
19960111,23415,1606092
19971120,87987,918365
19951006,41626,7066830
19980718,86703,5322555
19950723,178687,7415856
19941019,70441,5837715
19941019,187992,2703987
19920224,42818,5287712
19920224,36733,641176
19920224,64607,4628362
19960407,122110,3404254
19960407,93130,3168349
19930718,191923,4029840
19940901,67990,587397
19940901,102517,4330603
19930120,116177,3507919
19930120,172999,9640969
19950730,53535,5515003
19950730,138748,5815838
19920822,198321,5722698
19960317,29301,1007615
19930426,113562,5104814
19920506,42503,1951425
19920506,120682,1168038
19951120,22158,4458859
19951120,99020,699047
19941115,157683,4910458
19941126,78045,2357084
19920413,121002,3952872
19970302,107376,1618542
19930927,185832,7784471
19950205,136889,5095878
19950717,9744,4651970
19950717,157332,3827604
19920217,99348,5068693
19920217,133970,7581018
19920217,146530,2995407
19930311,74767,163725
19960428,173342,133041
19960428,114083,2873252
19961010,108384,1570604
19921115,194226,3928974
19930112,104522,6460232
19920826,128909,6457082
19920618,113905,8375998
19920618,193882,563125
19920517,100003,3078207
19920517,86398,276878
19920130,11165,4384275
19920130,94326,396096
19930422,1934,5463727
19960120,65627,955572
19930517,173773,5902276
19930517,190493,950094
19930517,5297,799522
19970308,129658,2484220
19930916,90302,5409567
19940702,159503,1028125
19940702,162171,2460174
19931030,158432,596172
19970425,102059,5093040
19970425,51080,204153
19970425,72111,935807
19921220,17703,3850783
19930606,59635,4736051
19940825,136829,2602818
19931126,5319,2999559
19931126,188231,4881151
19931126,182256,1083982
19940116,62885,6951724
19940116,104734,1032805
19940116,4942,2493369
19940116,197941,2518090
19970714,92727,319867
19980322,44429,5537629
19951012,75710,1517139
19951012,8245,783049
19971014,192216,941911
19971014,93358,3979725
19940822,169221,4342880
19940822,130460,5097373
19940822,32336,3356001
19980315,170865,720139
19980315,124747,6059350
19920107,156156,2509150
19920107,78041,4402252
19940512,9684,6236069
19940215,140586,5530372
19940215,125396,2274224
19920322,86163,5022978
19920322,48822,5269960
19920322,187850,4970585
19941002,65217,879564
19941002,101290,3877743
19941002,170186,5077479
19940904,11074,3806310
19940904,150018,3700654
19940904,184425,5216555
19960120,145346,6400164
19960120,27120,4515181
19960120,5250,3202353
19960120,173830,8494889
19960109,79639,7536341
19921230,140655,1234433
19951020,23097,979286
19941121,49882,6613086
19970218,121775,4312248
19970612,124174,5293515
19970127,68658,2840130
19970127,71619,5177435
19940505,23086,928353
19960809,190435,591866
19970218,100000,2880000
19970218,9638,6110043
19970218,930,4211139
19930619,126812,3309858
19930702,64040,3015132
19920829,21032,285909
19940422,87983,4487921
19961231,99777,8102071
19920219,100722,4746093
19940225,89807,5002291
19950225,19136,4756526
19940730,71175,3943970
19920803,89070,1509174
19920803,5847,2331277
19940602,13179,5189991
19930105,76190,3362125
19930105,119748,6540638
19930721,37772,6616809
19930527,197221,2173744
19940514,62880,7275690
19940514,97757,7394516
19960105,84319,5574256
19930210,72751,7446600
19970406,6341,3492552
19970406,161443,5798111
19970406,82410,2067728
19930109,51616,7066785
19920323,71105,1942360
19920323,177163,902836
19951204,56531,4859760
19951204,110593,6735078
19971006,74806,8034969
19961228,157682,480151
19930701,53382,4807368
19970114,156469,7474754
19980224,34100,723870
19950709,72680,4462236
19930708,127044,1461969
19971122,109938,578535
19971122,112261,1833494
19971122,61510,2052756
19960306,174206,235556
19940412,143206,2643307
19950819,21677,4748049
19930424,92347,649579
19930424,100663,1630386
19930424,34918,8625296
19930112,181837,6460700
19940530,164686,3221251
19940503,1593,4707958
19950326,12620,2758716
19950326,98660,1418154
19950326,126558,6541022
19931012,36840,6211832
19940208,192142,908327
19930204,77538,5158864
19930204,175129,2629798
19960906,170003,2124540
19980515,108531,7091075
19980515,66971,3565864
19980515,1135,4351746
19920901,198333,2408928
19951020,48945,6098486
19951020,2461,3108688
19951020,39966,1433281
19951020,92709,3796492
19980624,153855,5799086
19930516,176527,6933620
19950330,105602,6510780
19950330,142376,4697641
19940414,111255,1397940
19950701,10549,3861942
19950701,90136,675678
19960522,151317,4022831
19950917,46428,3265621
19980215,11558,1568009
19980215,157667,6971075
19930707,180322,420696
19980716,123235,5677133
19950419,12144,475263
19980725,69307,3377089
19931209,77859,7126978
19931209,31623,6855874
19920501,85231,1313528
19920501,174924,969476
19920501,33006,563400
19921220,38232,2445780
19920204,35379,6440413
19920409,144034,1552363
19920409,75410,4837851
19920409,9044,1901314
19931114,5839,3444294
19931114,120917,4866092
19931114,40880,892231
19940818,88988,557508
19970819,73121,1485814
19970819,144223,2501492
19930927,144421,2532245
19930309,110645,2516572
19950521,173512,7293346
19950521,10104,1305146
19971007,192577,2764807
19960302,120638,497589
19960302,150512,4050025
19960423,113739,6031143
19920921,67370,4601890
19961003,113879,3816025
19961003,163040,1538740
19961003,44854,5565641
19970211,11864,7135405
19960505,44501,4472377
19940605,183053,961098
19970209,109656,959414
19970209,185311,3895704
19970209,50964,3033296
19931217,144144,4419880
19931217,20667,5278969
19931217,140312,2677573
19931217,77446,4792722
19921006,199213,5314450
19950311,48591,5542524
19931126,103046,1577756
19930724,156398,2382290
19970420,176251,520282
19980105,197417,6201508
19970114,32309,1533005
19950721,56613,2825298
19970111,23295,4434575
19970111,65901,8598941
19960805,6709,3231400
19960805,191110,570527
19970218,120224,3105573
19950906,121784,5771272
19950906,120533,6990885
19950906,84530,2180923
19980423,112761,4668536
19970927,104736,7935988
19971124,147587,313839
19960305,73967,5652075
19960502,73612,6992540
19960502,5730,1190811
19940307,180274,257311
19940307,177512,151003
19940307,124849,7757697
19940720,103270,2200210
19940720,137396,6951941
19970311,60056,2887614
19920625,47393,616579
19920625,95150,3401095
19940815,86921,1993776
19930527,27339,3807854
19930527,86382,881236
19930527,89836,8495586
19930331,76336,5427796
19980515,171414,3416443
19970504,49002,92247
19950516,25937,8047857
19961212,154530,1505303
19961212,116325,2172938
19961212,72286,5096034
19960616,10891,4591215
19930428,21038,3932023
19950407,62011,1416702
19950407,10046,3632952
19920930,122660,5721044
19960428,101573,3440435
19960428,121854,900408
19960428,185769,4406909
19980505,131720,665653
19980505,15361,5110545
19961013,18531,289906
19961013,38128,316637
19961013,132270,5039784
19920308,50573,1182290
19920308,77191,693904
19970831,111365,4806249
19970831,59440,5524989
19971102,53592,4544034
19971102,118077,1261520
19930331,104772,7014687
19960205,93945,7220612
19960205,124343,3113433
19970902,134024,95221
19941217,161436,3481524
19941217,17003,2075520
19941217,186293,6353009
19961208,72647,4415138
19950423,147420,413812
19960530,55270,112724
19941108,73005,2022504
19961112,73894,343691
19961112,130114,1808837
19940423,146678,3173392
19950214,133457,6794961
19941106,25033,689781
19941106,122114,4965936
19970604,22507,2716050
19980312,176406,2454854
19960627,18967,4511216
19960627,92441,825661
19980622,3008,3398941
19980622,55690,6368820
19980622,66894,5526843
19950104,85173,1615647
19931119,148485,5106488
19940211,67175,1017673
19940211,199569,4855509
19980125,196125,3187123
19950530,73406,5812791
19950530,134046,2799463
19950530,87798,167864
19950530,13823,6502654
19961023,110456,533787
19961023,26624,2539915
19930716,112437,1752360
19980118,97060,4473477
19961213,136120,5202540
19920403,113544,906488
19950526,157932,6447373
19960630,85086,4241476
19960630,31121,104159
19950615,71846,8543848
19920214,53634,2956167
19920214,10498,936645
19920214,31435,135276
19920214,68366,5177316
19950418,197839,6693684
19940404,119588,5915894
19971013,1711,3870504
19921127,114574,3799859
19921127,159099,5107176
19970123,164054,1453465
19960928,124660,475074
19960928,148906,8797050
19960806,17011,2115862
19960806,122881,3255634
19960806,51061,752972
19971005,83919,3796305
19971005,84427,5119220
19950825,100155,2550571
19920219,161458,2583065
19951124,182212,4185475
19951124,27745,7002089
19921106,101584,5627223
19921214,114449,278053
19930313,157582,2360995
19970601,90300,3719934
19970601,59285,2896683
19970601,69975,5146390
19970605,186508,7494150
19960215,81385,4802825
19960215,24068,1587296
19920629,117556,5501130
19920629,59253,4849000
19971230,91175,3178979
19971230,36098,1137499
19920303,87972,1262220
19941122,88056,2593420
19950202,87447,5202713
19950301,171401,728838
19930802,84012,4444196
19930802,142275,2938829
19950127,199377,1343496
19950224,115982,5482457
19950224,96115,4961106
19950710,173133,2339892
19930814,128871,6816733
19960801,57927,339285
19970213,97688,1724450
19970213,27317,4827922
19941215,71688,780049
19940702,2487,3099929
19970109,60048,290315
19920209,66208,2619640
19980112,132417,2374133
19920403,105473,1434115
19930817,58190,574095
19970707,35151,1194765
19950414,140643,4638428
19940809,46357,1541863
19940809,13857,4542230
19970607,65358,5280166
19970111,176868,3500748
19970111,6389,1515594
19960901,83067,4737870
19930117,138078,3922986
19930918,129039,820247
19960919,97669,5226645
19960919,106236,4914261
19980501,24941,7808958
19920309,98103,3707403
19920309,58390,3470755
19920824,79174,4138727
19920824,178585,2994444
19980311,58130,4857412
19960506,12101,95231
19961026,129242,836475
19961026,40713,2480565
19961026,98783,1311390
19940602,79322,3146591
19951030,63879,3870027
19931112,62647,6625278
19940504,36389,1073557
19920901,174174,5684166
19920901,170512,455762
19950406,191979,1377195
19960703,112996,3702568
19960703,108593,7135083
19960703,111514,4256172
19980119,137248,4369816
19980119,118582,2280826
19980521,167094,2350046
19980521,138197,1044970
19961228,78631,1347260
19921224,87302,5456317
19920625,60226,3950112
19920625,83631,4261008
19930529,61072,4323397
19970513,117585,2451947
19941115,14798,7878834
19920815,101372,1788127
19920815,159047,1842662
19980511,181168,2158548
19930123,185527,5340666
19920410,28678,771201
19920319,110128,4127961
19920319,116048,505419
19950929,42368,5008195
19950929,25784,2133805
19950929,136857,852232
19940203,28398,1973668
19980629,144624,7508790
19961113,148824,2018899
19961113,83188,688653
19921119,8474,3594422
19930131,138849,4689394
19920531,105361,4506255
19931105,118810,6463014
19941204,92653,6055992
19941204,65036,1002031
19950227,144360,6319620
19930710,72503,2747381
19930928,192464,4152635
19951001,16316,2661789
19951001,158310,1050862
19951001,82310,3582283
19960627,74233,3405595
19960627,185432,2306493
19950821,195656,6894494
19950821,58694,320621
19960828,53284,1150670
19950421,106039,1263441
19950421,13104,1684317
19920303,33863,5519953
19930209,128366,1129431
19930901,114426,1797644
19950716,44570,6197620
19950716,153215,973985
19950411,145894,8205734
19930505,131482,3237333
19960713,19867,8576928
19920524,185077,5810350
19920524,188841,5017584
19920524,144994,2018600
19980721,166804,6931314
19940328,87181,4579265
19960322,45162,823727
19970804,176467,1404548
19921105,161266,2197942
19980412,72095,3109500
19971204,7472,3760435
19920603,92270,1033799
19941216,84909,3526441
19941216,102994,3378907
19960731,194410,6160558
19930719,149027,3131218
19951030,84823,1807820
19940601,28998,3853980
19960604,16746,7424134
19920901,54028,91327
19940411,47490,2012486
19940411,153384,4096533
19930401,51654,2928705
19940623,111424,4225876
19941216,45707,7437150
19930621,140058,1021186
19930621,139521,6398132
19950502,79019,1560887
19950502,65482,1954098
19940428,157117,528349
19950622,152609,3125469
19950622,68333,5153266
19930503,61509,3345387
19980508,91874,7301149
19920301,56362,1845704
19941205,155455,1015022
19920531,78397,750962
19920531,5985,6682723
19920615,195342,675549
19920615,166997,8924692
19930228,111646,5519941
19930228,20781,1072121
19921022,178338,134551
19921022,36640,149780
19960324,146181,1865313
19960324,50683,1502985
19930905,17867,3523313
19960212,137580,2796795
19960212,6367,2200366
19960905,50234,5066135
19941031,150010,1478713
19970309,165163,5895168
19980227,88476,5506407
19940129,111391,5789065
19930717,84203,324105
19961205,20851,3012145
19920808,142630,301073
19930130,112816,1975114
19930130,65996,1249787
19960930,50000,92150
19921008,34318,4900289
19921008,55449,5623377
19940727,182875,1174722
19940727,165245,655120
19930709,158131,4644741
19970521,195195,5638130
19980701,22629,1604375
19980701,192651,338268
19980701,82807,2829673
19940108,48330,5315296
19940108,70369,5413693
19940108,75986,4693056
19920516,18045,537376
19920516,81556,1657478
19950915,65926,8157959
19960921,46097,2607725
19950612,82437,4968005
19950612,149167,2310704
19950612,47273,3865815
19950612,110706,509859
19940801,136314,2180750
19970802,45445,3337056
19930112,164304,2873430
19960223,182990,3544812
19980621,111256,4124898
19971126,145050,3832675
19971126,53070,192337
19921217,167879,6658295
19921217,135772,1480563
19921217,160199,4029408
19931203,107211,4860657
19920109,26874,5586298
19920109,73325,3898854
19970210,155137,3755209
19961207,141365,6961482
19920911,115337,2461240
19970626,176556,5010295
19960812,185077,1803532
19960812,186863,1466294
19960812,127968,3001923
19940724,41544,570447
19940724,132950,6853075
19930923,174192,5063493
19930923,28786,5432423
19930923,64386,3976869
19920318,14336,2520665
19920318,130533,6397964
19930214,187648,3474751
19930214,193164,5297672
19951014,43841,2056135
19951014,26780,6031760
19951014,79292,4576644
19951014,89417,2047732
19960518,11822,7099992
19960518,80215,3974073
19951011,169271,1560074
19960126,163734,3041759
19950902,129605,4249960
19980414,179902,2071085
19980414,73048,2787439
19980414,12887,1506499
19950501,72461,3233885
19950501,116743,6445927
19920115,89130,4628721
19970327,170886,4185766
19930313,140899,4461747
19951214,49841,2686260
19951214,65181,2585782
19960924,128366,2030188
19930520,47011,4046634
19930520,20071,2949424
19970110,6520,5711786
19970110,167952,3817705
19970929,106861,679901
19970929,11935,1545880
19970929,147366,4897292
19950120,171993,5435053
19950120,85343,4120510
19920128,155967,3074899
19940210,90106,2339077
19921017,10734,4148009
19921017,195190,2220808
19961209,171682,6123850
19961209,166001,101365
19961209,178129,802734
19961209,6811,3871943
19961112,13275,5058465
19950423,160315,646395
19950423,18137,3785806
19971215,155063,4937352
19960812,41863,5977696
19960812,95109,1689273
19930830,108682,8118645
19970402,133078,4888708
19920326,108846,3835809
19920326,75773,477414
19980413,198671,686631
19941025,77069,298127
19950520,25999,3049184
19950520,155286,643814
19920806,141550,732113
19920806,71897,3767682
19960830,174879,8440718
19930116,76842,1382318
19951204,172443,6546700
19951204,49178,4402726
19950902,92158,4867434
19960515,170944,8599763
19960515,69064,1785127
19930826,98341,1478631
19930826,121285,6016725
19930826,23388,1285152
19971201,100216,1415668
19971201,190840,5908370
19940403,76058,4914839
19940403,95472,2905590
19920525,31893,5146189
19980617,68973,4417981
19980617,50849,5062949
19980617,8893,1340606
19941110,42966,1580618
19941110,119601,317637
19960626,149273,4276221
19960723,70140,659423
19961201,156152,681396
19961201,48969,2675554
19920811,104348,6491232
19920811,166285,3978168
19931202,152366,1544594
19961217,160462,1044407
19920520,107648,1445373
19920520,46819,3898908
19920520,73415,6386686
19961114,734,7192812
19960617,4154,1333269
19960617,2278,4673869
19960617,80391,1546927
19960123,151470,4518765
19960123,112869,1505488
19940214,36273,957741
19921224,119241,6238188
19980424,28294,4993054
19971231,43865,6446777
19971231,69713,1813961
19970105,163355,1290698
19930312,23251,2325015
19931005,89715,7200695
19931005,78598,3853185
19921029,33909,167703
19951222,4131,1490587
19950409,194079,5348026
19950409,77176,750713
19970419,175854,9456265
19970419,129136,5091618
19960914,114228,2582575
19960914,149608,5569536
19970921,61017,586806
19931214,73378,908120
19930325,83305,4238507
19920812,62105,2868364
19951106,108200,837282
19961101,114590,471749
19961101,92196,1058677
19961101,135810,2547217
19961229,160135,4377761
19970319,75836,6854152
19950929,169903,3561084
19921027,158299,6517706
19921027,44259,2988873
19980323,176785,2226688
19980323,18285,2684517
19920320,125726,4099024
19920320,25348,1852709
19920320,18658,6891537
19961211,61517,585489
19940613,141190,925854
19931205,32520,3921804
19940702,157845,4376532
19960521,99343,4618991
19960521,88829,3846507
19961018,15955,7745733
19961018,153444,3406676
19930412,121821,3007482
19960407,191440,1851510
19960407,128011,2772078
19921001,157434,3877718
19970316,183616,7427295
19950802,81262,4811416
19950106,142996,4261489
19950106,126137,5192212
19980731,141171,3269222
19980405,78434,6090398
19980405,177980,9182706
19980405,116378,3112233
19950110,158198,685879
19950110,187618,6904309
19961129,21106,2483527
19970521,89770,8094942
19920423,9359,5250969
19970102,157831,8703728
19960920,103307,628944
19960920,126082,2659392
19970311,51554,1662127
19930410,29779,5519327
19930410,82687,7613740
19930410,94386,1946335
19941229,71273,119449
19920330,184564,2192584
19980417,59184,3881096
19960407,104042,2237479
19920831,131976,9445490
19930607,74454,1714140
19930607,144233,3563471
19930607,92062,1055114
19950613,122300,1701800
19920906,172850,1695953
19920906,13208,4328953
19920906,13239,4378474
19940118,161657,5614829
19950302,193840,7611594
19960606,25908,6469999
19960923,3053,2676940
19951213,28732,453379
19951213,95093,1175137
19920426,168066,1160143
19920426,8328,2907824
19931018,79194,5293433
19931018,4120,1198220
19931018,42558,2048250
19980601,23014,899529
19980601,186528,3003007
19980601,142511,5382912
19970318,23240,4082972
19970819,166629,1175064
19970819,131418,3551054
19970819,138171,1686792
19950913,105188,2605905
19920831,70062,4260343
19920831,74590,7059430
19931217,181032,4140471
19931217,189937,2407992
19960627,194603,2780668
19960627,92108,2803054
19950210,178094,2182431
19940111,125679,8438116
19940129,142007,2014080
19940508,174422,3268181
19940127,160770,2284800
19940127,146769,889722
19940810,134087,1734310
19941105,43775,1306265
19950621,128911,7237804
19950621,42444,3093147
19961017,105630,6663556
19941221,135367,5477618
19941221,168572,5645201
19941221,187985,3047280
19930802,158455,6229360
19930802,137992,8119960
19940411,53222,2994460
19951225,113622,1655247
19951225,173001,3571050
19970708,172066,1577351
19970708,107847,4894922
19980520,30809,7928268
19980224,95440,1113901
19920827,137741,2401299
19920827,149933,9220624
19920827,119494,2846874
19931217,104818,7710486
19970114,168002,4237200
19970114,198892,3941962
19950422,13426,4069157
19950822,97039,2486472
19960116,21025,2134221
19940728,109286,6219934
19940728,174914,8576179
19920428,119449,966233
19961205,23446,1637850
19930415,138845,2558254
19940823,166360,5420168
19960723,52305,3702748
19960723,111167,321637
19921002,130548,4440433
19980108,6479,1675033
19940103,165545,148169
19940103,112024,188555
19940103,178167,1075818
19970703,192503,1719949
19970703,131034,1720023
19970703,87099,3725288
19950221,123338,2773029
19940208,188009,206236
19920621,172901,359249
19960613,23990,6431006
19951217,183019,528964
19920721,96364,742756
19971012,70835,2159772
19940717,43449,4941769
19970615,63018,2737017
19970406,154924,6399827
19970512,22357,5584362
19960531,91204,3593966
19940712,78342,5122919
19920922,78879,6000920
19970825,138310,3887177
19970825,166319,2474163
19960504,190098,2420139
19960504,170026,3146673
19960415,194550,148009
19920528,86155,4770007
19920528,179125,2958522
19970124,169027,328806
19940604,74762,8086354
19940604,169083,974659
19971101,95312,2498269
19951228,117993,9250554
19930310,72703,2929123
19930310,72740,4024939
19941027,2934,4232286
19921030,29245,3931355
19920628,165330,4046457
19950121,101415,3505614
19920708,199731,5618510
19970908,91149,4176332
19970908,192613,5234517
19970805,178002,3742200
19970805,71892,4286947
19980615,184818,5906322
19980615,34612,3414914
19980615,3811,468143
19980615,48632,6006394
19970422,163813,891484
19970422,83709,6384864
19970501,105901,2454180
19970706,56069,2478595
19940210,92970,1570376
19970616,105281,3827969
19950911,15555,2235236
19930507,24351,742253
19960719,48667,3037440
19930419,25565,140112
19930419,66036,3372832
19930419,115874,6283817
19930419,79023,3712484
19970515,820,3106080
19980305,59668,8056917
19950811,147941,5209033
19950811,29038,4116646
19950811,140799,2318135
19920623,163636,7349200
19970820,154695,2376079
19950126,69504,6272689
19930709,855,3392302
19930709,156088,720770
19920323,85185,3122040
19931001,10585,4690138
19931001,96088,3080955
19930816,41629,5578842
19960408,183562,1362523
19920330,68833,6133429
19950827,121515,6540923
19951203,173652,4975048
19920915,53247,1004600
19920915,55283,490358
19920222,63081,2912983
19920222,325,5703864
19960426,3425,5077221
19960125,132261,4209561
19960820,194670,4870489
19960124,80100,216020
19960124,24635,2815132
19960124,123346,1726737
19960507,37224,3491788
19930525,129446,6362097
19930525,79858,4491705
19930525,167458,851201
19920807,7535,530851
19920807,50981,386396
19920807,22387,240925
19920929,40025,1389628
19920929,90845,7938172
19920515,173507,1017842
19920515,69003,2286144
19920515,130481,3337347
19940610,157912,9455568
19940610,12831,2734325
19960814,159645,8437968
19960814,71011,4910050
19960814,67948,6843737
19970528,64293,4465894
19920616,47889,7935321
19970818,128998,4414784
19920226,186940,7471300
19920226,93512,4986249
19940205,5363,5096270
19940205,46981,1122084
19940628,101402,1021675
19940628,47270,2624434
19940628,66488,1047225
19940628,60018,2819602
19950118,174320,662302
19950118,113698,8216112
19950118,108662,1002396
19941212,30465,1381505
19961108,34747,4022722
19961108,192826,3039410
19960702,63315,5887895
19930210,68736,161949
19930210,92568,4435111
19980410,106926,6314849
19950411,13207,3229536
19950411,104275,2706935
19920402,174881,9681606
19971001,136194,2625225
19950715,38196,730418
19950715,142720,6187147
19950715,171465,1554897
19970502,173965,1412999
19931206,10379,2302814
19931206,3199,2281533
19920116,192035,3354041
19920709,50483,2723612
19970502,14159,1593627
19970502,158235,5560889
19940521,63162,3672522
19950324,103136,5467824
19950514,9278,4861870
19961201,150637,972074
19971027,95705,765315
19960303,152188,5226118
19960303,162521,7068833
19940730,129856,184813
19920902,131907,1962166
19920902,118731,3772417
19960512,27779,5454836
19980519,138802,7654046
19930227,41122,4205702
19951022,26583,3263711
19930531,123367,2135592
19920925,95527,685134
19950119,97405,1659039
19980630,42790,3909174
19980630,159764,4431736
19980630,143548,4292383
19940317,26979,1753492
19920824,169553,6186783
19970130,143988,8320958
19950831,80292,2493688
19970719,94062,97157
19970719,91064,2232506
19951210,120996,5873474
19950705,56507,4712470
19940712,184632,3059034
19950926,91826,908910
19950926,113769,1135618
19950816,62824,3489659
19960607,66,478199
19960607,64415,2703643
19951224,16353,2532353
19961031,188812,3181955
19961031,177858,4694436
19960614,93389,402272
19920503,14229,3681168
19950123,84208,3700588
19950123,67902,8063008
19930912,162622,8005314
19930828,58526,4046801
19970613,5563,2431935
19970613,159995,976120
19970613,195845,6707543
19940407,89921,4670288
19950309,157447,2106216
19951021,168978,7498051
19951021,1483,1007901
19951021,110709,1547730
19951021,169632,326712
19980706,45311,1723657
19980706,131798,7245968
19980706,19784,3134955
19940917,138982,2744490
19940917,88371,3560190
19960317,156108,5531803
19980121,153507,4934301
19920110,192891,5957621
19970320,9997,8156196
19971204,47998,943805
19971204,89103,1867491
19970926,197077,1784586
19950222,193358,3901228
19920825,120490,4350211
19951008,47137,3192762
19961123,166230,1084944
19961123,32298,1679345
19961123,137657,4392532
19920718,24945,5609820
19980621,138907,716091
19980621,9909,5998732
19980621,195951,753277
19980802,11949,2568097
19970121,47591,5169662
19970913,133524,3685092
19920314,113405,3957336
19920314,197807,7617295
19920314,17427,1137379
19970224,38141,397123
19970224,33728,6131746
19921115,99624,472473
19921115,174492,5774082
19921115,74028,4665405
19921115,175877,6835045
19960518,180306,2195899
19960518,860,6858549
19920205,172737,8505731
19980211,184658,6252628
19960910,49726,8294814
19921231,87409,3521720
19921231,187485,578672
19920411,35457,5942976
19920411,63246,1012133
19921214,114556,3960927
19921214,140778,7586089
19921214,69878,6389934
19941207,20259,4245300
19921230,60742,4908999
19980713,169803,8521240
19980713,47319,5956722
19960331,148387,516736
19960331,135007,3063480
19960331,52909,5898499
19961130,31079,1999938
19961130,141081,2859059
19931004,69834,685455
19931004,186053,5134837
19940613,93842,5217457
19940505,81335,2476016
19940505,191821,4544860
19940505,67907,5405336
19931223,127136,4435014
19970115,106821,2866021
19980121,1690,1013906
19970419,96565,1614653
19970419,15450,4194662
19980218,134839,1855091
19980505,163755,534712
19931212,52038,4051202
19931212,197402,5555277
19931212,132175,4816608
19931212,61569,3673344
19931212,176567,7415742
19931212,148064,2446532
19931212,95442,5265342
19971018,46969,178184
19971018,59087,313824
19971018,68637,4768721
19930822,68003,1141896
19930822,102192,4614350
19930822,135729,8301242
19921008,29019,3297178
19921008,181950,6217767
19960829,11227,3496611
19960829,136144,4510495
19980309,20339,4240164
19980309,26639,3528930
19950809,156539,741921
19920216,164230,5295989
19920216,5204,834118
19970915,57744,154858
19950214,50241,5150921
19950214,170384,1204226
19940907,131334,6007452
19940907,127725,4890088
19950306,95844,3966695
19950712,6041,979239
19960809,150191,4792234
19960809,149522,5927773
19970818,64710,4159979
19951206,176802,7654231
19951206,157165,5059742
19980629,26078,4572534
19931203,5180,5208864
19931203,56470,530646
19970607,39140,2697850
19971210,54684,447359
19960607,57630,5390003
19960607,68682,6447556
19940107,116683,3440152
19940107,185741,1972879
19961013,41936,2028164
19961013,10852,676934
19951030,181885,180952
19940718,160786,2585492
19940718,113856,5048595
19930530,61563,1509314
19930530,84840,5474520
19950210,33079,3407639
19961016,128245,1134456
19970810,141614,4246639
