"d_yearmonthnum","lo_custkey","lo_revenue","lo_suppkey"
199203,386212,3133200,4349
199201,10624,3798236,13108
199210,24503,1734623,57913
199210,24503,2212774,10261
199210,24503,2254332,8997
199205,221302,3521973,7810
199211,696373,3661377,12657
199208,315656,2256100,2793
199201,627283,3541224,23854
199201,627283,1937246,38337
199212,193357,1759947,2659
199212,193357,2424305,11822
199202,330833,3491397,40185
199210,877222,1971388,34862
199210,877222,2507957,12009
199210,877222,2717456,34765
199207,612379,4194781,11291
199207,618032,2185123,5485
199203,151999,3139693,28033
199203,151999,2261269,31058
199210,1813,3199968,27540
199202,575530,2100752,18974
199202,575530,3176313,44640
199202,575530,4197774,37849
199204,305371,2378339,22978
199209,153529,1920521,24474
199208,391396,2499765,24364
199207,244073,2556935,5059
199201,374465,2560656,33942
199201,374465,1875413,58739
199205,552629,3863175,12762
199201,600776,3679135,12039
199212,695512,2632460,13603
199212,695512,2955352,15436
199205,282523,2566268,34321
199205,86983,2436586,28216
199209,292195,2863680,30399
199209,292195,3802240,49948
199204,300703,3400455,48353
199207,424435,3514539,11683
199210,395260,2167429,58212
199206,374869,2844649,43168
199206,374869,3342705,59649
199204,679229,3993039,46131
199211,122054,3783677,14258
199204,53566,1971215,18904
199204,53566,1458766,9915
199204,53566,3479478,52233
199205,884389,2034745,25971
199205,884389,3023236,47080
199210,489268,2952091,52022
199205,157823,3202378,6241
199201,481870,2044695,16917
199202,440695,2743035,56054
199202,440695,3458346,5009
199203,591346,2610864,14637
199203,591346,2699461,48497
199203,830668,3651209,56979
199208,793390,4072341,8872
199208,793390,1949580,57765
199203,58843,3024584,32381
199203,58843,3401615,24815
199203,58843,2991525,3198
199203,58843,1916754,39188
199207,202865,3526484,36397
199209,751387,2414529,10166
199206,526141,1865746,52729
199205,265666,3828856,2544
199205,474103,3109290,58548
199206,540622,2051724,41568
199206,540622,2558505,49818
199207,487855,3185819,388
199208,519197,2274408,32307
199202,286322,2964476,34661
199202,286322,3030718,55337
199210,153536,3754074,48511
199210,153536,3178939,32782
199211,490321,3110854,26360
199210,540667,4451135,13487
199210,540667,2355258,12487
199210,540667,3250062,42167
199205,671938,2382741,47582
199205,671938,3752415,38160
199205,359533,1745471,7491
199203,231205,1952993,37099
199202,547141,2846723,24072
199202,547141,3457683,47411
199205,210574,2732620,42698
199205,210574,2289900,6321
199205,210574,3887039,2026
199212,91217,3575435,12142
199203,226883,3914143,39741
199202,818132,2360932,49415
199202,818132,2483040,13960
199201,593080,2801790,36194
199210,252368,3477771,3685
199210,252368,3040351,27768
199203,733084,2749815,15466
199201,397279,3155483,5738
199201,397279,2087835,11938
199204,623290,3737709,27955
199204,623290,4244856,27618
199205,762799,2162523,787
199203,527173,3548823,32718
199203,527173,2681040,37685
199211,893513,3015990,46549
199211,893513,3224812,30472
199210,599572,2550887,45770
199210,599572,2581013,45332
199210,599572,3186604,28928
199206,592307,3498453,18451
199201,254086,2923799,22173
199208,206887,4121692,23788
199208,206887,3639932,26889
199208,206887,3811952,30607
199205,319660,3632227,28343
199205,319660,2462747,5789
199205,319660,1800339,31309
199205,319660,2190271,56984
199205,319660,3553146,1315
199211,638605,2117458,63
199211,638605,3191894,34880
199208,753235,3815071,32403
199208,753235,2806501,36184
199210,210430,4119906,22104
199208,325079,3319334,49207
199207,242689,3841695,40809
199203,49534,2071330,16752
199203,49534,2958467,5111
199212,242425,2634198,56406
199212,242425,4190849,6176
199212,242425,2779260,50579
199212,242425,1986346,42478
199212,242425,2856163,41382
199208,135248,4513676,48252
199206,266815,3026982,55389
199205,838396,1905218,13185
199202,146107,2528449,30695
199202,146107,2492614,59876
199211,202225,3797587,38240
199211,202225,2943766,29141
199204,122146,2898053,54207
199204,122146,2252954,22131
199210,877039,1988345,31802
199210,877039,2486920,3103
199203,257057,1708479,48617
199203,684047,3315230,18207
199203,684047,2509150,3604
199201,731185,2236543,2504
199202,785140,3799809,41986
199206,605548,2840253,32385
199205,479632,2062064,2948
199205,723977,3322926,16620
199205,795296,3333524,45029
199204,779242,2800473,56063
199207,261136,3552884,11781
199210,220069,3267831,55766
199207,556096,2441993,54972
199208,690307,1756751,38966
199208,690307,3859173,50825
199207,137476,3591916,16159
199207,137476,3872664,20568
199207,137476,2982148,23567
199201,472528,2432466,59478
199206,368900,3546096,38
199206,368900,4109150,36634
199203,301,3426701,8414
199203,301,2897302,47789
199201,367186,2420241,43355
199201,367186,2459225,21330
199202,71329,2719544,58131
199201,795602,3384038,57978
199207,818530,2905719,31041
199211,64576,2749989,33633
199207,38113,2534567,29634
199209,579064,4219081,33354
199204,372955,1815469,49960
199204,778897,3745474,35582
199208,404662,2710606,49507
199207,787720,3351626,58177
199201,144955,1906725,42913
199201,144955,3911762,48790
199203,463547,2936160,51262
199202,96211,3857713,29008
199202,96211,3293441,52898
199201,884341,3138936,47071
199201,884341,2038991,36830
199210,390893,3066089,42678
199203,606001,4749552,58
199203,606001,1559577,17168
199203,826105,3123292,52848
199202,220907,2610457,18164
199202,220907,2378419,59269
199202,220907,2588983,59546
199212,805114,1800568,43853
199201,274843,3720119,37194
199210,788035,4546046,3836
199210,788035,2309624,26796
199210,788035,4442483,53878
199210,788035,3451490,4119
199207,398590,1563200,5420
199207,398590,2711951,26013
199208,665795,1847525,13190
199204,842404,2267870,3247
199204,842404,2053447,23489
199210,285859,2562732,3850
199210,798973,4853863,17652
199206,684544,3664524,52000
199202,421027,3692103,15635
199201,738532,2761995,4742
199201,738532,3942363,9077
199210,119381,2354398,36972
199206,818135,3849854,24239
199202,874660,4415643,34144
199212,364774,4152582,44772
199208,856192,3225544,7490
199206,225472,3642022,55366
199205,289132,3656664,6914
199205,289132,2446204,30774
199206,52423,4434794,47584
199206,52423,4172678,59742
199210,253972,3080914,57606
199203,138457,3537616,28847
199204,75205,4458936,25841
199201,802477,2593746,42139
199206,721217,3212100,43237
199201,671602,2744448,20169
199201,671602,2132185,28204
199201,709508,3419021,24089
199211,656623,2053076,19157
199207,803164,3976229,8246
199207,803164,2467436,27258
199211,210968,4188361,49825
199212,136027,3893337,50868
199204,703375,2901974,22980
199208,594670,3150638,56428
199208,594670,2846794,30371
199201,181718,3527540,2042
199208,115786,4325464,39819
199210,11860,1801062,31458
199210,11860,2246340,26158
199210,11860,3860986,14315
199212,419848,2078923,46188
199209,767774,2567416,52167
199209,767774,2394595,33350
199204,122665,1952464,20040
199212,515123,3647259,31392
199212,297397,2449708,30006
199212,297397,4719475,16995
199212,297397,1863262,30697
199209,725105,2331660,8924
199201,609185,1814594,9349
199201,609185,3523018,22636
199209,501181,4333478,56047
199205,454589,2521646,4624
199210,184594,2220041,46777
199210,184594,3619402,560
199209,286939,2428713,16319
199212,611516,3815858,35838
199212,611516,4010453,43151
199205,766517,2829870,48354
199205,766517,3261575,44450
199208,108970,2826324,17508
199204,177586,3016973,2308
199207,397453,2779852,38081
199209,423829,2810296,35172
199204,211768,2619140,40309
199204,211768,3499142,9055
199211,856414,4281700,49790
199205,285167,2640276,19993
199209,500597,4233092,54242
199210,431773,2648010,37929
199205,744449,4450342,3011
199205,744449,2710065,16297
199205,744449,2719728,51294
199205,744449,3746576,38670
199210,343759,2734127,51629
199203,71630,2915759,79
199211,392483,3146234,41827
199202,655297,3395779,37295
199209,12593,2818415,22113
199207,817859,2254000,2571
199205,615338,3384715,26075
199205,615338,2705940,56227
199203,295267,4640991,23953
199207,838738,3847626,14614
199204,105787,2319018,46939
199203,299158,4022254,45181
199211,284035,3572978,43437
199211,284035,2133226,13470
199203,479056,2696126,12128
199205,630874,2904465,59590
199205,630874,2822669,52355
199202,705817,2225818,33333
199202,705817,1823388,52201
199202,705817,4025980,36979
199203,96533,2215358,33641
199203,96533,2303552,15877
199208,534743,3918515,43459
199207,24535,2662583,43889
199207,24535,2627643,56464
199203,646615,3585931,30252
199212,145345,2574170,40099
199201,210158,2476654,6195
199208,521929,3202313,41427
199208,299267,2917987,19320
199210,691636,3400925,56047
199210,887342,2705353,7992
199201,575077,2710081,57193
199203,781858,2727073,39950
199203,781858,3849922,23501
199202,510214,2318863,10915
199201,58051,3053179,47715
199203,547592,2652413,31988
199203,547592,3564402,31800
199211,872998,3121376,2607
199211,872998,3660588,45563
199201,517756,2789123,43556
199201,517756,2346848,25220
199202,791054,2350458,38015
199202,791054,3324443,22353
199202,650509,3195167,34672
199202,650509,2311748,11941
199201,778624,3904056,35609
199201,778624,2468037,56776
199201,778624,3936705,3153
199201,778624,3290030,7350
199212,231277,1845086,51753
199208,781432,2588129,47629
199208,781432,2123236,37565
199211,297829,2968903,59809
199205,162700,2827732,31331
199206,4249,3656101,5590
199208,25286,2587188,30139
199208,25286,2282724,14276
199208,25286,3776770,8839
199202,166876,2824121,45841
199202,475744,2188857,27951
199207,73009,2654333,32039
199205,509096,1965336,56914
199204,593038,4379841,26395
199204,593038,2446774,49398
199204,593038,2366709,7140
199212,99619,3071592,15549
199211,772570,2319107,11294
199205,290830,1567701,39462
199201,240712,2372309,29612
199201,240712,3211269,44744
199209,893452,2083715,16586
199209,893452,3013027,50455
199209,893452,4160240,6161
199205,488174,2329537,830
199210,374212,4210707,25923
199210,374212,3390878,30369
199209,314335,2592036,54887
199209,314335,3480517,10515
199202,443354,2638177,45414
199202,443354,1816432,51016
199204,118960,2736058,56004
199204,118960,4031517,34723
199204,118960,1973990,20809
199208,479033,1911876,21435
199208,479033,2891516,14405
199202,541391,2147022,21604
199204,55223,2775509,14455
199204,55223,2622101,55496
199204,55223,2323569,15596
199201,224252,4771669,17102
199202,695242,3316413,25696
199210,742072,4378921,12403
199210,742072,2480587,13488
199210,742072,4377601,1298
199211,812518,2349998,14829
199211,812518,2395771,47143
199209,3731,2510179,26496
199209,3731,2527217,42605
199209,601708,2018912,43144
199206,444973,3085824,29919
199206,444973,3349605,35774
199206,78901,2637995,10427
199211,521482,3837026,35066
199206,514657,2556293,36804
199206,514657,3171811,10148
199208,207283,2017465,16153
199210,117535,2382620,41301
199208,274063,3209154,29395
199212,790403,3224652,53134
199206,575863,3315011,40794
199212,563779,3598875,29295
199204,219452,2328755,6748
199204,219452,1738098,18091
199207,888730,3456095,56285
199210,684806,3200400,22624
199210,684806,3300809,10226
199210,684806,3122116,19642
199206,890215,2109095,42942
199206,551909,3640575,25434
199212,220402,2762541,52245
199212,220402,2199112,30520
199204,239561,3955773,19948
199212,597586,1996106,29056
199212,597586,1935269,10478
199204,508136,3035510,5615
199204,508136,3119745,41839
199202,231166,3022175,55762
199202,231166,2721432,47405
199202,231166,3025749,16378
199201,494629,3422865,52095
199212,140938,4985867,29934
199212,140938,2373172,53777
199208,444094,2619496,45967
199202,660238,3153468,24185
199202,660238,3670897,36266
199209,239824,3798703,45455
199203,285470,3509922,36568
199203,483661,3250859,2909
199201,104758,2728491,57469
199201,104758,2684294,16071
199208,820760,2855456,19168
199211,201583,3957511,51064
199203,81034,1860368,17664
199205,221672,1989573,4323
199208,735571,2239684,12822
199208,735571,1725272,11675
199207,23512,3565885,23642
199207,23512,5112875,20023
199207,23512,2649004,24784
199209,92755,3170391,45967
199209,92755,1697586,5318
199205,543079,2374342,55034
199209,602750,2473734,35138
199207,377347,4307796,10884
199205,663070,3483786,10048
199209,53746,2934535,23850
199209,397777,4740185,25688
199201,134203,2898431,21199
199203,887597,1604671,869
199208,226822,1689584,37789
199206,438106,2733897,58733
199207,804422,2256410,15948
199212,714710,2642372,54583
199212,714710,1502192,21913
199205,437704,3303504,28044
199202,759277,2849961,27310
199202,759277,2581766,52299
199202,759277,2259112,20861
199205,555983,2596813,4786
199210,467891,2160383,31980
199209,127534,2856678,49245
199209,127534,3274976,19324
199212,586804,3119168,13445
199210,304951,3457334,29142
199201,28873,2083263,16564
199201,28873,3403299,36811
199201,28873,2902160,56677
199209,155977,4014854,13850
199210,889430,3312960,22154
199210,889430,3038342,41042
199210,889430,4030844,26745
199201,603053,2855855,35634
199206,510802,4519650,54313
199206,510802,1799965,48156
199209,50674,2538729,23867
199205,244049,3254583,6347
199207,204859,2028470,17566
199203,362857,3284282,14398
199203,362857,3553165,56880
199203,362857,3221777,47223
199206,226702,2780740,49749
199206,226702,3914266,25243
199203,456137,3159943,48451
199206,723362,3107649,28659
199206,723362,3599235,47472
199209,328781,3645684,162
199204,82363,2737395,27799
199212,544235,3450588,39741
199202,216568,4039277,44871
199208,229595,2543667,7932
199208,229595,2924943,39141
199202,227030,2226258,5480
199201,366376,2794621,6080
199205,454834,3763740,23688
199202,668683,3226293,8965
199202,668683,2849939,25939
199202,668683,3157681,46360
199202,668683,4607838,4954
199205,592774,1955103,38712
199203,120266,4094719,33068
199203,211345,2563577,56711
199208,656323,3003448,11485
199202,385103,1763789,43125
199205,768515,2189436,46827
199205,524347,1712860,56397
199204,518212,4707053,20031
199204,518212,3118408,45752
199210,2183,2498433,11667
199211,385384,2243961,5814
199211,385384,1885427,30112
199211,385384,2950152,38165
199212,165980,3500930,27239
199212,165980,3862266,54822
199212,165980,5027300,30948
199210,642494,3497882,59839
199208,186826,2732606,41702
199201,27005,1890574,15593
199210,487043,3246440,51887
199210,487043,3008819,9476
199204,225268,3819411,2334
199210,22582,2218426,59142
199210,192377,2877392,21892
199210,192377,3519128,8141
199208,344959,2524915,13259
199208,344959,2382237,55127
199210,227219,1705225,16229
199210,227219,3620232,53411
199210,137513,3381974,38102
199206,894001,2821885,30024
199209,398984,4064480,5092
199205,100913,2307446,42191
199202,437156,3197602,2196
199202,437156,4926729,316
199212,70240,1504442,31217
199212,70240,2902080,21160
199208,449539,2983979,33297
199203,205006,3109109,48188
199203,205006,3394159,2452
199203,205006,2509626,23192
199206,248098,3454114,14168
199206,248098,3185598,10339
199209,477400,3891048,19673
199209,477400,3397078,41056
199202,623512,4023983,11159
199202,529937,4784433,51007
199205,239785,2728396,35294
199205,239785,2198586,23342
199205,239785,2017404,14843
199205,208190,1671183,4301
199212,609542,2463147,5364
199209,758536,3639398,7663
199211,451885,3867040,24629
199211,451885,1849120,9808
199210,6140,2605078,12895
199203,348862,2640881,25441
199208,489790,1727850,25167
199205,495814,3738394,45180
199209,27244,3031620,25096
199209,27244,2575281,45812
199209,27244,1944977,33276
199209,27244,2962969,7673
199201,665728,3697313,31637
199201,665728,4511257,32116
199205,880423,2166547,44564
199205,880423,2655760,14218
199205,880423,3070080,39435
199211,284857,3744653,1734
199210,603131,2418718,33863
199210,603131,3583270,6513
199210,603131,3397394,17070
199204,560959,2246806,20761
199210,884512,2689043,43238
199204,858631,1584738,52558
199204,858631,2185312,6965
199204,858631,2834450,48806
199209,608293,3390984,35464
199209,608293,2322579,50552
199205,519316,2929770,57507
199207,733771,2042099,43963
199212,664429,3070908,18063
199203,139898,2778778,59657
199203,139898,3270728,49610
199201,288967,3381573,21798
199201,288967,2588450,3742
199201,288967,2869419,54646
199205,198772,3450721,33312
199206,134678,2612587,48232
199206,134678,4746567,33539
199203,851038,4114010,27554
199204,31235,2406213,2423
199205,553205,2831130,78
199205,553205,2223925,41285
199205,553205,3038838,28066
199201,248872,3696922,45799
199201,248872,4084600,16905
199212,660952,4185494,5447
199205,219430,4383754,43152
199205,219430,2272702,37443
199205,654277,5059242,6290
199205,654277,2609865,45446
199201,863431,3814989,20073
199201,863431,4568079,35409
199201,863431,1768883,23378
199201,863431,3539412,32143
199201,863431,1924536,48596
199207,460012,2263989,8569
199207,460012,3352385,33242
199207,460012,2656811,50913
199208,216086,3275003,3530
199201,249238,4455554,45025
199203,871337,2479788,12758
199203,871337,2921612,37407
199203,871337,3498458,17409
199205,420097,3779076,7315
199204,870232,2703254,9029
199204,870232,2671382,55491
199204,870232,3031674,44706
199212,669673,3480160,7164
199209,308764,4234833,31287
199210,313066,1998676,5119
199209,648478,2068840,14427
199203,40126,3975357,45207
199203,40126,1826829,3961
199203,461905,2098740,57148
199209,100423,2052162,26191
199211,893020,3459213,10154
199210,132394,2336613,46374
199201,508534,3120155,11993
199201,508534,3347704,24527
199201,508534,3575718,24820
199211,281716,2674200,4325
199211,281716,2586069,28544
199210,86842,1412683,632
199203,378169,2201910,58689
199204,510140,2588503,56221
199204,510140,3976336,17581
199210,800159,3851064,51304
199210,800159,3393390,12562
199203,806698,2595395,23223
199201,317758,3270532,36417
199203,199120,2740475,1636
199203,199120,3344020,3502
199210,156956,3152790,58881
199203,474304,3975590,28803
199203,474304,3644711,10512
199203,245866,3146913,58194
199210,421948,2338666,25402
199210,421948,4467314,14897
199203,490397,4035343,2083
199210,493238,2080490,31271
199210,493238,2431265,20699
199201,411430,2751570,29129
199201,411430,4508862,20624
199205,359140,3288367,45443
199205,359140,2442276,4386
199202,288397,2801304,59273
199202,288397,3803699,32940
199202,288397,2916920,54978
199202,140911,2013939,20213
199206,850123,4581018,35627
199205,8536,3434696,54376
199210,666940,3612506,44149
199208,700420,1641060,25041
199208,700420,3400734,42285
199205,241480,1824019,35510
199212,796267,3012429,8161
199209,434038,4424786,33388
199209,434038,4187400,6172
199205,955,2349533,47380
199208,877288,2922070,30168
199203,735169,1740960,26960
199206,102125,4228660,21074
199206,102125,1971260,4685
199202,895118,2668826,45522
199212,689012,3109116,16126
199212,689012,2517792,6812
199212,689012,2858326,52460
199212,689012,3779610,50756
199202,630566,2693461,9662
199211,410101,3021140,32736
199211,410101,2904083,46590
199204,500701,2646082,35480
199211,609935,3948657,57537
199207,852346,3174386,54746
199202,823360,2883639,29334
199202,823360,2841529,46828
199202,823360,1626079,9827
199207,218821,2552140,21928
199207,218821,2890218,42679
199211,591539,3584087,30241
199207,189778,3345822,29468
199207,189778,4044415,28323
199202,710029,3827188,901
199202,710029,2452371,6502
199207,295241,4648806,29444
199206,423370,1700146,32699
199208,162760,2497667,39664
199208,162760,2490210,28949
199203,546413,2893342,14855
199206,199657,2471727,48484
199202,751258,3771322,21678
199202,751258,2689200,6369
199210,317104,4682190,180
199206,724816,2819961,27608
199207,888574,2745340,7440
199202,292538,2140084,53998
199202,292538,3759481,41103
199203,748319,2239341,15659
199203,748319,3028857,14419
199209,302687,3215533,17250
199208,184324,2269219,13530
199208,184324,2045112,49902
199202,401215,3080675,39662
199202,6655,3319199,430
199202,6655,1861369,22120
199202,6655,2652246,57645
199202,16934,2290479,55571
199202,16934,3608912,2090
199207,183556,2966891,53771
199207,183556,3429580,55632
199204,150218,4283656,46534
199204,150218,2726222,35369
199204,150218,2297689,10035
199207,138427,2514893,35313
199204,193735,3250077,4946
199204,193735,4371504,11113
199203,894145,2290431,14230
199206,376031,2976648,5745
199210,517745,2182195,54155
199202,280750,1850885,238
199202,249281,4033056,17240
199204,65948,2963904,40929
199201,569524,3486983,42969
199208,590203,1677715,35433
199208,586486,2507285,50854
199208,586486,3765055,51657
199208,586486,1862284,41870
199202,618931,3327637,56125
199212,434536,2196404,23274
199212,434536,2676032,13507
199208,826117,1992816,24841
199208,826117,3611366,58524
199204,784393,2080542,32555
199201,426146,3167096,33066
199210,784597,2959164,22669
199209,622384,4118959,55368
199205,562664,3420901,29621
199203,388837,2958255,2898
199210,207680,3328582,11356
199206,810274,4087982,38947
199205,471022,1881985,25181
199201,582649,3448456,11107
199206,202783,2040560,32268
199206,202783,2304792,31064
199211,780493,3032074,10585
199208,378281,4973402,14909
199208,378281,3942200,3497
199208,378281,2602353,33174
199210,308881,2719735,42337
199210,308881,4245956,7255
199210,308881,1834905,7019
199210,308881,2477794,6682
199202,146746,3492966,42576
199202,146746,3154752,37230
199208,421762,4290652,41113
199205,876835,2815973,6289
199201,784772,2550447,57995
199201,784772,1812856,9312
199206,392257,1678410,57920
199206,392257,4637096,3266
199205,870695,2442659,28229
199205,870695,2259104,9486
199211,714733,3333058,44868
199211,714733,1638336,1436
199205,101558,2292058,56023
199212,835318,2578428,21327
199212,835318,3748937,12391
199203,604036,2908991,22054
199209,17945,3126243,23091
199207,97666,2820489,34679
199202,841259,3023056,13866
199206,156509,2281704,52538
199212,857668,3501773,53398
199212,857668,2333561,38225
199212,857668,1836598,54320
199208,210266,3108222,400
199206,844619,4429601,23131
199203,220058,2746017,58915
199203,220058,2407466,1460
199211,399307,4335575,7026
199212,768859,2834860,46000
199212,803807,2904943,41088
199201,895969,3159720,44783
199202,80558,2337140,1597
199212,792935,3038410,9263
199203,630382,3273435,47724
199202,308402,1970391,58368
199209,363761,2179259,47382
199212,584435,4730385,45967
199204,46765,2680376,4820
199204,46765,2977216,58105
199211,753116,1893076,11771
199211,753116,2156287,23277
199204,572057,3104418,27171
199204,572057,2757594,58781
199204,572057,4582156,19348
199209,425332,3069420,37706
199202,245416,4172511,12533
199202,245416,2237735,15391
199205,172130,3267037,5103
199207,68447,1653304,2946
199207,68447,2862186,30088
199208,157171,2685848,49709
199201,80984,4155502,43458
199201,80984,3224348,13757
199201,809836,3219180,22961
199204,317704,3144137,35034
199204,317704,3915563,23075
199201,410236,3606025,23052
199208,403238,3473897,51133
199208,403238,2347807,3971
199208,403238,2751313,3555
199206,429328,2985873,21823
199206,429328,2668826,44151
199206,463294,5070290,29947
199206,463294,1947762,30712
199201,447877,3692959,58462
199212,865132,4167864,53256
199210,754046,2772662,55380
199207,29830,1954260,15182
199207,847489,3684502,23714
199209,341182,3025864,15913
199202,348064,2648620,75
199202,348064,2894752,34727
199203,42010,2122220,7202
199202,453301,3867255,56501
199204,849655,3999755,724
199204,849655,3293325,41945
199212,746134,2667403,28210
199206,83347,1416019,29443
199206,83347,2892977,16183
199209,649705,3889632,15003
199206,562376,4090278,56789
199207,806272,2737277,41263
199207,806272,3866549,18625
199207,806272,2359622,11645
199203,1367,2261693,30240
199209,874882,3015048,4513
199209,874882,4605647,1438
199212,418837,3317823,16913
199206,164174,1835938,24707
199210,790396,2363767,12232
199207,36112,1837240,2436
199201,485818,3476088,26252
199207,250565,1953390,13710
199211,641111,2134615,32504
199205,260488,3939776,38489
199205,260488,2129716,14153
199210,402347,1818111,48264
199211,28384,3923690,34194
199212,852674,4747766,36303
199212,852674,2759269,50191
199210,16975,3639548,898
199210,16975,3019272,15191
199211,801406,2003702,21709
199211,801406,4177656,47430
199212,175501,4001218,33416
199212,175501,2894789,22452
199203,330542,3005424,23268
199203,330542,2797734,41453
199203,884641,3056817,42529
199210,352990,4314426,38374
199201,142576,2837140,43430
199201,228614,2993007,10457
199201,228614,2610524,55991
199206,131050,1486728,5226
199207,241588,2242252,54869
199207,241588,4637790,41691
199210,209044,2597009,36337
199210,209044,2744933,33222
199207,681287,2832854,30221
199202,817168,2260572,42324
199208,330698,2360616,8919
199203,680951,2631083,26844
199203,680951,3295395,14169
199210,570709,3114228,17183
199210,570709,3002190,7606
199210,570709,2723947,22042
199210,570709,3415161,16576
199210,366679,2202818,14582
199210,366679,2004555,44455
199205,758560,1920704,7275
199212,232156,1578493,50098
199212,109192,3104417,37377
199212,109192,3422402,47909
199203,208867,3369873,13357
199212,138382,2591382,40866
199212,138382,2768913,4748
199207,188332,3500328,26686
199211,535318,2190363,4194
199210,470615,2099877,33320
199210,470615,3098707,6625
199210,470615,3522699,38008
199204,649330,3929286,6560
199210,448201,3958397,53265
199210,448201,2756320,16859
199206,275905,3161136,21331
199206,275905,2817905,28715
199211,662026,2526350,57680
199211,662026,2791460,58243
199202,749674,2681078,30604
199207,810595,4352971,48637
199212,651376,3243366,50588
199212,651376,2168673,5135
199206,837646,2219167,28562
199206,837646,4142743,27626
199208,153631,2012636,12219
199209,386179,2644817,16047
199205,50278,2953941,47465
199212,67736,2858738,50574
199202,828061,2787844,37823
199202,643067,1644685,57320
199202,643067,2495662,49194
199202,643067,3646684,52859
199209,498824,2856952,23690
199209,498824,4143974,55306
199205,845522,2623589,31674
199206,654572,3636045,24985
199203,6236,3269950,49196
199203,6236,2468632,27926
199201,539408,4013569,40995
199212,127030,3818210,36946
199212,21070,2384702,41163
199207,537701,3573500,31116
199203,887356,3966061,494
199209,622660,2744399,33525
199206,833791,2518300,3753
199206,833791,2678507,17019
199206,833791,2800163,12752
199209,506281,2368429,48280
199207,581423,2640027,7599
199210,51518,2578509,7923
199208,110702,3104515,42710
199206,303148,3234664,22426
199203,111427,2449408,3589
199203,111427,2825467,30401
199211,252859,2747349,34250
199211,888388,1957568,4649
199204,262141,2368099,45104
199209,265574,3527436,45855
199209,265574,2274087,11681
199209,410566,2765453,47543
199209,410566,2255614,48380
199211,142751,3213166,6291
199211,142751,5029002,40464
199209,424165,3016468,8486
199203,784741,2735179,50119
199206,299464,2607986,52993
199206,299464,3620485,47049
199208,822809,3362481,35823
199201,719849,1691504,7041
199201,310798,3080863,7443
199209,628978,3007719,33432
199209,628978,3172704,48597
199209,628978,3367932,6288
199207,524653,3054634,910
199207,236434,4709357,53665
199211,640757,4062294,51839
199201,883631,2290721,17775
199201,883631,1996400,56437
199201,161554,3855742,47236
199206,316558,2904071,3722
199209,54001,1866816,54028
199202,170125,2594558,23146
199207,99572,3708142,27770
199207,99572,2642748,40548
199205,24482,2804153,24555
199211,805949,2868582,4243
199205,629096,2750520,46729
199205,629096,1879576,8665
199207,322937,4085640,54830
199208,392719,2447619,29499
199208,392719,2434473,18168
199205,703744,2198050,9881
199205,38182,2356637,573
199205,38182,2946416,22005
199209,723946,2707623,46198
199209,723946,1920637,46776
199212,257653,2279295,36869
199212,257653,3147924,32224
199208,432286,1868521,77
199204,808036,4368097,50876
199204,808036,2761886,8100
199210,869260,2103231,30064
199210,869260,1930840,59637
199202,784985,2074807,55735
199202,234853,2582513,10871
199208,320282,3121608,35197
199212,383545,2211368,42328
199208,825238,1879891,51591
199210,876472,1562806,26207
199210,876472,3310608,45855
199206,741475,2696533,22952
199210,507980,1793469,20503
199210,507980,2554962,14777
199203,391753,3337992,43448
199203,391753,2723556,51125
199205,309899,3067564,54459
199207,679780,2635149,49957
199207,679780,3712457,34132
199207,679780,4887300,52853
199207,679780,3471223,52044
199201,509389,2930656,41077
199207,142126,2389545,41625
199212,65717,2907354,15930
199209,198409,3288045,28849
199204,135683,3526894,27275
199204,135683,2894189,54241
199209,223279,2752750,36206
199210,676031,2305748,19833
199201,463033,2144716,26277
199201,780614,3632715,26352
199202,269051,3856025,22224
199202,269051,3874150,13235
199202,269051,4421825,20384
199202,269051,3571620,43083
199201,682648,4804352,53570
199201,682648,3315091,39515
199201,682648,2477907,35453
199205,537179,4295825,47538
199210,624661,3459205,36755
199210,725191,2753772,11229
199211,868976,3968231,33517
199204,154699,2111351,31560
199208,156946,2254581,20090
199211,104050,4201525,40634
199210,123338,2921563,52031
199210,123338,2152800,3415
199201,346240,4741903,52156
199203,220265,2023513,15886
199202,418940,2443916,50037
199206,407165,2191540,42418
199206,407165,2525969,52876
199208,716207,3130921,21904
199203,98309,2050073,30189
199204,51043,3349170,5720
199208,332677,2221419,42723
199202,234674,2174848,22281
199212,216934,1840216,44141
199209,355345,3752392,58076
199209,151520,2076162,56772
199209,151520,2028289,54633
199209,151520,2850677,31217
199201,614149,3252734,11871
199204,49864,2707062,26084
199201,149011,4298299,40805
199201,149011,3327205,42543
199204,602329,4937296,41113
199202,280747,2526522,30600
199202,280747,3409366,4090
199210,576007,2210659,48708
199206,426088,4627309,45142
199206,426088,2791971,26489
199211,55936,3835380,36338
199211,55936,2467829,49280
199211,55936,3652035,10434
199202,3286,2433244,31225
199206,482266,2689692,40530
199209,554209,2817094,50961
199209,875260,3200970,15734
199210,127373,2093998,38622
199210,127373,2420075,33587
199206,281414,1959742,8550
199206,281414,5201539,33929
199212,327826,2644933,51996
199212,327826,3449256,52540
199204,603151,4206696,4226
199209,155908,2448355,31205
199209,155908,1996016,52567
199204,683494,2395339,54254
199208,600230,2612449,15240
199208,600230,2435664,51684
199203,89566,1883718,23278
199203,89566,3331602,19133
199209,701929,3714811,21064
199202,612097,3621273,38626
199202,854626,2979966,34009
199202,854626,2746374,17413
