"lo_custkey","lo_orderdate","lo_revenue","lo_suppkey"
8998,19920429,2814998,30057
854642,19920307,3662190,51410
85889,19920723,2633313,27314
884053,19920828,3305641,58741
884053,19920828,2680689,45701
212701,19920910,3321630,41005
318431,19921003,1765840,1758
224692,19920102,2974337,22274
224692,19920102,3766262,6361
446497,19920502,3071970,312
297622,19920213,3882584,25574
277210,19920719,2933662,31206
277210,19920719,2850364,59826
652960,19920813,3498302,4544
652960,19920813,3051426,50087
644260,19920421,3154830,28390
651421,19920927,3543070,27246
192217,19920709,3454187,46189
337627,19920629,3501523,53366
83659,19920125,2625741,3681
843487,19920724,1695728,59448
843487,19920724,3692714,4564
589967,19920803,2144227,58893
589967,19920803,2239694,51377
859351,19920318,2218313,35219
405118,19920417,3711133,34952
405118,19920417,4410344,47173
740456,19920101,2924820,24635
736415,19920716,3091619,36468
343744,19920402,3086757,31651
604508,19920527,2993000,22555
604508,19920527,2491615,38790
604508,19920527,2172562,3977
272612,19920503,4018140,6501
272612,19920503,2791190,27673
134782,19920418,2762958,53458
74398,19920911,2078148,8864
72478,19920823,2808271,55993
693878,19920619,3728547,1180
693878,19920619,2772910,18364
7123,19920617,2416011,59741
126926,19920818,3455667,35991
365977,19920404,2994759,43193
365977,19920404,2588965,26650
365977,19920404,3121080,45262
316870,19921228,4398528,43179
889279,19920119,4456565,11067
889279,19920119,4033029,3468
339350,19920725,2570990,28430
338227,19920814,2403293,47939
338227,19920814,3678988,17318
746651,19920429,2777104,43482
606511,19920229,2695596,32564
678220,19920502,5026635,36203
315925,19920403,4082306,9712
512806,19921220,2751370,25184
512806,19921220,2529833,26493
280712,19920813,3334762,16640
820199,19921010,2538225,8857
820199,19921010,2515868,44436
95855,19920223,3943822,29195
95855,19920223,3424128,51554
733348,19920215,2463895,32095
258766,19920921,3940801,2258
838474,19920713,2815367,54040
838474,19920713,2012195,47383
208882,19920914,2360925,57004
447337,19920421,3416310,8456
395786,19920810,3359386,10920
722350,19920308,2200661,32994
429499,19920608,2645708,35287
584788,19921009,3252394,25181
584788,19921009,3655590,28322
792925,19920713,2655030,58301
792925,19920713,3918533,30246
736967,19921103,4631568,491
736967,19921103,4695321,18232
335312,19920317,2573680,48562
69023,19920808,2633388,12828
679429,19921210,3285113,22441
180626,19920831,3488874,26580
245239,19920802,4600233,57043
478882,19920405,4713137,5704
478882,19920405,4428749,37420
478882,19920405,2832740,48603
471034,19920119,3123635,55308
471034,19920119,2829832,58619
660104,19921003,3175763,49240
211633,19920830,2923806,59858
540907,19921224,4093512,11372
424459,19921110,2223787,19424
308770,19920816,4516421,58564
66550,19920521,3219374,34907
444028,19921222,3590689,38422
223103,19920502,2986650,31314
127981,19921228,3070853,32941
127981,19921228,2368777,12197
533678,19920620,2325848,34150
114628,19920426,3349986,2907
3454,19920219,2150400,46607
3454,19920219,3220709,12053
611563,19921208,1892690,44628
697696,19920330,3604866,25295
697696,19920330,2412395,19630
204562,19920103,2443078,23460
799924,19920422,3705050,8194
9911,19920114,2841930,13695
803144,19920814,3308149,11018
554602,19920916,3327811,26107
759919,19921008,3383460,16172
759919,19921008,2826121,675
456353,19920915,2430311,28548
509431,19920618,4228359,57981
509431,19920618,4105777,40815
258946,19921020,2314844,57242
258946,19921020,2196668,6266
604756,19920920,3219726,46854
184364,19920414,2713786,49884
184364,19920414,3497414,57729
292747,19920527,1753471,5055
292747,19920527,1697018,29488
70861,19920227,2871864,50819
592903,19920418,2072200,44500
195553,19920815,2596950,40346
298556,19921227,1385196,12560
298556,19921227,3452176,3824
298556,19921227,1771819,53912
298556,19921227,2196609,44419
871519,19921029,4041680,30354
871519,19921029,3971575,28046
853606,19920419,2497134,38168
853606,19920419,3567540,25757
641977,19921029,2322456,34132
641977,19921029,3027650,23776
641977,19921029,2517583,390
56098,19920710,2031724,29571
56098,19920710,3499325,55863
548156,19920312,2463105,28424
548156,19920312,3103521,46120
151951,19920221,2565101,47092
151951,19920221,3668376,18212
600110,19921205,2680069,6371
349924,19921124,3747570,7355
349924,19921124,2540497,45846
253342,19920416,2628318,22838
612961,19920625,2062937,6214
670150,19920329,2116641,31155
853244,19920619,3278913,35397
853244,19920619,2744171,15129
74912,19920226,3778067,52146
586774,19920621,2900502,4246
801988,19921127,2646453,56874
740488,19920321,2170048,16338
740488,19920321,3883301,16952
521998,19920114,2084843,44471
406495,19920822,3201892,24504
219287,19920222,3140439,59015
219287,19920222,2200187,2459
373390,19921002,4286342,53985
373390,19921002,3391684,15727
756844,19921012,3310665,42448
562760,19920819,2294182,38410
562760,19920819,2318841,15267
363772,19921022,3507300,5251
813866,19920601,3387922,14618
164261,19920716,2544933,17884
164261,19920716,2917333,31530
682447,19921201,4442811,52893
682447,19921201,2400334,5094
682447,19921201,3379864,22547
255595,19920822,2715648,40841
510574,19921126,3158665,47853
760492,19920603,3081890,55472
760492,19920603,3151795,34470
760492,19920603,3376117,32907
760492,19920603,2617447,45017
760492,19920603,3198400,19696
746533,19920910,3933304,46598
85120,19920507,2820522,11494
85120,19920507,1883766,53304
680755,19920407,2697618,43505
680755,19920407,3675985,14069
579220,19920219,2443593,10906
785011,19920520,2928902,1762
707120,19920809,2361553,9958
707120,19920809,2916900,41307
734755,19920916,4633775,41607
734755,19920916,2667781,35746
39965,19920123,3951948,24902
39965,19920123,4007323,13586
643277,19921022,2453733,53728
495430,19920619,3703500,37258
553823,19920902,3221794,12737
553823,19920902,3012292,41770
824318,19920103,2452393,2346
756398,19921025,2615810,48923
272321,19921020,2613830,24554
170593,19920530,3173164,52355
702577,19920530,3590469,54677
113413,19921027,2521026,34204
427102,19920425,3015922,23012
427102,19920425,1983790,20813
427102,19920425,2673752,229
427102,19920425,2988993,57618
693223,19920708,3707352,35137
343714,19921103,1764109,14524
568339,19920405,2426903,19082
568339,19920405,2128957,19040
112885,19920305,2460188,22875
471469,19920304,2705267,57350
471469,19920304,2538018,37803
365813,19920903,2862179,28392
365813,19920903,2842248,45431
437860,19920414,3543606,3533
423047,19920723,1909180,48468
115699,19920415,3384859,34063
115699,19920415,2919086,32116
526672,19920619,2239842,25365
258073,19920405,3072560,31529
164095,19920207,2516813,29642
164095,19920207,2858941,27239
164095,19920207,4621515,4918
298346,19921005,2618680,29432
1432,19921101,2139679,48542
424460,19921227,2048143,11598
484712,19920821,2859849,32995
448312,19921007,2836328,33870
448312,19921007,3641505,26717
448312,19921007,2791822,51898
877006,19920206,4776378,35567
811819,19920328,5067244,50359
737416,19920926,2038560,46552
737416,19920926,3348363,18025
737416,19920926,4472913,58663
893971,19920428,2728053,7558
741982,19920705,4272972,50238
844730,19921108,3372429,1975
844730,19921108,2605707,33696
371315,19920216,3139212,11860
75389,19920729,4127137,23008
763927,19920223,3698650,32183
763927,19920223,2759812,45866
763927,19920223,2436189,5108
173944,19920911,3215110,12453
433742,19920319,1893397,12502
770845,19921210,3233590,36197
172720,19920928,3530567,37805
172720,19920928,2525537,42404
273185,19921118,2915852,26574
317314,19920426,1635824,59529
4835,19920115,3100287,7316
327100,19921104,3209544,6480
280010,19920806,2594681,18627
280010,19920806,3507492,56626
429271,19920521,3642347,9257
429271,19920521,3478029,49689
421988,19920104,3080167,3343
260257,19921004,4612118,30693
124612,19920808,3252917,35096
720472,19920728,3667439,199
365344,19920224,2979445,14206
754969,19920525,2554272,10093
559436,19920123,4861758,27532
571279,19920503,2942416,38558
811579,19920611,4448467,26950
220087,19920816,3234539,44998
383566,19921013,3786144,52955
383566,19921013,1693999,27408
161165,19921112,2157836,40267
524683,19920806,3234913,19467
529909,19920915,2578846,23708
529909,19920915,3710956,42014
657641,19920408,3734244,52685
27613,19921117,2308619,57453
27613,19921117,3978834,55437
27613,19921117,4011397,33589
318214,19920610,3394151,59333
397447,19921125,2363062,34070
397447,19921125,3761489,57651
150512,19920625,4090469,53102
836353,19920308,4871928,15836
402139,19920121,4012398,31929
226339,19920227,2932085,18418
382970,19920726,2700954,50088
183847,19920731,2965080,3915
435388,19920822,1700925,47689
359720,19920913,2948260,47724
359720,19920913,4196262,58691
359720,19920913,2792400,8527
575603,19920930,2455460,36619
440138,19920119,1712534,28707
521506,19920115,2698261,43999
521506,19920115,2170349,20403
741994,19921101,2926568,24456
74048,19920826,3423128,35013
346405,19920828,3070524,30142
674741,19920828,2354211,39776
353423,19920310,3204840,22468
353423,19920310,2595270,4802
565810,19920422,2513960,6604
813280,19920615,1691693,8099
860746,19921217,2636072,28430
678433,19920928,3949500,27580
678433,19920928,2486696,29596
290441,19920902,3222530,55028
290441,19920902,3099085,12735
854545,19920312,2198847,56237
376081,19920511,2525443,43003
376081,19920511,2816688,26179
660152,19920801,2198490,1279
305507,19921213,3885573,8899
208231,19920829,1700208,32247
656854,19920520,1750550,21323
715939,19920203,5055130,38704
715939,19920203,3294961,31535
715939,19920203,3445110,22828
431960,19920719,3007950,10797
541537,19920713,2550620,17846
541537,19920713,2537169,6355
868163,19920809,4061933,20591
447148,19920318,2043860,22780
459046,19920531,2613656,50094
173197,19920125,4672488,40236
635132,19921112,1928646,11663
345067,19920803,1933659,55084
859225,19920624,3159515,12189
477592,19921128,2469931,27777
385481,19920607,3156506,7161
385481,19920607,3264849,39520
722200,19920315,2542602,58275
722200,19920315,2181495,33635
569479,19920301,2184653,2122
569479,19920301,3397792,14870
56233,19920426,2909920,4326
56233,19920426,3664661,33683
56233,19920426,3101522,6252
396805,19921029,2172788,10148
202661,19920927,3981160,37897
740455,19920307,2073844,35828
883160,19920813,3322189,53768
883160,19920813,3372425,12708
883160,19920813,1968607,46399
733501,19920810,2622097,25462
733501,19920810,1798077,14683
703891,19921122,4290644,2522
508882,19920606,3085624,19634
173515,19920627,3640091,35751
502645,19920616,1655604,43644
502645,19920616,4068311,24527
440131,19920715,2079867,11787
146629,19921215,2751905,35419
146629,19921215,2642576,18465
434743,19920219,2515696,53253
434743,19920219,3035928,53813
108007,19920711,2687418,29703
353735,19921019,3160913,53062
494030,19920126,3303755,32723
494030,19920126,2037399,34428
494030,19920126,2216956,41478
647308,19920827,2995647,52539
295385,19920630,2224681,38277
409558,19920625,2605202,35836
409558,19920625,2460549,49818
219847,19920724,2475983,47563
219847,19920724,2364461,14668
778531,19920320,2219534,38584
561920,19920906,2944580,54840
561920,19920906,4603376,28312
561920,19920906,2329757,11018
365791,19920803,4068206,48216
827837,19920913,2288851,16023
827837,19920913,2107166,55223
827837,19920913,4526842,14185
350000,19920811,3228346,59446
168482,19920504,4801277,47816
486233,19921026,2256516,4932
490741,19920306,2641685,54124
390607,19920705,2962832,58847
825082,19920815,3265683,35775
19435,19920414,2919843,4475
19435,19920414,2358364,51402
835162,19920622,3797445,26143
543028,19920208,2653344,43846
543028,19920208,3130770,46154
543028,19920208,3387999,15854
230254,19920922,2929152,32322
682412,19920131,3956475,15167
574477,19920424,4645555,26447
733475,19920524,2768787,49925
765791,19920828,2974272,34397
765791,19920828,2073960,2686
765791,19920828,3470313,9545
765791,19920828,2584918,31186
636803,19920411,4166098,24327
846590,19920123,3538527,32531
426629,19921214,4416646,50905
143740,19921024,1934238,31397
5132,19921017,2524813,59204
5132,19921017,2180341,14010
383237,19921031,3741053,57452
891940,19920509,3200949,13915
891940,19920509,4167305,35225
730024,19921203,2182868,43773
397012,19920913,2622162,27836
680668,19920710,1810100,22484
680668,19920710,3218066,52063
220540,19921028,2644173,55111
330238,19920124,2704944,53325
330238,19920124,2580066,3165
330238,19920124,3120499,14136
330238,19920124,2154098,43627
435475,19921029,2023007,31485
69035,19920619,3490828,23293
69035,19920619,3380115,15926
421784,19920123,2428586,59999
421784,19920123,2096596,40731
573571,19921115,3041716,2941
573571,19921115,2131862,56118
588742,19920516,2401957,52133
75445,19920723,2170537,45021
319163,19920801,2952790,32474
319163,19920801,3181040,34581
319163,19920801,2972095,26521
252802,19921025,2524367,48022
756601,19920928,4418218,43863
756601,19920928,3968141,7757
777767,19921118,3702000,14057
777767,19921118,3748362,44765
744647,19921223,3972802,19899
265420,19920205,3121050,35318
265420,19920205,2092135,7977
265420,19920205,2450193,15392
878422,19920830,4135868,7662
878422,19920830,2304794,3312
255706,19920411,4630696,18008
255706,19920411,3397680,51091
149449,19920322,3178651,20948
669104,19921220,2840112,37423
702820,19921106,3308096,26897
684964,19921113,1928237,40716
357628,19920711,3268319,10131
357628,19920711,2800134,23874
124102,19921229,2690688,43468
386212,19920306,3133200,4349
10624,19920107,3798236,13108
24503,19921018,1734623,57913
24503,19921018,2212774,10261
24503,19921018,2254332,8997
221302,19920520,3521973,7810
696373,19921106,3661377,12657
315656,19920818,2256100,2793
627283,19920103,3541224,23854
627283,19920103,1937246,38337
193357,19921206,1759947,2659
193357,19921206,2424305,11822
330833,19920219,3491397,40185
877222,19921016,1971388,34862
877222,19921016,2507957,12009
877222,19921016,2717456,34765
612379,19920716,4194781,11291
618032,19920706,2185123,5485
151999,19920313,3139693,28033
151999,19920313,2261269,31058
1813,19921005,3199968,27540
575530,19920211,2100752,18974
575530,19920211,3176313,44640
575530,19920211,4197774,37849
305371,19920423,2378339,22978
153529,19920915,1920521,24474
391396,19920817,2499765,24364
244073,19920722,2556935,5059
374465,19920109,2560656,33942
374465,19920109,1875413,58739
552629,19920508,3863175,12762
600776,19920121,3679135,12039
695512,19921219,2632460,13603
695512,19921219,2955352,15436
282523,19920518,2566268,34321
86983,19920531,2436586,28216
292195,19920907,2863680,30399
292195,19920907,3802240,49948
300703,19920401,3400455,48353
424435,19920706,3514539,11683
395260,19921018,2167429,58212
374869,19920630,2844649,43168
374869,19920630,3342705,59649
679229,19920402,3993039,46131
122054,19921106,3783677,14258
53566,19920419,1971215,18904
53566,19920419,1458766,9915
53566,19920419,3479478,52233
884389,19920506,2034745,25971
884389,19920506,3023236,47080
489268,19921010,2952091,52022
157823,19920523,3202378,6241
481870,19920120,2044695,16917
440695,19920203,2743035,56054
440695,19920203,3458346,5009
591346,19920329,2610864,14637
591346,19920329,2699461,48497
830668,19920311,3651209,56979
793390,19920812,4072341,8872
793390,19920812,1949580,57765
58843,19920303,3024584,32381
58843,19920303,3401615,24815
58843,19920303,2991525,3198
58843,19920303,1916754,39188
202865,19920703,3526484,36397
751387,19920918,2414529,10166
526141,19920614,1865746,52729
265666,19920507,3828856,2544
474103,19920531,3109290,58548
540622,19920602,2051724,41568
540622,19920602,2558505,49818
487855,19920724,3185819,388
519197,19920807,2274408,32307
286322,19920210,2964476,34661
286322,19920210,3030718,55337
153536,19921004,3754074,48511
153536,19921004,3178939,32782
490321,19921114,3110854,26360
540667,19921026,4451135,13487
540667,19921026,2355258,12487
540667,19921026,3250062,42167
671938,19920528,2382741,47582
671938,19920528,3752415,38160
359533,19920519,1745471,7491
231205,19920305,1952993,37099
547141,19920209,2846723,24072
547141,19920209,3457683,47411
210574,19920518,2732620,42698
210574,19920518,2289900,6321
210574,19920518,3887039,2026
91217,19921230,3575435,12142
226883,19920324,3914143,39741
818132,19920228,2360932,49415
818132,19920228,2483040,13960
593080,19920112,2801790,36194
252368,19921025,3477771,3685
252368,19921025,3040351,27768
733084,19920307,2749815,15466
397279,19920101,3155483,5738
397279,19920101,2087835,11938
623290,19920413,3737709,27955
623290,19920413,4244856,27618
762799,19920524,2162523,787
527173,19920326,3548823,32718
527173,19920326,2681040,37685
893513,19921130,3015990,46549
893513,19921130,3224812,30472
599572,19921005,2550887,45770
599572,19921005,2581013,45332
599572,19921005,3186604,28928
592307,19920607,3498453,18451
254086,19920125,2923799,22173
206887,19920817,4121692,23788
206887,19920817,3639932,26889
206887,19920817,3811952,30607
319660,19920530,3632227,28343
319660,19920530,2462747,5789
319660,19920530,1800339,31309
319660,19920530,2190271,56984
319660,19920530,3553146,1315
638605,19921125,2117458,63
638605,19921125,3191894,34880
753235,19920816,3815071,32403
753235,19920816,2806501,36184
210430,19921029,4119906,22104
325079,19920829,3319334,49207
242689,19920729,3841695,40809
49534,19920319,2071330,16752
49534,19920319,2958467,5111
242425,19921209,2634198,56406
242425,19921209,4190849,6176
242425,19921209,2779260,50579
242425,19921209,1986346,42478
242425,19921209,2856163,41382
135248,19920819,4513676,48252
266815,19920619,3026982,55389
838396,19920514,1905218,13185
146107,19920214,2528449,30695
146107,19920214,2492614,59876
202225,19921105,3797587,38240
202225,19921105,2943766,29141
122146,19920410,2898053,54207
122146,19920410,2252954,22131
877039,19921012,1988345,31802
877039,19921012,2486920,3103
257057,19920301,1708479,48617
684047,19920302,3315230,18207
684047,19920302,2509150,3604
731185,19920118,2236543,2504
785140,19920215,3799809,41986
605548,19920618,2840253,32385
479632,19920503,2062064,2948
723977,19920513,3322926,16620
795296,19920515,3333524,45029
779242,19920421,2800473,56063
261136,19920705,3552884,11781
220069,19921001,3267831,55766
556096,19920702,2441993,54972
690307,19920801,1756751,38966
690307,19920801,3859173,50825
137476,19920705,3591916,16159
137476,19920705,3872664,20568
137476,19920705,2982148,23567
472528,19920131,2432466,59478
368900,19920630,3546096,38
368900,19920630,4109150,36634
301,19920324,3426701,8414
301,19920324,2897302,47789
367186,19920115,2420241,43355
367186,19920115,2459225,21330
71329,19920212,2719544,58131
795602,19920127,3384038,57978
818530,19920703,2905719,31041
64576,19921109,2749989,33633
38113,19920725,2534567,29634
579064,19920902,4219081,33354
372955,19920429,1815469,49960
778897,19920420,3745474,35582
404662,19920810,2710606,49507
787720,19920731,3351626,58177
144955,19920106,1906725,42913
144955,19920106,3911762,48790
463547,19920326,2936160,51262
96211,19920211,3857713,29008
96211,19920211,3293441,52898
884341,19920108,3138936,47071
884341,19920108,2038991,36830
390893,19921015,3066089,42678
606001,19920330,4749552,58
606001,19920330,1559577,17168
826105,19920329,3123292,52848
220907,19920223,2610457,18164
220907,19920223,2378419,59269
220907,19920223,2588983,59546
805114,19921216,1800568,43853
274843,19920110,3720119,37194
788035,19921015,4546046,3836
788035,19921015,2309624,26796
788035,19921015,4442483,53878
788035,19921015,3451490,4119
398590,19920723,1563200,5420
398590,19920723,2711951,26013
665795,19920802,1847525,13190
842404,19920421,2267870,3247
842404,19920421,2053447,23489
285859,19921019,2562732,3850
798973,19921006,4853863,17652
684544,19920611,3664524,52000
421027,19920215,3692103,15635
738532,19920114,2761995,4742
738532,19920114,3942363,9077
119381,19921015,2354398,36972
818135,19920624,3849854,24239
874660,19920210,4415643,34144
364774,19921212,4152582,44772
856192,19920829,3225544,7490
225472,19920629,3642022,55366
289132,19920526,3656664,6914
289132,19920526,2446204,30774
52423,19920604,4434794,47584
52423,19920604,4172678,59742
253972,19921029,3080914,57606
138457,19920313,3537616,28847
75205,19920419,4458936,25841
802477,19920101,2593746,42139
721217,19920626,3212100,43237
671602,19920116,2744448,20169
671602,19920116,2132185,28204
709508,19920128,3419021,24089
656623,19921109,2053076,19157
803164,19920709,3976229,8246
803164,19920709,2467436,27258
210968,19921130,4188361,49825
136027,19921226,3893337,50868
703375,19920404,2901974,22980
594670,19920820,3150638,56428
594670,19920820,2846794,30371
181718,19920124,3527540,2042
115786,19920827,4325464,39819
11860,19921017,1801062,31458
11860,19921017,2246340,26158
11860,19921017,3860986,14315
419848,19921218,2078923,46188
767774,19920923,2567416,52167
767774,19920923,2394595,33350
122665,19920414,1952464,20040
515123,19921219,3647259,31392
297397,19921223,2449708,30006
297397,19921223,4719475,16995
297397,19921223,1863262,30697
725105,19920902,2331660,8924
609185,19920114,1814594,9349
609185,19920114,3523018,22636
501181,19920923,4333478,56047
454589,19920530,2521646,4624
184594,19921020,2220041,46777
184594,19921020,3619402,560
286939,19920910,2428713,16319
611516,19921205,3815858,35838
611516,19921205,4010453,43151
766517,19920514,2829870,48354
766517,19920514,3261575,44450
108970,19920808,2826324,17508
177586,19920411,3016973,2308
397453,19920714,2779852,38081
423829,19920902,2810296,35172
211768,19920429,2619140,40309
211768,19920429,3499142,9055
856414,19921105,4281700,49790
285167,19920520,2640276,19993
500597,19920923,4233092,54242
431773,19921012,2648010,37929
744449,19920531,4450342,3011
744449,19920531,2710065,16297
744449,19920531,2719728,51294
744449,19920531,3746576,38670
343759,19921003,2734127,51629
71630,19920305,2915759,79
392483,19921103,3146234,41827
655297,19920214,3395779,37295
12593,19920912,2818415,22113
817859,19920707,2254000,2571
615338,19920502,3384715,26075
615338,19920502,2705940,56227
295267,19920318,4640991,23953
838738,19920722,3847626,14614
105787,19920411,2319018,46939
299158,19920319,4022254,45181
284035,19921130,3572978,43437
284035,19921130,2133226,13470
479056,19920322,2696126,12128
630874,19920517,2904465,59590
630874,19920517,2822669,52355
705817,19920204,2225818,33333
705817,19920204,1823388,52201
705817,19920204,4025980,36979
96533,19920325,2215358,33641
96533,19920325,2303552,15877
534743,19920815,3918515,43459
24535,19920726,2662583,43889
24535,19920726,2627643,56464
646615,19920301,3585931,30252
145345,19921227,2574170,40099
210158,19920109,2476654,6195
521929,19920814,3202313,41427
299267,19920815,2917987,19320
691636,19921013,3400925,56047
887342,19921004,2705353,7992
575077,19920124,2710081,57193
781858,19920314,2727073,39950
781858,19920314,3849922,23501
510214,19920208,2318863,10915
58051,19920113,3053179,47715
547592,19920317,2652413,31988
547592,19920317,3564402,31800
872998,19921127,3121376,2607
872998,19921127,3660588,45563
517756,19920102,2789123,43556
517756,19920102,2346848,25220
791054,19920227,2350458,38015
791054,19920227,3324443,22353
650509,19920204,3195167,34672
650509,19920204,2311748,11941
778624,19920107,3904056,35609
778624,19920107,2468037,56776
778624,19920107,3936705,3153
778624,19920107,3290030,7350
231277,19921203,1845086,51753
781432,19920806,2588129,47629
781432,19920806,2123236,37565
297829,19921114,2968903,59809
162700,19920504,2827732,31331
4249,19920610,3656101,5590
25286,19920819,2587188,30139
25286,19920819,2282724,14276
25286,19920819,3776770,8839
166876,19920217,2824121,45841
475744,19920207,2188857,27951
73009,19920707,2654333,32039
509096,19920502,1965336,56914
593038,19920427,4379841,26395
593038,19920427,2446774,49398
593038,19920427,2366709,7140
99619,19921209,3071592,15549
772570,19921110,2319107,11294
290830,19920529,1567701,39462
240712,19920116,2372309,29612
240712,19920116,3211269,44744
893452,19920906,2083715,16586
893452,19920906,3013027,50455
893452,19920906,4160240,6161
488174,19920528,2329537,830
374212,19921006,4210707,25923
374212,19921006,3390878,30369
314335,19920905,2592036,54887
314335,19920905,3480517,10515
443354,19920207,2638177,45414
443354,19920207,1816432,51016
118960,19920409,2736058,56004
118960,19920409,4031517,34723
118960,19920409,1973990,20809
479033,19920824,1911876,21435
479033,19920824,2891516,14405
541391,19920209,2147022,21604
55223,19920423,2775509,14455
55223,19920423,2622101,55496
55223,19920423,2323569,15596
224252,19920107,4771669,17102
695242,19920207,3316413,25696
742072,19921004,4378921,12403
742072,19921004,2480587,13488
742072,19921004,4377601,1298
812518,19921126,2349998,14829
812518,19921126,2395771,47143
3731,19920907,2510179,26496
3731,19920907,2527217,42605
601708,19920902,2018912,43144
444973,19920620,3085824,29919
444973,19920620,3349605,35774
78901,19920611,2637995,10427
521482,19921115,3837026,35066
514657,19920609,2556293,36804
514657,19920609,3171811,10148
207283,19920807,2017465,16153
117535,19921001,2382620,41301
274063,19920828,3209154,29395
790403,19921230,3224652,53134
575863,19920628,3315011,40794
563779,19921225,3598875,29295
219452,19920424,2328755,6748
219452,19920424,1738098,18091
888730,19920710,3456095,56285
684806,19921019,3200400,22624
684806,19921019,3300809,10226
684806,19921019,3122116,19642
890215,19920614,2109095,42942
551909,19920628,3640575,25434
220402,19921222,2762541,52245
220402,19921222,2199112,30520
239561,19920429,3955773,19948
597586,19921219,1996106,29056
597586,19921219,1935269,10478
508136,19920405,3035510,5615
508136,19920405,3119745,41839
231166,19920217,3022175,55762
231166,19920217,2721432,47405
231166,19920217,3025749,16378
494629,19920101,3422865,52095
140938,19921210,4985867,29934
140938,19921210,2373172,53777
444094,19920829,2619496,45967
660238,19920222,3153468,24185
660238,19920222,3670897,36266
239824,19920922,3798703,45455
285470,19920326,3509922,36568
483661,19920318,3250859,2909
104758,19920128,2728491,57469
104758,19920128,2684294,16071
820760,19920824,2855456,19168
201583,19921115,3957511,51064
81034,19920314,1860368,17664
221672,19920517,1989573,4323
735571,19920803,2239684,12822
735571,19920803,1725272,11675
23512,19920715,3565885,23642
23512,19920715,5112875,20023
23512,19920715,2649004,24784
92755,19920902,3170391,45967
92755,19920902,1697586,5318
543079,19920531,2374342,55034
602750,19920917,2473734,35138
377347,19920719,4307796,10884
663070,19920525,3483786,10048
53746,19920915,2934535,23850
397777,19920925,4740185,25688
134203,19920119,2898431,21199
887597,19920307,1604671,869
226822,19920806,1689584,37789
438106,19920624,2733897,58733
804422,19920701,2256410,15948
714710,19921215,2642372,54583
714710,19921215,1502192,21913
437704,19920527,3303504,28044
759277,19920215,2849961,27310
759277,19920215,2581766,52299
759277,19920215,2259112,20861
555983,19920531,2596813,4786
467891,19921012,2160383,31980
127534,19920910,2856678,49245
127534,19920910,3274976,19324
586804,19921203,3119168,13445
304951,19921004,3457334,29142
28873,19920107,2083263,16564
28873,19920107,3403299,36811
28873,19920107,2902160,56677
155977,19920926,4014854,13850
889430,19921018,3312960,22154
889430,19921018,3038342,41042
889430,19921018,4030844,26745
603053,19920121,2855855,35634
510802,19920610,4519650,54313
510802,19920610,1799965,48156
50674,19920903,2538729,23867
244049,19920503,3254583,6347
204859,19920706,2028470,17566
362857,19920315,3284282,14398
362857,19920315,3553165,56880
362857,19920315,3221777,47223
226702,19920606,2780740,49749
226702,19920606,3914266,25243
456137,19920303,3159943,48451
723362,19920629,3107649,28659
723362,19920629,3599235,47472
328781,19920914,3645684,162
82363,19920428,2737395,27799
544235,19921222,3450588,39741
216568,19920226,4039277,44871
229595,19920803,2543667,7932
229595,19920803,2924943,39141
227030,19920217,2226258,5480
366376,19920119,2794621,6080
454834,19920510,3763740,23688
668683,19920213,3226293,8965
668683,19920213,2849939,25939
668683,19920213,3157681,46360
668683,19920213,4607838,4954
592774,19920525,1955103,38712
120266,19920308,4094719,33068
211345,19920321,2563577,56711
656323,19920818,3003448,11485
385103,19920213,1763789,43125
768515,19920502,2189436,46827
524347,19920504,1712860,56397
518212,19920417,4707053,20031
518212,19920417,3118408,45752
2183,19921026,2498433,11667
385384,19921112,2243961,5814
385384,19921112,1885427,30112
385384,19921112,2950152,38165
165980,19921217,3500930,27239
165980,19921217,3862266,54822
165980,19921217,5027300,30948
642494,19921001,3497882,59839
186826,19920809,2732606,41702
27005,19920121,1890574,15593
487043,19921010,3246440,51887
487043,19921010,3008819,9476
225268,19920422,3819411,2334
22582,19921021,2218426,59142
192377,19921015,2877392,21892
192377,19921015,3519128,8141
344959,19920821,2524915,13259
344959,19920821,2382237,55127
227219,19921024,1705225,16229
227219,19921024,3620232,53411
137513,19921027,3381974,38102
894001,19920627,2821885,30024
398984,19920928,4064480,5092
100913,19920524,2307446,42191
437156,19920216,3197602,2196
437156,19920216,4926729,316
70240,19921210,1504442,31217
70240,19921210,2902080,21160
449539,19920807,2983979,33297
205006,19920308,3109109,48188
205006,19920308,3394159,2452
205006,19920308,2509626,23192
248098,19920602,3454114,14168
248098,19920602,3185598,10339
477400,19920927,3891048,19673
477400,19920927,3397078,41056
623512,19920217,4023983,11159
529937,19920204,4784433,51007
239785,19920509,2728396,35294
239785,19920509,2198586,23342
239785,19920509,2017404,14843
208190,19920521,1671183,4301
609542,19921229,2463147,5364
758536,19920903,3639398,7663
451885,19921117,3867040,24629
451885,19921117,1849120,9808
6140,19921002,2605078,12895
348862,19920319,2640881,25441
489790,19920815,1727850,25167
495814,19920513,3738394,45180
27244,19920902,3031620,25096
27244,19920902,2575281,45812
27244,19920902,1944977,33276
27244,19920902,2962969,7673
665728,19920107,3697313,31637
665728,19920107,4511257,32116
880423,19920524,2166547,44564
880423,19920524,2655760,14218
880423,19920524,3070080,39435
284857,19921113,3744653,1734
603131,19921006,2418718,33863
