"s_city","lo_custkey","lo_orderdate","lo_revenue"
"UNITED ST9",24031,19940127,494463
"UNITED ST0",2212,19920605,661892
"UNITED ST0",12472,19971114,4196768
"UNITED ST0",28867,19920323,1488574
"UNITED ST9",6797,19920913,4356222
"UNITED ST0",9845,19960827,3568540
"UNITED ST9",1448,19950327,3898891
"UNITED ST9",21320,19960818,3387841
"UNITED ST0",13160,19970307,5934232
"UNITED ST0",397,19950211,7588574
"UNITED ST9",20417,19950422,5308406
"UNITED ST9",1528,19920220,848675
"UNITED ST0",26987,19930828,3890284
"UNITED ST0",176,19960705,2915067
"UNITED ST0",22414,19961201,5679681
"UNITED ST0",21128,19980327,6189715
"UNITED ST0",5665,19941016,2523202
"UNITED ST0",1958,19931011,6065463
"UNITED ST9",17888,19980409,4585616
"UNITED ST9",22201,19940124,1588530
"UNITED ST0",6997,19921208,1326579
"UNITED ST0",29201,19940217,6162290
"UNITED ST9",17680,19960625,6180609
"UNITED ST9",5311,19980124,2491489
"UNITED ST0",29830,19920710,670795
"UNITED ST9",6250,19930411,3000361
"UNITED ST9",8332,19970610,2843212
"UNITED ST0",8332,19970610,6365307
"UNITED ST0",9725,19980423,4582512
"UNITED ST9",19828,19920912,865664
"UNITED ST9",18310,19960822,2158432
"UNITED ST9",26419,19950323,1578067
"UNITED ST0",23968,19980520,1979616
"UNITED ST9",5326,19970225,3515868
"UNITED ST9",14386,19920601,5769524
"UNITED ST9",14386,19920601,419187
"UNITED ST0",12088,19920213,1133865
"UNITED ST0",2924,19931105,5351175
"UNITED ST9",28471,19930717,6803776
"UNITED ST9",3043,19971108,3253814
"UNITED ST0",28772,19950402,4124220
"UNITED ST9",5686,19971110,3983189
"UNITED ST9",2189,19960219,4192532
"UNITED ST9",6484,19940811,4798339
"UNITED ST0",12613,19940918,6576810
"UNITED ST9",20131,19970416,2837780
"UNITED ST9",14803,19930118,3299596
"UNITED ST0",28252,19930201,4229056
"UNITED ST0",18796,19920504,7485601
"UNITED ST0",24152,19940614,3960795
"UNITED ST0",17117,19941209,1821170
"UNITED ST0",24475,19930217,1655495
"UNITED ST0",21023,19930206,2098745
"UNITED ST0",26833,19930506,3338058
"UNITED ST0",16031,19920806,1516719
"UNITED ST9",22981,19960309,5185263
"UNITED ST9",23506,19970425,4129773
"UNITED ST9",22507,19960424,4126755
"UNITED ST9",21628,19960301,2444352
"UNITED ST0",12695,19980226,4683063
"UNITED ST0",1735,19970317,2305162
"UNITED ST9",23323,19951226,3971908
"UNITED ST0",12863,19970327,7445770
"UNITED ST9",6922,19920109,4383519
"UNITED ST9",27794,19930828,892854
"UNITED ST0",22513,19940511,5505768
"UNITED ST0",12308,19970717,368539
"UNITED ST9",1282,19940427,7985730
"UNITED ST0",1282,19940427,3274247
"UNITED ST9",10411,19940510,7720362
"UNITED ST9",5537,19960813,5733826
"UNITED ST9",29534,19920420,2550297
"UNITED ST9",21118,19920712,1924455
"UNITED ST0",829,19941215,868763
"UNITED ST9",8467,19931127,1055100
"UNITED ST0",21254,19970613,8350760
"UNITED ST9",18133,19930626,439833
"UNITED ST9",23546,19930721,2931674
"UNITED ST9",27356,19970703,3749724
"UNITED ST0",25009,19950429,2272149
"UNITED ST0",24493,19960131,301484
"UNITED ST0",29749,19960304,6147532
"UNITED ST9",9163,19960912,3014642
"UNITED ST9",20819,19980520,1396195
"UNITED ST9",3232,19950823,1369914
"UNITED ST9",8839,19951001,627161
"UNITED ST9",8147,19971127,5963448
"UNITED ST0",15820,19940907,4796291
"UNITED ST0",25757,19920824,538328
"UNITED ST0",12016,19931007,5766968
"UNITED ST0",15617,19920501,3272962
"UNITED ST0",6869,19940222,3044096
"UNITED ST9",4192,19930410,8466085
"UNITED ST0",22636,19951009,4901987
"UNITED ST9",19937,19940226,3414388
"UNITED ST9",28159,19951221,3739181
"UNITED ST9",6061,19950829,3301196
"UNITED ST9",27973,19970928,5034808
"UNITED ST9",28673,19970905,164151
"UNITED ST9",5434,19960905,6309330
"UNITED ST0",5471,19961002,3871839
"UNITED ST0",21442,19930320,8068079
"UNITED ST9",20380,19980427,2119900
"UNITED ST0",13504,19931224,1455264
"UNITED ST0",17203,19920802,1912871
"UNITED ST0",18886,19980428,5291179
"UNITED ST0",26768,19970314,3200778
"UNITED ST9",21451,19971203,4110841
"UNITED ST0",20885,19960225,612897
"UNITED ST9",8812,19931005,490006
"UNITED ST9",8416,19950112,7627539
"UNITED ST9",16528,19950610,4046082
"UNITED ST0",10378,19970626,4071614
"UNITED ST0",24295,19920627,5975196
"UNITED ST0",416,19940419,3428170
"UNITED ST9",16609,19941125,3247262
"UNITED ST0",20101,19960602,6669816
"UNITED ST0",8249,19930218,1964387
"UNITED ST9",2840,19940208,971042
"UNITED ST9",6850,19980217,5730816
"UNITED ST0",572,19971116,2281444
"UNITED ST0",26485,19920404,737971
"UNITED ST0",26641,19960418,5475448
"UNITED ST9",16672,19970510,1098681
"UNITED ST9",3298,19980303,6410372
"UNITED ST0",18233,19950313,416772
"UNITED ST0",13246,19950608,5834373
"UNITED ST9",8695,19940114,5743624
"UNITED ST9",7450,19921028,1181677
"UNITED ST9",7973,19920823,6382332
"UNITED ST0",28153,19940118,4055136
"UNITED ST0",2692,19970331,8091668
"UNITED ST0",14525,19930624,370228
"UNITED ST0",29419,19960802,1649288
"UNITED ST9",4354,19961103,4799808
"UNITED ST9",21109,19970628,5017853
"UNITED ST9",28594,19920906,4243257
"UNITED ST9",27439,19961125,4889963
"UNITED ST9",8843,19980106,4072511
"UNITED ST9",5332,19970304,765135
"UNITED ST9",21035,19970511,2941574
"UNITED ST0",18790,19960923,8134998
"UNITED ST0",17989,19951031,547447
"UNITED ST9",40,19920704,1436507
"UNITED ST0",10114,19950606,801120
"UNITED ST0",6751,19960612,5278470
"UNITED ST0",4792,19930307,2517318
"UNITED ST0",29618,19950613,2315961
"UNITED ST0",23212,19920422,3064857
"UNITED ST9",23212,19920422,4205076
"UNITED ST9",26506,19941005,3008080
"UNITED ST9",17642,19920806,1804978
"UNITED ST9",18928,19921029,1653074
"UNITED ST9",7855,19941117,604482
"UNITED ST9",3944,19970828,4430884
"UNITED ST0",2609,19980308,5897196
"UNITED ST9",19181,19930815,2431119
"UNITED ST0",21013,19921117,6888962
"UNITED ST0",10883,19950615,5876454
"UNITED ST9",20671,19920112,5609468
"UNITED ST0",12484,19951123,4849993
"UNITED ST0",18878,19960121,4615183
"UNITED ST0",16021,19930802,2411640
"UNITED ST0",3611,19970804,7552393
"UNITED ST9",11464,19940615,4609201
"UNITED ST0",11368,19940524,4502070
"UNITED ST0",27901,19971114,775944
"UNITED ST9",8992,19941021,4841939
"UNITED ST0",8368,19980120,1172689
"UNITED ST9",1786,19940423,4922379
"UNITED ST0",1786,19940423,2467768
"UNITED ST9",13222,19930605,112818
"UNITED ST9",3781,19950714,2698752
"UNITED ST0",29281,19960414,3530511
"UNITED ST9",16013,19970430,643022
"UNITED ST9",15983,19950422,5526674
"UNITED ST0",18286,19951028,289778
"UNITED ST9",9646,19921224,7082119
"UNITED ST9",12793,19960112,870743
"UNITED ST0",21605,19941106,8249983
"UNITED ST0",12332,19950821,1423190
"UNITED ST9",6500,19961219,3979867
"UNITED ST0",568,19941031,7540574
"UNITED ST0",18982,19951222,2502227
"UNITED ST9",15517,19920501,5484345
"UNITED ST9",10327,19920504,4861422
"UNITED ST0",14965,19941116,3102835
"UNITED ST9",9317,19970411,1928245
"UNITED ST0",13504,19970713,6749799
"UNITED ST0",6925,19930613,6073397
"UNITED ST0",2111,19971124,5621052
"UNITED ST0",4369,19950205,1265192
"UNITED ST9",11773,19950419,4456905
"UNITED ST0",19144,19950614,2878908
"UNITED ST9",8545,19951229,5300769
"UNITED ST0",12043,19940516,3715111
"UNITED ST9",28762,19970616,2190933
"UNITED ST0",15556,19970126,1386097
"UNITED ST0",4304,19931107,6990681
"UNITED ST9",20644,19960828,1720047
"UNITED ST0",25598,19941019,7107384
"UNITED ST0",25598,19941019,3544000
"UNITED ST0",13054,19930819,2436813
"UNITED ST0",1717,19950708,730926
"UNITED ST9",19180,19940101,5636871
"UNITED ST0",9565,19950209,7369148
"UNITED ST0",25519,19920412,5375134
"UNITED ST9",17657,19960828,7615982
"UNITED ST9",15422,19960131,2041167
"UNITED ST9",2039,19920212,1708462
"UNITED ST9",1903,19920831,1848120
"UNITED ST9",6101,19961209,2999902
"UNITED ST9",3112,19961126,1442160
"UNITED ST0",16514,19940715,3340195
"UNITED ST0",733,19940505,682089
"UNITED ST0",13829,19970612,3542091
"UNITED ST9",28898,19930831,7561094
"UNITED ST0",16282,19930331,2135824
"UNITED ST9",21926,19940923,3680946
"UNITED ST0",25219,19961003,3882759
"UNITED ST0",25219,19961003,1488051
"UNITED ST0",19567,19960819,1399841
"UNITED ST0",8588,19970107,3363971
"UNITED ST9",8588,19970107,1702771
"UNITED ST0",712,19970522,4448043
"UNITED ST9",26602,19920711,3899016
"UNITED ST9",26542,19930703,1561944
"UNITED ST0",5857,19951228,6942691
"UNITED ST0",10108,19960204,587091
"UNITED ST9",8750,19980706,1872405
"UNITED ST9",28361,19970615,7741451
"UNITED ST9",14014,19931027,2012338
"UNITED ST0",12851,19960309,581408
"UNITED ST0",9592,19931230,3358901
"UNITED ST9",2545,19920829,2648272
"UNITED ST0",18154,19960423,5346322
"UNITED ST9",15602,19920202,3491140
"UNITED ST0",9458,19920903,1345536
"UNITED ST9",21385,19960715,6964412
"UNITED ST0",6340,19940315,2097831
"UNITED ST0",6734,19950322,5365843
"UNITED ST9",16249,19921225,5721674
"UNITED ST0",5326,19951218,1681663
"UNITED ST0",7936,19950427,3196540
"UNITED ST0",16879,19970222,643168
"UNITED ST0",952,19961204,4260513
"UNITED ST0",28735,19960730,519940
"UNITED ST9",12926,19951206,8404621
"UNITED ST9",11048,19920701,658870
"UNITED ST9",23875,19920218,582551
"UNITED ST0",19888,19970427,8963454
"UNITED ST9",23113,19920902,4475966
"UNITED ST9",23113,19920902,223555
"UNITED ST0",26582,19920929,2033166
"UNITED ST0",5929,19950513,1996066
"UNITED ST0",28219,19950913,4944889
"UNITED ST9",15077,19940620,3269545
"UNITED ST9",13903,19930822,6091745
"UNITED ST9",19303,19941111,3993437
"UNITED ST0",28307,19940430,7245829
"UNITED ST0",9724,19930522,3305975
"UNITED ST0",17560,19950323,3291921
"UNITED ST9",6656,19971005,7801274
"UNITED ST0",15718,19940515,2630294
"UNITED ST0",19604,19970712,4948836
"UNITED ST9",15170,19921027,6515437
"UNITED ST9",11149,19970701,2125959
"UNITED ST9",13435,19980705,5602458
"UNITED ST9",22892,19950704,2398365
"UNITED ST9",23083,19920425,7950849
"UNITED ST9",3100,19971201,1491366
"UNITED ST0",29431,19940312,4563736
"UNITED ST9",28196,19950107,4408346
"UNITED ST0",18428,19950424,2419248
"UNITED ST9",7127,19960901,7155248
"UNITED ST0",2992,19920223,1312296
"UNITED ST0",28561,19960223,3144450
"UNITED ST0",24508,19980221,4623568
"UNITED ST0",12613,19940111,2048971
"UNITED ST0",17999,19950706,1817559
"UNITED ST0",5935,19971210,353638
"UNITED ST9",9601,19940627,2349825
"UNITED ST9",16375,19930218,7031059
"UNITED ST0",2347,19930730,2249533
"UNITED ST0",2347,19930730,8405153
"UNITED ST0",5206,19980115,854817
"UNITED ST0",19316,19930909,4951979
"UNITED ST0",9545,19940822,4955541
"UNITED ST0",14428,19940424,8367396
"UNITED ST0",9551,19930728,518835
"UNITED ST0",1841,19971230,2009934
"UNITED ST0",23297,19930611,3201933
"UNITED ST0",23308,19970727,3067418
"UNITED ST9",10633,19970926,5217163
"UNITED ST9",10942,19960908,2732620
"UNITED ST9",14390,19920719,4232931
"UNITED ST9",28777,19940322,3275571
"UNITED ST0",22211,19950524,1100380
"UNITED ST0",12824,19970713,6603106
"UNITED ST9",9379,19940322,2378775
"UNITED ST0",554,19960722,1690789
"UNITED ST0",11101,19960902,4023170
"UNITED ST9",12499,19940301,4789182
"UNITED ST0",17182,19930430,3683125
"UNITED ST9",22051,19941228,949657
"UNITED ST0",1561,19921130,3866802
"UNITED ST0",20042,19920921,3128908
"UNITED ST0",24880,19931122,1585138
"UNITED ST9",21688,19970818,3556831
"UNITED ST9",21760,19980428,629005
"UNITED ST9",26390,19961212,2712451
"UNITED ST0",21017,19940915,4661384
"UNITED ST9",17647,19961127,3982861
"UNITED ST9",6079,19941212,3307197
"UNITED ST0",8125,19960518,2400986
"UNITED ST0",25175,19930711,2356164
"UNITED ST0",253,19920921,3111119
"UNITED ST9",8321,19930611,5498843
"UNITED ST9",10276,19980208,558605
"UNITED ST9",18992,19970823,4680403
"UNITED ST9",542,19940912,4223921
"UNITED ST9",20585,19921025,4730522
"UNITED ST0",10819,19920818,2081913
"UNITED ST0",13339,19970331,1231103
"UNITED ST0",12814,19980609,2319062
"UNITED ST9",23719,19950521,3402169
"UNITED ST9",12994,19940402,3950814
"UNITED ST9",19390,19931017,3054429
"UNITED ST0",27511,19941207,6374526
"UNITED ST0",27511,19941207,579945
"UNITED ST9",5372,19950626,141811
"UNITED ST0",18088,19920624,4835255
"UNITED ST9",20198,19930812,2684544
"UNITED ST9",24272,19960429,4054851
"UNITED ST0",21367,19920410,4083805
"UNITED ST0",17644,19940831,5279075
"UNITED ST0",5762,19960528,738945
"UNITED ST0",2201,19960813,2205232
"UNITED ST0",26468,19940904,1067155
"UNITED ST9",3025,19980602,2129955
"UNITED ST0",833,19940329,386703
"UNITED ST0",8609,19930203,9211812
"UNITED ST9",22792,19940508,1832941
"UNITED ST0",2164,19920516,5868345
"UNITED ST0",27703,19960115,6007211
"UNITED ST0",2095,19920102,5896094
"UNITED ST0",15194,19940417,3941671
"UNITED ST0",29324,19970430,7014328
"UNITED ST9",490,19950510,527744
"UNITED ST0",4663,19961125,4320189
"UNITED ST0",24883,19921015,7408168
"UNITED ST9",7517,19930126,3139470
"UNITED ST0",13622,19971223,2399460
"UNITED ST0",29065,19970924,1166721
"UNITED ST0",29065,19970924,6847434
"UNITED ST0",14206,19960528,4346840
"UNITED ST9",22397,19940120,3672761
"UNITED ST0",2654,19920414,6818353
"UNITED ST0",7888,19950314,2618637
"UNITED ST9",27772,19930703,500651
"UNITED ST0",9512,19921025,258132
"UNITED ST9",24454,19941115,749742
"UNITED ST0",24454,19941115,5333244
"UNITED ST9",9869,19961126,3162534
"UNITED ST0",21787,19921028,555543
"UNITED ST9",18934,19970104,4249687
"UNITED ST9",17845,19950510,421007
"UNITED ST0",18028,19940513,4074911
"UNITED ST9",23893,19930601,6845488
"UNITED ST0",2681,19931206,844721
"UNITED ST9",10318,19930127,4289448
"UNITED ST0",23305,19920829,1278101
"UNITED ST9",17255,19930626,4138465
"UNITED ST0",12890,19970426,3539162
"UNITED ST0",15632,19940303,5816739
"UNITED ST9",24412,19940223,3007929
"UNITED ST0",29755,19920813,7313543
"UNITED ST0",176,19930124,4178430
"UNITED ST9",4696,19941005,967099
"UNITED ST9",7792,19951203,1696698
"UNITED ST0",23797,19920607,4646137
"UNITED ST9",5461,19930111,4151397
"UNITED ST0",13321,19960719,854433
"UNITED ST9",20410,19931211,5101446
"UNITED ST0",4412,19941118,5132447
"UNITED ST0",5036,19951119,2098401
"UNITED ST0",1393,19941129,5024901
"UNITED ST9",25117,19920208,4264409
"UNITED ST0",9131,19960611,2022270
"UNITED ST9",17492,19960420,3692281
"UNITED ST0",6469,19920924,985209
"UNITED ST0",8431,19970326,5222314
"UNITED ST0",22444,19970622,5724716
"UNITED ST0",12614,19930518,2973678
"UNITED ST0",11624,19960523,265788
"UNITED ST9",11119,19970123,2672852
"UNITED ST0",25559,19980320,3818178
"UNITED ST9",29807,19980421,3219420
"UNITED ST0",24937,19980516,5492836
"UNITED ST9",21640,19940703,5955232
"UNITED ST9",3859,19961124,2318644
"UNITED ST9",29530,19941121,4255608
"UNITED ST0",1573,19970112,6216945
"UNITED ST0",19729,19971125,4790180
"UNITED ST9",1291,19950711,4121765
"UNITED ST9",2689,19971228,4295255
"UNITED ST0",2752,19980602,1894199
"UNITED ST0",15119,19940902,3952561
"UNITED ST0",11707,19971216,2828313
"UNITED ST9",26179,19960108,4031275
"UNITED ST9",15166,19920915,1390415
"UNITED ST0",19768,19930422,6681586
"UNITED ST9",494,19930620,241675
"UNITED ST9",1156,19970623,831091
"UNITED ST0",28523,19940730,615580
"UNITED ST0",1858,19940304,5630666
"UNITED ST0",25762,19930823,6467668
"UNITED ST0",25571,19950315,766862
"UNITED ST0",18367,19960310,4827985
"UNITED ST9",28124,19920922,1712361
"UNITED ST9",27277,19960428,2368181
"UNITED ST0",14854,19961130,194989
"UNITED ST9",14854,19961130,145256
"UNITED ST9",13921,19960104,8646126
"UNITED ST9",23974,19940718,3907339
"UNITED ST0",24887,19940725,6106822
"UNITED ST9",14362,19950709,3766812
"UNITED ST0",26833,19941028,1777495
"UNITED ST9",10898,19971206,2064420
"UNITED ST9",10258,19971005,8746543
"UNITED ST9",25105,19931016,1607617
"UNITED ST9",18566,19950424,4026549
"UNITED ST0",17008,19951018,1036313
"UNITED ST9",14918,19940927,8298822
"UNITED ST9",10318,19971217,2838337
"UNITED ST9",5236,19940824,270829
"UNITED ST0",29572,19970215,1866783
"UNITED ST9",5657,19920819,1529184
"UNITED ST9",21410,19950321,5712798
"UNITED ST0",12010,19950617,2919411
"UNITED ST0",24683,19970520,2452619
"UNITED ST0",16417,19950409,2769944
"UNITED ST0",25378,19940509,4799476
"UNITED ST0",25378,19940509,3156835
"UNITED ST9",4747,19941215,1346653
"UNITED ST9",12628,19940413,5064108
"UNITED ST9",16825,19950506,3579868
"UNITED ST0",23933,19951222,763207
"UNITED ST9",20341,19941010,4356370
"UNITED ST0",18206,19961121,1031560
"UNITED ST9",13451,19920612,5271358
"UNITED ST0",26231,19941010,3120904
"UNITED ST0",8473,19931210,1963153
"UNITED ST0",8473,19931210,3750731
"UNITED ST9",2455,19961123,4553260
"UNITED ST0",14539,19960911,3129319
"UNITED ST0",6587,19960412,6298586
"UNITED ST0",17065,19950614,2983856
"UNITED ST9",17065,19950614,7753653
"UNITED ST0",17308,19941008,4666475
"UNITED ST0",13825,19940507,2633150
"UNITED ST9",16736,19980113,3328465
"UNITED ST0",2917,19940221,3999826
"UNITED ST9",4739,19980711,3631605
"UNITED ST0",20246,19970602,3672584
"UNITED ST9",7561,19970106,2249077
"UNITED ST9",23620,19950715,1432946
"UNITED ST0",11746,19970928,2634139
"UNITED ST0",11899,19960202,6306436
"UNITED ST0",16439,19961015,1362508
"UNITED ST9",23785,19961016,190213
"UNITED ST9",20032,19940724,4036784
"UNITED ST9",10966,19950602,4662306
"UNITED ST9",2737,19930102,3238149
"UNITED ST0",13724,19930707,5016297
"UNITED ST9",19802,19941201,7511178
"UNITED ST0",17492,19961209,1064775
"UNITED ST0",7295,19960828,2943913
"UNITED ST9",14284,19960908,3611907
"UNITED ST0",10453,19930618,1675720
"UNITED ST0",20423,19940923,8272016
"UNITED ST0",7715,19970130,4652318
"UNITED ST0",16964,19960423,4163022
"UNITED ST0",10462,19960816,4261708
"UNITED ST0",10381,19950919,1815694
"UNITED ST0",3181,19970322,922743
"UNITED ST9",11369,19980326,2659041
"UNITED ST0",26603,19950611,5278949
"UNITED ST0",26575,19961023,4297100
"UNITED ST9",13153,19940223,5407461
"UNITED ST9",16844,19940911,5761767
"UNITED ST0",25420,19970112,3548603
"UNITED ST9",19384,19931209,8974526
"UNITED ST0",11390,19950207,2477052
"UNITED ST0",23062,19960801,1502134
"UNITED ST9",17392,19960723,295907
"UNITED ST9",7360,19940329,3026800
"UNITED ST9",16216,19921106,4742337
"UNITED ST9",21577,19920619,2659662
"UNITED ST9",25276,19940130,7417599
"UNITED ST0",565,19920304,756671
"UNITED ST0",17552,19970903,6668218
"UNITED ST0",24364,19930618,4786679
"UNITED ST9",5326,19941211,1312726
"UNITED ST0",9526,19960329,5208127
"UNITED ST0",23242,19960818,2744954
"UNITED ST9",47,19940318,5908055
"UNITED ST9",26626,19931126,3019413
"UNITED ST0",21518,19941104,9237697
"UNITED ST9",25387,19930820,3226531
"UNITED ST0",7585,19940515,464131
"UNITED ST0",27323,19980528,1710102
"UNITED ST9",14362,19980120,2072406
"UNITED ST9",14467,19950728,1019089
"UNITED ST0",25031,19930226,1705105
"UNITED ST9",19019,19941218,1481474
"UNITED ST0",23948,19920301,5901363
"UNITED ST0",8993,19950913,95283
"UNITED ST9",15881,19950606,5467904
"UNITED ST9",4523,19950430,2590086
"UNITED ST0",1807,19920118,3471912
"UNITED ST0",12884,19970809,2343606
"UNITED ST0",26830,19960601,6618029
"UNITED ST0",18854,19930816,6203217
"UNITED ST9",26522,19970726,2869724
"UNITED ST9",5816,19980701,3896032
"UNITED ST9",25645,19920317,1894671
"UNITED ST0",24886,19941021,776589
"UNITED ST9",19324,19920430,2471753
"UNITED ST9",17305,19930623,5611960
"UNITED ST9",22457,19920904,2024604
"UNITED ST9",28711,19960620,1314201
"UNITED ST9",25894,19930916,5173812
"UNITED ST0",29941,19940324,3488110
"UNITED ST9",7385,19920305,6558062
"UNITED ST0",18617,19930207,6284470
"UNITED ST9",1600,19930629,7880678
"UNITED ST0",28454,19950501,6398008
"UNITED ST0",15196,19951004,871803
"UNITED ST0",20416,19970622,1172991
"UNITED ST0",22549,19960930,4600404
"UNITED ST0",14558,19920218,4350620
"UNITED ST9",17248,19970120,2499116
"UNITED ST9",21146,19950410,4451062
"UNITED ST0",12931,19961230,2091321
"UNITED ST9",6863,19950808,2185218
"UNITED ST9",23255,19930506,6178654
"UNITED ST0",23428,19920720,2147304
"UNITED ST0",25193,19920426,2772247
"UNITED ST0",26092,19930922,2389261
"UNITED ST0",26092,19930922,7888762
"UNITED ST0",15799,19940130,4853615
"UNITED ST0",6400,19961127,2800771
"UNITED ST9",4789,19920802,6371066
"UNITED ST0",407,19921210,1910471
"UNITED ST9",25405,19940518,4559188
"UNITED ST0",16160,19920229,1109093
"UNITED ST9",24640,19920501,3375325
"UNITED ST9",2257,19940523,8477895
"UNITED ST0",27164,19940626,4660322
"UNITED ST9",15781,19960904,202874
"UNITED ST9",11276,19970220,3849925
"UNITED ST0",271,19930914,3830875
"UNITED ST0",10009,19970729,4257631
"UNITED ST0",1306,19960607,4573383
"UNITED ST0",259,19961207,4530706
"UNITED ST9",2023,19951102,171138
"UNITED ST0",16882,19980205,3281499
"UNITED ST9",28456,19961223,5669577
"UNITED ST9",18461,19970305,2414209
"UNITED ST9",16762,19970413,2320696
"UNITED ST0",3601,19930825,8962857
"UNITED ST0",3601,19930825,7577831
"UNITED ST0",20987,19971114,5008505
"UNITED ST9",26300,19971114,8482206
"UNITED ST9",22687,19970809,7875233
"UNITED ST0",4204,19970604,5244680
"UNITED ST9",9103,19920827,2121954
"UNITED ST0",21340,19970111,4055214
"UNITED ST9",25753,19930726,2675644
"UNITED ST0",2689,19960321,4321593
"UNITED ST9",18223,19971119,2293363
"UNITED ST9",4169,19940307,3158559
"UNITED ST0",13948,19950629,5825001
"UNITED ST0",19183,19970810,2388046
"UNITED ST0",27049,19960901,1139803
"UNITED ST9",6211,19920612,1893084
"UNITED ST0",18304,19930815,355522
"UNITED ST0",5518,19930517,5796917
"UNITED ST0",9976,19960319,1617653
"UNITED ST9",16922,19970216,6857619
"UNITED ST0",8342,19970302,227109
"UNITED ST9",1864,19920317,6617919
"UNITED ST0",12400,19920115,1297423
"UNITED ST9",8986,19961230,273528
"UNITED ST9",24641,19921207,1966567
"UNITED ST0",26756,19960928,3111069
"UNITED ST0",29558,19940127,761612
"UNITED ST0",9424,19950527,4014943
"UNITED ST0",18818,19971123,4999468
"UNITED ST9",1513,19940329,949242
"UNITED ST9",15010,19940607,1486302
"UNITED ST9",10463,19980120,2573472
"UNITED ST0",21158,19930502,4364153
"UNITED ST9",10942,19931017,4078245
"UNITED ST0",28606,19920917,1501114
"UNITED ST0",7412,19930908,6140836
"UNITED ST0",7366,19980131,1513466
"UNITED ST0",2848,19920409,5373088
"UNITED ST0",12037,19950216,4099938
"UNITED ST9",13630,19920706,5397976
"UNITED ST9",13237,19980314,8094944
"UNITED ST9",19748,19940216,4104018
"UNITED ST9",22279,19920806,7659726
"UNITED ST9",26167,19940725,2580569
"UNITED ST9",28546,19930628,1056315
"UNITED ST0",3709,19970623,2700726
"UNITED ST9",16276,19940426,7646824
"UNITED ST9",2065,19960731,1591830
"UNITED ST0",27325,19980316,3180998
"UNITED ST9",25984,19970725,1972829
"UNITED ST0",23416,19921010,4781700
"UNITED ST0",29440,19950205,3482667
"UNITED ST9",3271,19941111,4627419
"UNITED ST9",5993,19950805,3315654
"UNITED ST0",28513,19980106,2115165
"UNITED ST9",24334,19970512,3405873
"UNITED ST0",22667,19930606,1312266
"UNITED ST0",22126,19920829,4209852
"UNITED ST9",3128,19920425,4042560
"UNITED ST9",13603,19961028,3713732
"UNITED ST0",15409,19940623,2182116
"UNITED ST9",22426,19931208,1386365
"UNITED ST0",12235,19971130,3204201
"UNITED ST0",4802,19960504,8637549
"UNITED ST0",24232,19931014,2418242
"UNITED ST9",24232,19931014,2997031
"UNITED ST0",16229,19940616,7131857
"UNITED ST0",24745,19970828,5784343
"UNITED ST9",461,19950504,1687545
"UNITED ST0",29782,19970104,4817065
"UNITED ST0",712,19960204,1040610
"UNITED ST0",26678,19960801,2519013
"UNITED ST0",2341,19970509,8369062
"UNITED ST0",6826,19980613,3910023
"UNITED ST0",23161,19920516,8346243
"UNITED ST9",23161,19920516,707582
"UNITED ST9",26794,19961027,365790
"UNITED ST0",6229,19961111,586075
"UNITED ST0",18442,19980129,2932923
"UNITED ST9",28631,19950521,2711835
"UNITED ST0",14296,19941210,8799427
"UNITED ST9",25927,19970207,2915645
"UNITED ST9",21238,19950331,1456921
"UNITED ST0",20854,19951015,3957492
"UNITED ST0",9277,19980616,914741
"UNITED ST9",29245,19940409,4046665
"UNITED ST9",12002,19920904,2265011
"UNITED ST9",12002,19920904,1514436
"UNITED ST9",25654,19971004,3660322
"UNITED ST9",10024,19930211,3187494
"UNITED ST0",25273,19931105,1181920
"UNITED ST0",547,19920620,2923735
"UNITED ST0",4852,19950905,4268304
"UNITED ST9",27491,19941013,2763208
"UNITED ST9",5078,19980701,2748407
"UNITED ST9",15547,19920804,1007191
"UNITED ST0",1742,19930423,6040419
"UNITED ST0",24566,19970423,897801
"UNITED ST0",1891,19940319,5944709
"UNITED ST0",25258,19960806,3085588
"UNITED ST9",8137,19930406,969817
"UNITED ST0",12796,19970510,851984
"UNITED ST9",24085,19970109,6368578
"UNITED ST9",11362,19970612,1889337
"UNITED ST0",19759,19931221,6354486
"UNITED ST0",29146,19930327,2451012
"UNITED ST9",23443,19961228,5911903
"UNITED ST0",17959,19941025,6728017
"UNITED ST0",15752,19920114,872470
"UNITED ST0",17657,19940915,1075612
"UNITED ST0",19379,19980429,4411419
"UNITED ST9",10249,19950408,2179212
"UNITED ST0",24613,19920804,3213518
"UNITED ST0",13189,19940617,1447750
"UNITED ST0",4373,19940901,2473982
"UNITED ST9",14872,19930525,4724227
"UNITED ST0",20704,19961011,3548502
"UNITED ST9",17591,19930222,5495506
"UNITED ST0",17591,19930222,6354089
"UNITED ST9",14206,19930813,119904
"UNITED ST0",1727,19951027,537492
"UNITED ST9",26623,19960525,4591211
"UNITED ST9",25342,19920911,8060169
"UNITED ST9",13421,19940907,3613051
"UNITED ST9",23323,19931107,3434333
"UNITED ST9",25054,19930313,2561120
"UNITED ST9",2549,19950430,7025588
"UNITED ST0",6725,19980609,5755808
"UNITED ST9",15781,19930327,5604217
"UNITED ST0",15781,19930327,5404954
"UNITED ST9",13222,19951031,1548779
"UNITED ST0",17485,19930704,5586726
"UNITED ST0",17485,19930704,5698920
