"d_year","lo_partkey","lo_revenue"
1993,43461,5797610
1993,121407,1662657
1993,164270,6404496
1996,195693,6746938
1992,102725,5362842
1992,82507,5108985
1992,103689,311453
1992,88258,747750
1997,91972,4878501
1997,71047,4639208
1993,101600,6592185
1998,96342,3447563
1994,191267,4645249
1996,68297,3568117
1996,46589,3316852
1996,11183,787809
1995,183850,6654377
1994,130003,1598051
1994,81145,5574393
1997,57241,1610434
1995,88238,5885904
1994,154442,568647
1995,117573,458084
1996,89825,8801877
1998,96874,8793089
1998,47293,2066323
1992,45263,5799648
1996,65173,628269
1994,55418,3653270
1995,166652,6166516
1998,46874,1524068
1995,96646,7324531
1992,61715,5516375
1992,42444,5961692
1992,116544,5449405
1992,185467,5961446
1996,95853,1497568
1996,186381,3374974
1996,91392,5099175
1996,147600,319634
1996,107912,1290179
1995,32448,5466542
1998,87953,8559589
1996,153172,4772037
1996,156724,480794
1996,48353,1171215
1996,180785,4858491
1996,180618,3512725
1992,112837,860170
1993,176946,2047215
1992,33158,4551186
1992,36710,1378296
1993,92809,2702700
1993,117270,856034
1993,68139,2899573
1996,4733,1356040
1996,149277,1801074
1992,47579,6313893
1992,144221,460540
1994,54741,3052332
1994,115285,6241344
1994,108384,2431095
1994,84894,2855912
1996,37350,892133
1992,116318,4856888
1993,171031,2836625
1993,97337,3722780
1994,189849,2117213
1992,10941,6896624
1995,138669,4057400
1995,3852,6551076
1995,136982,7995160
1995,18877,703981
1992,109009,96710
1998,80723,6312282
1998,28729,779128
1992,67525,5767097
1997,84306,4972816
1993,13770,479874
1993,45157,409999
1997,154292,4240813
1993,19551,882330
1997,104106,4773430
1996,163185,1817350
1993,149761,7201392
1993,26587,7268211
1993,44836,5873177
1996,103757,3415855
1998,85936,5771555
1995,82633,4263647
1995,148599,5634757
1997,126307,2198611
1997,93465,393784
1997,30590,684265
1993,173887,3282513
1997,76043,96808
1998,183090,1067511
1998,179825,3897261
1998,76172,1690106
1994,553,5616517
1993,132996,1606960
1996,101024,2087965
1997,20012,2035509
1997,135410,4292867
1993,19984,6873367
1993,87668,3693777
1994,51725,1961762
1994,92210,1094011
1995,21558,1183640
1992,49983,2261586
1996,19790,4595915
1992,72637,6519001
1992,139838,8206117
1998,60692,4759747
1993,19975,2137526
1993,108806,3832857
1992,144042,4743822
1993,153691,4885132
1993,74802,1119384
1992,86202,2117372
1997,62483,3156928
1997,59895,6343723
1994,1983,1017889
1994,32514,3943186
1994,165113,4040917
1996,15831,4178417
1997,55500,3283608
1997,182244,5908399
1996,131638,2220607
1992,131748,6940986
1992,14658,4195830
1992,169127,3164933
1995,198854,179662
1995,124725,7128359
1995,16033,2733206
1994,117130,2743934
1994,97318,3738111
1994,18444,5530143
1995,182756,8739578
1996,176864,6497999
1996,138523,151467
1996,158564,3731888
1996,29882,4042304
1996,22403,3471222
1996,116897,6614403
1992,87976,9332785
1992,9621,5234720
1992,99692,3618524
1997,9180,640437
1997,84015,3197831
1996,64802,643115
1996,50669,147389
1994,188056,3191899
1994,56355,120644
1998,66318,4829005
1995,118899,7932393
1993,143495,150772
1993,107031,1814476
1997,30763,623303
1997,26412,3372793
1992,167855,4068750
1992,126265,4383827
1992,38717,3145849
1992,172484,146309
1996,133345,392826
1996,58916,8459593
1992,40887,2741820
1992,161904,3436393
1997,10613,2742498
1997,89469,5234412
1997,91887,5022246
1994,25458,1743147
1992,18611,1280283
1992,161138,356141
1995,28380,6018548
1995,172847,8385861
1995,31143,3127895
1997,190639,3523256
1994,119878,8642899
1994,27916,4362691
1994,192304,821024
1994,122854,1058543
1996,41071,4274983
1992,124564,6919767
1998,181750,3747760
1998,58476,688545
1996,121488,3698226
1992,64913,6884418
1993,5444,129546
1997,113115,318127
1997,118237,571129
1997,171235,3409260
1997,131156,1620459
1995,55471,3851469
1995,48342,1940671
1992,105930,7840516
1996,108164,2588129
1996,30076,4587679
1996,7444,1540641
1992,71586,3582434
1996,164982,8756980
1992,70374,5307572
1992,170849,3035267
1992,50054,803240
1994,26943,3029302
1995,117904,707259
1995,27200,5302348
1995,67509,1765894
1997,12098,3662586
1997,124550,6660346
1997,106175,3625010
1996,59423,2442736
1996,3611,4507479
1992,10353,4229695
1997,114033,2239597
1997,117883,8744048
1997,112050,4267316
1996,19818,8515269
1993,133447,399718
1995,171522,4785340
1994,95245,4241620
1994,179759,6358397
1996,2764,316684
1993,185166,5149774
1992,150243,1228578
1994,160715,3879926
1995,43786,4794950
1996,70566,2710491
1992,61669,4745220
1992,65629,5246299
1992,89946,2818728
1993,35646,156582
1996,144455,5667921
1998,110418,6239294
1995,97675,752701
1995,13755,3450975
1997,24384,2637694
1997,191326,1388973
1997,87406,1379466
1995,158174,609924
1995,95940,8822078
1997,178471,2017409
1993,10177,4544370
1998,164118,4410452
1994,150563,2055675
1994,151923,4690435
1996,78854,359238
1994,50175,4789848
1994,135858,7492070
1995,92574,1472575
1995,81949,8799293
1994,199528,2665877
1994,45914,836959
1994,61400,1734423
1994,29369,5675131
1994,194903,2769089
1994,78693,4633924
1994,55672,6315359
1994,183390,4744315
1994,138750,8151333
1992,158489,2401688
1992,190455,7269796
1996,111139,2415273
1998,73190,2624156
1996,180431,5985262
1996,40146,948200
1996,123973,5270003
1997,20228,950726
1995,21107,814255
1992,162109,5336702
1993,105984,3979960
1993,180034,2645821
1994,192089,4369996
1994,82977,2234365
1994,178610,6382945
1994,121786,325400
1993,7020,3946324
1994,118958,7990831
1994,189012,4855454
1996,153453,1001789
1996,69640,804820
1998,512,1781175
1996,99003,92184
1992,57749,3729226
1992,8721,2742818
1992,26027,1267516
1996,159180,3557685
1992,161478,1477891
1992,26316,5600333
1992,160722,7337675
1993,23474,5768756
1993,119240,493622
1998,134600,1883059
1998,46440,5603990
1996,111148,5338998
1995,176336,2876916
1994,125334,3501634
1994,77470,6658362
1994,35704,6781799
1994,62439,407816
1996,68584,2481022
1996,164870,5030662
1992,82051,1721061
1992,101125,3979708
1994,3241,1290702
1992,12113,2583277
1995,194458,1897093
1996,4790,1372779
1997,55873,2019072
1997,94161,1219848
1997,156187,4724084
1997,165737,6603399
1994,68337,2732055
1993,122508,557102
1998,75212,2255699
1994,182190,2691954
1997,51953,4804283
1997,173851,8228733
1995,189115,1652038
1995,186976,9114201
1997,16878,7236915
1997,128159,352583
1995,184424,4535818
1995,113396,6553663
1997,132299,2875586
1992,132030,3094755
1997,86655,2206377
1997,57112,4421838
1997,19237,113310
1995,146208,5959958
1995,112414,663280
1993,118831,3729257
1993,46977,6127844
1993,142115,2443816
1997,102698,3911587
1992,58380,1670298
1994,74622,6969246
1997,80337,3151053
1997,131080,306658
1992,88709,6935104
1993,38532,4221891
1996,33645,5664160
1997,55095,1612938
1997,104980,188573
1997,190320,138211
1997,60431,3304646
1997,47443,695220
1992,83037,2928506
1992,185919,6898895
1993,48565,5488168
1993,29979,4844965
1992,134019,5159749
1994,66280,4920313
1992,165015,4704523
1992,41537,2247365
1996,91034,102503
1996,33739,5901391
1993,67917,914181
1993,65924,8164454
1994,55162,774191
1993,9799,2132569
1992,38379,5366965
1994,26643,5219053
1995,68735,3840207
1998,195142,1002083
1993,160917,4845879
1993,55121,511157
1993,97219,904860
1993,92137,1229622
1993,30793,6319414
1993,151950,3963861
1998,54091,291580
1993,115398,6576503
1993,81295,1347762
1993,71534,685016
1992,128856,6717605
1997,18959,7031044
1993,165892,7866802
1993,197681,2842330
1992,59343,2875566
1995,27712,5247072
1997,46433,3335461
1997,51766,2583511
1998,185594,7726114
1998,191608,5889114
1998,175203,3962420
1994,153972,3849343
1993,69769,625953
1993,4531,6614922
1996,178359,2807144
1996,168301,739422
1997,170579,2791072
1996,112126,441590
1994,97368,496991
1998,50875,2136267
1998,44601,1483776
1995,162037,4442279
1993,122904,905643
1994,21716,609228
1995,93109,3279849
1995,78633,4106433
1995,191646,660303
1995,185702,3468138
1995,96143,797398
1992,191280,6380565
1994,161132,1756287
1997,32181,2070514
1995,1724,617773
1995,161144,1645016
1993,118443,6379185
1996,113977,6880792
1996,160208,5022072
1995,52327,360768
1998,7001,2871096
1998,151712,7777961
1995,34275,2046084
1995,58828,6829226
1995,17509,4068378
1995,125868,7386054
1996,53406,5165720
1996,181306,5356365
1996,158713,5671243
1996,867,2574004
1994,127419,6187741
1993,115659,7318220
1998,188365,726680
1995,145509,3637530
1992,141124,774804
1995,44221,4268200
1994,111085,2363148
1993,43650,5131553
1992,156204,5544880
1995,68663,1918832
1997,30034,1122130
1997,103214,3766047
1996,101931,5157057
1993,42624,6918193
1995,195866,1642076
1994,89923,2020043
1994,126381,3343934
1994,167267,4094843
1995,186464,5335132
1995,199099,1317899
1996,161328,1390709
1996,42821,3284232
1996,164437,6283484
1993,24137,4263620
1996,2646,2448399
1996,59812,7237843
1995,195877,3018491
1996,118777,3519709
1996,84434,4468054
1997,25422,5810075
1997,55965,3649824
1997,189184,947245
1994,75567,5510024
1993,23707,326140
1993,33287,1812115
1998,191603,1850503
1992,162760,1186616
1992,149967,1996790
1998,158530,4225489
1997,53404,5806957
1993,30790,960200
1993,6744,3605216
1997,168570,1219096
1997,146843,2211112
1996,64494,2123561
1996,182929,1738298
1992,9628,7380576
1992,84772,2477045
1992,96482,2528200
1996,20031,753215
1998,82877,7774256
1998,197377,3501628
1998,118700,2449147
1992,186504,2541619
1992,101036,4562932
1998,62691,3110590
1998,68986,2111378
1993,112234,3863313
1997,125976,5833740
1996,5777,639452
1996,127001,1870960
1992,39465,1966244
1992,78622,4968324
1995,199486,6459245
1998,49331,5418356
1996,94333,3404601
1996,3490,3483725
1996,70982,2105312
1995,122470,2216317
1995,142958,2523197
1997,109978,723621
1997,62979,7185289
1997,160253,1313250
1995,162900,8391397
1996,30473,538932
1995,196649,6818469
1992,121733,3333987
1996,48088,186494
1996,117792,6319786
1996,122367,4005524
1996,111992,3727421
1996,109013,4607221
1997,102965,8973897
1993,69409,4184822
1993,195632,6445787
1994,163500,606638
1995,28058,3151415
1995,166770,7758516
1993,154880,5340268
1995,127866,6656917
1992,58092,3790824
1992,64911,3838111
1998,169796,5610430
1998,33189,3026519
1998,141214,3696593
1994,176584,3321160
1995,42171,4355834
1994,117704,3916867
1995,88871,7549212
1996,164538,7230615
1996,71165,1840579
1997,76564,5607638
1993,72807,2847680
1997,94059,2771627
1997,155127,351089
1992,26023,3534150
1995,42171,4915758
1995,26360,1505041
1998,199322,6538072
1993,16890,7728068
1993,118714,8320473
1996,179880,176389
1994,32836,7814690
1993,120485,6292906
1993,197132,2057563
1994,109392,1933918
1995,2940,3186443
1998,111134,2776940
1998,195262,1448196
1998,156164,1134748
1995,39698,5695885
1993,199571,2338798
1995,60712,4290501
1995,10490,3907367
1995,180711,8062695
1998,170302,526963
1995,169058,933197
1995,68168,4749148
1993,76046,1165125
1993,169966,1579904
1994,64453,555640
1996,70372,3892873
1994,171454,4423805
1994,42967,702865
1994,10355,5136055
1993,176053,1179857
1994,67228,1970917
1994,71966,6139457
1994,123678,1393667
1992,90978,2100890
1992,197075,661047
1995,73113,1668264
1998,5134,897808
1997,100657,915022
1993,157494,5267308
1993,189237,1672376
1997,39506,6374655
1996,171559,4154641
1992,61864,7641224
1996,24390,2497341
1996,68162,1825208
1996,172052,1738905
1995,131180,2616148
1995,85825,4867484
1996,112235,2806267
1996,128105,108777
1996,34246,5037264
1996,167550,5004699
1996,1411,3543507
1994,174329,140332
1994,154607,7237929
1992,175078,2179302
1996,32503,2273832
1993,52001,2836128
1996,3069,2887018
1998,183317,5545227
1993,45848,4350062
1996,150250,1170225
1992,39589,4792098
1992,158659,2693275
1994,83167,5134314
1993,149897,6771283
1993,101132,4532520
1993,187931,4027765
1993,148347,1255806
1995,153901,4644842
1993,30527,7141848
1993,53712,2165423
1992,12509,1293565
1993,44617,936966
1993,191796,7475648
1993,105542,3379827
1993,22819,1985663
1993,6248,3466182
1998,12246,898794
1996,77637,3490830
1996,81998,368278
1994,85155,1437729
1994,28668,3985263
1994,67549,6050994
1992,182055,3529403
1992,147028,1809258
1992,166253,5804700
1992,10234,1441729
1992,69628,920229
1997,39379,830573
1995,22127,4150318
1996,149261,5521435
1992,180298,3721383
1995,155056,3679797
1992,77011,948489
1992,185264,5707369
1992,121428,6391942
1992,166136,1437747
1992,31790,5924679
1992,86287,2177308
1993,103615,4716629
1997,58219,5090256
1996,37358,769437
1992,144071,2910332
1992,188742,6063410
1997,39706,2995174
1994,141252,1280317
1995,32194,5027312
1995,111087,4322042
1994,176997,4927800
1992,26973,178597
1997,164592,149093
1994,169530,2556048
1996,102042,4501900
1994,155311,1776203
1994,45598,3666026
1994,101891,1484025
1994,53880,4313285
1993,177848,5850701
1997,62481,4668214
1995,78862,5421332
1994,33980,2227872
1995,34407,5652659
1995,70354,3539987
1992,183240,5576133
1995,150114,5088324
1995,156079,4054470
1995,199898,587379
1993,30590,6637375
1993,779,3325944
1992,120673,1006039
1998,111160,1147736
1998,40934,7053486
1995,48889,8086672
1995,101506,3432577
1995,9221,3179308
1998,86204,1649617
1998,21565,4102905
1992,177057,1633032
1994,175118,5261615
1998,174641,7095887
1998,181378,6501493
1998,8024,2628296
1994,35941,3108212
1996,122864,8071987
1997,48566,4652728
1997,32333,4540004
1997,95979,4360733
1996,162437,269897
1996,75850,4907884
1996,133946,7448534
1996,16160,484272
1998,74531,3914378
1993,173220,951809
1993,109835,5905300
1996,32574,2033869
1998,24150,790574
1992,198379,1786140
1992,150417,810010
1998,141955,2711858
1997,14847,690641
1995,108551,2638758
1993,38663,951386
1996,119371,266951
1996,147945,5560302
1996,138278,5686286
1995,62659,3851418
1995,101125,4600200
1997,189328,5170383
1998,94272,3039048
1993,165028,2111714
1993,25020,3213068
1994,138668,2698229
1998,56574,1224456
1998,122591,7280518
1995,72544,5162302
1995,38766,1875236
1995,135144,3502045
1998,59838,3876121
1995,25741,7590333
1993,139391,2188496
1997,141099,4559219
1995,147012,3420602
1995,72291,2232233
1993,196950,4660905
1992,120132,3214442
1992,55846,4281171
1994,168959,2287527
1992,74729,1410680
1996,94761,4571999
1996,190660,5322006
1996,53374,499091
1997,60125,3330233
1997,120485,4913886
1997,152649,5104920
1992,151930,5589042
1992,36713,4203461
1997,188669,5510264
1997,122956,3906447
1997,8973,558945
1995,94595,4379320
1994,19845,317671
1996,58112,2067452
1996,80953,4626008
1997,96611,4990021
1995,7771,5838762
1994,178708,5431568
1994,116327,5934787
1995,186854,6463030
1997,41567,3771400
1997,149018,5070431
1992,127147,4695385
1992,147293,5460341
1992,82643,6954487
1993,38704,887058
1993,9878,8410140
1996,143088,108583
1994,83313,129631
1996,179708,7036387
1996,142345,5140094
1997,165880,7614228
1997,62683,1755940
1994,80686,4600036
1998,80712,6093756
1998,170979,8960418
1996,189439,2613615
1994,80767,2542990
1996,3616,893530
1996,15171,4379437
1997,66765,3023652
1997,116555,7071975
1997,179178,2313192
1997,38342,372578
1994,128335,5698719
1997,124088,4686305
1997,112628,629998
1992,63526,4103627
1993,156052,542944
1993,136974,1496161
1998,68842,8163266
1998,20651,3718523
1995,48081,1857489
1995,33996,6426866
1996,71120,962367
1996,160216,939290
1998,93367,3961368
1996,49421,949701
1996,25823,8132013
1992,176476,2507239
1996,71582,4965241
1998,135641,3319747
1998,198860,6997047
1995,173164,3377446
1995,165983,3975021
1994,26298,2815867
1994,182806,3739824
1994,13751,1631455
1994,107374,1339928
1994,22325,4718611
1995,180932,5926065
1995,95108,3673323
1994,16696,3299563
1994,7278,1626190
1995,198212,2772404
1995,144575,3653749
1996,36483,5110128
1997,184041,900032
1995,125855,8937799
1995,193804,1783932
1998,16327,4525684
1996,46057,2457472
1998,3007,4102280
1998,102925,2151558
1998,51640,916784
1994,172801,1817586
1992,650,1674702
1997,195949,6993694
1993,171888,194028
1993,61720,5045160
1994,30467,1671362
1993,79190,2110387
1993,69250,1969088
1993,70723,5533383
1993,77535,5983568
1998,99781,7427633
1993,39577,1518086
1992,83838,4574615
1993,129041,100583
1993,144870,880840
1993,142861,6945281
1996,195745,546699
1996,198674,6913413
1993,130362,1929810
1993,177403,1005191
1993,130256,236670
1994,118038,2253568
1995,97230,3728324
1995,175004,106821
1993,97934,544804
1993,172701,6848255
1996,97398,6429957
1994,38436,6132706
1994,190357,5858872
1992,102727,4794783
1997,22516,906261
1997,20532,2379244
1993,156332,5360342
1993,17086,674069
1993,161169,664286
1997,141520,1948776
1998,156021,100162
1997,69645,156620
1993,179479,4782944
1993,170212,1500185
1993,56139,1380958
1995,157172,4115261
1993,14485,1287521
1996,27453,5135274
1996,185839,2613919
1996,188124,1439998
1996,199290,1200346
1994,88134,4232674
1996,97815,3480595
1993,181490,1753782
1993,95220,2170382
1993,70425,908418
1995,41501,699612
1995,3918,6057850
1995,33050,1462778
1993,2584,2461776
1994,129055,4058683
1995,100195,4001496
1997,162996,8765120
1997,68708,5244717
1997,126547,723828
1996,118011,3982268
1993,64707,1158488
1995,55958,4226001
1994,32833,7310536
1993,66639,7018208
1995,139188,5306326
1994,8684,5749574
1998,10195,4420760
1998,60734,6558605
1993,267,637323
1993,115064,3418462
1994,111106,781970
1997,193125,4988201
1995,6828,7744236
1996,1496,389899
1996,81523,5431317
1994,12489,5381683
1993,74624,1352432
1993,50149,2528022
1996,136492,2118487
1996,99097,5261232
1996,124714,3879062
1997,155545,7682592
1994,67017,3983272
1993,91005,2964096
1993,53071,3973391
1996,73207,4215674
1995,122244,1116823
1997,198100,4067549
1997,54544,6608561
1995,935,5217713
1995,38261,2119092
1997,42309,858391
1993,115829,8766584
1995,6738,4292745
1996,108884,696579
1996,39591,3526479
1997,94418,4194857
1997,131660,5074980
1992,198847,4767308
1992,98067,198101
1992,111034,1634426
1996,71237,4719346
1996,119606,2926080
1992,150376,3523133
1992,156036,496873
1992,30215,4019687
1992,16529,5130150
1992,196527,1909259
1995,142764,1734489
1996,101066,776819
1996,9863,1595574
1996,116029,2595829
1996,92818,8606779
1993,29602,3859632
1993,73899,4723428
1995,111077,4387098
1995,153953,7202943
1997,14832,8035418
1997,76342,1054672
1995,164869,8006180
1995,158499,7008705
1996,80182,3793355
1996,54571,7103053
1994,127514,3332744
1994,122870,6814332
1994,155826,8750463
1994,186129,799548
1993,55044,1076965
1994,90499,3562860
1994,37361,5180456
1994,197016,4300670
1995,117806,722224
1997,90572,7109693
1997,929,6587712
1995,86093,4665985
1993,67233,4536869
1992,65040,1447257
1998,4552,1988190
1998,100146,3290567
1998,50408,244512
1993,33322,2101405
1993,125302,4587148
1994,75948,3463092
1998,103091,3019688
1998,25080,1890555
1998,128387,4953830
1998,66703,1744836
1997,28229,737149
1992,77973,3410295
1993,99309,595276
1993,53831,6853747
1993,99610,3863064
1994,137475,598938
1994,129942,8004104
1994,78049,3572045
1994,70545,3750961
1997,101296,755022
1992,85127,3171766
1992,106754,334542
1992,58036,3244513
1996,22539,4998432
1997,137356,3649183
1997,108259,5129828
1993,102544,1500143
1993,41064,1393013
1993,151788,6358279
1998,190863,6189828
1998,183759,5837832
1997,98067,1159850
1997,84827,2511182
1994,80711,2461438
1993,172941,956621
1993,9958,849917
1993,168068,715717
1998,70247,4301726
1997,119764,5709815
1997,59132,2581613
1997,53529,2704116
1993,138539,3060408
1992,81368,1003923
1992,29948,7571854
1996,187185,2671578
1992,96552,4013841
1995,156607,6068812
1995,139883,1211414
1995,94048,1219186
1994,106010,4437931
1998,132118,1821774
1992,192770,7560983
1997,151992,2207509
1994,137603,6857708
1994,79062,3884194
1994,158955,1282886
1993,93883,4222980
1992,138910,4813807
1992,62538,5987114
1993,29804,6539893
1995,171276,4801670
1995,94603,581526
1995,131231,2278325
1992,25917,8315209
1994,106317,1540332
1998,112443,4517685
1995,103809,5438400
1993,192228,607301
1993,163686,8748400
1993,69575,3669898
1993,15267,4043329
1993,104813,1068872
1994,168785,6692145
1995,156029,4340080
1995,81292,2037264
1995,43494,2485420
1995,7856,1763850
1993,19810,7161413
1997,99935,2112943
1996,60988,877041
1998,11005,1243928
1995,55209,4656800
1995,96497,3010875
1995,14069,1830457
1995,76211,4259709
1995,127024,189183
1995,371,2797014
1998,26400,4966041
1992,159980,7472446
1992,170645,658805
1992,14121,376783
1992,127835,4407455
1995,139026,4121627
1997,198009,2490750
1997,141290,5881639
1992,120089,3881780
1993,45181,2162265
1993,71960,7573283
1993,26694,6858760
1992,69034,786375
1993,88556,4919391
1996,115075,3885009
1997,111924,8643882
1997,100785,1660775
1997,176773,5860071
1992,14213,628983
1993,71998,4763435
1993,59722,2055061
1993,4011,1998381
1992,59984,3464172
1997,93691,163414
1997,63169,3764432
1997,28906,2146833
1997,14542,5792659
1994,69814,1947920
1992,146156,2380257
1992,107968,5200726
1992,8685,5418512
1995,50910,7171947
1996,19902,5866518
1996,61095,2281154
1997,161791,555837
1998,182735,8110711
1998,139808,4989060
1996,139814,174258
1993,177294,4367558
1992,64998,2094510
1997,57732,4923873
1994,122608,1452864
1992,170592,2753249
1992,126984,6038972
1996,84730,956819
1994,179869,9453919
1996,100716,2772486
1996,178425,6061789
1993,143281,2206250
1993,48359,4133840
1997,188943,2804077
1997,154307,3335185
1992,158813,4305163
1992,163054,1642063
1992,19269,3918881
1994,101077,810708
1994,171234,1735955
1994,112649,7417560
1992,100463,4170861
1996,151030,943739
1996,54907,1731567
1993,54927,5775612
1993,157021,426895
1998,152910,4465620
1998,143769,8349572
1996,52321,4855169
1997,70048,2998127
1994,196103,3597300
1994,24695,6000951
1995,189887,195711
1993,82893,5909053
1997,185468,6431324
1992,99855,5271483
1992,51421,1403985
1993,19781,3517213
1993,140799,1383522
1996,123628,891874
1993,151388,5112677
1993,179773,4005688
1992,37006,3206200
1996,107177,5062326
1996,120140,3297117
1992,11475,3868251
1992,194441,706302
1992,129561,438994
1995,134376,3934932
1995,44349,4737504
1994,47979,6736687
1994,148206,2054379
1994,78770,2252415
1994,102848,2065537
1994,7798,6434239
1997,33453,2495610
1992,148570,3925032
1992,104595,2207434
1992,118097,334527
1998,53488,2167985
1996,161232,356931
1996,52896,709973
1996,35824,1583838
1996,142774,697639
1996,134969,793568
1998,133282,5800384
1998,182177,2840687
1997,85431,6526909
1995,100603,1205907
1994,184405,3780097
1995,110478,5894341
1994,65570,6044003
1995,167056,633400
1995,72694,2635036
1995,189138,595158
1995,58089,4397736
1995,129318,2425158
1997,21876,6450757
1993,86029,4190002
1998,199590,3771164
1995,41752,6436250
1995,124708,336143
1997,178805,5781382
1996,153062,2759773
1994,38536,3612598
1993,68860,4169800
1998,147154,5285060
1994,40284,3060700
1994,822,4389745
1992,83630,7048335
1998,183701,7317270
1998,139189,4863592
1995,14838,7815868
1997,67784,157660
1997,193778,6614835
1997,73578,595802
1997,152830,1967557
1995,194686,6967800
1995,65972,5038722
1997,153058,799956
1996,146841,8589672
1996,167455,6179624
1992,140044,1997885
1992,107279,1955130
1992,22055,1066938
1992,107829,1570481
1998,103206,2829528
1998,29091,3472386
1997,127599,3975385
1997,149611,6399990
1995,94445,3798682
1997,132441,5775884
1997,131855,8592714
1998,46964,544623
1994,14906,4326458
1998,135857,6761260
1998,24438,4941533
1996,192648,5013043
1996,55575,4199884
1996,45940,8109542
1997,23337,2540825
1997,27989,5883211
1997,198564,4655168
1994,42930,8615478
1994,21358,6012945
1994,153132,4761852
1992,166617,7515635
1994,129698,4312314
1998,69638,598038
1998,56913,6750375
1995,60780,3008067
1997,153552,3732903
1993,59368,4205076
1996,48188,4386790
1995,129278,5953307
1995,56030,956449
1995,35004,2030118
1994,33960,1056829
1994,163444,5410202
1996,90281,5357173
1998,40008,4076400
1994,77807,7121352
1998,93857,505282
1992,132511,4321828
1995,119357,1585555
1995,30584,7269984
1995,11417,4447516
1994,46482,6788136
1998,170226,4020874
1994,198388,811563
1994,75528,829943
1996,129455,6074369
1996,135277,3621865
1996,158163,2889264
1994,116968,2399816
1995,171282,880985
1992,51890,4807332
1996,172938,603279
1998,20747,667096
1994,127206,3866082
1994,82686,7842796
1993,125525,2651389
1993,156862,9026317
1998,151521,4203345
1998,133436,4896140
1995,63477,6096069
1996,29499,4525456
1998,187534,3064691
1998,166688,6227359
1998,113252,4251240
1998,134762,4008571
1993,7521,909967
1993,102593,5342035
1995,19470,3707105
1998,143581,6845980
1992,183722,1805720
1993,76260,5402456
1993,9171,2484391
1994,125921,8597598
1994,56409,1988022
1995,153872,3012060
1995,126464,1490460
1994,103302,3289356
1993,168114,4666970
1993,85664,5047959
1995,179024,2581066
1994,62167,1752456
1992,183475,5247368
1992,44826,4382779
1993,191519,2753972
1993,114980,375056
1993,46246,4053616
1992,195979,9243991
1997,105500,5961780
1995,186499,1474505
1995,164996,3412999
1995,39083,1806015
1993,87377,4546080
1992,160922,2577796
1995,42474,5991668
1998,171032,4566544
1993,74998,580059
1995,165110,2994180
1995,86785,3625061
1992,8727,7534126
1992,154466,6854233
1997,103252,5412638
1997,132315,4312739
1997,5969,1273097
1993,127619,5162122
1994,67050,4444508
1994,100783,2682805
1994,46910,7520485
1993,195413,5588659
1993,70253,4965171
1994,118927,4238213
1997,81166,1266464
1997,17255,1172250
1992,174312,2744893
1996,63550,7045575
1992,53838,1390460
1992,140164,3236782
1992,41147,2454843
1998,10293,5258377
1993,67496,6146658
1993,172194,962304
1993,99146,632117
1996,92639,807656
1996,98621,466450
1996,83867,1332619
1996,2556,5717516
1995,33833,8657467
1993,10113,761193
1992,127008,3202290
1992,12470,2032230
1992,167224,3873660
1992,123987,9552155
1992,44700,4789366
1994,65324,3945319
1995,144688,5579229
1994,168642,4276600
1997,23886,1064209
1997,172233,387653
1996,52756,476741
1996,61317,2630761
1993,16650,1190654
1995,129922,355249
1997,35839,7906867
1995,89031,2439911
1995,47494,6702928
1995,50132,209933
1993,47870,7582335
1995,104561,446184
1995,142991,2591303
1998,182675,1534445
1996,62815,2339597
1995,78883,4825992
1995,177222,1087447
1997,110127,3039521
1996,121757,4706572
1998,181647,6679464
1993,147307,3351892
1997,93131,3541009
1992,196582,7073536
1992,159444,4378017
1995,142254,2586018
1997,149997,1332590
1992,92697,794154
1995,28123,3258472
1994,144126,227003
1994,2801,6636301
1998,32140,4780672
1994,115838,5268584
1998,11941,7597054
1997,107199,3242238
1998,165199,1150412
1996,121723,7369697
1994,56626,7833969
1992,54392,1958997
1996,122006,3382120
1997,104333,6285451
1997,109355,4813426
1992,62286,3235541
1992,181043,2535834
1997,110157,1601329
1994,183519,2355689
1995,22046,3740506
1997,33736,627818
1997,199394,3136119
1994,57087,1995236
1992,24511,1636481
1993,53409,768393
1993,77686,5809570
1993,182454,5780124
1996,43612,4511269
1993,159103,2643777
1995,54014,3968841
1995,12742,4815293
1995,129034,3635562
1996,16318,4475608
1994,8212,3646283
1994,10561,3642111
1998,36331,5535697
1996,46568,1690248
1996,54195,1034271
1992,53177,3363385
1998,151389,2994550
1996,96469,287230
1996,149607,157377
1996,42491,2869846
1997,183690,8082705
1996,41200,2168280
1996,39209,1543180
1997,164526,2805677
1998,55399,1489829
1998,75920,2912133
1994,99251,3640728
1996,180546,2394266
1995,182000,411160
1995,80036,4425826
1995,120816,8182988
1997,1108,2970790
1998,61242,3097139
1994,171422,5939331
1992,20113,4042559
1993,96589,3852959
1997,35990,554685
1994,33240,4714078
1994,161132,2028321
1995,114226,729249
1996,186782,2459314
1993,116990,2452541
1992,54655,4925529
1992,183866,3665736
1998,35485,5532769
1998,137648,8175354
1992,73949,2740189
1992,157225,2595213
1998,37505,4427032
1993,163605,660765
1993,134574,4830535
1992,132930,1476123
1992,23865,6389807
1996,29399,5132898
1995,22846,3948050
1995,172289,126599
1994,17882,2672821
1994,150884,8722439
1993,44958,1967650
1993,177899,6262787
1993,185037,2295673
1992,28209,3278547
1994,71354,5668521
1994,78697,5704048
1994,72123,2989677
1997,21862,8919300
