"lo_orderdate","lo_partkey","lo_revenue"
19970331,16139,4446317
19960522,28803,7543720
19920513,157717,1485432
19920513,141546,6553365
19950902,39981,4658376
19930804,49201,2674215
19950113,38314,3569083
19950113,134304,1284768
19980316,33632,4416642
19970326,85082,1374399
19970326,81637,7607561
19920702,127179,2663223
19980629,179645,3440656
19950810,113311,4680111
19950810,134376,3071785
19930721,24848,3574045
19960711,23788,7321283
19980510,49422,1579875
19970208,168078,2214207
19920921,149059,3368472
19950804,89799,3255597
19950804,44740,2560804
19970602,26251,5710839
19980112,11820,2254829
19980112,178494,6447209
19951130,161268,837433
19951130,162815,6072837
19940104,44717,3175527
19940104,155518,4956556
19960226,9256,4768203
19970602,76711,2700336
19940219,153402,3041786
19960729,54380,501726
19960729,83550,3833875
19960729,11617,7490189
19940728,39705,1047673
19940728,108330,120449
19961125,95711,310621
19930516,185757,1864863
19930516,1267,572447
19940708,117387,2668322
19940708,110848,1059538
19930821,23649,157264
19940419,98982,7309816
19961109,117527,2787858
19961109,48844,2753802
19920121,167254,761040
19920121,195449,416998
19930919,187600,3687406
19930531,5897,7875023
19930531,145123,1612005
19970526,187352,6347533
19940316,145323,4939635
19940202,23035,4506573
19930923,128201,3581888
19930923,65543,5973818
19971010,157805,182554
19921104,19803,4279435
19960318,77939,3346959
19940924,159104,883956
19940924,48887,3243999
19940924,36501,6480250
19951223,157016,3605313
19951223,163995,187368
19951223,42179,4320989
19941227,134320,134077
19950601,122045,3687690
19950601,3315,115739
19960524,126160,2935746
19971104,179792,8071158
19920516,73080,2177769
19920516,13099,3461347
19921021,187722,2891932
19920311,121718,3914347
19920311,138606,3947040
19920311,145880,7472414
19930203,147677,6120853
19960805,102007,1876740
19960723,65601,1240747
19920513,39868,2928733
19960712,60961,6207930
19960712,167218,3470067
19980801,389,5635879
19950927,68768,1834018
19950927,183435,5329689
19950927,59276,948687
19951009,16652,6705978
19951009,23938,1105986
19951009,148374,2674055
19960219,125169,3403356
19930820,80691,2021073
19940313,19531,272699
19940313,183705,5902710
19980312,58435,1964736
19951012,157382,4735560
19921208,86612,799305
19920114,31350,115321
19980508,52989,188372
19980421,8580,3676792
19960830,198359,2168536
19960830,12091,2260964
19941013,47760,1967339
19960407,97502,1322559
19960407,114404,1825480
19940525,80259,706372
19940525,141012,3648679
19970324,14580,1561836
19970324,45489,4091136
19940114,167595,4488993
19940114,62269,709205
19971125,72428,2128638
19931231,51628,5876186
19931231,97863,5861709
19931231,144049,1016527
19931231,137975,8967781
19951028,38698,1782355
19960620,22704,1332267
19940731,145753,4273830
19930814,105686,2789580
19930814,126821,2660860
19950606,26117,1055627
19950606,140327,683660
19921020,38852,7091766
19970121,1783,5059394
19920307,32580,3478934
19941103,18043,3874913
19941103,68523,3258971
19941103,65924,8232491
19951115,67976,3849060
19950218,29438,6633402
19941015,197847,4725961
19931112,89468,6631443
19970719,82108,4807341
19960503,178817,4644734
19980103,27281,337110
19980103,161636,3904549
19980103,8885,6135069
19980201,40151,4918904
19920508,52896,4348589
19920508,9431,4825548
19931110,7003,88270
19960706,176895,5661296
19960706,68279,4815709
19920624,9757,5225261
19920622,93039,606833
19920622,104080,3364984
19920518,172673,7143281
19960115,40288,4742389
19980128,145012,190261
19980128,33297,4750149
19921229,171171,2599861
19920727,177172,1998672
19920727,122660,3715313
19941221,91930,2448538
19971203,180702,6068310
19980311,176078,332372
19980311,153077,3152895
19980311,162272,3106180
19930309,139547,6396929
19970608,170504,4629030
19970608,43324,4562352
19950103,183165,3330090
19950103,55464,894259
19950103,180002,4923100
19980224,194834,4214493
19980224,32631,1138322
19970506,66304,1886395
19930525,137812,3229768
19930324,5026,2741853
19920410,145933,5182817
19940423,19551,3419028
19970919,168157,4395838
19930128,183365,2724365
19930215,152843,8645030
19930215,28908,3207227
19970618,101465,6898227
19980519,126311,4477313
19970320,32183,3234022
19931025,22612,6228981
19970828,194314,6478226
19970828,33766,4732131
19950105,161403,4451776
19950703,118165,5338417
19951124,146029,1736157
19920502,166923,2457551
19970409,170638,3576162
19970409,106587,6152812
19950205,7226,2906709
19961129,15212,3920436
19980514,111791,3245022
19921228,178896,4127520
19921228,92754,2655060
19950803,92847,4507608
19950803,196202,2698957
19950310,98352,3475800
19920905,97490,142799
19950104,30073,4865892
19950104,15978,2818227
19950104,12213,2406824
19960513,109006,779520
19960513,91184,5471638
19960513,118148,1772532
19920318,167692,6352480
19950611,96078,676664
19960616,102818,6849887
19931101,138927,9344017
19970227,79111,4100993
19930422,110563,3219503
19930618,43941,8227763
19940414,1908,3788120
19920313,16106,3172598
19920313,89221,2989243
19930218,143091,4429755
19920228,171261,123900
19920313,100707,3114844
19950126,77930,8516999
19950126,53447,4713881
19970603,167296,5275932
19970603,99097,4189255
19950116,89897,3992659
19941216,48458,409276
19941216,56529,133696
19961219,76410,4920369
19961129,11891,6165883
19970609,121601,6644547
19941126,7950,7335186
19980204,134214,3482505
19970704,188812,5702430
19960201,92487,1375916
19921216,69083,4116789
19960418,83043,755165
19941207,173861,8366334
19940401,47945,4685026
19940401,34663,7133551
19960623,149036,531664
19930819,178862,7142364
19980526,142054,5099920
19980526,191050,5248830
19951217,160806,8333395
19950819,195694,5369070
19960728,156405,6383395
19920109,195400,299080
19930710,71338,4018333
19930710,175141,4482692
19930710,153049,4663833
19960109,50547,3272124
19921126,11566,2748261
19921126,176853,3446712
19960124,194750,8762562
19961109,6174,1305925
19930316,33126,3040733
19930316,66422,4531802
19960810,193718,1304431
19970521,74712,5741560
19940811,55404,6128175
19950323,98127,873093
19940909,44926,5807335
19940909,137233,4854819
19940909,70723,4115739
19940909,30683,5157321
19961111,87009,1217112
19961005,189585,6540909
19930222,131348,4848380
19930222,150786,3245590
19930222,49784,4726284
19940512,25319,3428074
19950911,84517,1747757
19940817,171995,8652420
19920904,64159,3695163
19930705,121512,6624763
19930705,38865,2713005
19930705,94901,5583425
19930303,18242,2412138
19930526,26327,3970517
19931111,126786,3409839
19931111,82258,4051896
19930814,15123,2123993
19970301,165575,5243261
19920726,170030,5016136
19950101,53703,5238485
19950101,177749,358041
19930823,60923,8392863
19930823,17872,5086810
19930823,169608,1404151
19940106,11745,6461286
19940106,189478,752385
19921019,10602,3478980
19970103,40563,4474594
19940327,49918,1281386
19950612,190080,1474300
19970216,196033,1485803
19970216,124376,6184033
19970216,181664,4320508
19960527,89660,6384184
19970318,109670,498861
19970318,193578,6458946
19930511,41861,2487946
19960115,197766,6657350
19960115,51366,3356633
19961105,162930,3372037
19961105,68431,1462404
19950804,65049,4563180
19950804,456,1220805
19950804,48753,3982095
19941224,188345,1732908
19980119,122869,4525329
19980119,53670,151001
19980516,59888,6467580
19921207,134663,8068977
19970816,2660,3881647
19940213,138299,1651553
19921007,39053,3241027
19920206,25864,4037924
19980411,38581,7293984
19920919,193592,6149032
19920919,114195,1993954
19920815,38205,850540
19920815,109453,1945058
19931229,61332,4943107
19920229,132876,1420199
19921111,138513,5529581
19970404,86751,3405990
19931213,52979,4497626
19950814,159923,7269384
19930103,161822,173311
19921229,16434,132342
19980104,31001,2415744
19970807,187658,4189560
19970807,162983,7739942
19970807,52112,2949712
19920408,138871,171888
19960803,98429,1712904
19920627,80530,6797385
19970930,112760,687830
19970930,155378,2554265
19970930,63249,1978375
19921029,54922,2049596
19921029,55747,7926254
19920926,14270,3193976
19920926,106261,1129128
19970427,179086,3460287
19960116,97556,2833675
19970309,120340,3754538
19970309,109094,317689
19950116,31582,974745
19930605,107121,2741331
19930605,174714,4829517
19980614,102937,5825609
19950912,93143,3486813
19920827,160124,4162181
19920501,159374,2363627
19931021,133090,1635219
19960927,22694,6314791
19980416,38313,3411071
19951005,63713,7484833
19971230,70833,524914
19940801,87766,520866
19940801,82230,1985632
19920621,20746,3800167
19920621,104880,8576204
19950319,104470,3211395
19950319,135576,644628
19940807,131512,151263
19980713,169775,2125175
19980713,4544,1054537
19961115,116307,529320
19961115,167078,3476432
19970914,101877,5300292
19940614,197213,1446471
19960426,110171,5107379
19960426,68545,6611142
19961123,41191,5547731
19961208,12470,4596712
19920126,178650,5977671
19960311,69745,5771814
19960311,159110,3703740
19941229,15178,3935412
19941229,95343,1442730
19930303,151948,4783856
19950816,32643,5239003
19950816,22952,7336679
19921101,136092,1725977
19930802,54759,1357290
19961019,136444,3992746
19961019,20498,1361750
19980422,9798,1256933
19941127,32928,6163367
19971229,48896,2854044
19971229,81002,1459755
19940822,13395,3553587
19940822,182601,6587926
19950626,185903,9067395
19931017,17457,6528637
19931017,193670,5968259
19980302,10535,7010820
19980428,156534,7403917
19980428,121007,3145680
19971224,46923,1581952
19960928,157807,1305360
19930425,92666,1696809
19980330,25530,3519471
19921103,150078,3079631
19931030,43212,693126
19921127,187079,5205336
19930725,146119,1971366
19930725,15880,2930876
19960920,159631,1623004
19970828,74041,4202265
19970828,170710,5584306
19970403,19537,576785
19970403,146039,2267712
19961222,35690,3413949
19940606,141535,4149426
19970131,99922,4101377
19970131,69113,1662120
19970131,169384,1046433
19970903,24870,7107685
19940320,51093,657776
19950921,22093,738985
19931231,196798,7878536
19931231,147235,3935163
19950214,111554,4057905
19960928,18875,5273977
19940128,2408,4680748
19950427,83418,6059696
19950427,123030,1718544
19930723,100548,1238832
19970705,30913,2987134
19950901,163762,1062592
19950901,103532,3378166
19940810,85538,5172384
19920925,63533,4642236
19920925,73987,9032273
19920925,88869,7490891
19920925,10225,3193373
19950729,132506,2603142
19961130,54064,197503
19980109,155967,1189500
19920120,12464,408808
19920120,21582,148854
19920421,98914,6788917
19940218,111473,3086213
19941115,60184,1183082
19931202,3895,3315354
19931202,49194,3248945
19950707,97422,5369665
19930123,23846,3776838
19940530,154370,5184706
19971125,176113,2705225
19971208,122218,5525135
19980715,80636,6828645
19970903,41468,2537028
19980605,53875,8328673
19961127,144782,7212127
19941111,168247,1874217
19920219,94854,1294195
19940524,1041,2769597
19940521,165077,5148451
19940822,95270,6199823
19940822,71700,7536023
19940605,52786,7845375
19940605,7612,2376670
19980319,79541,3497242
19980319,80232,3240290
19960409,102629,2147211
19960409,65175,3423930
19921218,166045,3133132
19921218,124730,5106264
19960827,114473,5206145
19971005,279,1698148
19960415,141539,4267431
19920709,53803,5396889
19970519,61616,151450
19961113,51505,3459187
19961113,170017,4519787
19930310,14525,138193
19930310,115142,2418422
19980707,125197,5342192
19950909,80631,5695500
19950909,136080,1714298
19980215,18363,984084
19921026,4670,429884
19921026,76170,825242
19921026,174535,2708838
19920826,181587,2125770
19920826,59859,4547125
19940302,51850,1675720
19980218,26659,5965215
19980218,56828,4722633
19970414,95018,92183
19951113,156526,5739800
19920105,173135,1623726
19920105,69550,820557
19980130,155189,4189154
19980130,49722,7536113
19960907,49717,1993385
19960816,198570,4144727
19930427,45124,3794306
19950911,138240,5511770
19950911,195049,1098278
19950711,69712,3713215
19950711,94210,4054575
19931029,158656,1388866
19931029,61472,3391590
19970529,151064,3458916
19950902,99337,5965377
19920520,150609,6870744
19970309,46305,4054212
19970309,77346,6219698
19941120,64710,6660321
19941120,13467,5521840
19970601,135290,1085412
19970601,13350,5336390
19920404,162824,7039725
19940420,15351,3297575
19930525,68145,4969056
19940326,40059,1378689
19951105,18333,3643872
19920421,79216,1991219
19930620,52346,2466846
19930624,172668,5235905
19920219,105159,223516
19920219,156962,726825
19970703,114048,3950788
19970703,75522,1090194
19960824,139885,2800700
19980416,38807,649437
19961212,143634,1373978
19961212,46080,3284482
19961212,51555,3904977
19961212,177154,2437677
19941225,18109,2403414
19951018,174776,1376972
19980217,26553,6953885
19970828,171003,4271298
19970802,34904,8366995
19970802,17474,4274595
19971209,130347,1889710
19940206,135506,5247266
19920104,3141,801899
19920104,178889,6234243
19920104,105904,5427935
19970629,192117,1958758
19970626,60060,1219991
19970708,137090,1153013
19970708,194758,4446600
19960604,102474,2524763
19960927,19197,2945625
19971121,55704,7083599
19971121,151551,2176262
19921110,76365,3867140
19971003,141236,4125452
19971003,92426,6533242
19950507,176967,4654096
19980222,56190,3770965
19940508,5685,731712
19970202,90932,5409202
19970202,80846,7957715
19930514,15630,984566
19940406,54791,1173170
19940125,42293,4335867
19950209,3932,3121081
19940429,85686,6920755
19951228,175261,2310393
19980711,83350,1840023
19920328,2875,6944360
19940124,89988,3239931
19940124,136519,603537
19940124,58062,642637
19970713,32121,2615950
19970713,157071,4670209
19970713,91927,3315893
19960315,134584,793104
19960315,137570,4634624
19930919,14102,3783956
19930919,196383,4171851
19920601,46616,7123938
19920601,191332,3589638
19940214,1441,1993523
19960718,6265,3982284
19930624,104945,5350635
19931022,90109,4132616
19930915,39243,112312
19930915,190892,182425
19970619,116216,3740989
19970619,173117,2299292
19941212,20025,1191670
19930214,101066,3555443
19950106,122027,2454706
19920318,171919,2592164
19920609,93156,2671773
19920609,72180,3007189
19970730,21498,2535209
19970730,73801,3130747
19921023,75976,6183840
19950413,48219,1245413
19950413,90222,3156620
19940520,145913,3097036
19920126,83427,406200
19920126,196976,6865676
19971016,81866,4342471
19920325,174123,113726
19940425,67277,5731107
19940423,73645,4208464
19941220,195885,588321
19930403,126914,5956652
19921207,177052,2956981
19921207,109774,6293140
19951225,72946,6390070
19951225,136539,3119549
19950809,67115,2775612
19950809,187001,1683136
19950917,189670,6271463
19971122,10090,588052
19930512,184579,898327
19940408,190814,1108599
19951128,143277,5766939
19930422,44294,1480994
19930422,46043,4369578
19930301,105175,1298187
19971120,115146,3820150
19930213,20100,1499547
19950717,192873,9534469
19930108,95793,5323439
19930108,178985,8536621
19980219,28466,4636579
19920524,145447,5319056
19941125,112233,3984736
19920101,189960,1885963
19920101,82015,3245267
19950924,106649,2730150
19980415,176187,5756311
19980415,174497,7007273
19970901,16497,3454569
19940620,110658,4532053
19920219,39441,4065395
19980711,174576,7214641
19960304,156917,977085
19960304,34125,4982100
19930601,76990,4807323
19930601,154946,3385590
19941224,195783,2789988
19930818,67472,3247444
19930818,191426,4506737
19930818,93741,1009618
19951129,12157,3598758
19951129,112523,6283347
19950615,121824,3261563
19950615,80455,2440265
19920904,3821,1883503
19930831,193008,5284800
19930831,22911,1760553
19970122,64785,6173223
19930417,199033,2465561
19930417,145168,772782
19960321,98082,1466748
19940518,73377,6076665
19940905,58483,5137434
19920604,106935,8670717
19961118,157888,190696
19961118,66867,4401264
19961118,112092,2031525
19980306,187125,5523630
19960817,69097,2251582
19930322,124758,2595684
19970528,152792,1200958
19970528,173413,2934173
19940509,69949,5211841
19920913,134305,636167
19921112,196353,1687043
19921112,99696,2658841
19960930,161928,6825425
19960822,42810,3586249
19960822,101823,3087595
19960822,91184,1957849
19950822,137585,1233160
19921106,155869,5120127
19970906,46472,2964602
19941128,54494,1390550
19951110,100967,8139482
19921106,163047,4949668
19921106,7528,1969533
19961127,130202,4125405
19961127,149166,3810741
19961127,22658,3599140
19930101,189919,2241943
19930101,85204,111784
19961014,104303,380424
19970702,21880,4621822
19970711,196287,6639744
19980524,112551,2970745
19980524,9112,2975514
19980524,101011,4566189
19940719,145797,5005017
19940119,192554,4692667
19960516,160652,965934
19960516,182596,2870388
19960516,18854,5332732
19970809,56434,1918793
19920815,103677,3751255
19920815,64329,2069312
19950201,177149,3763023
19950111,107737,6464224
19950111,161470,2848534
19930311,150236,3655465
19930311,127099,4128245
19930723,138466,300892
19930723,189309,838980
19930723,89532,2066237
19961220,89724,3324616
19940826,185860,8966522
19940526,47168,2154489
19970904,101781,4813506
19940722,83846,1064966
19920731,151534,1490398
19940707,107275,984783
19970202,57434,2671545
19931221,99118,4866131
19931221,125318,6254451
19960515,4862,2090195
19940920,45158,953121
19940920,169840,1581347
19940920,70927,2231953
19970717,17499,3480315
19970717,91470,5191141
19920324,147470,4901428
19970428,168127,3033214
19970428,103506,6724822
19931012,103546,1296964
19980727,184008,1362816
19960319,25077,3731708
19970125,110981,2868451
19950107,60508,4279209
19950107,89058,3148479
19950611,152778,5851140
19950611,81185,816326
19950611,184831,563254
19940718,24466,4094904
19930728,49827,4797414
19930728,37616,2336629
19930728,9780,7435032
19950616,72725,2580534
19970726,7613,6146305
19970726,115864,6955482
19970801,173559,1469295
19950805,15761,3058410
19941113,135361,5496072
19951230,97670,5311528
19951230,145621,613316
19940522,72703,2677768
19940522,136527,4290298
19940522,193367,4074404
19940127,13867,8291684
19940127,74845,3767068
19940127,105827,351901
19980530,42858,5899584
19931107,199041,4533939
19960710,129678,7459102
19940312,53053,833009
19940312,41911,6787209
19970726,75857,348241
19970726,51069,383542
19970215,195081,2704984
19970317,72835,3738592
19980117,1428,5287103
19980117,181051,1132050
19961208,68022,1164263
19970519,164718,3731212
19970519,47550,3294610
19950127,133647,1811729
19960215,155692,7120089
19970128,6914,7125220
19970128,187650,1720273
19970128,81041,3170368
19970128,43822,1541560
19931120,184048,4256470
19920806,185011,2525207
19920410,82258,5173082
19920410,71794,685126
19921202,8749,4008415
19921202,146177,121093
19940501,181347,2985230
19950804,184251,1831963
19950804,197190,710528
19950804,164924,1181418
19930929,113232,3860213
19941105,4000,2718328
19961125,18205,323481
19950604,101388,4264007
19920226,126092,101746
19960317,160586,4775082
19960317,159992,3077985
19920121,118270,937860
19920121,117495,4641831
19960707,11882,5973620
19960707,93458,2612610
19970709,103258,1856560
19970709,155864,1151916
19961120,85055,280813
19920319,95621,1324011
19920319,111551,4440767
19970824,99296,2409239
19970720,6364,5030625
19970720,199054,4721739
19970425,5151,307339
19950929,139409,5879055
19950929,29429,2086533
19931223,142532,6326461
19961127,15601,4513401
19920708,184787,2515672
19920315,77776,8330407
19950429,76140,3314935
19920928,177223,4940836
19970115,133435,712188
19940923,161091,2965479
19950105,100020,2741813
19941011,118304,4950691
19941011,69602,5909216
19930303,176998,6224970
19950819,123034,517944
19970919,197916,4168793
19950827,104881,6600580
19950827,48861,6352608
19920607,22730,6058908
19940108,184237,491497
19940108,64113,3405821
19941202,21132,775103
19941202,86579,2592583
19960731,156916,3748529
19960731,83887,3053276
19960731,74753,5442412
19960731,158383,547724
19950323,102570,7317168
19921101,99806,6862040
19941223,18051,2604806
19950627,70203,2581040
19971108,48118,723888
19921206,87655,6992761
19970425,97651,5549355
19970425,16476,2757090
19980329,146119,3359012
19980122,58297,3603937
19930308,63982,8414417
19930308,183251,5016780
19950427,173564,4172502
19950427,105300,5064564
19930114,2672,4094142
19930114,156,4613263
19940411,147900,2267355
19930326,6280,2787758
19950816,50454,6400078
19920615,107134,4249568
19940723,170939,1808937
19930221,3243,4993021
19980503,193462,5437888
19970823,55222,1881197
19970813,116240,5668154
19950721,125978,4472861
19950721,110111,1856558
19970617,1076,4548260
19950107,6165,1606740
19940511,157409,7185360
19980122,196100,5040365
19951020,166319,124677
19951020,117159,2352300
19920311,52168,1182888
19920311,123550,1609741
19920628,102343,538136
19950325,60156,4812838
19970522,158920,728242
19970522,161677,2531503
19930318,163977,2087912
19930318,93498,1288647
19930318,12134,3138390
19980129,93698,5303448
19960214,187016,4921630
19931108,78304,3410918
19930626,14443,4384531
19980624,153213,5063573
19970728,146670,7416014
19970728,69330,2898805
19940703,154702,4084327
19920103,136299,4668173
19970505,178292,3551791
19970505,150815,1929247
19940203,36561,2533871
19940830,143303,5277496
19950616,50959,1405723
19920615,83938,7643515
19920615,144866,1719774
19920615,79573,706419
19930228,98138,4738798
19971209,22599,5801822
19960628,21533,1058897
19960628,86278,5942069
19950724,147126,3368027
19950724,181251,4987944
19961010,91056,310973
19961010,189637,160576
19961010,62049,4322196
19920629,123054,853023
19920629,129135,3876552
19920629,169492,6886170
19951112,54641,7046346
19951112,117653,6609091
19980213,124151,1202178
19980213,4178,3051719
19941231,157410,3451348
19971214,69355,2595726
19971214,181662,1745403
19970401,116825,3713109
19920214,112772,6971311
19970905,87516,5687778
19940930,196780,5067306
19930208,20844,6671095
19930208,112678,2759173
19930101,105090,3745207
19930101,80639,5498643
19950607,51654,3853560
19950607,146187,1701788
19950214,6668,148018
19980312,149549,6579590
19921105,42818,7765172
19940509,186032,3497197
19940509,32609,6937200
19961221,194439,2404418
19961221,56988,6033327
19960810,184730,3810933
19960810,141045,1778933
19941102,182532,2035922
19920321,43512,3180289
19920321,125206,4946961
19980331,182986,571038
19930415,43060,2734341
19930415,148771,507715
19930415,186809,6170829
19930415,91015,4627646
19930220,130436,3642612
19970708,107709,6360373
19970708,32110,3543174
19941130,6310,4864023
19951209,52998,4536051
19951209,134689,1013523
19920517,113034,4763986
19950407,53563,2280906
19931108,108673,1483232
19940913,62293,5965138
19940913,139529,2586489
19980104,137505,1122940
19920430,51405,4541227
19940312,125396,2089443
19980730,72320,1188934
19921223,37316,1691968
19921223,35342,4276534
19920110,37778,8155054
19920110,120105,837074
19960411,28453,6561887
19960411,41267,468804
19920318,118851,8257257
19941205,191252,1262655
19920505,176302,5424988
19930910,181839,3394106
19971007,189409,6405660
19920719,73459,3609774
19961001,81593,5345733
19961005,129106,3341734
19950407,24661,4620613
19950407,48575,1755152
19960319,195637,4989974
19970826,80715,3021755
19970826,184122,5156163
19960424,17617,2624183
19951102,196653,4881523
19970331,102749,4682401
19970331,53977,5387406
19941206,19675,449696
19941206,66987,1531920
19951027,117222,3125312
19930727,57492,139151
19931130,191657,4721355
19960602,41131,4487936
19931211,6335,1983645
19950719,156855,4492847
19960824,172826,7895293
19930808,39981,8836508
19930808,152571,6268603
19960624,69801,814568
19960624,106110,5022495
19950306,113482,2198355
19950306,78718,3278043
19970624,62680,7802730
19951008,9022,1945831
19951008,66026,4166484
19931116,18331,2361233
19931116,9685,6378720
19931116,175503,4104100
19931116,10359,964706
19930609,68661,1799144
19950421,153020,2472238
19951120,101029,2653331
19931009,66403,1051699
19961215,24836,501836
19961215,128432,1051509
19961215,155750,6256923
19950930,73702,2134841
19980102,11966,2368107
19950929,43668,6791535
19950929,115114,735050
19950929,107663,912180
19970716,147390,1951975
19970716,172505,7177625
19960513,102839,3149529
19960508,84606,636240
19921106,173307,397526
19960930,29067,4057948
19941101,110881,1977014
19920102,188988,4729283
19980426,134509,2756691
19980426,87497,4916630
19961127,107040,895219
19950822,32275,1032215
19920810,68833,8383914
19971121,163059,4739539
19971121,125935,4141484
19940719,155349,3791718
19930122,142755,1797750
19930122,81772,7995437
19930122,172560,633433
19940107,178692,3222655
19980529,69967,3207605
19971011,19213,5604439
19971011,103361,4813462
19971011,184182,759708
19980424,67148,5081692
19950421,163921,2502984
19970812,27398,3220697
19920920,106002,1354752
19970524,7375,5605239
19970524,137722,7939856
19970524,99551,7214709
19940513,68902,7831587
19940513,31326,118188
19940513,41897,5825603
19941222,118012,2651245
19941222,12137,2992118
19920209,43098,2186289
19920209,82084,1228124
19930810,106356,2724700
19930810,124776,677089
19940114,101176,974696
19940114,61750,2252663
19940114,32936,7875671
19920811,114257,597487
19930219,73475,5272430
19930219,77958,4131317
19930219,26970,1982333
19950309,199251,5833080
19980310,25296,3986290
19980310,129814,4629806
19980310,178599,6374842
19951126,117078,2889889
19951126,55567,3617602
19950806,49616,6625661
19950806,92183,3384518
19950806,118528,1125866
19930330,147352,2630778
19920723,58686,159533
19920723,122961,9721404
19970412,50808,3559811
19940112,118211,1652058
19940112,182182,460161
19940620,191145,3584806
19930919,143661,7851663
19950412,18746,1897803
19950412,50745,4441143
19950412,24332,5314275
19940614,137383,5235520
19940614,190579,5289197
19960414,20323,1230886
19970813,76361,1310612
19970503,143487,6905525
19980415,186852,9306480
19980415,182646,3054506
19920828,10621,3487498
19970123,57675,5542914
19960610,20789,8206944
19931209,4766,150368
19931209,33763,5522953
19970922,180359,1439350
19921123,148887,4878417
19920828,147493,1694539
19950303,52251,3268027
19970830,82540,5408062
19970830,49441,5620158
19921126,147646,5765150
19950629,4397,1054125
19980306,83884,6847648
19980601,98746,1538860
19970510,23551,1990642
19921102,114972,4240193
19921102,128631,7634298
19940123,46320,5766821
19940123,71411,2034907
19970602,95071,1125769
19920308,76241,3006582
19920308,175955,8408133
19970306,112508,559544
19970306,154802,3422082
19950702,59107,3271860
19950812,30294,4799216
19960131,99530,2847984
19930825,165357,4841679
19920407,94932,3441496
19971010,185329,5204697
19980710,155111,2277412
19951211,156435,4108889
19921121,194529,6562267
19921121,17922,2914433
19980513,97485,5375472
19960714,26,4083748
19920603,50084,4090820
19960911,194717,3442249
19920307,111711,2291204
19920817,64128,1987658
19920817,194489,3309473
19951015,91109,1567642
19960701,9876,1478700
19960701,182067,3640222
19971010,181357,2809097
19930530,31059,1805851
19930530,75030,3376900
19951225,24470,401607
19940630,198275,4710316
19940630,86071,2665930
19970908,96996,789224
19970908,62425,1631605
19970908,165442,3292248
19940214,51103,204495
19980507,17337,5539121
19980104,81442,5918663
19980104,14488,1649316
19961116,143025,5023966
19961116,148489,5396554
19980619,28643,4384875
19970327,14408,1824912
19960403,164632,946719
19960403,187420,289424
19940224,85047,4359336
19980327,194730,6080000
19940430,19627,3215422
19920727,193488,4757091
19920727,137885,5191776
19930204,186164,2910372
19930204,46533,4101257
19930204,77485,6525585
19950220,181241,860778
19950220,175912,7778691
19971115,56191,5171532
19950417,147695,3366877
19950417,105348,3053135
19950417,171701,1630884
19950417,163350,3701563
19970829,131659,1947628
19970829,69535,2681072
19941117,183137,3019821
19960924,155513,6148559
19980131,50848,5698725
19921015,18290,5328558
19940623,120429,3693122
19950425,102874,2220337
19930830,86790,7028981
19930830,7762,1983674
19960908,186930,1101243
19960908,150680,4517074
19920608,31128,1764493
19980515,89672,6839433
19961227,98588,6155930
19961115,139902,3103156
19950329,1332,2959992
19950329,96014,3102750
19920405,1024,3330072
19930204,91376,3855983
19950327,113641,893505
19950327,135092,3390286
19970408,33512,6577070
19950531,192449,1661672
19960228,187013,3603632
19980702,117210,5183735
19980702,141558,575838
19941013,56694,2241637
19941013,44631,4585083
19941013,110716,3018289
19920113,49513,716629
19920113,138112,3312316
19940729,62708,3565273
19940729,46169,2709838
19971031,161168,4554037
19971031,33381,5725439
19971031,30564,7099160
19971031,73123,4638779
19950417,179445,4344654
19950108,124897,1083945
19930715,188894,396578
19960514,121906,185078
19960514,23960,5256248
19940323,44572,1201123
19960426,183298,4226747
19960426,86995,5351373
19940629,162458,4865440
19921216,185521,4294227
19980202,10049,845873
19980202,87553,5854090
19970102,87820,6146588
19970102,183180,1609291
19930817,24514,3689778
19930817,6096,2605434
19930817,94680,5908271
19930814,80552,6551651
19940618,45348,1215739
19951106,115367,4277021
19941106,166409,3800630
19940320,18925,5900544
19940320,114018,185761
19930221,29129,1163932
19960109,155544,4016444
19960109,157836,3418363
19921105,147897,1347808
19920611,87227,971376
19940720,51681,4555177
19941030,13745,4473621
19971228,57501,6038190
19961113,56661,294414
19941218,74458,942552
19940528,59424,5615301
19930116,162603,6012816
19920415,5854,8024916
19930620,12568,439726
19930620,27510,5269911
19930620,157750,6086694
19970201,88940,2457469
19930316,71214,2026709
19930316,95196,3004181
19930316,125466,5642193
19950213,98737,8505077
19920708,145465,3323012
19970509,75684,5204756
19930518,91875,1374016
19951116,14788,7356009
19941107,8234,3430116
19980105,83386,5340582
19980105,145670,988225
19961225,136797,1023254
19920725,78556,5914155
19940913,116540,295742
19940913,36594,440809
19940218,36788,5836655
19940218,81917,3144594
19930511,134988,7574037
19940626,186303,131983
19940626,193272,4396169
19940626,89741,4506846
19920112,9850,6863415
19920112,146542,3302574
19920112,94129,3268279
19920112,15795,3185490
19921230,178925,6216159
19921230,192020,2373050
19921230,79788,986421
19931216,77312,3411514
19970612,140033,3710537
19920221,5150,694288
19950322,86301,2935044
19950322,57517,6582212
19971208,127429,6917995
19971208,196990,2550301
19921104,9423,1645538
19921104,194369,4527635
19921104,148097,5274284
19930112,181354,3720427
19930112,181071,338708
19960409,199293,682222
19970824,12802,339530
19950412,145942,8659466
19950412,39897,8817072
19940901,98386,2961188
19940901,161556,1455795
