"lo_custkey","lo_orderdate","lo_revenue","lo_suppkey"
149266,19930901,3188829,33737
149266,19930901,2457431,26594
254174,19931124,3316984,54330
630481,19930329,1329584,29027
630481,19930329,2932599,44932
829972,19930719,2464473,23599
394228,19930803,1780019,12699
394228,19930803,2792674,55577
625324,19930423,1929977,56765
232699,19930108,1840865,38168
232699,19930108,3269994,16861
545452,19930518,2298466,51156
777923,19930329,2012089,2959
309658,19931022,2659128,56597
898786,19931007,3572818,34014
127262,19931117,2017659,24406
127262,19931117,3902467,6880
642484,19931221,2373038,39019
106729,19930906,1964954,49218
106729,19930906,3115318,34832
3794,19930127,2762208,57983
876277,19931014,1256626,19271
219040,19930921,1858282,36812
219040,19930921,3782045,29949
172753,19930502,2244547,17920
168469,19930206,2101061,35103
168469,19930206,1897378,42382
690304,19931118,2203486,35162
517300,19931001,2950076,5471
38326,19930125,4018902,47872
225619,19930904,1713292,45990
404618,19930208,3689030,8579
12088,19930429,3912874,3306
647728,19931116,2549211,22596
810868,19931116,2349563,631
810868,19931116,2643870,10417
457675,19931008,1493842,51484
457675,19931008,2084693,30569
487931,19930221,3214714,12153
487931,19930221,2789039,12322
141127,19930622,2287180,45136
141127,19930622,2574901,4677
141127,19930622,3200664,56456
50834,19930129,3133616,27013
109495,19930604,3506325,33134
109495,19930604,1771702,6348
727144,19930406,1871731,45126
662716,19931228,2748068,730
662716,19931228,2496208,16207
662716,19931228,2638215,39193
658352,19931223,1952823,11687
785789,19930216,2514077,52072
284840,19930413,3488140,47536
553219,19930819,1603418,11014
553219,19930819,1864202,2508
518962,19930801,2289436,57365
518962,19930801,2146058,52159
25564,19930313,2519780,51419
894764,19930904,2606430,17789
341677,19930120,2276875,10275
341677,19930120,2227998,7474
220700,19930716,2635788,4973
835408,19930314,3078724,5673
835408,19930314,2109361,37074
430796,19930121,2009650,12794
430796,19930121,1972700,33430
337351,19930522,1248221,31142
682235,19931202,1466583,21902
314365,19930526,2337657,56231
587939,19930823,3178741,51245
587939,19930823,2838842,27276
384598,19930927,2079683,28736
384598,19930927,2620215,6693
624055,19930729,1929504,36271
372037,19930205,3272280,20569
594685,19930422,1827913,29350
609782,19930909,1971944,17519
559621,19930804,2025058,43732
534301,19930529,1999153,35077
33133,19930320,1983651,139
443333,19931117,2395832,7992
887893,19930523,3225589,3628
798839,19930604,1929294,8068
849124,19931119,1474762,915
849124,19931119,3394652,2935
622603,19930830,2127885,9818
622603,19930830,2146377,4044
622603,19930830,2142875,32163
718483,19931007,2569914,30769
718483,19931007,1908107,49745
397766,19930524,1219857,54361
397766,19930524,2215650,42444
122779,19931211,1589760,16151
122779,19931211,3196291,279
582328,19931114,3587423,14384
45688,19930922,2783260,25874
45688,19930922,3210059,40162
45688,19930922,2168130,6044
522169,19931003,1687670,37662
770428,19930128,3062896,647
119822,19930823,2319239,58905
47212,19930602,1428515,11909
827275,19930209,3236129,19204
827275,19930209,2688414,53420
562883,19930414,3488205,22346
562883,19930414,3234677,35586
200555,19930103,2433249,43885
215356,19930204,3138025,31620
581182,19930423,3765266,38490
581182,19930423,1646233,30830
226415,19930904,1795785,12300
625726,19930306,1334759,19556
625726,19930306,3168887,56510
684244,19931031,2002626,45338
684244,19931031,2094526,21061
753895,19930107,1684099,41672
282538,19930609,1986266,25790
282538,19930609,2284840,3032
235165,19930803,2484438,40166
48364,19930311,1760795,1948
48364,19930311,2088159,29885
877552,19930926,2601445,38751
527353,19930828,2893608,50587
527353,19930828,3261077,12223
613678,19930324,1952657,21356
764708,19930708,2978548,57366
719189,19930608,3171461,27228
642701,19930702,2377226,47315
642701,19930702,2247335,9173
600710,19930620,3299808,41422
600710,19930620,3167959,50200
600710,19930620,1400568,49320
858460,19930405,1747382,11271
858460,19930405,2432423,58109
494132,19930824,2814873,53609
352051,19930326,1938079,59891
352051,19930326,3126263,22689
352051,19930326,2487700,12181
831145,19931230,2343866,35257
19274,19930511,1912766,43816
19274,19930511,2175488,34183
19274,19930511,1365135,8864
608879,19930206,1411486,46748
608879,19930206,2020561,28037
778534,19930127,3174128,32464
599858,19930928,1890690,22550
784736,19930406,3773468,41833
784736,19930406,2058763,73
654308,19930615,2930540,5753
654308,19930615,3620703,55727
654308,19930615,2019381,333
678457,19930604,1231366,44719
678457,19930604,2973295,52259
170903,19930317,1537834,16898
450155,19930603,3247263,48277
450155,19930603,2678271,8306
350755,19930410,1908460,42561
332119,19931011,2331909,1413
332119,19931011,2161875,5703
91558,19930526,2562950,54834
154342,19930616,2019889,24063
154342,19930616,2128138,3390
664508,19930814,2746236,55707
664508,19930814,3284158,16702
418594,19930209,1612172,24640
771475,19930202,2946383,28792
435838,19930131,2831836,15640
435838,19930131,3157294,9838
291067,19930502,2468653,9489
858902,19930316,1817233,31345
858902,19930316,2712586,36623
515269,19930117,1994961,49244
515269,19930117,3026960,7358
737980,19930312,2528810,30408
49388,19930509,1631653,21276
3620,19930915,1726825,1609
265016,19930812,2616210,6611
722332,19930701,1505621,46787
483341,19930415,2605948,34837
483341,19930415,3335369,17155
483341,19930415,2834614,23803
675758,19930722,1554602,4806
778057,19930221,3295987,14539
778057,19930221,3211201,42982
762109,19931017,1608942,41958
762109,19931017,2029078,52092
123586,19930124,3274538,29590
26845,19931115,2023101,43089
509374,19930429,3902504,14602
136859,19931005,3190281,28275
636515,19931102,1992285,23365
636515,19931102,1586632,16488
636515,19931102,1825850,17995
340414,19931128,3580202,8818
340414,19931128,3307874,4038
804625,19930827,2001527,49275
567032,19930406,2144000,37229
567032,19930406,1577361,38145
844421,19931228,2664099,7429
80455,19930611,3010431,12575
22127,19930315,3887695,31064
855046,19931112,2130315,16539
344611,19930616,1900157,47644
334756,19931219,2450560,29272
551420,19930710,1625504,16293
551420,19930710,2052576,47461
551420,19930710,2630754,31794
79678,19930117,2259495,16324
79678,19930117,2595846,23186
40531,19930219,2419863,57171
171937,19931105,3600128,16209
171937,19931105,2043544,19375
740278,19930428,2353067,11039
574660,19930608,2643482,33982
653033,19931121,2480132,23672
293230,19930406,2446526,23191
54218,19930319,3295094,39827
54218,19930319,3277908,58554
323219,19931225,2400209,34269
873571,19930630,2516529,42721
873571,19930630,3089488,40671
407101,19930618,3456212,7356
407101,19930618,2404560,20080
56873,19930207,1908282,14051
56873,19930207,2414650,9348
818248,19930405,2107536,4796
491776,19931117,1800617,56118
566714,19930727,1219971,48348
118705,19930128,3513513,19278
231268,19931010,3932549,31873
719464,19930116,2366905,53322
234070,19930422,2555859,20780
558676,19931017,2721578,40185
833347,19930628,2984972,29647
833347,19930628,1293110,10541
833347,19930628,1956141,26546
860617,19930621,1823646,31057
860617,19930621,2010719,4220
626647,19930612,2312396,8763
134888,19930527,2118820,17747
793696,19930209,1513715,33369
429751,19930110,2465385,10150
537671,19930407,2111259,26407
133123,19930628,1520025,43138
133123,19930628,3534861,26717
11050,19931103,1518716,20541
11050,19931103,3402583,1561
415000,19931118,2492914,56175
415000,19931118,3046869,448
60805,19930409,3915494,33268
60805,19930409,3648881,51116
816953,19930228,2504355,43288
846410,19930218,1642161,31770
509690,19930922,2904722,23879
377281,19930211,3110998,25410
377281,19930211,2701519,30007
146980,19930715,3383718,22148
121198,19930510,3353256,39616
253196,19930902,3527132,27172
561643,19930615,1767390,51411
695936,19930307,2665322,32502
559183,19930722,2301001,46825
559183,19930722,2740034,41719
690080,19931202,2994247,16091
690080,19931202,2160419,13548
391369,19930924,1416667,32547
611269,19930407,2426200,31933
611269,19930407,3250010,51207
331336,19930928,3386586,12762
459985,19930207,2208187,3912
459985,19930207,1387366,38396
491971,19930426,1512307,8652
373222,19930309,2738019,56958
632167,19931218,2134528,57988
822040,19931029,2429946,4694
267250,19930318,1615665,59334
267250,19930318,2231177,10066
184792,19930912,2016426,56052
544082,19930321,2119841,5410
544082,19930321,3959146,21027
397199,19930508,2630163,54133
397199,19930508,2285456,29338
397199,19930508,3171146,27850
727981,19931213,2242575,46497
727981,19931213,3131384,32317
579610,19931214,3559590,56548
579610,19931214,4074710,30909
93352,19930728,3135921,20401
93352,19930728,2193291,32583
756133,19930706,1899563,19859
253802,19931020,2133961,18376
324259,19930122,3248957,7359
324259,19930122,2513759,35316
324259,19930122,1497281,24123
324259,19930122,1980287,19500
320662,19931113,2265714,44094
320662,19931113,1425312,11478
267703,19930517,2768618,3143
157684,19930606,2641326,41970
157684,19930606,3987306,4269
110449,19930924,2963514,19726
110449,19930924,1713422,27740
160700,19930926,2034285,37414
160700,19930926,2160865,1460
464755,19930702,2037588,9542
121103,19931227,1708874,57691
163828,19930314,2267419,2868
163828,19930314,2381575,13252
833137,19931217,3184488,32747
853792,19931120,3424357,34797
562307,19931105,2018192,20550
562307,19931105,2041398,38868
691261,19931228,2435049,2439
405322,19930329,3921984,9153
714808,19930524,3479748,50448
102859,19930921,2919351,5545
330461,19930803,1815360,10336
149989,19930313,1702382,50569
149989,19930313,2817236,11583
149989,19930313,2475710,29158
88945,19930504,2110133,52714
888701,19930202,1814267,28634
478613,19931206,2003615,10768
471739,19930715,2643210,2696
471739,19930715,3793442,44753
402322,19930730,3415808,54577
755846,19930221,2091636,16589
755846,19930221,2904558,48125
755846,19930221,3250437,31418
822127,19930123,2686150,3977
645592,19930221,1525696,52
743206,19930127,1479024,29680
743206,19930127,1546865,35881
352088,19930203,3327557,26019
474023,19930927,2173809,3076
629450,19930205,2189681,6070
98854,19930408,2386373,27376
585793,19931002,2410762,38676
259222,19930321,2247081,45485
259222,19930321,1780258,51793
439864,19930127,2821887,57635
439864,19930127,3014353,43682
439864,19930127,2287104,49953
341986,19930423,1820018,32222
341986,19930423,3234768,25984
278533,19931230,2710890,8469
69058,19930618,2923834,12923
69058,19930618,4112519,17366
803383,19930227,3479669,21617
803383,19930227,3125714,24126
468703,19931014,1539447,47949
468703,19931014,1389672,51756
554456,19930220,4151324,16723
788375,19930816,2415975,44777
571006,19930118,3178566,17948
571006,19930118,2537187,51285
153098,19931228,1744710,16168
344698,19930502,2236727,16578
863209,19930903,2778784,2289
850814,19930806,2370950,8637
243517,19931223,1597427,41865
382591,19930501,1767245,5160
382591,19930501,1849081,20962
382591,19930501,3295125,36384
155119,19931205,3756166,8411
155119,19931205,3852205,492
155119,19931205,2448395,51590
155119,19931205,1915064,8339
679351,19930704,1697662,46606
679351,19930704,2312139,53947
326455,19930903,1298180,46964
54199,19930114,1990636,3655
231151,19931005,1792583,57831
831511,19930319,1767282,26282
256606,19930531,1597512,53202
78862,19930625,2403931,18044
487786,19930610,2462418,40639
624241,19931010,3558875,7140
624241,19931010,2314215,497
624241,19931010,2160783,58351
624241,19931010,1592895,58769
856489,19930113,1824446,10608
472328,19931211,1792612,51307
472328,19931211,3409262,31216
821605,19930211,2066270,39277
11129,19931127,2151491,32974
419326,19930504,2458071,10600
419326,19930504,1797834,18431
224944,19930723,1792241,33551
346558,19930823,2380841,6019
483727,19930723,1655133,42233
483727,19930723,3528996,15703
64012,19930327,1435139,33042
17576,19930102,2606023,46544
696290,19931201,2351635,50182
696290,19931201,2278635,33344
551293,19931213,2789544,1197
329044,19930410,1628172,19593
23668,19930826,3356926,50815
386852,19930920,1830117,18869
823189,19930724,3576768,15237
823189,19930724,3269049,1638
187405,19931024,2115337,800
187405,19931024,1900152,48497
557734,19930418,4009810,20915
557734,19930418,1305631,16671
127165,19930426,3191220,53249
127165,19930426,1388424,50639
469528,19930104,2059659,53190
469528,19930104,2385709,13362
208124,19930616,3397244,14197
876914,19930415,3847507,29618
876914,19930415,2669853,16641
671615,19930420,3497406,40727
671615,19930420,1909150,50453
671615,19930420,3078321,29527
320476,19930723,4311717,2356
125971,19930210,1683212,55528
351145,19930107,3417276,18456
279577,19931203,3001827,11698
764806,19930613,2202237,6769
289711,19930117,1629446,29965
271519,19930301,1719443,26325
271519,19930301,2000528,39569
50788,19930222,1515225,54258
50788,19930222,2644811,57547
351146,19931207,3531293,36335
323392,19931211,2285390,45520
358897,19930518,1577822,27867
597154,19931029,1555172,57693
553513,19930504,2011254,53730
872855,19931113,3094482,34974
699877,19930131,1916995,2423
51616,19930623,2509588,3320
273448,19931127,2011539,34966
273448,19931127,2831169,26090
220621,19930911,2240630,8902
60874,19930826,1861845,33658
818614,19930701,1932607,50693
818614,19930701,3257426,53846
134243,19930209,3047935,54470
724921,19930623,2455525,3968
8444,19931026,1619882,19650
871241,19931209,3561312,51845
839098,19930907,2410129,45744
175814,19930103,3519284,50501
175814,19930103,2273280,6000
688198,19931025,2267354,51282
736673,19930905,1895478,18403
736673,19930905,1957975,54346
258995,19930810,1518632,33364
760837,19930615,3591031,27476
774346,19930613,3345093,10075
404431,19931107,2702342,21615
404431,19931107,2231073,42978
404431,19931107,1490356,39661
315988,19931126,2372197,59346
713635,19931120,2130122,3270
713635,19931120,1716045,53702
864049,19930705,3390892,27715
664744,19930721,2974572,15016
511891,19930306,3129654,38551
511891,19930306,2938824,2095
92071,19930307,1624694,6884
598747,19930117,1419229,24826
417067,19930128,2701317,33653
560587,19930214,2106420,17701
691010,19931221,1024920,21280
868865,19930824,2360712,1129
868865,19930824,2734391,8217
49888,19930129,2030246,26804
382048,19931006,2722316,56581
382048,19931006,3082541,2723
11530,19930212,2517056,5945
896599,19930422,2761545,30481
693845,19930701,2317818,26903
29060,19931016,1482002,38248
29060,19931016,2044992,17797
91466,19931014,1296119,11121
53155,19931020,3525050,52300
53155,19931020,2105729,8163
450130,19930701,2553999,20865
450130,19930701,2049709,22568
566089,19930623,2826437,3174
566089,19930623,2830854,8969
373451,19930513,2847017,41511
651983,19930504,2530543,4570
176038,19930809,2327950,47977
33370,19931012,1631777,6992
872626,19930918,2470489,47091
156349,19930711,1531989,12969
182050,19930330,2728970,24536
182050,19930330,2542620,46634
182050,19930330,1499148,48628
182050,19930330,2563297,15282
604898,19931202,2496754,38870
871189,19930725,2394810,31300
860864,19930325,1810133,18973
132601,19930909,1895036,13525
132601,19930909,2586684,32808
132601,19930909,1368355,53908
751489,19931002,2108179,19909
751489,19931002,3838569,37762
209192,19930713,2760264,57478
89473,19930623,2446637,23870
89473,19930623,2583724,32158
195451,19930309,3117925,31169
195451,19930309,3352595,48781
73642,19931030,2488725,3687
514550,19931203,2414638,17233
688990,19930716,3362636,20340
638630,19930101,2495881,34647
638630,19930101,3042124,26327
638630,19930101,1974927,25659
774994,19930525,2244910,53316
437852,19930221,2499505,7866
178840,19930913,2367288,5226
178840,19930913,1517361,29501
847969,19930424,3374861,48744
70537,19930810,2452193,47988
398396,19930224,1837252,38190
14140,19930508,3631918,8083
14140,19930508,1329458,21281
297688,19930824,3335535,41903
791059,19931225,2296688,40177
791059,19931225,1757970,2157
733058,19930502,2454582,15765
733058,19930502,2431883,54428
266317,19930822,1720944,39906
266317,19930822,2805671,5104
266317,19930822,2589835,39736
839759,19930819,2144979,25784
839759,19930819,2097180,16801
839759,19930819,1359409,4531
58018,19930626,1548418,33588
869233,19930306,2471117,31114
387583,19930323,1959052,7334
730643,19931015,2085768,218
150115,19930915,2094475,59304
42224,19930519,2514422,18858
42224,19930519,2352011,47296
596959,19930815,2994424,27379
30589,19931226,2559499,38914
666790,19931027,2392578,988
671162,19930918,2307327,9276
812374,19930124,1340511,39427
812374,19930124,1883077,58127
322358,19930318,1319273,27638
635945,19931015,2060976,54845
635945,19931015,3058252,24956
674681,19930515,2448373,6402
674681,19930515,1480020,7268
270746,19930506,2160462,28844
434413,19930319,1383634,26286
434413,19930319,1281402,54828
642259,19930303,1711361,27714
661298,19931203,2380669,36267
322888,19930423,1950334,49576
322888,19930423,1256031,52423
651332,19931130,2186336,59530
651332,19931130,2113041,9854
651332,19931130,1670034,2649
651332,19931130,1543632,46704
230428,19930706,2142427,49842
230428,19930706,2190816,19316
230428,19930706,2545511,34460
230428,19930706,2234519,29653
1210,19930725,1934992,19429
225838,19930603,2000842,29223
225838,19930603,1778453,45425
351659,19930418,2181283,41263
502436,19930113,2418906,16834
502436,19930113,3333219,34544
481612,19930330,2971603,44604
481612,19930330,1814195,47025
875396,19930221,2430824,36388
405976,19930123,2041874,13524
403327,19930609,2091923,11315
713387,19930205,2190561,25899
239228,19931102,2166864,31453
239228,19931102,2205312,28841
239228,19931102,2606184,37040
112736,19930831,2760667,48360
763040,19930415,2557950,50179
302119,19931129,2980298,9249
302119,19931129,2072853,35936
302119,19931129,1846442,3374
780784,19931027,2147224,22704
780784,19931027,2679783,31254
780784,19931027,1652112,29750
847783,19931210,3490831,901
847783,19931210,1974723,22786
216719,19930427,2450363,43652
132776,19930518,1679233,3095
132776,19930518,1593616,52698
386339,19930610,1650823,24242
139738,19930219,3633916,43069
492067,19930317,2424818,49428
42442,19930421,2186241,50757
124621,19930203,2647336,194
724276,19930324,3015157,21159
707410,19930314,2178168,28950
835655,19930506,2223005,26857
835655,19930506,1484006,5093
561514,19930901,2861738,43904
3688,19930629,2733212,51947
3688,19930629,1322827,40962
3688,19930629,2272002,4026
888772,19930316,2144265,1691
888772,19930316,1826357,3342
604945,19930121,1637468,21593
594694,19930706,3413203,3110
626993,19930813,2641096,50720
54502,19930818,3131904,15507
231935,19931229,1292615,13077
231395,19930801,2100595,11053
727309,19930220,2348127,3072
727309,19930220,2951460,5571
280571,19930201,2489076,35611
218065,19931009,3324760,9749
206494,19930925,2286663,3631
680167,19930303,1710137,39113
680167,19930303,1859658,56421
753880,19931113,1839119,30055
244303,19931104,2110404,33033
244303,19931104,2235987,57613
475855,19930910,1887036,46289
668374,19931210,3303510,33730
668374,19931210,1739272,56997
841717,19930928,2360449,31256
299318,19930223,1714845,20600
741194,19931104,2540454,3713
478750,19930922,3385603,47062
157273,19930413,1988490,42228
897031,19930331,2993581,57029
897031,19930331,1409040,32758
897031,19930331,1758507,38883
485209,19931218,1424844,17142
311071,19930116,2866178,47796
866350,19930312,1517419,58298
305683,19930823,3575446,56082
16463,19930331,2213814,12540
753245,19930803,2840842,28328
432268,19930903,1549227,6133
432268,19930903,3424915,56595
230995,19930902,2410880,27147
230995,19930902,1866564,21390
230995,19930902,3388765,25931
834142,19931121,3565646,15655
107230,19930418,1743464,6274
826933,19931024,2090651,23055
826933,19931024,1797214,14322
179576,19930303,2902711,8708
179576,19930303,2615165,11655
421112,19931210,1378278,21935
185797,19931115,1973801,45986
185797,19931115,2613254,2296
185797,19931115,3025731,20993
180325,19930528,3166189,29062
297709,19930327,3170349,4711
891757,19930915,1911799,43152
891757,19930915,2261938,24093
358810,19931103,2605070,44135
671918,19930620,1736373,6184
671918,19930620,1960036,55829
842942,19930920,1857905,15030
462673,19931226,3486316,26662
693295,19930716,1481967,25362
34075,19930504,2310495,42272
288650,19931020,1670053,57188
295681,19931102,2120780,27555
295681,19931102,3177419,21935
295681,19931102,2429848,5207
64270,19931221,2769041,54714
64270,19931221,1600096,5606
134059,19931014,2612176,35206
187876,19930503,2476292,32599
187876,19930503,4028693,21657
864677,19930709,2873138,23795
277715,19930924,2186639,48043
387535,19930513,3312797,13907
537268,19931004,2144402,44471
537268,19931004,1767579,51685
537268,19931004,1354525,15345
5333,19930224,4007938,29870
158062,19931022,1707447,39364
748703,19930320,1686475,38911
7934,19930610,2949811,23314
7934,19930610,1327239,33113
652768,19931008,2292279,21794
350485,19930205,3235741,35435
147887,19930314,2067563,16084
280144,19930613,3482312,33440
653650,19930422,2890983,23328
708458,19930902,2138427,10593
554867,19931223,2079543,41536
90155,19930516,2143394,40990
90155,19930516,2244322,2431
90155,19930516,3761112,55985
710404,19930925,3533563,46151
263668,19930522,2108006,52848
263668,19930522,1804894,32293
81775,19931115,2592353,47082
534193,19930629,1510172,9628
883102,19931210,2297465,38552
549964,19930609,1677414,52717
245138,19930119,2246870,48243
191603,19930516,2166171,48364
191603,19930516,1932000,22606
626035,19930514,2983115,3559
626035,19930514,1999439,25068
626035,19930514,2489853,49651
626788,19930720,1983018,44245
626788,19930720,1577434,31427
184081,19930503,2833264,5743
184081,19930503,1486890,28110
184081,19930503,1904108,4279
7553,19930511,2403286,25957
28846,19931101,2135097,10318
62824,19931202,2048260,55448
62824,19931202,2133693,34112
159950,19930623,2594890,19765
159950,19930623,1869178,14146
159950,19930623,3452387,17661
159950,19930623,1605888,12035
529315,19930120,3106260,24128
615160,19930727,2246050,1917
348188,19931226,3360222,5470
130147,19931212,2778019,41841
869053,19930930,1717182,13388
840487,19930206,2900934,44720
840487,19930206,2042317,12817
535702,19931124,3820009,7717
175882,19930308,1923789,57798
809353,19930603,3521678,26174
809353,19930603,2264197,32498
809353,19930603,2709374,4144
368446,19930807,2420895,58154
585299,19930425,2069064,33720
113078,19930309,2537696,19835
693439,19930417,2086976,47359
154972,19930116,2984812,28374
219001,19931108,3146967,31109
219001,19931108,3623570,360
643024,19930505,3627824,33502
264767,19930514,1747513,45531
135689,19930526,1647757,44750
135689,19930526,2154121,3354
45533,19931008,2974808,32920
838576,19930701,1807705,41265
607585,19930405,1790169,15403
259897,19931104,2335050,35817
259897,19931104,1253290,52977
411586,19930108,2889631,33849
1456,19931016,2856888,37175
584452,19930916,1402800,18955
584452,19930916,1787438,35575
124732,19931208,3050237,21297
124732,19931208,3355400,35121
124732,19931208,3574853,54277
606928,19930909,1790594,56451
840101,19930621,1174257,43687
614744,19931220,2299838,50052
237838,19930122,3528934,24404
285355,19930902,3812424,58411
760168,19930114,2964758,27742
760168,19930114,3094672,55825
615635,19931010,2691805,47791
491588,19930810,2451367,57261
831731,19930618,2831046,42857
463081,19930127,2998410,58883
463081,19930127,1635876,50226
820969,19931205,1780325,49852
419782,19931113,2179478,26604
638692,19931215,1854898,41483
221441,19931010,2154543,18129
10025,19930223,2094466,26645
10025,19930223,2244926,38719
10025,19930223,3585344,29666
622285,19930314,3079416,13591
71810,19930708,4071940,56024
71810,19930708,2419249,16985
852562,19930313,2699842,21722
87383,19930320,2246449,54668
264095,19931118,2562278,59030
295516,19930301,3746847,6521
534971,19930422,1301589,940
534971,19930422,1627280,13819
657103,19930714,1684716,25572
195688,19930818,3324500,7703
195688,19930818,2404131,48580
561316,19931030,1819809,17231
653209,19930911,2566088,19111
405463,19930402,2372443,6480
765214,19931216,2614194,3468
528280,19930127,1952616,44007
541514,19930914,2729198,58625
541514,19930914,1965184,44755
600901,19930404,2585794,21462
898235,19931220,2982157,29593
898235,19931220,1622031,28997
892720,19930111,2631825,31630
892720,19930111,2632211,38532
892720,19930111,2555174,14209
29570,19930113,3064440,33801
695492,19931113,2410968,45328
854258,19930412,1462291,633
456848,19930807,1472910,41274
251869,19930107,1945936,48624
251869,19930107,3293323,36232
399962,19930517,3155486,37561
399962,19930517,2582487,17327
471200,19930527,3764437,56559
476878,19930307,1797011,59771
547966,19930709,2939591,54600
142067,19930506,2488819,37169
12964,19931119,2968194,29601
12964,19931119,2684430,41072
354058,19931216,2054158,17802
161399,19930407,2333399,46949
665017,19931112,3908262,50959
843686,19930123,1975465,23495
78413,19930602,3371255,36538
78413,19930602,3380186,44920
278918,19930106,3722608,39474
530410,19930716,1792341,22108
587627,19931227,2111743,29844
398623,19930926,2925663,36924
398623,19930926,3002854,53066
189550,19930529,2609935,47065
36688,19930527,1488015,24375
603040,19931211,2714431,2204
219730,19931023,2208977,15805
27769,19930531,1965532,58304
172673,19931012,2549114,43601
884701,19931024,3632061,43755
630436,19931116,3112486,44224
630436,19931116,3856562,54400
630436,19931116,1917221,26165
25864,19930630,1973962,58836
423907,19930925,1999944,6271
644909,19931103,1622824,4947
823264,19931020,2467503,57853
823264,19931020,1696602,39863
848794,19930527,2569120,34529
203797,19930209,2399682,5477
203797,19930209,3855024,43878
565048,19930129,2335068,9204
405997,19930813,2221635,7522
405997,19930813,2291810,46058
579227,19931220,2736499,19923
749983,19930626,2337440,17753
497506,19930414,3046462,33012
497506,19930414,1597139,52986
269791,19931008,2036604,49147
515882,19931014,2782204,20384
386249,19930803,3594412,59855
885049,19931006,2949069,38243
783820,19930626,2687463,52520
844297,19930130,1899468,52815
844297,19930130,1903785,20311
844297,19930130,3172986,10142
144929,19930307,3681619,40138
144929,19930307,1903735,50664
413327,19930813,1748158,57031
475940,19930801,1702995,14024
434504,19931218,2606912,58495
525490,19930804,4152240,29302
481762,19930927,1430726,53694
481762,19930927,1331363,23789
481762,19930927,2252973,46922
842284,19931016,1821879,14211
650122,19930807,2466244,45585
318352,19930318,2188058,47837
260948,19930916,2683675,20940
260948,19930916,2848597,28082
849754,19930311,1980279,22100
183830,19930930,3999358,10721
694222,19930929,1456120,31398
694222,19930929,3131709,27096
264038,19930428,2250204,49105
863353,19930120,1591680,47202
285724,19930519,1988395,35053
257870,19930802,1518400,19403
257870,19930802,2957802,49964
802252,19931104,3274677,22559
802252,19931104,1676223,35066
3238,19930613,1645402,41217
812575,19930218,1698753,5279
812575,19930218,3472654,31383
827072,19931023,2826202,9854
827072,19931023,4089122,34748
650366,19930827,2542735,19610
890083,19930515,2597156,46868
335293,19930406,2795536,37831
335293,19930406,2125163,49633
335293,19930406,2502702,4501
139501,19930531,3215704,43017
118087,19930530,1634829,34318
401423,19930401,2771082,15527
450358,19930505,1466748,7377
450358,19930505,3690444,16801
561232,19930726,1441537,32948
358460,19930115,3694985,31084
423931,19930323,2182985,24694
423931,19930323,2102530,29211
719795,19930118,2438359,55924
663181,19930720,1986804,12657
663181,19930720,2489012,23279
677914,19931129,2387044,45586
304799,19930603,2137557,33488
304799,19930603,3287690,31878
841909,19930720,2332287,6083
841909,19930720,3381662,56442
829150,19930331,3429253,58935
699884,19930409,3230336,11641
699884,19930409,2783276,48676
699884,19930409,1733218,48042
699884,19930409,2829871,9530
808003,19931008,3199054,11181
696404,19930516,1705368,20016
54523,19930712,1953969,23039
54523,19930712,3706074,27813
627985,19931125,2381652,41888
689806,19931127,2420043,37812
689806,19931127,1409508,38577
825499,19930427,1767021,3781
633020,19930823,2714176,31752
719317,19930730,2016809,1027
753163,19931025,2707578,19150
118456,19930425,2048682,18996
118456,19930425,1399944,50994
837058,19930610,1145901,26575
241252,19930825,2256164,52350
839135,19930729,3472228,22746
752339,19931108,3598305,18673
752339,19931108,2897878,18060
454930,19931213,3726985,45763
121847,19931105,3407514,3453
530707,19930207,2546095,14293
588883,19931015,2021442,24260
262399,19930925,2882506,36612
96200,19930621,2053689,36301
96200,19930621,1854943,27805
96200,19930621,1581225,10659
174544,19931017,3580261,1139
174544,19931017,2425042,1298
164128,19931121,3738933,29319
584360,19931022,1392498,33497
584360,19931022,2520199,3469
506960,19931201,3092428,7194
107143,19930613,1747150,55873
563315,19930802,3118914,10042
151109,19930831,3224889,43098
151109,19930831,3261126,21245
496180,19930610,2645474,24095
719590,19930604,1974127,14903
315059,19930211,2534781,51659
315059,19930211,2187180,27253
607270,19931106,1576154,47452
607270,19931106,3845391,57406
748069,19930302,2022712,38992
14719,19930509,2224872,39817
14719,19930509,2189642,8146
14719,19930509,1669202,47568
539099,19930124,1970142,10431
336010,19930801,3327429,58060
242987,19930818,4193134,45800
28681,19931117,2341503,5381
418564,19930208,3717071,47539
376306,19930819,3120227,10497
263213,19931127,2601339,56262
263213,19931127,3022380,40162
220265,19930112,2350241,30559
305146,19930717,2531474,21781
305146,19930717,2576601,25467
389843,19931005,2176006,34687
389843,19931005,3289625,18178
455426,19930524,2529945,38751
455426,19930524,1826344,31962
596800,19930312,2098889,45252
263347,19930914,1986938,9945
739516,19930921,2202790,29606
739516,19930921,1356081,51004
383983,19930430,2397734,4340
512308,19930531,3554964,29101
512308,19930531,2408464,37526
512308,19930531,1963422,23760
210463,19930223,3996048,22873
210026,19930206,2016781,39514
412474,19930411,1924577,2669
412474,19930411,2619341,26985
310679,19930903,2157881,28839
310679,19930903,2243966,2406
682573,19931020,2573603,9529
682573,19931020,3024924,2110
682573,19931020,1589150,57077
56198,19930714,2199234,44952
185773,19930126,1755216,53759
