"d_yearmonthnum","lo_custkey","lo_revenue","lo_suppkey"
199304,887828,3391435,10809
199308,514522,2508180,46427
199308,514522,2298788,52248
199308,514522,1759890,32092
199304,598420,2268054,51387
199308,530620,2953473,20981
199308,530620,1974347,56236
199306,896908,2393375,2701
199306,896908,1450518,48760
199312,576155,2352951,22723
199301,143147,2647526,21580
199301,143147,3447412,37864
199305,165965,2125458,8571
199303,276670,2201185,20648
199303,276670,2104244,37149
199309,609391,3840417,12002
199309,418643,1698668,18217
199303,598409,2010621,26464
199302,410230,3037153,36901
199304,858379,1670148,4763
199312,305537,1855429,57139
199309,653872,1524931,48047
199309,653872,3835891,20343
199306,561001,2206160,31587
199306,561001,2402716,44700
199306,561001,1331314,1025
199303,706978,1612498,7733
199304,301255,2854818,25390
199304,301255,3097117,57814
199308,172114,2225011,24868
199312,509299,2343524,14536
199312,509299,1532623,42220
199306,773053,1397039,17906
199308,220675,1324360,18069
199308,220675,1880817,9441
199306,199522,2065365,1883
199312,847445,2682583,48703
199302,44014,1737598,44195
199301,695948,2572902,21503
199301,695948,2721944,4769
199312,494723,3187863,42428
199312,494723,3164384,47360
199304,835183,1855422,37463
199306,532910,3111592,44281
199306,532910,1509697,56768
199301,378499,2864541,50529
199301,378499,1611928,59528
199309,214231,1507043,45629
199307,291916,2196909,11826
199311,564400,2120532,54006
199312,207371,2212249,35599
199303,468238,1773076,54014
199301,677530,2550120,36811
199307,176698,2864782,16071
199307,552446,2317889,7789
199307,552446,2242536,34882
199312,884848,1614468,54843
199312,884848,2318288,9103
199304,849793,2682666,49643
199302,428413,1754644,55456
199303,139589,2085050,54526
199304,337780,2524220,9584
199304,337780,1282395,25345
199304,337780,2654296,22271
199306,710545,2210488,56669
199306,710545,1802678,50713
199306,710545,2340015,25013
199309,191776,1864857,54136
199307,247615,2511611,16004
199306,333970,1662181,15559
199309,261559,3510818,29530
199309,203596,2125625,31969
199310,381667,2785203,26880
199310,381667,3525131,40909
199307,363199,2163363,21097
199307,363199,2477566,35621
199306,90946,2194618,11537
199306,90946,2765868,29283
199307,372448,3661399,12821
199305,237005,2412076,36565
199305,237005,2821382,22539
199305,237005,1839483,23362
199305,283696,1770800,4162
199308,803621,2327038,49934
199307,885256,3316258,34537
199307,885256,2583189,14138
199304,677191,3658541,59441
199307,871478,2936092,57125
199304,328837,2291215,56671
199306,700936,2514585,57848
199310,749065,2562699,48826
199310,749065,2336380,54350
199310,749065,2463038,41689
199303,664331,2175840,30955
199309,9676,2028043,23589
199301,157399,1782833,59808
199301,157399,2940179,7752
199309,525071,3134285,54352
199309,525071,2812425,32104
199309,61219,2300292,57636
199301,468859,2551979,30147
199308,880795,3811411,44773
199308,880795,1492624,33697
199306,254579,2656103,54143
199306,254579,2390595,18956
199311,766081,2488572,38256
199301,131836,1262557,29230
199306,21622,3677303,56283
199306,21622,2627993,20213
199303,648142,2174040,14605
199303,648142,1638721,9943
199303,648142,2257082,7924
199304,621383,2294145,4630
199311,649550,2745899,10044
199307,877462,2490768,29253
199308,94057,1580274,35510
199308,94057,2812874,54181
199307,386320,1382093,30586
199303,222800,2672623,22279
199303,193781,2237158,56993
199312,169498,1921435,2315
199306,836237,2139251,37035
199306,836237,3441945,59333
199303,106549,3474758,47275
199302,488230,2230993,49132
199303,672761,2174477,16659
199301,366728,2602677,33890
199308,251851,2383804,57128
199308,31214,3613222,39272
199308,493486,4282788,3009
199308,493486,3236332,43976
199303,820924,2101106,55851
199301,225946,1734740,28037
199301,225946,2411628,23695
199301,503782,2875509,2894
199312,496532,2329437,35082
199312,496532,2317545,19988
199301,203375,2455531,43999
199304,368695,1981936,52665
199305,564143,1810844,2853
199306,38596,2752116,33500
199306,38596,2084562,47556
199301,119480,2840657,25393
199301,119480,1312805,56938
199306,46621,1640071,43083
199309,850406,2048418,36379
199301,780856,2635250,13129
199301,780856,2479611,46790
199301,780856,2456161,30668
199312,876229,2027718,38567
199309,467981,3100230,46652
199306,838394,2066338,25259
199308,486577,2658109,19523
199301,666434,3371930,22233
199301,666434,2685462,36836
199312,255301,1744731,55801
199312,255301,2390193,19990
199302,537922,2467883,18427
199301,798061,2684240,55770
199302,283379,1414993,14095
199312,767350,2902692,56405
199310,578444,3524824,56808
199310,578444,3400968,36326
199310,578444,2163575,32499
199309,219584,3289904,5638
199302,534220,1600099,50134
199302,534220,2960259,18835
199307,130178,3079220,31676
199307,130178,1576409,22754
199302,674732,1700315,13507
199302,674732,1630902,46434
199312,615499,3033559,38922
199312,609205,2593039,59995
199312,609205,2384972,6224
199311,604621,1891317,17253
199309,784570,1434009,23871
199311,233804,2011053,8244
199308,736886,1804923,5149
199308,736886,2404108,52187
199302,636475,2386065,38847
199308,311146,3820843,43033
199308,311146,1660455,1799
199306,369050,2362590,52347
199306,369050,2282240,172
199302,753152,2486432,45051
199302,753152,3163671,43811
199304,144766,3199199,26610
199304,413111,2211120,17107
199304,413111,3135666,26410
199304,413111,1921818,48551
199302,85462,1605745,51250
199304,369487,2713687,779
199301,115528,3712764,58467
199301,321422,1448006,31949
199305,831286,1462661,34547
199302,696475,3322431,27962
199302,252346,1781500,42554
199302,252346,1976336,51955
199308,624677,1738769,57563
199303,97264,3647818,3097
199303,97264,1682716,17727
199305,843613,2515800,58939
199305,843613,1799000,38677
199312,367364,1496221,44975
199303,101719,2889123,38547
199303,101719,1373486,54292
199307,632968,3543721,39892
199309,468563,1368441,10392
199303,124094,1774039,4331
199306,91207,2210803,1791
199306,91207,2075390,6348
199312,225218,1312933,125
199312,225218,1510660,54686
199310,730348,1870773,41236
199302,736238,3097568,18002
199302,736238,1789495,36858
199302,736238,2272959,37816
199307,645002,2064093,3586
199312,241994,2472722,33886
199301,202117,3552244,56590
199301,202117,2516034,56023
199301,202117,1486699,55920
199306,822377,1738645,54882
199304,377578,1291727,6136
199301,713156,2254368,46124
199302,599551,1562563,911
199302,599551,1525176,39959
199303,486416,3115449,20756
199309,185884,3000861,8561
199306,150682,3434607,36983
199308,533308,3040197,35003
199310,260056,3129840,25142
199310,260056,2997943,29030
199304,812980,1747413,41956
199304,812980,2682411,23326
199302,711416,2067644,35122
199302,711416,1603470,31291
199301,632894,1416629,5672
199301,632894,2971440,41433
199301,632894,2304489,35221
199306,835111,2104153,51821
199306,835111,2024366,19002
199306,835111,3549165,45927
199302,437360,4179394,56809
199302,437360,2597396,54602
199301,788600,2086670,9770
199301,788600,2681195,40605
199304,735394,1681359,36164
199304,735394,2745281,7838
199304,735394,2521993,27243
199305,875542,3009466,45156
199301,281531,1401991,50485
199301,281531,2191803,46686
199304,231967,2839745,59043
199304,231967,2845345,38770
199306,74771,1787547,56997
199302,717701,2302552,3586
199302,717701,2947752,27430
199302,717701,3188904,35633
199309,677653,2693450,29667
199308,683728,1485624,30495
199308,683728,2687045,8615
199306,148534,3315129,31516
199306,148534,1827420,12322
199306,148534,2021443,24500
199306,273086,2420351,2735
199309,11155,1412483,7971
199301,347611,2524901,37471
199306,395230,1528756,55938
199306,395230,2283210,53186
199301,91273,2315720,51825
199303,427915,2789248,35899
199302,532558,3106919,47301
199310,119287,1493429,24434
199302,525754,3052502,11435
199301,292165,1595456,44530
199306,19544,1928556,33078
199306,19544,2293515,41952
199303,360622,2972652,54685
199303,360622,3630617,58148
199303,360622,2342175,1344
199303,360622,1846530,13343
199310,553216,1807924,25239
199310,553216,2646707,42766
199301,252265,2860066,40047
199309,335449,2947074,11740
199310,271987,2903504,2928
199310,271987,2444702,3509
199310,271987,2047058,40240
199307,182215,3129479,17399
199309,789214,2261730,23209
199309,789214,2673070,3374
199303,21487,2539172,12257
199303,21487,2842404,39036
199302,138400,2542068,48766
199309,307834,2358656,47548
199309,307834,2279279,8650
199305,560626,2705374,12230
199301,225301,1773012,53023
199301,225301,1815362,36907
199303,290200,2172923,23273
199307,420955,1684495,45542
199307,420955,2123044,53356
199301,606250,2599912,29375
199301,606250,2256736,18035
199301,606250,2321510,39477
199305,485407,1287657,26864
199305,628285,1924743,48602
199305,628285,2881842,28041
199308,286573,2051913,2567
199308,286573,2132291,49349
199308,286573,1667750,25041
199308,286573,2452969,40295
199306,747086,3221828,27179
199306,747086,2216630,7568
199307,341284,2677321,51427
199307,341284,3231763,28292
199309,785341,1226674,51866
199309,785341,2183844,15762
199308,172901,3111378,52514
199308,172901,2777013,51453
199308,172901,1205425,54562
199310,555095,2367818,8381
199310,555095,2117333,26955
199310,555095,3677957,51424
199310,61372,2410306,21548
199310,472259,1910781,17639
199304,574294,4007551,20999
199308,735184,2296202,42430
199308,735184,2819916,6593
199306,863023,3394249,7828
199311,259501,2912112,50586
199310,221326,2455069,29707
199302,335971,2740967,17286
199307,41075,2686795,20962
199307,41075,2948327,32466
199307,897892,3184777,31678
199311,241465,1869428,59049
199306,672353,2154996,39090
199312,258490,2757755,17635
199306,673225,2149197,29876
199305,70147,1773266,59168
199309,86386,2020159,4529
199310,166669,2032905,21944
199308,868723,2917828,21713
199302,275120,2243688,2082
199302,275120,2196181,11615
199309,401896,2015713,19102
199305,845167,1552688,56590
199305,269770,1600508,36204
199310,280816,1726404,555
199310,280816,1296172,19632
199304,62191,3254637,5576
199306,428110,2135257,18880
199306,428110,2374392,20278
199301,491252,3099729,33332
199301,491252,1870246,20846
199312,765220,2865341,26669
199312,765220,1667002,20494
199312,2311,2023863,27584
199312,2311,1848670,39358
199312,2311,2266470,18434
199308,499516,1351112,35849
199304,375613,2588580,17295
199311,262612,3567454,3769
199302,834523,1896352,7014
199311,259211,2496386,16097
199311,259211,3211588,59952
199311,259211,1947880,17664
199311,259211,1920368,49921
199311,400537,1859950,14075
199311,400537,2868750,22821
199303,250903,2933296,22368
199303,250903,1481646,52486
199311,835738,3227363,24528
199307,332056,3700903,19269
199304,560857,3024710,13350
199304,560857,1589701,58441
199304,560857,1437551,6557
199304,560857,3123222,35292
199310,602330,1634473,28917
199302,48571,1910048,22086
199302,48571,2877474,59755
199303,491797,2141614,5020
199301,800527,3904560,28468
199301,800527,1524607,20559
199302,492356,3969765,40515
199309,569771,2431430,32077
199309,569771,2203784,30122
199307,831074,2823334,36150
199307,831074,2515203,10866
199310,134905,2215728,50785
199311,230315,1466398,23656
199311,230315,2469154,11211
199309,719723,2637333,22563
199310,433843,2596265,52816
199312,295843,3474325,54798
199306,345986,1368037,15998
199306,345986,4235840,7551
199302,117859,1590606,1379
199303,695746,1397186,21010
199312,563665,3008736,41550
199305,215476,2181047,11505
199310,42457,1657313,24346
199310,42457,1625626,27386
199305,745321,2248929,26837
199305,667654,2900980,9982
199310,887968,1857767,2230
199310,887968,1778091,25875
199303,729484,3430665,3479
199307,531437,2530561,42558
199307,531437,1985334,2950
199303,285463,3278649,50569
199308,76340,3697809,28100
199305,523351,2334936,15254
199312,562969,1744435,13966
199306,134435,3676344,15857
199306,134435,1687620,47936
199306,134435,2750560,35503
199307,445732,2034495,10732
199307,445732,1228368,3209
199307,445732,1814532,34316
199307,445732,1681516,15943
199305,47021,3311667,45783
199310,831715,1906275,17069
199310,831715,2801104,29663
199308,585892,1169257,11029
199307,338702,1909402,24214
199307,886270,1666013,32313
199301,311824,2037684,38424
199301,123742,4100423,58692
199307,640321,3707404,21105
199307,640321,3825984,13774
199309,505810,1449474,15542
199309,505810,2762398,22505
199309,505810,2729008,41415
199310,220108,2772936,56534
199307,480134,1912532,23849
199310,414241,2549050,21392
199305,741220,1255979,36315
199305,741220,2397451,10900
199311,159889,2873894,7279
199302,407189,3143658,40971
199302,608479,1365158,9263
199302,608479,1593520,25999
199305,221809,3234414,2982
199304,791299,1885256,35263
199308,530212,2299450,29611
199306,37519,1920067,38142
199310,174874,2149699,49251
199310,174874,1085491,33467
199310,530443,2238805,11250
199307,739615,1911865,31708
199302,533695,2428751,18587
199308,102781,2022405,4624
199310,772063,2422935,748
199309,758486,3326921,2151
199302,727055,1256615,27226
199302,727055,2964153,23903
199305,299888,1199913,18315
199312,414280,2895164,41926
199302,566335,2367408,8738
199303,765229,2580748,51683
199301,137203,3131326,35641
199301,137203,1804932,24295
199305,852286,2661850,52823
199305,691037,2594194,58593
199307,761351,2203148,674
199308,181660,2644534,742
199311,326131,3839340,30870
199303,803360,3637680,36549
199312,780067,3009206,50491
199312,780067,2998832,16054
199302,417682,3096405,22396
199302,417682,2584505,37365
199302,417682,2262083,18100
199311,318340,2439038,21463
199307,671261,1955605,29718
199307,671261,2234256,18519
199307,671261,1395106,85
199307,671261,3729075,27531
199303,374326,2968780,55458
199305,492514,3176203,22883
199305,492514,1571418,20959
199306,429970,1822164,46362
199306,429970,1839604,30202
199306,429970,1678694,57110
199306,429970,2407130,26775
199309,66791,2701366,23308
199309,66791,1567972,31605
199309,66791,2378315,2670
199311,715294,4068199,40367
199303,412070,3832195,52296
199307,637526,1836567,11073
199307,637526,2295376,38023
199307,637526,3258347,50613
199301,269966,2027526,9130
199306,416444,2158725,33971
199304,251234,2442945,31594
199304,251234,1341673,52595
199304,251234,3473015,38936
199304,251234,2879279,34265
199312,207577,1915895,20385
199303,136255,2993424,25236
199303,136255,3666454,44690
199308,311608,2913634,34518
199309,589147,3020720,36124
199308,22037,2790824,23424
199307,270481,2392163,53360
199307,270481,3420164,45500
199312,638341,2154486,12705
199301,517165,2425399,11729
199308,834626,2859796,19257
199308,834626,3336524,35707
199308,834626,2418850,51766
199302,507415,1971702,28560
199306,167044,2163396,59647
199306,167044,1787500,35812
199306,167044,1732763,20552
199301,617462,1606046,28388
199310,417026,1762657,23174
199302,409069,2666235,30952
199305,468665,1848001,22427
199306,849385,2062045,45942
199306,849385,1496033,4914
199304,751711,2348511,38319
199304,751711,2683642,5963
199304,751711,2082307,38898
199305,179212,3501520,6548
199302,668582,1390101,58834
199306,122183,2360936,11093
199311,631765,3401874,39080
199301,578221,3401340,13577
199301,578221,3204111,7298
199304,853286,2988624,721
199312,13730,1942554,38340
199312,13730,1952644,32150
199306,310343,2421682,8689
199301,28258,2623263,14497
199305,561766,2195703,16407
199302,284014,2150396,58911
199310,882703,1778258,45023
199310,882703,2037584,59112
199305,35560,3829598,35013
199305,35560,1780032,27868
199306,1556,2557903,27469
199309,395347,3234739,15311
199309,395347,1390214,27379
199302,279190,1515095,52390
199302,279190,1162112,29799
199303,309058,1588140,57919
199303,309058,2933452,50378
199307,404263,3430755,50552
199307,404263,1396168,10764
199304,498181,2488986,16614
199305,669235,1956592,40598
199302,286682,1512388,38764
199302,286682,1704793,7246
199302,286682,2529793,2029
199308,94717,3658794,12166
199308,94717,3164120,40756
199301,44914,2865822,45471
199301,44914,2168724,1789
199307,892354,1388620,36972
199307,197159,2307278,45746
199307,58996,2533795,52682
199306,637685,2511911,35744
199311,265754,2267284,17230
199311,265754,3161262,22971
199305,149942,1442144,49327
199305,149942,2959110,15350
199305,654505,1806898,17501
199312,740212,3022430,47283
199312,740212,2678083,31898
199305,796253,2479066,38925
199311,455543,2004133,43534
199311,455543,1626880,57629
199310,176149,2070959,44926
199310,176149,3178561,29249
199309,241063,1885373,51566
199309,241063,2599391,15389
199309,241063,1733162,58676
199305,851644,1524116,17744
199302,870949,2415356,52733
199302,870949,2971506,11897
199302,870949,2369634,20116
199309,109906,2526753,53508
199309,109906,1526605,21753
199311,491365,2252384,6282
199308,125332,3823083,37144
199308,125332,2057696,36099
199303,227443,2918559,47734
199303,227443,1698144,3130
199309,845570,1597792,53351
199309,845570,2522805,16920
199308,562538,2754936,42865
199304,721168,2524927,47419
199301,284426,2299074,40198
199310,442141,3048682,54990
199310,612845,2621788,42301
199311,572926,1842148,51575
199305,792347,2009407,19011
199305,792347,2508246,10487
199305,792347,3106578,422
199305,728432,2776026,6457
199309,422902,2364832,19793
199306,694306,4030998,19088
199311,283745,1948737,41960
199308,136427,2447735,56230
199312,623155,3579315,12219
199312,623155,2843786,41276
199307,697525,3013906,11115
199305,418594,2456190,7910
199305,418594,2330538,348
199306,481919,1839630,30072
199302,779320,2968135,5409
199312,308032,1993006,47786
199304,33421,1882284,53608
199301,277390,1656291,55375
199301,277390,2646367,30837
199312,371204,2237627,31740
199302,292793,1151527,52961
199311,661481,1646193,35779
199312,701830,1859215,18047
199308,851467,2501650,10552
199304,545045,2163129,43956
199306,191525,3530450,28815
199312,392221,2478390,26230
199302,218152,3051630,25184
199307,85852,1662926,35977
199307,85852,2010946,56588
199309,752228,1329958,19967
199302,847069,2609856,38040
199308,31357,2283959,43805
199308,31357,3288012,35670
199308,31357,2372793,34277
199307,822796,2903657,13237
199302,783319,1519764,18438
199311,761257,2264224,42362
199311,761257,3579584,41326
199309,717448,2798227,13959
199312,833002,2926048,29958
199304,97195,3226952,43719
199310,447187,2090476,36885
199301,479959,1938482,53053
199301,15298,2925184,45646
199301,15298,2189473,3850
199306,708637,3564235,12669
199306,708637,3848859,12411
199304,401168,2942360,40823
199309,155357,2071255,58975
199312,888022,2609823,16758
199301,789370,2819733,18634
199305,894934,1656420,58910
199305,894934,2494008,19827
199307,223312,3934626,6130
199303,292474,1836719,41774
199302,286249,1567818,49881
199305,406097,1976676,1118
199303,556888,2127368,51912
199303,556888,1764241,17710
199302,703423,2287098,20722
199302,825517,2081890,30535
199307,315718,2376262,38623
199311,283507,2768689,46804
199308,670103,2327892,51929
199308,670103,1137180,8121
199310,441029,3259699,38672
199310,441029,1869255,45228
199304,775718,1235420,22614
199308,379729,3049390,11728
199308,379729,1434659,5866
199309,173143,1706232,58409
199303,805516,2416135,8944
199303,805516,2826577,14283
199309,498697,1202040,50946
199311,374455,1806744,54678
199311,374455,2134934,151
199311,374455,1289473,45686
199311,374455,1484679,9515
199311,374455,2282972,21973
199302,799120,2886834,13624
199302,799120,2595294,33121
199301,80785,3025228,16486
199304,270947,3977625,4609
199310,749320,3342913,18491
199302,466603,2354453,12872
199302,466603,1656552,21145
199311,283645,4303226,59797
199303,394360,1612800,10240
199303,394360,1436897,16848
199301,791857,2337888,43055
199301,791857,1817223,24214
199301,791857,2322522,3712
199307,309377,1827680,13276
199303,551827,1918761,53962
199305,322264,2898840,18121
199305,322264,3299249,42879
199305,322264,1731299,36196
199304,423793,2818312,48518
199303,329243,1922040,50349
199308,646318,2693510,51862
199308,646318,3374116,17692
199311,563698,3085907,39449
199311,563698,3904684,58338
199307,490594,1675817,15178
199305,667721,2643228,23513
199304,879821,2468871,12911
199302,86888,1221501,38979
199308,498887,1496542,53672
199308,498887,2424542,22713
199302,395636,2923305,1025
199305,888814,2196867,56957
199305,888814,3436620,21475
199305,888814,3809800,39062
199309,357427,1877382,17199
199310,887014,1814952,40543
199311,471694,3059399,36725
199306,529649,3279332,24325
199306,633235,1878105,4932
199308,277451,1838973,37443
199308,277451,2210644,18559
199308,277451,2696484,24480
199312,78668,2528050,58902
199306,785125,3146940,56487
199306,785125,2455908,55105
199306,785125,1620757,53552
199302,88303,1638503,51229
199305,458656,3061044,15649
199305,458656,3669586,28318
199301,257083,3149677,53457
199304,266947,3763818,35025
199304,266947,1643629,13324
199308,824854,1918733,51146
199304,836710,2506062,49813
199306,395002,3229131,25226
199306,395002,2458188,9717
199306,146662,1945472,20718
199306,146662,1179143,53758
199311,505945,1984106,35452
199307,320951,2473440,41512
199312,761579,2353495,37667
199312,761579,2231301,8568
199312,761579,1924535,54711
199312,151687,3462750,47595
199312,151687,2593678,10272
199312,151687,1783654,13858
199301,869291,1453703,22422
199301,869291,2539320,40992
199301,869291,2453627,29194
199305,671398,2761794,23124
199305,671398,2186789,24123
199305,671398,1523578,7019
199309,663128,3071287,10069
199309,663128,2123113,28268
199310,749435,2701966,5545
199310,799744,3392892,59202
199311,13747,3839066,49037
199311,13747,2540953,56892
199311,13747,2492960,22647
199302,787826,2968575,19264
199302,787826,2622256,27893
199310,492944,3155153,50292
199305,375343,2729488,23344
199305,375343,3677292,3962
199301,268327,2054146,29263
199308,586703,2107478,57706
199305,721453,1308212,11212
199305,721453,2075351,28242
199312,626983,1877614,54777
199306,656002,2203146,40394
199304,675751,2154859,44796
199303,474685,1681287,35633
199303,474685,2156207,11063
199308,797510,1828576,45314
199311,333203,2046509,56276
199311,333203,2988575,12783
199311,333203,4192045,51244
199307,339679,1368218,42900
199302,820493,2228526,7828
199309,780862,2500789,11161
199309,780862,2323718,39196
199309,711415,2394923,15482
199309,711415,2231789,6020
199309,711415,1583995,58860
199306,487888,2194494,23153
199306,487888,2004213,51126
199301,288965,2616213,12999
199301,288965,3023079,12024
199301,536722,1543596,24424
199310,841183,1688483,53205
199310,841183,2656620,37966
199310,841183,2990186,13438
199303,37457,2007510,6560
199307,588007,1434631,33973
199302,247912,2032822,29216
199301,689453,3051749,9565
199306,102979,4300934,12667
199306,102979,1621936,3408
199306,102979,1998893,7601
199309,171779,1782685,26064
199301,802615,1800256,56833
199301,802615,2042623,52046
199301,846091,1879543,28172
199312,569743,2123962,9436
199304,476140,2980444,46229
199304,476140,2675894,45278
199304,434285,2516147,7558
199303,655180,1988633,17262
199303,655180,1822466,43894
199304,499864,2555865,22003
199304,499864,2478047,30996
199304,499864,2014532,52747
199304,499864,2034699,9464
199303,58294,2079867,35238
199303,58294,2934083,55171
199312,29693,2166769,46481
199312,442055,2332539,8608
199304,449188,1310364,18487
199311,508798,1943393,51669
199311,508798,2433282,54029
199302,483728,2155145,31665
199302,483728,1945167,5951
199302,483728,1894816,52625
199306,736825,1871803,19498
199306,736825,2375029,19338
199302,714005,2813515,23777
199302,714005,3073263,51072
199302,714005,1663762,55599
199302,714005,2541801,58019
199304,858154,2984299,50977
199308,782971,2547872,33148
199307,185083,3257060,41328
199304,663376,1949353,51133
199310,700774,2935732,33512
199310,495922,2480843,51426
199310,495922,2098386,3879
199311,143419,2041012,14588
199305,810698,3028448,21408
199305,656003,3338274,49302
199307,489331,3129114,28338
199303,28039,1792819,32070
199303,28039,2913252,34263
199307,422641,2727790,240
199302,778087,2174973,7271
199309,275413,1797448,25848
199304,41272,1209010,49622
199308,207202,2718231,42030
199308,207202,2070569,13298
199312,891926,1118352,47155
199309,186835,3347300,3612
199309,186835,3749587,36292
199301,250132,3193080,52594
199312,119299,2049921,3435
199305,245848,1653304,7619
199305,245848,2796711,8753
199305,245848,1640304,35372
199305,245848,2394340,54359
199302,418046,1032840,32167
199303,885658,2829834,49472
199310,780421,1680900,11585
199306,653506,1841213,46890
199309,775297,1515900,9221
199312,206312,2517799,8099
199305,677305,1739707,44038
199305,677305,2411754,32928
199305,677305,1973701,39892
199304,431114,1933845,20640
199312,745999,2737261,25828
199305,219443,1743768,28689
199310,58324,2365211,33000
199310,58324,1475852,34276
199312,645778,2487726,46106
199311,406708,2289647,21007
199311,406708,2241854,59134
199311,584323,2175720,11586
199311,584323,2100273,56186
199303,4624,2243274,26346
199305,306901,3192602,46653
199309,168641,2767112,35621
199309,466246,3623368,13446
199305,802468,1512193,13085
199306,873227,1787429,13998
199309,744245,2414998,42254
199309,744245,2449186,20537
199309,744245,2186368,42453
199311,376787,2784706,111
199310,150053,2183425,17186
199311,232495,1377672,45485
199307,767411,2432958,26095
199311,165233,1723138,11959
199311,165233,3271974,53060
199302,465322,2195210,25669
199311,178843,2072574,41194
199306,233107,3330295,56224
199307,768920,1558715,7768
199305,540814,2351316,43978
199311,460411,2759320,59792
199311,460411,3083960,59770
199305,154597,1960600,724
199305,154597,3185107,43424
199307,594599,2394327,26885
199306,197689,2767626,53841
199306,197689,2992209,45660
199309,835753,1785316,5892
199309,835753,1720379,58739
199309,835753,1810456,30926
199306,661792,2070581,55351
199301,453628,1551664,2261
199301,453628,1068052,32214
199310,856423,2683961,4106
199301,8930,2839893,9782
199306,660817,1890339,25586
199306,660817,2762574,755
199307,85486,2178329,1182
199307,85486,2724057,23364
199307,85486,3583674,37410
199305,11587,2567474,38764
199305,11587,3579628,22242
199302,112160,1930043,1154
199304,172643,1546905,9622
199304,172643,2187024,56441
199301,185897,2494278,24838
199311,605666,3342674,3699
199310,722846,1884825,49362
199310,722846,2222635,6919
199304,640537,1398400,48909
199304,640537,2055391,4239
199304,640537,2518525,17758
199303,390685,1452631,35856
199307,713833,1682892,37034
199306,133759,1655262,24974
199306,133759,2104949,23247
199309,317930,1839247,5393
199308,207395,1511773,6906
199308,207395,3628242,23432
199306,120799,3112350,38597
199306,120799,3456855,38794
199306,120799,2842882,13960
199302,214121,2290868,56567
199306,156733,1591304,12040
199306,156733,3369992,30928
199306,130649,3391486,59517
199309,604879,2434546,937
199305,762139,2663116,43030
199308,673786,3280922,20279
199306,56794,2058201,10666
199304,680233,3246283,2678
199304,680233,2397954,53089
199309,431740,3355161,35211
199309,431740,3310014,59022
199311,602095,3170549,33068
199311,602095,2332192,43158
199310,103823,1100970,43345
199304,753673,2123950,12881
199308,776351,1533572,3711
199304,58987,2414304,22331
199311,327647,2174947,39363
199311,327647,2185535,13050
199311,327647,1661851,18123
199306,560362,2453517,37748
199307,639733,1822520,8831
199311,337552,2261131,51310
199311,337552,1832699,10662
199311,337552,2057145,24845
199301,656381,2689104,24513
199301,656381,4056091,13998
199304,457199,1509174,28723
199312,69947,3917568,40889
199312,69947,2182597,30967
199304,611341,2351312,7307
199304,611341,1942198,35029
199302,286120,2331557,31120
199302,286120,3690698,54493
199302,286120,1834592,16390
199302,286120,3622944,58791
199307,255796,1896298,22095
199307,255796,2667539,2702
199307,255796,2627384,49526
199311,44482,3599275,43301
199301,604058,1919438,21467
199310,288629,1951162,43591
199305,874949,1964292,33513
199312,19480,1412482,46293
199312,19480,1267909,10283
199312,19480,2401704,37158
199310,696434,3257552,47245
199308,29662,2513989,33537
199308,29662,3297004,7290
199309,126755,2302755,27295
199309,126755,2131746,40938
199302,155092,3134291,26824
199302,155092,2766859,38354
199301,749492,2490652,2401
199301,749492,2933031,6243
199307,737761,2897654,36294
199307,737761,2772556,17232
199307,270232,2035686,12405
199303,87232,2935488,39067
199309,612712,3436953,45868
199309,612712,3613434,10632
199309,612712,1437612,39991
199304,768532,1676600,20154
199306,742249,2868073,57175
199305,407065,2009900,32377
199309,192283,2306685,50950
199309,192283,2062926,51288
199306,215377,1316816,23878
199302,744356,2441453,59141
199306,354340,2513459,53449
199308,747091,2728976,53791
199301,347209,2179317,35354
199301,347209,1610277,13345
199312,535054,2489230,319
199312,535054,3667067,51332
199312,535054,3045820,53011
199307,765769,1685124,37567
199307,765769,1847638,4928
199311,278122,2202923,16395
199307,307045,2480252,29755
199304,816811,1930087,39796
199311,130489,3430528,42320
199311,130489,2155987,51373
199307,727936,2695130,15768
199303,807173,2371899,34136
199310,457846,1922838,17665
199310,807938,3219546,23533
199307,80830,1665506,13162
199311,115975,2499757,45135
199311,126578,2059747,32786
199304,391111,1675129,43213
199304,391111,2831668,10404
199312,554506,3158345,23784
199312,554506,2832984,32911
199303,518773,1770830,10443
199307,588743,1239539,12262
199303,443452,2545928,48153
199303,443452,3611081,17116
199304,383597,1787596,46105
199302,296216,2219454,38719
199302,296216,2609586,12727
199302,296216,1398499,48407
199302,525923,2363886,21614
199301,273388,3512203,36997
199309,316318,3066956,7983
199308,230764,3192903,30544
199308,569168,1295658,11170
199302,288211,1789260,26937
199308,740248,2507416,14321
199308,740248,1569066,29586
199309,341084,3470956,5099
199309,341084,2391093,42182
199301,106777,1448314,48555
199301,106777,2151714,58714
199301,106777,1951456,35014
199312,879205,1714354,52143
199306,212353,2880259,32901
199309,437761,3035432,37910
199309,437761,2065082,11786
199305,362812,2807882,11666
199305,362812,2119109,34029
199310,158830,2094805,8504
199308,857294,2033528,31637
199305,73067,3548139,16036
199309,621367,1870329,56705
199309,621367,1296305,51470
199305,486125,3375147,880
199308,38030,1462912,43252
199308,38030,2715586,19864
199308,12469,2952318,29690
199308,761878,1903240,17784
199301,190705,2643396,35258
199301,190705,2059436,6559
199301,190705,3546830,7600
199311,660641,2704403,57006
