"lo_custkey","lo_orderdate","lo_revenue","lo_suppkey"
25414,19920119,3927435,393
566,19921215,4756034,1570
566,19921215,2848035,183
4006,19920902,4180389,363
15286,19921124,2503774,75
5927,19920505,2205653,532
5927,19920505,3120124,363
5927,19920505,3365832,1341
6482,19920130,2631484,1490
27428,19920402,3478225,1493
27428,19920402,2324018,1402
10174,19920603,3304548,453
10174,19920603,2305819,530
17710,19921024,2645433,57
11849,19921010,2801778,151
11849,19921010,2318607,568
3991,19920111,1458329,323
20266,19920918,2822741,398
12298,19920411,3748788,486
12298,19920411,2703345,1233
4843,19920523,2065597,1617
18190,19920109,2415931,245
17012,19920525,2762262,1560
15019,19920405,3853326,1014
9329,19920317,2944886,1972
9329,19920317,3357466,317
17267,19920920,2654074,976
17267,19920920,1851339,450
17267,19920920,1696593,343
17267,19920920,2038671,195
23191,19920518,1991635,1735
23191,19920518,3446661,921
27943,19920817,2454651,1790
2351,19921027,2766028,1541
20405,19920727,4290776,1862
17350,19920503,2919248,1828
4654,19920711,4265162,18
4654,19920711,4699659,127
4654,19920711,2238182,231
17065,19921013,3161268,1240
9514,19920912,3238705,1253
10936,19920204,1683536,897
10936,19920204,3140064,741
20233,19920202,3712262,639
27371,19920820,1931863,168
27371,19920820,2892162,1493
20428,19920525,1663232,1
18425,19920202,4702648,253
18425,19920202,4474788,937
3638,19920715,2663420,343
3638,19920715,2190322,1131
1117,19921010,4897935,761
3274,19920619,2058559,1716
3274,19920619,2650812,181
3274,19920619,3809945,1081
29740,19921209,2635943,1049
29119,19920927,1803450,127
28348,19920204,2961577,1021
14206,19920314,3638125,587
21887,19920223,2308931,600
4258,19920920,2146212,283
4258,19920920,3013283,1345
16876,19921220,5044679,799
13760,19921016,2544192,1341
12946,19920818,2230944,1403
15439,19920806,3647980,1828
15439,19920806,2643349,1413
10064,19920809,2492480,1292
22343,19920827,4526275,1650
27466,19920725,2709843,944
21241,19920410,2340960,1607
21241,19920410,3255214,28
29975,19920911,1915013,980
29975,19920911,2300726,548
29975,19920911,3867078,663
9004,19920102,2209055,1579
9004,19920102,4423830,820
9004,19920102,2741328,1157
21610,19920413,3330652,1169
649,19920906,2736689,333
9176,19920914,2030823,1283
9176,19920914,2144034,1856
16568,19920526,1933254,623
227,19921210,2009574,1810
227,19921210,1912208,1026
1604,19920914,4384932,486
1604,19920914,4005303,1306
28076,19920201,2695134,1589
14659,19921202,2516073,1051
1930,19921015,2359512,244
16393,19920216,2717048,1139
16393,19920216,2659374,1349
16393,19920216,3036530,1719
27154,19920411,2731086,1038
25258,19921207,4441430,1604
6833,19920322,2654944,257
13298,19920121,2191935,1931
13298,19920121,3081052,121
13298,19920121,2241469,1439
19844,19921105,1628264,332
19396,19920731,3512768,1426
3961,19921224,3083747,1852
3961,19921224,2945177,854
3961,19921224,2505353,1855
25120,19920806,2388468,1860
19718,19920408,2940840,229
24592,19921109,3337343,353
24592,19921109,2787151,1673
145,19920109,1859252,100
145,19920109,3629369,579
11950,19921126,1612992,404
18541,19920321,4329624,447
26809,19920408,2346472,797
16001,19920310,2388530,831
19084,19921223,2162784,69
22321,19920606,2616257,1692
22321,19920606,2685572,494
12037,19920801,3012134,634
29207,19920918,3609673,1160
29207,19920918,2918268,1750
29207,19920918,3388712,836
13729,19920304,2428476,202
13729,19920304,3345294,1309
13729,19920304,2078539,1838
14272,19920428,4245345,783
2389,19920202,3343925,1796
22195,19920528,3096380,1862
22195,19920528,2649864,1561
22195,19920528,2870760,812
25282,19921113,1379308,256
8848,19921209,3670571,425
8848,19921209,4169360,1471
29563,19921007,2728311,1386
15407,19920509,4115607,1345
14732,19920705,2437603,1692
14732,19920705,3344648,1931
15052,19920108,3048075,1893
15052,19920108,4892035,524
23158,19920310,2800057,642
28889,19921215,4477299,1239
1061,19921027,2850710,39
1061,19921027,4511239,1467
5179,19921210,2037590,1634
5179,19921210,2914830,1483
3616,19920330,2987117,508
3616,19920330,4057297,337
3616,19920330,2586394,248
7330,19920529,2487322,935
6961,19920425,4168914,612
5639,19920709,4044697,1819
5639,19920709,4556756,1802
5639,19920709,2642753,1910
5639,19920709,4328159,1767
12484,19920603,4061806,1442
1639,19920502,2546894,818
1639,19920502,3562662,1444
2375,19921214,2100256,648
2375,19921214,2883345,969
2375,19921214,1714003,297
20128,19920105,3740565,1950
19226,19920119,3572022,369
19226,19920119,4387631,1646
19226,19920119,3595434,1648
19226,19920119,2350549,1383
5638,19920408,4764850,378
5638,19920408,3421675,443
17951,19920321,3226398,519
17951,19920321,2678712,653
29851,19921117,1881690,1919
20744,19920218,2832991,298
21442,19921103,2438450,514
21442,19921103,2594417,1259
19643,19920917,2051899,1122
27685,19920715,1740654,1206
21209,19920408,2220766,420
26902,19920312,3536550,1034
26902,19920312,4223934,966
17525,19920218,2098697,756
17525,19920218,3175979,849
2603,19921012,1904418,1877
3154,19920602,2147109,394
9167,19920906,2337174,565
11489,19920216,2413877,678
24148,19920612,3545308,1990
9859,19920622,2958600,650
11461,19920922,2612128,252
9824,19920411,3513510,1266
22114,19920802,3531784,920
3752,19920113,4835870,964
21086,19921103,3409819,304
3508,19920317,3717201,1271
18193,19920127,2263690,512
24436,19921113,2509097,1867
19024,19920907,3602699,341
2380,19920425,3786239,1425
19616,19920429,4670229,33
6646,19920813,2540937,1377
6646,19920813,3040281,889
6646,19920813,3378511,1611
13981,19920907,1829929,426
13981,19920907,2213772,916
27097,19921121,2954368,846
6310,19920613,2563936,928
6310,19920613,3941619,989
25672,19920929,2808892,1618
25672,19920929,3131821,198
25672,19920929,4216618,1325
27145,19920810,3053832,1502
13498,19921218,2915986,1330
12706,19920227,3224607,351
12706,19920227,3690975,1325
5075,19920707,2396517,786
5480,19920412,2376535,134
5480,19920412,2838069,1365
13118,19920715,2874568,1365
6955,19920121,3946179,1547
6955,19920121,2263025,1779
1678,19920330,2973256,1127
1678,19920330,3060406,1272
10606,19921030,2790225,1606
10606,19921030,3188211,1773
10283,19920814,3192347,240
10283,19920814,3294617,229
18395,19920902,3333675,448
5461,19921008,3017238,1651
11860,19920913,3149942,180
19937,19920527,3283143,1336
4081,19920906,4033911,275
4081,19920906,2032760,488
8158,19920211,2528694,1247
8158,19920211,3762048,356
20624,19921017,2270803,1125
7522,19921118,2358615,1968
10180,19920725,2378608,387
1462,19920811,4246058,1290
29278,19921106,2531331,957
9523,19920610,2481431,760
10688,19920309,2615410,1829
25066,19921215,2550527,995
21980,19920615,2391271,397
21980,19920615,3404960,1266
5816,19920829,4754353,473
5816,19920829,2958519,1397
5816,19920829,2736041,188
29155,19920806,2369404,178
2494,19920415,3331993,1136
28225,19920102,3541252,965
24145,19921103,2362327,1389
21769,19920410,4868179,1311
21769,19920410,4252086,657
184,19920829,2672726,1069
184,19920829,2502374,1387
184,19920829,4844585,1595
1003,19921027,2826215,1500
1003,19921027,2614194,299
27997,19920319,3011333,1077
5488,19921030,2596377,752
26929,19920227,3452470,1307
26929,19920227,1674884,688
26929,19920227,4598064,835
26929,19920227,3722382,1213
26929,19920227,2297249,410
1522,19920523,2597671,653
8323,19920419,3128759,1142
22649,19920212,1764652,88
10076,19920723,3304084,832
10076,19920723,3299998,721
10076,19920723,2593635,446
14977,19921011,3740987,101
4166,19920414,2241458,417
16267,19920929,3037108,1878
217,19920724,3218216,64
217,19920724,2820720,805
17485,19920604,2426946,1271
17485,19920604,2889233,1222
17453,19920322,4225131,411
17453,19920322,2878591,1315
4423,19920608,3238009,1125
7657,19920127,3136313,1549
20461,19920806,3558257,1619
20461,19920806,3308252,1669
23404,19920923,2905169,1532
23404,19920923,2492672,1722
11990,19920219,1888016,1892
11990,19920219,2537500,859
23836,19920801,2195591,1376
23836,19920801,1570381,1373
9439,19921019,2828083,624
9439,19921019,3149941,1287
9439,19921019,3453925,800
16159,19921128,3430250,1544
16159,19921128,2538968,1154
16159,19921128,3286108,70
24010,19920817,4001144,352
24010,19920817,3441755,257
24010,19920817,2503385,1654
26270,19920904,1790999,1074
22844,19920408,2077927,1756
22844,19920408,3345442,202
17797,19921129,3967891,633
17797,19921129,3316334,25
12208,19920603,3787980,1388
22210,19920624,2216820,156
24991,19920421,3456536,894
15670,19921226,3920681,1415
1378,19921122,2468611,1182
24304,19920414,3229937,243
217,19921008,3155823,1732
29533,19921014,2115534,1562
29533,19921014,2265141,1602
29533,19921014,3148652,1397
11569,19921119,3460308,1481
11569,19921119,3098652,408
25633,19920901,2397447,1878
8812,19920416,3195597,874
7949,19920811,2377967,167
26563,19921225,2161682,1879
12598,19920506,3930048,1576
1186,19920203,2817950,772
12902,19920712,2870301,699
12902,19920712,2197920,824
12902,19920712,2223518,582
4106,19920109,2145442,361
12920,19920519,3304882,332
12920,19920519,3522581,589
9241,19920219,2177681,1264
3301,19920128,4332658,417
5149,19920213,3248840,1833
29362,19921206,2557882,837
583,19920611,1600560,1009
583,19920611,2969928,1228
583,19920611,2154252,1953
10150,19920330,1948152,1015
21623,19920408,2558048,893
21623,19920408,4146876,505
21623,19920408,2863852,474
4117,19921006,3810264,1867
4117,19921006,3142482,493
24520,19920625,2859894,672
388,19920706,3493475,510
17753,19920821,2599992,478
15056,19921215,2471515,1838
13636,19920219,2552680,632
8392,19920818,2128421,1743
4828,19920711,2709473,535
17290,19920724,3394802,505
11695,19921018,2410226,904
11695,19921018,2651172,1255
14866,19920304,3811034,26
27704,19920716,3639600,984
22255,19921104,3574481,1802
24592,19920802,1913390,395
1997,19921207,1634362,1870
1997,19921207,2412811,547
23233,19921225,3132397,1995
23233,19921225,3333582,1944
6979,19920206,4949805,1701
17926,19920217,4397957,394
17926,19920217,2015112,225
18889,19921023,2731831,106
14789,19920807,3115368,378
16975,19920420,3913411,1981
16975,19920420,2033442,166
452,19920923,3117551,1310
452,19920923,2630929,1477
3421,19920306,2464481,1438
7360,19920902,4104694,232
1930,19920918,2488593,559
10106,19920921,2869713,270
28198,19920509,2247367,818
12715,19920207,3648796,1753
15274,19920224,3313791,404
19895,19920101,3747357,421
19895,19920101,3348678,1432
22675,19920819,4571286,263
22675,19920819,2147967,1067
14620,19920831,3826379,798
1976,19920428,2397628,1303
1976,19920428,2570424,1929
1976,19920428,3253350,187
1426,19921205,2439775,1788
20047,19920407,2476652,690
20047,19920407,2759961,1659
20047,19920407,2724725,901
20047,19920407,4581102,1751
13370,19921031,4260648,163
18901,19920324,2933860,800
25858,19920910,2692709,1141
4249,19921116,4147153,697
4249,19921116,3504933,476
12988,19920906,2235571,484
12988,19920906,3615842,1388
12988,19920906,3527406,60
26465,19920723,2176441,1867
10513,19920320,2560522,1629
26914,19920803,3395400,1166
5785,19920430,1674207,1665
5785,19920430,2166280,1097
3100,19920606,3390966,1200
8902,19921224,4045728,980
25354,19920223,3293834,92
25354,19920223,3728561,969
3383,19920317,2908446,1986
15163,19920507,3378246,1531
15163,19920507,4562385,1215
24964,19920831,2866375,296
23461,19920901,2081316,685
24865,19921021,3689964,596
16858,19921109,2304869,1686
17339,19920531,4303518,1728
11929,19920605,2354732,684
917,19920905,1962630,1116
917,19920905,4690358,343
16853,19921107,2060629,1821
16853,19921107,3176256,409
2332,19920501,3139174,1309
6385,19921129,1878390,45
6385,19921129,3276003,1633
24535,19920105,1662080,346
20572,19921006,2712787,1159
12314,19920322,3498267,1429
11299,19920105,3265093,792
2389,19920430,2900622,429
11252,19920508,2369898,1487
19604,19920721,2031252,1257
19604,19920721,3466440,1877
7810,19920415,1982543,1375
2329,19920604,2532820,1597
6091,19920612,1996164,940
16510,19920810,2879662,648
12157,19920107,4541303,1696
12157,19920107,2933107,188
8302,19921027,3941684,378
3640,19920706,2349035,1850
3640,19920706,2088904,1172
449,19920821,3682013,1829
25606,19920520,4597995,1651
5362,19921012,3002734,797
7120,19921201,2855034,597
1531,19920210,2353351,996
29414,19921022,2864286,1379
14101,19921026,3005841,1893
26933,19920327,3022930,329
26933,19920327,3895175,1245
13610,19920527,2940130,345
8504,19920601,2590065,911
6247,19921025,4354281,298
6247,19921025,2764820,1191
15308,19921129,2057763,635
20134,19921117,2315790,1893
1717,19921111,2061956,853
1717,19921111,3861637,1253
1717,19921111,4174069,76
26579,19920526,3776272,482
26579,19920526,4289299,1941
11509,19921010,2873862,1880
21449,19920517,2952780,1161
21115,19920118,4555012,668
18052,19920527,2881623,705
18052,19920527,3919384,1627
5374,19920314,2149392,25
21994,19921109,2082359,1539
21994,19921109,1954284,1549
799,19920318,1856717,1744
11813,19920804,3064875,90
15682,19920810,4483422,464
23692,19920409,4603160,147
12898,19920709,2345006,640
12898,19920709,4601288,167
16927,19921208,2361495,2000
19261,19921109,3044221,1814
19261,19921109,2818106,1881
19261,19921109,4194378,932
19261,19921109,3220889,476
2722,19920413,1852123,912
21172,19920130,3269695,1755
11269,19921204,3047734,959
11269,19921204,2093226,1625
5179,19920111,2702299,59
5179,19920111,3136441,1600
5179,19920111,2834735,1599
26027,19920817,3390685,430
11039,19920426,2025793,197
11039,19920426,3089696,1757
5728,19921221,3445254,1821
5728,19921221,4552037,1524
14296,19921031,3016765,1793
14296,19921031,3457312,897
14095,19921128,3974902,455
14095,19921128,3922755,1539
12022,19920324,2867130,907
17236,19921217,2880825,350
17236,19921217,2483676,815
17236,19921217,2568140,1504
11791,19920327,3999803,1031
430,19920519,1696622,243
28675,19920903,2122349,1201
28675,19920903,4541986,536
14189,19921229,1933264,1386
14189,19921229,2988944,1983
14189,19921229,2296002,169
15772,19920804,3074406,1127
1481,19920408,3839200,805
27755,19921219,3385598,778
27755,19921219,2606276,344
15814,19920112,2589059,1376
24518,19920901,2887612,1067
24518,19920901,4322991,251
17369,19920607,4426159,1697
25795,19921130,4728026,1741
25795,19921130,4639584,1886
24086,19920429,3142278,560
10885,19920214,2455442,704
1441,19920725,4002240,417
19616,19920111,3034171,123
1892,19921019,2879129,1180
14317,19920827,2690275,787
5587,19920206,3321383,153
25543,19921004,2950370,353
25543,19921004,2703823,1985
17534,19920910,5016081,61
11743,19921017,1998261,999
11984,19920426,2107123,56
11984,19920426,2311075,98
11984,19920426,2161599,1184
17351,19921103,3353599,1217
3032,19920110,2991038,1923
3032,19920110,3611493,1057
17008,19920530,4288729,953
24550,19921129,2117225,1094
24550,19921129,2862389,416
12061,19920225,4682748,1005
12061,19920225,2474571,698
10481,19920728,2217078,909
12406,19920826,3024739,1807
6344,19920801,4214574,1893
24502,19920501,2418223,808
4273,19920604,3291403,1256
4273,19920604,1699414,1793
10853,19920422,4195712,1598
10853,19920422,3221811,1047
2542,19921125,2465495,548
9982,19920509,3372835,1564
25939,19920711,2910189,1531
15980,19920125,3134825,942
22993,19920727,3074123,1537
8554,19920211,3206227,931
9218,19920716,2409279,1937
9218,19920716,3480265,1922
9218,19920716,2824208,600
24866,19920813,3856203,1458
24866,19920813,3628781,1905
24866,19920813,3326667,922
20107,19921023,3750572,164
18371,19921018,1809197,701
18371,19921018,1900247,1424
1327,19920306,4297251,1242
1327,19920306,4071705,405
2830,19921013,2243038,225
7330,19921012,3199185,1299
13523,19920719,2220942,1053
13523,19920719,2482516,1941
13523,19920719,2282560,776
28100,19920331,1677008,728
28100,19920331,2665728,1312
4069,19921212,2812122,1779
17047,19920926,4193910,62
17047,19920926,2773090,1235
9022,19921031,3278837,1583
9022,19921031,2308711,728
9022,19921031,2121211,605
1028,19920317,2867494,329
1028,19920317,3945734,857
1028,19920317,4416083,1649
10831,19920608,2835287,1284
19793,19920319,3250842,518
19793,19920319,2787724,1974
19793,19920319,3449247,14
13685,19920318,2989745,120
11812,19921230,2653117,323
13150,19920205,3920723,33
13150,19920205,2943521,1152
5500,19920305,2485543,1812
5500,19920305,2386579,179
6577,19920811,4726573,980
8527,19920204,4042698,1005
518,19920607,3398704,511
11650,19920730,3547152,1472
21589,19921208,3129617,1581
21157,19920501,2477364,1183
23023,19920105,3180018,1368
12866,19921109,3061512,714
1189,19920912,3606545,64
1189,19920912,2501067,1611
10970,19920607,2676935,1405
13570,19921122,2277477,1572
13570,19921122,2685408,918
14644,19921216,3554602,1896
14644,19921216,3479364,12
1918,19920801,3915647,824
767,19920521,4211481,1815
767,19920521,2226556,305
13153,19921007,3889772,442
20407,19921111,3486494,1440
12523,19921111,3374596,475
12523,19921111,2409566,805
49,19920907,3317485,366
596,19920207,3191800,1924
18004,19920922,1829234,480
18004,19920922,2277757,856
18688,19920928,1998333,1553
2717,19920912,1644857,1374
11894,19921115,4079040,1612
1183,19921017,3268188,447
1174,19921001,1898295,662
1174,19921001,2372511,83
21178,19920612,3063467,1044
19243,19920707,2381520,1114
19243,19920707,3416817,654
25883,19920821,2261376,385
25883,19920821,1842235,261
25883,19920821,3396719,803
25883,19920821,2129868,1827
21760,19921222,5016735,1202
8162,19921120,3781854,1993
8162,19921120,2244110,1446
8162,19921120,2486276,743
8162,19921120,1817639,1340
2422,19920423,1880970,1663
22025,19920421,2151595,1413
22025,19920421,2016519,1638
24746,19921114,2084242,578
24746,19921114,3008419,1107
24746,19921114,3388463,1881
21884,19920615,2833994,1263
21884,19920615,2408726,1254
21884,19920615,2550992,630
12745,19920415,2321799,1113
12745,19920415,2672130,411
12745,19920415,2600008,1978
4051,19920510,3980127,1608
4051,19920510,2459620,1644
21610,19920715,1957154,417
21610,19920715,3577030,1351
4858,19921125,2448172,359
20701,19920726,2224810,31
15209,19920710,3632267,507
4762,19920817,3330873,1058
4762,19920817,3702809,1749
24655,19920620,3686024,651
13651,19920920,4372670,14
13651,19920920,3445738,1178
13651,19920920,3074425,1678
6103,19920930,2820864,1664
22234,19920311,2391298,1325
22741,19920307,3230447,630
515,19920716,3630837,717
24946,19921213,2459147,1840
13466,19920910,2758930,1716
4637,19920118,2417530,497
4637,19920118,2798648,527
11717,19920725,3053025,1404
28028,19920826,1977034,187
28028,19920826,3262592,801
2941,19920702,2434221,1755
2941,19920702,4252534,1886
19954,19920916,4192947,738
19954,19920916,3110704,1526
22537,19920120,3326022,1470
11758,19920912,2213376,21
2210,19920201,2804854,666
29636,19920430,2836497,957
24959,19920323,3253512,1327
24959,19920323,3309394,645
25166,19921119,2579963,1631
26302,19920603,3871941,349
11356,19920303,2737998,353
18956,19920616,4266562,1034
10840,19920401,4337432,1354
21778,19921121,3574984,552
25489,19920630,2750084,1038
337,19920702,2215462,1674
337,19920702,2841205,96
3754,19921121,3583186,1498
18826,19921027,2784936,379
11210,19920429,3405124,433
3425,19920523,2658680,50
12577,19920519,3786661,908
17020,19921118,3951790,1429
18563,19921225,3911398,1887
18563,19921225,3226003,1939
18563,19921225,2019137,1968
3124,19920312,3137038,1897
24794,19921004,2186880,647
24794,19921004,3329368,428
18070,19920927,2769392,1295
25880,19920728,3980203,1845
25880,19920728,3774921,236
27931,19920111,4627279,687
29656,19920705,2813269,805
29656,19920705,3818081,626
29656,19920705,2049553,197
29845,19920922,1848760,456
12979,19920527,3701794,1762
409,19920710,2352405,382
409,19920710,3314520,385
10765,19920323,2005408,34
682,19920607,2596531,1446
682,19920607,3965130,1688
26306,19920831,2672426,1855
1582,19920807,2155787,2
1582,19920807,2566539,1639
6452,19920707,3368922,1520
1018,19920626,3880890,1524
14366,19920827,3160915,378
5597,19920609,3523779,423
18971,19920121,2183167,1612
18971,19920121,3902163,1214
27529,19920102,3393640,804
27529,19920102,3387916,1593
27529,19920102,3065634,1649
15889,19921006,4653216,1045
14503,19920425,2475855,1049
24745,19920609,4233432,1469
1462,19920324,1967695,169
1462,19920324,1789104,644
22747,19920519,2725708,1530
6430,19920305,1747305,789
6364,19921204,2758408,507
5197,19920901,3074726,1131
5197,19920901,1782313,1202
20848,19921116,2052277,629
3820,19920102,3241987,1021
17893,19920106,1868126,30
17893,19920106,2021981,910
27925,19920203,4352917,430
17398,19920308,2571043,1350
3830,19920808,2934025,279
25549,19921229,4207186,85
6175,19921217,1662047,483
12815,19921022,2647506,667
8606,19920111,3390105,1605
8606,19920111,2318608,1213
22534,19920419,4000041,1004
22534,19920419,4761436,62
20386,19921001,1822581,1349
5636,19920117,3744413,96
5636,19920117,2948078,1166
5636,19920117,2796849,849
5371,19920320,3029988,595
26677,19920303,3096189,1518
12515,19921204,2184867,1011
12515,19921204,3232296,661
26095,19921203,2263062,1421
24370,19920726,2572166,585
1189,19920601,4084275,1103
3710,19920716,3160862,1617
29741,19920628,3413023,271
29741,19920628,3729752,546
29741,19920628,2964467,1301
17191,19921119,3539754,1436
17191,19921119,2799728,24
10183,19920510,2339341,1821
10183,19920510,2947478,1953
10183,19920510,2912739,1446
22768,19920917,3651370,1707
22768,19920917,3452428,1307
13264,19921114,4045143,1522
13264,19921114,1939853,1137
10703,19920415,4376057,1451
10703,19920415,2634274,1368
29194,19920220,3251859,1239
28756,19920226,2738220,1840
29473,19920118,4010713,276
22630,19920313,2234880,184
22630,19920313,2604814,1520
22630,19920313,1877125,844
583,19920515,1606989,1900
17791,19920914,2538137,125
17395,19920716,2277731,813
17395,19920716,3270988,1528
8578,19920513,3536122,1361
8578,19920513,2318631,197
12328,19921218,3416583,1506
12328,19921218,2633783,1596
13390,19920323,3646261,760
26920,19921211,2853210,930
13787,19921101,4427887,159
5918,19921015,3996375,1305
13723,19920327,2427485,1479
13723,19920327,3232289,158
13816,19920513,2872472,690
15193,19921123,3049693,1556
15193,19921123,2200637,1607
15193,19921123,2996710,1580
17185,19920818,2665327,57
22132,19921220,2635998,934
22132,19921220,2937164,1488
22132,19921220,3307623,415
520,19920708,1985763,1092
17947,19921226,2688743,541
3598,19920214,1939291,498
3598,19920214,4675458,446
4159,19921112,2542766,440
4159,19921112,4049207,1581
16820,19920207,3636561,1901
3566,19920916,4089540,484
14068,19920416,4694655,154
14068,19920416,2458153,157
16411,19921006,2269509,711
9271,19921223,2766798,832
9271,19921223,3912425,1537
10651,19920607,1986627,987
10897,19920705,1891481,432
4171,19920203,3518173,566
3214,19920208,3023548,1380
3214,19920208,3430307,971
28373,19920403,3124343,50
28373,19920403,4160002,1133
5821,19920705,2831887,480
12473,19921109,2906612,1233
12473,19921109,4175174,1642
6506,19921023,1755415,1608
28855,19920117,2820686,1244
9551,19920130,3766695,329
16078,19920110,2636050,309
13484,19921031,2921184,1159
19390,19920329,2204653,1489
19390,19920329,2804983,1338
3200,19920512,3504866,1629
3200,19920512,4236302,755
179,19921219,3737379,249
179,19921219,2016307,1991
2683,19920625,1830239,1082
1399,19920219,3337732,1524
14692,19920325,2064607,1680
1549,19920711,2897564,1178
1549,19920711,2516062,1606
3206,19921025,2643235,1402
14914,19920911,2605555,432
25222,19920607,3751804,94
25222,19920607,3092538,1655
6325,19920215,2900416,919
25780,19920707,2592846,897
25780,19920707,3207042,346
25276,19920531,2002629,1052
2843,19920107,3096986,401
2843,19920107,2122235,758
14851,19920111,3185478,996
20020,19920825,3530064,1039
11741,19920424,3483730,1580
11741,19920424,3427966,1647
7607,19920405,2777126,30
7607,19920405,3912262,8
7607,19920405,3402297,201
6491,19921006,3293034,1621
6491,19921006,2340974,1666
8824,19920203,3486709,1554
7327,19920110,3625056,537
26692,19921024,1652464,1860
27862,19920312,2356634,1356
3148,19921025,3574629,1576
8947,19921110,3655244,1153
8947,19921110,3266939,1748
8947,19921110,3471763,1853
16747,19920602,2458233,254
1223,19921104,2446390,276
1223,19921104,4682112,560
2371,19920202,3423161,412
12466,19920601,3032127,948
9964,19920201,2540273,1965
4621,19920714,2873030,1604
4621,19920714,3046169,619
26995,19920420,2903307,640
12746,19920228,1579963,530
16334,19920505,3669744,1408
9638,19920920,1794011,1452
9638,19920920,2871924,1019
20102,19920522,3176409,1762
3050,19920213,2806265,451
11326,19920418,3159522,1176
5038,19920811,2506871,389
15287,19920330,2689109,197
563,19920708,3007342,1316
563,19920708,4079851,672
25501,19920526,2295474,238
1849,19920803,3312005,1597
23686,19920104,3278291,1337
21461,19920808,2193056,1562
9604,19921120,2477139,1826
2407,19920131,3037690,117
9497,19920416,2265777,880
19420,19920217,3333449,277
18310,19920404,3789795,1475
18310,19920404,3073298,802
23014,19921010,1844055,1482
29858,19920409,2594373,304
29858,19920409,3111768,683
181,19921223,3041720,426
181,19921223,2379227,1744
27742,19920223,2218062,1138
353,19921210,2843657,1396
4216,19920831,2598102,851
4216,19920831,2673807,398
4216,19920831,2122000,1798
4216,19920831,3509266,439
4294,19920306,2154344,1470
4294,19920306,4245058,1929
21649,19920602,1932984,602
21796,19921212,3644729,1897
21796,19921212,3475687,573
21796,19921212,3399625,988
15319,19920118,2585373,1907
26312,19920225,2800124,791
26312,19920225,1556705,1065
11689,19920612,2126232,201
13099,19920321,4434600,105
3712,19920316,3529660,1742
6559,19920304,2595933,1824
6559,19920304,2408356,1516
6559,19920304,3336924,1035
6559,19920304,2613653,1039
6559,19920304,2709408,1976
9262,19920330,2709395,1455
9262,19920330,2651650,1727
3436,19920314,3523096,470
19514,19920811,3561485,276
2173,19920901,2848456,1198
2584,19921024,3574605,900
27214,19920704,2219971,32
27214,19920704,4400103,902
2233,19921024,2190425,1044
24442,19921207,3651640,95
3383,19920507,1846261,466
3383,19920507,3684463,889
24407,19920723,2822279,1431
12337,19920721,2347686,1745
12337,19920721,3706448,672
12337,19920721,3281083,813
9955,19921021,2011236,768
9955,19921021,4424603,791
9955,19921021,2661878,1663
29537,19921208,2464249,1003
688,19920418,2603062,1447
4546,19921010,4482936,1329
1237,19921214,4426246,1737
1237,19921214,2358790,1716
23338,19920210,3301727,1439
23338,19920210,3806149,166
10084,19920208,3602500,725
10084,19920208,3678460,301
7690,19920720,1890412,280
2687,19920730,3485597,1216
2687,19920730,1816064,1469
21502,19920529,3860025,942
19063,19920105,3137988,1554
19063,19920105,2500854,1866
26038,19920925,2109614,773
27538,19921011,3572452,1219
27538,19921011,3332631,1495
27538,19921011,1771444,1893
14461,19921226,2396020,749
7739,19920905,4795454,479
6890,19920314,3765970,740
3781,19920421,3188086,1841
7997,19920619,3292197,1367
28730,19920324,4561875,1137
12481,19921203,2216228,1472
12481,19921203,1935350,1170
15901,19920220,4218043,1182
3559,19920705,4659244,116
9877,19920305,3409356,1196
24464,19921020,2218408,1314
19027,19921220,3637670,1928
15670,19920428,2224815,1697
8216,19920604,3144520,802
1268,19920912,2521030,320
23903,19920202,3751828,1913
11824,19921023,3330227,1908
16453,19921125,2637429,1918
2498,19921201,3941740,1931
26114,19920702,2248833,1501
26476,19921226,2221926,1322
26476,19921226,2913881,1478
26476,19921226,4622150,1715
6814,19920812,2345504,571
6997,19920228,4159805,854
6997,19920228,4164124,1284
15130,19921229,2855428,1189
15130,19921229,3331650,363
14416,19921108,1995127,1073
16252,19920917,2950040,1444
21497,19920313,4171007,219
22066,19920822,2359248,1725
22066,19920822,3474193,782
17810,19920429,3266622,101
17810,19920429,2922174,833
10975,19920829,2476475,1131
10975,19920829,2128479,60
3977,19920301,4677547,1805
3673,19920531,2537683,1711
3673,19920531,3040290,869
14225,19920925,3655828,1262
1039,19920606,2386139,1615
27250,19920430,2416920,30
28163,19920826,4540093,392
1531,19921223,2972113,1453
8326,19920726,3895143,396
13042,19920122,2667970,1817
13042,19920122,2994049,573
13042,19920122,3552260,847
13042,19920122,3786779,1445
7217,19920725,3188003,781
7217,19920725,2825878,482
15178,19920127,3109990,925
8803,19920612,4289206,271
3628,19920703,3556584,1686
20104,19920618,2578351,978
17720,19921016,2089174,1122
2426,19920503,2659559,1518
28154,19920903,3430101,318
973,19920209,2525368,1766
28306,19920522,3444930,696
28306,19920522,2357063,776
28306,19920522,2127651,1682
15070,19920407,4263445,179
15070,19920407,2815277,686
11776,19920208,2871459,1044
11776,19920208,2336803,1566
3316,19921021,2439665,1731
11731,19920110,4466075,1707
25465,19921223,2183377,1078
25465,19921223,2883365,959
11896,19920404,3300337,1663
26335,19920128,4558998,1639
17128,19921021,4611828,1848
17128,19921021,2938266,1415
