"d_year","lo_partkey","lo_revenue"
1997,329900,7727279
1997,98484,3984906
1994,106593,575852
1995,586344,2943598
1997,326375,1087455
1997,183938,4314798
1994,161474,6272394
1994,375785,3937389
1997,194790,5224637
1994,486041,772319
1994,393548,328306
1994,284437,3940176
1994,375595,6189498
1993,585770,8274789
1992,485138,435766
1992,160935,6636467
1992,20269,3018341
1995,113090,2511735
1995,401317,2549880
1995,331249,3228740
1995,500248,1055994
1993,578321,1763118
1993,432056,191677
1993,533293,4595525
1997,227984,5812388
1995,432209,1439027
1992,284377,980179
1992,514320,6004350
1992,562974,4684985
1994,209892,1261316
1994,103825,680321
1998,201164,1636070
1998,556612,5314459
1997,248181,2484174
1994,478958,6808308
1995,11333,5723918
1992,407067,4032525
1992,236093,1284291
1995,216600,720380
1997,194794,7812035
1997,164736,6482628
1996,573793,2548141
1996,513972,6934937
1996,110915,8666595
1997,249112,1050489
1994,30464,2761030
1994,198432,881527
1994,240554,2690172
1993,361379,1552708
1994,113447,280404
1992,154400,2514657
1992,159523,4073406
1997,520394,7001131
1998,497200,4223651
1998,237421,4547956
1995,445419,5673133
1993,520636,4827361
1993,101530,6058732
1993,4659,3064754
1993,102955,4233087
1994,260407,3008258
1992,237557,283962
1992,498151,3493355
1992,10253,2456784
1998,533868,8044783
1998,555180,711452
1995,533056,836375
1993,257686,5085514
1993,122782,4201527
1993,586868,2814969
1993,249124,1062378
1993,210888,7947407
1993,180758,5586122
1993,540739,3274666
1992,20231,3948718
1992,113164,5652722
1998,593912,3650719
1995,205524,3359348
1995,512660,1672640
1995,81744,3140846
1995,460232,3797188
1995,332410,1644336
1997,227580,1575410
1995,422157,2840270
1996,571148,2834454
1994,481168,344742
1994,251015,2717358
1996,320099,2444070
1996,299557,1942561
1996,420411,532556
1992,144024,1708832
1997,557259,4311969
1992,383936,7445425
1992,344873,1764431
1995,197154,581784
1996,236023,2604671
1996,168842,6607684
1994,444602,2644651
1992,552158,2396057
1996,504173,2165956
1996,430387,3219627
1998,308843,6111039
1995,597884,1640980
1992,379929,4972052
1997,138981,3296607
1997,45790,2832809
1997,382737,1273804
1993,140202,5366304
1993,594585,7725976
1997,583796,3533967
1994,539022,386204
1994,529879,1435455
1994,464030,661016
1994,146955,6962782
1996,30192,3304849
1992,363486,6662721
1994,454916,5045790
1992,269527,3938814
1992,392521,580863
1994,221393,473176
1994,595290,124674
1994,33798,155861
1993,307813,1185340
1992,545588,1426097
1992,448090,4391036
1993,542582,6498240
1993,463496,4334625
1992,434712,806878
1993,229703,1381255
1993,209642,5568800
1996,326999,4473363
1998,261156,1563996
1995,238028,4399209
1995,78439,2900061
1992,490568,5984793
1994,456732,2951865
1994,487954,2858520
1997,350896,6105415
1997,94398,1629096
1994,563929,2170268
1993,137173,2505051
1995,124777,7113387
1995,115716,637269
1995,232745,2681012
1995,429294,1034886
1995,77378,4696357
1995,199574,150621
1994,231954,886391
1994,467656,7014081
1995,445050,1094533
1995,410621,1667912
1997,244432,2659243
1996,223476,5403315
1995,233717,3837877
1997,352902,703760
1996,343980,9030954
1996,256248,1040454
1996,546937,4761384
1993,384347,2473338
1995,126733,4680881
1995,282376,3496418
1996,508867,8551954
1996,235271,4308760
1994,304355,1405557
1994,285903,6293781
1994,367335,6310440
1996,531675,3440606
1996,47931,3569967
1996,28929,6636490
1996,91316,4133714
1996,343395,1395228
1992,331060,5237040
1997,175526,3363192
1996,520901,7768238
1995,48833,7661869
1993,592761,7044212
1993,247253,570114
1993,414765,6450201
1993,155177,2629450
1993,446116,2895257
1995,106566,4195590
1996,100438,5235885
1994,508852,2858234
1994,162101,4536090
1996,245501,2603682
1998,29770,5721425
1998,189011,940508
1994,277603,3698580
1992,11082,786519
1996,444247,3035228
1995,353184,2364231
1993,305882,175571
1993,518591,6373897
1993,100578,3195025
1992,40082,2305812
1992,401815,927066
1994,293418,2235657
1993,518158,4047063
1993,273330,1501424
1993,297636,2527210
1992,402142,3230507
1995,380299,1649618
1998,54514,2819539
1994,311432,1131641
1994,80072,692262
1995,171226,1751247
1993,177815,889620
1993,307925,6123458
1993,43880,6445591
1992,384319,4491963
1992,200149,3088638
1998,141455,2274604
1998,220777,8235833
1996,533736,2403266
1998,482558,7240491
1993,59585,7034017
1996,93143,2181388
1994,200155,4642616
1994,211843,5589133
1994,81673,5385950
1995,44915,4720451
1995,73930,3878305
1995,271614,4820224
1993,277486,3011821
1995,207942,1515092
1997,542300,2213419
1998,251881,1686240
1998,358045,741236
1996,318404,6969711
1996,12074,4100079
1998,407109,877893
1993,287889,3245108
1992,489691,3364701
1997,383135,1863723
1995,553272,3327702
1995,117774,815255
1993,396737,2312320
1992,501219,1554522
1993,57914,1722157
1993,39394,5544235
1997,37582,5105788
1992,51932,2637502
1994,408800,3721722
1992,125696,4261182
1996,434112,3988741
1996,106873,1943785
1996,411462,913337
1995,112155,4460847
1993,249758,3731411
1992,341336,269954
1992,122970,1793673
1996,31039,1550107
1996,395779,6824126
1995,154357,1505910
1996,531472,2187519
1994,140278,1898308
1997,99997,195705
1995,6483,5496782
1995,88428,2634541
1996,186455,878626
1996,276118,1859970
1998,11676,3143586
1998,345933,3947945
1994,316496,3811449
1993,154181,1936762
1993,39529,6755192
1993,584859,5664320
1997,575843,2469521
1994,64731,8309077
1995,562379,5508839
1994,204320,445648
1995,5300,4923650
1992,293227,4568466
1992,496084,4717702
1996,189980,9045812
1996,393511,1010835
1996,76487,1238104
1997,152548,6675852
1997,538642,4201550
1997,170252,5553450
1996,60577,7303457
1994,482939,1264616
1994,573445,4139212
1994,73394,5360168
1997,15739,3458385
1997,315591,1850780
1997,126296,3498779
1994,236246,3043060
1996,243795,316457
1997,41601,6016140
1994,231058,484629
1996,553946,6203751
1996,584257,4332172
1996,598321,2478097
1993,179656,166622
1994,29631,2163033
1994,593580,6694240
1994,93381,4909285
1994,444464,5957701
1994,508131,1968382
1994,86139,3819816
1994,341808,8240814
1994,363751,6141080
1995,230327,467719
1998,324471,4867722
1993,486025,4557588
1993,11929,6811404
1992,366988,6986898
1994,443855,1537999
1996,463448,1474933
1996,147668,4975414
1996,243310,4173489
1992,146411,4663712
1992,531364,1269759
1992,228774,808811
1998,299034,1034053
1998,182261,5053344
1992,497652,7274868
1996,107845,4493137
1995,489,5557920
1998,371224,3238025
1993,276107,1975556
1992,208198,623885
1996,176653,4552438
1997,517966,9820503
1994,519919,2854046
1998,365106,4098815
1997,485187,4824610
1993,589957,7368948
1993,481975,5277894
1993,599563,3158826
1993,452059,1656067
1993,166000,679042
1995,108786,3198297
1995,160367,5595251
1993,80605,3263164
1993,146745,702362
1993,327273,354970
1993,274791,1017089
1994,514557,4045118
1998,201697,1424423
1997,384390,2712859
1998,512816,4813375
1997,338468,1524527
1992,517767,4547517
1994,185101,464951
1997,435978,6002147
1996,11669,1993212
1995,404700,622615
1998,37835,2581240
1992,118072,1962126
1992,107902,7379853
1995,285432,3929088
1994,221175,3083498
1992,412764,157613
1992,246615,4302208
1992,574568,5151005
1992,331333,5963442
1992,439017,263853
1992,346130,2164060
1994,47806,329714
1994,68132,2508296
1994,555116,1288199
1993,303902,4383547
1993,405428,3828191
1994,204995,4958947
1994,579633,3425220
1994,438530,2837161
1992,560002,3768967
1995,182095,3983272
1995,26225,5238051
1992,508965,1065927
1996,499090,4247373
1997,273324,5132158
1995,407943,703349
1995,500218,4513393
1998,488817,7280945
1996,319208,5364047
1993,128545,7238284
1993,446505,2351397
1993,562963,8223290
1993,305756,2198651
1997,321804,5258275
1997,154662,3433320
1998,431149,3732894
1995,110780,6600815
1995,504483,6997011
1995,236743,7982076
1995,329657,5866133
1996,363440,2104802
1996,146990,2965857
1994,505567,7472710
1997,3368,1708707
1996,54568,1370304
1997,74184,958973
1997,43102,99284
1997,135422,2623356
1992,258247,5488617
1998,438208,794302
1994,437574,293240
1996,597095,2689309
1997,74032,2267591
1997,297121,986173
1997,408400,3590194
1992,445656,6214324
1997,360514,3295428
1997,29600,5628928
1995,398623,8435889
1993,409919,170086
1993,308443,682172
1993,599174,1737849
1992,115008,3723720
1992,327588,2058236
1992,398806,3188618
1992,348360,3549042
1996,69745,3746706
1998,291311,4948740
1996,298976,742584
1996,480125,727155
1996,46938,848218
1997,505173,4824524
1997,455896,511116
1995,317678,5982288
1995,408413,2178972
1995,185704,2634438
1995,525221,2494892
1995,96014,4317792
1992,427762,2271010
1993,539549,3354954
1993,388358,2335839
1997,556691,8650966
1996,163693,2866918
1996,287650,2770886
1993,474166,4788588
1995,326863,4303188
1995,580372,580940
1993,31999,3746120
1992,244828,2143327
1992,567572,6415559
1992,366112,2519955
1994,138124,3221396
1994,38103,2936943
1992,430705,294422
1996,550295,5085120
1995,233512,2717540
1998,461613,4383658
1998,371702,7587845
1995,597116,5240548
1993,87337,4097477
1993,589994,1600488
1997,270601,5756734
1997,576070,3197479
1997,406646,6558266
1992,236316,4262829
1997,470937,2961076
1993,303717,5661103
1993,462296,2894021
1997,457837,3137327
1998,518325,1208970
1996,90062,1340324
1995,378647,8455587
1995,125463,2232690
1993,261911,7551532
1998,266028,2892569
1993,247750,478762
1994,118321,5665323
1994,133130,1918001
1993,344258,1640822
1993,130182,2640128
1996,132262,116483
1996,512498,5845518
1998,569385,1657970
1998,399477,7882300
1993,543150,2130930
1997,483670,153789
1997,229490,4542336
1993,466535,5602133
1994,216793,5908999
1993,409695,730124
1994,358981,4128899
1994,248658,4819920
1998,149034,4386271
1997,67401,747146
1997,142999,3528558
1992,524905,8616914
1993,141565,1285248
1993,152201,2109135
1998,16674,4776782
1997,1065,1912798
1997,71005,3689280
1997,454883,7333061
1994,366255,3972968
1994,435915,1269710
1994,411184,403018
1994,584716,7537688
1994,103660,4899478
1994,412726,1135619
1992,441608,1394622
1992,148638,667905
1992,535534,5574899
1992,119458,6796270
1995,205096,273294
1995,140393,6020238
1997,397023,3512351
1994,329753,6703102
1994,546122,793139
1994,469338,6024084
1992,129095,4208592
1995,221295,1217496
1995,439005,3662642
1995,572107,2744898
1995,401756,7075191
1995,13064,1270178
1994,454416,644083
1996,53901,697442
1994,130794,3397758
1995,515464,7249256
1998,360570,1956672
1996,139131,2738104
1994,9348,5200358
1992,47638,2308677
1992,251419,6852000
1996,456569,7102914
1995,227995,7726533
1996,495034,4642893
1995,505995,5202522
1993,169366,3516632
1993,171925,4776632
1992,19709,1701991
1997,470772,1897854
1997,138844,745604
1998,519018,2957495
1992,283052,695546
1992,390497,4281433
1992,349205,5715343
1997,45471,3645993
1994,300147,4686026
1994,359458,1116835
1994,5077,4026487
1994,42313,4097331
1995,29635,7436686
1995,66221,983018
1996,503623,6784548
1996,179078,3321947
1996,163160,1743003
1995,315578,5449975
1995,43373,3830636
1995,353484,5258147
1998,354495,5717581
1993,167968,1410920
1993,37229,209919
1992,171688,341377
1994,27766,7469481
1997,334041,408511
1996,281683,2447064
1996,237143,4309718
1997,180481,449706
1996,576222,3115680
1996,559754,1044708
1994,443364,2663051
1994,543282,5539586
1994,127760,8223696
1997,589978,2750373
1998,538601,2921731
1994,468714,3674994
1994,261204,4089816
1998,235933,5214286
1995,520197,109545
1997,418063,2231866
1997,376592,7433523
1997,173120,4724755
1994,306006,3910329
1996,444463,278673
1994,393169,1161178
1996,227603,3453011
1996,281974,183860
1996,592607,2032697
1994,398943,980126
1994,550496,1308313
1994,312164,3172076
1993,127964,7808483
1998,350961,4488660
1995,3490,3210600
1996,35846,6949176
1996,247129,3302581
1993,576948,184267
1993,50895,1007855
1996,408288,820634
1996,488184,4899628
1995,47489,272931
1997,275289,4486894
1994,477526,6783792
1994,302740,6787933
1998,27127,3368967
1997,494368,3384052
1997,73439,4830510
1997,80350,2968010
1992,280438,2870882
1992,276343,6016144
1992,496372,919531
1992,117860,5949060
1993,13824,4622601
1993,125556,3036576
1993,10587,6523458
1997,258680,884881
1997,228057,95548
1997,598539,4720941
1997,168877,3736070
1997,291022,4665924
1996,530119,3120928
1993,282006,3023249
1993,575748,6652930
1993,423208,1567815
1995,94125,2880614
1995,356515,1329489
1995,331333,405203
1995,201836,3320974
1995,443874,1586983
1995,219154,1168649
1993,149757,1445400
1992,369334,893914
1992,387140,2645692
1995,469592,454416
1995,507078,106334
1995,44889,2787497
1995,504320,5975241
1995,498666,5326848
1992,298031,2343078
1993,254115,1081929
1997,478116,1477021
1997,480248,2458896
1997,521484,6408743
1997,463728,5303479
1997,469654,2864083
1997,470570,1575982
1997,259646,6904209
1993,439665,4380667
1994,141639,7082174
1996,579290,6306857
1994,431058,4648441
1994,378515,3977376
1998,225524,1004510
1993,476466,999610
1993,348999,200702
1997,122841,2773393
1994,372619,5135697
1994,399591,1491091
1992,273967,7080585
1993,381095,2889628
1993,280748,1844554
1993,115659,7556020
1998,270908,6326222
1997,121321,2295367
1994,494102,3577605
1995,32113,3557554
1995,310166,952681
1997,351677,3775393
1993,69345,977868
1993,148739,2860368
1992,347373,6475421
1995,235593,2701000
1995,340884,5254895
1994,470507,6500912
1996,501621,6925256
1997,308543,6637445
1997,347522,6215259
1998,204383,4495496
1997,511760,687435
1997,138706,7620849
1994,84126,2747547
1998,469298,238246
1998,204482,1075900
1992,60917,2647853
1994,468387,1008387
1994,168191,4472642
1996,461797,6051927
1996,419799,1361265
1998,28717,1629252
1995,18234,2756134
1997,64790,3648208
1998,460800,158470
1998,461334,2735694
1993,277243,3514262
1998,72311,3734432
1994,318707,157037
1993,447872,7414068
1997,254934,8078910
1997,63145,5540700
1992,303880,1492025
1994,312107,1527557
1996,579924,2396664
1996,363571,2942208
1995,435356,1661941
1995,322846,4713189
1997,426342,4385850
1997,231916,6037089
1993,59901,1540825
1994,263073,2871958
1995,352079,841508
1995,340768,1403590
1994,429100,998207
1994,481449,3990871
1994,481453,2934843
1993,96543,4581671
1998,448267,4091713
1998,553559,1349687
1992,421050,830230
1995,303786,2040337
1995,330649,1755213
1995,4500,5616595
1993,158753,5440685
1992,174174,4316171
1993,255761,2554524
1993,585560,4278404
1995,425837,962494
1996,231781,1610003
1998,23561,5872919
1998,131392,5544104
1993,104749,2577997
1997,532259,3021478
1994,530026,802560
1994,539832,1871810
1993,13444,4031596
1993,561239,2621223
1998,151398,5858434
1995,374696,5552852
1995,5828,5901923
1992,505462,1708100
1995,380874,8722585
1995,532891,2476020
1996,26405,4436224
1997,54848,346145
1997,129075,2998654
1992,48337,976850
1998,146232,2523226
1998,116804,3978448
1998,510268,832134
1997,440205,1875804
1997,523264,3745868
1993,48325,234290
1993,447953,1399084
1997,233209,5043911
1997,328369,5533506
1997,572545,3459875
1998,576587,1775018
1992,471074,940545
1997,129622,3844971
1997,540506,3368233
1997,479946,2534510
1997,389275,1227834
1992,459035,4383584
1997,297665,315903
1995,143947,9456965
1995,112999,8691796
1994,255854,3610630
1998,346912,2742460
1998,340632,5561461
1997,499851,4171770
1996,74428,833037
1995,368280,5306790
1995,593233,4583381
1996,94566,2816810
1993,469336,391593
1993,125253,360466
1996,114093,3462977
1995,180803,7753720
1992,1282,4476348
1998,584152,3782557
1998,371111,827470
1992,30409,2362701
1992,508196,2312006
1994,156715,859279
1993,516419,4182726
1993,155958,7618772
1993,370599,4037044
1993,44373,3743965
1993,107269,1250734
1993,269243,5182283
1993,243194,682308
1993,594814,7879485
1993,46769,6725779
1993,30673,295075
1995,384062,5224841
1997,509530,3824142
1992,238445,4338436
1996,131751,7295013
1994,571339,778491
1994,252001,3516533
1994,119838,1538283
1994,197056,1217620
1997,481140,2023621
1995,531051,1207545
1993,62498,537460
1992,514798,3692612
1995,556135,5369523
1995,156946,8244101
1992,60447,264598
1997,352471,420474
1992,150522,7011866
1994,518588,5353057
1992,193062,4038089
1995,302352,4290549
1992,39076,1266807
1996,159044,2154237
1996,281362,3954822
1994,369355,1441432
1994,135072,3932312
1995,326071,1535884
1992,587526,2742950
1995,100967,5608686
1992,381437,4330533
1992,400348,5163051
1996,508992,9804753
1996,415164,1346766
1995,316084,4857909
1995,12055,2992052
1995,11433,2721126
1995,151060,3759827
1996,54312,2279358
1996,209037,473010
1996,487513,5251715
1996,588264,3935018
1993,397176,5186853
1993,110133,4218149
1993,365908,394778
1993,404520,5304838
1995,576734,5767111
1993,434807,836054
1993,267192,3148332
1994,71952,2052854
1994,109940,6493300
1997,263777,960899
1995,584499,3423462
1995,458038,1268916
1995,148359,253323
1998,86448,2022560
1995,179480,4592668
1994,420630,6549776
1996,348330,372146
1998,6358,4159711
1998,121744,5191275
1998,189928,6263623
1997,314691,7204792
1995,309556,569856
1995,102838,4141867
1995,395666,3045892
1996,231948,176713
1996,137408,5492520
1996,121837,1572570
1998,461977,4750427
1993,485558,6603221
1992,130752,352984
1993,191118,5054079
1993,227167,3118327
1997,461946,5983237
1993,558919,2685974
1997,61691,320621
1994,201143,4134754
1992,464543,3189912
1993,30805,3666009
1996,493791,1370703
1996,534423,4290585
1996,44808,7160188
1993,573904,4458141
1993,597363,5152079
1993,72952,7655526
1996,59243,4664691
1998,440510,4502320
1998,331761,2309062
1998,95931,4709416
1992,571188,251832
1995,418069,4407133
1993,355761,8189909
1993,267003,2634492
1993,396167,750311
1997,570541,4177059
1997,470134,2727151
1996,482360,5436477
1996,240514,690887
1996,145704,2362095
1997,456278,740550
1994,296381,5567329
1994,61591,3130021
1994,159804,1213333
1992,189182,2389818
1992,166434,2793800
1994,280518,5514480
1996,453984,387592
1996,505066,2340222
1995,465509,4482419
1997,386495,2403849
1994,101138,1116347
1992,388025,4554436
1993,257427,3401495
1997,467173,2438780
1997,152009,199468
1995,7794,6466802
1997,485162,2787550
1997,53276,4410620
1997,117311,4795199
1997,318654,5444443
1992,69993,4613026
1992,366943,7064903
1997,164691,5337297
1997,86516,5366965
1997,479371,3645945
1992,371736,1578139
1992,86701,320663
1997,120401,6140448
1995,260691,5341533
1996,118473,6723546
1998,326512,4153950
1998,72958,7901447
1992,349957,770664
1992,514907,3005820
1992,363268,4089600
1994,224645,6411938
1994,156408,5643797
1997,533684,4294150
1998,64861,3056489
1997,309781,2551847
1994,172191,1477932
1994,213722,4815530
1994,78438,5135975
1998,191490,2014818
1993,451781,5432202
1997,217286,5535042
1993,199622,1440995
1996,586110,217688
1994,468094,4396969
1994,50891,2346567
1997,384385,3379551
1993,536880,8077648
1993,392837,4897883
1995,343529,5294641
1994,114965,7072417
1994,341661,4072738
1995,291198,1484096
1993,249187,2958586
1993,215921,8196292
1993,170494,5632164
1995,482202,1574959
1997,495531,1135723
1997,374583,5305881
1992,475381,4078574
1992,117162,3431355
1995,320237,809649
1995,219706,1316808
1995,550278,4295560
1995,105807,5793708
1996,513410,2880941
1992,189988,6711875
1996,132296,3421675
1996,497390,3408768
1993,52491,6308051
1993,153135,3386170
1993,332940,1452076
1993,399116,5120431
1998,362029,2153653
1998,11706,4853100
1998,476332,3731300
1998,491750,160239
1993,599123,1833150
1997,203740,6377672
1997,132466,4895468
1993,110652,3824095
1994,287870,2002773
1994,529214,1790193
1994,210577,4270784
1992,185047,1698060
1992,327249,510492
1994,535406,2017932
1998,247788,7831794
1994,273003,92719
1993,174372,5846227
1992,396223,949831
1993,295748,5754309
1993,97859,3880816
1992,489196,4728828
1998,424930,3876761
1998,76565,1003555
1993,126620,2786081
1996,152327,811040
1996,559396,3840721
1993,215549,2615650
1992,419021,3666000
1996,177773,4763881
1996,424375,5847075
1997,311965,7828722
1992,45884,2108021
1996,492240,4633147
1996,343038,2464725
1996,511644,2109259
1995,365589,4864435
1994,242747,1147326
1996,514583,5732045
1996,499974,574419
1996,54133,3370103
1993,103762,3939410
1998,539188,2054265
1998,587329,1172696
1994,132956,4051491
1994,165784,1581561
1993,13320,2604771
1993,392463,143101
1993,223992,6916687
1993,231187,5205081
1995,542507,846016
1994,98358,3569913
1992,113034,577960
1994,178165,3020878
1994,404358,6185417
1994,430677,1374540
1994,406950,6551249
1994,202341,861627
1992,139470,4913324
1997,468755,3511238
1997,350931,8387485
1993,577520,6977880
1992,90779,8240049
1997,439537,1647785
1997,72341,4118634
1997,226279,228999
1997,219592,4032895
1996,79464,1182193
1992,29856,2771639
1998,417330,123483
1997,202166,2990820
1997,578668,2384163
1997,481823,2761344
1993,90847,5348114
1993,464130,3571175
1993,419900,1059170
1996,202467,3863218
1996,252350,500098
1995,514265,3212171
1996,443245,1999774
1993,275978,7202296
1993,361563,2631771
1993,192799,711313
1993,29543,1538804
1993,337209,4471329
1998,352850,5537264
1998,524059,4054864
1997,326145,351339
1992,218838,7747576
1993,114724,5111836
1992,328961,1870553
1997,570412,3818636
1997,120216,5451686
1997,72624,4583896
1993,259287,4876654
1993,28506,6885600
1993,295909,520034
1993,539548,1693883
1993,26409,3701728
1993,106303,995068
1992,419986,8302361
1992,236141,4558414
1994,108836,5718973
1994,34710,6578840
1995,564102,2574704
1993,23318,3275817
1993,491163,976402
1993,33570,3355968
1998,187934,3566684
1993,372617,3512678
1992,405529,5164200
1994,8382,2018154
1994,461536,435775
1994,517751,6982946
1997,425847,2120292
1997,408280,973184
1995,186820,2806839
1993,80301,3455666
1993,438496,263942
1993,84734,3755425
1996,430642,5527759
1996,411297,1951356
1996,377816,8095995
1992,295997,8007793
1993,32765,458395
1997,18709,4995411
1996,550078,209817
1997,155253,4187708
1996,530007,3208416
1996,573089,3012059
1996,581658,3287900
1995,118865,361701
1995,430942,1998405
1995,238488,132661
1994,477955,5812320
1994,153030,102887
1992,273797,7729454
1998,172077,4810007
1998,52533,1568719
1998,314183,469290
1998,462276,1025271
1994,12988,3286794
1995,59747,5294307
1995,367663,3502835
1996,471327,2266831
1996,125468,3434958
1996,2861,4714797
1996,79437,6662886
1992,396713,4343280
1994,269109,970281
1996,336052,3886478
1992,365756,6962690
1998,73535,4887637
1993,398147,572759
1998,565332,3043341
1998,527412,2007949
1995,145267,2867288
1994,229341,3819882
1993,314395,6158990
1993,230584,3448675
1993,411286,991331
1997,168337,3566727
1994,462013,3903859
1993,513540,1657605
1992,96484,421936
1992,390383,3001254
1995,242348,1532912
1998,590722,3168599
1992,471826,4659897
1992,160729,2280103
1992,157336,3862310
1992,130678,2672359
1993,229550,2225228
1994,562423,1853779
1997,516846,7797764
1997,422212,2420361
1997,508180,2483254
1998,588092,2329458
1998,146088,1508326
1993,156343,1400739
1997,330072,2617392
1997,510159,2688999
1996,138272,3977979
1993,349623,5175055
1993,411609,2238293
1993,586815,7747892
1993,560191,4212689
1997,261155,1038010
1995,569824,5327259
1997,449337,2346229
1997,401006,2089681
1995,35489,547000
1998,444738,612506
1998,252792,4396845
1992,494159,2203631
1992,117801,6191195
1992,478779,5046500
1996,203078,4662978
1998,328242,369636
1998,569087,3440434
1998,38526,4784586
1998,91724,2230436
1995,444145,3480827
1995,133389,4012533
1994,19869,7566877
1998,506125,977270
1995,441865,4228005
1993,529103,3871713
1998,263484,6394922
1992,393909,3533097
1993,448403,2859520
1995,275416,3038817
1998,529943,2296478
1998,351634,4807388
1996,56909,2612260
1996,50995,4427127
1992,8506,394645
1993,327358,6380876
1993,558537,4738664
1995,576634,4514299
1995,291815,5261401
1995,119832,7499911
1997,261758,2450629
1993,233889,169526
1996,575740,8105374
1994,539387,5284663
1995,404280,225009
1994,386557,657416
1993,233439,2151954
1993,583109,3776509
1993,294767,7779888
1992,537601,4866582
1993,469505,6719205
1996,193739,340887
1996,476775,2858856
1993,530200,3122196
1995,522460,2394140
1997,42725,613720
1996,240555,6535509
1996,203804,1256933
1993,415860,4306412
1994,214021,2575952
1992,192305,5840714
1995,42756,6067935
1995,393135,6140600
1996,133615,774846
1994,424932,1069580
1994,16837,6292742
1994,377016,314784
1997,143371,2602440
1997,472668,6641310
1992,126307,5331866
1992,573027,2860000
1992,251741,7871194
1995,589876,6880475
1992,87850,7946863
1992,570314,3759731
1995,334083,207775
1995,117776,2690655
1995,211471,1206887
1993,507541,743289
1993,53481,4730915
1993,288189,109476
1992,380977,1411760
1994,120085,4007020
1995,117820,2183330
1994,540906,7008768
1995,421373,2446321
1995,199786,724139
1995,298848,2208808
1998,77755,6535933
1992,265730,312012
1996,403734,2653090
1996,425468,4460401
1995,86977,2009141
1993,165780,4429872
1992,449728,4865330
1992,362811,7605754
1993,281866,8149018
1993,483505,148848
1995,207333,5591362
1995,444320,4564123
1997,160963,3768613
1997,575530,4977081
1997,461092,3662577
1996,218458,6474773
1994,427329,2773910
1994,141320,6272962
1996,234486,534096
1995,101027,4420486
1998,11768,4773877
1994,535463,6760961
1994,125187,705488
1994,405890,4956601
1994,303512,2788520
1994,252824,7922795
1992,64277,3475556
1992,293430,1503131
1993,74478,1812682
1998,110250,4940180
1996,268162,2417390
1996,510734,2063991
1996,125248,4322649
1996,599325,2948301
1996,441809,5924639
1996,468943,5850475
1996,522141,1284084
1996,101361,4012150
1994,532087,3360537
1995,54461,1557006
1995,15043,1850933
1997,183498,3409692
1997,290476,1214228
1996,226234,450165
1998,89129,2848969
1998,122717,7501629
1998,290897,3700244
1998,457272,1325131
1997,433304,4080549
1998,472589,6177531
1998,262208,3475464
1996,49377,5789605
1992,400366,5825164
1992,542287,2748909
1992,321347,4159723
1992,597651,4868185
1992,70355,731593
1993,328339,2254710
1997,348052,770028
1997,191309,5469571
1997,527068,1314048
1998,221267,3160745
1998,23739,1303580
1998,476356,5134799
1998,526097,1880019
1994,557172,1130818
1994,81126,2497662
1994,356808,2797185
1994,97136,5219196
1995,349131,859127
1993,378859,1939777
1995,407173,2310440
1994,185648,3096281
1994,381716,8192118
1994,231232,4530741
1994,243643,2221282
1994,261213,4487792
1994,6262,1412426
1993,274168,1974777
1998,427324,4629810
1998,6864,2691707
1996,338855,2624862
1996,547862,3093940
1996,546988,7977043
1996,270270,4092858
1996,416236,3456630
1996,283357,5629428
1996,36858,5797365
1992,326126,5250165
1992,183896,6666289
1992,204777,5886160
1994,522659,1304944
1994,326729,1264111
1992,329767,334195
1992,25604,4978848
1996,248521,1487144
1995,257212,2893770
1995,350199,2878110
1995,585955,8531087
1998,265928,340903
1998,79261,2798026
1998,421638,6394401
1993,96434,4256959
1993,154339,3973777
1995,377125,1027804
1995,528429,1780942
1997,348280,4946477
1997,534497,5494914
1992,424101,803662
1992,41588,1581585
1992,42568,4864003
1995,576969,5213055
1993,344081,1883367
1993,161634,2138189
1996,480237,6086050
1995,384530,6456465
1995,337043,4263958
1995,545100,989349
1997,497970,944616
1996,426502,5579642
1995,316381,4695163
1997,410972,1864120
1997,343728,2834736
1997,399872,6763479
1992,540093,673043
1995,571314,822862
1995,414218,1120868
1994,550371,5867332
1994,479438,2664730
1994,503585,4314528
1992,595147,3105300
1994,324446,6352257
1993,489929,8443160
1994,73167,5419180
1998,494107,1417089
1993,594752,1292711
1993,271502,5497591
1994,217804,2386400
1993,509202,2136521
1994,24705,4268184
1995,234825,7602379
1993,34687,7231071
1995,511304,1359999
1995,273684,7716453
1995,104963,6199074
1997,596425,1938263
1993,100718,2261822
1992,79404,5635971
1996,578431,4027105
1993,590257,2047789
1997,385868,1516187
1997,356972,1004335
1997,388722,1229472
1994,215605,273706
1992,35630,3719936
1993,443644,1940071
1997,69460,6718462
1997,399229,1577913
1996,491308,1995694
1992,73730,6845587
1996,262573,4668102
1997,390836,8308447
1996,202174,3680467
1992,288468,3076022
1992,524150,1936140
1995,388055,4213245
1995,586050,2717383
1995,126792,1338629
1996,125536,6802024
1994,205849,868640
1994,392084,1228993
1995,88269,4400410
1992,320516,565432
1992,26403,2791740
1994,552847,1899820
1994,500034,4665453
1994,473071,3769020
1993,104771,3393496
1993,38765,7605584
1993,599871,4124989
1993,28412,4238376
1994,406964,7723240
1997,295024,1467374
1998,248468,932024
1996,281290,4118947
1993,231746,1056969
1993,201055,4403520
1993,436898,6605532
1997,213918,6334710
1997,170498,4710175
1997,2209,777840
1994,313467,4494646
1998,246811,4626529
