"lo_discount","lo_extendedprice","lo_orderdate"
3,1530620,19941202
3,798077,19980212
1,2409141,19950520
1,1570074,19920212
2,117918,19971116
1,2322879,19930910
3,1105936,19940703
3,2366769,19920928
2,548352,19950316
3,549372,19930106
3,2813880,19931007
1,511724,19931007
2,369075,19960412
2,3585262,19970903
1,2719416,19970903
3,2849400,19930331
3,479574,19930905
3,320524,19940206
2,980231,19960211
1,2854635,19970627
3,2774926,19950329
3,96405,19950329
2,3359118,19970712
1,758784,19931116
2,1100880,19970315
3,674175,19970315
2,400380,19980621
2,688814,19940727
3,1309253,19941206
2,932112,19941206
2,1807416,19920828
2,1471440,19940828
3,1363817,19930508
3,3451728,19930129
2,1717815,19940810
1,1122077,19940810
2,2730816,19950626
2,1457370,19950626
2,2331420,19950626
1,2082834,19950820
1,2189235,19920103
1,1577056,19920103
2,2709441,19970404
1,4391760,19950413
3,354142,19980414
3,131534,19980414
1,1019766,19980414
3,2923660,19960827
1,1117026,19960827
3,4032006,19980512
3,2235128,19970619
3,1257060,19970619
3,2438583,19940510
3,2502560,19970920
2,2648604,19971105
3,4021608,19971105
2,2339415,19930805
2,2025072,19950214
2,3089040,19950627
2,1531642,19930423
3,1104060,19930123
3,521015,19930123
2,1216290,19970726
3,143046,19921105
2,1205113,19940126
2,4284463,19971101
2,3995016,19941223
3,997836,19920731
2,544568,19930803
1,910584,19920812
3,240256,19970513
2,2911305,19950629
1,956136,19921104
3,2709972,19930720
3,1855581,19930720
3,1515900,19971206
1,2364440,19951127
2,3437112,19940320
1,138333,19950928
1,3283287,19931001
3,1038600,19941103
3,2312244,19950603
1,2808990,19930706
3,1836240,19941118
3,1068522,19961108
2,1613117,19941011
1,3502044,19940316
3,2680271,19920415
1,1229662,19980706
3,1745973,19980706
2,784962,19980623
2,103100,19940618
2,3895800,19930513
3,1711674,19940126
2,3168770,19970823
3,905920,19970925
1,2131857,19960709
1,2798040,19960709
2,1765790,19970503
3,1999580,19970503
3,3204936,19960111
3,2751535,19960111
3,2438338,19921203
1,2265970,19940720
2,950742,19960406
2,1599045,19960406
3,1039122,19980603
1,2069240,19941113
1,624644,19941113
2,3752841,19970512
3,2814869,19970608
1,955073,19970424
1,1801680,19940417
3,4355846,19940417
2,1861908,19960217
2,1923376,19930917
2,1535067,19940123
1,2700641,19950719
1,1575886,19950701
3,3129258,19950701
3,736245,19950701
2,2169426,19950701
2,1524712,19940225
2,2500036,19940225
2,2564535,19940630
2,2009825,19940126
1,511710,19971105
3,3223494,19940821
3,2452989,19971004
2,434056,19970125
2,2504320,19970125
2,2149280,19920616
3,4558393,19961215
2,157850,19961215
1,3091770,19930208
1,1598220,19960319
3,633110,19920731
1,1404221,19920625
3,1170477,19950628
2,2784600,19980115
1,4826352,19930922
2,686180,19941024
3,3243276,19941024
3,1897908,19951112
3,3319862,19961130
3,1436736,19930718
2,1280513,19960831
3,1364165,19980428
2,4345776,19971022
3,1967700,19950216
3,2538731,19920225
3,581368,19951006
3,1200807,19930806
2,1962021,19920305
1,2273068,19920305
1,132924,19950119
2,1140783,19920530
3,1520616,19951120
1,1973008,19931030
3,3436834,19941224
1,2306352,19961218
3,1699296,19950808
1,1672610,19950808
3,228240,19970625
1,1614210,19980131
3,938736,19920706
2,155762,19920126
1,2268310,19930320
3,1479060,19941122
3,2460512,19930606
2,1824528,19930606
3,3239280,19920404
2,1408932,19920714
3,369072,19960807
2,1655028,19960807
3,905640,19941007
3,3463320,19960822
3,2109044,19920611
3,424836,19920306
1,1815294,19970909
3,2608992,19951213
3,280880,19951213
3,2008413,19951213
3,1573698,19950513
2,1848672,19961119
2,581070,19931108
2,1702611,19931108
3,1712700,19950502
3,688276,19950502
3,3967960,19950502
2,515286,19940406
3,3855264,19930124
3,2126026,19930124
2,1569090,19940420
2,3509600,19960423
2,860433,19980531
1,1757472,19980531
1,3939584,19961206
2,961272,19961206
1,2075115,19980511
2,2206578,19951208
1,987020,19970615
1,3981714,19940808
2,2457576,19940808
1,833656,19920205
3,3963762,19940101
1,3718318,19940101
1,1559412,19940101
2,2781416,19930110
2,1202100,19970325
3,469053,19980125
2,1195146,19930111
2,3781294,19930111
2,1760710,19930111
1,1116534,19920315
1,1622496,19920315
2,559510,19940627
3,3097470,19961103
1,3135006,19960616
1,1173816,19980508
3,615291,19941129
2,341752,19930110
2,2516128,19971207
3,2460360,19971207
3,4177872,19980222
1,2662992,19970711
3,2411195,19950416
3,1219939,19971121
3,3904472,19971121
2,2563308,19930830
2,2556900,19941221
1,2598552,19921124
1,257840,19970707
1,485592,19920408
3,1445450,19940912
3,2179128,19931103
3,2360358,19931103
1,548080,19960927
3,1522774,19930808
2,2988456,19951218
1,975940,19960416
2,1870890,19920922
3,3674334,19930717
2,556120,19980802
2,3513366,19980802
3,1290015,19950718
3,2234250,19930617
3,2552625,19930617
2,108615,19940116
1,2813904,19940116
2,179172,19971018
2,1924380,19971018
3,2037893,19961112
1,3373722,19961112
3,1841333,19930527
3,2768730,19930527
2,3020960,19930527
2,2170630,19950323
1,2328012,19950813
2,4592847,19950818
2,2334380,19930713
2,2962392,19930713
3,1106680,19930426
1,767580,19950121
1,3693396,19930618
3,732245,19930618
1,2346748,19961227
3,2357916,19970715
2,1722196,19980325
1,1457464,19921231
1,3108841,19960513
1,1827920,19960513
3,2413194,19940816
2,471141,19970705
3,2302066,19920824
3,888840,19970222
1,2215570,19970222
3,820270,19920913
1,2403540,19920913
1,2971024,19971102
2,3290022,19931117
2,3838318,19930909
1,2649382,19920621
1,2707516,19950522
3,3951940,19950522
2,2309400,19950522
3,2110080,19971206
1,1076160,19970307
3,920780,19940107
3,692288,19980415
2,201498,19941119
2,3771011,19971022
1,2541816,19930616
2,2523850,19930206
2,3248432,19920722
2,870390,19970718
2,1857495,19970601
1,2327622,19961006
2,1223460,19940121
2,2155846,19920403
3,3555440,19970426
2,1475748,19941215
1,454020,19970622
3,315716,19970622
1,884944,19970109
2,2315053,19950202
1,2611170,19970207
2,2181264,19960820
3,3010860,19950512
2,1734880,19940918
3,1441297,19921221
3,4004574,19930929
2,3182168,19960421
2,2740992,19960421
3,1953686,19920724
3,3423553,19920501
1,2162567,19920501
2,2260524,19941104
2,2109360,19970804
2,2516918,19971126
1,2034888,19971126
1,201806,19971126
1,2697772,19970602
1,1560620,19950123
2,885031,19961116
2,449259,19940209
1,1873836,19951005
3,789168,19941221
1,1888930,19960402
2,847256,19940307
3,1438400,19940307
2,360946,19970406
2,1306998,19920918
3,1656135,19920515
3,3990312,19960606
2,2663016,19960606
1,2037532,19960313
3,142938,19940606
2,2831944,19960308
1,1127916,19980122
3,998543,19980122
1,2347576,19971218
2,3030860,19931104
1,728000,19931104
3,1197911,19930802
2,715435,19940319
1,462444,19940309
1,2687715,19940309
1,2035005,19920325
1,736690,19950324
1,1422468,19950324
3,4626984,19950324
3,4254448,19950324
3,245040,19930423
1,2755148,19960520
1,1789260,19930421
1,2001950,19931012
1,508410,19980111
3,1447842,19930227
2,2723669,19971112
2,622240,19960803
2,1118190,19960803
3,4314616,19960106
3,871703,19960106
3,138847,19971207
2,3971433,19980709
1,2116806,19980709
1,1658556,19940901
2,359775,19940605
3,2230809,19931213
1,1623240,19940401
2,698740,19950118
3,1609920,19930624
3,849219,19961217
1,2543662,19960425
3,158352,19951127
3,1913860,19971206
1,2788175,19950912
1,1869024,19970708
1,2039634,19970708
2,529104,19940228
1,283464,19961110
1,1106244,19930514
1,3113435,19930514
1,3146836,19960812
3,2197056,19940917
2,4554744,19970322
1,3013529,19971027
1,1793517,19950910
2,1020080,19950910
2,533643,19950910
1,1627168,19940421
2,626997,19940331
2,3706406,19961125
1,2556064,19960511
2,3073568,19950525
1,1117840,19950525
3,3791136,19941017
1,3614657,19941220
3,2317910,19931117
2,858496,19930512
1,127035,19930514
2,3400753,19930514
1,1077030,19951223
1,2096512,19980330
2,744798,19920418
2,381357,19920418
1,378996,19980321
1,1148427,19980321
3,3803780,19970505
1,4114263,19980603
1,1680650,19970410
1,4187656,19960212
2,1832128,19960212
1,864848,19960212
1,2523209,19961229
3,1234048,19950113
3,2116226,19950113
2,3430512,19971123
2,115109,19980126
1,1985838,19950918
2,705195,19920808
2,2366861,19960818
3,2800600,19950510
1,1034868,19970522
3,3620628,19950109
1,191993,19930419
2,282664,19950317
1,990528,19970521
3,2788290,19980427
3,1501450,19980427
2,2539536,19950918
3,1652651,19950804
1,402412,19950420
1,3322511,19970705
2,873624,19950828
1,3458142,19940102
1,1823376,19940102
3,3164564,19950417
3,1009816,19950417
3,2972656,19930312
1,1687580,19930722
1,2891537,19941028
1,491728,19921017
3,2194456,19920701
2,1069040,19980417
1,1365828,19951118
3,1194848,19950707
2,1198856,19970717
2,238452,19980424
3,1676556,19960318
3,123431,19960318
2,1818420,19920509
2,700160,19920509
2,929790,19970412
3,1752648,19930405
1,2516780,19920608
1,1900980,19960114
2,4277637,19960114
1,586791,19960501
2,1937992,19960501
1,929975,19960924
3,3998358,19951117
3,1240290,19941102
1,609648,19980326
3,4054050,19980326
3,484701,19920911
1,2162304,19930522
3,1887226,19940406
3,2501818,19971203
2,3695412,19971203
1,4073940,19921123
2,978180,19921123
3,4652808,19960325
2,828877,19980205
1,389984,19980205
1,2256012,19960314
2,1965315,19930827
1,3104514,19920705
2,1521864,19930717
1,2340460,19921022
2,960363,19941215
2,873782,19941215
1,1137871,19941215
1,2110416,19940513
2,2051247,19940216
2,1200084,19960521
3,1061130,19961016
1,1761405,19961016
3,303627,19920228
1,1185561,19940921
1,1618773,19931110
1,1882890,19931110
3,3419874,19970410
1,2332223,19970929
1,761972,19970929
1,1069244,19931109
2,3197502,19940322
1,1980864,19960122
3,3003882,19960122
1,3077200,19960122
3,3029816,19960122
3,1062060,19920220
2,1891860,19920220
1,1789680,19950726
2,105405,19950726
3,1246851,19960924
1,3303968,19950803
3,2214080,19950803
2,787280,19960220
1,514101,19950307
3,380190,19950307
2,2392257,19920323
3,1042080,19930903
2,1408365,19960703
3,2348913,19960703
2,498222,19960221
1,3062243,19960221
1,2147342,19960221
3,2662335,19921025
1,726726,19921025
1,2656820,19920106
1,1881156,19920106
1,2886005,19941007
3,771204,19941007
2,717138,19950430
1,1933452,19930725
2,1963715,19930725
1,2445792,19960311
1,1827018,19960311
1,847390,19960411
3,1599120,19961011
3,4639104,19970618
2,2058480,19980304
2,1032240,19930408
3,2366944,19940719
2,1604457,19920417
2,156950,19930201
1,1071234,19960508
1,3825118,19921127
3,3313260,19961012
3,3517500,19980210
3,4192892,19950130
2,1228722,19970130
3,1782688,19971114
1,1650012,19980210
2,3490388,19930304
1,2215576,19921229
3,2732775,19921027
3,2152640,19930910
1,2738540,19960912
1,1328769,19960912
3,110014,19930724
3,2218352,19951111
2,1421475,19940318
1,410392,19950226
1,950600,19980112
1,2844320,19980727
2,1432872,19980409
1,1401365,19940821
2,3925341,19930426
2,1364004,19930426
1,2094020,19940715
1,2251652,19940102
2,1936320,19950302
1,2416320,19931112
2,1431534,19931112
2,3775634,19971113
1,2797380,19970106
2,542005,19951213
2,3833760,19980123
3,973530,19951127
1,1483016,19920118
1,2576520,19920729
1,2323904,19970917
3,1434120,19940301
3,2649433,19960623
1,159761,19951203
1,1834398,19930612
2,1666000,19920223
2,1819854,19920223
1,4245096,19940925
3,2951632,19950727
1,2246140,19950727
1,1626456,19950727
3,2362764,19970515
2,3239228,19920302
1,3011321,19951003
2,2380765,19940507
3,2310140,19940507
2,3386332,19950930
3,712908,19950930
3,2644902,19920421
2,1437822,19950922
1,343560,19960114
2,1436540,19920321
2,2528114,19961113
2,4483056,19940222
3,4144690,19950801
1,1251240,19970801
3,1682880,19970801
2,301688,19980601
3,1112055,19960806
2,2993564,19960806
2,1273888,19930216
1,195299,19920808
2,2205529,19980107
1,2327626,19980107
2,2308208,19980107
2,2603430,19930404
3,927348,19940425
1,3526800,19940425
1,4074070,19980225
2,2954808,19970622
2,586615,19920311
3,296700,19920311
2,2295300,19960509
2,646630,19950726
3,2316184,19941201
2,384057,19930213
2,2190089,19970305
3,3166272,19970305
1,2899826,19970305
1,721320,19970305
3,1803264,19920217
3,1780176,19920603
1,1945960,19930513
3,1145994,19940811
1,129731,19960312
2,130632,19970118
2,1022485,19970118
2,1223369,19970811
1,2827000,19931223
2,1925434,19930519
3,413600,19920926
2,2882760,19970317
2,1129740,19970313
2,819588,19980315
3,1316496,19950529
3,1817838,19950529
3,2307136,19930729
1,872032,19930729
1,1894020,19970705
3,1839084,19940616
3,764456,19930207
1,3369513,19920215
3,1396408,19960915
1,2292822,19940621
1,3367666,19940621
1,999180,19930415
2,818574,19980418
2,2088480,19980418
3,3937632,19921115
1,131332,19970406
3,2036923,19970406
2,1396369,19921212
2,116511,19921212
1,2589561,19950904
1,301824,19980609
1,1231584,19970709
3,3997180,19970709
3,2748845,19940921
1,3537666,19940921
2,407396,19971108
1,2710200,19940905
1,1709750,19940905
1,1992808,19940905
2,169677,19960620
1,1765710,19960620
1,2078802,19950503
2,820350,19980201
3,1060885,19950615
3,2128404,19970703
3,1362064,19931205
3,358842,19931205
1,3827680,19931124
3,3364520,19971225
1,2471183,19920911
1,3284532,19970628
3,745740,19960612
3,2290680,19960612
1,2274260,19951020
1,1570085,19951020
2,575396,19930209
1,3860274,19930209
1,186677,19960610
1,2365740,19961206
1,1408648,19961206
1,822668,19961206
2,3382344,19920908
2,2121585,19980519
3,2493246,19941205
2,1962048,19930130
3,628665,19971208
2,3847405,19950820
1,2167998,19950820
1,1648686,19950423
3,3458154,19950423
2,1062648,19951226
1,737580,19920813
1,1830465,19920430
3,2921820,19920207
1,1608456,19940403
3,1194624,19960314
2,3493749,19980508
3,126833,19980508
1,2748339,19980508
1,3150960,19960405
2,2711565,19980521
3,2668116,19930830
3,558237,19940714
1,699150,19920521
1,464574,19940626
3,1334214,19950705
2,279268,19920729
1,3243240,19950513
3,383770,19980724
2,1201004,19980724
3,2518155,19920326
2,1799376,19940719
3,2959360,19930310
1,2104572,19940305
3,2300984,19970713
3,1860660,19960518
3,1177134,19980121
2,4118158,19961220
1,2627262,19930813
3,612600,19930813
1,1958752,19940610
3,1885935,19950310
2,2380968,19950310
2,749164,19921104
2,819248,19980119
3,2145288,19920512
2,1896315,19920312
2,1809055,19920312
3,2162978,19930224
2,190004,19930224
1,2863512,19930224
2,2801282,19920814
1,1713404,19970112
1,788622,19950513
3,540575,19960929
1,2541484,19960125
1,1594073,19960429
2,2284120,19931007
3,605780,19960511
1,454638,19950422
2,3743660,19961013
2,3739596,19930306
3,482259,19930417
2,1250320,19930507
3,3135544,19960303
1,156265,19980519
2,2544720,19930731
3,3853960,19930731
3,314106,19970328
1,1566360,19970328
1,243032,19921031
2,930336,19970905
2,828392,19950113
2,2528550,19950807
1,2196705,19960921
3,3462811,19971116
3,1094616,19961110
1,1041060,19930212
2,686185,19940213
1,2288784,19931125
1,2370560,19961204
1,2578480,19970630
3,2006224,19970630
2,825275,19950718
2,161058,19920418
1,2971776,19961210
3,719500,19961210
2,306108,19961210
2,2068935,19920911
1,1287414,19920911
2,2541648,19980329
3,2185010,19980329
3,3399360,19980329
2,2603533,19950227
3,3029160,19951207
1,499380,19931206
2,647472,19971002
2,2408688,19970401
1,3186612,19970401
1,2046510,19970827
1,1130334,19970827
2,765976,19921011
3,1211166,19970620
3,108804,19970620
3,1326472,19931006
1,3576518,19930227
2,3218076,19950121
2,4055280,19940503
1,614575,19940503
2,1794576,19920523
2,731490,19940705
3,1201176,19940705
1,2756067,19920410
2,3301320,19950706
3,2475999,19940415
3,2507036,19970404
1,2088040,19961211
3,1213152,19961211
2,1414530,19971025
1,2580461,19950316
2,2944080,19980402
3,1919038,19960125
1,356972,19960125
1,4382136,19920625
3,1060716,19960511
2,420735,19960511
2,793825,19940702
1,973210,19940702
3,2373900,19960929
2,2043146,19950913
3,2734898,19931205
2,2064157,19980319
1,1534392,19971114
1,3716412,19970625
2,184089,19980327
1,841850,19960730
3,2230380,19950821
3,3417739,19960706
2,2903600,19931022
1,2307978,19931022
3,408988,19940209
2,1218476,19971005
2,1877634,19970225
2,754290,19970225
3,2515448,19980307
1,3239346,19950923
3,953040,19961229
1,557080,19950613
1,2839436,19980224
3,3197897,19940616
2,327938,19940616
3,3433480,19980613
3,2676667,19980526
3,1703780,19980526
3,2447846,19970703
1,1826046,19970703
1,2009757,19920605
3,1652680,19950911
3,2134880,19950911
1,529137,19961222
2,3441291,19940517
2,2783638,19951027
1,2130912,19931125
1,373180,19931125
2,3453849,19931125
3,768328,19920523
3,2550833,19920911
3,2538576,19930616
3,2757622,19930616
3,2507925,19941223
3,745176,19941223
1,3495525,19980426
3,2583360,19950512
2,2538865,19931219
1,3745770,19931219
2,1942832,19931219
1,1495539,19940118
1,1903118,19970621
2,1794771,19941110
1,656630,19930225
2,600075,19930812
3,1579560,19920919
2,2529394,19920919
2,1280230,19920409
1,1788360,19970505
1,555010,19930925
3,915232,19921020
2,4434696,19980122
1,2390415,19930718
2,2945328,19960120
2,2293152,19941219
1,3265492,19931204
3,3664796,19961211
2,4014264,19961211
3,3531633,19971224
2,1599192,19930219
2,2097602,19961014
3,2146012,19950406
2,297003,19961120
1,4494912,19970212
3,2333499,19960313
1,2336340,19920619
1,2102200,19931003
1,3670898,19980623
2,1236576,19971029
3,4102786,19970917
1,1319787,19960417
2,135544,19960417
1,530316,19971020
2,1972763,19951203
2,297676,19941109
2,2318868,19941109
1,1842960,19980414
2,557550,19951002
2,2082200,19950502
1,2255240,19980125
2,2091824,19930521
2,466472,19941016
3,279296,19951224
2,1201250,19951224
2,3182298,19951224
1,555540,19960910
1,360964,19920305
1,1998684,19920305
2,684704,19970821
2,1055922,19971028
3,2147054,19950820
3,968945,19950820
1,1945809,19941206
1,1717812,19941206
3,184375,19920316
2,2361788,19960718
3,520920,19970320
2,1646730,19970320
3,560382,19940221
1,1566594,19940221
1,2504637,19940221
1,2556240,19921002
2,1957200,19921002
1,298306,19920118
2,534164,19950107
1,1113920,19921010
3,2630750,19930128
3,1169358,19950428
1,4036604,19921214
1,3624786,19980409
2,1985346,19980409
1,3699768,19960115
3,1039668,19971121
2,3136262,19970402
3,110514,19970402
3,3196422,19970402
2,359546,19940210
3,1793583,19940210
2,1654635,19940210
1,862315,19950611
1,544446,19960112
3,562179,19960112
2,905724,19930509
2,1084656,19930509
2,183690,19930509
1,1027187,19970720
1,3639600,19951030
1,981050,19961007
1,2088812,19951118
3,114207,19951003
2,978173,19920421
3,3232614,19980703
2,547595,19930113
2,826325,19930324
2,1051317,19930324
1,2540502,19940302
3,1343259,19951225
1,4010418,19951225
2,762780,19951008
2,4622862,19980617
2,2016720,19960204
1,209608,19950914
2,1821690,19940430
2,1433124,19960115
2,2563584,19950524
2,2803545,19940528
2,3207876,19940528
3,2088252,19940528
1,2170500,19980317
3,2036052,19970314
3,1867900,19961204
3,2234856,19940526
1,2563396,19940526
1,3155180,19921011
1,415287,19980607
1,200202,19950711
1,1010608,19960209
2,152744,19930314
2,2684376,19921106
3,569649,19961226
3,2494320,19961226
1,1983525,19950616
2,1659570,19950616
3,2388320,19920503
3,171980,19930515
1,2112624,19920503
2,3441900,19920823
2,510104,19920823
1,1288884,19950103
1,1554084,19970726
3,2068578,19970726
1,2196590,19980329
2,693524,19941209
2,1069110,19930426
2,2588715,19970905
2,1370350,19950903
3,1182200,19950903
3,2419347,19920808
3,1235142,19951113
1,197402,19930726
3,1989296,19940725
3,1573338,19940725
2,299703,19970620
2,266878,19970620
3,864852,19940110
3,1407679,19920723
1,3439742,19931123
1,721220,19920515
3,911915,19980324
1,3476450,19950805
3,566985,19950805
3,2175789,19950311
1,804796,19950518
3,3665234,19940818
2,4475712,19980324
3,1462721,19980324
2,148948,19970305
2,1727234,19920919
1,2215610,19920919
3,153445,19920919
3,696680,19920919
1,134631,19920101
2,2751174,19960428
2,3435586,19970118
2,382362,19970510
2,1914890,19970510
2,398028,19960218
2,3567680,19980118
2,1214220,19980118
2,106311,19971108
2,709492,19920110
3,1431540,19920110
2,261646,19930216
2,275494,19930826
3,2736201,19971216
3,2487803,19971216
1,851385,19921016
1,3949656,19921016
2,4130637,19940719
2,542640,19940112
1,2465490,19940112
1,227420,19940112
1,1692846,19980506
1,1973920,19950102
3,1990114,19951229
3,2351295,19921204
3,613772,19950918
3,1198054,19971006
3,1547120,19920923
3,1473400,19980425
1,1970402,19930816
3,1129541,19930217
3,2827632,19941231
1,264248,19941231
1,505320,19930620
3,1965980,19940926
2,846472,19970126
1,3751600,19951218
2,1182076,19930510
3,169869,19970111
2,111918,19970805
1,2820264,19970805
2,1944306,19980117
1,2027300,19930626
3,2280608,19980628
1,707000,19980622
3,1474336,19920506
3,2013128,19920506
2,2411952,19961204
1,1717008,19960824
2,3151120,19980120
2,733195,19960909
1,2391765,19960909
2,1170141,19960909
1,882528,19960403
1,1798650,19971222
3,212218,19971222
1,3827901,19961229
2,463047,19950610
2,221402,19920320
3,2376330,19920320
3,3491784,19940314
1,577368,19970720
2,3320877,19970720
2,1537536,19970710
3,2395036,19970710
2,1090957,19970710
2,1611792,19930331
2,2645535,19920725
2,2052876,19920725
2,1630772,19970730
1,1726464,19970730
2,1761705,19921112
3,3589272,19960914
3,2535284,19960121
1,581436,19960121
3,3605952,19930712
2,907281,19960617
2,2518465,19921217
3,1825904,19970430
3,189098,19970430
3,1177044,19970106
1,2127235,19970106
1,2833488,19971019
2,1432992,19980504
3,391976,19960210
3,1142883,19960623
2,743516,19930409
1,1926000,19931030
2,1049064,19930623
3,2053312,19920219
1,1985652,19950110
2,2590887,19980520
3,581748,19960522
3,871232,19940722
2,2642199,19921011
2,3489520,19970509
2,1214872,19970509
3,527045,19971019
1,477015,19971019
1,356166,19920407
3,1710093,19970510
2,382820,19971010
3,305902,19971010
2,695924,19941001
2,570843,19970120
2,3445560,19970721
1,436620,19940227
3,256642,19980130
3,565188,19960815
2,3677364,19960616
2,1856820,19931108
1,1984019,19931110
1,2712250,19920629
2,1661148,19920629
1,3834116,19920629
3,2711655,19930619
3,1943055,19960911
2,1539252,19960206
1,3032920,19940626
2,3301554,19960811
2,2562441,19970409
1,1667556,19970409
1,2127091,19951203
2,1251360,19960213
2,985460,19960213
2,1605972,19960213
3,2665838,19920130
1,3111072,19970624
1,748312,19950406
3,1801770,19980512
1,1822820,19950420
3,1716282,19960620
3,2147380,19960620
1,1070868,19940402
3,1000040,19920822
1,2796462,19930930
3,4324248,19960124
1,1737000,19951028
2,504864,19970203
1,2895600,19970203
3,1869960,19940212
1,3279164,19920523
1,927392,19970718
1,546980,19970211
2,1839048,19960801
3,1025172,19960801
1,168376,19941027
3,1639590,19950729
3,1733394,19930811
2,660684,19930811
1,2258130,19960608
2,727314,19930328
1,4009900,19930214
1,4415568,19920417
1,1016060,19920417
3,681720,19920103
2,487680,19950529
2,2387268,19950529
3,1412676,19950529
2,816380,19950529
2,4166169,19960622
3,3331986,19951230
3,2720116,19961115
1,426408,19920622
1,3064656,19970327
1,3796485,19960628
2,1545592,19960628
1,439641,19970909
1,320338,19970602
1,1872672,19970201
3,987217,19970201
2,4204053,19970201
1,3318634,19970820
1,1177121,19960616
3,2075472,19970716
3,132735,19960116
3,2154780,19970213
1,4714931,19930425
2,1743126,19960715
2,2665362,19940316
1,1142799,19921030
1,3333400,19950617
2,994592,19950617
3,2048136,19940518
1,2643489,19960913
3,1921920,19960913
2,1785476,19960913
2,3860762,19970521
3,2297651,19970319
3,2637516,19950331
1,2264971,19960703
2,1626147,19960905
3,1201764,19930110
1,1829352,19951003
1,2226705,19940506
1,1830564,19980203
2,987000,19980203
1,1056996,19980203
1,2962026,19931215
3,3419694,19931215
1,2684540,19940303
2,1326136,19950617
2,2575222,19950418
2,2286492,19950418
1,812058,19950121
2,3334986,19950121
2,599832,19950117
1,3030192,19950117
2,564070,19930704
1,2206109,19950215
1,1279465,19921221
3,578994,19920623
2,121829,19940928
1,1504503,19971212
2,1437340,19970615
1,3649107,19950816
3,3230550,19950816
2,565179,19950816
1,4057920,19970106
3,1315776,19960509
3,2654430,19971118
2,154762,19960327
2,1295360,19960327
3,1359919,19930211
3,1852942,19980305
1,2996573,19980305
3,157967,19970828
3,910231,19941216
1,1941216,19941127
3,614436,19970710
1,1121128,19940519
2,659896,19921229
1,1679184,19940315
3,847850,19920413
2,1089160,19980705
2,463292,19971012
2,760805,19960514
2,2421728,19960514
3,931175,19980704
1,1959204,19980704
3,3532276,19930115
1,840896,19930115
1,2455244,19980726
2,2567461,19960303
3,1284168,19940827
2,1912807,19940827
1,222216,19940704
2,2310989,19941015
3,1997628,19921101
1,4289736,19960923
3,1909216,19950323
3,1135230,19950323
3,2850931,19930907
1,156965,19940228
1,2373876,19940228
1,3796540,19980430
2,2981280,19970523
2,2436712,19970523
1,1069957,19920215
1,735702,19920215
1,2109344,19930429
1,263456,19971210
2,553732,19971210
2,347366,19920707
2,1220200,19970711
1,2633845,19950319
1,1782850,19971227
2,3560865,19940803
3,2423988,19940803
3,706328,19960621
2,2790920,19920209
3,426753,19920209
2,3251180,19960607
2,496888,19960607
1,2088540,19930203
1,889209,19930517
1,377170,19930623
3,3997392,19930623
3,821305,19951105
1,2171422,19930607
2,911673,19960418
3,1451120,19970625
3,1424450,19980514
1,583768,19970713
3,860052,19970713
1,3629428,19960916
2,1330542,19980423
2,1177425,19961220
2,954978,19960721
2,1031268,19960710
2,1395037,19960710
1,464860,19960913
2,3375897,19930704
3,2508792,19930704
1,2432962,19930704
3,2450954,19920211
2,632212,19930829
1,1029357,19950321
2,2304627,19941127
1,2758032,19931011
1,118821,19940907
2,2395104,19940124
2,1769328,19940124
3,2528560,19970506
1,3182196,19971119
2,3062154,19971119
3,1445488,19950928
1,2208668,19920828
3,3126132,19970202
1,2740807,19950306
3,1008960,19940219
2,1427840,19940219
2,3598320,19961030
2,2609530,19980507
1,766730,19960505
3,3737517,19931210
3,1140200,19930828
3,2571576,19930828
2,1132515,19920623
3,2845256,19961004
3,3651800,19961004
1,4079602,19940203
1,2075989,19960630
1,192087,19960630
1,169764,19960630
3,2108590,19980211
3,358170,19971215
2,359433,19950210
1,160861,19950823
3,3582942,19950823
2,1765764,19930227
2,2452540,19930107
3,1137648,19940424
3,2162944,19980102
3,2734080,19941113
1,4330647,19941113
3,3347454,19961210
2,1250639,19921126
2,900361,19921126
1,3196720,19980602
2,1226544,19960903
3,3662915,19920917
3,1029717,19920917
1,1512126,19940105
2,1675776,19930602
3,825275,19930602
2,2308899,19980503
2,3342168,19980503
2,1927890,19940113
2,1011050,19980721
1,2855354,19930327
1,2223516,19950806
2,2147145,19940819
3,2467934,19940819
2,1774464,19960112
3,617595,19960112
2,1698564,19930630
2,1178994,19930630
1,3298834,19920123
2,2083406,19931127
1,1559074,19930830
3,2765317,19950209
1,2121616,19920628
1,261464,19921011
2,2600136,19960409
1,3539480,19961114
1,1530248,19971007
2,1515080,19950303
2,380376,19941228
2,2758536,19970223
3,426117,19950725
1,2442432,19920213
3,3767560,19960805
2,1318041,19950416
3,1962684,19970814
1,1131050,19941128
3,2434035,19951115
3,1068486,19961021
2,2440231,19970402
2,1182594,19950713
1,2781758,19960213
1,2784680,19960213
3,881412,19970212
3,3326605,19940919
1,1940302,19920525
1,547768,19960627
3,1215698,19930919
3,2755883,19930630
3,2856260,19920525
2,1897455,19970304
3,2742129,19951129
2,3202698,19930617
3,1755810,19920206
3,1903990,19920206
3,1923632,19931027
3,4482864,19950929
3,1675818,19930817
3,1162843,19960128
1,2591667,19970305
1,1810094,19961026
2,1583470,19970826
2,1895687,19970826
2,2076679,19940428
3,845350,19960309
3,1240884,19971021
1,421629,19980506
3,4468368,19980506
3,2438722,19970718
2,491619,19970718
3,3754896,19950723
3,3361365,19950723
