"lo_custkey","lo_orderdate","lo_revenue","lo_suppkey"
92938,19920611,2448738,15016
92938,19920611,3178975,6027
92938,19920611,1568658,15937
293182,19920907,4502643,15059
293182,19920907,2542328,8904
106189,19921119,3481395,19197
106189,19921119,3027250,6612
106189,19921119,3035354,15817
296755,19920605,3252520,5717
296755,19920605,2887941,4641
128086,19920722,1748174,1566
34874,19920305,1935190,4622
267971,19920325,2351727,7951
267971,19920325,3916794,19970
267971,19920325,2047379,17928
57352,19921006,2381289,11271
57352,19921006,3669609,7672
9715,19921229,1935921,6189
9715,19921229,3162216,17677
21106,19920816,2579318,2805
108175,19920911,3160693,13899
84407,19921220,3048169,3596
84407,19921220,3906162,1495
84407,19921220,2398294,1610
112235,19920803,3307021,2858
172141,19920710,3708104,2314
270809,19921218,2131935,8560
277855,19920701,2702179,3552
277855,19920701,2340557,5968
285109,19920716,2048492,11419
242122,19920401,3039145,15945
168301,19921202,3248400,11099
147701,19920413,4347070,6824
77788,19920109,3990991,9610
77788,19920109,3926727,3249
146395,19920209,3228456,17848
146395,19920209,2986930,4326
223681,19920218,2364023,19476
278897,19920501,2445199,5118
157123,19920629,3410251,10364
6433,19920612,2537136,14813
170095,19920526,2922301,14115
103882,19920617,2713363,19210
103882,19920617,4903583,11561
68930,19920404,2794900,17872
68930,19920404,3658802,4734
9544,19921113,3922298,7744
282265,19921103,3991353,9031
112472,19920114,3395381,8218
112472,19920114,3421916,1269
187060,19920206,3731207,14858
187060,19920206,3462943,10943
216653,19920203,1961553,8877
216653,19920203,2549463,2507
129326,19920329,3846274,7965
129326,19920329,4457318,1147
129326,19920329,2428320,2283
925,19920202,1804875,13382
925,19920202,3258541,18230
239572,19920410,2041254,5495
118306,19921018,1800064,10832
118306,19921018,3682337,9277
279433,19921214,3764552,6970
279433,19921214,4059846,12185
64525,19920309,2627499,10833
64525,19920309,2075257,6815
264883,19920305,3209805,8875
264883,19920305,3886219,45
188194,19920510,2988856,19462
213809,19921201,3325058,19408
115547,19921001,1886198,15882
115547,19921001,1651878,3046
184861,19920804,2778886,13402
129773,19920124,3507002,19904
129773,19920124,2503110,15495
129773,19920124,1541325,17687
196102,19920207,2717587,12504
42763,19920109,2216986,18835
42763,19920109,4940521,8899
235285,19920801,1736446,2402
235285,19920801,2241853,9630
235285,19920801,3911414,7073
101423,19921211,2933067,5317
101423,19921211,2190448,11604
101423,19921211,2520124,12445
217447,19920926,3138844,12345
217447,19920926,3229424,14676
8218,19921217,4166552,14533
14848,19921125,3466382,1684
134977,19920616,2951629,7175
134977,19920616,1740269,8456
134977,19920616,2531222,15193
134977,19920616,2654553,388
221611,19920810,2880816,12299
51374,19920510,1914573,10000
51374,19920510,2297152,8842
51374,19920510,2947992,1092
86572,19921125,3964345,6045
86572,19921125,2197588,6057
25015,19920628,2322292,707
25015,19920628,4641193,17749
75797,19920523,3490426,9900
250648,19920717,3382426,7740
250648,19920717,2473773,273
258277,19920208,2965050,12736
258859,19921213,3920251,5251
258859,19921213,3415700,19036
28309,19920906,2686985,2694
41863,19920305,3398899,13139
118456,19920413,2552491,4495
171460,19920818,2793374,14551
194047,19920626,2125293,293
194047,19920626,2624927,19839
249661,19920329,3094993,19308
249661,19920329,3292013,19699
189733,19920615,1652364,13281
189733,19920615,3466838,19846
130345,19920221,2462430,15216
130345,19920221,3635440,7777
130345,19920221,3101556,3880
285148,19920602,2484086,18193
247826,19920824,3389256,16882
77521,19921019,3158201,2541
13733,19920624,1837290,8404
13733,19920624,3230549,16477
139808,19920414,2677254,11036
139808,19920414,3390912,7986
212464,19921015,4475093,18774
258052,19921117,4031467,2768
258052,19921117,2851146,9817
114169,19920131,2961077,453
114169,19920131,3250841,18756
20887,19921225,3961826,7885
109051,19921105,3080805,2794
98260,19921110,2393259,5582
98260,19921110,2637234,1638
272884,19920618,4817248,19839
50252,19920504,4272345,1009
105971,19920720,3705186,9274
105971,19920720,2510416,6551
129128,19920917,2802570,14188
168475,19921108,4087957,19706
168475,19921108,2929120,2703
29137,19920131,3989251,3535
235777,19921009,2840502,14753
235777,19921009,2506218,8545
158527,19920408,2070088,17673
297976,19920611,2691196,18925
13180,19920828,2075076,8077
13180,19920828,2338291,431
20381,19921211,4351620,682
53155,19920204,1866805,12684
53155,19920204,2150610,17932
86074,19920206,2437206,14068
244996,19920224,2887471,16473
182372,19921211,2091909,16790
182372,19921211,3016239,5377
72757,19921013,2713804,17771
208819,19920420,3529693,18070
209473,19920516,2873552,8964
114502,19920520,2232613,8717
114502,19920520,3268035,35
64129,19921030,4081475,14392
64129,19921030,2153834,6130
100414,19920718,4267975,4940
7090,19920624,1966176,17242
50524,19920807,2608223,2311
132904,19920614,2306223,19798
52753,19920120,3099897,18407
238676,19920414,2598168,18281
238676,19920414,2384727,13467
296636,19921104,1628124,507
296636,19921104,2853178,15517
13540,19921108,2309082,5900
13540,19921108,2898824,3780
10141,19920616,3411807,1570
213166,19920130,3540834,17361
89662,19920110,2381823,1445
89662,19920110,4229775,12447
89662,19920110,4188871,5500
296927,19920601,2012198,7841
207917,19920104,2727666,1875
245140,19921213,2840292,5651
13418,19920725,2187907,11228
13418,19920725,3072102,7963
13418,19920725,4617408,3772
177865,19920307,2957031,13344
177865,19920307,3542133,925
166186,19920128,3475178,190
45580,19921220,1967563,17840
140693,19920110,3248965,6275
76255,19920711,2882867,1437
151951,19920727,2086946,6700
151951,19920727,3483800,11533
92242,19920801,2765237,9099
92242,19920801,3254317,11044
64096,19920706,3140550,106
220102,19921023,3301909,2436
250444,19920428,2050657,5550
194491,19920822,3889450,13869
197723,19920625,4783131,2942
197723,19920625,3567326,7115
272750,19921108,3697478,14351
115897,19921116,3070231,10996
50974,19920519,3630552,6567
196562,19921030,3418030,9968
165088,19920628,3728671,17357
165088,19920628,2774924,19024
165088,19920628,2945870,848
128383,19921027,4817375,1592
86192,19920116,2089762,10366
236641,19920726,2988954,3983
236641,19920726,2907047,1046
180764,19921128,4228696,9985
180764,19921128,2072055,10588
6469,19920324,2232486,18319
109369,19920716,4242949,13718
109369,19920716,2301382,7122
23626,19920530,2723502,16770
23626,19920530,3124208,243
87433,19920608,2962420,1938
87433,19920608,2720686,8430
101278,19920325,2216810,6904
101278,19920325,3713693,12502
178,19920318,2867137,3687
76774,19921011,3947141,17467
48032,19921123,3421641,9815
153976,19920929,2980947,2576
153499,19920315,2016295,12500
174401,19920517,4814103,7023
204103,19920403,2521665,14299
230326,19921118,3181320,9717
274777,19920229,2035829,18996
274777,19920229,2530886,16084
284815,19920603,2172079,2470
133538,19920503,2654240,7121
826,19921010,2952441,4161
826,19921010,1541506,11360
96877,19920717,3063909,19858
293831,19921008,2827836,5448
293831,19921008,3760043,902
258901,19921212,3217276,16270
258901,19921212,1771125,1712
299246,19920126,3435146,6581
213901,19920815,2796566,2899
213901,19920815,1521534,4273
116767,19920825,4569631,7299
210175,19920613,3358152,16295
163729,19921128,3106517,3271
26215,19920416,4135670,9390
26215,19920416,1695028,17718
26215,19920416,3794310,17433
8137,19920228,2021856,4424
185737,19920912,2858921,1660
31028,19921124,4024819,312
246907,19920628,4607880,11578
246907,19920628,2696945,2334
246907,19920628,2928126,7961
261031,19920610,1750387,14519
261031,19920610,1797104,6376
261031,19920610,2123844,14317
215863,19920712,2121617,7191
77663,19920814,2024366,2748
77663,19920814,2073221,1361
82612,19921110,4292242,17715
20741,19920319,3766824,15180
20741,19920319,3636206,16042
278726,19920105,2716506,8903
209069,19920511,4333869,13072
209069,19920511,4542420,17145
209069,19920511,1592936,8175
252049,19920111,1724181,14524
106691,19920330,2910939,4864
87958,19920202,1783872,2184
207581,19920708,1776690,6399
287761,19920205,2689470,7831
287761,19920205,2233558,17184
73204,19921217,2480841,1716
73204,19921217,2320356,17664
142001,19921125,3638697,19850
53902,19920813,2332864,13678
230888,19921017,3531316,6488
230888,19921017,3556572,17159
59315,19920222,4378469,9649
59315,19920222,4084985,19554
75610,19921211,2252047,10462
112970,19920521,2829554,5198
263339,19920224,3459922,16390
96073,19920911,4220105,12301
101071,19920115,3498310,6388
101071,19920115,3295308,7265
101071,19920115,2673873,6206
258257,19920601,3720793,16201
4855,19921102,1691320,4001
254345,19920808,3917813,12223
184202,19920224,1816173,10012
36383,19921211,2949320,12133
283294,19920918,3614041,19614
283294,19920918,2594754,2071
283294,19920918,2828313,4702
283294,19920918,2873190,11355
146039,19920909,2593836,12417
146039,19920909,4123405,18661
146039,19920909,2072367,14556
186457,19920929,3575896,6113
186457,19920929,2665162,1630
255970,19921010,2075662,12792
50768,19921230,2228181,3170
128167,19920423,3602205,18158
256627,19920321,3767491,10974
256627,19920321,3394315,10728
256627,19920321,3232290,5715
256627,19920321,3584304,5841
188686,19921225,2324226,2973
188686,19921225,2707848,5311
211754,19920314,3437485,19602
211754,19920314,1700690,4820
219367,19920801,4147057,7261
146774,19920612,2588151,17957
146774,19920612,2791173,4369
135100,19920915,4814609,12604
286951,19921123,3710348,2099
286951,19921123,3724054,11375
286951,19921123,3000932,6070
286951,19921123,3514280,5426
278471,19920923,2556720,826
278471,19920923,4072315,10733
143321,19920504,3273269,6127
143321,19920504,3045127,13231
282775,19921005,3039646,2175
282775,19921005,3034474,5625
8860,19920330,1816714,316
256297,19920723,3899984,11346
256297,19920723,3391281,2540
198128,19920624,4759368,9665
90238,19921118,2207222,16071
90238,19921118,3594267,1464
105040,19920303,1706557,10919
262789,19920502,4583280,15435
262789,19920502,4112067,14864
187814,19920104,3059438,4113
43882,19920514,2464348,10139
43814,19920130,3973825,3125
54007,19921127,3292798,11926
54007,19921127,3419121,9630
43126,19920224,2864862,7807
243592,19920324,2870163,11150
209026,19920701,2579866,8723
139936,19920414,4380083,10119
264014,19920205,1967592,7975
148964,19920811,2049059,13527
148964,19920811,1737127,11739
137764,19920430,3634524,18873
174814,19921110,1845121,11420
174814,19921110,2959477,8432
174814,19921110,4603726,4355
113318,19920529,3905291,19057
40657,19920529,3168201,19206
206044,19920909,2039335,18359
47701,19920406,3936954,10270
605,19920416,3961627,13965
296539,19920811,2852229,2003
296539,19920811,2307866,9647
216415,19920117,3979316,13450
216415,19920117,3496857,18686
281408,19920511,3902851,2186
52069,19920603,2692690,11597
52069,19920603,3995972,18960
6464,19920606,4979396,5313
6464,19920606,3223493,14338
6464,19920606,2783795,16566
91945,19921130,2624766,8232
71258,19920322,2896507,14825
71258,19920322,4502484,8595
71258,19920322,2874475,12255
24014,19920619,2574378,1437
24014,19920619,4063686,9093
43099,19920629,2873908,3750
43099,19920629,3281599,11253
13825,19920809,2517340,7660
13825,19920809,4559646,1097
158218,19921004,2613897,3658
158218,19921004,2356024,970
114919,19920907,2811797,8488
163652,19920618,2207424,1019
163652,19920618,3626565,17817
181867,19920918,1746585,15643
205538,19920216,2463264,2181
283174,19920614,1861535,11682
285136,19920812,3545964,9015
247352,19920421,2739092,17654
247352,19920421,2583142,10565
247352,19920421,2522437,13632
73255,19920827,2883640,17801
7589,19920115,3627211,15419
142769,19920917,2091296,4082
52256,19920904,3729605,19351
45971,19920310,2576460,7432
140521,19921022,2561653,11045
131557,19921008,1675928,11061
65509,19920214,2562218,14568
61483,19920216,2208499,5403
225875,19921106,3639969,6275
74665,19920419,3569198,17594
109619,19920309,2003043,5517
109619,19920309,2516487,18342
109619,19920309,2536920,14709
87604,19920214,1842605,17652
219736,19920422,3465460,16667
62665,19920125,4461192,5422
62665,19920125,3962086,1574
199262,19920209,3483798,16117
266353,19920424,4281840,8581
266353,19920424,3382106,9938
2951,19920112,3826533,12563
163048,19921212,3344236,19467
121129,19920412,2769829,14063
121129,19920412,2821951,49
121129,19920412,1524126,18620
291109,19920606,1725580,7849
141994,19920705,4190386,7632
141994,19920705,2078096,10256
53422,19920512,4112340,2748
173758,19921206,3028282,10893
173758,19921206,3573292,9577
135676,19920601,2128180,6087
46630,19920331,2020841,19479
167804,19921216,2778722,8640
167804,19921216,2454766,6811
167804,19921216,2684711,17245
84538,19921114,2582332,4048
208483,19920311,2265829,2645
46861,19920329,2258508,19547
27992,19920902,2491163,8743
27992,19920902,2092063,1813
628,19921021,3203980,17063
254318,19920321,2157773,3579
20213,19920402,2960059,10224
293485,19921222,4741698,338
215008,19921129,3031203,6839
17554,19920204,2340201,14394
38308,19921025,2708079,12506
38308,19921025,3366614,7350
38308,19921025,3576381,5809
38308,19921025,2872777,18696
191542,19920528,3679025,12966
191542,19920528,3659474,19417
186382,19920725,2597663,7172
186382,19920725,2876968,10382
54751,19921214,1972627,17436
72061,19921017,4341580,9462
72061,19921017,4256525,15459
72061,19921017,2245382,16275
72061,19921017,3243362,7922
30901,19921008,3324238,14270
30901,19921008,3818528,7364
142175,19920505,1979910,10626
142175,19920505,3128101,8540
67832,19921222,3326416,6627
67832,19921222,3358119,10676
282848,19920416,3457902,13759
299410,19921108,3048162,6968
235357,19921104,2576700,9338
235357,19921104,2665891,1036
21175,19921223,3153769,3927
214978,19920808,2847535,4440
44123,19921126,1956013,14057
159148,19920330,2457923,7547
213263,19920323,3422631,7897
213263,19920323,2636809,17018
213263,19920323,3070085,15776
123157,19921016,3554539,7559
123157,19921016,3427537,16121
23431,19920519,2839716,6755
289987,19920503,2482578,8111
289987,19920503,3515612,5560
145690,19921201,1834260,11292
231388,19921014,3212696,601
192790,19920402,3256885,13784
70634,19920606,3089114,4295
74329,19921123,4493811,17278
232853,19920401,2416903,3201
232853,19920401,3224083,15244
286091,19920515,3324477,50
39119,19920904,3070869,2592
264079,19920511,2781786,1740
236017,19920112,2786784,15567
236017,19920112,2513660,10600
207005,19920121,4544207,15944
121717,19920107,2618922,13646
121717,19920107,2490017,16727
121717,19920107,2808149,15290
121717,19920107,3053204,19494
121717,19920107,3330698,5822
69185,19920218,1977231,16953
69185,19920218,2802661,5187
293117,19921128,1782526,6511
293117,19921128,4265775,927
157082,19921020,4004799,601
157082,19921020,3914431,10764
116641,19920812,2852044,6811
244016,19921122,3077585,1630
155149,19920505,3243022,6993
257716,19920602,2910275,15908
257716,19920602,4261950,2304
257716,19920602,3446712,14989
140356,19920417,4265734,4924
140356,19920417,2260891,12250
119797,19921005,4405856,16220
181937,19921113,2530278,19171
8476,19920325,3589237,18780
253381,19920419,2633932,9217
35284,19920330,2924432,14593
35284,19920330,3421128,16370
111973,19921105,3605629,8001
111973,19921105,2198271,11947
111973,19921105,3133677,17080
263128,19920916,2300946,3450
40051,19920823,2828750,14491
235132,19920924,1920988,18281
85438,19920303,3480889,14983
198685,19921002,3204797,11057
198685,19921002,3342375,13040
65005,19921231,3362159,4791
104122,19920810,3259706,4642
62857,19920807,2869158,7802
286157,19920501,2161295,5748
286157,19920501,3008113,18720
286157,19920501,3174997,5631
190222,19920927,2528858,15063
97166,19920225,2400936,6357
208190,19921202,3853440,6426
134137,19920811,2113890,11845
124865,19920307,3977437,1962
14381,19921019,2943190,9486
14381,19921019,3158233,6999
73193,19921102,2841960,10157
139441,19920126,4400055,9619
139441,19920126,2881426,14942
139441,19920126,3333607,1020
89320,19921120,4859868,7786
89320,19921120,3906240,2991
206221,19921212,3507042,6154
31780,19920516,2031539,13343
54959,19920225,3186891,5885
58168,19920330,2950588,10526
92384,19920205,3040541,13058
92384,19920205,3440640,9888
71305,19920614,2879187,3143
71305,19920614,2441344,3460
228739,19920503,2185778,178
228739,19920503,2911441,6617
228739,19920503,1799570,4303
151888,19920406,3977349,10493
169952,19921003,3166437,5033
239618,19920105,3503242,13739
239618,19920105,3629598,10798
34163,19921021,3788532,9329
34163,19921021,3067215,7625
149327,19920617,2454923,16593
238309,19920504,3486307,5352
238309,19920504,3823960,2162
140236,19921122,3126389,3535
140236,19921122,2732256,18390
91675,19920414,3767328,10471
91675,19920414,2019571,8874
280205,19920220,1718810,15737
280205,19920220,2941324,3439
32002,19920707,3126689,2109
170296,19920729,3667572,2546
170296,19920729,2626554,5066
44083,19920319,3248348,18431
54562,19921020,2809872,16755
54562,19921020,2938259,18846
54562,19921020,3691401,10684
117272,19920319,2952738,14607
189086,19920211,3277344,17538
199187,19920721,4484976,9580
183656,19920216,4917200,17863
249632,19920217,2844216,17701
249632,19920217,2180729,1955
147185,19921030,2926958,7538
147185,19921030,3910874,14718
147185,19921030,2501203,12535
147185,19921030,1642045,6192
188933,19920624,2004928,6607
71113,19920509,2970900,13016
71113,19920509,3865845,2789
58930,19920821,3380311,682
118738,19921221,2538090,14520
220996,19920722,2541778,19969
285626,19920823,2075728,15918
220829,19920324,3370960,1115
220829,19920324,4083170,2264
86951,19921114,1659900,5440
86951,19921114,2624576,5192
202876,19920823,2987998,3589
207100,19920103,3439666,19201
49142,19920611,3588936,6964
131153,19920209,3171078,5968
107047,19920803,2733634,1901
219464,19921119,2964570,8593
219464,19921119,3635882,3764
181375,19921208,3121094,2057
40465,19920302,2940892,10014
196534,19920215,3452230,16286
196534,19920215,2469944,14712
12184,19921201,3843021,3621
34801,19920811,3672578,17986
261422,19920822,2311824,10150
82667,19921217,3307970,16347
82667,19921217,2826468,13002
80827,19920316,2592629,15081
194344,19920216,2868323,1199
194344,19920216,3183475,1239
267437,19920629,3182556,4588
23182,19920609,4204125,303
37562,19920229,1669567,9912
37562,19920229,2386968,14406
37562,19920229,2991251,19115
12334,19920415,2916678,6135
12334,19920415,3158554,8320
23236,19921228,5066780,7675
124963,19920505,3936532,7705
247774,19920617,2455446,17154
279856,19920513,2835232,11002
1334,19921204,3827156,6646
1334,19921204,2906244,11186
242834,19920305,2944373,10233
242834,19920305,3136205,7360
289223,19920409,2498565,14574
171673,19920129,4037252,19541
171673,19920129,2536584,16404
262084,19920818,2578605,8954
218153,19920621,4611245,3646
281827,19920419,3261401,8205
249814,19920111,2540027,14224
202096,19920819,3468872,19471
202096,19920819,2349600,12885
188398,19920525,3353391,5515
172825,19920214,2992508,1518
172825,19920214,2189626,3098
160621,19920706,2849221,13544
160621,19920706,1812753,5468
239918,19920918,1799633,2168
71276,19921106,4009370,17410
161584,19920319,3562890,19153
132635,19920928,2301017,17942
132635,19920928,4211583,7544
178156,19921023,3286224,11012
261730,19920527,1917353,13792
54916,19920324,2037851,2223
159134,19921129,2558058,18772
75268,19921129,3459786,845
4418,19920901,2979997,14089
279641,19920908,3063383,7537
144962,19921126,2589696,19449
144962,19921126,3003647,4390
290602,19920521,2861348,341
290602,19920521,2720564,13915
156173,19920103,4288186,10921
156173,19920103,2801738,7188
264955,19921105,3075980,7161
193003,19920212,3362935,17371
177253,19920702,2834525,6894
112141,19921217,2426512,18752
119251,19920409,3021211,9733
287501,19920104,2264589,11251
219988,19920502,3535885,12959
116939,19920715,1499184,15168
71368,19920515,2653088,8757
71368,19920515,2438606,2196
71368,19920515,2883211,18368
177545,19920326,1702209,18831
141686,19920127,2030734,16341
141686,19920127,2424015,1408
86923,19920213,4140579,17800
118367,19920314,3176421,18100
118367,19920314,2681053,7689
214781,19920421,2783764,18506
214781,19920421,2936263,13303
211270,19920801,2450726,16775
196810,19920831,3918625,10525
196810,19920831,2568222,10777
101308,19920521,4399708,3723
265192,19920804,3571405,2574
42361,19920919,4144251,12005
67126,19921220,4612880,19855
171884,19920810,2824330,17915
171884,19920810,2760179,2696
197252,19920624,2603988,8801
299207,19921221,2659877,598
299207,19921221,2855970,17711
27211,19921225,2782666,5339
27211,19921225,2134675,16241
24907,19921024,2756851,3500
82456,19920506,2833638,1588
289196,19920119,2941412,10037
19964,19920918,2561498,19853
19964,19920918,4150977,19115
102880,19920322,2935454,2222
278756,19920730,3190575,7835
21950,19921216,2494613,598
211252,19921007,2832054,17519
147281,19920827,3594277,14718
201892,19920410,3114586,11266
94312,19920921,4119606,12496
59146,19920919,2564233,14787
59146,19920919,2068896,14096
59146,19920919,2646563,17904
219802,19921011,2807822,18779
150952,19920322,2396699,7171
150952,19920322,4945591,7518
129356,19920329,2967100,324
276110,19920812,3642515,9149
133051,19921027,3844519,3194
8734,19920831,2361455,17254
8734,19920831,1514845,12751
39652,19920818,2460385,11110
39652,19920818,3534792,19128
285316,19920320,2062336,2335
60647,19921223,2923780,18738
39080,19921031,3461562,19071
39080,19921031,3579586,10227
227674,19920112,3040975,5870
11084,19920520,2156427,17549
11084,19920520,2314039,13678
128668,19920311,3979921,15254
272111,19920117,2304042,13636
272111,19920117,3367626,5577
237241,19921126,2568981,6700
66304,19921231,2658808,9049
116485,19920622,2792153,14653
116485,19920622,4013617,17331
194681,19920501,1701129,15795
196172,19920507,2864318,12824
196172,19920507,3017718,9711
113116,19920520,3259902,5259
113116,19920520,2608992,9000
107494,19920830,3229244,7296
96415,19921222,3567025,1399
96415,19921222,2357643,9172
174500,19920920,2244198,2071
46360,19921227,4540414,7483
118891,19921223,2242553,6548
59209,19920603,1954854,4454
95815,19920408,3371278,676
135430,19920427,3079216,3224
272539,19921220,3798360,7586
272539,19921220,2013641,11869
272539,19921220,2691794,19701
154822,19920628,3736903,5703
168280,19921220,3563261,6687
230654,19920331,3784672,9778
259403,19920822,3252372,6610
259403,19920822,4456158,17492
73361,19920611,2605301,16843
73361,19920611,4036300,3756
73361,19920611,2245957,1917
37682,19921029,2965505,17169
54691,19920727,2815450,30
54691,19920727,2279039,1385
54691,19920727,2849380,8460
276413,19921031,3370469,3259
149206,19920503,3036993,10707
149206,19920503,4624850,132
23287,19920125,2629125,18401
248722,19920907,4031400,19521
248722,19920907,3000862,4637
156052,19920806,4412488,18579
156052,19920806,2411709,4509
263444,19920812,1926386,17307
263444,19920812,4649498,12848
263444,19920812,4695509,10744
193847,19920125,4436855,3378
259183,19920813,4426890,6936
259183,19920813,2727624,3263
259183,19920813,3303315,18421
92420,19921218,3791915,12756
92420,19921218,2510562,6032
236402,19921124,2851847,18043
182518,19920709,3662663,19364
269180,19920224,3088222,9420
269180,19920224,2126476,13820
269180,19920224,3195120,7050
286222,19920109,2824218,5710
199313,19920914,1965254,4258
199313,19920914,4442125,16084
199313,19920914,2848978,1783
176855,19920830,2584818,10401
266093,19921126,2227197,958
137179,19920111,3087485,19656
39362,19920904,2905635,9096
39362,19920904,2542471,16261
129013,19920929,2962403,15448
85159,19920617,2907617,12749
85159,19920617,2172795,15776
173437,19920630,1883591,14211
58664,19921012,2277637,10138
58664,19921012,2623087,7562
110191,19920107,1816032,2487
136522,19920326,3868699,18193
196540,19921001,2703563,5347
183506,19920914,2695610,10038
183506,19920914,4397921,16612
275270,19921122,3231877,4710
275270,19921122,2790528,16958
275270,19921122,2155323,6343
153608,19921209,3123633,16803
179042,19920105,3220909,15882
223270,19921212,2212373,7603
223270,19921212,2149084,621
296503,19920323,4864329,15914
296503,19920323,3423014,18900
290833,19920206,2449083,1370
159424,19920418,2583511,13097
215501,19920926,3501023,15406
215501,19920926,2334882,4475
280996,19920706,2211650,4978
232418,19921225,2076182,2856
153245,19921229,3579296,12677
135760,19920121,2153079,7512
135760,19920121,4649513,2406
209704,19921106,3684136,1067
261334,19920227,2747619,4257
261334,19920227,3435586,2936
265358,19920622,4198944,14233
265358,19920622,2683581,5231
265358,19920622,2666949,16909
23986,19920419,4233144,1614
23986,19920419,2245045,10148
79207,19921212,3043073,13975
250468,19921216,2884157,3190
13633,19921003,3975864,9750
151663,19920105,3572010,19172
151663,19920105,3756281,15470
111712,19921214,2298564,6033
111712,19921214,3113568,16174
159301,19921217,4671987,12559
160318,19921217,2174631,830
267497,19920327,3263522,15518
267497,19920327,1488046,12967
267497,19920327,2000822,4250
69670,19920707,2783093,7769
30524,19920615,3258296,11317
293956,19920924,3811440,8553
200974,19920605,2675041,19913
175777,19920119,2517642,18142
175777,19920119,3498792,1425
293747,19920117,3107079,6830
143434,19920508,2248617,5300
284438,19920725,3216250,6077
211184,19920814,3710745,9876
179770,19920616,2345420,9885
75124,19920920,3412161,3006
268426,19921120,2911468,3941
268426,19921120,3348315,1090
94516,19920202,2340043,995
138743,19921121,4285140,19993
138743,19921121,2614118,6765
191752,19920512,3327220,17852
244504,19920106,2537120,12631
244504,19920106,3775777,8532
48314,19921224,3278860,17958
48314,19921224,2698291,18845
48314,19921224,2602756,17665
239021,19920511,2160422,4898
239021,19920511,2871206,17847
289789,19920714,2844408,15629
281540,19920926,3013515,13042
67997,19920725,4388377,13884
67997,19920725,1693814,1804
180208,19920710,3659633,3753
119686,19920608,4513781,2158
119686,19920608,4016285,7401
24169,19921128,2106299,15449
83105,19920814,2417553,5876
76777,19920627,2922912,4019
76777,19920627,1796792,1026
76777,19920627,4159716,19784
76777,19920627,3700247,13996
189968,19920309,3041784,12039
203713,19921022,2302665,1369
79855,19920516,3278863,405
18325,19920105,2030672,616
41029,19920924,2929910,3274
132223,19920101,2316161,1287
132223,19920101,3196971,14534
291139,19920712,2329931,13750
147538,19920928,2183513,17893
147538,19920928,3212138,920
23348,19920117,3800207,4374
119320,19920805,3342019,1250
119320,19920805,3299486,19779
53302,19920815,3625164,270
42565,19920505,2136911,9228
202969,19920406,1802000,14143
65969,19920705,2022338,15738
153817,19920717,2944755,14620
10363,19920523,3716590,19754
90574,19920405,1801116,6225
63718,19920318,1924326,16718
63718,19920318,4027121,2545
230912,19920227,3026737,1734
145531,19920329,3320354,11496
145531,19920329,2870464,12831
145531,19920329,4601002,136
68758,19920604,2783418,9114
163864,19920731,2137189,182
163864,19920731,3962259,5205
49045,19921209,4004058,9480
49045,19921209,2099874,3535
49045,19921209,3522586,9046
108367,19920701,3708496,16159
160924,19921021,3881960,12092
146620,19921215,2575161,16195
146620,19921215,3060401,1465
146620,19921215,4287062,14682
33245,19920314,4714810,626
246679,19921023,4274784,18745
246679,19921023,1884329,7639
221440,19920906,2590885,14198
221440,19920906,2698196,16264
221440,19920906,2846333,631
44155,19920610,2851293,8904
119183,19921209,1990020,1553
182290,19920926,4272894,10281
182290,19920926,3681086,7231
44771,19920615,3602770,8133
44771,19920615,3142553,5590
44771,19920615,1735971,9022
44771,19920615,3668442,2435
80066,19920421,4137870,2825
166192,19920215,4782131,11286
172189,19920306,3021577,13543
28096,19921020,2317724,522
28096,19921020,3851850,2766
138179,19920523,2276608,19306
101677,19920713,3293693,5951
276508,19920310,2974422,2901
269518,19920831,2446028,11781
12167,19920525,2849644,7402
83749,19921024,2171362,18046
104959,19920731,2162793,1725
104959,19920731,2804337,11872
262918,19920925,3476739,18183
25243,19920123,3435420,15789
25243,19920123,2921512,19323
25243,19920123,2042108,17163
25243,19920123,2611378,1801
25243,19920123,1839373,119
131704,19921016,4855797,16538
246418,19921030,2177989,4849
263396,19920715,3229494,10723
133804,19920623,2373239,2071
133804,19920623,2843316,5377
261338,19921207,2247194,15857
238382,19920814,2905402,1195
3125,19920930,3160770,11642
28628,19920325,2701638,2649
273664,19920605,3089220,12352
6430,19920828,4043550,9936
6430,19920828,3076890,13901
268765,19920109,3840137,10391
268765,19920109,3557180,15269
276500,19920420,3276156,17301
156991,19921229,3733354,5075
55153,19920307,2224288,18264
206068,19920529,3726888,12971
234856,19921112,1707799,19905
104530,19920103,2574722,3768
104530,19920103,2329259,13523
45538,19921101,3245010,11168
153622,19921202,4805275,12472
153622,19921202,2884067,5538
33298,19920615,3421276,19433
33298,19920615,1818637,1230
195806,19920108,3565560,9478
22933,19920201,3049306,10359
22933,19920201,2747012,18098
158494,19920728,4093018,18037
227092,19920311,2702292,18526
227092,19920311,2836755,16297
227092,19920311,4473408,11236
227092,19920311,2249307,19629
48782,19920919,3144847,14713
266722,19920224,4575596,18071
192989,19920818,4301151,16098
264397,19921216,2562359,3099
37655,19921001,2839568,10912
217873,19920216,3771172,6339
217873,19920216,2967316,3708
217873,19920216,1690843,4965
292571,19920617,3283420,9042
271055,19920701,3938180,3007
271055,19920701,3916208,11359
7828,19920704,3452738,7122
7828,19920704,4064935,13061
19189,19920518,1945093,891
88336,19920318,3508920,17445
88336,19920318,2075814,6181
