"lo_orderdate","lo_partkey","lo_revenue","lo_suppkey"
19970124,44100,2505840,73
19970124,91438,2687328,668
19970917,34391,3117317,744
19970422,26352,2734390,1171
19970405,142873,4598088,1927
19970813,59162,1917183,109
19970808,33659,3593018,1846
19971220,96775,3189186,1933
19970120,35457,3403147,1717
19970612,105119,2835005,1506
19970322,108006,2238912,224
19970117,122164,3022335,1497
19970525,145733,3913206,1956
19970525,125320,3378098,1758
19970422,145948,3337855,1199
19970808,195563,3701905,1398
19970808,186672,3598238,995
19970828,130214,2976150,625
19970828,104639,3747476,287
19970828,181112,2519848,265
19970511,132717,2944761,1910
19970314,123335,3284441,696
19971226,7262,2923150,290
19971226,48296,3170450,254
19971127,32397,2146964,304
19971127,89790,3888841,1080
19971127,62155,2466667,1783
19970522,153628,2744403,721
19970522,43420,3041790,224
19970504,104938,4748520,143
19970504,79009,2466048,317
19970302,366,2406084,1942
19970302,55472,3117594,829
19971102,192636,2924841,1916
19970112,2396,2269585,398
19970112,140674,3588804,1936
19970707,186824,4350937,1787
19970808,48789,4214116,511
19970630,137465,3110092,1272
19970225,99477,3007569,1234
19970330,18832,4632696,1906
19970418,67052,2723920,1101
19970430,176208,2615915,604
19970430,21431,2650762,763
19970430,185306,2128689,279
19970618,197773,4256001,614
19970329,6408,2497360,588
19970303,107233,2480460,203
19970821,51914,3257878,124
19970602,161633,4024746,822
19970102,62959,4547333,1702
19970102,6463,3115521,1370
19971218,191069,2071867,1874
19971222,34273,2496634,1496
19970310,88565,2982835,1574
19970217,160748,3508955,752
19970604,1136,2053517,856
19970604,81728,2923621,1821
19971207,189293,3041038,1946
19971207,35372,2285282,1456
19971207,94644,3097029,1863
19971207,18027,2338924,723
19970322,95173,2525583,1569
19970322,52600,2887836,893
19970519,14755,3526512,134
19970626,191484,2517617,1539
19970331,176326,2477899,137
19971226,155477,3754551,1516
19971226,133482,3267374,171
19971102,28544,3607723,864
19971102,27690,2620657,336
19970904,194966,4847377,1643
19971121,152436,3657072,1177
19970327,77345,2286325,665
19970327,78885,3086585,787
19970324,93455,2462365,1404
19970324,92722,3508317,917
19970107,171644,4215327,795
19970312,165618,2747651,1548
19970517,191510,3295907,1446
19970514,22607,3658803,503
19970514,191778,3730191,1044
19970929,42452,3381541,86
19970731,170312,2416277,1118
19970731,19588,3217175,1061
19970214,7098,2242355,925
19970214,82280,1974205,1813
19970214,68117,2142007,169
19970922,114663,2852022,178
19970209,36516,3195522,106
19970719,193912,3341846,154
19971010,92184,1990096,1780
19970808,91213,2196479,1423
19970702,22165,2729858,1115
19970830,11888,3930937,294
19971231,17408,2361862,332
19971231,166604,2983691,271
19970814,84416,3080902,1332
19970810,72744,3033479,1457
19970525,199537,3093041,1703
19970525,1795,3122093,497
19971123,116482,3708738,1664
19971229,155277,2843064,105
19971229,48511,3257626,1786
19971229,123039,2418242,608
19970801,140518,4081737,1308
19970801,53548,2624691,982
19970520,5298,2620765,1438
19970520,32802,3740228,320
19970302,14735,2969514,649
19970302,95774,4114715,271
19970708,109416,3284144,1933
19970708,136481,2739051,22
19970708,29675,3931441,1904
19970619,185763,4529462,1631
19970212,87210,2346531,670
19970219,22150,1951313,1265
19970306,163374,3242706,1581
19970306,193484,2583912,969
19970818,199147,2467357,1021
19970118,75145,1834789,782
19970930,157751,3158077,546
19970930,50665,3998758,1701
19970103,62461,2510983,1035
19970607,49437,3431414,812
19970623,120310,3251277,1267
19970623,47092,2174815,687
19970307,78778,3798136,1981
19970801,117674,3933132,245
19970302,83837,4096867,1156
19970801,124137,2612542,1140
19970801,157325,2626408,941
19971120,6773,2751463,614
19970407,32161,1784037,243
19970509,23186,2717491,344
19970802,10659,3246036,782
19970802,145760,4117132,757
19970917,125070,2468287,561
19970917,39966,3331618,1853
19971121,3326,1985351,248
19970216,192112,2860965,482
19970720,119380,2686809,873
19970720,73868,4405729,359
19970910,162946,3616092,1751
19971011,190304,2693787,1939
19971011,34627,2967078,1076
19971011,153981,5494446,71
19970815,48668,3532402,1440
19970218,161991,4095715,1134
19970922,147340,3670901,1146
19971112,97042,2493696,426
19971208,32101,2405056,891
19970421,110991,3683661,631
19970421,45872,3350334,1534
19970421,148635,2661819,1547
19970730,27021,2085644,1225
19970105,63000,2126304,1053
19971101,176960,4167620,754
19971101,154341,2285566,1702
19971101,39230,2088244,174
19970101,79672,4129175,1863
19970101,39288,2709834,1176
19970906,160291,3040402,811
19970906,101396,2699757,881
19970228,132054,1717045,814
19970108,141278,2232204,218
19971221,58326,2440208,223
19970915,180398,3252458,430
19971217,131873,3223040,104
19971217,15281,2781351,1323
19971217,138890,3228961,769
19970225,25714,2685844,999
19970225,101206,2433715,967
19970929,157287,2375342,201
19970331,33291,2181684,1906
19970619,177043,1854786,426
19970619,115862,3177339,135
19970619,78094,2444365,823
19970119,78892,4303047,653
19970812,108753,2755377,1592
19970812,127560,2805218,1437
19970903,110858,3479798,118
19971108,181266,2175824,116
19970322,104210,2032587,1403
19971102,192514,3021845,802
19971022,156013,1770280,512
19971022,158104,2701882,1991
19971009,120980,4970434,1414
19970928,44636,3020583,1143
19970928,190872,4928766,1270
19970730,197110,2155898,1445
19970102,108244,2186411,1064
19970218,162556,3387625,1167
19970615,38280,1946811,1283
19970615,159732,3873720,974
19971014,56851,4230369,145
19970327,76745,3560558,1971
19970919,45632,3180502,1504
19970919,47381,2810852,166
19970308,116222,2117356,177
19970718,11391,2652968,753
19970531,196825,4468231,121
19970531,120968,3842670,1804
19971102,25753,4190160,1551
19970625,26503,3382197,450
19970913,140795,3453120,1548
19970913,85209,2223600,233
19970930,172230,3081076,634
19970930,21537,3281692,1110
19971108,119306,3280117,810
19971221,98632,2881323,1143
19970221,145950,3053803,681
19970221,128439,3700858,1374
19971031,17988,4208403,915
19970621,141730,3585981,1325
19970808,117561,3049777,525
19970808,30491,2877095,175
19970808,175860,3060594,1395
19970316,194681,4602562,347
19970406,72176,2806127,1363
19970505,19266,2398966,392
19970505,198646,3077544,323
19971019,18353,2929190,1760
19971019,47924,4133199,545
19970220,171655,4335618,1123
19970220,733,2705456,395
19971124,149462,2389618,1156
19971128,79396,3197781,1180
19970112,130590,2654526,342
19970926,126838,4522212,422
19970603,188111,2302291,1879
19970713,79326,2356102,658
19970713,60508,2594839,1611
19970124,33168,2277198,1143
19970830,155521,3277585,716
19970830,27447,2428635,1788
19970226,154052,2818215,1623
19971116,149122,3014462,1608
19971116,47877,3432580,471
19970910,47520,3274037,1201
19970310,119958,5039816,113
19970704,49740,3210506,144
19970630,168307,2723094,286
19970501,162285,2175857,449
19970501,119827,4587500,405
19970501,119916,4694581,1027
19970108,48925,4433694,1119
19971107,188578,3464799,1274
19970408,86437,3843261,579
19970723,79278,2388813,341
19970904,138535,3993619,1459
19970904,64096,1766109,863
19970619,2862,4431563,137
19970115,84691,3921114,1027
19971223,133188,2417936,1774
19970217,180192,2518936,1264
19970708,42265,2179104,570
19970708,196151,2723775,981
19970708,70,1566663,1943
19970304,47625,3925259,1415
19970304,28823,3747142,1249
19970304,199793,4080855,188
19970304,120801,3016900,157
19971214,15148,1716971,1827
19970203,8931,4719420,1956
19970615,190426,2345901,1727
19970615,58997,3778972,1308
19971026,152178,1944898,1378
19971026,51702,2953508,1346
19971026,158852,3651634,1453
19970911,150389,2944971,1174
19970911,48312,1992550,1662
19970513,125030,1884283,307
19971008,88046,1805433,1290
19970102,186254,2412450,782
19970822,48463,3596400,1542
19970822,116410,2981196,1893
19970822,167188,3165563,342
19971209,195966,3674412,1668
19971209,186932,4112560,1979
19971209,113235,2553878,817
19970916,66443,3145870,1804
19970916,99583,3456354,1782
19970218,195463,3545496,60
19970218,51340,2324412,454
19970914,28253,2806650,1262
19970914,70051,2184025,1904
19970501,78815,4080917,1258
19971109,138532,3651482,1061
19971109,28296,1893976,1450
19970918,56905,4574688,170
19970918,155991,4566834,1322
19970918,126437,3548817,1142
19970527,61347,3391217,1881
19970808,83333,2751129,641
19970808,193934,4327602,687
19970808,46558,3183627,271
19970110,166979,4296537,288
19970829,190582,4261733,321
19971016,34409,3143556,1856
19970623,20116,2023522,33
19970615,103360,3386586,596
19970509,76522,2562469,190
19971125,67168,2288482,1029
19970108,59941,3752455,1632
19970108,149046,2660947,1667
19970214,180634,3127485,643
19970602,70742,3156579,274
19970602,159693,2997099,1890
19970602,96445,2278916,1519
19970602,135836,3852226,868
19971223,68039,2461181,513
19970902,13352,2852098,1841
19970313,25543,2271831,137
19970618,104146,2960460,1780
19970203,192563,3244897,208
19970530,68721,3680210,1599
19971211,117933,3948682,534
19971211,69158,2231757,1655
19971022,13916,3293838,360
19971022,72353,2743474,137
19971022,33806,3827560,960
19970828,196979,3967178,68
19970828,10175,2196384,893
19970828,52823,3239095,706
19971130,42618,2933946,1706
19970226,111858,4543735,1185
19970611,108463,3457931,1176
19970328,27668,2758896,868
19970815,136920,3874701,1928
19970425,102494,2672731,1244
19971104,43105,2217779,1396
19971104,83428,3246266,337
19971104,20434,2316075,967
19970412,38061,2454690,1777
19970412,86301,2471616,947
19970716,54043,1994080,290
19970716,177353,2733398,821
19970512,161157,2577605,10
19970429,181565,3161395,879
19970429,148158,2894760,1437
19970429,136444,3132611,1041
19970313,119110,2540497,1541
19971209,115436,3033488,371
19970111,112679,3214173,504
19970804,69090,2541816,331
19970804,183032,2542268,1168
19970713,181143,3172970,166
19970602,89713,3873665,712
19971201,52759,3307101,46
19970924,172290,2176939,814
19970109,15300,3064986,128
19971106,71809,3241056,1544
19971122,132768,3976078,630
19971228,55484,2598261,1115
19971228,185737,4312579,1781
19970906,106641,3675884,938
19970906,139210,3085548,1623
19970326,188880,4075581,171
19970428,149535,3802872,934
19970502,143280,2191351,1538
19970502,191570,4396514,1022
19970606,164059,2773933,736
19970731,177527,3247548,697
19970829,182426,3439197,1067
19970829,65498,3622137,796
19971129,105702,3406861,707
19971129,122156,2857013,475
19971229,97699,2748637,1473
19971010,7817,3566907,745
19970313,53319,3148967,626
19970313,122518,3073317,1780
19970313,2930,4261562,1716
19970107,14438,2092209,605
19970107,29675,3610507,1293
19970830,131582,3443379,619
19970830,127816,3398141,240
19970830,52450,2776851,1453
19970830,120330,3012586,985
19970830,176821,3985422,1311
19970627,106565,3889611,1086
19970121,87142,1861951,335
19970714,100234,2488207,1152
19970320,194139,2175241,1372
19970828,59801,3178244,1988
19971225,191427,2555500,543
19971225,182658,3436043,1443
19970104,18467,2705803,1176
19970102,186348,2771144,1547
19971216,166079,2813436,1752
19970208,146863,4744092,1985
19970208,17224,2493565,1493
19970726,191457,2564233,185
19970724,187252,2699928,656
19971111,182702,4022713,1829
19970321,119165,2486736,706
19970415,176180,2386742,796
19970415,173550,3571810,625
19970220,17885,4417056,1900
19970113,83319,3060428,957
19970113,134532,3223918,491
19971217,96304,1989459,511
19970628,188608,3970044,229
19970628,123776,3385367,974
19970628,87277,2041796,403
19970824,167377,2607087,871
19971112,33406,2615848,1385
19971112,41424,2609317,1160
19970517,147079,1885041,532
19970702,193291,2367135,1592
19971018,60159,2081619,1764
19970811,156174,2974551,283
19970710,58035,1946338,1444
19970225,58319,2702787,757
19971004,151337,3320885,864
19970711,36250,2733120,1423
19970711,52758,2850109,1720
19971230,134937,3707228,1749
19971012,101314,3248815,1049
19970419,39125,1700463,995
19971011,96375,3017014,1367
19971011,173487,3124080,627
19970304,120801,4547212,1498
19970317,165540,2867494,1309
19970317,129018,2572503,1720
19970619,114509,3921489,1158
19970619,53487,2463220,638
19970629,120100,1875047,1481
19970629,118080,2556330,1340
19970108,120705,2698994,1921
19970217,24583,2778469,1511
19970523,55800,4154222,735
19970523,22471,2179387,1468
19970702,56764,3066394,1536
19970702,25613,3500337,760
19971119,183755,3420075,1507
19971119,49219,2498801,1933
19971119,85790,2898089,1303
19970624,74114,2110933,1301
19971211,72477,2452503,406
19971104,7327,2155122,935
19970701,61029,1768175,789
19970313,72460,3437904,143
19970313,192480,2971987,934
19970313,4553,3486459,193
19971211,80066,2071198,1994
19971211,196872,4093280,103
19971206,151836,4304252,1221
19970824,194248,2281808,1200
19970616,69001,2619000,1840
19970616,86840,3156779,1987
19970616,122698,4088359,1543
19971010,164921,5308364,1016
19971010,23119,2451042,1576
19970721,110737,4294172,1364
19970721,147227,3213582,267
19971012,79909,2986350,1679
19970113,1430,2995717,601
19971206,88531,3856567,1529
19970719,58883,4823883,434
19970719,43712,2920672,1463
19970810,173436,3154708,1156
19970810,121924,3580492,876
19970904,163606,3763278,1585
19970904,132336,2241324,952
19970904,169802,3953241,1817
19970910,118876,4183872,790
19971202,15892,4371478,651
19971202,158328,3396484,1010
19970927,15461,3364068,566
19970927,49810,3362996,1539
19971222,47543,4024458,670
19970401,173572,3403038,1272
19970401,23720,3279221,1977
19970227,72488,3322592,384
19970425,104300,2582514,1792
19970821,169313,2736973,453
19971114,149962,3585312,1213
19970714,170262,2278164,1844
19970714,150460,2413715,143
19970702,101032,1859454,697
19970312,27076,1986078,759
19971227,145942,4132927,1795
19970914,21446,3183400,1342
19970914,41998,3067124,660
19970914,90763,4559776,770
19971016,179805,3897766,52
19971016,97995,4538038,960
19970807,110937,3895860,98
19970119,61649,2638228,1740
19970511,178490,2738583,191
19970410,61609,4070995,283
19970429,81454,3508239,1770
19970502,30730,2653846,901
19970818,47888,3884722,126
19970407,107664,4215926,447
19970407,101148,2947544,252
19970514,191169,2869384,824
19970514,67960,3080880,1059
19970408,169162,2718401,580
19970408,91895,3843594,1178
19970625,9425,2377936,546
19970821,59627,3465178,1205
19971109,37766,3876054,330
19970117,137203,2966558,147
19970117,156790,4432296,367
19970726,105097,2618565,1706
19970726,118026,1597350,755
19970719,44086,1895347,1249
19970222,191392,3779677,1181
19970223,100217,2361387,1231
19970725,8631,3048467,1166
19970315,183370,2470729,291
19970315,95033,2390169,1000
19971107,25417,3288904,1926
19971013,97333,2394594,1085
19971106,171136,2408224,261
19970510,129118,1833081,1226
19970510,25385,2205369,1517
19970120,41469,2277892,286
19970313,113151,1959264,1368
19970313,122587,3627993,324
19970313,119193,2206185,456
19971123,49363,2673277,718
19971123,24509,3225375,462
19970902,139095,2667379,599
19970716,138922,3211986,1431
19970713,68637,2729571,1177
19970510,142348,2502612,650
19970630,76814,4400020,547
19970408,185237,2336380,1361
19971002,95186,2442680,1955
19971002,83598,3122058,1538
19971110,75154,2865782,927
19971110,112906,3281319,1466
19971110,14413,2496858,1164
19970712,111978,4943085,981
19970712,166746,4665992,1216
19970421,154584,4070232,1172
19970306,170599,2704735,1241
19970306,51996,4529076,970
19970525,166403,2433326,1373
19970409,59945,2946942,114
19970409,92857,4439640,1071
19970220,77977,4316573,843
19970614,96527,2955628,1100
19970614,36894,3130821,482
19970723,153638,4266290,1464
19970712,158012,2439622,1589
19970201,107945,5077644,1794
19970127,4399,2451676,1787
19970127,175323,3221729,1533
19971018,18619,2483240,552
19970815,183340,3689297,183
19970113,112344,2983948,972
19970315,181164,2492810,1601
19970315,168558,2516272,1564
19970315,142420,3869563,1825
19970327,120633,4134075,1044
19970327,71497,2731391,1256
19970327,111552,4137153,502
19970824,107631,3568936,234
19970607,33494,2363923,393
19971012,11066,2311723,116
19971012,126502,2696274,31
19970304,86483,2624491,200
19970304,103211,2914104,1407
19970304,61740,3063132,1458
19970304,100803,3650891,157
19970629,514,2633817,991
19970622,115747,3331578,393
19970622,148831,3099839,1892
19970622,197356,3342705,1360
19970622,155450,3034987,1534
19971116,53763,3869577,1144
19970324,122029,2596019,299
19970906,91984,4961685,1041
19971014,46024,2281487,1516
19970311,176884,4194322,147
19970208,176189,2391190,1384
19971119,84689,4518936,1177
19971119,153304,3291452,1418
19971119,154389,2208371,1328
19970118,16359,2089023,609
19970512,138273,2095409,693
19970512,167425,3432566,1495
19970512,71082,2000852,965
19970620,43924,4436310,799
19970519,52695,3638099,1903
19970519,41950,3594705,254
19970519,37882,4684371,555
19970902,105681,3562268,1129
19970226,157736,3917506,1854
19970408,103548,3497171,1470
19970408,10107,1851122,131
19970408,67805,3233587,986
19970306,21682,3492815,243
19970310,138577,3799820,150
19970310,62906,3162178,79
19970324,99647,4223631,1259
19970324,165663,4278433,1788
19970324,90525,3000729,1071
19971107,98530,3744898,1345
19971107,4187,1907382,1026
19971017,187631,3031663,775
19970112,172770,3715024,526
19971228,68878,3900589,621
19971118,128191,2867534,371
19971118,99588,3581580,1082
19970618,70181,2417478,179
19970718,165718,4414682,404
19970407,23348,2865600,1
19970407,152252,2159838,942
19970305,25585,3770407,1147
19970305,122729,4116542,533
19970113,124061,1974809,963
19970103,53300,2509106,1498
19970103,106237,2036410,1520
19971228,184966,4973578,43
19970218,9854,4100951,873
19970908,5815,4295141,1207
19970908,6458,2510588,538
19970706,60994,3307843,568
19970706,4929,3055310,1363
19970414,81055,2142551,1870
19970825,157771,3584389,746
19970625,126957,3928221,511
19971018,20534,2676335,1974
19971018,107184,2217977,1701
19971018,34340,2784432,589
19971220,53239,2303388,977
19971002,199078,2655469,819
19970831,34943,3282639,1575
19970831,180253,3135804,991
19970831,106908,4978740,501
19970515,180191,3123313,850
19970515,59124,2016769,1741
19970622,164892,3240609,422
19970526,83819,3288325,1302
19970726,53971,4338882,1033
19970726,78807,4387710,1070
19970226,74064,2537018,1887
19970226,193219,2125780,1553
19970226,29534,2581666,49
19970411,24786,3217977,698
19971013,89676,2974886,428
19971003,57138,2138788,161
19971013,134634,2553003,722
19971013,181502,3721225,271
19970429,17187,2404904,700
19970429,41701,3173696,40
19970804,176917,3553147,1235
19970220,22240,3043906,1492
19970829,58047,2412096,1597
19970706,175766,3897164,1161
19970706,35832,2764886,1872
19970706,19283,2827762,163
19970627,86403,3301214,258
19970627,162147,2132922,716
19971019,29770,4242625,1926
19971019,137020,1968171,1139
19971126,152080,2306046,1720
19970406,102407,2693363,277
19970406,7214,2845630,46
19970203,149717,4436208,1866
19970113,122429,3017502,189
19970704,98384,2797937,1027
19970613,19501,3031347,1718
19970922,102631,3224785,833
19970314,79822,3567603,280
19970707,163369,2899096,1529
19970113,147753,4570303,625
19970815,22998,3004428,1633
19970815,119658,4110242,1447
19970625,7273,1825877,1789
19970625,197895,4583647,1050
19971225,191720,4087240,1093
19970529,125878,4247533,1632
19970728,25817,3964892,981
19970319,146731,2780369,689
19970505,199183,1983532,1915
19970505,53280,2723082,1894
19971106,17806,3402781,1923
19971106,48736,2941538,54
19971218,66683,3375245,1168
19971213,73746,3002666,1285
19970327,193323,3192385,1900
19970327,176651,3897578,1510
19971122,90287,2276112,1452
19970629,55513,2907649,799
19970804,162932,4875608,97
19970316,137107,2872835,1864
19970620,78233,1962192,242
19970720,31292,2201922,358
19970522,145066,2819870,990
19970927,162568,3036102,11
19970927,72901,3957676,55
19970927,44337,2890680,1207
19970407,68322,3205154,407
19970407,87152,2029965,916
19970411,39839,3548765,1646
19970411,171959,3290139,865
19970827,127987,3481885,1242
19970827,75322,3082432,1564
19970827,125191,2383732,249
19970827,79762,2931382,289
19970827,150622,2709644,533
19970827,100236,2254883,1584
19970322,172139,1894207,1744
19970814,30835,3983712,456
19970718,81704,3799567,840
19970718,76202,2358756,1975
19970613,149828,3903987,891
19970613,141474,3087012,927
19970430,65042,1667658,1058
19971104,128336,3012440,153
19971104,139899,4362502,1693
19971104,47232,2146198,1894
19970601,75175,2817916,789
19970307,56246,2272233,554
19970307,38690,2713397,1128
19971101,1499,2772970,263
19971101,189142,2518912,537
19970203,185487,2778572,1218
19970203,76737,2709407,439
19971112,85661,2845428,1556
19971020,50404,3364329,58
19971020,101697,4586463,146
19970418,159110,2020222,1837
19970418,107081,2772427,1517
19970123,20366,3438440,323
19971017,133038,2570472,1252
19971017,153524,4019520,44
19970916,92429,3530807,835
19970916,39288,2761380,955
19970628,115118,1752921,1318
19971114,116014,2523524,1380
19971114,42773,3531054,1159
19970824,119977,5088279,1385
19970824,41377,2880638,283
19970824,7960,4034793,1395
19970406,10457,2857970,540
19970927,34834,4377854,41
19970927,43187,2461532,685
19970407,104874,4509288,1362
19970407,180199,3165995,479
19970407,198787,4107228,935
19970602,168911,5131926,1681
19970218,51876,3472953,334
19971210,82897,2876231,527
19971126,52824,4157758,1200
19970313,50551,2348424,777
19970313,97878,4361397,976
19970119,118317,2673290,601
19970119,97766,3894382,303
19970323,57273,2805015,1818
19970323,36490,2681801,190
19970323,70816,3752301,620
19970323,197198,2331342,302
19970312,185882,4091222,1828
19970312,109960,4968239,1373
19970312,52531,2446340,951
19970302,127628,2801309,93
19970302,27420,2964324,1635
19970527,114631,3439366,1749
19970527,40148,2226334,1065
19970823,135670,3844580,1454
19970823,195577,3082546,608
19970801,110918,3780663,1952
19971213,194781,3714044,709
19971213,138553,3404325,711
19970809,190959,4850181,247
19970723,49770,4471402,7
19970403,150918,4837611,422
19970613,197027,2045716,1845
19970426,5688,3346728,648
19970430,123524,4011171,1973
19970723,196884,3724054,1115
19970918,147826,4530896,600
19970506,148024,2894454,1306
19970506,25536,3126212,842
19970506,30277,2607703,1724
19970301,145090,2312178,253
19970508,67058,1865591,2
19970901,19290,2297651,1040
19970423,172710,4278504,1265
19970423,34992,3815440,112
19970708,116746,4537292,1435
19970707,117538,3182614,655
19970707,44819,3280686,1580
19970707,65851,2810666,129
19970519,17231,2266606,1348
19970504,38426,3143623,1812
19970504,160501,3708562,1536
19970909,120030,2457070,116
19970803,8291,2728384,1088
19970803,145522,3526920,1494
19970101,103645,3115929,398
19970401,173093,2728650,70
19971020,193884,4859651,515
19970111,35642,3773714,970
19970111,20904,4779413,1978
19970111,78816,4135242,1011
19970111,98076,2346842,446
19970528,168887,5280876,326
19970528,70362,2206388,54
19970516,149055,2640887,1891
19970906,89597,3385783,1897
19970503,161670,3863355,1344
19970809,64855,3439516,1857
19970705,60173,2153023,49
19970221,44546,3614559,1471
19970221,74253,2098597,489
19971024,32248,2524533,1422
19971024,14144,2628419,1911
19970216,40185,2896213,903
19970824,175461,3457035,387
19970213,155457,3094472,605
19970213,160347,2296778,1848
19970718,132953,3342353,5
19970718,129583,2880067,887
19970718,187714,4280862,1381
19970614,87449,2393109,1032
19970722,140450,3903488,889
19970101,175847,3361124,1995
19970603,124825,2987459,490
19970603,91578,3357310,992
19971123,180790,3148539,29
19971123,123119,2655405,23
19971110,107686,2743761,407
19971110,38218,2745998,571
19970610,105670,3539015,1563
19971202,100863,4029665,556
19971207,150570,2917026,92
19971207,21393,2200288,1908
19970307,198933,4724237,629
19970920,86724,3859384,481
19971211,47519,3202857,1216
19971211,46183,1823625,295
19971211,55378,2666740,546
19970624,100286,2572560,1765
19971220,67288,3185900,603
19971220,101031,2278722,28
19971220,19952,4633076,338
19970725,88456,2955344,1918
19970907,37151,2477717,1361
19970907,76493,3041844,109
19971025,80257,1935059,602
19971025,26482,2154974,1596
19970623,36439,2268084,516
19970530,80395,2268018,371
19970720,96843,4353061,1561
19970317,132894,4210254,154
19970915,174773,3584673,450
19971003,171405,2952800,30
19970622,154840,4358132,1764
19970116,28460,3099042,715
19970425,163071,1898433,690
19970903,129824,4449168,1739
19971127,4734,3962449,1380
19970518,88029,1625197,1600
19970623,121768,4123607,506
19970623,149227,2017703,35
19970915,88650,2864360,768
19971202,14816,4327025,1707
19970412,86777,2968424,901
19970412,59812,4353337,83
19970430,74522,3540766,443
19970906,3751,3422023,606
19970919,105251,2386875,66
19970219,54336,1996140,1887
19970219,15629,3517099,1353
19971128,6426,2329070,79
19970602,193633,3625923,1703
19970602,173095,3090766,145
19970602,6640,3062347,1429
19970602,184016,2200020,1303
19970715,104390,2840372,1418
19970715,82589,3696356,79
19970315,122532,2574301,232
19970319,55347,2125418,451
19970722,127442,2406942,579
19970810,87827,3241268,1824
19970810,94893,4168461,703
19970408,88267,3044005,1287
19970408,11938,3329874,1563
19971231,165438,3463902,108
19971231,86622,3440838,984
19970401,30603,2826424,892
19970401,178826,2979138,25
19970217,81110,2482275,1988
19970217,27560,2842727,348
19971210,29601,3238749,400
19970729,108590,3256327,488
19970306,87661,4121650,1940
19971204,163398,2864324,602
19971126,38802,3683532,192
19970215,130672,3202722,1681
19970116,186990,5076163,1971
19971109,128015,1689676,1011
19970927,53319,2778725,305
19970927,125305,2477018,1608
19970814,57913,4033681,1992
19970723,106892,3968680,507
19970723,146811,4324981,1752
19970617,89125,2402042,1899
19970617,40244,2449008,411
19970405,90321,2616083,690
19970810,172389,3507312,1136
19970116,117180,2957034,1887
19970116,33094,2366415,1259
19970816,170763,3447468,607
19970304,152060,2327541,1735
19971222,79157,2717670,802
19970329,136627,4087514,1832
19970421,137747,2955529,163
19970226,131805,2975616,359
19970226,143808,4259140,935
19971206,156870,3046381,1537
19970612,18457,3369852,1835
19970612,121462,2294912,1411
19971209,179809,4083585,107
19971209,35273,3141502,263
19970523,16621,3536526,947
19970614,56415,3369554,798
19970609,73034,2442047,1000
19970520,80512,3841720,325
19970520,42278,2179402,284
19970419,180525,3933524,1885
19970115,145970,4586331,1471
19970913,16133,1737359,1780
19970913,134863,3966527,1143
19970801,180848,3888541,1032
19970112,10525,2269557,1481
19970112,89573,3342337,518
19970409,2913,2809212,940
19970409,147512,3630539,763
19970409,19697,3157395,208
19970718,139269,2485694,1357
19970125,135786,3149857,1725
19970723,93644,3655212,133
19970723,58868,4932522,645
19970723,179655,3226449,1836
19971229,111920,4872302,1242
19970605,100912,3735913,1509
19971024,47142,2429871,1684
19970302,177998,4533962,1896
19971108,167547,3945935,1286
19971108,179112,2687144,1487
19970801,134011,2161080,1540
19970227,136237,2869860,804
19970227,112274,2142925,48
19970811,69936,3773741,1592
19970811,26027,1603932,994
19970514,189593,3129617,1830
19971202,116028,1774834,728
19971202,78463,3580586,1651
19971202,163759,3005714,1318
19971202,94124,2683488,561
19970606,126770,3395895,1451
19970118,86853,4400921,913
19970523,59996,4506600,1755
19970523,140736,3342029,1185
19970519,66249,2858244,32
19970111,158128,2868038,252
19970111,12777,4139936,263
19970908,108829,4322552,17
19970329,130623,4375478,1670
19970329,177030,2289338,1943
19970720,165639,4188275,7
19970116,178266,3448026,1153
19970723,88652,4137719,1547
19970723,161036,2902741,671
19970723,123149,1952785,372
19970723,163432,3233119,1161
19970502,56084,1913747,992
19970502,189424,3063162,1532
19970730,29263,2603895,670
19971118,98323,2525042,858
19971118,86968,4128875,402
19970215,31031,1827857,1672
19970929,57410,2887969,387
19970929,183991,4342954,219
19970929,125831,2904082,1217
19970809,83550,3070167,333
19970809,111157,2492832,568
19970809,6529,2968655,123
19971003,49237,2669017,1970
19971003,107960,3843425,1638
19970530,164396,2234396,1155
19970329,58433,3008271,642
19970612,136154,2148220,821
19970704,64637,3241699,485
19970809,120816,3350341,1311
19970808,5528,3440448,1673
19970808,93938,3251438,10
19970927,57582,4073728,630
19970506,21270,2195510,1094
19971227,63841,4201667,1358
19971227,170792,3651068,526
19971202,148936,3394230,932
19970809,35815,4490827,1172
19970523,109324,2426642,975
19970213,57352,2263866,440
19970222,115265,3195528,219
19970222,114337,2705362,1079
19970817,198389,3215715,582
19970817,116573,2660940,535
19970817,27693,4045242,1521
19970514,68083,2185195,1773
19970514,105852,4102132,128
19970603,133994,4372346,273
19971217,60687,3677621,841
19970706,123083,1971034,1663
19970920,164863,3333269,422
19970211,22855,3107681,77
19971017,184885,4333736,1769
19971208,178244,2637868,33
19971208,137643,3327667,1400
19970729,60144,2784641,398
19970729,2319,2525669,167
19970512,95847,4284603,1282
19971028,9409,2842470,871
19971120,11462,3249606,1791
19971120,87517,3285849,1612
19970712,193674,3862358,1729
19970622,15595,2950182,109
19970622,94753,2925733,735
19970622,2369,2288448,939
19970125,180028,1864797,838
19970125,182481,3658543,1053
19971112,125,2386479,1460
19970326,23738,2824941,448
19970830,108334,2565192,591
19970707,146770,4133151,1255
19970504,130406,3240518,381
