"lo_orderdate","lo_partkey","lo_revenue"
19970916,62800,4537447
19970319,71003,1683072
19971108,46097,1877562
19971013,144864,4913405
19970111,120532,2949807
19970111,172168,2356304
19970425,100015,2192421
19970517,62204,2149306
19971214,123447,3352603
19970907,8474,2162183
19970816,126250,2572920
19970816,83313,2389099
19970817,48920,4625577
19970120,106256,3029400
19970812,90350,2895156
19970530,47371,2639376
19970910,36375,2895504
19970910,141128,2283291
19970915,192720,3692510
19971003,113281,2024253
19971127,104344,2696680
19970611,11754,2690186
19970101,105177,2106626
19970309,64371,3071351
19971011,77164,2276614
19970325,87548,3461107
19971006,183291,2886009
19971006,193198,2428728
19970621,132418,2984943
19970621,140638,2653914
19970322,191626,3555473
19970910,77493,3639462
19970108,16045,2098911
19970207,12309,2271618
19970813,181655,3299635
19971013,81098,2697725
19970520,120436,2302615
19971119,186795,4198273
19970609,158462,3430157
19971028,180642,3600317
19971026,33676,2993986
19970806,31123,1897416
19970129,75261,2848343
19970405,166276,3060375
19970201,199416,2959595
19970617,65586,3258318
19970211,14090,2147748
19970922,198285,3286673
19970801,151971,4709474
19970801,172032,1992774
19970302,183184,2681352
19970227,84658,2838499
19970227,138182,2989441
19970512,142707,2944745
19971220,97067,2122799
19970902,83624,4166951
19970609,57072,1896576
19971224,91858,3233537
19970121,159977,5389822
19970413,16667,3746939
19970401,163023,2470695
19970805,62521,2670336
19970112,23215,2693004
19970312,41037,2535053
19970312,97475,3713569
19970404,38464,2903092
19970426,37872,4470378
19970104,27392,2699471
19970221,27098,2684710
19970314,89589,3082966
19970531,8547,2474418
19970325,74150,2114526
19971102,194198,2523647
19970516,13593,2330694
19971003,172024,2420012
19970915,13382,3011758
19970321,174012,2280621
19970613,93638,3410106
19970122,184372,3014685
19971013,146836,3914403
19970606,116105,2710819
19970218,15646,3776045
19970410,144908,4546351
19971027,46572,2529937
19971204,132294,2989457
19970622,120684,4326477
19970904,173076,2868078
19971220,166837,3508758
19970224,134672,3882674
19970718,100073,2171893
19970706,11018,2252849
19970531,123032,1899054
19970814,34889,3292103
19970527,39700,4205830
19970107,164864,4773928
19970713,194943,5337364
19971223,16788,3077127
19971223,102255,2217789
19970810,56762,2921892
19971216,4056,2296439
19970421,122720,2885944
19971227,147180,2618802
19970120,142805,3194846
19970120,106882,4397312
19970128,17232,2808718
19970722,52983,3449916
19971201,41142,2335249
19970421,68629,2907668
19970209,181083,2764690
19970209,169543,3597576
19970312,55135,2884483
19970223,171890,4845868
19970928,123684,3681758
19971010,61146,2720242
19971229,2503,2744941
19971203,116014,2697596
19970223,120906,4046490
19970118,143758,3783675
19970118,152551,3793999
19971002,176473,2502394
19971002,180753,4224960
19970116,77851,3701592
19970925,149591,3966946
19971102,131034,2057637
19970822,40682,4176778
19970524,164224,2325237
19970924,141497,2630817
19971220,94303,2654275
19971029,186704,4689843
19971027,164264,2151781
19971027,57594,3140418
19970728,46434,2205927
19970430,12842,3955409
19970430,66057,2378591
19970616,199619,3402847
19970224,168924,5219457
19970107,15389,3130512
19970705,108221,2079840
19970907,23521,2552466
19970320,138160,2731804
19970619,136589,3994050
19970122,161597,2867702
19970209,110207,2990660
19970310,166553,4022962
19970912,21870,3368715
19970912,152809,4334270
19970720,135427,3582929
19970118,48938,4513536
19970118,68586,3839812
19971104,8707,3722572
19970406,137491,3163974
19970805,193652,2819224
19970909,190615,3240659
19970108,82938,3321287
19970120,174766,4279767
19970130,21681,2984190
19971111,57227,3133446
19971130,157448,3150885
19971130,131390,2876893
19970707,87819,2887282
19970516,56941,4365262
19970101,169726,2941389
19970709,94229,2966308
19970927,197197,3144881
19971003,38134,2495918
19970715,51622,3625620
19971206,16461,2201181
19971021,63335,2827762
19970307,37559,3029017
19971118,145593,3337807
19970221,44078,2103420
19970221,4786,3682518
19970916,170813,4799947
19970916,53151,2861956
19970524,102145,2312634
19971121,12237,2689198
19971121,120863,4751094
19970911,160366,2682983
19970530,102262,2753558
19970204,135287,3320245
19970516,173594,3451911
19970210,167260,2317395
19970126,162889,3372848
19971227,111179,2142306
19970607,134179,2850949
19970717,157839,4552392
19970927,164874,3489966
19970519,89268,2923129
19970519,199802,4878117
19970430,195828,4617168
19970604,178451,3377025
19971201,70281,2252304
19970309,117490,2721019
19970905,24515,2226921
19970614,90508,3083913
19970222,196245,2188903
19970512,120389,3382512
19970330,31379,2669223
19970330,55747,3361208
19971029,39376,3091119
19970127,139646,4075877
19970904,77521,2454575
19970505,48560,2579637
19970728,175516,3580897
19971112,137710,2988584
19970321,134210,3359367
19970805,174994,4278671
19970629,80426,2151822
19970301,17731,3750860
19970902,72350,3078430
19970219,159001,1929200
19970801,39624,3416509
19970801,153642,2991108
19971111,168329,2280426
19970719,53215,2086423
19970122,118530,3168292
19970920,84052,2051379
19970630,68623,3587511
19971016,84,2533021
19971011,158181,2260264
19971011,133691,4190996
19970209,28916,4115994
19971109,20523,3247920
19971201,106654,2794873
19971201,119246,2379916
19971129,64799,3555800
19970723,45827,3127254
19970617,78020,2370297
19971026,16529,3707758
19970521,69257,2394866
19971117,181050,1922785
19970410,113928,4771297
19970319,137869,3859484
19970701,73644,3057339
19971012,189861,3511548
19970730,31735,3526800
19971102,187490,3246474
19970722,81459,3445556
19970330,181426,2912335
19970819,26828,3474543
19971209,187835,4599409
19970702,109709,3636769
19970702,193597,4263667
19971115,182479,3246296
19971006,18736,3463349
19970514,192801,3562237
19970719,11587,3671521
19970719,12999,3372750
19970606,179809,4344240
19971111,80531,3125844
19970527,87432,3101454
19971228,79759,2867198
19970121,137246,2738434
19970910,28699,2666156
19970924,191068,1773361
19970225,19652,3507922
19970919,180398,3252458
19970529,86213,2878104
19970103,10276,2028521
19970504,89797,4073881
19970210,89534,3743313
19970305,196659,2715990
19970728,30962,3975216
19971028,184444,3228065
19970128,111102,2754922
19970805,6007,1734700
19970330,175000,1799550
19970330,21328,3339432
19971104,14156,2461345
19971024,18710,3332340
19970125,120204,2908699
19970320,71292,2018737
19970731,137245,2531141
19970131,81430,2515168
19970119,11155,2744270
19970804,134101,2695862
19970328,122256,3256981
19970328,152529,3795648
19970330,46132,1843602
19970514,192592,4292335
19970827,190366,3107872
19970507,90538,3854952
19970703,53634,4200868
19970522,194173,3162856
19970927,146750,3471321
19971129,45991,4276873
19971129,74031,1571866
19971217,191156,2419471
19970820,101767,3602964
19970129,96626,3894288
19970129,124111,2336056
19970304,10816,4101173
19970211,152847,3495705
19970211,97620,3571704
19970708,91060,1702717
19970611,152361,3587107
19970508,6333,2535669
19970523,165627,4048747
19970627,4155,2516540
19971030,174602,2836807
19970730,74305,2814460
19971201,25691,3327148
19971201,59641,3828730
19970405,168741,4039339
19971226,48373,3353637
19970406,68677,4107592
19970707,26653,3162459
19971006,40406,3130380
19970710,191651,2885828
19970518,184185,1941845
19971222,8220,1972128
19970312,163622,3605541
19970225,3447,3342339
19970326,86086,1994068
19970428,12063,1667352
19970811,15053,1481116
19970413,166548,3527769
19970823,109672,4222673
19970507,137191,2193547
19970819,48287,2156798
19971008,195492,2857482
19971111,162531,2963965
19971111,54934,3570077
19970304,69849,2906506
19970930,74764,4068698
19971212,191080,2869146
19970724,100992,4932650
19971124,32389,2663902
19970630,119713,3583244
19971202,111498,2839350
19970530,188708,4491750
19970417,49260,2670046
19970824,185912,4595193
19971005,42618,3277281
19970107,28242,2457504
19971114,68802,3984300
19971031,50628,3125667
19970815,98300,2140896
19970815,86981,4486994
19970605,55458,3491221
19970301,163444,4070088
19970809,75,2193907
19971016,82697,3362739
19970120,73386,3064042
19970206,1087,2086824
19970206,123887,4538340
19970206,62083,2635691
19970211,92207,2018253
19970606,166775,3683540
19970424,173291,3573075
19970228,191856,3245118
19971014,72027,2000038
19970911,4408,2186458
19970210,196102,3052758
19971201,42715,3660223
19970904,123394,2551302
19970430,81281,3339992
19970420,33225,1876316
19970420,196267,2248015
19970115,80674,3112434
19970206,115881,3243664
19970512,198339,3624946
19970208,94495,3145802
19970131,140225,2254622
19970602,74846,2971610
19970926,148381,2791579
19970907,154525,3553920
19970430,121241,2544675
19970405,148190,3109095
19970604,247,2202700
19970213,114930,4778693
19970813,145430,2950860
19970123,59953,4575776
19971225,24942,3440770
19971203,165648,2930324
19971115,23712,3045692
19970216,151349,3125558
19970410,91369,2252756
19970629,84242,2096870
19971204,3745,3915757
19971204,173845,3315755
19971026,172830,3116835
19971105,1528,3782509
19971105,74740,4413740
19971003,77489,3064943
19970222,155589,3749642
19970706,153882,4680957
19970226,66710,3578099
19971003,15289,1863021
19970830,169463,2942323
19970531,8685,3770646
19970212,109091,2475202
19970330,166492,3548681
19970815,166949,4390717
19970702,108576,3726908
19971016,159333,3167550
19970821,100468,3766599
19970922,192995,5374486
19970922,29241,1895788
19970317,33681,4359636
19971120,68441,3371380
19971127,191115,3015275
19970117,53090,2327133
19970215,106097,2308767
19970201,17492,2734410
19970802,93853,3398204
19970227,25913,4468551
19970227,38770,3178312
19970902,29109,1932942
19970603,41590,3201023
19971023,9309,2071110
19970410,113929,5036048
19970728,182411,2473086
19971001,186522,4021300
19971001,67488,2995377
19970424,21785,3717366
19970620,86299,3341754
19971211,32161,2705571
19971022,61464,2374816
19970513,142675,3091806
19970513,143978,3566755
19970402,32570,2298932
19971217,119508,3556020
19970506,195897,4262791
19970524,17234,1917949
19971124,20533,3649813
19970720,3277,2963657
19970317,41869,3911457
19971130,1517,2808649
19970727,58842,3668311
19970313,100948,4864554
19971231,92370,2246548
19971117,183315,2656789
19971113,72108,2409703
19970830,104079,2183469
19971103,168999,4756377
19971109,45753,2858996
19970508,129303,3064290
19970918,124145,2630565
19970326,30735,3498033
19970406,38390,2933085
19971204,108979,4067386
19970619,163567,2850218
19970415,189251,2673798
19970427,53292,2247748
19971210,49149,2745350
19970701,126569,3899548
19970610,148368,2719411
19970426,173352,2374633
19970530,97342,2231340
19971214,178240,2039317
19971114,92059,2486784
19970709,140176,2857999
19971228,121695,3124375
19971112,155138,3102138
19970910,154781,3700932
19970713,147283,2298723
19970912,60473,2723593
19970912,128565,3442089
19970615,82390,2807909
19970925,15202,1823270
19970315,61231,2714707
19971110,102136,2663224
19971215,41241,2582012
19970612,55049,2164710
19970727,8297,2832431
19970822,196304,2444923
19971018,86385,2579565
19970601,198373,3774064
19970131,79316,2564713
19971223,151059,2775125
19970816,28463,2379396
19970915,164362,2824192
19970404,34995,3051314
19970404,43273,1970357
19970726,62019,1584331
19970122,89016,1537665
19970319,141989,3627330
19970529,107908,4274372
19970707,142269,2884772
19970310,130104,1793012
19970302,133660,4064784
19971203,64513,2610760
19970203,86485,3825848
19970609,13882,2930876
19970518,118055,2897235
19971117,134432,3372789
19971117,113427,2385335
19970822,141863,4853583
19970114,122118,2257417
19971205,112988,3241587
19971230,178458,3899510
19970105,158410,2898641
19970926,85685,4375510
19970628,56014,2097161
19971220,143430,2603550
19970410,87684,3652620
19971202,83441,3276212
19970727,118785,2913104
19970226,181940,3882124
19970302,126392,3131805
19970302,195099,3011494
19970409,146382,2989599
19970522,52174,2674653
19970325,54249,3008100
19970414,194186,2591084
19970711,42467,2348160
19970823,187731,4234003
19970531,7301,3001417
19970608,105583,3621962
19970606,134294,3055067
19970406,22810,2769030
19970217,24762,3069903
19970601,93845,4964868
19970601,67190,3008694
19970127,85303,2666781
19970725,68329,2440258
19970922,179294,2249449
19970922,181838,3455694
19970129,29227,2543684
19970418,119857,4230419
19970526,15260,2369324
19970309,48729,3784936
19970628,113134,1899647
19970620,48179,2733387
19971203,187165,2506824
19970803,24452,2601490
19970803,17904,3288529
19970314,1828,4238059
19970902,170016,1661595
19970627,133974,4385406
19970416,99357,3350184
19970208,12137,1730015
19970911,148524,3736307
19970911,40590,2445882
19970913,32831,3975672
19970716,38152,2050572
19970603,171269,2774338
19970603,87383,2931242
19970603,124239,2520143
19971222,53989,3957850
19971222,180185,2277324
19970718,81419,2166434
19970104,13726,2731773
19970517,195663,4044918
19970830,122205,1940203
19971206,154317,2742620
19970126,3378,3113729
19971029,156575,3589454
19971029,146040,1717029
19971029,92200,2353402
19970422,193048,2384773
19970821,33857,2983556
19970821,156864,4417978
19970526,91836,3619103
19970117,82586,2399927
19970711,135340,2197793
19970717,61142,2206280
19970417,101272,2249868
19970417,133511,2780118
19970313,118507,2637589
19971006,35951,4245637
19971111,70450,3508511
19971127,3444,2560136
19970810,166047,2355192
19970129,130666,2965761
19970115,137656,4139280
19970904,78117,1768602
19970326,120708,3087458
19971123,199948,4521851
19970824,123416,3244430
19970817,116172,2053157
19970414,121374,3145163
19970222,39068,2637490
19970703,144712,3162078
19970521,91836,3993808
19970307,114658,3532636
19970112,169777,4387925
19970713,19430,3279114
19971017,81138,2471039
19970802,90848,2978920
19971024,102436,3142969
19970803,20462,2654323
19970926,187110,3050236
19970126,168427,3301887
19970624,30321,2883041
19970426,172070,2101408
19970315,69935,3329817
19970906,78411,2587081
19970823,132995,4765776
19970914,65640,3622323
19970914,11313,2791426
19971223,167121,2138616
19970428,32091,2041064
19970325,15555,2488170
19970111,61877,3144467
19970417,75798,3575960
19971105,35360,2383462
19970126,3945,4345009
19970115,197748,3191284
19970222,70047,2245624
19970821,169190,2085218
19970304,56804,4303395
19971012,82024,2458712
19971012,147665,2882406
19970403,35234,2308060
19971106,114397,2540502
19970802,20752,2950731
19970312,137121,2663676
19970823,192626,4021570
19970213,23330,2066741
19971111,35433,2816228
19970124,5308,2162100
19971118,68681,3528665
19970826,161767,4659680
19970424,147124,2410164
19971101,97660,3736365
19970831,13476,3323612
19971112,123979,4759056
19971202,144913,4503193
19970627,132135,2230385
19970204,137330,2362746
19970204,101729,4345837
19970928,192593,3270044
19970120,55755,3737988
19970306,39901,3711254
19970316,160150,2934613
19970305,166069,2288280
19971004,25826,3507143
19971006,33619,3162666
19970315,105789,4409774
19970329,182642,3923556
19970707,41556,2703077
19970819,145254,2858350
19970723,109242,2909133
19970514,7803,3087994
19970314,155696,2888536
19970717,23354,2732251
19970803,155472,3372653
19970914,51523,3981204
19970527,195820,3345021
19970527,190173,3157925
19970610,126759,3614358
19970210,151055,2136888
19970129,189834,3435960
19970202,117867,3121328
19970202,62346,2237261
19970418,172502,3400920
19970923,11343,2089730
19970730,182197,3192858
19971203,19636,3363272
19970527,25724,4124300
19970504,152572,2932348
19971113,44350,2287116
19970122,119096,2709668
19970930,28311,2213407
19970501,20598,3006808
19970501,176847,3978501
19971109,143737,4259506
19970121,151938,4441523
19970127,567,2420006
19970720,156463,3215177
19970826,130814,3680395
19970612,68971,4033197
19970830,179856,3561964
19970604,46603,3102299
19970504,152546,2445766
19970806,180336,2475744
19970818,74380,2559778
19970816,45857,2758360
19971108,137717,3590136
19971212,112115,2542760
19970321,193928,3348299
19971115,166473,3006584
19970625,105205,2250972
19970303,62958,3649805
19971009,83155,2663271
19970417,198822,4609968
19971112,73161,2756008
19971112,120017,1829285
19970701,31439,3700161
19971218,68078,2029375
19971218,108392,2772772
19970329,104723,4319300
19971213,28155,2391595
19971107,71914,3439899
19970417,175303,2383080
19970209,79465,2860030
19970808,150907,5022013
19970825,95435,3458779
19971225,17157,2658521
19970715,83121,1987416
19971010,143074,1899019
19970329,909,4837862
19970226,9324,1991811
19970714,180593,3387346
19971004,36501,3139500
19970127,189862,4586871
19970127,54829,4109921
19970803,147519,2768023
19970123,91801,4044556
19970123,99028,1663772
19970531,6373,2507565
19970714,13333,2694565
19970714,63034,2492575
19970530,23784,3227704
19971013,23688,4264505
19971227,158296,2444493
19970807,82043,1707716
19971026,73059,2080612
19970403,19369,2156714
19971014,58629,3395919
19970107,15373,2624409
19970208,90475,3446785
19970104,136963,3959920
19970418,10043,1970886
19971016,179901,4118291
19970928,29239,2518703
19970609,164315,3012413
19971205,74216,1881722
19971031,106014,2671406
19971031,97836,3410923
19970705,43137,1827579
19970705,83077,1736394
19970531,98314,2728292
19971124,122300,2591708
19970122,120054,1933290
19970701,112488,2790892
19970131,99988,3327878
19971015,94555,3170379
19971103,110164,2733444
19970218,96714,3079278
19971121,31464,3483068
19970521,48558,3564497
19970407,179100,2594020
19971125,80575,2660024
19970709,23019,1646633
19971129,62803,3019518
19970816,15753,4338750
19970408,73712,3523133
19970504,112112,2974395
19970504,48893,4282394
19970726,21306,3068250
19971123,111086,2606662
19970215,125760,4107248
19970113,134739,4256952
19970113,156798,4707457
19970219,7770,4110536
19970407,160436,3375946
19970819,129280,2584518
19970809,177812,4085769
19970309,11551,3334614
19971007,114583,3954010
19970901,96661,3118058
19971123,109713,4325724
19970312,13363,3190900
19970312,11437,2408295
19970312,142292,3226313
19971104,65510,3504336
19970729,44067,2300161
19970315,145080,1836130
19970529,89578,3801357
19971127,118860,4689634
19970517,122862,3856423
19970915,145827,4449820
19970826,2643,4048031
19970508,72118,1988360
19970508,79063,1896549
19970929,100325,2828232
19970130,189042,2148976
19970410,155721,4797144
19970917,199961,4198175
19970118,148486,3452580
19971102,165863,3628185
19970325,188823,3785403
19970309,138353,2317989
19970121,78781,2850843
19970121,70300,3170668
19970121,46137,2115352
19970324,79765,4475309
19971212,55121,2169457
19970423,71121,1992026
19971226,77828,4680685
19970807,152591,3865723
19970807,7506,2685650
19971029,52201,2652360
19970528,165109,2557189
19970409,131029,1908036
19970622,60754,3564965
19970721,138806,3542016
19971227,188907,3602599
19971030,22264,2277619
19971211,116157,2090553
19971211,46991,4360477
19970402,186515,4003775
19971113,75387,3337831
19971123,72086,2214561
19970716,71202,2806294
19970726,117238,2713807
19971025,22118,1797310
19971025,17406,2861190
19970509,89044,2280952
19970325,197394,2803813
19971013,72433,3069459
19970306,143501,3232638
19970621,86454,2463169
19970425,105842,3995030
19970421,179336,2445690
19970201,68302,2172213
19971229,167991,3559993
19970812,25935,3182190
19970206,167436,3157203
19970104,196671,3181806
19970617,103213,2172151
19971108,32521,2372144
19970212,35009,2242944
19971116,176156,2509889
19970627,49409,2966745
19970627,34387,3496371
19970627,131210,2259002
19971214,52525,2659536
19970506,127820,4249986
19970606,110582,3153308
19971104,2374,2476157
19970302,188029,2955634
19970503,50450,2793897
19971201,172885,4698912
19970311,42472,2993018
19970126,199541,2649472
19970606,171022,2035203
19970801,54479,2780931
19970801,44348,3166233
19970825,158738,3413787
19971018,181959,4130882
19970506,126503,2906050
19970506,119330,2380218
19970902,99720,2785946
19970830,66745,2648061
19971018,113917,3865681
19970915,90708,3227530
19971128,187433,2736774
19970619,44736,3991733
19970907,44749,3150356
19970923,151904,3637974
19970125,6929,3469888
19970318,7399,3072629
19970922,142258,2144112
19970130,101396,3269892
19971204,65678,3780441
19970529,196581,4212403
19970210,4589,3366529
19970313,44415,2968951
19970318,185143,2046081
19970106,71926,4050161
19971222,143969,4579484
19970225,44225,2887973
19970330,67781,2675633
19971015,177906,3874556
19970315,82425,3293362
19970603,114070,2710175
19970227,128783,3163367
19971005,99503,3633045
19971230,124467,2657781
19971206,113498,3514214
19970131,34035,2139618
19971031,52004,1778160
19970114,95156,1968466
19970331,35289,2468148
19970218,43812,4199897
19970424,180596,4191475
19970531,140930,4533139
19971008,196834,4796181
19971128,4972,4273860
19971128,54396,3195022
19971117,131206,2531311
19970904,32295,2739311
19971225,159502,3597696
19970327,98541,3006721
19970907,31524,3384084
19971125,90662,3728400
19970928,33522,2750932
19970129,178382,2774722
19970517,179218,2161151
19970909,89071,1913426
19970625,96687,3039042
19970122,97132,2409563
19970125,70563,3680544
19971016,197050,2477628
19970629,78949,3479931
19970526,156227,3102825
19970819,47696,4109225
19970502,127645,2616008
19970613,69225,1956132
19971216,64785,2915133
19971106,88960,3402884
19970418,22764,3763161
19971202,87420,2320835
19971129,35234,2469413
19970321,67356,3109872
19970804,83940,3797857
19970301,150763,3990272
19970725,45690,3271380
19970331,887,3218184
19970305,128236,2149191
19971203,155640,4532445
19971120,47404,2205484
19970215,161552,3388455
19970309,59390,2917381
19970531,46436,2889278
19970514,197949,3500267
19970514,112899,4772077
19970912,136033,1828041
19970629,101175,2709895
19970606,31950,3891872
19971230,170170,2564671
19970131,22903,4294516
19970512,72993,3623319
19970425,85192,2942975
19970815,89189,2798177
19971003,82682,4090118
19971003,17987,4667201
19971003,23190,1903554
19970923,6103,2466240
19971127,29033,1520969
19970318,173293,2336355
19970907,151541,2517805
19971101,161137,2365108
19970802,166940,3732908
19970624,63507,2676310
19970911,94414,2563306
19971004,103192,2151342
19970102,18564,3595208
19970329,25334,3274258
19970329,179456,3531535
19971029,104641,3475591
19970130,116476,3581928
19970214,138542,2552572
19970901,25467,2381106
19971226,25059,1682725
19970330,21250,2023920
19971225,139498,4151223
19970308,70716,3673654
19970308,112815,4295353
19970507,144970,4400694
19970810,170184,2829430
19970220,77928,3440185
19970511,162864,3121513
19970511,54108,2029673
19970628,159321,3047746
19971223,179092,2213360
19971223,133437,2793817
19970506,115403,2560212
19970519,95150,2748360
19970715,2074,2061459
19970715,32898,3374330
19970220,88224,2734768
19970220,168750,3628406
19971001,147290,2464625
19970305,194473,2623944
19970722,112102,2737343
19970628,103890,4592683
19970217,109665,3858416
19970329,103365,2266004
19970821,91306,3187466
19971130,16553,3379965
19970503,40824,4359105
19971208,64886,4379182
19970216,152072,2045807
19970220,58667,3026978
19970818,190071,2350005
19970802,11224,2642792
19970508,199900,3759812
19970704,120874,3410766
19970222,17202,2238400
19971106,33102,2627083
19971109,30604,3173552
19970415,41719,3022492
19970329,53692,3258466
19970821,7331,3009141
19970606,184019,2256758
19970211,94511,3836039
19970622,40334,2523173
19970622,169308,3384026
19971221,127492,2479807
19970301,391,3486753
19971230,126624,3682533
19970324,144275,2279698
19970218,169354,3766184
19970923,195775,3741540
19970911,129439,3207051
19971006,33410,2955502
19970621,103969,3561192
19970412,79707,2724020
19971220,69714,2661945
19970716,6657,3752760
19970716,179634,4455438
19970103,128522,2651389
19970528,159150,1980587
19970315,106687,2804734
19971108,144453,2816703
19970329,152903,3203764
19971101,138680,4269201
19971021,190920,4025861
19970724,11495,3308064
19970820,111553,3097809
19970604,159774,4624767
19970911,140637,2929141
19970913,15202,2492473
19970304,94215,2321683
19971228,78170,2755608
19970220,11443,2928299
19970912,32202,1878235
19970922,27460,2838743
19970215,153616,3305827
19971208,57597,2860445
19970506,32608,3364670
19970509,145508,2508902
19970509,51611,3117406
19970512,153745,4451881
19970305,60182,2732094
19971216,152049,2510371
19971012,37489,3708848
19970420,73018,1935442
19970123,75416,3072233
19970703,140418,2362624
19970726,68800,4245120
19970623,162506,3955757
19970502,58736,4236825
19970515,137446,3309554
19970207,186119,2982647
19970828,110934,3185795
19970318,119947,4917350
19971225,145930,3325490
19970828,52710,3127557
19970203,93422,2774223
19970815,66270,2907707
19970722,5986,4955095
19970726,53543,3798218
19970119,101385,2989035
19970211,183578,3436126
19970121,71554,2840574
19970708,9814,3366600
19971002,43375,3037524
19970611,4185,2668491
19970206,30519,3133840
19970206,132545,4131577
19970922,74760,2654182
19970921,37082,2062617
19970731,18851,4509577
19970707,26926,4902826
19970413,76465,3459504
19970214,26561,2766861
19970705,152495,3802182
19970216,54667,4378482
19970511,26397,3303181
19970919,172107,2928884
19970128,56173,2168006
19970614,90283,2549106
19970614,182563,4176431
19971219,29639,3764712
19971128,74783,3712431
19971128,68994,4569840
19970419,114727,2901705
19971014,136995,3143488
19971006,28649,3081130
19971006,102552,2563452
19970924,33460,2647574
19970123,49418,2494155
19970123,198776,4707547
19970105,5237,2600857
19970908,62474,3309626
19971007,84220,2686614
19970916,60293,2052889
19970120,30857,3529215
19970217,55205,2181176
19971006,152502,3248905
19970305,40458,2701805
19970512,115077,1808467
19970203,67107,2604692
19971110,178560,2701985
19970508,42226,2579429
19971015,126168,2600880
19970805,76560,2507665
19970701,150322,2607408
19970212,155967,4466695
19970924,153534,3849760
19970622,51242,2280281
19970423,113695,3265306
19970328,120119,2506042
19970416,22863,3614580
19970416,157082,3014005
19970608,173843,4408732
19970608,40642,3974009
19970605,24877,3001915
19970531,110349,3194449
19970704,56724,3670692
19971024,23915,3354171
19970519,194892,3433345
19971118,135893,3510579
19971118,140077,1728107
19970806,100413,2186545
19971213,88133,2085301
19970719,58106,2394225
19971220,115897,4545026
19971204,62463,2708374
19970430,187347,3514133
19970920,133450,2937231
19971022,169671,2663225
19970902,174068,1952922
19970902,171011,2623874
19971230,175919,4588293
19970815,44064,2095756
19970615,67860,2827699
19970925,198440,3046111
19970612,106487,3073581
19970225,42378,3105510
19970206,173936,3666112
19971029,86057,2503320
19971011,25096,2476143
19970425,54406,2243299
19971015,17803,3007958
19971224,23447,3478176
19970318,69086,2215668
19970116,99482,2586664
19970929,179614,4161199
19970304,33254,2507472
19970427,46296,3074667
19970125,189443,3169085
19971208,85166,2199866
19970912,19905,4533051
19970923,100167,2230442
19970913,182481,2822081
19971120,160115,2540587
19971228,72497,3650213
19970329,109770,3806928
19971118,120165,2480539
19970704,74758,4210582
19970628,196845,4543905
19971203,195131,2021888
19970217,83998,3765781
19970311,58077,2086701
19970404,19686,3693064
19970327,71297,2100288
19971010,166826,4855083
19971214,70585,2719153
19971023,15977,4651027
19971206,112681,4435747
19970506,132247,2087719
19970622,146414,3157406
19970107,32920,4539654
19971207,170545,4187479
19970506,63730,3895579
19970506,149490,2577106
19971123,152032,1912228
19970731,17300,3101680
19970731,148362,3731812
19970209,199104,2461542
19970219,65283,1909868
19970110,183695,3795724
19970922,13061,1922794
19971228,139324,2257657
19971101,26731,3431501
19971011,137500,2892037
19970818,107326,3383966
19970728,112875,4944331
19970728,53567,2481553
19970110,40508,3059232
19970513,39057,1792890
19970825,115479,2555543
19970825,28399,2345498
19970422,78322,2396489
19971202,178536,3445407
19971202,48991,4267978
19970725,71421,2272429
19970507,120964,4519753
19971204,45578,3921669
19970603,141847,4485995
19970603,47074,1929822
19971225,36029,2291922
19970508,162678,3108836
19970530,167068,2091915
19970413,146113,2612633
19970111,164852,4462426
19970702,133582,4274824
19971223,141280,2284493
19971223,8497,3035858
19970825,65629,3410892
19970804,118081,1942074
19970822,103824,4167429
19970804,146196,3253295
19970817,95533,3026489
19970817,14436,2888569
19970608,141099,2667810
19970608,36347,2171411
19971230,55753,3480723
19971230,36081,2036194
19970712,78825,4065810
19970120,6614,3716370
19970723,164638,3408665
19970105,127905,4134473
19970724,197756,3792772
19970304,61826,3604245
19970122,37058,1930397
19970828,16260,3027693
19971113,43102,1806977
19971122,146445,3132024
19971205,69236,2651506
19971114,147770,3635540
19970326,109705,3943810
19970611,192114,3135886
19970929,103538,3870781
19970906,114918,4499814
19970121,89517,3257074
19970221,12470,2600426
19970203,25881,4829790
19970813,28908,4775940
19970223,40227,2822337
19970104,65193,2663837
19971020,123936,3919860
19970504,114312,2387358
19971224,105484,3686463
19970711,48286,2468560
19970326,93632,3153722
19970920,150773,3791617
19970917,14884,3664318
19970115,170762,3022221
19971107,167604,2798258
19970523,99429,3153951
19970106,117304,2283206
19970212,166151,2409957
19970222,165240,2401641
19970607,22420,2470052
19971120,21558,3715150
19971219,164194,2031976
19971123,194036,2542567
19971123,152260,2343696
19970115,26283,2751112
19970115,27239,2057229
19970601,121535,3113060
19970225,2366,2771366
19971031,64410,2449198
19971024,119357,3381691
19970514,56171,2930642
19971030,44057,2164270
19970306,152906,4760127
19970810,13215,2482062
19970719,35673,4299974
19970104,77031,2201537
19971018,21220,2124951
19970724,157015,2366998
19971221,60929,3401856
19970929,40831,4284284
19970831,47114,1785848
19970527,126956,3319458
19970327,72077,1853706
19970327,30326,2093029
19970829,150127,2274195
19970406,78823,2879308
19970802,56933,3197761
19970427,137893,3151212
19971201,183670,3296899
19970326,81261,3287019
19970326,151578,3250992
19971222,34987,4897205
19971222,13041,1993943
19970402,16812,3319315
19970301,148268,2625938
19971226,24672,4267898
19970614,199277,2669963
19970701,45644,3619610
19970404,75568,2583919
