"d_yearmonthnum","lo_partkey","lo_revenue"
199712,94303,2654275
199710,186704,4689843
199710,164264,2151781
199710,57594,3140418
199707,46434,2205927
199704,12842,3955409
199704,66057,2378591
199706,199619,3402847
199702,168924,5219457
199701,15389,3130512
199707,108221,2079840
199709,23521,2552466
199703,138160,2731804
199706,136589,3994050
199701,161597,2867702
199702,110207,2990660
199703,166553,4022962
199709,21870,3368715
199709,152809,4334270
199707,135427,3582929
199701,48938,4513536
199701,68586,3839812
199711,8707,3722572
199704,137491,3163974
199708,193652,2819224
199709,190615,3240659
199701,82938,3321287
199701,174766,4279767
199701,21681,2984190
199711,57227,3133446
199711,157448,3150885
199711,131390,2876893
199707,87819,2887282
199705,56941,4365262
199701,169726,2941389
199707,94229,2966308
199709,197197,3144881
199710,38134,2495918
199707,51622,3625620
199712,16461,2201181
199710,63335,2827762
199703,37559,3029017
199711,145593,3337807
199702,44078,2103420
199702,4786,3682518
199709,170813,4799947
199709,53151,2861956
199705,102145,2312634
199711,12237,2689198
199711,120863,4751094
199709,160366,2682983
199705,102262,2753558
199702,135287,3320245
199705,173594,3451911
199702,167260,2317395
199701,162889,3372848
199712,111179,2142306
199706,134179,2850949
199707,157839,4552392
199709,164874,3489966
199705,89268,2923129
199705,199802,4878117
199704,195828,4617168
199706,178451,3377025
199712,70281,2252304
199703,117490,2721019
199709,24515,2226921
199706,90508,3083913
199702,196245,2188903
199705,120389,3382512
199703,31379,2669223
199703,55747,3361208
199710,39376,3091119
199701,139646,4075877
199709,77521,2454575
199705,48560,2579637
199707,175516,3580897
199711,137710,2988584
199703,134210,3359367
199708,174994,4278671
199706,80426,2151822
199703,17731,3750860
199709,72350,3078430
199702,159001,1929200
199708,39624,3416509
199708,153642,2991108
199711,168329,2280426
199707,53215,2086423
199701,118530,3168292
199709,84052,2051379
199706,68623,3587511
199710,84,2533021
199710,158181,2260264
199710,133691,4190996
199702,28916,4115994
199711,20523,3247920
199712,106654,2794873
199712,119246,2379916
199711,64799,3555800
199707,45827,3127254
199706,78020,2370297
199710,16529,3707758
199705,69257,2394866
199711,181050,1922785
199704,113928,4771297
199703,137869,3859484
199707,73644,3057339
199710,189861,3511548
199707,31735,3526800
199711,187490,3246474
199707,81459,3445556
199703,181426,2912335
199708,26828,3474543
199712,187835,4599409
199707,109709,3636769
199707,193597,4263667
199711,182479,3246296
199710,18736,3463349
199705,192801,3562237
199707,11587,3671521
199707,12999,3372750
199706,179809,4344240
199711,80531,3125844
199705,87432,3101454
199712,79759,2867198
199701,137246,2738434
199709,28699,2666156
199709,191068,1773361
199702,19652,3507922
199709,180398,3252458
199705,86213,2878104
199701,10276,2028521
199705,89797,4073881
199702,89534,3743313
199703,196659,2715990
199707,30962,3975216
199710,184444,3228065
199701,111102,2754922
199708,6007,1734700
199703,175000,1799550
199703,21328,3339432
199711,14156,2461345
199710,18710,3332340
199701,120204,2908699
199703,71292,2018737
199707,137245,2531141
199701,81430,2515168
199701,11155,2744270
199708,134101,2695862
199703,122256,3256981
199703,152529,3795648
199703,46132,1843602
199705,192592,4292335
199708,190366,3107872
199705,90538,3854952
199707,53634,4200868
199705,194173,3162856
199709,146750,3471321
199711,45991,4276873
199711,74031,1571866
199712,191156,2419471
199708,101767,3602964
199701,96626,3894288
199701,124111,2336056
199703,10816,4101173
199702,152847,3495705
199702,97620,3571704
199707,91060,1702717
199706,152361,3587107
199705,6333,2535669
199705,165627,4048747
199706,4155,2516540
199710,174602,2836807
199707,74305,2814460
199712,25691,3327148
199712,59641,3828730
199704,168741,4039339
199712,48373,3353637
199704,68677,4107592
199707,26653,3162459
199710,40406,3130380
199707,191651,2885828
199705,184185,1941845
199712,8220,1972128
199703,163622,3605541
199702,3447,3342339
199703,86086,1994068
199704,12063,1667352
199708,15053,1481116
199704,166548,3527769
199708,109672,4222673
199705,137191,2193547
199708,48287,2156798
199710,195492,2857482
199711,162531,2963965
199711,54934,3570077
199703,69849,2906506
199709,74764,4068698
199712,191080,2869146
199707,100992,4932650
199711,32389,2663902
199706,119713,3583244
199712,111498,2839350
199705,188708,4491750
199704,49260,2670046
199708,185912,4595193
199710,42618,3277281
199701,28242,2457504
199711,68802,3984300
199710,50628,3125667
199708,98300,2140896
199708,86981,4486994
199706,55458,3491221
199703,163444,4070088
199708,75,2193907
199710,82697,3362739
199701,73386,3064042
199702,1087,2086824
199702,123887,4538340
199702,62083,2635691
199702,92207,2018253
199706,166775,3683540
199704,173291,3573075
199702,191856,3245118
199710,72027,2000038
199709,4408,2186458
199702,196102,3052758
199712,42715,3660223
199709,123394,2551302
199704,81281,3339992
199704,33225,1876316
199704,196267,2248015
199701,80674,3112434
199702,115881,3243664
199705,198339,3624946
199702,94495,3145802
199701,140225,2254622
199706,74846,2971610
199709,148381,2791579
199709,154525,3553920
199704,121241,2544675
199704,148190,3109095
199706,247,2202700
199702,114930,4778693
199708,145430,2950860
199701,59953,4575776
199712,24942,3440770
199712,165648,2930324
199711,23712,3045692
199702,151349,3125558
199704,91369,2252756
199706,84242,2096870
199712,3745,3915757
199712,173845,3315755
199710,172830,3116835
199711,1528,3782509
199711,74740,4413740
199710,77489,3064943
199702,155589,3749642
199707,153882,4680957
199702,66710,3578099
199710,15289,1863021
199708,169463,2942323
199705,8685,3770646
199702,109091,2475202
199703,166492,3548681
199708,166949,4390717
199707,108576,3726908
199710,159333,3167550
199708,100468,3766599
199709,192995,5374486
199709,29241,1895788
199703,33681,4359636
199711,68441,3371380
199711,191115,3015275
199701,53090,2327133
199702,106097,2308767
199702,17492,2734410
199708,93853,3398204
199702,25913,4468551
199702,38770,3178312
199709,29109,1932942
199706,41590,3201023
199710,9309,2071110
199704,113929,5036048
199707,182411,2473086
199710,186522,4021300
199710,67488,2995377
199704,21785,3717366
199706,86299,3341754
199712,32161,2705571
199710,61464,2374816
199705,142675,3091806
199705,143978,3566755
199704,32570,2298932
199712,119508,3556020
199705,195897,4262791
199705,17234,1917949
199711,20533,3649813
199707,3277,2963657
199703,41869,3911457
199711,1517,2808649
199707,58842,3668311
199703,100948,4864554
199712,92370,2246548
199711,183315,2656789
199711,72108,2409703
199708,104079,2183469
199711,168999,4756377
199711,45753,2858996
199705,129303,3064290
199709,124145,2630565
199703,30735,3498033
199704,38390,2933085
199712,108979,4067386
199706,163567,2850218
199704,189251,2673798
199704,53292,2247748
199712,49149,2745350
199707,126569,3899548
199706,148368,2719411
199704,173352,2374633
199705,97342,2231340
199712,178240,2039317
199711,92059,2486784
199707,140176,2857999
199712,121695,3124375
199711,155138,3102138
199709,154781,3700932
199707,147283,2298723
199709,60473,2723593
199709,128565,3442089
199706,82390,2807909
199709,15202,1823270
199703,61231,2714707
199711,102136,2663224
199712,41241,2582012
199706,55049,2164710
199707,8297,2832431
199708,196304,2444923
199710,86385,2579565
199706,198373,3774064
199701,79316,2564713
199712,151059,2775125
199708,28463,2379396
199709,164362,2824192
199704,34995,3051314
199704,43273,1970357
199707,62019,1584331
199701,89016,1537665
199703,141989,3627330
199705,107908,4274372
199707,142269,2884772
199703,130104,1793012
199703,133660,4064784
199712,64513,2610760
199702,86485,3825848
199706,13882,2930876
199705,118055,2897235
199711,134432,3372789
199711,113427,2385335
199708,141863,4853583
199701,122118,2257417
199712,112988,3241587
199712,178458,3899510
199701,158410,2898641
199709,85685,4375510
199706,56014,2097161
199712,143430,2603550
199704,87684,3652620
199712,83441,3276212
199707,118785,2913104
199702,181940,3882124
199703,126392,3131805
199703,195099,3011494
199704,146382,2989599
199705,52174,2674653
199703,54249,3008100
199704,194186,2591084
199707,42467,2348160
199708,187731,4234003
199705,7301,3001417
199706,105583,3621962
199706,134294,3055067
199704,22810,2769030
199702,24762,3069903
199706,93845,4964868
199706,67190,3008694
199701,85303,2666781
199707,68329,2440258
199709,179294,2249449
199709,181838,3455694
199701,29227,2543684
199704,119857,4230419
199705,15260,2369324
199703,48729,3784936
199706,113134,1899647
199706,48179,2733387
199712,187165,2506824
199708,24452,2601490
199708,17904,3288529
199703,1828,4238059
199709,170016,1661595
199706,133974,4385406
199704,99357,3350184
199702,12137,1730015
199709,148524,3736307
199709,40590,2445882
199709,32831,3975672
199707,38152,2050572
199706,171269,2774338
199706,87383,2931242
199706,124239,2520143
199712,53989,3957850
199712,180185,2277324
199707,81419,2166434
199701,13726,2731773
199705,195663,4044918
199708,122205,1940203
199712,154317,2742620
199701,3378,3113729
199710,156575,3589454
199710,146040,1717029
199710,92200,2353402
199704,193048,2384773
199708,33857,2983556
199708,156864,4417978
199705,91836,3619103
199701,82586,2399927
199707,135340,2197793
199707,61142,2206280
199704,101272,2249868
199704,133511,2780118
199703,118507,2637589
199710,35951,4245637
199711,70450,3508511
199711,3444,2560136
199708,166047,2355192
199701,130666,2965761
199701,137656,4139280
199709,78117,1768602
199703,120708,3087458
199711,199948,4521851
199708,123416,3244430
199708,116172,2053157
199704,121374,3145163
199702,39068,2637490
199707,144712,3162078
199705,91836,3993808
199703,114658,3532636
199701,169777,4387925
199707,19430,3279114
199710,81138,2471039
199708,90848,2978920
199710,102436,3142969
199708,20462,2654323
199709,187110,3050236
199701,168427,3301887
199706,30321,2883041
199704,172070,2101408
199703,69935,3329817
199709,78411,2587081
199708,132995,4765776
199709,65640,3622323
199709,11313,2791426
199712,167121,2138616
199704,32091,2041064
199703,15555,2488170
199701,61877,3144467
199704,75798,3575960
199711,35360,2383462
199701,3945,4345009
199701,197748,3191284
199702,70047,2245624
199708,169190,2085218
199703,56804,4303395
199710,82024,2458712
199710,147665,2882406
199704,35234,2308060
199711,114397,2540502
199708,20752,2950731
199703,137121,2663676
199708,192626,4021570
199702,23330,2066741
199711,35433,2816228
199701,5308,2162100
199711,68681,3528665
199708,161767,4659680
199704,147124,2410164
199711,97660,3736365
199708,13476,3323612
199711,123979,4759056
199712,144913,4503193
199706,132135,2230385
199702,137330,2362746
199702,101729,4345837
199709,192593,3270044
199701,55755,3737988
199703,39901,3711254
199703,160150,2934613
199703,166069,2288280
199710,25826,3507143
199710,33619,3162666
199703,105789,4409774
199703,182642,3923556
199707,41556,2703077
199708,145254,2858350
199707,109242,2909133
199705,7803,3087994
199703,155696,2888536
199707,23354,2732251
199708,155472,3372653
199709,51523,3981204
199705,195820,3345021
199705,190173,3157925
199706,126759,3614358
199702,151055,2136888
199701,189834,3435960
199702,117867,3121328
199702,62346,2237261
199704,172502,3400920
199709,11343,2089730
199707,182197,3192858
199712,19636,3363272
199705,25724,4124300
199705,152572,2932348
199711,44350,2287116
199701,119096,2709668
199709,28311,2213407
199705,20598,3006808
199705,176847,3978501
199711,143737,4259506
199701,151938,4441523
199701,567,2420006
199707,156463,3215177
199708,130814,3680395
199706,68971,4033197
199708,179856,3561964
199706,46603,3102299
199705,152546,2445766
199708,180336,2475744
199708,74380,2559778
199708,45857,2758360
199711,137717,3590136
199712,112115,2542760
199703,193928,3348299
199711,166473,3006584
199706,105205,2250972
199703,62958,3649805
199710,83155,2663271
199704,198822,4609968
199711,73161,2756008
199711,120017,1829285
199707,31439,3700161
199712,68078,2029375
199712,108392,2772772
199703,104723,4319300
199712,28155,2391595
199711,71914,3439899
199704,175303,2383080
199702,79465,2860030
199708,150907,5022013
199708,95435,3458779
199712,17157,2658521
199707,83121,1987416
199710,143074,1899019
199703,909,4837862
199702,9324,1991811
199707,180593,3387346
199710,36501,3139500
199701,189862,4586871
199701,54829,4109921
199708,147519,2768023
199701,91801,4044556
199701,99028,1663772
199705,6373,2507565
199707,13333,2694565
199707,63034,2492575
199705,23784,3227704
199710,23688,4264505
199712,158296,2444493
199708,82043,1707716
199710,73059,2080612
199704,19369,2156714
199710,58629,3395919
199701,15373,2624409
199702,90475,3446785
199701,136963,3959920
199704,10043,1970886
199710,179901,4118291
199709,29239,2518703
199706,164315,3012413
199712,74216,1881722
199710,106014,2671406
199710,97836,3410923
199707,43137,1827579
199707,83077,1736394
199705,98314,2728292
199711,122300,2591708
199701,120054,1933290
199707,112488,2790892
199701,99988,3327878
199710,94555,3170379
199711,110164,2733444
199702,96714,3079278
199711,31464,3483068
199705,48558,3564497
199704,179100,2594020
199711,80575,2660024
199707,23019,1646633
199711,62803,3019518
199708,15753,4338750
199704,73712,3523133
199705,112112,2974395
199705,48893,4282394
199707,21306,3068250
199711,111086,2606662
199702,125760,4107248
199701,134739,4256952
199701,156798,4707457
199702,7770,4110536
199704,160436,3375946
199708,129280,2584518
199708,177812,4085769
199703,11551,3334614
199710,114583,3954010
199709,96661,3118058
199711,109713,4325724
199703,13363,3190900
199703,11437,2408295
199703,142292,3226313
199711,65510,3504336
199707,44067,2300161
199703,145080,1836130
199705,89578,3801357
199711,118860,4689634
199705,122862,3856423
199709,145827,4449820
199708,2643,4048031
199705,72118,1988360
199705,79063,1896549
199709,100325,2828232
199701,189042,2148976
199704,155721,4797144
199709,199961,4198175
199701,148486,3452580
199711,165863,3628185
199703,188823,3785403
199703,138353,2317989
199701,78781,2850843
199701,70300,3170668
199701,46137,2115352
199703,79765,4475309
199712,55121,2169457
199704,71121,1992026
199712,77828,4680685
199708,152591,3865723
199708,7506,2685650
199710,52201,2652360
199705,165109,2557189
199704,131029,1908036
199706,60754,3564965
199707,138806,3542016
199712,188907,3602599
199710,22264,2277619
199712,116157,2090553
199712,46991,4360477
199704,186515,4003775
199711,75387,3337831
199711,72086,2214561
199707,71202,2806294
199707,117238,2713807
199710,22118,1797310
199710,17406,2861190
199705,89044,2280952
199703,197394,2803813
199710,72433,3069459
199703,143501,3232638
199706,86454,2463169
199704,105842,3995030
199704,179336,2445690
199702,68302,2172213
199712,167991,3559993
199708,25935,3182190
199702,167436,3157203
199701,196671,3181806
199706,103213,2172151
199711,32521,2372144
199702,35009,2242944
199711,176156,2509889
199706,49409,2966745
199706,34387,3496371
199706,131210,2259002
199712,52525,2659536
199705,127820,4249986
199706,110582,3153308
199711,2374,2476157
199703,188029,2955634
199705,50450,2793897
199712,172885,4698912
199703,42472,2993018
199701,199541,2649472
199706,171022,2035203
199708,54479,2780931
199708,44348,3166233
199708,158738,3413787
199710,181959,4130882
199705,126503,2906050
199705,119330,2380218
199709,99720,2785946
199708,66745,2648061
199710,113917,3865681
199709,90708,3227530
199711,187433,2736774
199706,44736,3991733
199709,44749,3150356
199709,151904,3637974
199701,6929,3469888
199703,7399,3072629
199709,142258,2144112
199701,101396,3269892
199712,65678,3780441
199705,196581,4212403
199702,4589,3366529
199703,44415,2968951
199703,185143,2046081
199701,71926,4050161
199712,143969,4579484
199702,44225,2887973
199703,67781,2675633
199710,177906,3874556
199703,82425,3293362
199706,114070,2710175
199702,128783,3163367
199710,99503,3633045
199712,124467,2657781
199712,113498,3514214
199701,34035,2139618
199710,52004,1778160
199701,95156,1968466
199703,35289,2468148
199702,43812,4199897
199704,180596,4191475
199705,140930,4533139
199710,196834,4796181
199711,4972,4273860
199711,54396,3195022
199711,131206,2531311
199709,32295,2739311
199712,159502,3597696
199703,98541,3006721
199709,31524,3384084
199711,90662,3728400
199709,33522,2750932
199701,178382,2774722
199705,179218,2161151
199709,89071,1913426
199706,96687,3039042
199701,97132,2409563
199701,70563,3680544
199710,197050,2477628
199706,78949,3479931
199705,156227,3102825
199708,47696,4109225
199705,127645,2616008
199706,69225,1956132
199712,64785,2915133
199711,88960,3402884
199704,22764,3763161
199712,87420,2320835
199711,35234,2469413
199703,67356,3109872
199708,83940,3797857
199703,150763,3990272
199707,45690,3271380
199703,887,3218184
199703,128236,2149191
199712,155640,4532445
199711,47404,2205484
199702,161552,3388455
199703,59390,2917381
199705,46436,2889278
199705,197949,3500267
199705,112899,4772077
199709,136033,1828041
199706,101175,2709895
199706,31950,3891872
199712,170170,2564671
199701,22903,4294516
199705,72993,3623319
199704,85192,2942975
199708,89189,2798177
199710,82682,4090118
199710,17987,4667201
199710,23190,1903554
199709,6103,2466240
199711,29033,1520969
199703,173293,2336355
199709,151541,2517805
199711,161137,2365108
199708,166940,3732908
199706,63507,2676310
199709,94414,2563306
199710,103192,2151342
199701,18564,3595208
199703,25334,3274258
199703,179456,3531535
199710,104641,3475591
199701,116476,3581928
199702,138542,2552572
199709,25467,2381106
199712,25059,1682725
199703,21250,2023920
199712,139498,4151223
199703,70716,3673654
199703,112815,4295353
199705,144970,4400694
199708,170184,2829430
199702,77928,3440185
199705,162864,3121513
199705,54108,2029673
199706,159321,3047746
199712,179092,2213360
199712,133437,2793817
199705,115403,2560212
199705,95150,2748360
199707,2074,2061459
199707,32898,3374330
199702,88224,2734768
199702,168750,3628406
199710,147290,2464625
199703,194473,2623944
199707,112102,2737343
199706,103890,4592683
199702,109665,3858416
199703,103365,2266004
199708,91306,3187466
199711,16553,3379965
199705,40824,4359105
199712,64886,4379182
199702,152072,2045807
199702,58667,3026978
199708,190071,2350005
199708,11224,2642792
199705,199900,3759812
199707,120874,3410766
199702,17202,2238400
199711,33102,2627083
199711,30604,3173552
199704,41719,3022492
199703,53692,3258466
199708,7331,3009141
199706,184019,2256758
199702,94511,3836039
199706,40334,2523173
199706,169308,3384026
199712,127492,2479807
199703,391,3486753
199712,126624,3682533
199703,144275,2279698
199702,169354,3766184
199709,195775,3741540
199709,129439,3207051
199710,33410,2955502
199706,103969,3561192
199704,79707,2724020
199712,69714,2661945
199707,6657,3752760
199707,179634,4455438
199701,128522,2651389
199705,159150,1980587
199703,106687,2804734
199711,144453,2816703
199703,152903,3203764
199711,138680,4269201
199710,190920,4025861
199707,11495,3308064
199708,111553,3097809
199706,159774,4624767
199709,140637,2929141
199709,15202,2492473
199703,94215,2321683
199712,78170,2755608
199702,11443,2928299
199709,32202,1878235
199709,27460,2838743
199702,153616,3305827
199712,57597,2860445
199705,32608,3364670
199705,145508,2508902
199705,51611,3117406
199705,153745,4451881
199703,60182,2732094
199712,152049,2510371
199710,37489,3708848
199704,73018,1935442
199701,75416,3072233
199707,140418,2362624
199707,68800,4245120
199706,162506,3955757
199705,58736,4236825
199705,137446,3309554
199702,186119,2982647
199708,110934,3185795
199703,119947,4917350
199712,145930,3325490
199708,52710,3127557
199702,93422,2774223
199708,66270,2907707
199707,5986,4955095
199707,53543,3798218
199701,101385,2989035
199702,183578,3436126
199701,71554,2840574
199707,9814,3366600
199710,43375,3037524
199706,4185,2668491
199702,30519,3133840
199702,132545,4131577
199709,74760,2654182
199709,37082,2062617
199707,18851,4509577
199707,26926,4902826
199704,76465,3459504
199702,26561,2766861
199707,152495,3802182
199702,54667,4378482
199705,26397,3303181
199709,172107,2928884
199701,56173,2168006
199706,90283,2549106
199706,182563,4176431
199712,29639,3764712
199711,74783,3712431
199711,68994,4569840
199704,114727,2901705
199710,136995,3143488
199710,28649,3081130
199710,102552,2563452
199709,33460,2647574
199701,49418,2494155
199701,198776,4707547
199701,5237,2600857
199709,62474,3309626
199710,84220,2686614
199709,60293,2052889
199701,30857,3529215
199702,55205,2181176
199710,152502,3248905
199703,40458,2701805
199705,115077,1808467
199702,67107,2604692
199711,178560,2701985
199705,42226,2579429
199710,126168,2600880
199708,76560,2507665
199707,150322,2607408
199702,155967,4466695
199709,153534,3849760
199706,51242,2280281
199704,113695,3265306
199703,120119,2506042
199704,22863,3614580
199704,157082,3014005
199706,173843,4408732
199706,40642,3974009
199706,24877,3001915
199705,110349,3194449
199707,56724,3670692
199710,23915,3354171
199705,194892,3433345
199711,135893,3510579
199711,140077,1728107
199708,100413,2186545
199712,88133,2085301
199707,58106,2394225
199712,115897,4545026
199712,62463,2708374
199704,187347,3514133
199709,133450,2937231
199710,169671,2663225
199709,174068,1952922
199709,171011,2623874
199712,175919,4588293
199708,44064,2095756
199706,67860,2827699
199709,198440,3046111
199706,106487,3073581
199702,42378,3105510
199702,173936,3666112
199710,86057,2503320
199710,25096,2476143
199704,54406,2243299
199710,17803,3007958
199712,23447,3478176
199703,69086,2215668
199701,99482,2586664
199709,179614,4161199
199703,33254,2507472
199704,46296,3074667
199701,189443,3169085
199712,85166,2199866
199709,19905,4533051
199709,100167,2230442
199709,182481,2822081
199711,160115,2540587
199712,72497,3650213
199703,109770,3806928
199711,120165,2480539
199707,74758,4210582
199706,196845,4543905
199712,195131,2021888
199702,83998,3765781
199703,58077,2086701
199704,19686,3693064
199703,71297,2100288
199710,166826,4855083
199712,70585,2719153
199710,15977,4651027
199712,112681,4435747
199705,132247,2087719
199706,146414,3157406
199701,32920,4539654
199712,170545,4187479
199705,63730,3895579
199705,149490,2577106
199711,152032,1912228
199707,17300,3101680
199707,148362,3731812
199702,199104,2461542
199702,65283,1909868
199701,183695,3795724
199709,13061,1922794
199712,139324,2257657
199711,26731,3431501
199710,137500,2892037
199708,107326,3383966
199707,112875,4944331
199707,53567,2481553
199701,40508,3059232
199705,39057,1792890
199708,115479,2555543
199708,28399,2345498
199704,78322,2396489
199712,178536,3445407
199712,48991,4267978
199707,71421,2272429
199705,120964,4519753
199712,45578,3921669
199706,141847,4485995
199706,47074,1929822
199712,36029,2291922
199705,162678,3108836
199705,167068,2091915
199704,146113,2612633
199701,164852,4462426
199707,133582,4274824
199712,141280,2284493
199712,8497,3035858
199708,65629,3410892
199708,118081,1942074
199708,103824,4167429
199708,146196,3253295
199708,95533,3026489
199708,14436,2888569
199706,141099,2667810
199706,36347,2171411
199712,55753,3480723
199712,36081,2036194
199707,78825,4065810
199701,6614,3716370
199707,164638,3408665
199701,127905,4134473
199707,197756,3792772
199703,61826,3604245
199701,37058,1930397
199708,16260,3027693
199711,43102,1806977
199711,146445,3132024
199712,69236,2651506
199711,147770,3635540
199703,109705,3943810
199706,192114,3135886
199709,103538,3870781
199709,114918,4499814
199701,89517,3257074
199702,12470,2600426
199702,25881,4829790
199708,28908,4775940
199702,40227,2822337
199701,65193,2663837
199710,123936,3919860
199705,114312,2387358
199712,105484,3686463
199707,48286,2468560
199703,93632,3153722
199709,150773,3791617
199709,14884,3664318
199701,170762,3022221
199711,167604,2798258
199705,99429,3153951
199701,117304,2283206
199702,166151,2409957
199702,165240,2401641
199706,22420,2470052
199711,21558,3715150
199712,164194,2031976
199711,194036,2542567
199711,152260,2343696
199701,26283,2751112
199701,27239,2057229
199706,121535,3113060
199702,2366,2771366
199710,64410,2449198
199710,119357,3381691
199705,56171,2930642
199710,44057,2164270
199703,152906,4760127
199708,13215,2482062
199707,35673,4299974
199701,77031,2201537
199710,21220,2124951
199707,157015,2366998
199712,60929,3401856
199709,40831,4284284
199708,47114,1785848
199705,126956,3319458
199703,72077,1853706
199703,30326,2093029
199708,150127,2274195
199704,78823,2879308
199708,56933,3197761
199704,137893,3151212
199712,183670,3296899
199703,81261,3287019
199703,151578,3250992
199712,34987,4897205
199712,13041,1993943
199704,16812,3319315
199703,148268,2625938
199712,24672,4267898
199706,199277,2669963
199707,45644,3619610
199704,75568,2583919
199708,161898,4993799
199711,37785,3524807
199707,175145,2293863
199709,118036,2403188
199707,51638,3252382
199704,77561,2835566
199709,137481,4017898
199704,111948,3704286
199704,84953,4988283
199705,158408,3666000
199703,77574,3607400
199711,140870,4127479
199709,104591,3752827
199707,60537,2393052
199707,44366,2751756
199704,60688,3956832
199707,55715,2706550
199706,153274,2294849
199708,92817,3901950
199704,24666,2634132
199711,122654,4164798
199711,175865,2969515
199701,128484,3412154
199703,66710,4107939
199703,103389,3421077
199712,47799,3982681
199709,50069,1968823
199709,99968,3144800
199709,80093,1751282
199706,174694,4023769
199706,167655,3341941
199704,40858,3702033
199704,97686,2633275
199711,178142,2496406
199709,148796,3468205
199702,27037,2410075
199710,85715,3166722
199711,24461,3025844
199711,87866,3170100
199706,52530,3372755
199703,28481,2593443
199708,72572,3614293
199703,49766,4104097
199705,77554,3167245
199705,41611,3834946
199705,124680,2853634
199705,26117,2534757
199711,72748,4645998
199711,48764,3254244
199701,147580,3315380
199701,124174,2016520
199704,4084,1956398
199707,69692,3780344
199707,154931,4517990
199706,22658,3234009
199706,11981,3066627
199706,107357,2881507
199707,35528,3442199
199705,177722,3419468
199705,128210,2352599
199702,122849,3668806
199705,77347,2312297
199701,166156,1911442
199703,139580,2623719
199705,85635,3652900
199711,124872,4685268
199712,13605,2870154
199712,162317,2973792
199705,57966,4602112
199710,163170,2604455
199701,29724,4127685
199703,91440,2344698
199704,4161,2556384
199707,14155,2434454
199705,40130,2118857
199706,156195,2117013
199707,135696,3428746
199707,111380,2907984
199712,89975,4574450
199712,10477,2996935
199702,121597,4151683
199706,37630,4232601
199703,89824,4480135
199709,46554,2321350
199703,49628,4003999
199702,162530,3121358
199702,77247,2815752
199709,160984,5104270
199705,33655,3018435
199706,31441,2795660
199701,68122,2534529
199703,153184,3306982
199708,135116,2679784
199704,182174,2773623
199705,170377,2288291
199711,25358,3336710
199704,20485,3453264
199709,57062,1915832
199701,1686,3691356
199702,40326,2563031
199710,73368,2655892
199710,106117,1813822
199704,55955,4869100
199704,32188,2305330
199706,106811,4466359
199708,134961,3678554
199704,100670,2826773
199706,75097,2293200
199706,6433,3399473
199703,50161,2170095
199702,179548,3508976
199705,106607,2759256
199707,24888,4396234
199708,134320,3309958
199707,141485,2439315
199710,165047,2455384
199705,135546,4227456
199702,123833,4055316
199702,3421,2503153
199701,90422,3053652
199710,100108,1974634
199708,3320,2491902
199705,113681,4151966
199711,181707,4069292
199704,163658,4002836
199703,45343,2370545
199705,1250,2187375
199704,17280,2672328
199707,60752,3584785
199701,62550,2586460
199709,148429,3533988
199709,171788,3935294
199701,67292,2176053
199708,99849,4037866
199708,56418,3161143
199703,92807,3628396
199704,15549,3514896
199702,90833,3038500
199711,121493,2617038
199702,156665,4261108
199702,150590,2705332
199710,22786,3608943
199706,54248,1859865
199707,39209,2836054
199711,167040,2630327
199710,19141,2604763
199710,12579,3543970
199711,90194,2321012
199708,178068,1870369
199706,165963,4329800
199708,93283,2136492
199705,109435,2406420
199708,155490,3199164
199708,124628,2982979
199703,91163,2631484
199706,16718,2795354
199711,194936,3820179
199704,37315,2822706
199711,194319,3637859
199705,1607,3687018
199709,189693,4189321
199702,73168,2300578
199702,178706,4385007
199704,93202,2471673
199705,10024,2174398
199705,107802,4213214
199708,128856,3980803
199706,130181,2398136
199705,141246,3058482
199705,135032,1632555
199708,2301,2940865
199704,196776,4449701
199702,22639,4060238
199707,147492,3082058
199707,109996,3697039
199710,184243,2442121
199702,28369,2724456
199704,7440,2483331
199710,86368,2865825
199710,49055,2439841
199710,168398,2492863
199708,103091,2598463
199709,106694,4209207
199705,62152,2751950
199712,34919,4542079
199704,52078,1628540
199708,85722,3975572
199710,161259,3295344
199701,190914,3067512
199708,9020,2367142
199701,40686,3347707
199709,47383,2793798
199709,183138,2246879
199705,91249,1981903
199704,47866,3809106
199705,101087,1812741
199710,91037,1607838
199707,2956,3591491
199704,9229,2408473
199707,70529,3625839
199707,126692,4379222
199701,79124,2329789
199707,81653,4369419
199705,175827,3116819
199710,186196,2450265
199710,66192,2446097
199712,161057,2183551
199712,139509,3484125
199711,184911,4989775
199703,150023,2124579
199704,133971,4962300
199706,184205,2965160
199704,194390,2565025
199707,158439,2785219
199703,73562,3355198
199710,25623,3219580
199702,132520,2515082
199706,31750,2966607
199709,113007,1716660
199710,172302,3430252
199709,21408,2345061
199709,58126,2705963
199709,4283,2350814
199711,87355,3315604
199703,74105,2130143
199703,107802,3257640
199711,21287,2667882
199705,98111,2695137
199710,62074,2411970
199710,47644,2933392
199712,57960,3839755
199701,163056,2497719
199704,3194,1876194
199712,137896,3167711
199707,33799,3706437
199709,199221,2884680
199705,7106,2167020
199711,74712,4210028
199706,144091,2070404
199704,140063,2978262
199707,119221,2053804
199702,166290,3057077
199703,143825,3049914
199711,64677,3624807
199703,126340,2541392
199711,58638,2942589
199710,175872,4581390
199710,59747,3891367
199703,137290,2395758
199702,187254,3621375
199702,180101,2687002
199712,139741,2966712
199712,10986,4507224
199705,141560,2681011
