"d_yearmonthnum","lo_partkey","lo_revenue"
199306,107378,2468729
199310,108876,373204
199311,56874,3229654
199304,45006,3413139
199312,76121,2128412
199311,136466,7437177
199311,179563,4185242
199312,121124,1555072
199310,5871,8706663
199306,3911,1232323
199305,41833,2754536
199305,83240,2664216
199308,121512,2404543
199306,118810,1433787
199309,44856,5883376
199310,171094,3460317
199310,43008,3541524
199310,122034,2613674
199312,24109,601264
199312,124442,1868244
199310,70011,475789
199305,104829,6581579
199306,20986,1510328
199306,101038,3258398
199307,112046,1990173
199311,135603,6651077
199301,83528,4339573
199308,121063,858575
199305,118491,146420
199311,182241,4538713
199312,167548,7282854
199308,138800,3276741
199308,2036,735415
199303,149416,145075
199305,65096,102925
199303,21221,1231313
199309,60993,1934450
199303,155357,2876956
199310,153853,8878293
199302,189597,330571
199309,33534,4128161
199303,57805,8551342
199305,78189,5261647
199311,33525,2286959
199309,137575,6569610
199310,50418,3889021
199304,118448,2586800
199308,7796,8263381
199310,58760,2667515
199307,149445,4783702
199307,82015,967099
199304,30219,1895047
199306,170476,3521312
199309,162799,5160881
199309,105314,1422216
199309,157293,661642
199309,40374,254987
199308,13906,2522381
199308,155387,4855051
199309,19949,8141102
199306,184675,6035668
199307,50579,3560838
199308,145275,653533
199304,128372,3260061
199304,132396,6019235
199307,60262,1317596
199301,129591,7464437
199305,137730,5829973
199303,111954,4671097
199303,114669,2144982
199302,26463,3438913
199312,69617,3141487
199304,163769,1077662
199304,64771,4467871
199312,84559,3781697
199304,5583,6064474
199308,42690,1454726
199312,2918,3605401
199303,77437,5960408
199307,187226,1019058
199307,92203,1893196
199303,97340,2118346
199310,173642,7734105
199306,151016,2218313
199304,4478,5900381
199309,71862,7080533
199311,186776,5476543
199303,93604,4428547
199301,157500,1678985
199301,57511,6694937
199309,94553,1501123
199305,6133,3628641
199310,82255,5634436
199311,78972,1135464
199309,85127,5449388
199306,76688,3068005
199306,134119,5145176
199308,126424,1688288
199312,90350,260027
199301,2802,165365
199303,100969,2123616
199302,26332,1109847
199311,101566,2150692
199307,6347,2233451
199309,51171,1888612
199301,58273,3105262
199304,141899,3613937
199305,94268,2749202
199306,126039,2713696
199303,59370,4343051
199303,28526,3103945
199309,101973,580641
199312,176591,3758747
199302,192718,358520
199302,122864,6537969
199310,119908,6732226
199301,53588,302149
199301,52190,5207244
199311,195450,3671989
199309,17508,2963614
199309,199585,3921702
199311,65517,3451283
199307,42756,4877111
199310,32548,293146
199304,145606,7521386
199304,154356,5113929
199311,152568,5082076
199302,82820,8743677
199301,4123,3457285
199310,97365,3700169
199310,19906,4073582
199307,58986,4905239
199310,19279,4344927
199310,183983,6076921
199307,86262,1210812
199302,78120,5435694
199308,151644,3489627
199305,115257,1994888
199310,57737,4484255
199310,89433,5794979
199310,151851,6460175
199312,34628,765683
199305,94556,1381540
199304,83993,2348664
199301,101544,454388
199311,125678,1349306
199305,75876,5683389
199305,114528,6261088
199310,165578,1115984
199304,85727,8306692
199304,172042,5403094
199310,194738,181440
199310,61937,5894278
199308,158985,2225894
199308,138944,4039248
199305,144716,3105892
199309,154156,469538
199306,102715,1360426
199303,56088,4754740
199307,185531,4801094
199301,72010,866132
199311,116968,4428445
199304,141696,6811744
199304,136780,7014587
199311,85040,198857
199306,170238,4921561
199303,163019,3988288
199312,35458,689757
199311,197324,6066193
199311,57766,170652
199311,135555,3896847
199312,162324,3092879
199312,115973,3938160
199311,6718,6619068
199311,154711,6337133
199311,152598,2588125
199304,97404,4023419
199307,113252,5386169
199306,19715,4005039
199302,86096,2249665
199311,8074,3272257
199311,94163,4124118
199312,11909,4639653
199307,34231,2076439
199312,676,5775342
199312,158803,3611892
199308,117198,1786329
199308,116858,6496355
199303,20325,3173075
199310,197939,3393525
199310,60502,6383812
199308,72800,171961
199303,119072,641549
199305,52327,1379106
199306,112888,184385
199301,157695,3230207
199302,45580,3255587
199309,136361,4426836
199311,128844,5191512
199310,32588,3576404
199307,138202,481197
199311,9596,7156069
199309,83967,6309404
199309,20240,689182
199309,34065,783263
199303,128577,7709947
199312,177317,2732847
199310,82846,1448441
199303,114423,697148
199306,182067,4550277
199307,98006,1850372
199307,189282,2926311
199311,147209,1354183
199308,145090,3146469
199309,167724,1419042
199304,40246,4998815
199304,10740,2561948
199301,151732,699222
199307,87971,8339335
199301,85357,2367905
199301,101128,547623
199306,173865,1504555
199312,192600,8044927
199308,97479,7160879
199307,179309,3905287
199307,177059,562344
199306,199621,7844306
199311,15229,5097500
199304,5496,3468687
199311,12271,5566102
199302,134054,4265156
199307,72661,5175434
199309,129115,4870476
199309,150360,2349659
199305,159672,1371482
199311,166263,1954012
199304,74282,365577
199304,55101,2151275
199312,175192,983339
199312,171925,587094
199310,94088,1484613
199305,77821,8109080
199311,30513,2800409
199312,91444,6126457
199307,107645,161958
199305,169506,6418587
199310,46177,2112682
199303,139986,3144320
199312,146482,3594984
199305,116672,327601
199308,91857,896692
199302,19867,4776276
199302,101296,3271765
199302,65979,1347864
199303,3636,746720
199308,132212,1931013
199312,133477,2930311
199305,27715,6692400
199306,159567,3381618
199304,27831,1896018
199311,175076,2143292
199306,143809,7262976
199302,60377,129724
199302,175245,3234588
199301,133989,7610450
199305,91794,2121518
199310,136155,3151782
199312,19564,5379388
199304,186028,4803654
199308,196286,3620191
199307,120420,5449108
199307,89513,7437424
199311,109036,2534197
199311,155017,3992165
199306,159872,3251337
199308,7206,1835666
199301,71626,4804043
199301,88264,5454844
199306,27564,4485120
199311,197345,4947226
199309,87472,7078429
199309,67995,2137696
199304,87202,117730
199305,195361,1141786
199303,11698,6152235
199303,17926,4381153
199307,69429,2192722
199304,46564,7401744
199309,21304,2258227
199301,193460,5328367
199301,143664,334701
199308,44715,3903637
199310,116755,5035313
199306,95145,2322465
199307,99023,2833039
199307,72380,3347140
199306,52774,2707575
199310,34011,3574972
199309,60715,5038859
199302,31242,1934672
199311,198382,3957055
199304,7315,359359
199311,67390,3762685
199310,59300,1727759
199301,92403,4282482
199311,58039,4343062
199310,145478,738882
199310,36090,3881698
199310,152202,4379666
199309,81684,5713282
199302,94455,2295928
199305,185197,3554230
199301,167604,6454047
199304,195633,4862636
199304,85446,5526789
199303,109102,1197765
199303,88441,1132116
199306,76965,7305653
199306,72376,1961878
199302,73745,2041863
199309,14688,3769503
199310,175598,662741
199306,197382,3443996
199301,184345,1698055
199302,62707,6381593
199302,104351,1726715
199306,34538,3498731
199310,140793,6937227
199312,116246,5498317
199309,115545,4087054
199306,109919,4392128
199306,158349,4458453
199306,158091,227519
199311,134622,5624224
199303,196996,1230678
199302,199115,3846300
199309,105544,7592746
199301,165661,170939
199305,41308,3710421
199311,30899,7608682
199307,32499,6874014
199311,112825,909720
199311,197504,5963986
199312,81036,591911
199312,165454,5062807
199304,22775,7731644
199312,122775,6871076
199308,68987,7399472
199308,51244,4259835
199301,146862,7937039
199305,14968,730588
199303,84610,3281707
199303,34268,3213640
199311,291,2195547
199309,114368,1368536
199311,186887,4494524
199311,149796,8320821
199309,185836,190261
199302,21579,294111
199311,175496,6622258
199311,95147,2014734
199302,48492,2823360
199302,170892,9233434
199309,14949,7774493
199310,66593,6353769
199312,64194,229321
199307,140043,4181617
199303,168955,5610389
199311,8732,1273206
199302,119200,2509113
199310,148604,3272148
199305,23002,3678725
199307,60654,949414
199301,22869,7821468
199301,50575,2071724
199303,76731,7946067
199310,186607,4862325
199305,178377,144081
199307,105993,4551700
199308,81058,2418908
199301,121861,7828931
199306,164143,2224759
199302,162361,836935
199310,183204,3568118
199308,124767,5909224
199311,144934,7294335
199312,40061,3335531
199308,49978,2805196
199308,190300,3853911
199311,137850,740037
199303,13805,673769
199311,97786,4020640
199309,167864,6885149
199309,83738,5624891
199301,36517,5324207
199310,181810,3337152
199307,67314,1775895
199302,23511,6466771
199308,105183,1959308
199303,22394,6125162
199312,197860,9305708
199308,107807,7114016
199311,35698,4002540
199303,19505,3592589
199308,58049,1074511
199308,96755,7381874
199308,24720,2256555
199307,156965,9313147
199312,121943,962820
199312,104791,2666748
199304,173164,244957
199312,108810,5761990
199312,116734,8407005
199305,63022,3957810
199310,1256,5557114
199303,185876,9322806
199306,156323,273105
199309,103822,1771045
199309,120449,5843962
199308,100419,2202924
199307,167700,4900064
199305,8383,4176322
199312,153793,4657604
199311,74235,1876724
199301,12073,772294
199309,85939,4716078
199303,193443,6706560
199312,163524,6600908
199302,156116,3069756
199303,116170,3522924
199307,117841,8015318
199309,78463,2568681
199310,87273,5990063
199312,4608,7187875
199305,43165,5156268
199311,24205,3724101
199301,179547,478202
199305,188714,8833279
199305,180213,3675302
199303,20975,8732837
199307,84619,3733204
199312,158174,4183217
199304,47166,4472676
199307,186943,2953562
199307,109436,566608
199311,186318,817308
199307,36463,2632384
199301,77371,266977
199306,164698,6218770
199306,118406,4559504
199310,39156,2493656
199310,104163,3202687
199309,102387,5089298
199308,172766,6126748
199302,171996,3480427
199302,25848,7127289
199306,121963,5109287
199307,67686,2430909
199304,33116,4935013
199304,94405,4343737
199309,5662,4035156
199305,111800,3946100
199309,64721,3270296
199310,58527,582323
199308,145191,2692421
199308,153990,6610263
199302,49082,3031375
199304,120249,984930
199307,108454,2750868
199303,146430,6800436
199308,129621,5014583
199308,145293,6426468
199308,90728,3537125
199312,31448,1081480
199309,57992,8408356
199309,105061,5171457
199310,176623,5163445
199310,64858,5895096
199301,100228,3972063
199312,126436,2127835
199304,2468,2849186
199311,5154,5086038
199301,42998,2113738
199308,2802,7932434
199308,2754,4221399
199309,48342,2127770
199309,138250,3188418
199312,49355,4554790
199301,17857,2956900
199304,198273,1746997
199304,158169,1093399
199308,106690,6253999
199306,129922,5490750
199307,144794,8204680
199307,94693,1670813
199303,58166,222583
199302,196968,4654419
199302,170590,5096350
199308,90918,2456767
199312,194239,783939
199305,113891,1885841
199307,107815,1263207
199311,26220,4224966
199306,94896,6551933
199302,194002,5315600
199301,119752,4514419
199307,31247,2099623
199308,92928,4754277
199310,182817,5213078
199304,167991,6860554
199307,119652,4259364
199301,122936,3071602
199303,150677,8211615
199308,36009,2993760
199304,59966,4194740
199311,184717,713477
199311,137634,6225150
199311,120979,9503857
199310,30025,3120050
199311,87035,202361
199309,63845,2105489
199309,70237,3981444
199310,40041,582737
199306,109444,854622
199306,153571,7641977
199301,78142,1219832
199311,60431,6749826
199311,131213,4999235
199304,185950,8491947
199302,135198,3504725
199307,97429,3494729
199312,3967,550062
199302,170463,5652333
199302,35899,8187279
199302,87077,4171154
199303,7076,1167887
199310,23724,6136109
199311,69007,4354912
199306,161633,6642949
199307,29632,2295596
199301,92712,5680093
199308,160736,5810624
199301,154929,1571264
199301,122429,3413739
199301,25991,5072355
199306,131569,4912118
199304,61316,5257407
199310,186972,8587963
199305,11121,4605319
199307,59464,3523063
199305,95154,5405601
199312,117513,593837
199305,77081,5029054
199305,99059,2094939
199306,131520,3762436
199306,81334,644511
199306,101893,4271082
199305,116705,3711985
199310,88767,6642040
199309,128570,316516
199305,43126,4714819
199308,54399,5359424
199309,101295,2892022
199309,44969,3938929
199303,112398,4422983
199302,148824,363327
199305,166836,6899661
199307,192768,4605381
199306,3807,3484899
199304,140953,193413
199304,67400,5226202
199304,199860,2851596
199301,155774,6814063
199303,168207,249939
199301,49062,4557858
199308,1258,3976227
199307,180418,6540559
199303,138483,3280310
199303,83087,4463303
199307,15701,7056895
199311,111686,7486768
199301,171364,2506138
199303,97367,1720457
199303,33806,852502
199305,161504,7439256
199305,14121,2152014
199301,109206,4049046
199311,175468,4192037
199311,195868,9137840
199311,145275,256132
199305,197926,5355292
199304,64180,906190
199309,21676,1549739
199311,138901,8642254
199304,567,6828556
199304,20050,380259
199309,139769,2148806
199302,110078,639785
199302,65068,1703515
199304,42376,1957779
199304,10313,1067949
199309,146903,5485068
199303,130562,1418970
199312,11621,1337977
199306,193073,4524351
199306,131037,628001
199303,42162,2034966
199311,188414,1189908
199304,32415,6002711
199306,87244,2533891
199312,37510,1123267
199310,121675,7981135
199308,134876,3594346
199308,144002,410032
199311,69475,2145037
199302,94880,2364223
199308,152340,2894674
199310,127901,4964988
199310,36476,2656856
199305,50181,2852835
199302,158847,754712
199309,76913,7593658
199309,73732,8358077
199303,149206,3230884
199301,25357,6032174
199309,31140,2332942
199305,173862,6260571
199306,86217,2358291
199301,50053,1787435
199311,186079,2740244
199304,142073,757132
199303,42579,451906
199303,58508,7185850
199308,8458,5301826
199302,174625,7418841
199307,168956,3731982
199304,137945,6539736
199302,112308,2587788
199310,14854,8407344
199306,183346,7075233
199305,9146,2585093
199306,177789,5729147
199301,54137,1512306
199309,180647,5986272
199302,108252,748588
199311,187097,5053696
199311,126070,2685371
199304,156433,5056614
199302,149206,852280
199304,95729,5688126
199304,162041,3567231
199302,32989,6279108
199304,193388,145175
199302,119489,6584515
199310,34607,1345816
199303,171114,4483271
199301,187110,469267
199305,108706,2037063
199306,43289,478124
199301,123888,8716260
199301,84144,437718
199312,132014,3935089
199306,149357,974600
199306,106993,6859965
199307,186663,2206321
199308,162159,4427889
199309,61473,984046
199308,85356,4732282
199302,29344,2773334
199308,48326,504630
199307,111137,2841621
199307,61227,2823210
199304,118723,7168919
199312,133792,9037660
199311,93488,6097771
199309,174857,3185620
199305,69171,1467398
199307,66522,583499
199303,147976,396698
199306,187432,297808
199309,16588,1897275
199307,16711,5478871
199301,66196,5072959
199304,13488,3708316
199306,46083,3793188
199306,34167,4748201
199312,13288,1648156
199304,161917,3684730
199304,106568,5498363
199307,189756,7309170
199309,190513,4871463
199305,139054,4436689
199307,85166,2256273
199302,139290,789598
199302,28769,7819882
199310,78599,5720341
199311,50759,4643681
199306,31082,4269119
199310,126730,688638
199301,183585,2477841
199308,40548,5919923
199303,18513,1964031
199306,181150,4631586
199311,185086,2318738
199309,83690,165695
199310,14640,1523547
199309,142765,7189461
199309,35550,436751
199311,8285,3935437
199308,143960,6803444
199304,29247,2678298
199311,168817,3880996
199308,145155,3293211
199304,136293,1973995
199307,3046,4134018
199308,158946,4473021
199312,62581,756354
199306,22218,3318011
199305,89031,2572515
199302,110210,5562937
199302,128863,2060235
199309,63968,4497602
199304,144625,5399551
199305,14309,1574387
199305,105940,5530361
199308,6758,8240512
199307,4271,1396220
199302,177259,4147720
199312,66040,896381
199310,193226,4701700
199306,8378,2899477
199305,77088,1043778
199307,190285,6604094
199304,126483,6003201
199306,136254,6003533
199307,104045,2543922
199311,106715,2839099
199303,144936,784448
199312,132253,3180993
199304,104061,413243
199308,138949,1771254
199310,176049,4910799
199310,89305,5147431
199301,199369,5468172
199311,50917,1268310
199311,93623,5958861
199303,24589,4944865
199312,198767,4617756
199312,62041,1945897
199309,138438,144690
199307,12696,637041
199301,70587,5800427
199307,90927,7069453
199307,45685,3163519
199303,66193,3710567
199310,36849,4725332
199301,185693,7246383
199308,16097,3008877
199306,153568,4173895
199302,30521,5689958
199308,145467,6887742
199312,111592,2955416
199307,162201,1361729
199306,82077,2830894
199304,12451,4543015
199306,107434,1398187
199311,161814,5458607
199311,127089,1859389
199305,118969,3278146
199307,106311,2065542
199310,82534,600545
199310,36861,5461898
199305,133563,5884920
199307,20906,1446904
199301,149670,4426430
199307,102991,3517398
199307,110317,3218726
199305,1586,583131
199310,133070,109203
199309,157136,4724794
199308,110597,779681
199308,27413,4246418
199311,163174,2400109
199302,167297,5558117
199302,30091,4159920
199306,166646,7460259
199303,191636,7957463
199307,114690,3675311
199307,155523,156273
199302,126140,4977085
199304,666,3567284
199304,72520,1592518
199306,142228,5544510
199307,153513,7293670
199302,182452,595366
199305,62450,6850382
199308,17022,1380359
199301,130929,2716449
199308,186168,4622833
199307,30638,4503536
199305,151094,4874648
199301,85899,3839520
199310,177303,1913095
199305,76733,5026606
199310,159736,8095150
199307,85648,1940764
199307,40683,2992442
199307,148793,4740767
199307,79113,2436497
199308,23733,4708426
199304,28381,2592572
199302,68720,1801864
199307,11811,3039036
199303,7345,5207229
199303,36791,6157843
199301,173607,5868655
199303,176675,3568151
199310,31012,560147
199305,85243,3039894
199309,24660,6211867
199308,188885,8041587
199310,174140,4687794
199310,34411,4176152
199310,48371,5759050
199312,25446,2150417
199302,61192,5369252
199302,158769,3618964
199304,147578,2680564
199308,99320,3620214
199311,78791,4291740
199311,32915,6157236
199301,7148,4032745
199305,23934,5644391
199308,173294,3978813
199302,48573,5517212
199307,171615,6380445
199306,138973,8001604
199301,5630,2407867
199301,158491,5368982
199307,140464,5212953
199303,172738,8606399
199302,127876,369350
199311,31788,4256455
199301,143927,7073631
199304,124776,4941312
199304,107779,1945792
199304,27120,2539266
199311,126866,4823007
199308,137415,6832136
199302,61603,5160050
199312,168790,5949986
199303,32268,4234517
199310,54137,1817822
199310,76999,6651182
199302,181717,6054457
199306,86065,1937103
199311,141175,3371223
199311,152311,4496196
199310,13133,4261933
199303,23518,5368183
199307,29903,3412859
199307,172970,6406753
199301,5014,4052834
199311,19492,5394714
199310,78425,4083952
199305,106646,7035288
199312,41398,129920
199305,18474,6203453
199302,23901,6903596
199309,172905,7440859
199311,104350,3318157
199306,16706,7550423
199309,139977,6847613
199309,19935,8263713
199305,83454,5916544
199312,16222,2454002
199307,164871,2108162
199307,180185,5277065
199307,192332,2820173
199305,122188,3991173
199312,142870,6561144
199301,22293,3654377
199311,84954,8360752
199310,151622,3084481
199309,13049,565679
199303,166825,2385585
199309,26369,5204756
199309,181950,1379694
199309,49188,4081339
199301,41694,2855914
199304,166459,1510195
199312,168956,2749882
199304,30686,3168692
199301,20570,5205070
199301,82109,2751754
199304,88148,771439
199305,182564,8068144
199308,56623,5473383
199308,135086,878926
199310,191052,2550144
199303,83375,2689572
199304,48429,4809950
199304,14412,3808123
199305,196162,2989388
199304,160731,2985022
199311,7983,2808105
199310,174054,2210978
199301,48570,441903
199307,162272,6537923
199311,93274,6209623
199309,102788,6205052
199307,134056,215829
199309,21917,6599847
199303,34782,7327217
199303,1671,152548
199302,14146,2518892
199306,135493,299584
199310,40367,1902208
199312,131210,2949114
199304,86608,4063040
199305,62952,8720682
199311,170043,1101909
199310,184171,2922035
199305,76026,4761599
199309,158473,7277545
199302,32683,5758283
199309,195721,7733777
199304,58403,943450
199305,168563,4361159
199305,33788,6346481
199305,64214,2332855
199312,94810,3183684
199310,195860,5175205
199311,138827,6465066
199311,37036,3082559
199312,149387,4597852
199304,71541,7411446
199312,142438,7036483
199308,157360,6174020
199307,53647,156862
199307,120141,3448585
199308,125656,4495050
199311,194536,322844
199303,19482,815661
199303,80268,2663786
199304,28714,5312524
199309,1874,6961410
199301,64447,5532844
199310,68869,7487441
199312,114916,6244562
199306,33582,735056
199307,43458,2334815
199304,179776,5400290
199301,176708,524701
199312,193417,5383101
199302,150546,2659835
199302,23187,3699119
199309,49990,7224522
199304,162290,2385439
199302,115228,1230787
199307,13134,1036658
199307,47045,4714174
199310,1223,5288330
199311,165730,1393486
199310,50133,4396424
199308,83903,186803
199302,173017,5179727
199304,84012,4782840
199310,157468,6806602
199305,29332,4869995
199311,94415,1640553
199303,187063,3984957
199303,14283,1974314
199303,49619,3261140
199310,80489,1728108
199312,1977,7181423
199310,140208,5085166
199309,101212,4236529
199309,112660,7120513
199309,36079,3052315
199305,16575,6577823
199301,109102,2395531
199303,79907,9153351
199311,132326,4303157
199311,128712,7505941
199307,6879,7779249
199306,52644,3635549
199305,171190,494386
199304,172996,1843470
199309,126781,5190136
199311,59623,2663549
199305,160183,2953795
199306,55526,3448978
199306,142278,6339936
199308,137870,7932923
199308,98837,6296896
199301,62654,475295
199302,53411,405229
199304,124107,2799472
199305,182087,1927812
199308,8721,2213159
199308,84654,4542337
199304,96265,4449725
199305,152363,6727206
199305,157277,2113483
199307,20682,5235955
199309,71772,4955794
199309,97867,5299932
199302,115933,3969970
199311,160627,7184198
199311,150789,3390714
199308,197335,2084040
199301,25077,1473042
199310,111478,3178528
199309,135583,6820696
199304,78202,4693655
199307,138963,9417219
199304,40614,3317537
199306,113516,6359702
199306,93877,8710770
199312,64424,4673421
199312,181911,8788733
199304,3841,2591087
199308,41541,2201571
199308,108337,6394353
199302,41994,7091531
199309,116139,5717893
199307,44976,2795011
199310,77470,6448478
199310,121143,912685
199306,136808,1278446
199312,83293,3916934
199303,111159,2383595
199301,88867,1286110
199301,174278,3079118
199304,144958,5552177
199304,114300,5991893
199304,149069,1409873
199307,55493,2555136
199304,144014,1036849
199308,97995,6708404
199302,133282,2806807
199302,60996,7782949
199302,183492,5147125
199303,55432,1345807
199309,197290,2719088
199302,150295,3784300
199302,198590,4798972
199311,38948,186807
199311,93176,1489522
199302,134092,2075383
199310,45854,4989184
199310,129022,5097447
199311,125185,2347749
199304,56379,2331556
199305,192613,6783210
199312,78272,5699980
199312,110101,4203291
199302,44488,3088426
199309,78525,6271181
199307,14086,1078086
199304,119597,320084
199310,1307,5741841
199303,192270,667512
199312,5395,3910272
199307,182547,2076033
199301,106569,2445269
199310,74729,7513405
199304,110982,8506038
199306,48438,1344837
199311,20586,3395831
199304,180361,5279701
199305,182086,5036760
199301,71105,3163734
199303,80621,941752
199312,64898,182563
199307,81925,6229907
199302,75845,6602365
199302,34432,4285124
199305,55571,5591825
199312,39055,2460273
199311,63354,5999211
199306,37958,3310328
199304,130326,4162546
199306,151726,5455822
199307,143899,5842270
199308,108428,2417494
199308,180788,8607600
199304,157112,1620386
199310,26099,710387
199303,136720,4869627
199303,116076,4865171
199311,41137,4810616
199308,36472,5856418
199303,71115,2212406
199311,13930,912745
199310,67890,1441722
199310,189542,2558254
199310,80632,4741132
199312,125016,2524449
199303,6598,2532224
199311,33636,6460597
199310,77644,6449262
199307,55924,6263893
199311,177708,5196387
199310,141565,6680076
199304,190152,2891725
199309,53663,3200986
199309,118333,133781
199310,49761,1354921
199310,121063,4722165
199304,86058,2273940
199304,172792,904423
199311,80102,4285116
199301,198031,4599668
199304,83197,2197513
199305,165521,5752721
199309,6468,1077576
199309,57204,1934559
199310,105624,4839971
199304,191871,3427171
199310,120760,6457035
199301,183914,6852831
199302,17312,3252754
199301,76077,3064433
199304,99425,5781720
199308,189485,6719880
199302,4785,1966903
199309,16803,8342749
199304,110153,3109099
199304,59870,3017455
199301,154040,2122437
199308,21348,2261963
199312,160226,2773090
199305,126248,1373630
199302,40708,5712745
199304,198940,8881622
199312,23604,3175880
199310,26260,2416411
199312,53501,3455892
199304,56630,1243917
199308,104345,4541878
199308,172450,3133202
199304,42322,490556
199302,15713,1436522
199308,50170,2064473
199309,3595,3560649
199304,52362,5864674
199310,125604,6480919
199304,54634,5547495
199309,44347,126551
199309,18760,7164947
199309,97484,1306665
199309,66154,219549
199308,73888,7946503
199302,51662,5478375
199305,47248,1739074
199305,155548,6688365
199307,142385,5676690
199305,84220,596088
199310,67485,4127948
199303,47038,2484245
199309,166420,4037116
199307,141466,3216919
199308,20886,7536496
199303,111762,5970476
199302,119043,618107
199308,47306,1719527
199310,122995,6263840
199311,109475,727390
199309,20775,4819378
199306,110636,6938898
199304,68612,3097995
199308,105891,743580
199310,73493,3919927
199303,183313,1382346
199307,141031,4263463
199307,161044,328196
199311,42772,4583580
199309,166084,4782032
199305,40511,2111947
199301,87239,4205968
199308,65365,1448762
199305,42214,4261790
199307,13303,4214479
199304,198886,389036
199310,6347,3439164
199308,28668,4537707
199304,176695,5261919
199307,53630,3449146
199307,16067,4768824
199306,171826,7327483
199309,45247,4089383
199311,186810,929436
199305,110088,1506565
199305,158069,5028941
199301,60285,5054591
199307,60574,3274772
199305,155729,7244178
199304,56542,1780265
199307,51965,2656906
199305,25105,4744640
199305,123815,3388926
199305,157510,6759103
199302,77253,2531854
199312,89937,7630642
199301,126096,2829910
199306,144659,7513096
199310,20320,4543292
199310,28223,3685055
199306,189553,4065311
199310,27092,3459810
199310,36335,3986890
199306,56115,1974055
199303,91619,956702
199303,42098,2162347
199307,137939,195716
199305,186385,4369998
199305,184234,4698171
199304,110095,4331952
199304,90837,4704834
199312,123301,2491008
199311,121051,3535620
199307,197662,2389618
199307,99028,697346
199303,193370,3690619
199307,165375,5029772
199309,19685,6672259
199302,118866,8770253
199309,5657,3712856
199309,147573,2566982
199302,78711,5018438
199307,42549,4774419
199307,151078,1788446
199303,24310,3299310
199312,111235,3701303
199302,151179,2290576
199305,4984,3114928
199308,93110,2270200
199302,198111,2962319
199304,102994,9785251
199303,24811,1871203
199305,23800,2871850
199305,174038,5174275
199312,177807,2239142
199312,187832,5028034
199309,126324,5160923
199307,138025,4104320
199308,134101,786624
199301,61733,4109720
199302,174708,2445864
199310,112344,3588875
199301,18961,1116696
199310,143502,7344216
199307,62061,3308576
199310,102158,1033693
199305,66336,5286157
199308,24661,4306652
199303,7065,3394433
199302,184399,4748331
199302,120333,2947552
199304,91030,792319
199309,71953,6413933
199309,90940,3784642
199308,9399,5128888
199307,136469,6425303
199308,46222,1717283
199312,121269,6069383
199303,196959,9769874
199303,81429,139631
199304,5537,5089245
199307,196370,1293338
199310,5131,1624651
199302,4040,4533280
199308,175469,917409
199307,199742,6381629
199310,71290,1373544
199307,47106,3302521
199309,149618,4787708
199301,15097,4908636
199307,105735,5514632
199301,164669,5266859
199305,24248,1493433
199304,194918,8200595
199310,191018,430295
199312,9643,2434539
199304,35278,2259108
199307,53079,101142
199307,17848,2569297
199303,39894,8267176
199311,181998,10191951
199311,32232,5647679
199305,103304,2662970
199303,55483,976727
199308,47444,3545389
199311,136645,4077977
199303,124,695377
199307,113708,1181086
199301,116159,1163398
199301,73837,2986058
199310,111837,6589230
199303,22781,3036135
199309,138025,2165371
199301,168240,1268992
199305,62665,478532
199303,13411,385403
199303,176357,3753943
199301,131729,1898056
199306,70781,2378917
199311,156551,4456128
199309,140380,3937293
199302,89668,3118058
199308,116908,3174160
199308,115528,7260718
199307,24178,3709904
199303,20917,6239704
199303,112163,1612319
199303,105236,4546625
199310,146821,8690966
199310,68445,839583
199303,156201,1707277
199311,135154,2796880
199312,47020,4595279
199305,55220,1047121
199311,96123,2659029
199306,162372,6261025
199304,56985,4037376
199311,123108,1551869
199311,118374,3170426
199307,25954,4558878
199307,8376,5606275
199311,127246,2899167
199308,96561,7403082
199302,148847,1114753
199305,126898,190564
199301,143341,135665
199312,875,7032445
199305,137422,2311721
199312,87016,98294
199304,166294,4222340
199309,126516,3590963
199312,127536,3560157
199310,35595,1484672
199309,54692,3260446
199309,114068,4606329
199302,64338,2042053
199303,192096,470483
199302,5815,667674
199302,122242,3097388
199303,50378,4380964
199302,144828,7341454
199302,163919,2720552
199306,30665,309558
199303,162600,6419298
199308,96787,8653116
199301,37169,4552954
199312,37706,7731964
199302,149184,366254
199306,67805,5440723
199306,157582,5302401
199305,183478,2271938
199312,122951,1531785
199306,10921,7818634
199307,133231,4630874
199307,64271,1797317
199303,26004,2706300
199312,12687,465506
199303,55987,4523257
199310,89870,920635
199301,54382,2381429
199311,130717,7536125
199301,127228,4059381
199312,58809,685906
199304,93066,3564795
199311,149274,3850715
199309,43327,4435957
199311,114929,5656807
199310,197116,3963230
199310,185731,6294969
199307,100945,6417710
199307,12416,657562
199301,62283,5794287
199310,160237,5339398
199311,85703,4422705
199308,16031,3950062
199311,77349,259962
199311,132366,406922
199309,187827,3190090
199311,5218,444791
199303,45394,1706382
199310,183413,4888771
199302,101687,2340510
199312,110291,3698266
199312,2768,7454931
199312,193430,4329588
199302,87004,4611123
199306,146056,855190
199301,138430,1017621
199306,128489,6476604
199311,179645,3244047
199309,49671,476476
199309,71566,2386293
199312,5812,333255
199308,84443,1678669
199311,33264,2815955
199309,124417,4194503
199305,90069,2054576
199309,54394,3699982
199305,182358,2281514
199304,73618,4254373
199302,89144,4441908
199305,144502,6516951
199304,156628,5613153
199312,17336,620398
199312,177183,6111873
199307,180351,4959627
199307,57408,3612848
