"lo_orderdate","lo_partkey","lo_revenue","lo_suppkey"
19931211,131276,2028883,653
19930420,93955,189048,1528
19930307,5729,4325469,190
19930307,76984,2135507,925
19930307,53997,5021848,1100
19930801,361,2936446,1800
19930124,130262,5825508,1021
19930423,95319,2294785,785
19930118,139962,2972910,1231
19930805,42593,2584397,502
19930704,59064,4456449,1043
19930926,62451,1385181,1075
19930926,68113,3178463,1463
19931111,83075,2257921,1157
19931111,26286,705546,1385
19930818,17897,5749571,136
19931016,130704,2380008,1525
19931016,148867,7805213,70
19931022,181543,6272348,629
19931022,187545,6809324,1552
19931103,72352,6359528,1900
19931103,10757,825536,223
19931027,121781,2677128,1009
19931027,116726,6660675,692
19930909,158845,2073281,879
19931101,63712,2955952,1055
19931101,105180,5342791,386
19930803,92492,4655360,1921
19930511,168963,5518803,1406
19930708,27585,1946690,1847
19930312,54386,1459673,771
19930312,54868,1804631,1148
19930312,155182,3360180,253
19930312,158383,1677766,1543
19930127,44809,1546851,289
19930127,77900,5889094,329
19930330,124794,4234143,1439
19930330,56808,5820310,123
19931222,98,2836571,841
19931222,147291,5167137,905
19930103,37032,4317028,1221
19930920,90362,3347091,358
19930920,105271,371394,1068
19930920,82250,2629621,1745
19930920,198237,5569244,1125
19930403,40067,2392774,553
19930423,8275,5279750,687
19930423,30039,4368387,885
19930423,127167,1621669,1945
19931125,164240,3357113,1658
19931211,133833,4708145,1169
19930610,49796,855437,731
19930222,22719,5851054,663
19930222,35869,8219332,948
19930222,34443,267223,1791
19930715,53928,5841479,1820
19930715,160356,6246103,1730
19930719,84569,3465992,1723
19930719,198969,10236402,855
19930617,158029,2343615,1015
19930617,182110,1387616,1084
19930617,8525,3973717,1371
19930101,191594,6049582,326
19930101,104658,7006407,257
19930101,129647,5692192,752
19930101,169608,164404,1336
19930530,182079,5575458,1362
19930530,34194,1340289,1653
19930530,92537,299787,173
19930513,76830,4556825,1961
19930513,49894,6685945,1372
19930623,2365,122933,455
19930623,128078,4380037,275
19930823,118745,518539,682
19930313,14106,2726727,1733
19931219,166014,3352351,1655
19931219,105077,3778588,146
19930830,125343,2389121,1962
19930830,39362,378695,1999
19930830,60771,2351743,379
19930830,89628,3608910,751
19930923,166371,6338801,606
19930312,32555,6414315,1159
19930304,40638,6278211,524
19930821,67033,4554136,1021
19930720,3407,4670265,1399
19930629,186188,3153595,858
19930629,1109,1880806,1044
19930104,69364,3397401,1994
19930304,176376,2958477,1790
19930304,143867,5056135,128
19930904,159271,5531262,41
19930904,66000,1609356,1878
19930329,190074,4724960,162
19930116,168790,8834828,1683
19930116,158940,3917922,1028
19930120,30103,2454645,600
19931229,199703,7344199,1215
19931229,175205,126739,190
19930302,11862,2634182,1231
19930510,145992,9079245,1198
19930118,162042,642551,697
19930118,38427,535244,1412
19930808,98793,4966841,249
19931210,182712,8173109,1934
19930217,180729,5792913,78
19930217,111436,6018413,1085
19931129,107153,3601105,1884
19930413,39449,4762349,430
19930607,164545,4258842,376
19930227,120671,2344654,1723
19930227,111406,6874390,1688
19931208,133175,4425526,621
19931208,66058,1787991,1576
19931208,22062,771503,697
19930817,76162,5130825,13
19930205,28942,4400450,334
19930724,35799,3533767,1597
19930724,194150,1847562,76
19930724,68793,6835745,645
19930904,38695,4278634,716
19930904,164447,1047427,1801
19930904,136156,3353517,1259
19930422,140437,868728,446
19930419,117765,4496120,1176
19930419,67123,3311784,866
19930419,124810,5517273,1009
19930225,32152,1073308,1192
19930225,3192,2974536,1667
19930627,123837,4559033,946
19930319,161166,962093,837
19930319,104362,5168939,1574
19930522,16716,2240078,84
19930522,122610,6719822,1248
19930707,153868,559261,1596
19930907,109664,2922210,1534
19930429,78540,2651370,1088
19931225,168428,4252825,73
19931225,157500,7247047,770
19931103,46542,4620428,1550
19931101,118371,3638760,1681
19931208,76821,6871268,1601
19930305,25130,4093904,1446
19930305,177109,690310,1838
19930404,13127,1630908,96
19931224,147642,2509115,1769
19930830,60533,4346172,978
19930830,49444,3004256,991
19930830,193904,5620092,914
19930807,187844,6311321,1585
19930930,119087,2818291,732
19930327,106344,3405557,1124
19930426,57690,6552863,1698
19930426,179876,8519769,963
19930426,137814,6233192,43
19930426,74845,1801641,298
19930402,167322,5914335,1614
19930814,155071,331064,417
19930317,168626,2491091,109
19930317,87916,3958228,512
19930129,183407,7010841,385
19930504,176942,3916743,845
19930504,100832,8889225,463
19930504,117705,5286966,53
19930226,48967,758720,1887
19930219,74965,5185513,1971
19930219,132756,6375105,739
19931116,4393,5285566,55
19930808,58374,4394156,1684
19931113,57738,3454202,23
19931113,197346,4384866,226
19930308,20349,4555661,1039
19931114,27122,2442351,867
19930501,159061,5158996,828
19930618,95775,5152940,1197
19930427,87142,1423845,1288
19930427,10723,3881718,1068
19930212,100515,7203219,764
19930212,139870,1123003,1381
19930618,170280,2406198,1617
19930310,109626,5505496,301
19930729,107243,2572993,1790
19930517,181967,7949964,879
19930826,61811,4814951,261
19930826,50439,3404103,1954
19930107,166496,1970299,262
19930107,85820,7963666,23
19931120,113462,3036496,1725
19931120,58325,6036737,1601
19930107,150004,3615220,1746
19930531,194650,7081534,1334
19930531,80360,4511651,1922
19930120,101180,4326662,502
19930315,106026,2225035,1004
19930106,188754,7864857,442
19930106,136607,1449655,373
19931121,27853,2591136,273
19931121,118213,3412914,777
19931121,3320,2729226,1680
19930409,197690,4029453,1919
19931110,131514,4647348,262
19931110,142743,8309048,1992
19931110,72020,1944359,1760
19930102,135194,4624212,1446
19930701,139006,5068250,508
19930213,13468,2598526,882
19930213,140036,5009995,45
19930924,137461,7267531,1051
19930924,94472,5952401,145
19930127,135774,6144169,506
19930504,41849,6205260,519
19930418,177601,6838616,332
19930312,121092,3490650,611
19930518,59015,2928848,367
19930112,99655,6259540,450
19930308,70112,4927928,1740
19930508,161319,6149281,402
19930508,76661,5777664,1370
19930508,27662,6322077,958
19930323,131464,4396652,769
19930323,196133,2433677,823
19930814,24218,1567112,924
19931225,2485,5906502,1804
19930903,110214,1306232,689
19930903,91949,3614030,585
19930603,87083,2648448,1372
19930603,367,752811,350
19930707,170101,3246289,52
19930519,100681,2330808,825
19930905,62968,1529320,1991
19930309,192589,2446698,148
19931130,175820,7539676,1261
19930810,13967,3871015,715
19930810,174066,1692989,159
19930614,103006,3496185,503
19930326,36395,659038,155
19930409,140682,3843299,473
19930428,143052,433639,944
19930920,105099,2076793,998
19930609,77429,2367004,660
19930609,6446,4418421,416
19930412,84950,5818394,1396
19931004,74503,2027130,1700
19931004,158669,1862417,1202
19931004,136413,4829434,901
19931004,95654,5819965,303
19930616,75171,5560070,1332
19931204,140798,6553447,439
19930425,71448,4405941,504
19931217,192803,1689157,27
19931217,24125,205627,85
19931030,8628,4173459,1137
19931030,2778,5324679,1310
19930109,45747,4021950,31
19930714,89287,1516220,1450
19930714,64192,5608677,282
19931123,168845,1688006,1179
19930627,75209,3216287,395
19931219,149160,3910423,70
19931128,48269,1807631,697
19931128,59755,3492945,942
19930917,1419,1176485,357
19931203,79747,2538307,870
19931203,48961,2647204,339
19931109,196854,4970765,90
19931109,1122,202577,913
19930620,68200,5380729,638
19930620,36515,4927876,1931
19931213,180555,3648912,1597
19931213,178859,4028790,876
19931213,102923,943700,1925
19930808,36333,4975773,1004
19930808,34363,4449944,760
19930826,172443,445539,697
19930826,309,3870969,1594
19930826,192562,7703631,1825
19930428,182824,5918769,1068
19931121,24743,490315,1064
19931121,86870,9191506,285
19931121,21281,5247952,62
19930730,45958,3358567,1843
19930712,137948,1733725,1554
19930124,67087,2400140,742
19930124,80040,395775,1896
19930620,69680,7512642,1858
19930704,137092,447119,1065
19930801,69019,4357124,570
19930206,22055,2653667,110
19930206,71997,3703670,953
19930206,51004,1701810,1829
19930606,42235,1845896,263
19930606,54974,748440,1906
19930907,123721,7945454,790
19930907,163726,1771822,557
19930206,2837,8095428,1774
19930731,195807,8018399,1979
19930731,117444,1012777,1000
19930731,198387,2941052,706
19931201,77024,1667699,699
19931201,126747,1912091,1163
19931103,92971,7239193,264
19930621,195028,3301678,107
19930513,155673,4235241,132
19930507,79217,2900809,879
19930514,148971,7799104,662
19930514,147255,6446137,526
19930323,84725,6601228,409
19930511,179633,6782014,786
19930511,117214,3463393,493
19930511,11632,1197856,322
19930328,24437,3335503,751
19930720,102899,9319261,1882
19930720,185612,4824607,180
19930708,130446,2777183,1927
19930708,1270,3749235,673
19931019,158624,1319174,433
19930117,113029,4126399,264
19930607,3402,127929,1553
19930607,163689,5440318,421
19930607,77287,2973586,269
19930209,179812,3933072,446
19930209,99668,7602861,1143
19931112,168781,6409487,1177
19930216,110773,6574976,1594
19930216,158696,173714,1529
19930822,146657,6010477,934
19931105,115245,4075616,1760
19930209,184579,5706045,773
19931016,69396,1757256,491
19931105,64187,2009960,1210
19931105,189035,1199340,1498
19931105,152277,3868175,105
19931222,132009,4342011,1131
19930918,11981,5434745,341
19930527,135894,8049571,1540
19930605,168003,2309076,93
19930605,47843,2281530,1937
19930318,188808,2391864,7
19930401,105743,2770004,408
19930731,173798,8988335,1029
19930731,13302,4008059,6
19930603,2659,618413,1899
19930603,78227,835217,40
19931123,180640,1533090,1185
19930718,5099,2982147,623
19930404,2863,3597056,407
19930302,161201,124957,249
19930701,117581,4386503,1456
19930607,33026,2161631,1545
19930607,60984,8577361,1890
19930501,48394,5262168,739
19930501,145640,6007620,1531
19930831,100220,1328819,374
19930831,100165,2307016,1091
19930831,57680,2918345,1232
19930204,113204,1180684,1999
19931204,162217,3598417,1513
19931204,73117,3066479,133
19930307,111680,6299816,1221
19930630,122366,3945719,1404
19930103,138219,4024329,1737
19930103,44243,4304932,938
19930816,101354,6440623,1958
19930308,100707,7028893,1913
19930308,176802,6260161,1705
19931221,93331,5191373,1822
19930128,35282,1062685,1352
19930610,154690,2072691,995
19930610,66560,6881732,1772
19930610,64670,4207640,705
19930108,107938,2311764,541
19930818,197340,4553493,1731
19930730,179994,1847925,728
19930730,11722,2911289,1867
19930908,100011,2972369,1203
19930908,68287,3774626,1066
19930621,53422,5603461,953
19930621,58808,4627249,1479
19931025,185642,6772348,458
19931008,78381,5406254,1724
19931008,134884,5889042,1077
19930522,61197,2724062,562
19930206,194901,3911964,478
19930206,100697,3660219,1572
19930206,1727,4739575,204
19931012,109131,1015855,1199
19931012,162464,2569032,723
19931012,131421,5978160,977
19931012,66395,5660659,1084
19930725,94727,8098970,789
19931012,129121,338135,1387
19931012,99204,595584,16
19931012,117404,5101404,577
19931012,8618,5923246,1116
19931105,182821,923352,1030
19931105,58255,353055,592
19931105,79413,5927489,1305
19931105,88196,5158331,1218
19930602,71819,7897472,1701
19930602,81677,3413542,910
19930820,32642,7794468,1909
19930820,126469,6527682,1679
19930820,162710,5732944,402
19930726,175674,2885205,65
19930726,138920,3839483,1728
19931116,103303,1293237,1565
19931116,6728,5987979,418
19930721,462,4855807,974
19930721,161265,4595490,955
19930721,4937,6017585,879
19930401,14417,1977143,165
19930204,149656,2841612,413
19931007,192670,4537112,767
19931116,189672,8031453,1075
19931028,10413,1283707,818
19930529,56584,2092107,91
19930529,137315,1590316,1410
19930529,178325,4219783,551
19930614,56283,5275614,149
19930602,98552,4102755,540
19930604,174770,3104747,1478
19931110,92841,7727801,1067
19931110,58366,1038298,913
19930906,63455,5195782,1658
19930906,99742,8193144,538
19930318,48654,621828,163
19930907,109950,760460,51
19930816,102501,736715,1017
19930404,105666,7116256,1782
19930404,90871,6751140,1535
19930404,70126,4465592,1346
19931102,96341,4193898,1333
19931102,188079,792440,304
19931129,111176,1527887,1521
19931129,120081,427219,313
19931129,53630,3569502,1722
19930429,167037,4153360,1067
19930826,32816,7790948,94
19930826,63821,1038765,973
19930804,107241,366982,1720
19930804,103002,298485,1837
19931011,181953,8662782,576
19931011,57511,1295225,670
19930706,116879,5759653,694
19930706,179075,2488174,938
19930617,76981,1726938,432
19930530,63373,6092510,1955
19930530,133875,3401606,144
19930502,157189,725276,1502
19930502,35092,711773,74
19930808,70314,2242405,868
19930329,153111,5301356,1422
19930125,156129,1264523,1889
19930701,145042,1917538,1960
19930701,22228,2049692,1456
19931103,47440,5787012,1059
19930122,34275,4788709,1865
19930122,155988,8613331,89
19930317,33803,5846068,708
19930123,105256,2324483,394
19931226,187987,4724729,1332
19931226,84401,5023460,1253
19931226,114731,2908386,167
19931226,72983,5175523,1469
19931226,21055,3382013,66
19930319,76049,200907,1369
19931029,10424,4053967,512
19931022,136216,1214643,128
19931022,180010,1163040,854
19930704,142210,5465896,1877
19931117,176224,3531397,1970
19931117,70638,6688683,1877
19930813,141265,5376566,876
19930217,82787,175208,283
19930217,121844,8681753,1398
19930811,193356,426108,1189
19930813,187545,6650967,1060
19930401,194284,6413136,985
19930401,183591,3938635,1124
19930212,190072,4441431,831
19931118,46162,977397,1914
19930327,56178,4042181,303
19930520,88313,2272087,1503
19930520,69112,1391388,571
19931207,29211,3240476,1546
19931207,91525,1618126,1250
19931207,193905,9206933,60
19930308,129517,1377940,1090
19930308,120185,1402829,1427
19930626,78362,3120358,620
19930314,68615,6114318,1620
19930521,109755,8386092,1426
19930521,44307,1238787,278
19930521,54314,994355,387
19931224,147979,4522170,808
19931224,2569,4326386,392
19930303,72281,2947714,1407
19930303,21193,4913577,1424
19930303,117300,6261126,619
19930707,101283,249150,123
19930707,49151,3201436,592
19930707,186784,7593496,718
19930312,159776,4361789,1045
19930312,152564,475268,811
19930224,1583,7056208,472
19930708,51932,2984145,489
19930118,73259,121992,904
19930104,33998,9563350,118
19930104,187691,1743116,1472
19930730,132713,3802156,332
19930730,191629,7154337,404
19930730,84277,499462,969
19930831,62911,7997847,326
19930831,153749,3034011,559
19930906,177421,4699045,1938
19930906,83375,665601,907
19930410,7959,1097766,1298
19930410,183101,5509617,1801
19930128,94462,4614065,1783
19930128,169582,1942258,278
19930126,129312,2602141,1391
19930610,46171,1751722,789
19930610,21593,1616067,1172
19930818,175815,4118184,1264
19930809,77933,3594459,344
19930809,126719,6394535,1850
19930809,153082,1112378,729
19930623,32800,2916302,476
19930521,6272,5658052,1582
19930412,87795,7236344,1865
19930412,69355,655553,1354
19930217,61847,6625780,713
19930620,136682,2167255,1166
19931202,122385,3723927,1932
19931202,124157,2893817,1807
19930211,103716,7831559,517
19930211,103865,7976294,1508
19930908,42824,7369406,1625
19930908,4617,4132692,635
19930908,182248,4609281,1913
19930821,168594,1975156,646
19930821,95611,5766123,547
19930123,96500,7111368,714
19931002,83265,2718710,1317
19930502,160455,1910982,1418
19930211,117106,4781036,1543
19930126,89621,6155789,1777
19930126,46485,2805700,317
19930126,111127,1003821,559
19931205,37062,3857370,1729
19931205,102747,3258015,1312
19931205,24704,3351864,344
19930107,93537,6515466,1873
19931210,111665,2602176,878
19930607,100781,7683035,642
19930607,16689,5295532,1482
19930602,109985,3160048,1345
19930602,159091,1707883,1688
19931204,152186,480413,338
19931204,58057,3282671,515
19930907,98335,3005325,1842
19930907,55956,562113,773
19930907,16866,6225747,788
19930907,145433,1014202,1745
19930907,66825,702393,1540
19930425,1303,4484813,78
19930425,99202,4944139,329
19930425,22436,5191919,427
19930627,111564,3973562,807
19930114,181949,7563220,309
19930114,156492,3604884,25
19930114,68573,2542048,1963
19931008,166347,2518571,1725
19930318,32175,2821069,1613
19930318,137649,1836750,262
19931228,88808,2440054,1964
19931228,1478,5948274,1846
19931228,35557,2068674,1382
19930903,169677,6570972,1944
19930306,110977,4091242,965
19930802,54933,5233341,474
19930320,13201,3309174,69
19930320,170397,3341247,41
19930913,154405,1274056,1078
19930913,73709,4452424,1372
19931015,55474,1663903,1579
19931015,145118,3305558,697
19931015,186993,3500623,1323
19930515,120335,5127213,214
19930515,58834,6086657,1343
19930705,76521,2469410,1379
19930705,183995,5762960,431
19930705,702,6505359,289
19930610,66983,6688431,1233
19931129,182084,1385303,472
19930304,147827,6798097,1414
19930330,179820,7335205,1978
19930330,30787,5611987,1719
19930330,192377,872805,1591
19930805,158552,315667,1337
19930805,132282,3824554,1009
19931230,73471,4343521,1905
19930913,57034,3010749,333
19930707,126848,8084310,1664
19930707,188843,9087375,937
19930110,122402,4794530,1979
19930110,3089,3241125,1738
19930905,156758,2992522,816
19930814,104352,5908260,1051
19930814,156269,4592025,1112
19930324,25548,5288535,1150
19930619,39442,4332195,1636
19930705,50434,822351,1616
19930705,100597,2348457,26
19930705,126272,1781226,1081
19931210,174935,7091033,1348
19931210,127717,6909051,1453
19931210,126586,625681,911
19931210,120881,7641753,738
19930828,156567,4295939,700
19931014,166527,6646571,1402
19930502,172174,4811462,380
19930502,119430,2530704,1260
19930414,116509,7249176,22
19930710,177455,6689144,1465
19930710,80260,121545,1128
19930119,134358,5100178,467
19930119,154011,730596,692
19930611,24101,2638607,809
19930611,134984,3198064,1453
19930804,157306,2939274,1555
19930804,31858,5315854,624
19930319,139717,2582363,61
19930924,66625,3705291,488
19930924,50571,4920757,1675
19930519,53140,2968968,445
19930519,18608,7556670,1477
19930519,198789,2775036,842
19930727,123763,7879611,1539
19930727,88696,660398,1793
19930727,81098,1163259,998
19930901,88363,524327,1522
19930901,31375,1520614,30
19930613,368,124299,320
19931226,159445,3064544,227
19931226,185287,2396000,314
19931226,110623,5983950,1407
19930724,188691,7576140,1173
19930724,181422,6630082,1020
19930724,146173,4612120,1546
19930724,119975,5865211,1221
19930927,128843,6115301,884
19931015,95413,138024,695
19931015,35780,339724,1640
19931119,5751,4499733,119
19930312,177016,757455,1740
19931217,144443,4123183,889
19931217,158595,6897123,1986
19930531,48389,5163624,573
19930527,147371,3301965,320
19930412,35114,1119400,272
19931019,108723,8062888,1608
19931101,183178,370783,1495
19931113,83320,2149174,1223
19930903,117167,1508619,1762
19931025,87711,6261445,707
19930127,170430,5967210,1072
19930510,98416,1247509,408
19930121,136931,1948250,1276
19930121,192727,891662,315
19930121,75387,400539,84
19930313,49600,7210288,1705
19930313,165449,5697323,422
19931026,196583,6817415,1630
19930209,26502,141421,1176
19930209,9986,3378636,971
19930712,94473,2300992,1634
19930712,1372,126063,865
19931014,59059,296252,1507
19931014,42398,1970373,135
19931014,180765,7416263,1406
19931203,186540,7651244,976
19931203,119471,1180452,1144
19931204,127623,1307291,1879
19930316,181102,344282,1934
19930712,159294,4957101,748
19930712,97644,7006519,1622
19931221,39255,2719307,705
19931221,149355,4222880,1317
19930628,179774,5995092,463
19930628,46865,2869986,93
19930628,40353,3387283,1194
19931211,175829,746689,276
19930207,125106,559894,1220
19930207,55327,5472941,1146
19930207,55812,5370606,77
19931228,181863,952981,583
19931228,157407,3044487,1817
19931228,3236,4060215,396
19931228,180159,2944220,408
19931022,107928,7857899,1560
19930613,186379,6093008,1692
19930909,166937,7462635,1578
19930909,104151,2515916,971
19930807,83295,4463788,1143
19930807,128286,6505686,234
19930102,135270,253222,38
19930102,40499,837783,481
19930127,176109,1642548,696
19930815,162610,1324707,1696
19930328,149929,2350956,139
19930328,41474,2913037,768
19930328,46484,971295,234
19931113,81953,5172121,669
19930901,163046,3872767,868
19931217,21545,2276070,1042
19930512,47307,5840020,557
19930501,191894,1946172,353
19931209,56022,4163431,1802
19931209,149703,8155313,1797
19930126,113137,5635637,1992
19930906,64050,2086914,1996
19930128,84671,6584599,179
19930128,55110,1756366,1513
19930604,93221,1923324,730
19930831,45190,674302,75
19930509,185200,2991945,421
19930509,48546,4290824,1886
19930828,67743,3387265,453
19930828,78119,4408187,722
19930407,81327,2030512,1624
19930407,72177,450474,1375
19930407,66767,7815790,1267
19930407,138260,125931,1918
19930324,50855,178779,828
19930324,107455,6383594,827
19930324,38477,832296,1745
19931128,112612,7005318,1690
19931128,58201,1124424,1554
19931128,173417,4337093,841
19931123,49623,915264,35
19931123,8828,3574375,627
19931123,974,7981747,1238
19930620,95205,1307017,1455
19930331,168203,498310,1959
19930417,88447,3979039,730
19930417,148976,6678351,402
19930120,83361,2347252,1493
19930610,148185,5861304,820
19930610,134208,1704298,796
19930224,141479,2654740,1637
19931130,56035,1275455,530
19931119,42062,4480115,507
19931119,106306,771632,1497
19930828,54739,3018226,672
19931122,116465,6322871,878
19930810,147498,2423328,1667
19930507,6962,2564213,1726
19930507,5425,3742471,1157
19930420,194988,8573545,1151
19930420,170842,3710909,1386
19930925,4697,7611230,1128
19930122,100865,5726324,1256
19930122,192024,541269,1208
19931101,45071,2759646,42
19931101,182445,1926101,1717
19931101,89036,4769464,1487
19930212,48790,843313,1988
19931228,50128,4705993,1582
19931228,96632,5687175,615
19931222,144984,4619987,346
19931222,139669,5469420,1687
19931222,3641,756873,164
19931222,178432,5127909,237
19930623,51826,4138764,714
19931010,19488,6688344,1772
19930329,114612,6854534,54
19930324,13814,4357536,409
19930324,118212,3699241,1985
19930729,186208,2156137,1553
19930729,4965,3517394,6
19930304,101098,107710,1839
19930304,192252,4433336,1507
19931013,52571,447929,1598
19931013,144998,10010651,642
19930605,144098,1696003,33
19930605,35805,2757427,174
19931202,99332,1054413,422
19930530,159355,5762061,1706
19930530,78327,886312,1665
19930311,99321,1152639,688
19930305,27457,3700634,720
19930305,85767,171770,635
19930909,39227,2400080,783
19930909,59641,155262,562
19930520,1027,3491211,294
19931228,41320,5995053,717
19930919,72938,5746166,753
19931006,186274,5673686,1136
19931006,170599,3886805,386
19930430,45550,2665070,256
19930119,117674,7703865,1021
19930119,195276,3529648,1882
19930827,159487,3031100,1785
19930715,125497,3580896,1375
19930602,150650,3833265,1876
19930602,188264,4328584,901
19930415,158111,2948495,1421
19930723,79234,2353666,116
19930723,77573,921038,1133
19930627,2644,2550409,728
19931223,98872,3266539,1890
19930125,189151,3368247,104
19930629,166399,2466251,1740
19931224,195912,6622087,548
19931224,78995,7738040,632
19931203,53587,6944934,933
19931108,106068,1666941,215
19931108,115407,1408176,486
19931105,29109,906261,1181
19930101,107705,8140463,1003
19930112,29415,4564271,1287
19930112,149895,190599,1672
19930112,45395,1170160,1069
19930429,195980,8860282,1426
19930429,27302,1566128,811
19930429,143006,2570050,296
19930429,99617,3449845,998
19931221,49436,6583563,1352
19931221,14329,3446483,610
19931221,27474,1631311,97
19930128,139508,2910847,1511
19930128,105783,5489765,1006
19930128,87637,2090898,587
19931025,148434,2905562,806
19930910,123652,492641,629
19930910,16163,3311942,402
19930207,113916,9170932,1943
19930207,190951,6338212,577
19930809,1570,1442138,679
19931027,143100,3215540,369
19930906,192700,4436932,1605
19931108,12497,6015703,823
19931218,178925,5158090,10
19931217,109710,8006969,9
19931217,159097,5494895,526
19930915,167717,2650294,659
19930801,74047,3502167,152
19931203,140289,6447008,1326
19930429,11473,4431688,722
19931230,71775,7874439,1939
19930809,64442,4316364,1768
19931003,166543,3434758,925
19931003,66552,3908747,1616
19930714,185846,4497323,933
19930618,99541,2135188,1722
19930902,72596,2434451,614
19931012,14142,3995377,870
19931012,129824,8720369,757
19930309,56760,3497040,357
19930123,27092,4942586,745
19930618,167810,4232583,1343
19931219,50617,7298792,878
19931005,112021,1417303,1446
19930810,172183,6088878,459
19930427,42269,4582196,976
19931102,74090,619300,1393
19930120,8497,5316968,570
19930609,114052,1160928,1992
19930416,126549,617611,296
19930426,150735,7071490,562
19930310,190556,1613619,444
19930313,108078,4838441,432
19930313,146840,5307680,531
19931011,109672,3131269,905
19931011,40561,5243447,171
19931219,163807,2750076,1223
19931219,35352,2747204,10
19931219,146191,5021754,1794
19930220,78088,5171554,1346
19931227,70127,2042837,1131
19930209,85558,2874090,1694
19931125,233,2665356,909
19931125,29166,849844,571
19930630,21581,2477754,229
19930630,68998,1947320,607
19930630,124879,3204213,914
19931207,159998,1996250,1205
19931207,10217,5138950,1377
19931105,50126,1983289,573
19931105,56329,2672180,994
19930428,157963,2400900,1499
19930806,119818,1080632,602
19930926,141648,6690974,1404
19930926,149092,4870172,670
19931031,184458,7482424,170
19930912,39269,1315795,1409
19930914,112525,1657446,889
19930914,197670,524997,1762
19930914,38622,5352926,1515
19930801,155188,5415292,1518
19930310,56580,7606071,1878
19930310,191354,4674261,1218
19930112,47850,6452483,262
19930225,32795,2709174,1549
19930225,157367,4794395,1890
19931027,152885,5127630,522
19931027,74635,630974,1644
19930330,197118,5293019,997
19930511,137305,5049732,547
19930519,181869,2867764,1682
19930722,52601,5633353,178
19930722,62958,8757611,367
19930722,125074,2665244,537
19930912,22216,4796416,115
19930912,179323,952175,844
19930912,122052,4315532,40
19930912,115866,5111131,1247
19931008,143938,8437076,110
19930827,37126,208371,101
19931015,162123,464567,365
19930510,9425,4755872,188
19930717,167866,3600847,557
19930717,110408,3852374,1422
19931019,55399,4466778,965
19930219,122868,1667738,793
19930726,157968,9825906,1480
19930726,162259,3107580,1194
19931220,105582,777914,510
19931220,107320,780464,1818
19931220,112268,1140711,518
19931004,122057,1374709,198
19931004,9970,6929569,193
19931229,94977,9372773,417
19930214,164539,3174989,1636
19930721,177347,4144829,1619
19930721,67414,2813932,1077
19930721,44417,539118,1941
19930721,99811,5093808,1714
19931120,188193,621377,1995
19931120,143534,3555752,1676
19930527,174771,8139845,1538
19930715,3440,1172823,703
19930715,10426,5963106,577
19930721,134391,1257193,103
19930721,89875,8772348,970
19930722,129403,5246881,553
19930722,73776,6110196,1963
19930711,52840,6956219,1578
19930711,36685,6039136,313
19930804,19178,1277105,778
19930331,89968,6267429,568
19930310,112726,3035805,490
19930509,72611,6758847,716
19930509,60690,5014796,1913
19930509,11190,2158332,1584
19931215,134938,6054922,1298
19930103,10811,2338217,1840
19930111,86907,3674166,116
19930111,37617,5386723,1930
19930426,198520,3767914,1592
19930822,24275,1527869,512
19931212,96072,3454138,1185
19930319,119993,3550914,556
19930319,27943,5317211,498
19930727,2127,4788495,701
19930727,146444,144572,906
19930409,96145,790810,643
19930318,142550,4682097,199
19930128,147626,1298729,1920
19931231,116383,1900358,246
19930922,158624,1978761,18
19930811,15608,6033456,1461
19930425,160255,6380277,1025
19930311,160383,4480251,3
19931120,28220,2925664,637
19930202,135031,2321813,3
19930403,115102,3981344,1851
19930403,114557,7312422,1758
19930403,142018,3567993,1510
19930403,92734,3349856,1309
19930403,116355,2150276,328
19931112,39877,6835064,1601
19931112,19391,3210455,749
19930228,104571,4940987,1024
19930701,46935,5961954,279
19930701,102448,3980007,1059
19930721,157373,5887402,1327
19930721,17143,719835,1919
19931112,153235,4463716,125
19930421,136266,4168534,1135
19930712,63807,5668330,1888
19930712,199257,1196212,1485
19930505,24004,1000384,1358
19930505,33489,1408255,1590
19930505,41067,1857854,260
19931213,143400,5740401,1943
19931213,107462,4276128,1218
19931213,81793,3514084,309
19931213,88450,142406,1230
19930115,140878,7028820,1650
19930404,64917,5111267,109
19930413,35822,1875593,1589
19930413,106610,3960694,632
19930413,190885,5672751,752
19930413,191766,8289325,514
19931019,157807,1627970,1037
19930614,100722,7163069,492
19930320,80327,258849,1296
19930320,37323,2620205,1169
19930415,12030,3106814,1489
19930506,65944,5105269,1531
19930506,126566,5833547,127
19931220,33806,5400339,1303
19931220,171945,3162561,1215
19931220,52964,7065914,1614
19930528,80500,3517668,592
19931119,69253,1067024,422
19931119,103083,3792591,1528
19931119,115565,3562582,985
19931217,119244,1750850,659
19931227,181384,6112099,368
19930711,106680,8180398,500
19930711,141206,2688963,1690
19930711,28385,3312344,1987
19930711,55988,2262792,1397
19930108,163423,3973200,262
19930108,33816,4115553,1481
19930923,163385,842957,653
19930923,58511,3782518,1182
19930601,95287,124381,607
19930126,124162,3681840,498
19930126,183358,3567341,1371
19930126,91514,1752413,1195
19930120,83702,4790759,1448
19930120,178830,2267690,1145
19930307,194734,6918085,1962
19930307,90784,1032921,1888
19930307,183949,6113050,250
19930307,9020,910439,1946
19930223,44401,2505134,1319
19930325,78696,6236545,1920
19930325,40012,3958457,901
19930919,194488,767502,1825
19930919,147930,8811678,180
19931114,188499,4714845,1494
