"lo_orderdate","lo_partkey","lo_revenue"
19930623,118403,2206012
19930623,180821,4330444
19931101,1379,3353289
19930227,191179,3485346
19931207,97740,5677196
19930509,93443,1266940
19930705,145168,840719
19931102,116448,6669059
19931111,46470,4719678
19930206,25776,3369504
19930531,139013,2653169
19930327,180003,1501038
19930119,166191,4312161
19930710,171602,7787260
19930924,76472,3122901
19930211,76197,4096779
19930211,3300,1429520
19931007,197969,5524984
19930127,10134,4961705
19930809,37846,2295802
19931010,68749,1999449
19931102,169411,2198408
19930602,175272,132032
19930216,110843,5574496
19930216,124595,6912410
19930329,136298,4141636
19930812,6060,286919
19931008,148437,3746254
19930314,78104,2439053
19930103,175637,4747410
19930228,124296,2222048
19930421,190673,3111113
19930801,77345,4874145
19930504,60770,5708079
19931107,26930,8640295
19931107,198825,6221633
19930206,160091,2507074
19930604,158788,1809844
19930407,16515,5693115
19931015,190089,1155498
19930403,166731,6870924
19930403,39890,8152159
19931030,41046,4595658
19930222,40738,830971
19931123,23618,747680
19930704,143039,3642112
19930117,80445,5221386
19930310,73827,5647371
19930607,108754,2094147
19931128,140801,360992
19930213,192180,4986945
19931113,6099,2954964
19931113,113757,5785040
19930223,115741,344321
19930913,11750,7898297
19930325,90449,1710054
19930825,88122,219803
19931103,146693,3374998
19930215,34203,1894575
19930624,29758,6875893
19930411,57332,1895315
19930411,171491,1392178
19930411,34526,3578274
19930204,105899,6533772
19930323,143034,5277447
19930915,192491,2638094
19931027,178778,2389662
19930220,194114,4664512
19931117,87231,2008861
19930827,26490,4946383
19930624,87531,148815
19930224,31933,8224341
19930909,91164,4116990
19930909,7675,6294278
19930909,68113,2648719
19931025,10670,6660943
19930618,68853,4689441
19931127,144301,782964
19930825,49560,4539246
19931030,96141,2426656
19930514,140078,2656534
19931209,38108,4818336
19930407,64228,1298327
19931202,175845,4329573
19930218,184971,1611880
19931111,60785,8468778
19930109,7905,1954306
19930331,3714,4804598
19930818,133404,4601117
19930918,42879,5831805
19930506,26553,5799836
19930506,81368,3305932
19931122,92321,3088928
19931122,110578,2619551
19930408,129098,874621
19930918,166381,5445043
19930220,155895,9463767
19931226,166681,4068599
19930703,188723,351473
19930705,162393,1568910
19930516,104454,3176504
19931122,141903,4235992
19930621,59541,4753710
19930322,65221,5463729
19930722,2789,663177
19931216,18499,5973302
19930328,93504,3081855
19930809,162287,5877463
19930618,100119,3907932
19930721,191340,6108959
19930209,153893,385484
19931126,159881,2282474
19930206,38434,6455910
19930206,87577,7125051
19930506,110280,2252828
19930915,86719,8357979
19930911,35686,642185
19930221,39400,2519411
19930702,61716,4152332
19931004,53760,339324
19930323,177190,6145871
19930714,144526,2154753
19930916,37918,180023
19930916,74046,1918695
19930508,20138,3142646
19930410,98751,3733966
19930701,84786,347072
19930610,93544,4623382
19930610,144006,4365900
19930610,107378,2468729
19931028,108876,373204
19931120,56874,3229654
19930413,45006,3413139
19931215,76121,2128412
19931114,136466,7437177
19931114,179563,4185242
19931219,121124,1555072
19931027,5871,8706663
19930607,3911,1232323
19930510,41833,2754536
19930510,83240,2664216
19930821,121512,2404543
19930622,118810,1433787
19930925,44856,5883376
19931021,171094,3460317
19931021,43008,3541524
19931005,122034,2613674
19931203,24109,601264
19931203,124442,1868244
19931001,70011,475789
19930509,104829,6581579
19930607,20986,1510328
19930607,101038,3258398
19930712,112046,1990173
19931121,135603,6651077
19930121,83528,4339573
19930823,121063,858575
19930505,118491,146420
19931111,182241,4538713
19931226,167548,7282854
19930826,138800,3276741
19930825,2036,735415
19930302,149416,145075
19930508,65096,102925
19930323,21221,1231313
19930903,60993,1934450
19930316,155357,2876956
19931011,153853,8878293
19930212,189597,330571
19930902,33534,4128161
19930324,57805,8551342
19930520,78189,5261647
19931104,33525,2286959
19930930,137575,6569610
19931003,50418,3889021
19930415,118448,2586800
19930816,7796,8263381
19931031,58760,2667515
19930709,149445,4783702
19930730,82015,967099
19930418,30219,1895047
19930619,170476,3521312
19930916,162799,5160881
19930930,105314,1422216
19930930,157293,661642
19930930,40374,254987
19930815,13906,2522381
19930825,155387,4855051
19930930,19949,8141102
19930626,184675,6035668
19930708,50579,3560838
19930819,145275,653533
19930408,128372,3260061
19930408,132396,6019235
19930714,60262,1317596
19930116,129591,7464437
19930510,137730,5829973
19930310,111954,4671097
19930310,114669,2144982
19930226,26463,3438913
19931201,69617,3141487
19930410,163769,1077662
19930410,64771,4467871
19931206,84559,3781697
19930412,5583,6064474
19930824,42690,1454726
19931227,2918,3605401
19930311,77437,5960408
19930726,187226,1019058
19930726,92203,1893196
19930320,97340,2118346
19931028,173642,7734105
19930627,151016,2218313
19930414,4478,5900381
19930917,71862,7080533
19931127,186776,5476543
19930306,93604,4428547
19930104,157500,1678985
19930104,57511,6694937
19930928,94553,1501123
19930506,6133,3628641
19931009,82255,5634436
19931111,78972,1135464
19930925,85127,5449388
19930610,76688,3068005
19930625,134119,5145176
19930816,126424,1688288
19931211,90350,260027
19930116,2802,165365
19930317,100969,2123616
19930207,26332,1109847
19931116,101566,2150692
19930720,6347,2233451
19930922,51171,1888612
19930117,58273,3105262
19930417,141899,3613937
19930531,94268,2749202
19930618,126039,2713696
19930302,59370,4343051
19930323,28526,3103945
19930908,101973,580641
19931226,176591,3758747
19930218,192718,358520
19930213,122864,6537969
19931009,119908,6732226
19930103,53588,302149
19930103,52190,5207244
19931116,195450,3671989
19930913,17508,2963614
19930913,199585,3921702
19931109,65517,3451283
19930702,42756,4877111
19931026,32548,293146
19930405,145606,7521386
19930405,154356,5113929
19931102,152568,5082076
19930228,82820,8743677
19930112,4123,3457285
19931002,97365,3700169
19931003,19906,4073582
19930721,58986,4905239
19931013,19279,4344927
19931013,183983,6076921
19930728,86262,1210812
19930216,78120,5435694
19930826,151644,3489627
19930506,115257,1994888
19931028,57737,4484255
19931028,89433,5794979
19931025,151851,6460175
19931201,34628,765683
19930524,94556,1381540
19930414,83993,2348664
19930128,101544,454388
19931121,125678,1349306
19930524,75876,5683389
19930524,114528,6261088
19931012,165578,1115984
19930408,85727,8306692
19930402,172042,5403094
19931030,194738,181440
19931030,61937,5894278
19930803,158985,2225894
19930803,138944,4039248
19930524,144716,3105892
19930903,154156,469538
19930615,102715,1360426
19930305,56088,4754740
19930728,185531,4801094
19930117,72010,866132
19931115,116968,4428445
19930419,141696,6811744
19930419,136780,7014587
19931124,85040,198857
19930607,170238,4921561
19930305,163019,3988288
19931216,35458,689757
19931124,197324,6066193
19931117,57766,170652
19931128,135555,3896847
19931220,162324,3092879
19931201,115973,3938160
19931116,6718,6619068
19931116,154711,6337133
19931105,152598,2588125
19930408,97404,4023419
19930709,113252,5386169
19930609,19715,4005039
19930227,86096,2249665
19931127,8074,3272257
19931127,94163,4124118
19931221,11909,4639653
19930729,34231,2076439
19931228,676,5775342
19931228,158803,3611892
19930811,117198,1786329
19930823,116858,6496355
19930328,20325,3173075
19931023,197939,3393525
19931011,60502,6383812
19930830,72800,171961
19930304,119072,641549
19930501,52327,1379106
19930619,112888,184385
19930124,157695,3230207
19930204,45580,3255587
19930921,136361,4426836
19931103,128844,5191512
19931014,32588,3576404
19930723,138202,481197
19931115,9596,7156069
19930927,83967,6309404
19930927,20240,689182
19930904,34065,783263
19930331,128577,7709947
19931223,177317,2732847
19931012,82846,1448441
19930321,114423,697148
19930602,182067,4550277
19930728,98006,1850372
19930716,189282,2926311
19931110,147209,1354183
19930813,145090,3146469
19930905,167724,1419042
19930422,40246,4998815
19930422,10740,2561948
19930118,151732,699222
19930725,87971,8339335
19930124,85357,2367905
19930124,101128,547623
19930624,173865,1504555
19931201,192600,8044927
19930802,97479,7160879
19930721,179309,3905287
19930721,177059,562344
19930618,199621,7844306
19931121,15229,5097500
19930418,5496,3468687
19931101,12271,5566102
19930219,134054,4265156
19930702,72661,5175434
19930922,129115,4870476
19930903,150360,2349659
19930529,159672,1371482
19931115,166263,1954012
19930421,74282,365577
19930421,55101,2151275
19931210,175192,983339
19931225,171925,587094
19931025,94088,1484613
19930504,77821,8109080
19931113,30513,2800409
19931210,91444,6126457
19930730,107645,161958
19930528,169506,6418587
19931007,46177,2112682
19930304,139986,3144320
19931202,146482,3594984
19930518,116672,327601
19930803,91857,896692
19930209,19867,4776276
19930226,101296,3271765
19930226,65979,1347864
19930320,3636,746720
19930821,132212,1931013
19931212,133477,2930311
19930504,27715,6692400
19930618,159567,3381618
19930416,27831,1896018
19931115,175076,2143292
19930622,143809,7262976
19930216,60377,129724
19930210,175245,3234588
19930111,133989,7610450
19930503,91794,2121518
19931006,136155,3151782
19931230,19564,5379388
19930426,186028,4803654
19930816,196286,3620191
19930704,120420,5449108
19930704,89513,7437424
19931106,109036,2534197
19931106,155017,3992165
19930606,159872,3251337
19930824,7206,1835666
19930107,71626,4804043
19930103,88264,5454844
19930616,27564,4485120
19931124,197345,4947226
19930929,87472,7078429
19930905,67995,2137696
19930417,87202,117730
19930515,195361,1141786
19930315,11698,6152235
19930315,17926,4381153
19930705,69429,2192722
19930403,46564,7401744
19930921,21304,2258227
19930130,193460,5328367
19930104,143664,334701
19930806,44715,3903637
19931017,116755,5035313
19930614,95145,2322465
19930723,99023,2833039
19930723,72380,3347140
19930626,52774,2707575
19931018,34011,3574972
19930912,60715,5038859
19930224,31242,1934672
19931114,198382,3957055
19930413,7315,359359
19931121,67390,3762685
19931018,59300,1727759
19930105,92403,4282482
19931108,58039,4343062
19931031,145478,738882
19931015,36090,3881698
19931019,152202,4379666
19930919,81684,5713282
19930219,94455,2295928
19930506,185197,3554230
19930105,167604,6454047
19930403,195633,4862636
19930403,85446,5526789
19930311,109102,1197765
19930331,88441,1132116
19930614,76965,7305653
19930616,72376,1961878
19930228,73745,2041863
19930914,14688,3769503
19931001,175598,662741
19930626,197382,3443996
19930124,184345,1698055
19930220,62707,6381593
19930220,104351,1726715
19930601,34538,3498731
19931019,140793,6937227
19931226,116246,5498317
19930917,115545,4087054
19930619,109919,4392128
19930619,158349,4458453
19930619,158091,227519
19931104,134622,5624224
19930306,196996,1230678
19930226,199115,3846300
19930910,105544,7592746
19930117,165661,170939
19930502,41308,3710421
19931128,30899,7608682
19930702,32499,6874014
19931104,112825,909720
19931104,197504,5963986
19931228,81036,591911
19931228,165454,5062807
19930429,22775,7731644
19931204,122775,6871076
19930811,68987,7399472
19930811,51244,4259835
19930116,146862,7937039
19930530,14968,730588
19930305,84610,3281707
19930305,34268,3213640
19931121,291,2195547
19930914,114368,1368536
19931120,186887,4494524
19931101,149796,8320821
19930917,185836,190261
19930219,21579,294111
19931129,175496,6622258
19931117,95147,2014734
19930219,48492,2823360
19930219,170892,9233434
19930927,14949,7774493
19931017,66593,6353769
19931209,64194,229321
19930727,140043,4181617
19930331,168955,5610389
19931117,8732,1273206
19930208,119200,2509113
19931024,148604,3272148
19930522,23002,3678725
19930706,60654,949414
19930115,22869,7821468
19930115,50575,2071724
19930325,76731,7946067
19931019,186607,4862325
19930528,178377,144081
19930714,105993,4551700
19930823,81058,2418908
19930125,121861,7828931
19930609,164143,2224759
19930201,162361,836935
19931020,183204,3568118
19930803,124767,5909224
19931124,144934,7294335
19931231,40061,3335531
19930829,49978,2805196
19930811,190300,3853911
19931129,137850,740037
19930310,13805,673769
19931120,97786,4020640
19930922,167864,6885149
19930922,83738,5624891
19930129,36517,5324207
19931027,181810,3337152
19930722,67314,1775895
19930220,23511,6466771
19930806,105183,1959308
19930331,22394,6125162
19931231,197860,9305708
19930826,107807,7114016
19931127,35698,4002540
19930317,19505,3592589
19930830,58049,1074511
19930830,96755,7381874
19930828,24720,2256555
19930713,156965,9313147
19931220,121943,962820
19931226,104791,2666748
19930409,173164,244957
19931204,108810,5761990
19931204,116734,8407005
19930523,63022,3957810
19931006,1256,5557114
19930312,185876,9322806
19930622,156323,273105
19930907,103822,1771045
19930916,120449,5843962
19930827,100419,2202924
19930708,167700,4900064
19930505,8383,4176322
19931213,153793,4657604
19931111,74235,1876724
19930121,12073,772294
19930927,85939,4716078
19930318,193443,6706560
19931228,163524,6600908
19930221,156116,3069756
19930330,116170,3522924
19930711,117841,8015318
19930905,78463,2568681
19931025,87273,5990063
19931221,4608,7187875
19930514,43165,5156268
19931114,24205,3724101
19930111,179547,478202
19930505,188714,8833279
19930501,180213,3675302
19930310,20975,8732837
19930701,84619,3733204
19931208,158174,4183217
19930430,47166,4472676
19930714,186943,2953562
19930714,109436,566608
19931122,186318,817308
19930715,36463,2632384
19930118,77371,266977
19930624,164698,6218770
19930615,118406,4559504
19931020,39156,2493656
19931006,104163,3202687
19930905,102387,5089298
19930810,172766,6126748
19930216,171996,3480427
19930221,25848,7127289
19930621,121963,5109287
19930722,67686,2430909
19930421,33116,4935013
19930421,94405,4343737
19930919,5662,4035156
19930525,111800,3946100
19930921,64721,3270296
19931017,58527,582323
19930811,145191,2692421
19930821,153990,6610263
19930202,49082,3031375
19930428,120249,984930
19930718,108454,2750868
19930304,146430,6800436
19930818,129621,5014583
19930828,145293,6426468
19930820,90728,3537125
19931215,31448,1081480
19930918,57992,8408356
19930921,105061,5171457
19931002,176623,5163445
19931011,64858,5895096
19930113,100228,3972063
19931204,126436,2127835
19930423,2468,2849186
19931113,5154,5086038
19930116,42998,2113738
19930813,2802,7932434
19930802,2754,4221399
19930924,48342,2127770
19930901,138250,3188418
19931222,49355,4554790
19930119,17857,2956900
19930426,198273,1746997
19930426,158169,1093399
19930828,106690,6253999
19930627,129922,5490750
19930723,144794,8204680
19930714,94693,1670813
19930304,58166,222583
19930215,196968,4654419
19930223,170590,5096350
19930818,90918,2456767
19931214,194239,783939
19930507,113891,1885841
19930717,107815,1263207
19931110,26220,4224966
19930621,94896,6551933
19930217,194002,5315600
19930101,119752,4514419
19930722,31247,2099623
19930822,92928,4754277
19931001,182817,5213078
19930428,167991,6860554
19930709,119652,4259364
19930116,122936,3071602
19930305,150677,8211615
19930814,36009,2993760
19930414,59966,4194740
19931112,184717,713477
19931119,137634,6225150
19931119,120979,9503857
19931028,30025,3120050
19931108,87035,202361
19930901,63845,2105489
19930916,70237,3981444
19931015,40041,582737
19930607,109444,854622
19930615,153571,7641977
19930125,78142,1219832
19931118,60431,6749826
19931105,131213,4999235
19930404,185950,8491947
19930213,135198,3504725
19930725,97429,3494729
19931202,3967,550062
19930213,170463,5652333
19930213,35899,8187279
19930201,87077,4171154
19930320,7076,1167887
19931018,23724,6136109
19931117,69007,4354912
19930620,161633,6642949
19930728,29632,2295596
19930112,92712,5680093
19930821,160736,5810624
19930107,154929,1571264
19930107,122429,3413739
19930102,25991,5072355
19930616,131569,4912118
19930418,61316,5257407
19931017,186972,8587963
19930517,11121,4605319
19930729,59464,3523063
19930517,95154,5405601
19931227,117513,593837
19930511,77081,5029054
19930511,99059,2094939
19930626,131520,3762436
19930626,81334,644511
19930627,101893,4271082
19930525,116705,3711985
19931005,88767,6642040
19930918,128570,316516
19930515,43126,4714819
19930810,54399,5359424
19930921,101295,2892022
19930921,44969,3938929
19930308,112398,4422983
19930225,148824,363327
19930511,166836,6899661
19930723,192768,4605381
19930624,3807,3484899
19930419,140953,193413
19930407,67400,5226202
19930402,199860,2851596
19930122,155774,6814063
19930307,168207,249939
19930120,49062,4557858
19930812,1258,3976227
19930713,180418,6540559
19930308,138483,3280310
19930308,83087,4463303
19930724,15701,7056895
19931109,111686,7486768
19930122,171364,2506138
19930305,97367,1720457
19930305,33806,852502
19930502,161504,7439256
19930502,14121,2152014
19930112,109206,4049046
19931126,175468,4192037
19931126,195868,9137840
19931126,145275,256132
19930522,197926,5355292
19930411,64180,906190
19930921,21676,1549739
19931106,138901,8642254
19930409,567,6828556
19930428,20050,380259
19930924,139769,2148806
19930205,110078,639785
19930205,65068,1703515
19930419,42376,1957779
19930419,10313,1067949
19930917,146903,5485068
19930312,130562,1418970
19931230,11621,1337977
19930623,193073,4524351
19930630,131037,628001
19930303,42162,2034966
19931109,188414,1189908
19930418,32415,6002711
19930607,87244,2533891
19931205,37510,1123267
19931021,121675,7981135
19930830,134876,3594346
19930830,144002,410032
19931120,69475,2145037
19930202,94880,2364223
19930808,152340,2894674
19931022,127901,4964988
19931022,36476,2656856
19930529,50181,2852835
19930208,158847,754712
19930913,76913,7593658
19930913,73732,8358077
19930320,149206,3230884
19930113,25357,6032174
19930917,31140,2332942
19930515,173862,6260571
19930611,86217,2358291
19930106,50053,1787435
19931125,186079,2740244
19930403,142073,757132
19930323,42579,451906
19930323,58508,7185850
19930807,8458,5301826
19930210,174625,7418841
19930719,168956,3731982
19930413,137945,6539736
19930225,112308,2587788
19931009,14854,8407344
19930604,183346,7075233
19930521,9146,2585093
19930604,177789,5729147
19930122,54137,1512306
19930910,180647,5986272
19930228,108252,748588
19931125,187097,5053696
19931125,126070,2685371
19930403,156433,5056614
19930212,149206,852280
19930424,95729,5688126
19930426,162041,3567231
19930227,32989,6279108
19930427,193388,145175
19930205,119489,6584515
19931031,34607,1345816
19930315,171114,4483271
19930125,187110,469267
19930523,108706,2037063
19930602,43289,478124
19930107,123888,8716260
19930129,84144,437718
19931226,132014,3935089
19930618,149357,974600
19930615,106993,6859965
19930705,186663,2206321
19930814,162159,4427889
19930928,61473,984046
19930819,85356,4732282
19930205,29344,2773334
19930806,48326,504630
19930721,111137,2841621
19930713,61227,2823210
19930403,118723,7168919
19931214,133792,9037660
19931103,93488,6097771
19930913,174857,3185620
19930528,69171,1467398
19930725,66522,583499
19930329,147976,396698
19930615,187432,297808
19930911,16588,1897275
19930702,16711,5478871
19930109,66196,5072959
19930403,13488,3708316
19930612,46083,3793188
19930612,34167,4748201
19931202,13288,1648156
19930403,161917,3684730
19930401,106568,5498363
19930714,189756,7309170
19930919,190513,4871463
19930508,139054,4436689
19930711,85166,2256273
19930212,139290,789598
19930212,28769,7819882
19931024,78599,5720341
19931123,50759,4643681
19930607,31082,4269119
19931030,126730,688638
19930116,183585,2477841
19930830,40548,5919923
19930331,18513,1964031
19930629,181150,4631586
19931124,185086,2318738
19930909,83690,165695
19931031,14640,1523547
19930906,142765,7189461
19930906,35550,436751
19931128,8285,3935437
19930823,143960,6803444
19930424,29247,2678298
19931109,168817,3880996
19930820,145155,3293211
19930417,136293,1973995
19930728,3046,4134018
19930820,158946,4473021
19931208,62581,756354
19930605,22218,3318011
19930511,89031,2572515
19930224,110210,5562937
19930224,128863,2060235
19930910,63968,4497602
19930414,144625,5399551
19930520,14309,1574387
19930520,105940,5530361
19930831,6758,8240512
19930713,4271,1396220
19930228,177259,4147720
19931215,66040,896381
19931011,193226,4701700
19930628,8378,2899477
19930521,77088,1043778
19930704,190285,6604094
19930404,126483,6003201
19930624,136254,6003533
19930703,104045,2543922
19931114,106715,2839099
19930310,144936,784448
19931220,132253,3180993
19930411,104061,413243
19930826,138949,1771254
19931025,176049,4910799
19931025,89305,5147431
19930125,199369,5468172
19931103,50917,1268310
19931115,93623,5958861
19930319,24589,4944865
19931222,198767,4617756
19931222,62041,1945897
19930925,138438,144690
19930727,12696,637041
19930104,70587,5800427
19930702,90927,7069453
19930702,45685,3163519
19930313,66193,3710567
19931015,36849,4725332
19930129,185693,7246383
19930827,16097,3008877
19930622,153568,4173895
19930205,30521,5689958
19930817,145467,6887742
19931219,111592,2955416
19930709,162201,1361729
19930626,82077,2830894
19930401,12451,4543015
19930607,107434,1398187
19931111,161814,5458607
19931111,127089,1859389
19930511,118969,3278146
19930714,106311,2065542
19931019,82534,600545
19931019,36861,5461898
19930517,133563,5884920
19930710,20906,1446904
19930119,149670,4426430
19930730,102991,3517398
19930701,110317,3218726
19930502,1586,583131
19931013,133070,109203
19930913,157136,4724794
19930805,110597,779681
19930805,27413,4246418
19931106,163174,2400109
19930227,167297,5558117
19930217,30091,4159920
19930627,166646,7460259
19930316,191636,7957463
19930730,114690,3675311
19930727,155523,156273
19930218,126140,4977085
19930420,666,3567284
19930401,72520,1592518
19930627,142228,5544510
19930712,153513,7293670
19930205,182452,595366
19930505,62450,6850382
19930822,17022,1380359
19930124,130929,2716449
19930819,186168,4622833
19930722,30638,4503536
19930523,151094,4874648
19930130,85899,3839520
19931024,177303,1913095
19930520,76733,5026606
19931004,159736,8095150
19930721,85648,1940764
19930721,40683,2992442
19930721,148793,4740767
19930719,79113,2436497
19930830,23733,4708426
19930417,28381,2592572
19930224,68720,1801864
19930706,11811,3039036
19930315,7345,5207229
19930324,36791,6157843
19930115,173607,5868655
19930312,176675,3568151
19931013,31012,560147
19930513,85243,3039894
19930910,24660,6211867
19930808,188885,8041587
19931021,174140,4687794
19931022,34411,4176152
19931007,48371,5759050
19931207,25446,2150417
19930225,61192,5369252
19930225,158769,3618964
19930421,147578,2680564
19930807,99320,3620214
19931115,78791,4291740
19931115,32915,6157236
19930124,7148,4032745
19930528,23934,5644391
19930817,173294,3978813
19930218,48573,5517212
19930730,171615,6380445
19930604,138973,8001604
19930104,5630,2407867
19930129,158491,5368982
19930721,140464,5212953
19930314,172738,8606399
19930205,127876,369350
19931129,31788,4256455
19930105,143927,7073631
19930409,124776,4941312
19930409,107779,1945792
19930409,27120,2539266
19931114,126866,4823007
19930804,137415,6832136
19930216,61603,5160050
19931208,168790,5949986
19930302,32268,4234517
19931022,54137,1817822
19931022,76999,6651182
19930223,181717,6054457
19930606,86065,1937103
19931118,141175,3371223
19931118,152311,4496196
19931008,13133,4261933
19930328,23518,5368183
19930714,29903,3412859
19930714,172970,6406753
19930120,5014,4052834
19931120,19492,5394714
19931011,78425,4083952
19930512,106646,7035288
19931206,41398,129920
19930506,18474,6203453
19930217,23901,6903596
19930905,172905,7440859
19931114,104350,3318157
19930625,16706,7550423
19930904,139977,6847613
19930904,19935,8263713
19930506,83454,5916544
19931221,16222,2454002
19930721,164871,2108162
19930721,180185,5277065
19930716,192332,2820173
19930523,122188,3991173
19931207,142870,6561144
19930131,22293,3654377
19931111,84954,8360752
19931019,151622,3084481
19930915,13049,565679
19930315,166825,2385585
19930918,26369,5204756
19930901,181950,1379694
19930901,49188,4081339
19930131,41694,2855914
19930419,166459,1510195
19931211,168956,2749882
19930415,30686,3168692
19930101,20570,5205070
19930101,82109,2751754
19930410,88148,771439
19930522,182564,8068144
19930813,56623,5473383
19930813,135086,878926
19931020,191052,2550144
19930317,83375,2689572
19930419,48429,4809950
19930414,14412,3808123
19930528,196162,2989388
19930409,160731,2985022
19931127,7983,2808105
19931009,174054,2210978
19930120,48570,441903
19930731,162272,6537923
19931130,93274,6209623
19930930,102788,6205052
19930722,134056,215829
19930901,21917,6599847
19930326,34782,7327217
19930326,1671,152548
19930209,14146,2518892
19930609,135493,299584
19931031,40367,1902208
19931231,131210,2949114
19930404,86608,4063040
19930514,62952,8720682
19931109,170043,1101909
19931006,184171,2922035
19930509,76026,4761599
19930917,158473,7277545
19930214,32683,5758283
19930922,195721,7733777
19930415,58403,943450
19930510,168563,4361159
19930510,33788,6346481
19930510,64214,2332855
19931225,94810,3183684
19931021,195860,5175205
19931104,138827,6465066
19931104,37036,3082559
19931218,149387,4597852
19930430,71541,7411446
19931227,142438,7036483
19930816,157360,6174020
19930703,53647,156862
19930703,120141,3448585
19930806,125656,4495050
19931127,194536,322844
19930331,19482,815661
19930331,80268,2663786
19930427,28714,5312524
19930910,1874,6961410
19930122,64447,5532844
19931014,68869,7487441
19931230,114916,6244562
19930609,33582,735056
19930706,43458,2334815
19930406,179776,5400290
19930104,176708,524701
19931219,193417,5383101
19930226,150546,2659835
19930226,23187,3699119
19930928,49990,7224522
19930404,162290,2385439
19930226,115228,1230787
19930702,13134,1036658
19930712,47045,4714174
19931005,1223,5288330
19931128,165730,1393486
19931012,50133,4396424
19930828,83903,186803
19930205,173017,5179727
19930416,84012,4782840
19931001,157468,6806602
19930525,29332,4869995
19931126,94415,1640553
19930305,187063,3984957
19930315,14283,1974314
19930315,49619,3261140
19931013,80489,1728108
19931216,1977,7181423
19931021,140208,5085166
19930904,101212,4236529
19930904,112660,7120513
19930904,36079,3052315
19930501,16575,6577823
19930101,109102,2395531
19930307,79907,9153351
19931110,132326,4303157
19931110,128712,7505941
19930703,6879,7779249
19930625,52644,3635549
19930510,171190,494386
19930413,172996,1843470
19930926,126781,5190136
19931121,59623,2663549
19930525,160183,2953795
19930604,55526,3448978
19930609,142278,6339936
19930806,137870,7932923
19930806,98837,6296896
19930128,62654,475295
19930212,53411,405229
19930417,124107,2799472
19930505,182087,1927812
19930813,8721,2213159
19930820,84654,4542337
19930415,96265,4449725
19930528,152363,6727206
19930528,157277,2113483
19930717,20682,5235955
19930917,71772,4955794
19930917,97867,5299932
19930218,115933,3969970
19931109,160627,7184198
19931109,150789,3390714
19930811,197335,2084040
19930127,25077,1473042
19931005,111478,3178528
19930902,135583,6820696
19930410,78202,4693655
19930708,138963,9417219
19930402,40614,3317537
19930617,113516,6359702
19930617,93877,8710770
19931203,64424,4673421
19931203,181911,8788733
19930405,3841,2591087
19930825,41541,2201571
19930814,108337,6394353
19930227,41994,7091531
19930921,116139,5717893
19930719,44976,2795011
19931016,77470,6448478
19931016,121143,912685
19930630,136808,1278446
19931222,83293,3916934
19930311,111159,2383595
19930106,88867,1286110
19930106,174278,3079118
19930414,144958,5552177
19930430,114300,5991893
19930422,149069,1409873
19930702,55493,2555136
19930430,144014,1036849
19930815,97995,6708404
19930211,133282,2806807
19930211,60996,7782949
19930209,183492,5147125
19930327,55432,1345807
19930925,197290,2719088
19930217,150295,3784300
19930217,198590,4798972
19931113,38948,186807
19931123,93176,1489522
19930223,134092,2075383
19931008,45854,4989184
19931001,129022,5097447
19931105,125185,2347749
19930414,56379,2331556
19930506,192613,6783210
19931203,78272,5699980
19931203,110101,4203291
19930211,44488,3088426
19930922,78525,6271181
19930704,14086,1078086
19930408,119597,320084
19931024,1307,5741841
19930321,192270,667512
19931229,5395,3910272
19930708,182547,2076033
19930127,106569,2445269
19931001,74729,7513405
19930424,110982,8506038
19930613,48438,1344837
19931109,20586,3395831
19930418,180361,5279701
19930525,182086,5036760
19930130,71105,3163734
19930311,80621,941752
19931221,64898,182563
19930705,81925,6229907
19930226,75845,6602365
19930214,34432,4285124
19930517,55571,5591825
19931212,39055,2460273
19931129,63354,5999211
19930618,37958,3310328
19930406,130326,4162546
19930630,151726,5455822
19930718,143899,5842270
19930824,108428,2417494
19930829,180788,8607600
19930420,157112,1620386
19931016,26099,710387
19930313,136720,4869627
19930317,116076,4865171
19931107,41137,4810616
19930808,36472,5856418
19930326,71115,2212406
19931102,13930,912745
19931024,67890,1441722
19931031,189542,2558254
19931031,80632,4741132
19931225,125016,2524449
19930322,6598,2532224
19931104,33636,6460597
19931002,77644,6449262
19930721,55924,6263893
19931127,177708,5196387
19931030,141565,6680076
19930411,190152,2891725
19930908,53663,3200986
19930908,118333,133781
19931003,49761,1354921
19931027,121063,4722165
19930427,86058,2273940
19930427,172792,904423
19931125,80102,4285116
19930125,198031,4599668
19930401,83197,2197513
19930526,165521,5752721
19930919,6468,1077576
19930913,57204,1934559
19931010,105624,4839971
19930421,191871,3427171
19931026,120760,6457035
19930108,183914,6852831
19930227,17312,3252754
19930128,76077,3064433
19930424,99425,5781720
19930808,189485,6719880
19930208,4785,1966903
19930905,16803,8342749
19930418,110153,3109099
19930423,59870,3017455
19930110,154040,2122437
19930809,21348,2261963
19931211,160226,2773090
19930505,126248,1373630
19930226,40708,5712745
19930418,198940,8881622
19931222,23604,3175880
19931019,26260,2416411
19931210,53501,3455892
19930427,56630,1243917
19930825,104345,4541878
19930825,172450,3133202
19930430,42322,490556
19930220,15713,1436522
19930810,50170,2064473
19930906,3595,3560649
19930408,52362,5864674
19931022,125604,6480919
19930403,54634,5547495
19930926,44347,126551
19930926,18760,7164947
19930926,97484,1306665
19930902,66154,219549
19930811,73888,7946503
19930222,51662,5478375
19930506,47248,1739074
