"lo_custkey","lo_orderdate","lo_revenue","lo_suppkey"
10658,19930820,2126883,362
22124,19930601,1568926,1432
5341,19930120,2267690,1145
5341,19930120,2337193,1422
5764,19930223,2505134,1319
5764,19930223,1571815,1443
3317,19930525,1728184,1309
16250,19930919,1282159,151
7732,19930226,2046708,1578
7732,19930226,2347696,1708
18625,19930111,2343339,436
18625,19930111,2006021,1781
9019,19930509,2025621,1705
11815,19930216,4016035,1042
28588,19930725,1842802,1264
28553,19931215,1903259,754
28553,19931215,1905444,1147
28553,19931215,2039155,394
24437,19930130,1165137,16
7156,19931202,2497275,1715
12275,19930905,2124327,1818
12275,19930905,1854744,1550
13673,19930413,3426117,940
13673,19930413,2362211,1059
9271,19931012,2115417,756
9271,19931012,1365738,1329
21988,19930609,2852536,1091
21988,19930609,3014304,1385
29597,19930506,1564852,904
8311,19930430,2763202,675
13756,19930826,2723253,1495
13756,19930826,2802237,923
24229,19930301,2097216,77
10384,19931101,2215612,1391
10384,19931101,3009479,1846
2870,19930513,2529179,452
2870,19930513,1977702,1395
2870,19930513,2678377,1308
11305,19931215,2358978,1087
25690,19931013,2512731,1498
25690,19931013,2079217,442
5423,19931029,1520339,1940
2227,19930830,2250564,650
2227,19930830,1940543,27
4883,19931112,2691754,1832
13591,19930223,2574142,1991
28636,19930306,2115467,1645
28636,19930306,2718007,837
28636,19930306,2399325,901
15887,19930623,1652658,1811
15887,19930623,2236069,1186
17021,19931015,3129214,1175
17021,19931015,2038075,1373
26794,19930820,3088713,1095
17476,19930408,1452090,1229
26332,19930305,2438764,988
11075,19930724,2662073,1224
11075,19930724,1949149,441
11075,19930724,1918398,1013
12800,19930623,2103227,851
2578,19931128,1827273,296
9364,19930902,2127172,33
9364,19930902,2166924,1743
22105,19930318,3946060,226
23954,19930127,1435579,87
23954,19930127,2321488,1734
27355,19930117,1752234,1262
1889,19930410,1778876,840
8569,19930131,2521678,1663
8569,19930131,3126832,1505
21613,19931117,2303129,1977
11158,19931218,1961366,692
11158,19931218,2783655,863
11158,19931218,1527897,1087
23585,19930313,2619196,206
15367,19930208,2118006,1003
12148,19931129,2294793,601
12148,19931129,3881677,281
14314,19931208,2803968,877
14314,19931208,2394640,1453
14314,19931208,2349620,1983
12913,19930206,2161460,1046
71,19930116,2075469,529
1376,19930214,2883450,998
5579,19930403,2511377,799
12155,19931018,2062760,753
12155,19931018,1323654,242
12403,19931027,3300759,280
12403,19931027,2922143,151
12403,19931027,2884857,205
12403,19931027,2268455,1678
28288,19930907,1269743,187
28288,19930907,2843139,181
28288,19930907,1634982,104
1750,19930112,2397515,973
22013,19931216,1662694,1085
3973,19931006,3295125,1592
3989,19931207,1269982,1292
3989,19931207,2981539,1844
3989,19931207,3182909,1737
29845,19930710,2392732,2
6577,19930522,1354351,1579
17129,19930611,2228677,876
23179,19930406,3043940,1754
23179,19930406,3567249,1292
23179,19930406,1417802,1137
23179,19930406,1278106,480
28510,19930502,3831285,1321
13216,19930813,1798708,1488
5561,19930116,1893038,776
9046,19930525,3338188,1245
10342,19930527,2505540,958
21976,19931026,3262600,632
11209,19930813,2611660,329
7835,19931015,1443151,633
28501,19931211,1912320,25
28501,19931211,2111598,259
14743,19930928,2556541,797
14743,19930928,3591176,696
4058,19930618,1701845,1585
17950,19931124,2609680,2
851,19930319,1566414,624
11494,19931214,2625124,1293
11494,19931214,1770363,1100
18923,19930723,3285440,1950
26752,19931006,1801854,1966
5522,19930611,2182198,1899
5522,19930611,2062076,145
16024,19931031,1810023,961
19942,19930226,2394591,1296
19942,19930226,2906724,703
19942,19930226,1762410,904
19942,19930226,2887935,1019
19942,19930226,2616595,494
28979,19930311,2814215,1205
7334,19930316,2601245,713
7334,19930316,3002423,1456
7334,19930316,2843727,682
805,19930109,2062465,603
22976,19930214,2267538,1863
22976,19930214,2240791,1238
1645,19931007,2144304,1883
28216,19930113,1963377,528
28216,19930113,2817918,1424
8065,19930402,2420928,1777
5467,19930508,2186739,499
13333,19930604,3541473,1111
3937,19930410,2764935,1748
24193,19930704,1393785,974
24193,19930704,1339421,1396
29875,19930608,3321818,1881
29875,19930608,2867695,1134
29875,19930608,1772012,149
22840,19930311,2332374,1591
6811,19930119,3384571,1594
24946,19931102,3086765,368
1025,19930816,2114299,1161
1780,19930625,1845299,689
1780,19930625,2747101,1201
13277,19930529,2351411,1410
24460,19930905,3319798,1319
24460,19930905,2810390,993
19420,19930322,3620591,1445
3601,19930923,2782062,990
3601,19930923,3180860,1428
15082,19930221,1615927,1492
1807,19930815,3723734,1567
1807,19930815,1382392,1160
613,19931127,3043172,153
613,19931127,1956137,774
6481,19930629,2853812,546
6481,19930629,2218907,1587
21235,19931207,2155224,496
7847,19930131,2461932,651
1099,19930425,2487213,787
12289,19930722,1312827,1892
12289,19930722,2141979,1569
12457,19930226,1918093,677
23686,19930806,3368369,425
23753,19930405,3421347,1212
23753,19930405,2133655,1914
21503,19930711,2263741,1381
5363,19930109,1940259,830
5363,19930109,1651120,115
5363,19930109,3197214,411
19307,19930517,1837900,1473
24085,19930423,2220970,746
24085,19930423,2060704,462
24085,19930423,2759266,636
16219,19931125,1952564,1180
20045,19930914,1757235,1476
316,19930319,1533710,1132
14533,19931203,2809953,1996
23944,19930222,2323021,1645
4025,19930106,1825307,1353
25582,19930112,1673582,1883
28952,19931130,2842387,1101
10037,19930225,2671670,1555
10037,19930225,2665699,298
14713,19931210,1380813,1531
6902,19930120,2030184,942
14669,19930715,2539714,277
2656,19931022,2785104,670
8185,19930103,2602147,1966
3817,19930516,1915641,1784
487,19930920,1945958,208
12271,19930404,2146590,374
12850,19930111,1778488,459
12850,19930111,2232474,79
8341,19930907,2443092,1269
8341,19930907,2356232,744
13897,19931011,1665181,621
14756,19931105,2258740,407
14756,19931105,1809048,517
8087,19931225,3473227,1116
23020,19930919,2605643,1164
22450,19930901,4112153,1399
2861,19930602,1901459,1341
24904,19930708,3238040,1971
15035,19930414,3503306,1035
23167,19931228,1405431,564
23167,19931228,1926937,1181
9245,19930327,3253328,260
9245,19930327,3782765,443
9245,19930327,2474956,1455
11962,19930505,1832128,201
11962,19930505,2136337,1667
14440,19930207,3651741,49
14440,19930207,2280850,1116
26462,19930720,2688928,1848
26462,19930720,2137254,1921
10934,19930713,1951821,286
18589,19930507,2614174,785
988,19930903,1665465,33
3958,19930730,1894347,1388
3958,19930730,3786821,1819
3958,19930730,2146858,909
3958,19930730,1924022,784
22259,19930622,1918051,918
22259,19930622,1662249,1313
22259,19930622,1961871,148
20171,19930524,2206869,1812
22447,19930202,2806430,1032
22447,19930202,1288097,1329
22447,19930202,2797698,99
20774,19931007,3094171,777
13672,19930128,2813861,1632
22843,19930316,2469728,1182
22843,19930316,3849362,293
11125,19930628,2358239,1551
11125,19930628,1983288,691
15157,19930124,2009882,100
15157,19930124,1738359,1508
15910,19930221,3375161,993
20410,19930605,1533151,78
20410,19930605,1570254,445
14458,19930920,2363050,1610
14458,19930920,3891389,1098
14458,19930920,2351105,344
5869,19930830,2174444,1765
5869,19930830,2670588,1487
22342,19931014,2270905,1783
22342,19931014,2047659,1582
1891,19930706,2540862,310
15325,19930210,1738626,1948
27361,19931207,1572614,370
5422,19931031,3324933,1693
28568,19930414,2100120,1886
28568,19930414,1839784,789
8587,19931003,3715351,1807
8587,19931003,3483522,1927
8587,19931003,2024341,1067
21757,19930621,1192733,242
13334,19930120,1343450,251
26413,19930719,2968764,158
26413,19930719,2481246,89
517,19931113,2374532,330
18151,19930313,2474594,27
18151,19930313,3070338,935
19291,19930219,2319844,1705
19291,19930219,1746183,564
12307,19930222,2544410,1201
22280,19930330,1396343,1015
22280,19930330,4101552,849
29926,19931205,3138610,434
17894,19930317,2008497,1297
6404,19930602,1802501,1357
6404,19930602,2846276,504
22772,19930220,3266510,414
22772,19930220,2229977,979
27794,19930814,2111986,298
9508,19930831,3075980,1437
24461,19931225,2835116,1768
24461,19931225,2284641,217
22244,19930906,2196419,902
24788,19930429,3049360,1589
6139,19931129,2025735,117
15293,19930111,2336060,781
8021,19930901,2209596,300
8021,19930901,2765827,366
1570,19930218,2727033,924
1717,19930817,2902970,225
2039,19930212,1837167,215
23855,19930423,1543695,156
1523,19930926,2702627,1135
1523,19930926,3479989,718
4816,19930630,2623883,1739
18118,19931011,2218365,1622
4036,19931219,1732404,546
7205,19930211,3773039,1370
7205,19930211,3115879,1545
23480,19930602,1405436,1732
25966,19930703,3549859,1854
9625,19930923,2421362,1014
17210,19931104,2287221,1103
28144,19930817,1895155,1824
8605,19930914,3080749,1457
17818,19930524,4240808,1438
503,19931015,3131056,1289
6829,19931109,1632130,1327
2983,19930701,1757925,1536
19925,19930301,2861907,1348
15250,19931107,2297276,272
458,19931226,2085974,133
21556,19931018,2114004,1538
13840,19931228,1945609,1616
4324,19930521,3761452,465
26533,19930905,1879603,1447
27887,19930827,1486464,1055
27887,19930827,2371551,43
15451,19930222,2526647,1492
26908,19930110,2374238,232
20414,19931125,2030573,1502
14458,19931030,2755065,1387
11530,19930218,1933470,614
17650,19930216,2751292,550
17650,19930216,2391701,440
23884,19931024,2298168,1220
2726,19930205,3003426,1918
17836,19930824,1775366,729
18296,19930220,2721383,1426
5173,19931107,3066148,1180
5173,19931107,2618120,1087
5173,19931107,2160615,976
17644,19930804,1987362,521
14920,19931210,2265719,131
5776,19930823,1897285,1579
23092,19930630,1874628,1563
23092,19930630,2247196,606
23092,19930630,2323871,1888
18109,19930714,2333640,1209
26512,19930228,1590366,54
26512,19930228,2414265,849
15142,19930104,3334762,449
15142,19930104,1596254,1771
778,19930626,2310875,127
778,19930626,1658369,931
16127,19930713,1140542,535
27625,19930219,1773393,1146
16204,19930803,2334756,1951
8791,19930327,2409501,789
8791,19930327,3949631,1979
28966,19931020,3220850,931
5386,19930117,2537746,51
547,19930130,4186123,826
547,19930130,1932120,1134
547,19930130,3134945,1566
2098,19931105,1341247,202
19129,19930908,3236861,1933
4177,19930906,1754783,1944
4177,19930906,2423296,873
11194,19930930,2132293,1003
11194,19930930,1834280,69
11194,19930930,3028899,1203
11194,19930930,3100883,994
11194,19930930,3414941,498
17978,19931016,3431496,1172
20653,19930314,3218759,540
10045,19930424,1714057,265
10045,19930424,3766542,1577
1148,19930315,3179700,1435
1148,19930315,2205877,707
15682,19930514,1930087,697
15682,19930514,1530771,1085
25000,19931105,2328420,1826
22114,19930105,1801830,422
7804,19930324,2523754,256
7804,19930324,2186905,83
10757,19930611,1321351,310
10757,19930611,2167338,1811
10757,19930611,2988231,487
19804,19930619,1463567,1417
12244,19930303,1743934,1361
2393,19931029,3525312,1378
27103,19930908,2999611,607
27103,19930908,2723880,282
22468,19930827,3567294,1147
22468,19930827,2394432,1448
8944,19930727,2407323,1294
21199,19931013,2935592,482
21199,19931013,2888625,1276
21199,19931013,1860385,1932
21199,19931013,1962914,1533
22487,19930503,2160406,1429
22487,19930503,2254149,1397
2359,19930222,3274653,1720
7651,19930709,1441426,361
27194,19930101,2780473,255
27194,19930101,1352830,977
21448,19930213,1939086,446
23677,19930506,2701888,888
17209,19930523,2191029,1883
21085,19930408,2799650,554
21085,19930408,2650954,542
21085,19930408,3328593,1040
19538,19930906,2384492,1833
10090,19931223,3417280,274
25727,19930716,2030358,1050
11917,19930610,2963965,1509
18346,19931017,3496230,1912
18346,19931017,2154098,620
18346,19931017,1936238,1227
18346,19931017,2639214,1438
2948,19931005,3287106,733
3436,19930920,2274869,1204
3436,19930920,2263564,1488
22783,19930919,2658324,155
10375,19930712,1783799,1894
1225,19930310,2353067,1957
1225,19930310,3382049,1974
27338,19930929,2739396,343
27338,19930929,2124257,229
13798,19931014,2258879,1858
24631,19931210,1678019,716
1264,19930220,2222700,1631
18772,19930831,1791630,1252
7828,19931105,1787562,949
1325,19930625,2169856,157
1325,19930625,1670480,207
14330,19930327,3988923,944
14377,19930118,3687056,1059
14377,19930118,1959743,1370
14377,19930118,1670851,1929
12307,19930827,3869980,250
26285,19931013,2117528,1045
11200,19930531,2271571,1837
1891,19930820,3055382,160
12647,19930406,2903863,1698
12647,19930406,2299646,339
9137,19930318,2609418,1784
2944,19930618,2740782,59
2944,19930618,2362167,1661
6268,19930506,2615831,1765
9757,19930521,2847972,615
11437,19930321,1948815,549
2732,19930215,2281243,150
2732,19930215,1802357,135
5620,19930817,2470968,230
14903,19930731,3530789,1832
24604,19930621,1436007,1033
24049,19930926,4044647,316
24049,19930926,1951506,604
14593,19930614,2036731,629
14593,19930614,1950111,772
23438,19930806,1440064,1580
23438,19930806,2375384,460
25001,19930110,3479362,1496
25001,19930110,2467274,100
3850,19930809,2385059,1035
24539,19930312,1915526,38
17890,19930511,2314494,780
1765,19930611,2700220,676
1765,19930611,2877683,507
25757,19930224,2296686,890
28402,19931123,2235501,1812
28402,19931123,4117160,1073
6289,19931015,2184864,347
27313,19930713,3313655,1811
22894,19931008,2483868,287
23095,19931106,3297276,106
23095,19931106,3273379,190
21211,19930211,3328438,1327
21211,19930211,2443750,551
24046,19930708,3278076,1498
24046,19930708,3183667,1557
5927,19930113,3207842,1055
2851,19930101,2558281,876
1121,19930402,3964070,886
6991,19931229,3057171,337
6991,19931229,2302464,1523
26815,19930118,2445672,1751
29812,19931013,2441988,1179
29812,19931013,1890838,596
14278,19930525,2035272,574
21847,19931126,2271483,875
21847,19931126,2468695,1964
28147,19930531,3338163,353
28147,19930531,2493556,757
7087,19930426,2168131,1920
23369,19930715,2846794,880
20642,19930616,3256367,269
27184,19930819,1754575,317
14071,19930213,1258071,1348
14071,19930213,1656189,850
14071,19930213,3265519,747
10744,19930506,3429862,540
16372,19930510,3353563,186
11269,19930809,2171268,1470
20051,19930902,1757910,736
4660,19930629,1437167,888
20189,19931118,2956104,1385
20189,19931118,1760159,741
20189,19931118,2919532,1813
3410,19930126,3422786,791
3410,19930126,3517192,1677
3692,19930413,3099829,1411
27961,19930331,2699172,568
28618,19931003,2242502,636
28618,19931003,1537483,689
10468,19930529,2088926,1600
14002,19930411,1631761,1436
24371,19930304,2364409,1716
10786,19930115,2086865,457
10786,19930115,1354237,1174
19127,19930122,2944463,1619
19127,19930122,2443324,1210
26003,19930324,3662677,1678
26003,19930324,1980263,921
28213,19931214,2383654,1496
28213,19931214,2547169,1215
13735,19931130,2971274,1102
13735,19931130,3587045,392
20797,19930326,1944811,1360
20797,19930326,1584792,220
683,19930913,1991002,1418
683,19930913,2289832,1781
1273,19931112,2479096,289
1273,19931112,1587684,1276
13562,19930220,2195482,396
13562,19930220,2360868,1786
26156,19930701,2363925,364
26156,19930701,2730083,1736
26156,19930701,1999998,884
21392,19931115,1587893,652
21392,19931115,2569805,220
5816,19930612,3225853,941
5816,19930612,1874211,853
1814,19931005,1090343,1735
16429,19930830,1710928,382
21713,19930823,1652313,319
21713,19930823,2491082,1134
24721,19930912,2558836,1774
24721,19930912,3570156,30
1694,19930712,2236730,8
131,19930815,1859961,1478
16924,19930822,2954217,569
16924,19930822,2088824,407
6979,19930405,2853239,4
4864,19930228,2788563,789
1246,19931005,3054789,1249
18719,19931010,3176690,513
18719,19931010,2769079,854
18719,19931010,1492540,662
23317,19930608,2226734,1247
26587,19931011,2469490,489
13754,19930130,1965693,887
13754,19930130,3387010,1402
13754,19930130,4310218,257
10003,19930526,1801984,377
29101,19931008,3199171,1519
5026,19930404,2260764,1490
5026,19930404,3757163,845
15347,19930319,1353807,686
15347,19930319,2839500,857
5392,19930307,2082465,457
9181,19931101,2535900,45
29902,19930704,1766364,1906
7645,19930312,3054673,174
25013,19930103,2908519,744
3151,19930915,2281517,1709
3151,19930915,2358374,1680
10168,19930714,2093637,276
10168,19930714,2287805,385
26411,19930525,2144160,94
26926,19930810,3756091,1915
21941,19931008,2843236,1786
1198,19930116,2093615,1960
15263,19931014,3251397,132
18088,19930413,4014927,1841
18088,19930413,1876725,1619
25496,19930105,1302957,193
3875,19931226,3452067,893
3875,19931226,1680943,754
18043,19930709,2711868,1347
18043,19930709,2160288,970
9319,19930414,3266257,1203
25015,19930306,1907789,1919
25015,19930306,3057979,828
9716,19930912,2436928,1350
17824,19930709,1442221,1028
17824,19930709,2082371,922
8818,19930810,3280397,902
8818,19930810,1862845,56
8818,19930810,1503684,1458
18325,19931223,1808262,1640
18325,19931223,3278685,276
4696,19930326,3009225,1123
1105,19930421,2787534,377
11035,19930929,2296475,1238
11035,19930929,2068688,1558
21220,19930125,3012831,1749
10030,19931112,2231775,9
20156,19930921,2723627,1295
20156,19930921,1566114,766
847,19930122,2611390,1939
29272,19930830,3333508,763
18539,19931129,2312402,198
9133,19931220,2843295,7
9133,19931220,2730530,1687
15175,19931120,2934103,931
29474,19930202,2564096,1447
14699,19930606,2881424,765
14699,19930606,1934962,1811
23917,19931009,1991379,544
18521,19930613,3387439,241
18521,19930613,3109330,194
18521,19930613,3108888,976
9022,19930312,2418592,1368
9022,19930312,1512611,1167
863,19931130,2685063,1759
6361,19930115,3474823,569
2911,19931016,2388350,1721
1396,19930918,2505146,1924
22219,19931030,1853107,364
29551,19930315,2261953,1010
29551,19930315,2109035,722
6029,19930207,2250886,1800
26138,19930522,1431852,869
1439,19931022,2034223,1779
1439,19931022,2296861,996
20474,19931102,1728611,1316
18647,19930828,2496040,1409
11827,19931002,2604942,530
29522,19930712,2061329,445
29522,19930712,1838948,1922
26870,19930428,3923962,1548
26870,19930428,2676837,982
15790,19930618,2192835,140
22282,19930605,1933532,763
26503,19930706,3452749,45
26503,19930706,2034235,721
6952,19930702,2601263,1792
6952,19930702,1450636,867
6952,19930702,2540419,1948
18128,19930316,2594174,1373
6773,19930825,3253158,1601
6773,19930825,2457456,1277
4673,19930308,2809949,84
4673,19930308,1542915,112
22042,19930929,2298161,175
22042,19930929,3336391,387
3536,19931018,2144862,1771
3536,19931018,3178648,1367
7576,19930709,3274599,1156
27104,19930916,3299076,864
26179,19930627,2649707,698
26179,19930627,3377546,1295
20749,19931009,2039283,247
3319,19931028,2125563,445
3319,19931028,2475368,1266
613,19930808,2506264,1445
17767,19930212,1960097,1187
17767,19930212,2094761,1511
26729,19930909,2292750,1265
16432,19930302,3440869,597
17906,19931104,2354352,1226
21791,19930329,2548869,677
15733,19930429,2350822,860
25144,19930515,1876866,460
25144,19930515,1542416,411
25144,19930515,2604940,526
13441,19930621,3531099,1798
13441,19930621,2071736,746
26924,19931019,2974660,848
26924,19931019,1902165,1230
13003,19930523,1845105,1116
17423,19931004,2313738,388
898,19930822,2680948,1133
1036,19931119,2844523,356
17845,19930811,3282179,147
16615,19930427,1940104,1552
16615,19930427,1881019,595
29275,19931002,3114271,615
26897,19931027,3293934,1215
17581,19931219,3329840,1753
8624,19930314,3459110,1445
9124,19931212,3566182,1439
23212,19931127,1707277,1729
23212,19931127,2701296,975
14290,19930522,1762534,893
14290,19930522,2401489,1790
19822,19931120,3368685,679
16222,19931025,2040839,106
18542,19930905,3612439,80
27982,19930709,2387497,1610
2267,19930304,2755675,1551
2267,19930304,2389838,268
14359,19931104,2358049,227
8566,19930426,2521668,1067
25561,19930517,1498435,280
13537,19930819,2093334,1424
13537,19930819,3563019,955
13360,19930906,3306134,2000
13360,19930906,2247715,1086
16621,19930224,1914227,1156
7378,19930420,1666166,732
8960,19930720,1324932,1665
8960,19930720,3171897,405
541,19930609,2168123,1000
8962,19931223,1414152,906
28469,19930101,2116137,381
18355,19930212,2099144,1866
18355,19930212,2148358,1367
10015,19930831,1719146,974
13945,19930404,2839010,1981
9064,19930311,2816490,1734
23101,19930520,1919207,511
23101,19930520,3425547,1343
23101,19930520,3380265,1990
23101,19930520,2494727,1590
6052,19930715,2090918,338
4678,19930404,2406802,1419
4678,19930404,1667646,80
4678,19930404,1507926,1587
6157,19930203,2257655,1840
1480,19930404,3516832,589
1270,19930613,1855176,1616
1270,19930613,2209176,1838
18100,19930107,2779959,929
25924,19930708,2561800,1117
16979,19931215,3078218,1214
16979,19931215,1914087,535
8524,19930606,1820943,1210
26161,19930519,2595429,1128
10690,19930707,2106663,9
27703,19930904,2181229,814
29725,19930728,3021774,877
29725,19930728,2455428,62
16951,19930126,2061982,1986
8225,19930801,2286349,1459
5300,19930415,2551334,1519
5300,19930415,4135890,1154
4028,19931009,2428062,808
4028,19931009,2025283,781
21955,19930430,2014992,1662
21955,19930430,3470764,882
21955,19930430,2472432,1876
11656,19931013,2647735,603
11474,19931027,2268625,1914
11474,19931027,2908953,1246
7216,19930611,3438981,1643
24616,19930627,2617434,1248
24616,19930627,3165953,1579
19087,19930510,1321871,1260
8329,19930905,2900509,1722
8329,19930905,2540666,973
7901,19930605,2255582,1535
2497,19930529,2362291,278
4471,19930207,2592936,1005
4471,19930207,2865613,1760
4471,19930207,1330686,1328
4471,19930207,1481270,749
25390,19931010,2526829,1341
9952,19931105,1732763,774
9952,19931105,2307449,1045
12380,19930220,1480262,910
21133,19930314,1411856,1776
21133,19930314,2386170,42
25013,19930919,2759894,95
25013,19930919,2196097,1165
25013,19930919,1446990,1885
25013,19930919,2037996,492
28543,19930226,2021508,1659
28543,19930226,1613066,538
18989,19931110,1141560,1973
18989,19931110,1606731,1695
18989,19931110,2999640,1017
11860,19930509,2201744,1952
5633,19930413,2210692,99
5633,19930413,2888134,94
14024,19930708,3609971,384
4147,19930213,1740186,917
10156,19930324,2933263,1769
9802,19931205,4080876,1361
8663,19930331,1894473,1916
11387,19930412,3201935,808
20386,19930201,3232253,589
20386,19930201,2153522,1020
28853,19930416,1431391,1966
28853,19930416,2654625,907
8603,19930317,1409124,891
8603,19930317,2617810,564
784,19931213,3363505,652
19990,19930916,2942461,1161
2293,19930629,1714249,991
25064,19931010,2635623,540
5978,19930826,1614456,56
5978,19930826,2025288,1326
5978,19930826,2269541,1994
3403,19930731,3169074,962
3403,19930731,2082096,1643
4084,19930128,1618117,1770
21793,19931213,1833775,1154
21793,19931213,1968721,42
13148,19930224,1611978,809
13148,19930224,3640896,124
15674,19931209,4078226,216
15674,19931209,1808781,1038
19814,19930112,1927868,1149
19814,19930112,2788247,109
23459,19931219,2324504,809
16651,19930523,1524511,1016
16651,19930523,3932005,867
8233,19930721,2603338,1007
10207,19930929,2143454,370
28438,19931230,1852697,98
28441,19930814,2699374,1360
8248,19930726,3139676,671
22496,19931115,2719911,462
22496,19931115,1293796,772
17006,19930713,2197745,424
17143,19930801,3248207,609
17143,19930801,2110243,474
17143,19930801,2464331,1766
17143,19930801,2195705,554
17143,19930801,2268209,1464
5956,19930527,2442623,1947
5956,19930527,1791908,1073
1082,19930201,2226556,1739
1082,19930201,1911925,186
15302,19931205,2531625,1288
23785,19930403,2669073,1883
23785,19930403,2438350,1419
23785,19930403,2644852,982
23785,19930403,2321333,989
25318,19930209,2334362,1009
25318,19930209,3698906,1215
26111,19930821,1472515,338
28024,19930119,3419754,1092
20623,19931006,3080043,1382
20623,19931006,1927013,495
14020,19930928,2617570,283
14020,19930928,2039471,542
23264,19931111,2585754,1991
21385,19930717,3908262,555
21385,19930717,1673946,1772
14575,19930302,2184729,1057
16729,19930822,4150593,808
9047,19931225,2858986,1978
27373,19930218,2700864,1175
19504,19930530,2394115,1578
19504,19930530,3010343,815
233,19930516,3128711,701
19436,19930227,1939552,1807
17617,19931013,1298739,52
17788,19930620,1327332,670
7321,19930413,2508088,1837
29521,19930115,1399489,1641
29521,19930115,3581347,1358
13465,19930820,2819379,318
13465,19930820,2505637,804
28229,19930420,3084238,556
28229,19930420,1999930,1208
18442,19930622,1975075,1285
2098,19930211,3649843,1030
2098,19930211,2020875,1412
2098,19930211,3643765,1098
26876,19931115,2274727,1127
26876,19931115,1255566,1383
26602,19931026,3136640,613
7156,19930327,3405465,313
8959,19930719,2648122,757
8959,19930719,2687802,823
8959,19930719,2166609,1477
12173,19931211,2444144,1450
1834,19930206,2065665,1027
1834,19930206,2679615,1177
1250,19930309,2412234,1989
6122,19930719,3813155,1893
7603,19930922,2021168,1061
7603,19930922,2610517,1029
7603,19930922,2473188,1867
21805,19931125,2821136,1139
13171,19930609,2532590,1731
5608,19930827,3502082,1147
28259,19931108,1312510,919
28259,19931108,1194687,1513
16937,19930218,2135328,876
11242,19930818,2913530,1067
28664,19931214,1606442,1685
8203,19931217,1945132,1195
11356,19930921,2118299,663
11356,19930921,1800058,511
23308,19930218,2342189,48
1193,19930621,2535377,1202
1193,19930621,1697284,757
24199,19930713,1927289,1915
24199,19930713,3063265,1213
27524,19930821,2656638,290
27524,19930821,3134278,1843
9028,19930820,2880149,648
8333,19930206,1827825,539
4378,19930711,2624682,1029
14107,19930415,1409184,12
12148,19930429,2309237,1057
12148,19930429,3609325,1498
2372,19930326,2150592,623
10633,19930401,3830324,188
10633,19930401,3237589,312
10633,19930401,1853197,981
8842,19930731,2106591,664
1048,19931215,1837751,810
1048,19931215,1786262,1729
15757,19930123,3416206,1604
15757,19930123,2382466,196
14531,19930330,2071053,1506
26353,19930726,2787210,1794
26353,19930726,2167057,1330
26353,19930726,2047665,1026
9310,19930522,1968548,1822
9310,19930522,2818992,1661
15394,19930617,1884181,1006
15394,19930617,2511910,1370
15394,19930617,2341770,1666
11590,19931206,3177619,1498
12310,19930108,2081256,899
21416,19930529,2062630,972
21416,19930529,1825908,778
21416,19930529,2363137,1787
4382,19930214,2296743,1860
22856,19930921,2531134,171
22856,19930921,2084025,1390
26017,19930220,3622469,362
24406,19931119,1859500,755
14212,19931121,1722841,536
2081,19931124,3232832,993
2081,19931124,2340163,1053
7250,19930514,2271057,1544
7250,19930514,2142919,1543
14056,19930503,2308513,796
26614,19930210,1866917,434
26614,19930210,2367426,1559
26614,19930210,1781537,755
5248,19931120,1520230,309
5248,19931120,2562322,1686
8614,19930208,1804476,577
13999,19930728,2062963,110
6413,19930720,1681543,284
22471,19931227,3302069,1533
22471,19931227,2603790,913
16879,19931212,2433967,651
16879,19931212,1792161,1962
22840,19930120,1766179,38
28651,19930311,1806845,394
28175,19930316,1255079,17
15646,19930821,2953485,125
15646,19930821,2412537,908
29437,19930611,2946857,1147
29437,19930611,3701660,736
29437,19930611,1327590,1126
17333,19930627,1282832,1551
28861,19930509,1597442,1822
24220,19931028,1709510,1278
23296,19931013,3026306,294
5281,19930119,2340666,916
29102,19930721,1455688,920
29102,19930721,1820794,1664
25508,19930503,1305459,1146
16462,19930722,3045968,265
17836,19930118,2832677,486
17836,19930118,2983955,596
18847,19930209,2234507,112
18659,19931129,2246004,840
1795,19930816,1947372,1070
25459,19930120,1911655,951
25459,19930120,1644093,806
1249,19931002,1752186,1597
1249,19931002,1683483,1696
12275,19930501,1240858,1178
12275,19930501,2371410,1365
27812,19931104,2242112,668
13768,19930115,3014268,967
227,19930325,1516497,276
227,19930325,2524428,903
3142,19931119,1872634,1799
27809,19930709,1527910,870
27809,19930709,1810440,493
23926,19931220,2868918,355
23926,19931220,2512425,1600
13369,19930918,1527805,93
24604,19931005,1850495,1716
2672,19930117,2275718,196
2672,19930117,2380838,445
11702,19930626,1992057,1963
24464,19930207,2856931,966
19664,19930831,2402937,516
236,19930407,2172543,585
205,19931014,3026968,951
16265,19931112,2234618,1324
16265,19931112,3947803,1875
16265,19931112,2272968,1187
16265,19931112,2210591,530
16265,19931112,2739933,145
29033,19931227,1607683,371
13739,19930704,3647391,7
13739,19930704,1271419,750
29333,19931120,1861390,1777
25843,19930305,1068683,678
18566,19930625,2840780,1739
14162,19931123,3284138,34
19312,19930206,3411221,548
17584,19930926,1820781,1216
1330,19931205,2573028,604
18097,19930414,2408598,414
5356,19930117,2347570,949
5356,19930117,2106457,675
24593,19931230,2475999,1435
12271,19931108,2831144,1370
1852,19930226,1868351,1839
1852,19930226,3742523,938
6790,19930113,3674452,1883
22738,19930810,1430858,504
398,19930510,1621753,1059
20137,19931028,3475483,1100
14473,19930719,2126898,965
9799,19930727,2909492,1286
