"d_year","lo_partkey","lo_revenue"
1997,689766,5814977
1997,85419,2224585
1995,132202,3672979
1998,351066,2947894
1998,358596,3421671
1995,719658,6442060
1995,431835,5194421
1995,533448,5042753
1995,247302,4529925
1995,779824,913819
1993,545793,2223072
1993,332497,3658516
1997,614488,942446
1992,140674,7129597
1992,300116,2120590
1994,12109,93941
1997,498136,928836
1997,264208,3038316
1992,657639,919641
1996,108879,8246216
1992,100742,1620748
1993,780859,176523
1998,776870,5256468
1998,39577,3791425
1993,54366,4098397
1996,107334,1158909
1992,456427,2549606
1992,503515,5852260
1997,646023,2883714
1997,126659,2665012
1994,587176,1455148
1992,257874,4550340
1992,472206,1357263
1998,199027,2340995
1997,110917,2862946
1997,15021,1618378
1997,8680,7550996
1993,618003,1186209
1996,104236,4542962
1996,687185,3626632
1996,419616,4907745
1992,189404,2513392
1992,252683,6542680
1997,447039,2049914
1994,312403,5409620
1994,505053,1849436
1992,699263,2670878
1992,512873,365854
1992,652350,3573566
1995,50741,4973715
1993,230681,1263549
1995,554386,5703825
1995,749885,8172806
1995,105072,3877452
1998,502348,3705278
1993,487186,5574856
1992,177347,2489746
1996,453903,4562354
1996,476653,5304445
1997,719245,5309682
1996,730186,2461487
1996,170496,7133795
1998,551939,3181474
1998,558936,9376077
1995,444711,4097832
1995,383625,7869857
1997,445510,130994
1997,566801,2928679
1997,623285,4904286
1993,121013,673140
1996,186964,2612923
1998,507791,1780782
1998,38819,3800385
1998,536933,7753565
1998,217747,3795584
1997,578501,3305851
1997,458302,3992567
1997,192180,3615535
1993,710870,180560
1993,381389,3652399
1993,221946,3194160
1993,630464,2070728
1993,227132,4529856
1995,561975,8901471
1994,299686,5862760
1992,623864,2059580
1993,79485,6817154
1993,524341,4915152
1996,726201,5892870
1994,171273,6191707
1994,173319,3458498
1993,738688,4957212
1996,11211,619459
1998,432005,348556
1998,559592,3608680
1998,750687,2877548
1993,682314,4010690
1993,437496,1582550
1998,102011,4380255
1998,491290,738011
1995,339382,5536236
1995,785280,2580322
1992,771713,847723
1995,232742,457201
1996,383441,5890397
1994,23166,3766315
1992,394502,1468770
1994,475278,1710686
1994,793020,3172021
1998,730071,1535950
1996,659016,3607426
1996,616031,1727328
1996,169440,6867952
1997,575742,1999492
1994,575626,6738336
1994,308143,4949859
1993,545741,6432192
1993,182559,3184607
1995,224198,4852306
1995,20567,6426259
1997,329062,1405272
1995,136802,5295744
1995,28533,271844
1996,353186,1863711
1996,768960,9842339
1992,644399,5497029
1998,326165,1715256
1998,268292,5293176
1994,194031,4708250
1995,796022,2495353
1995,659352,1097574
1994,270661,1930241
1994,192420,5118029
1992,788235,2921625
1993,64922,2330346
1996,369003,3649053
1993,106949,3567634
1997,777595,2177673
1997,480597,6389158
1994,20569,3795398
1994,102752,947565
1998,6973,6672013
1996,500555,4479926
1993,750259,4975036
1993,66108,105261
1998,357125,2748405
1995,635641,3626203
1996,132581,4992416
1992,305783,6246384
1993,137740,6924297
1994,87702,7285986
1997,268156,2782246
1992,181603,1470655
1994,207162,786894
1994,664181,3298032
1995,749197,5388395
1993,732887,4872579
1997,779082,2183935
1997,425137,4592563
1994,1874,8353692
1998,33790,1882378
1995,721564,6136001
1997,20879,1367901
1994,755956,1720191
1997,195397,1641629
1997,489877,4107070
1997,616301,2243428
1994,617027,3775016
1994,761718,4052331
1994,297854,5744407
1997,787737,8493978
1997,209135,2633270
1997,518092,745967
1997,708280,374880
1993,52194,2478062
1996,716488,273809
1992,242150,596308
1994,717603,6125754
1994,596995,6966260
1994,78225,5259274
1993,28179,3259508
1992,258419,3842946
1992,606865,4783941
1993,429157,2949929
1997,340297,5263534
1993,50144,492363
1993,368599,2778188
1996,593687,2916721
1992,734047,3878663
1995,386661,7864425
1992,8359,3764029
1992,329177,542772
1992,298065,4898534
1993,207594,6006320
1993,76690,5483410
1994,644435,131043
1996,639953,2623587
1995,356159,5656476
1996,441034,292503
1996,620918,6242997
1994,267234,2421659
1995,744141,1493238
1996,385018,540470
1996,586773,3098343
1996,286477,1251258
1995,585245,5931450
1993,42654,910090
1995,681186,5378227
1995,651034,732840
1995,319211,2829460
1993,693391,5108288
1993,98519,1214008
1996,643493,3002201
1998,287565,1977948
1995,320913,5815237
1995,775478,1623344
1994,214695,5939719
1995,656866,3789663
1996,612573,3342465
1997,567008,210696
1995,450131,2097353
1994,541063,4003249
1994,34420,2546309
1993,52787,1941594
1992,670478,1906147
1997,410942,5280822
1992,793475,298003
1992,143465,6245024
1997,10170,1391258
1997,345523,2559808
1995,382982,6607904
1992,298298,6222144
1992,403275,3923572
1993,631936,5327250
1993,253983,9103759
1994,433240,3736705
1997,711046,2486087
1994,536905,5068306
1994,475240,3242206
1994,429430,4600243
1994,628707,5888412
1994,739842,4979269
1992,525374,4918715
1994,289440,3144746
1994,585283,1641912
1997,185983,4468996
1997,672500,6037127
1997,305048,4652286
1995,471693,7510991
1993,226503,5523549
1992,693576,7690746
1992,128987,1368850
1995,155446,4180008
1996,255507,941843
1996,52528,2345143
1996,423206,4166674
1995,49580,1725366
1997,14269,5102217
1997,617216,2293556
1997,748453,7136249
1997,25728,6471006
1994,118809,3825585
1997,184017,3033282
1998,239960,9404752
1997,445901,2991945
1997,267700,3642234
1993,385537,1431062
1993,569531,480153
1996,175009,504060
1995,50071,4753080
1996,722869,5932778
1996,535230,5351838
1996,401084,3571827
1996,598984,8810920
1996,428681,6229384
1996,15595,4214546
1995,454367,1683387
1995,174867,8932556
1992,303510,4540500
1993,204271,4541204
1994,514195,899622
1994,464000,2739631
1994,739919,7486839
1996,373180,2023869
1996,242210,3241138
1995,755122,4093919
1993,751043,3702129
1993,46933,1094119
1998,266653,7460061
1992,427019,378396
1998,191239,6001997
1998,365267,130560
1996,314920,1915560
1998,533042,2967055
1992,195161,5372596
1992,618010,1294532
1992,519844,1200300
1992,216836,1850977
1992,354287,3642889
1992,156484,6950645
1998,481299,1728364
1994,343120,334975
1998,726269,699424
1998,585215,4891314
1995,411994,7210284
1995,143011,313040
1994,471237,2528783
1997,529162,2926630
1997,14120,3908973
1997,791652,8543738
1997,679090,4873844
1997,650082,1486152
1994,737958,958041
1994,594186,2619207
1995,78562,5700072
1995,553076,1335666
1995,346260,1365031
1994,472536,6034040
1994,298667,5056913
1994,432071,3791529
1994,203248,552590
1997,797380,5220954
1997,92395,2297517
1994,182239,1082087
1994,478962,5764591
1996,679371,4407509
1992,472371,5081893
1992,496735,3255614
1995,300560,1816480
1995,311181,4768680
1998,354129,3748092
1993,132665,6872127
1994,742455,563029
1994,699795,6929568
1992,676000,2995251
1994,752071,2371860
1994,530705,7824445
1994,354427,5688614
1992,404166,1130067
1992,617821,4576495
1993,91742,4634287
1995,732294,795756
1995,455076,200023
1994,457260,2410135
1992,701876,3567896
1992,420163,3538618
1998,2179,4757148
1993,689389,3705004
1993,558653,5511448
1993,474126,413637
1996,72822,1023047
1992,704017,185818
1992,401427,5318913
1993,150799,2512014
1997,596955,1791334
1997,559674,3385818
1992,40020,90241
1992,62126,4538548
1996,516390,2506151
1996,111617,5529130
1994,736384,3681547
1995,167669,7488477
1995,120858,5471211
1996,294766,2535480
1994,310613,7020446
1994,468174,3357921
1996,195793,3082505
1998,631365,933357
1998,186068,3806089
1998,32079,500479
1998,667756,465404
1998,570906,6503935
1995,300789,7117915
1996,750524,2182243
1996,641255,5454763
1998,182317,6179352
1992,100955,7823800
1994,124475,4723330
1994,625852,5749469
1993,607832,3881493
1993,701446,5301862
1993,789101,4095030
1993,658380,2492007
1992,305734,2583484
1997,671061,4024917
1995,670027,1270165
1992,264237,3978440
1996,426268,1948999
1993,111566,7177898
1993,529202,369354
1993,683256,619610
1995,796984,203933
1996,734428,5118365
1995,56013,3165755
1998,104361,2951908
1998,390017,106272
1998,305502,6580193
1998,322600,4564345
1996,58413,2018715
1997,785323,6337305
1998,8939,5558573
1996,29447,2023366
1996,755657,3082716
1996,755948,5302345
1994,664900,5939610
1992,749834,8205832
1993,371462,582711
1996,502742,6938751
1998,728277,4048854
1998,139318,133016
1994,593848,6151685
1996,311303,5481903
1993,162297,1450362
1993,296083,3042977
1995,620085,3183998
1997,105613,1204245
1997,275595,3323347
1997,724041,484579
1997,146838,4031651
1997,592152,5120839
1997,499035,3685211
1995,363123,1291673
1998,645690,2221226
1994,362312,2219494
1997,323682,6140412
1993,515535,6279565
1993,395720,4829788
1994,130566,3635367
1994,513653,4906558
1992,591084,2303117
1998,605920,5835544
1996,315529,5351727
1998,309876,6091327
1992,547796,2555465
1992,397424,2832865
1994,694989,5249531
1995,691099,1465040
1995,91995,2350609
1995,93785,5238507
1998,594957,8872545
1997,766345,2825442
1997,756281,4921080
1995,483689,3770175
1993,76611,4429431
1996,591615,5396237
1997,414056,3327202
1997,625511,2456380
1997,671183,743272
1995,771674,6301760
1995,697532,431319
1997,749044,4475875
1997,413666,5004299
1993,231055,4445068
1992,7517,4717977
1992,430387,652093
1997,100270,5779728
1993,530715,5195173
1993,376713,7328821
1992,284274,3051280
1992,187992,1173114
1992,368126,1074699
1994,399114,3760610
1994,697526,5667382
1997,643199,438589
1997,181936,9181581
1997,34018,1428015
1995,635190,4050576
1994,405056,2731247
1994,778771,4254402
1998,306448,2187462
1997,335046,5032194
1992,207861,3491709
1993,423840,6914174
1994,436095,1700234
1993,784005,1666124
1993,461417,3075188
1992,226769,5960561
1994,667287,2383075
1994,754173,4930648
1993,10321,3738287
1993,547291,4449747
1994,356487,6945615
1992,267374,3295721
1994,14552,2023839
1994,572249,5049702
1994,483458,3321054
1994,474891,2401374
1993,77758,798445
1996,260906,933445
1996,231812,167404
1996,58825,6849868
1998,768924,3826348
1992,670341,5975639
1992,157730,178773
1992,385222,2359514
1994,49992,6216309
1994,209302,5697908
1995,38290,2011939
1994,175020,4099754
1997,185410,1480455
1997,642100,1010807
1995,635832,7477794
1992,310401,4109967
1996,327414,1180506
1993,290765,344127
1994,65821,4931623
1996,746874,9129752
1997,55723,7567669
1997,5264,453672
1998,432277,454678
1993,9037,3152171
1997,251205,3433884
1994,1093,3566794
1994,758240,2698978
1994,764560,1247639
1994,349906,7209410
1998,444687,1687136
1994,444287,2245818
1997,111275,5927132
1997,178515,586411
1996,274529,4946547
1996,487631,752653
1997,759183,5664204
1994,101513,7047015
1994,512279,2944050
1994,97087,2868475
1993,756379,3301282
1993,33172,1307416
1993,706713,5437628
1996,322500,2387264
1996,325402,3699794
1993,496740,868360
1994,410442,5712622
1994,695252,4016048
1998,457808,1949421
1996,384071,644523
1996,679233,4606360
1992,89329,4168527
1997,21782,6426658
1997,287346,1437329
1998,35874,3366358
1998,659410,948980
1996,751904,5147849
1997,233168,4334126
1993,447254,324332
1993,184556,7161000
1994,291618,6354700
1994,657919,5585594
1994,746948,179541
1993,181317,1182970
1992,349850,2051827
1992,787351,5002476
1993,248241,3691369
1993,791926,8915038
1995,638677,6310689
1993,419933,2897951
1996,309882,374590
1997,585067,3571324
1996,183804,8698982
1996,392969,2226906
1996,382430,2504567
1995,252424,2688128
1995,713205,112071
1995,321910,179666
1993,656614,5145220
1996,704078,1558137
1993,559452,6257320
1993,295091,4696209
1993,385790,3038763
1998,420429,132241
1998,607996,8145140
1994,19322,3932501
1992,440391,5240272
1992,536857,2939224
1998,517104,639015
1998,559398,1713867
1992,354223,4184139
1993,508422,257472
1993,447622,7008264
1994,477113,1853153
1995,346703,7621649
1992,426853,4049113
1994,392799,2179330
1996,780139,241381
1998,678150,4824969
1998,198448,4050126
1992,635749,5212492
1992,350141,2036832
1995,48759,2705076
1995,235079,1277715
1994,437907,6475528
1993,45374,6077018
1993,193820,6717508
1993,213613,717502
1995,8290,1199488
1995,118139,4696790
1998,757970,2798557
1992,476661,6092020
1992,26850,1002143
1992,710416,2574615
1992,345246,495832
1997,327110,423001
1997,126164,2023272
1992,552078,1469065
1996,599212,1652099
1996,300360,3036301
1992,569064,101973
1992,77810,7133361
1992,435635,596831
1996,695874,4998082
1996,580233,3474753
1994,417809,7466596
1997,478393,3443510
1997,335408,831392
1997,442911,5932448
1997,788842,5560732
1996,746294,2219470
1992,555647,3003421
1994,424238,3091478
1994,565022,3261000
1998,571610,7824438
1992,625621,4454179
1992,285910,5520860
1992,580156,4746739
1993,600197,2523468
1995,533930,8083453
1995,122596,1602404
1995,457352,5774145
1994,760780,2225466
1998,176792,2990064
1993,762916,4606832
1997,245067,3339765
1997,429326,3165866
1994,442729,4197638
1994,69183,3604019
1993,497694,3516981
1996,196934,3279951
1994,97535,5946216
1996,294181,1325591
1993,388263,4749643
1993,730162,4625464
1994,216417,3720186
1995,92555,5181197
1992,473223,3827840
1992,532990,392456
1995,316306,4452150
1995,589591,5377824
1998,313597,1513945
1997,194317,1521392
1998,463888,5000022
1997,146432,5592900
1993,663384,1320403
1992,282736,4269300
1992,727420,1693446
1994,283967,3018119
1997,99094,3049721
1994,773196,3464806
1997,61008,2161839
1997,549310,266420
1997,252741,1233035
1994,10312,2786866
1995,152153,3039388
1998,261326,4070474
1996,409682,2183757
1998,388752,7613300
1994,414673,2829192
1994,605142,2052335
1998,45003,2495136
1998,357356,1690354
1997,221937,2052247
1997,409030,1436685
1997,155464,6167488
1996,660680,3661930
1994,640510,5152104
1994,250885,1439322
1993,39984,4328955
1993,768602,2706323
1993,292640,7444792
1997,673341,1623172
1996,567821,5024208
1992,417734,5411001
1994,757394,3374412
1994,163434,2934962
1994,260635,3775236
1996,753741,703526
1993,348118,4494149
1994,307567,467641
1996,677327,5047602
1995,181479,3027311
1995,121697,5104509
1995,554118,2320738
1992,567309,2199295
1998,667350,2581947
1996,309476,3109067
1995,97527,5030916
1995,735012,3144080
1993,646670,3236513
1992,313550,4126182
1993,609133,2063358
1993,726141,644244
1993,250894,6005084
1996,141743,8209804
1994,662230,1716768
1992,467047,3751874
1992,647402,2179232
1992,515299,3995380
1992,205378,3449671
1992,573392,1907911
1992,624066,588077
1996,189684,3032992
1996,14229,2764305
1996,743510,5841084
1996,703670,3896233
1996,790374,1988573
1998,498055,4843938
1998,158704,655724
1995,539544,4608043
1995,603632,5942772
1998,360483,5973228
1996,456540,7186289
1996,218490,5543777
1996,416745,3399879
1996,35990,7800259
1996,75919,8458878
1997,766049,1201980
1992,629502,4769658
1992,692247,2478420
1997,74559,613420
1997,297244,1581327
1995,463707,2151835
1995,327738,5703275
1995,279084,478381
1995,156551,3845259
1998,44650,4375719
1998,730843,5509001
1998,262698,2231953
1995,695952,8590327
1995,52555,6729703
1995,106280,3054915
1997,624440,3798517
1997,161719,7657053
1997,308748,6371659
1996,766635,4835947
1996,209292,932193
1996,14430,2653904
1993,216975,860841
1996,20773,4095535
1996,318505,4826416
1996,486917,1696365
1996,411079,1386070
1992,483493,679176
1992,169269,4625026
1992,97669,4499982
1995,22443,2162856
1997,665224,328216
1993,666373,3412638
1993,523421,3002907
1993,231866,1569523
1997,98639,1588501
1998,254169,1343287
1996,648497,403283
1993,554844,6493964
1995,494330,6025610
1995,384327,5786371
1992,499289,1236729
1992,609138,703651
1995,498610,2597872
1995,605549,3144650
1993,641356,5053061
1997,294858,6670224
1997,473626,4165358
1996,475077,2840535
1996,330983,191327
1995,277516,5194393
1995,195511,5205092
1995,345525,2536373
1995,342394,2111478
1995,231265,2336276
1995,744863,2510704
1994,503014,4057790
1995,722237,3419987
1995,230620,865240
1992,498882,7786760
1993,612159,877247
1995,332681,4798276
1995,381218,5556678
1993,684120,847941
1996,275517,814905
1994,176979,6184357
1992,468087,1125749
1994,512988,380182
1994,180417,5832411
1996,246699,5746714
1996,661483,5566910
1995,717299,510708
1995,443544,6626901
1995,359891,1650444
1992,449914,6523615
1997,215085,1980138
1996,566285,5715829
1996,737518,7091433
1997,429119,314427
1995,146509,2286585
1996,583988,1989081
1992,248475,916708
1992,572585,3620111
1998,279438,1250164
1998,253539,1447744
1998,413592,677506
1998,24374,5289559
1995,42868,2607638
1995,571334,2091101
1995,332066,1384641
1995,85671,7468268
1995,660101,4263379
1993,274298,1145052
1993,514116,4936233
1997,505166,2862266
1995,158797,2997100
1995,89672,6945780
1995,33452,277090
1995,625700,747808
1992,507390,1886449
1997,322264,463050
1996,426600,1346443
1996,668275,2953938
1992,4240,1505819
1992,45112,2748486
1992,123156,825405
1993,633413,123866
1993,166405,4737908
1992,765634,6271524
1994,750350,6931584
1995,643119,3995544
1995,86292,1764040
1993,76820,4008705
1995,412696,6795022
1995,401678,6904650
1995,588119,1459371
1992,460802,4318811
1993,697606,4557345
1993,366275,3084898
1998,185962,7004023
1997,453802,7834290
1997,724331,4076742
1997,222497,4681445
1994,537066,4804842
1998,142370,4703192
1997,467253,5859544
1997,309810,698803
1996,338773,2308182
1998,234532,4106256
1996,571882,4220337
1996,417752,4708638
1996,346929,8020218
1998,107180,3604278
1994,463290,4887753
1997,357833,3341078
1997,136826,6409963
1998,47782,4670406
1998,660213,5288695
1995,168254,3719489
1993,794045,2665283
1995,350115,2854495
1994,465936,7873907
1992,175500,4323172
1992,24769,6539607
1995,338846,738853
1998,289758,5085923
1992,498940,3839061
1997,756295,6350922
1997,639810,5695533
1995,408370,5136410
1995,741845,8066112
1995,187346,3230748
1994,774365,854962
1994,337573,3280710
1998,790377,4357999
1996,736261,241284
1996,716554,3420592
1995,33338,6042631
1998,625216,108412
1992,393412,3576830
1993,430580,5234090
1997,317210,4810624
1995,425351,2700714
1995,526903,4950142
1992,254976,4541617
1996,491988,8743503
1992,312859,2695449
1997,744639,5480118
1997,209452,1980895
1993,69387,3209195
1996,214137,4162435
1996,356401,2360971
1996,420619,4868183
1998,316066,216410
1993,49851,8125435
1993,232252,1148712
1997,626115,3736436
1997,701910,2542800
1992,798903,3909652
1992,479390,6173119
1992,294902,5349229
1996,235863,3453792
1996,146942,5610799
1996,37461,5314148
1996,773494,141071
1996,582900,8756398
1994,632875,6345518
1996,340720,8027076
1992,496529,1510245
1993,365034,1600173
1997,410082,972218
1994,236921,3604345
1994,346477,2943324
1992,585365,3641803
1997,653465,3999972
1993,624116,2009434
1992,597803,9032506
1992,364883,5140428
1992,588247,3071006
1994,758788,6832975
1994,145140,2047921
1994,434058,285704
1994,77685,658421
1998,109235,3976559
1998,710471,4266547
1998,85943,4243668
1993,495956,7003524
1997,263837,1004857
1993,492773,1991766
1993,423058,2978407
1993,175116,2888441
1998,725060,3671741
1995,615584,6202138
1995,520234,1532644
1996,118508,3929211
1996,227629,2864162
1995,544091,2145282
1998,729297,2859416
1998,223644,1075394
1996,504446,913764
1996,607332,4709340
1993,735703,7177229
1992,278961,4372647
1996,316884,2396997
1995,691979,8603153
1996,50411,4986844
1996,312063,1935090
1998,760331,4446594
1994,205071,2844238
1994,216334,465119
1994,722445,2905471
1998,122118,2282500
1998,609588,4492650
1994,84926,6688220
1994,146660,5973310
1994,616953,6636346
1994,692762,8422704
1993,166427,694440
1993,46131,1739564
1993,72810,829006
1993,514030,3139338
1995,431041,3654795
1996,451741,7962554
1996,88851,8214930
1995,627696,2313715
1997,403377,2384011
1995,711539,6989654
1997,771999,6596007
1997,358655,3187370
1994,433057,3130474
1994,299001,287997
1998,54102,4055424
1997,763769,168611
1997,663912,6663125
1997,758912,2175851
1997,365965,7331729
1997,365791,1838212
1995,205287,3290665
1992,182108,2035071
1994,780146,1530185
1994,61712,7468094
1995,680403,2769506
1997,684280,2628375
1995,766277,4338665
1995,87743,2912835
1995,283397,5466304
1994,731633,3332529
1993,399366,4451733
1993,132180,2181924
1993,600801,2476075
1992,244388,5396098
1994,218833,7983043
1998,762563,6729694
1997,225647,5411419
1997,596408,4043773
1995,261851,4169532
1995,592030,4084116
1993,39676,1741692
1993,145720,335486
1993,315016,4458044
1994,124133,2381373
1994,148802,2637390
1996,91012,389167
1997,263576,4107546
1992,575122,2274490
1993,181621,8427969
1993,490546,1000274
1994,505035,2344182
1994,113299,374002
1995,753911,3654676
1997,677764,1219211
1993,758548,149405
1997,668466,1090166
1995,544971,5007619
1993,388542,7670013
1993,546135,5613815
1997,244369,836603
1992,208045,1006399
1992,603793,7406357
1994,638896,3798160
1994,479228,2110185
1992,772786,4717507
1996,493741,6848674
1994,269285,5057216
1994,103662,1649003
1993,63694,6010783
1992,182510,5860436
1992,575126,2186002
1996,661531,1373100
1996,363677,1879912
1996,764116,5374084
1997,490562,2861331
1992,680436,5733587
1997,671029,1484985
1993,442026,801504
1993,773930,5771232
1995,148476,1234820
1994,143277,6147177
1993,762075,317234
1993,637781,4812500
1998,262788,8053542
1994,603008,4099365
1993,130788,6089275
1993,551813,4783186
1994,585925,7939033
1994,427621,4026360
1998,3715,297842
1998,615598,1798109
1995,459872,3114145
1995,259384,3482015
1995,258042,1584047
1995,431734,299827
1995,142700,690109
1997,775898,3339771
1993,119786,2654496
1994,756776,6169002
1995,762125,1937330
1997,302708,2646437
1998,28959,6796620
1998,785484,761183
1998,24221,948242
1996,127317,526969
1992,221743,3589157
1992,390849,4942686
1998,622585,2315596
1998,639910,5564439
1998,554844,1503865
1993,427995,8491835
1996,461236,2370475
1998,124092,4928653
1997,145654,1597671
1994,685414,263083
1998,492316,1295207
1997,116453,2869835
1996,269211,5551660
1994,341856,2294488
1994,107556,7426862
1995,716193,2159559
1993,387021,1613262
1993,366645,5648379
1994,72068,2271491
1993,279347,498700
1997,784685,8140390
1997,648472,1102261
1997,468664,1652231
1997,26401,2930899
1993,571090,4913648
1993,693089,3603226
1993,236818,6569971
1993,301178,636746
1994,452907,5523843
1992,334115,3789731
1993,679508,3873371
1996,329542,6430700
1993,308152,2204266
1993,700271,2836136
1996,349803,555837
1996,731692,6877403
1998,40714,4289008
1992,580852,3788346
1997,468981,6824860
1992,336049,299468
1996,466426,380125
1992,430060,1081123
1992,454348,2344176
1992,211847,6859437
1996,490847,4991519
1992,496642,1573075
1992,587475,6890404
1992,713958,5738287
1992,575215,5341386
1998,694533,748475
1993,643235,1625916
1993,294323,3716131
1993,94633,7731242
1996,527597,6394307
1996,96938,6381399
1996,429089,4689184
1996,408334,2685874
1996,458310,1846630
1993,197017,3936911
1993,49731,1966454
1995,758631,669081
1995,405735,5089482
1994,360721,4938900
1994,228908,3818894
1994,48189,5458464
1992,657673,4957145
1996,173053,111478
1992,703139,3677562
1996,767777,6484261
1996,21722,4393663
1996,740827,362351
1994,159580,1967496
1998,111209,976160
1992,647513,4293811
1993,674672,5927904
1993,616,5042728
1996,760912,4953901
1997,197462,1147762
1993,77092,994253
1994,602679,2704604
1997,616009,4129991
1992,525939,7152272
1997,569329,5121972
1997,712325,1556605
1993,270455,2514476
1993,722402,3350118
1995,8437,2556317
1994,243003,2434978
1997,404277,4465125
1997,191890,2691406
1997,409608,3338676
1992,340795,7431237
1995,142562,1765016
1995,30715,3785133
1995,111991,1317967
1993,122331,2208634
1997,40887,4688512
1994,618163,3252039
1995,355710,4385998
1995,275334,3653002
1996,168907,7208083
1994,100756,5435384
1994,162587,4592430
1992,536207,2744941
1997,254306,1658541
1995,436787,5290219
1997,269492,3928458
1996,724164,921988
1992,624230,103878
1993,733827,865267
1993,624624,4227650
1993,124342,3896801
1998,114982,1937070
1998,588626,1913493
1995,546173,2457806
1994,434110,1519150
1995,155086,3779256
1995,796054,2732447
1995,345474,3753066
1997,341250,2548907
1996,510165,116338
1996,742282,5032150
1998,97003,3895000
1994,64659,5762333
1992,590651,3103584
1992,395862,2349420
1993,402703,3582272
1996,731356,2774640
1996,530507,5258181
1996,160397,5829560
1995,589386,5131302
1995,465774,6280497
1997,265632,2498677
1997,464401,5133828
1997,382452,5303024
1992,393540,1063428
1997,289595,461112
1997,11530,908163
1997,169959,3469504
1997,690081,1131028
1993,144246,4851302
1993,775085,1002283
1993,452198,3680544
1996,129213,357756
1995,4874,3379853
1995,308859,679893
1993,342199,825384
1998,675479,6556615
1995,669123,2053129
1995,188904,3587220
1995,121618,778814
1996,265381,5384133
1996,177515,434755
1996,281592,2467373
1995,470526,7039536
1997,272913,2429039
1994,777250,3089768
1993,749957,1846366
1992,489851,6185188
1992,115731,6113555
1994,211182,2643285
1994,534607,6861804
1994,552991,5022034
1995,453017,4103057
1995,248498,2104628
1992,257212,5156172
1992,550434,2790690
1992,737037,106326
1992,219370,1531759
1997,26209,786693
1993,757826,3356913
1993,325735,647944
1992,310914,2402275
1992,730157,1227482
1996,662462,4421430
1996,440406,4220901
1996,718151,3617257
1995,179265,604917
1992,672615,857293
1997,603521,987171
1998,491585,1682189
1996,789632,1032960
1993,776482,6087305
1993,475095,4314522
1992,584841,3761126
1992,311259,5080960
1998,199471,2387114
1994,483688,5028353
1993,748573,583754
1996,742082,3304707
1992,430249,5207435
1997,731700,5153449
1997,134764,5504205
1997,556426,1869306
1997,10108,3061426
1997,725141,1772487
1998,384820,5971579
1998,3984,4081812
1996,553196,3357768
1992,521239,5444107
1992,648920,343875
1997,189007,728840
1996,252259,2186288
1997,452026,1114920
1997,391461,6706584
1992,109786,1503067
1992,688790,2266140
1997,743563,1259519
1998,559754,6333545
1995,156819,4989654
1995,367640,2670733
1996,668293,2134051
1996,795373,5998168
1996,315080,3786752
1996,96897,1818134
1994,194945,3984002
1994,772503,1080772
1992,733570,4921264
1995,466164,438494
1997,519287,2220642
1996,206250,4822677
1996,43257,1104230
1997,786484,295244
1997,627323,5288726
1993,475949,7734328
1995,544693,4170408
1996,666475,6630624
1996,33477,1741930
1996,632588,4002087
1996,693552,4257907
1994,695023,3491705
1998,382736,4015733
1998,634458,661399
1998,101166,3510817
1996,576820,863044
1992,173544,6631914
1992,775712,3641504
1997,799619,1407517
1997,709494,5953701
1994,789836,181025
1994,514346,5498413
1994,616241,1874680
1992,76766,2220276
1992,756269,2099164
1998,132705,632522
1994,137401,5875864
1996,632297,4976044
1996,273509,6342092
1995,28504,4041082
1996,376707,1903197
1994,481586,6345482
1996,797062,4902696
1992,666150,1640696
1996,413443,3442593
1996,452620,141534
1996,776393,2137918
1998,468732,4591917
1992,465048,1732264
1992,469058,508379
1992,243784,3854654
1992,127315,6577319
1998,168998,9131961
1995,69239,2174814
1995,81896,6112531
1992,365558,7094869
1994,437097,680418
1996,557007,3617532
1993,26381,640616
1992,284515,5698100
1992,276987,6893534
1992,158094,1970073
1992,271467,264674
1998,624084,1610863
1992,222139,4055600
1994,655135,640978
1994,611505,5991668
1994,266782,650542
1996,568439,4775474
1996,125413,4234679
1993,164351,1358736
1993,641353,2485094
1993,7335,4472388
1992,366752,8729952
1992,668407,5429960
1992,315889,2956358
1992,607849,2336557
1997,305460,1866983
1997,235256,4116925
1997,343316,4824155
1993,497503,6452064
1993,728620,783080
1993,305680,7120270
1995,230884,7335704
1994,541507,3793776
1992,750706,2123814
1992,312021,294407
1997,671545,3566831
1992,99404,2266491
1997,327073,4756659
1998,65640,3733113
1995,726123,1162879
1995,742535,1377157
1995,584661,3421454
1998,501272,5093000
1992,274529,676579
1992,554052,3793682
1997,92070,3672638
1997,342152,453773
1994,370544,1424015
1993,697401,4074850
1992,735221,4738348
1992,494024,1396696
1992,279221,2495236
1992,54880,7337685
1992,354621,670244
1993,439711,6609362
1998,286979,357804
1998,653114,3398649
1994,86185,1264874
1993,223277,2730591
1996,703408,279451
1996,517651,5706714
1996,390726,352441
1995,87614,6774810
1994,147124,4369448
1996,436033,1488399
1996,393343,6204945
1998,576232,2590255
1992,371839,8801236
1992,71464,2204866
1996,247113,2968280
1995,588049,4234262
1994,437410,250614
1998,418593,4625404
1994,675082,2917458
1994,436080,3552145
1995,621347,3170775
1995,578842,5589586
1996,210670,5266759
1997,214742,1298876
1995,349924,5748025
1992,83547,3367188
1996,629372,4036756
1998,523851,8166759
1998,358173,4555292
1992,497158,5094123
1997,150337,134571
1998,95587,1872192
1997,469709,2719461
1998,160637,2037156
1998,613855,5730976
1992,172072,1109747
1998,287629,6450273
