"lo_orderdate","lo_partkey","lo_revenue","lo_suppkey"
19970210,575016,2245257,46649
19970113,81572,3229872,8789
19971127,656126,1802761,20767
19970614,13066,1656569,42283
19970312,427906,4720407,23508
19971128,631797,4062586,53119
19971128,209931,4197297,24124
19970704,473089,2638157,46184
19970228,205500,2378089,14041
19970228,652427,2693948,37822
19970220,418920,3668605,9185
19971218,306551,3364286,58021
19971218,192231,3465539,31782
19970214,79914,4363568,57862
19970214,698512,2990750,972
19970705,129638,3291901,58529
19971009,710029,2545525,59159
19970531,316646,4309536,49605
19970531,584072,3027694,52236
19970531,490467,3427898,55714
19970531,70070,2059338,11554
19970410,552937,4527045,6853
19970410,647861,3827484,34876
19970519,281488,2433442,38359
19970519,553539,3333123,49249
19970502,384679,3111096,4344
19970709,790334,2592226,41531
19970709,577537,3603586,2082
19971110,320727,3021790,17794
19971110,579523,3108850,33922
19971110,33820,2921864,57385
19970714,638196,2939742,3568
19970521,415009,1615117,41588
19970521,125681,4515875,21675
19970320,26342,2384479,28771
19970629,87774,3171186,26682
19970629,17061,1662702,57141
19970629,336056,2402488,2747
19970629,84392,2774802,15243
19970907,562541,3919002,29779
19971027,130396,2845648,43092
19971027,640221,2590614,6054
19970211,153521,2635746,2144
19971108,643286,2888737,32499
19970930,522117,3075543,14613
19970930,642132,2764733,11854
19970406,90826,3597303,31108
19970924,658081,1748721,51378
19970311,209500,2678031,42452
19971007,130814,2988592,36197
19971007,601679,3034828,9654
19970308,406860,2973591,20214
19970308,572815,4995092,48287
19970722,751263,2957017,53866
19970722,504444,2504318,34848
19970924,317490,3183797,32381
19970924,274470,3255812,35347
19970917,579505,3172128,15426
19970917,537727,3727046,53577
19970920,605820,3246210,5170
19971124,11186,2257996,36164
19971124,788013,2219575,2482
19971124,120549,3609942,150
19970508,20195,2436690,52968
19970427,117336,2387274,32557
19970228,599606,3377048,40308
19970503,407539,2632648,45766
19970522,136314,2970682,11689
19971027,108195,2526699,39817
19970301,92038,2502972,28025
19970301,478403,3039036,4801
19970212,113502,3450793,8607
19971203,698063,2139036,3512
19970603,161544,2511064,39853
19970526,79118,2211773,28400
19970526,776622,3791252,32291
19970106,740442,2318489,50944
19971022,33929,4929286,46724
19970108,127543,3769296,52485
19970709,426388,2992797,48854
19970217,499874,3620278,53274
19970527,211261,2203830,42431
19970527,251447,3526840,21895
19970527,460302,3085012,9073
19970601,196333,3144526,21750
19971110,456638,3410870,44612
19971103,238291,3073200,50757
19971103,149617,4166525,39680
19971227,498280,2699685,24090
19971021,116347,2355851,53372
19970326,287086,2344657,52502
19970326,83217,2902107,47072
19970219,499829,2953512,195
19970219,618116,2661721,35192
19970219,652086,2671940,55285
19970308,560779,3421935,24691
19970525,449078,1930854,35484
19970106,307808,4134553,29887
19970106,523290,2931218,45977
19971117,781800,3503855,23499
19970331,350397,3424501,5914
19971223,636032,1603008,2277
19970925,223156,2797130,14950
19970925,382794,4611248,25852
19970925,7013,1729618,30146
19970928,388775,3168392,4510
19970710,361932,4717614,32249
19970710,317812,3128958,19448
19970102,377466,2839948,712
19970102,64101,2169608,11489
19970602,789057,3001426,15404
19971106,20561,3775014,53868
19971106,268001,1726740,33503
19970421,783439,3047844,42897
19970421,744218,2412025,40202
19970214,626742,3223947,21276
19970214,41713,3691658,40493
19970105,182080,2231193,9744
19970105,208686,3473191,26177
19970926,7513,2812609,46227
19970314,284803,2887280,23962
19970314,343631,4114541,33828
19971105,522659,3713039,47153
19971105,326036,1954116,6351
19970714,693906,4559688,38571
19970714,76656,3820401,19094
19970714,346310,2631222,27019
19971103,221880,4427194,3612
19971103,479292,3305302,39266
19970109,569353,2369601,25557
19970710,560770,3064675,1132
19970507,305467,3142208,20114
19971126,555976,3474634,56140
19970202,311242,3214534,52541
19970307,428589,3566266,7616
19970307,441826,3889160,55873
19970306,266864,4597264,58166
19970319,283175,2213243,22238
19970319,113665,2596887,12632
19970423,448317,3289754,39945
19970319,607397,2230455,28440
19970404,230262,2503725,26907
19970404,410289,2427302,58620
19970422,212069,1977796,37064
19970422,235206,2309768,7931
19970130,458744,2850353,58662
19970715,347255,2570621,22136
19970822,497085,2542841,15830
19970221,521178,2837188,17075
19970904,574405,3513527,36177
19970220,94786,3739638,45817
19970220,254114,2537805,55314
19970220,478369,2329550,18337
19970220,733722,4081979,21631
19970826,772380,3549543,51468
19970826,579490,3320998,59135
19970826,131038,2799789,32664
19970810,406244,2231426,6435
19970531,408115,1943871,19863
19971230,321836,3845687,35617
19970717,579052,2438500,9128
19970512,593094,2350398,36679
19970726,774140,2884725,39020
19970909,306199,2603188,27468
19971024,115664,4399029,57406
19970830,137481,3143253,20992
19970910,63373,2539103,9689
19970805,715843,3552185,53180
19970723,53919,4037993,42117
19970723,601723,2661242,38563
19971101,120613,3306426,2672
19970114,699491,3577104,17323
19970821,773269,2809287,6149
19971011,200784,3538017,7388
19971110,24939,4831306,50399
19970825,691220,2180142,27820
19970716,52260,2351784,17884
19970716,724027,2780919,26159
19970108,162937,3647872,22975
19970202,40732,4181825,58953
19970113,169575,4173918,8681
19970113,142453,3257090,10116
19971202,237070,1722072,58771
19971202,421095,1889890,37984
19970218,722310,2880389,48943
19971225,155973,4674746,55486
19971225,653519,3483887,20756
19970704,433465,2731153,1
19970704,484054,1718977,43828
19970209,442283,2848729,20085
19970209,647873,4473803,17098
19970209,787925,4830936,17863
19970613,199541,2775793,54282
19971112,536694,4229757,12121
19970508,531647,2966121,16288
19971213,8819,3282839,26577
19971213,209896,3069996,27019
19971213,501150,2859406,11418
19970829,760957,4362743,46869
19971130,338414,3921480,9464
19971130,517220,2927215,48705
19971112,775586,3279899,4785
19970406,604092,2537960,42332
19970406,652216,2064174,23774
19970510,623879,2911586,57902
19970510,271858,4519704,9974
19970325,753566,4048825,34779
19970325,367162,1991223,56998
19970516,508625,3716440,29895
19970208,778563,3816557,5958
19970530,474650,2734252,35297
19971209,509312,2732427,6933
19970715,654188,2238614,56464
19970402,343813,4144377,11088
19970402,52939,4801718,41164
19971111,69086,1994101,39026
19970202,68019,1934539,26091
19970202,457466,3211280,1708
19970409,157144,2076771,805
19970409,779374,2960453,5068
19970115,730046,2582424,49297
19970303,139317,3526406,45133
19970303,788105,2634298,22025
19970727,192924,4891031,43571
19970203,312041,2491468,41177
19970824,722423,3629374,48995
19970824,242439,2387093,4787
19971219,366376,2231330,49925
19970918,521722,4101182,17775
19970918,573608,3213499,1580
19970222,753128,3029495,3082
19970701,374492,3496383,5199
19970212,213939,4046777,22661
19970212,103162,2213804,47668
19971029,559862,3978208,39567
19971029,644263,2357720,39444
19970922,39072,2426568,31700
19970715,604046,1750868,48505
19970608,661641,3612282,21076
19970827,484789,4434400,41002
19970309,577618,3548869,30458
19970304,529429,2940134,32397
19970624,351504,3680289,29621
19970624,38928,3360456,27358
19970703,195407,3351854,12870
19970703,202342,2115361,59670
19970703,759614,3479372,29330
19970703,90425,2420368,50838
19971112,75386,2773131,52028
19970224,136414,3341744,27931
19970224,127931,4266549,14176
19971219,257726,3500433,17439
19970819,567257,2335941,6182
19970819,313901,4978714,16613
19970317,141749,2983372,5883
19970317,156748,3789954,18089
19970114,742758,4716085,28068
19971231,2302,2832513,24134
19971231,276853,3743852,5677
19970322,719104,2695368,56891
19970322,373994,4549556,52426
19970222,371189,2992903,2040
19971022,792843,3484458,22938
19970909,688033,2481030,37295
19970909,782793,4876976,34876
19970208,394361,3929445,45417
19971204,20729,3721768,44849
19970423,45323,2861329,55476
19970930,583170,3062698,180
19970128,640285,3175848,52619
19970128,468814,3895396,24253
19970128,154362,3441754,39448
19970128,43330,2291994,39347
19970128,240141,2140637,44126
19970626,728800,4206171,58312
19971205,254013,2175750,53063
19970304,425229,2127190,5513
19971113,224187,2005661,22716
19971113,697746,4010533,54480
19971113,210176,2598094,40634
19970108,674136,2153594,38461
19970801,199959,5192671,5253
19970311,487360,3104271,23673
19970311,654757,4361462,56600
19970311,498490,3218072,32805
19970424,4665,3884908,50444
19970424,797054,2872945,58829
19970324,623459,3020587,28416
19970513,92176,2281436,6190
19970513,652557,3790404,21840
19970128,423852,3303043,4218
19970708,28982,3867823,13016
19970317,48633,3310351,22260
19970210,96488,2422671,27702
19970603,666085,1986484,16031
19970830,712583,3299597,48433
19970522,681265,1991475,7703
19970816,609580,3679188,7441
19970816,42674,4059458,55580
19970816,419418,2611922,42055
19970215,110809,3723310,22133
19970606,519533,2612874,51859
19970606,581590,3175983,30697
19970606,759392,2564553,54852
19970416,567321,2373993,59668
19970427,565052,2101133,37610
19970423,350335,2986749,1391
19970927,791326,3163391,11087
19970806,209856,3178512,24509
19970806,135331,3615309,51101
19970823,763079,2797998,55591
19970823,260756,3496999,46006
19970823,117269,2894085,57752
19970329,59561,3900236,20166
19970128,588598,3238214,3296
19970112,54076,2575175,52966
19971031,451593,3303835,10085
19970309,571053,2630230,23012
19970319,25810,3124458,54607
19971217,771995,3348475,32361
19971106,373819,3672032,12901
19971214,357949,3793097,22203
19971214,40754,2959033,16198
19970410,174608,3664702,39261
19970410,455729,4230281,11765
19970109,722339,2504792,25755
19970321,365310,2743723,3760
19971021,345181,2996759,25840
19970514,178507,2568510,42485
19970608,337225,2776862,56076
19970204,335244,2648006,16351
19970519,207559,2786426,55388
19970519,441660,4151450,56078
19971005,183043,2071913,15227
19971005,399122,2780467,11063
19970224,49291,3069717,3468
19970224,733789,3444997,12894
19970919,701153,1911222,1767
19970904,483192,3077770,31471
19970223,239132,2410020,40117
19970612,232050,2055409,11804
19970612,772864,4454709,11289
19970120,134853,3551045,56650
19971002,250412,3040876,27882
19971001,241769,3216210,59091
19970419,253042,1871651,15849
19970419,188960,4763832,22404
19970130,474561,2800824,8438
19970130,734589,3052274,21561
19970130,625058,1620999,19793
19970801,481390,3565562,38281
19970712,271547,3307358,55131
19970323,658284,2124247,20890
19970323,565919,5252018,30175
19971212,574694,3852163,5952
19971007,622115,1866744,51399
19970619,87745,4144714,47862
19970509,238800,3468886,10589
19970603,432579,2518242,882
19970331,265028,2064467,16134
19970331,723357,3180257,54927
19971209,493060,1781743,22621
19971209,56669,3379747,47063
19970505,492351,2525460,36913
19970505,536769,4534213,53846
19970505,664511,2629305,57920
19970908,674195,2864442,4223
19970930,704019,1997879,15117
19971214,680157,2672232,17440
19971214,189705,3715029,130
19971214,358690,2883573,15969
19970225,387577,3425664,21169
19970412,280575,2459340,46716
19970412,409842,3347728,55719
19970412,723582,3211100,6890
19970110,283441,2410135,58569
19970811,19006,1739000,9502
19970811,224709,4013976,25363
19971126,170777,4988979,9385
19970515,143404,2667558,8499
19970522,712640,3007750,47557
19970810,634671,2620404,37788
19970810,219922,3687503,36219
19971205,728502,3379277,31904
19971205,724244,3138819,48188
19970228,639555,2439056,21803
19970818,276304,3104703,13964
19970818,126457,2759217,34320
19970814,433795,4574325,38804
19970228,459313,2547124,3381
19970228,459157,2650808,3659
19970613,646925,4003972,8584
19971010,405968,3346856,19326
19971010,180335,2318310,982
19970912,196842,4750158,27412
19970125,174784,4968518,27730
19970411,110561,3614588,56366
19970226,596831,3470058,31475
19970226,462785,4194624,35154
19970706,693472,2291948,7146
19970829,32790,4093349,31993
19970601,548946,5386284,36770
19970810,444137,1764371,22094
19970810,598866,3837332,45884
19970525,111559,4113270,39014
19971206,511555,3642182,45
19971122,580211,2085271,16910
19971122,178360,3272269,40538
19971122,88625,2605996,19044
19970224,40596,2738203,412
19970224,371121,2944511,51652
19971201,602206,1994706,9774
19971210,617390,2949404,12151
19970211,135932,3778425,52029
19970101,732900,3220161,8903
19970101,789910,3879767,53184
19970926,319321,3152409,37703
19970719,600455,3155417,3407
19970719,409425,2823590,40140
19970806,48358,2794282,39932
19970806,722141,2326220,982
19970410,227725,3140149,10341
19970410,167408,3393420,40349
19970623,338873,3556059,37889
19970623,221811,3274992,14290
19970223,567495,3981173,56861
19970223,278909,3016848,29948
19970126,251048,1898157,24022
19970126,178941,4227734,44540
19971002,466892,3420320,40461
19971002,650566,3336366,35106
19970707,241273,2537803,2027
19970123,665318,2389467,43386
19970123,391153,3023260,1693
19970128,407294,1919629,50586
19970128,331037,2511983,13467
19970915,718633,2972880,10594
19970415,321994,4636754,12511
19970416,567826,4592465,46156
19970416,95396,2908005,33239
19970626,433918,3053766,21416
19970626,298542,3885216,26070
19970812,737322,2691394,22642
19970519,763815,3590348,32652
19970519,293982,4066546,56468
19970923,334407,2516666,2294
19970923,371895,4067507,27299
19971101,598984,3957624,58699
19971101,748818,4939499,942
19970923,333782,3170334,10612
19971129,300649,3642383,58495
19971206,128820,4126566,57125
19970413,747234,2858357,24802
19970120,544074,2324425,7550
19970120,237442,3463748,38915
19970120,278734,3466545,42335
19970403,369476,2953374,51157
19970219,353778,3833873,41810
19970316,135862,4277776,56446
19970316,579358,3377725,51425
19971010,134383,2612231,45673
19970926,547318,2920355,58936
19971017,296034,1968368,36688
19970722,627063,1954319,48157
19970426,349123,2346564,9914
19971122,554222,2935260,22560
19970611,561246,3006606,11227
19970404,330452,2368939,43511
19970404,292135,2153926,59996
19970825,285267,3005400,10672
19970412,433921,3635604,9936
19970412,94974,4678272,6419
19970127,151645,2884288,32562
19970127,690409,3601978,5331
19970127,491807,3723474,4571
19970123,184828,3339783,37913
19970123,796217,3106983,3609
19970415,553731,4069138,3662
19970415,150637,3240249,42922
19971104,462747,4267461,29253
19971104,438665,3528008,44827
19971123,358407,2930780,57434
19970121,14245,2385715,14749
19971116,618490,2732412,56063
19970811,47714,4486617,23517
19970811,299954,3235724,6892
19970504,763453,3725843,41578
19970504,147134,1987841,25038
19970515,280217,2111860,50292
19970412,407912,4322238,24700
19970412,164460,3219659,41260
19970524,151987,3835321,54847
19970507,283942,3898082,21809
19970507,37992,3769270,19509
19970616,317905,4880294,5826
19970616,621008,1833786,57548
19970616,127558,2861917,36740
19970103,535297,2278181,42595
19970830,178800,3968025,10342
19970501,421300,2584228,57184
19971008,648253,2306342,47514
19970204,473925,3349659,37882
19970516,14902,3739180,59108
19970414,59920,3722241,49360
19970414,664514,2661264,22401
19970414,452959,3338229,47336
19971231,536273,2827980,46758
19971231,155588,2794086,18266
19970324,249631,4267674,42008
19970324,10706,2974728,28555
19970518,71283,3032849,38549
19970503,283601,2738171,32072
19970118,118913,3407889,21387
19970118,284482,3736565,18363
19970523,399141,2595592,4550
19971017,41884,4436888,54014
19971223,302498,3848731,18544
19970804,147698,3445992,14222
19970824,294556,3104181,45724
19970824,197005,2005640,49262
19970305,635325,2179041,35719
19970329,256609,3492831,1791
19970329,259725,4043304,1489
19970106,558682,2781574,48174
19970129,619294,2650973,34675
19970821,122339,3418299,3999
19970605,533127,2728555,29175
19970711,268578,3659160,877
19970225,198380,3366271,3643
19970116,38295,2805734,59798
19970116,428800,3765282,57560
19970505,117039,1862836,27348
19970511,197327,3243176,38551
19970402,680464,2495975,29707
19970402,547025,1996064,25195
19970101,203465,2438577,18140
19970101,435402,2363150,18420
19970101,195319,2800333,39205
19970226,771900,4973056,9617
19970108,612984,4410408,45926
19970108,481675,3467368,17397
19970907,163847,3183459,57122
19970907,644213,2198642,41338
19970720,246206,2905823,36477
19970905,239360,2221888,51092
19970905,510603,3354632,32711
19970116,644304,2756180,2379
19970116,728275,2752442,38672
19971023,3032,1683054,26181
19970427,354324,3498150,44889
19970813,473355,3156112,38578
19970813,466002,2378326,5528
19970813,585819,4480066,50777
19970813,17099,1930571,53192
19970321,145482,3445994,35729
19970321,58932,4867253,18215
19970207,567117,2478300,27597
19970207,334616,3268188,8606
19970207,697461,3819628,3950
19970207,620110,2781216,19086
19970828,84488,2944960,39131
19970427,596240,3196238,14268
19970709,428347,2869470,47296
19971014,672656,4133437,14110
19971014,513971,4620963,19572
19971014,216521,3140959,24882
19970814,58219,2055408,23851
19970814,82256,2392299,50716
19970814,76038,1733991,11355
19970713,297750,3817064,11790
19971009,703736,3288033,14982
19971201,59446,2698444,45675
19970701,791855,3243402,56887
19970701,693530,3881878,48660
19970628,229554,3560496,32517
19970509,382721,3499197,2001
19970509,381823,4704880,28872
19970509,361366,2402230,36655
19970821,347275,3109955,48211
19970820,679612,4082402,8740
19970915,503634,2918221,33031
19970901,777120,2528254,6264
19970227,757056,2051295,36354
19970923,122263,3020361,22472
19970728,40491,2705516,38238
19970211,26011,1481412,52610
19970211,353351,2919622,42379
19970609,307554,3060618,56583
19970609,362175,3023619,55590
19970824,630827,4002487,48560
19970824,55335,2818080,52993
19970131,287048,1844423,44708
19970131,646044,2496805,25724
19971204,736843,3722023,42971
19970809,171848,3133178,36671
19971008,589119,2725451,42917
19971008,320770,4835052,12897
19971117,239856,4130432,42116
19971117,52961,3527428,12423
19971225,396721,3664503,29157
19970417,656158,2116828,17872
19970624,294857,3499977,7020
19970624,446992,4281245,21555
19970303,106030,2119717,55907
19971011,91281,2320638,2019
19970420,215620,3531903,436
19970125,5780,3034404,18388
19970125,328474,3789204,31107
19970414,779085,2200054,4754
19971207,604028,1568539,35761
19971207,693003,2689119,7270
19970629,463507,2682155,41868
19971005,722839,4695459,18301
19971005,159807,4301107,49687
19970829,605009,2305032,25185
19970829,382524,3473274,30661
19970815,195305,3705193,34854
19970823,677985,3886641,15945
19970823,412688,3787161,55067
19970627,599527,3591312,22664
19970627,150158,2471874,13233
19970630,71767,2719420,19305
19970630,741307,2696540,18369
19970630,737584,2918790,12477
19970731,239700,2508725,31358
19970212,468508,3472680,16594
19970530,153263,2997124,15328
19970301,517623,3622444,42200
19970512,482488,2349795,36825
19970703,431114,2019113,29665
19970703,380160,2120656,39894
19970703,704516,3182364,46818
19970916,654660,2790080,2265
19971229,38373,2336861,27228
19971229,129474,3713570,44193
19970225,76763,3037620,35079
19971107,133235,2168673,13111
19970715,230277,2554562,28015
19970715,111532,3266109,26157
19970720,335971,3773084,11190
19970125,166855,3932105,14263
19970125,326921,4390589,4788
19970313,493924,3839635,51741
19971219,611034,1977885,37286
19970418,171554,2925990,11521
19970418,207327,2869770,57787
19971014,357670,4177481,1091
19970610,612291,2514813,19134
19970909,655280,2554497,52532
19970516,31461,2513390,48373
19971229,315902,4660472,57888
19970117,267921,4665607,12419
19970417,346397,3428027,9959
19970417,280680,3208414,37973
19971205,13853,3021313,28379
19970108,698227,2733398,5727
19970921,234433,2239833,18031
19970523,6455,3267480,31950
19971030,741015,2566031,52248
19971030,758463,3394310,16486
19970815,2754,3426159,39311
19970815,199700,4421862,57461
19970723,730093,1737373,54875
19971006,586252,2708577,12269
19971027,653093,2719756,27340
19971111,599759,4600356,31786
19970120,63399,2976822,17831
19970817,231376,2133611,24707
19970929,794476,2482865,8976
19970929,278056,2106339,50605
19970929,473974,4347824,16970
19970929,518304,2237297,55703
19970722,338838,3547189,32827
19971123,289457,3326812,51250
19971123,198111,3166659,58445
19970912,69382,2952765,40466
19970930,356644,3571323,31674
19970930,164948,4919625,28204
19970321,752104,1886706,59117
19970410,283604,3611767,14288
19970410,124262,3210504,4760
19971210,276029,1871328,59888
19971123,258298,3135674,50188
19970324,31379,2796329,45204
19971025,652018,2230954,7593
19970302,354295,3533764,3032
19971201,524642,3916557,46972
19971201,12756,2853562,27901
19971201,783232,3444508,19616
19971022,182693,3171382,20768
19971022,116660,3822784,12181
19970205,150017,2048659,7130
19970618,646961,4168827,9416
19970609,308647,3311260,44808
19970609,714205,2804091,26795
19970217,565502,2611421,51751
19971112,228740,4190181,16793
19971112,430646,3783888,54296
19970822,380818,3930516,8939
19970822,407292,1964404,43115
19971005,711442,3597189,41388
19971020,770262,2264791,34467
19971020,765644,3419220,23960
19970118,1238,2406053,50312
19970118,675845,4020348,53221
19970118,519479,3843524,49097
19970505,729174,2714283,48331
19970505,12993,4888864,11462
19970518,200764,2906653,41313
19970518,640526,2968175,22659
19970518,507947,4887300,442
19970731,113896,3930553,2120
19970126,7914,3315876,20285
19970531,728108,1854066,12461
19970905,316951,3294331,17451
19970905,498926,3511017,51788
19971210,631499,3576150,55070
19970610,537163,3120364,25411
19970901,57699,4294140,44928
19970217,114700,3189342,54063
19970528,234866,3014622,43951
19970515,59040,1930145,54559
19970520,519071,2243322,25130
19970728,644900,3874227,55392
19970728,419255,2730084,58282
19970514,766963,4932729,12775
19971203,386535,4047313,4872
19971203,660206,2038465,13167
19971203,78656,2975063,10640
19971125,637931,4081677,40042
19970807,183837,3711043,25211
19970807,343939,4195858,40894
19970331,772338,3384720,39330
19971017,136594,3835147,45556
19970617,261348,3079544,39456
19970617,72075,2336013,15879
19970915,254699,2530130,25805
19971118,761663,3569984,228
19971017,725092,2730094,36362
19970224,119169,2705440,33163
19970522,371265,2981173,11596
19970211,334014,1754352,48644
19970211,787993,3408612,22326
19970211,87908,3278011,53319
19971220,654385,2315736,46929
19971220,641571,3484892,31154
19970420,699956,5016934,510
19970604,103786,3570611,41111
19970615,512887,3630632,36332
19970407,81303,2363112,21309
19971015,475956,4829825,25801
19970922,275006,1826603,15574
19970621,356194,3125450,40073
19970621,384370,3490464,46390
19970918,513395,2433663,31287
19970918,257736,3902330,11471
19971224,749942,4489765,16705
19971224,392928,4415688,9569
19971125,623715,3020087,16310
19971125,371615,2762650,41071
19970720,460742,2789055,40530
19971103,324761,3189349,24959
19971201,171699,3091624,38913
19971024,384712,3104697,45962
19970706,178216,2536651,22470
19970517,433145,2430082,51982
19970530,516148,2281675,38215
19970201,532108,1802466,52292
19970518,559837,3839143,6416
19970113,61763,3966948,5262
19971118,604811,2966583,34745
19970220,196399,2930964,10677
19970220,71344,2146634,46272
19970220,675537,3853850,31942
19970220,134553,3571987,19685
19971028,732248,2045775,28402
19970928,739983,3865857,43166
19970928,89959,5051678,23311
19970928,724818,4330533,38258
19971208,78717,3028538,56523
19970828,422656,2699457,25904
19970410,163557,3876355,21505
19970202,59137,2255835,53372
19970202,655333,2903828,13622
19971002,404543,3537738,7473
19971002,446207,2926770,30743
19970507,479772,2769516,43707
19970507,316050,2005221,46923
19970507,640772,4578154,41349
19970903,618370,2968335,26214
19970903,335060,2058694,53658
19970223,124963,4007727,20498
19970223,243701,3545951,42404
19970223,76226,2474168,45421
19970118,711075,2932308,25832
19970118,42042,2078292,25468
19971207,288773,4423779,56255
19970507,692603,2584823,18696
19970114,11321,3061082,17342
19970114,76742,3232949,58183
19971123,361636,4354395,39071
19970101,681043,1806353,54398
19970501,584278,2717688,53438
19970831,529927,5125121,40850
19970831,188998,3568752,22116
19970903,183853,4582587,23850
19970118,377155,2587494,19601
19970118,378936,3554318,10358
19970213,268218,2537281,38143
19970213,158650,4198153,46711
19970928,510191,2075621,17114
19970928,625574,2706669,3358
19970928,410556,3000520,26885
19970305,541586,3580632,7203
19970305,34994,4436677,24890
19970305,352207,3059831,13231
19970326,710443,2616138,23486
19971123,205977,3690601,56000
19971123,669608,3746728,8474
19971123,487573,3121100,28050
19970305,404980,4207230,36767
19970919,282265,3131844,20128
19970126,684102,1759433,17470
19971031,327981,4092271,44757
19971031,375938,5165704,2449
19971025,329536,2620680,14804
19971025,96007,1937796,47324
19971025,781246,2686273,2235
19971205,581939,3839729,27140
19970308,42907,3496311,11911
19970114,530013,2252858,39327
19970817,248956,4162293,50722
19971210,118651,3225763,34482
19971210,559439,3596184,48685
19971210,79140,2522541,21203
19970429,400883,3774647,15427
19970219,613924,3030680,31416
19970328,82881,3073538,996
19970328,521175,2476030,59160
19970828,328944,5167103,59094
19970828,552060,2642207,11945
19970402,114028,2300780,25383
19971117,744024,1670336,25238
19970717,19946,3905412,15104
19970717,18366,3339336,43811
19970901,208991,4096356,34651
19970812,45474,2401743,15007
19970812,280854,3242162,42243
19971125,530799,3198437,9384
19971204,560767,3509260,57759
19970420,179007,1896156,6960
19970710,85686,4302904,3363
19970125,685056,2142419,18848
19970510,209765,3215520,29974
19970510,770729,3973715,38014
19970510,31330,2320847,7943
19970113,362926,3222034,51411
19971214,284262,2721810,54286
19970909,367210,3021855,10303
19970921,120843,3690403,25587
19970921,313094,1952889,26324
19970509,784830,3523232,15840
19970527,83336,2612273,50481
19971010,632761,3450128,50076
19971010,409225,2086928,57872
19971010,242564,2711790,45103
19971010,775912,3975760,52205
19971220,29117,2360024,6028
19971220,554220,2344528,24058
19971220,359058,1747050,57966
19971220,276892,3806908,1752
19971216,415749,3495912,9967
19970413,633973,3623186,14561
19971116,299717,3364732,12419
19971116,721077,2348707,6225
19971116,405515,3835323,9169
19970526,197249,3069427,26526
19970526,622962,3087515,12449
19970314,9193,2727920,12893
19970630,186298,2446040,18980
19970518,438072,1727185,40712
19970908,637557,3044337,7519
19970722,170605,3049592,8579
19971114,759278,2611629,5087
19971204,325962,3816864,48754
19971204,250566,2346102,52285
19971204,774403,2895645,2834
19970409,716737,4340407,59047
19970706,419483,3609932,21107
19970505,104035,2749273,12935
19970907,760581,3205947,55814
19970907,676574,3172404,10755
19970907,705082,2259976,28381
19971222,536448,3927775,55941
19970417,83341,2390433,54340
19970223,216576,3331393,37644
19970526,535846,4623631,43072
19971228,175310,2770620,34968
19970624,12179,2160516,48735
19970208,162776,4045294,13246
19970208,556508,2420250,21778
19970208,414150,2374074,47170
19970208,602455,2076852,59603
19970104,473822,4460767,33599
19970104,393947,4775776,12984
19970104,550348,3121050,29000
19971204,326215,3071970,55659
19971204,385343,2331034,53533
19971011,552785,3352074,18330
19970702,362351,3663377,13257
19970325,707454,3507408,44822
19970612,59951,4670361,46177
19970612,389613,4249689,52455
19970401,132782,3070607,57185
19970401,128212,3181138,31913
19971103,364507,3658428,59917
19971103,16344,2634110,36658
19971116,696822,4861625,39650
19971109,586771,4272825,27697
19970321,774438,3024800,3864
19970321,769638,3770380,19866
19970321,634312,2723121,54251
19970501,61016,2464019,38465
19970501,487581,2453227,54629
19970501,371763,4953825,27917
19970821,568237,2731804,4773
19970821,376839,4230130,59575
19970821,725056,2585799,41059
19970213,472094,1842168,25310
19970126,87721,3608816,35843
19970516,113535,3824869,18978
19970729,505158,2993896,50962
19970303,683244,3048389,38210
19970303,548258,2163116,26025
19970303,165265,2346578,51407
19970303,748573,2834451,57171
19970923,499235,2591841,3833
19970819,724646,4039534,48422
19970529,582199,2177989,49564
19970529,556604,4124880,50265
19970418,398519,3922437,55594
19970123,617390,3263170,186
19970925,143670,4395563,28
19970925,759244,2401816,56214
19970925,534012,2556399,52490
19970617,210264,2052589,33605
19971107,198635,2770340,41226
19971020,109154,3046289,59463
19971021,180602,3715180,24993
19970920,241869,4346040,14847
19970705,639117,1805896,50304
19970917,717804,3322908,42833
19970917,117793,4039872,4414
19971002,571644,3314577,27703
19971002,416217,1887894,59350
19970324,763165,2593810,49970
19970324,245345,2149689,11216
19970324,297261,2295048,45823
19970506,480990,4075965,34853
19970506,31967,3066820,27660
19970821,579758,4395850,34296
19970514,412691,4086151,41825
19970514,330018,1949280,9172
19970207,60674,2950579,1442
19970207,541967,3839084,44226
19970207,348814,3185388,56923
19970318,171810,3635656,31164
19970318,60800,3010968,26599
19970318,258337,2331576,41704
19970610,766645,3252059,31312
19970115,140080,2498898,13878
19970526,569083,2799505,43492
19971213,192637,4068089,48326
19971101,256116,2441171,43642
19971101,536747,4637672,44625
19971129,547438,3348114,35944
19970922,266286,2534594,27904
19970102,10193,2770110,26655
19970628,276379,2732405,4592
19970118,135038,2369250,22010
19970118,363905,3740891,6552
19971208,181342,2322890,37687
19971208,323380,3334407,55676
19970623,370938,4389490,40438
19970623,739187,1917698,9186
19971010,782451,2398268,17949
19971010,353835,4155404,10174
19970704,489804,4617189,48214
19970812,750312,2803572,12872
19970812,447500,3262619,41717
19970128,499429,3548145,42769
19970128,292892,3223144,18117
19970128,569923,3672914,54273
19970324,501711,2961241,30837
19970622,573273,2477100,11997
19970305,624329,2594310,23696
19971217,643217,2668414,16975
19971101,698622,2699902,893
19971101,289591,3066325,31573
