"d_yearmonthnum","lo_partkey","lo_revenue"
199704,502587,2748349
199701,97183,1933134
199703,77301,2531034
199709,80480,2444843
199705,726477,3572173
199705,483176,2109653
199705,735975,4488418
199709,635881,3917128
199707,569872,3103076
199705,280445,2708317
199712,109998,3734861
199701,468003,1502106
199701,109632,4077808
199707,470877,4420057
199711,322538,2808936
199701,760752,4123938
199701,349114,2369234
199703,703732,2655621
199703,302700,4043888
199703,679635,2470338
199701,709013,2113454
199701,763798,3289729
199702,473398,2419096
199702,730792,3393979
199702,75686,2873044
199709,103255,2808414
199701,571099,2639677
199705,96474,2871827
199712,246435,2493463
199712,563522,2996595
199706,391670,4316067
199711,42001,1716260
199707,306205,3106702
199707,169486,4073802
199709,378600,3582111
199710,448718,3360047
199709,50048,1907254
199711,355861,3757026
199708,254128,2213997
199710,101181,2106644
199705,610652,3375259
199703,137352,3713732
199708,227754,2801778
199705,501120,2448482
199707,754537,3342150
199708,445918,4613127
199706,620850,4466008
199706,775574,3835180
199707,207008,1646982
199710,491921,3186891
199708,215229,1956599
199706,732357,3131527
199701,203570,2599359
199704,50680,3261360
199712,531724,3511400
199712,604719,3117465
199706,546710,3652158
199709,395589,3881249
199708,449188,2074179
199701,135766,4403501
199709,521671,4021736
199701,194545,2774101
199710,697302,2271123
199709,722057,2562672
199701,526738,4764717
199705,278437,2942658
199706,494177,2585899
199705,700922,3391977
199706,454600,3146469
199706,645216,2641684
199703,738330,3283920
199712,67538,2890617
199702,602680,2766472
199711,148208,1943341
199702,732156,2483170
199701,512161,2646603
199709,313636,3290991
199709,290886,3094958
199707,245117,2320688
199701,166939,3917581
199711,600474,2533092
199711,403904,4116542
199712,299785,3887229
199704,667492,2469406
199710,732829,3686344
199705,548403,2865024
199704,590327,3427031
199708,286819,3734394
199704,280449,2430031
199703,261661,4218890
199712,789562,3993399
199705,585635,4205170
199709,258063,2399467
199710,278629,3512627
199706,727959,3775148
199711,768002,1764380
199705,482280,3374020
199711,312080,2285702
199711,327761,2962170
199711,465149,2032154
199704,766585,2526871
199701,447132,2130163
199701,374922,4792584
199708,343237,3040522
199707,41417,3097174
199703,544241,3180919
199705,395910,3574513
199703,473021,1988000
199703,18042,1555264
199701,59668,2876075
199704,773117,2382540
199702,185266,2067427
199702,453161,2011022
199702,274641,3518842
199709,572662,4033038
199706,153752,3069775
199703,275882,4226654
199703,291478,2273254
199701,503350,3085592
199712,322048,2648324
199704,376299,3234658
199701,431256,2884968
199703,661923,4523736
199703,683155,2276240
199704,379356,3070192
199701,690249,3111656
199706,603333,2758185
199706,504039,2372847
199708,269517,4013550
199703,762905,5100719
199711,560828,4391460
199703,662942,4524161
199710,420537,3461586
199710,695555,3682485
199704,73848,3938818
199712,14932,4299653
199710,32485,2579813
199709,480883,4333474
199707,15794,4616433
199701,458302,2121051
199712,90952,4155970
199703,440474,2342329
199710,184241,2162791
199710,220075,2105546
199705,172449,2534719
199703,758517,3623604
199708,249122,2204344
199707,745376,2174650
199708,452134,2212406
199709,704801,3539309
199709,670928,4135782
199705,690487,2916486
199706,628417,3067466
199712,730252,3013217
199711,109992,5081050
199708,31978,3084601
199708,640854,3230676
199708,594385,3300452
199707,199942,4900656
199707,528982,5375296
199707,461153,2664998
199709,253835,4114286
199705,639709,2522465
199708,209650,3789925
199703,736465,3770090
199702,240526,2507732
199702,519481,3421048
199709,512744,3555601
199710,552608,2749920
199712,786186,3076058
199712,785704,4033916
199702,110487,3743700
199705,131460,2777098
199702,185360,2989004
199705,780949,3818260
199701,344573,3720388
199702,585301,3406089
199710,300092,2612255
199709,446597,2624069
199709,241274,3064885
199711,276067,2534611
199703,178450,4126815
199703,549834,3616915
199712,353719,4286388
199706,621990,3200621
199704,390732,3444940
199711,732511,4125722
199711,195667,4616406
199709,733186,2663842
199701,772598,4330091
199704,773658,3290078
199707,449004,1474260
199702,101071,1910428
199709,663206,2495008
199705,262444,3001321
199712,218213,2771440
199705,113488,3246199
199708,303403,2404926
199702,318770,3187570
199706,404458,2997346
199708,551241,2532751
199705,604117,2058497
199705,586418,3466114
199708,458263,2640320
199712,122664,2809975
199705,490227,2547599
199708,264306,2892450
199703,424094,2611349
199705,333632,3562761
199709,703274,2281150
199701,690856,3645622
199705,630529,3648725
199710,754389,3780133
199712,125121,2771318
199702,408730,3082413
199704,505935,4415570
199702,371366,3400770
199707,433656,3662507
199705,159276,3533124
199706,186305,3568684
199710,170618,3262394
199711,508490,3239692
199711,207408,3093797
199701,84770,3193681
199711,107985,3551490
199711,496607,3046802
199707,369168,2048720
199706,90269,2896298
199712,655116,2673415
199705,247038,1740530
199705,98762,3887758
199703,389277,3147863
199712,94623,3720526
199707,414707,2865508
199701,357071,1969592
199702,168903,4614246
199712,217778,2777654
199702,142881,4571138
199707,422956,4058488
199709,298837,4295818
199712,379612,4201934
199708,353353,3001129
199703,147734,3880607
199703,278259,2476954
199705,671493,2798583
199711,521960,4756656
199705,430516,2237720
199712,676515,2744323
199706,672363,3298265
199706,619824,4378656
199706,458517,2576205
199703,623279,2043808
199704,601447,3236184
199703,220863,4109990
199711,589792,4111667
199704,224721,4043509
199710,475547,2740536
199710,272333,3190202
199710,611676,3492808
199711,108988,4742827
199702,468822,4376715
199702,1636,4151601
199712,664486,3658034
199708,665039,2066232
199710,789764,3922492
199706,548139,2820573
199706,556668,3566555
199711,373289,2269541
199710,361674,3066911
199701,319228,2132729
199708,107858,3683187
199706,785722,3253842
199706,777387,2928700
199706,212372,2835866
199710,611190,2662604
199706,539930,4073773
199707,770336,2480713
199707,397981,4918843
199707,65023,2086698
199712,421632,3728664
199709,148949,4747105
199708,208542,2756007
199710,520428,2240674
199712,766874,3842863
199712,99089,2252325
199712,396846,5193184
199704,711443,3441134
199705,16535,2743391
199710,400726,3347748
199710,464643,4340574
199711,536241,3193050
199708,381156,2442114
199710,599829,4864433
199705,62244,2315980
199708,447704,3121675
199711,647236,2236248
199704,454878,3101182
199706,73561,3989856
199703,633202,2696028
199711,395452,3032982
199703,752045,2665734
199703,77370,3136677
199705,593420,3329480
199701,423355,2791872
199709,324771,3555604
199707,281796,3832893
199702,72023,1665663
199710,56569,2334106
199709,745551,3735856
199708,523239,2650641
199706,393074,2490506
199706,327166,2255053
199701,428481,2677974
199702,791626,4359243
199703,652660,3217196
199701,746188,2358460
199706,479778,3480345
199701,559242,2446293
199705,465834,4319544
199705,57738,3861177
199704,137491,3576666
199707,489183,2426371
199705,196427,3046840
199703,638005,2240496
199703,129558,3133823
199706,712845,3095111
199704,580360,3279654
199710,15521,3039676
199708,514640,4378124
199708,160196,2286265
199708,132491,2486335
199710,568385,2223640
199710,701467,3230546
199701,13030,1630498
199709,637196,2268586
199706,728607,3526288
199706,698863,4550312
199709,454532,2824369
199707,278326,3391206
199709,679404,2187107
199709,753366,2938013
199710,236872,3545365
199710,650193,2715005
199711,240659,4232647
199706,564684,4137329
199706,363745,3740453
199701,486591,2981607
199711,549801,4171658
199701,767125,3057710
199701,767345,3107082
199705,450230,2884433
199703,470456,2362168
199703,402555,3251749
199711,148267,2057066
199707,719085,2283175
199708,390501,2842401
199702,32187,2240598
199707,122449,3481427
199703,115755,3010275
199712,557494,3791792
199707,14229,1913750
199704,731070,2725074
199701,390116,2388078
199709,420969,3704282
199705,145381,2541809
199708,320493,2936151
199701,148442,3726100
199702,505708,3153171
199702,453459,3622882
199704,332076,1695331
199712,466979,4430928
199701,474746,3372611
199710,636163,2453258
199701,683881,3356730
199708,422378,2122171
199706,169874,4470901
199709,369501,2742075
199702,430566,3048451
199707,263967,4537732
199701,762751,4897044
199707,178951,3836605
199710,431085,2005702
199712,37865,4146578
199703,502393,3069814
199707,578268,2902493
199711,331103,2238693
199704,149385,3101129
199708,429654,3135587
199706,444338,2558208
199712,417039,1806858
199701,110254,2305992
199702,604458,3099505
199707,156549,3692742
199706,364831,3275976
199704,95630,3218747
199701,531812,4471190
199703,600295,2584152
199706,757173,2772735
199712,600988,4439032
199712,496371,2827679
199708,777383,3285787
199707,517226,2375755
199704,106990,4696920
199708,392404,2467547
199708,732274,2852828
199703,54001,1607265
199704,651628,3819448
199708,793819,4166034
199706,781612,4115399
199711,553090,1904354
199703,745540,4152450
199708,191432,3770489
199705,286070,2594739
199705,551428,2670317
199705,221955,3641263
199708,212534,3007315
199708,4712,4035308
199707,752022,2244639
199704,118308,2785230
199705,785139,2325790
199707,399975,4438339
199705,411778,3041550
199707,673767,3237757
199707,360757,4453463
199710,604738,3252546
199702,180945,4011361
199703,195456,3630393
199704,460968,3904174
199711,242909,3307475
199704,263690,3299091
199706,248763,3355030
199704,310397,3571930
199706,551132,2484531
199705,343627,3650282
199711,30579,3773925
199712,363992,4882952
199706,365549,2822198
199709,338055,2586132
199706,215454,2711491
199706,64421,3494029
199709,562066,2544858
199710,9131,1976247
199706,130822,4602404
199707,498666,3828672
199712,199507,4120672
199711,474777,4204200
199711,13637,2963253
199709,526672,3162886
199705,114966,3843062
199711,56839,4223792
199702,664500,2504243
199701,594341,2563481
199707,112882,4758043
199702,761185,2201947
199709,226684,3224561
199704,46770,4418965
199701,83275,2295084
199706,140900,4794023
199710,41316,3123158
199710,784764,3196454
199705,555260,2124112
199710,469799,3159023
199710,706814,3965658
199701,336385,2343839
199712,667449,2960296
199708,187704,4789214
199703,207315,3168201
199702,613865,2977761
199702,433832,3146673
199707,174332,3515825
199707,389059,2870100
199702,181130,2534895
199703,169696,3448392
199703,221446,3216195
199712,29523,2345819
199702,162836,4329332
199702,767861,4444024
199703,769706,4506650
199701,713800,4244221
199704,331053,1874305
199706,319420,3310643
199705,462304,2446452
199703,270473,3663501
199703,532328,3400750
199703,500978,3989563
199710,330014,1924092
199707,689991,4469045
199707,29244,1934672
199704,162716,4162181
199705,593635,2938637
199703,726211,1892885
199707,250788,4412998
199701,295399,2565659
199708,635667,2884734
199704,683278,2224827
199704,440168,1974705
199710,39624,3740179
199706,463832,4399734
199710,476194,2394167
199712,577415,3260872
199708,204519,2647710
199710,520040,2340524
199712,708615,4032972
199705,622494,3222446
199706,296647,2570637
199712,30530,3549087
199706,739522,2877826
199706,680598,2819308
199705,70543,3263192
199709,274292,3248008
199705,671892,3679259
199705,170171,2626315
199705,234689,3841603
199702,671498,2708214
199710,107119,2096816
199709,745298,2237871
199711,542221,2584507
199712,262082,2633144
199711,661476,2846131
199711,606279,3168146
199705,666793,3308348
199710,34112,2626782
199709,261167,2538337
199705,23709,3644186
199710,19880,4229718
199705,723644,3221822
199706,276053,1714380
199701,241394,3204912
199711,742397,2792358
199701,133970,3847622
199704,664618,4144777
199709,748734,4192910
199704,97223,2012142
199712,785802,4436259
199707,50573,3921669
199708,508508,3275596
199704,605486,2223537
199706,238051,2299518
199707,739881,4373775
199705,503017,1595264
199708,786816,3615282
199708,131107,2366109
199702,277667,4111625
199706,486470,2708997
199712,74608,2991114
199708,776162,2852651
199707,374632,4266550
199703,777460,3542238
199710,171531,3390953
199712,775871,3924829
199706,148914,3886561
199706,205414,2401308
199702,576961,4452898
199706,694336,3112902
199703,151402,2380669
199712,747895,3322290
199705,478647,3738926
199708,431151,2717228
199703,70024,2290222
199712,180484,3642109
199704,535716,3494621
199709,82484,3812848
199708,55184,2330762
199701,676695,3109287
199701,524643,3301887
199702,123706,3378104
199710,97671,2793353
199709,748427,2332591
199703,70924,3562449
199704,34280,1940419
199706,179912,4894122
199706,73615,2565605
199705,688336,2586357
199711,624262,2757984
199701,309943,3562144
199706,667255,2859994
199705,456257,3210206
199711,184668,3508825
199707,600557,2544829
199707,25090,2436216
199712,671522,2411986
199709,52036,2346571
199712,95765,3930016
199703,501000,2252205
199703,293727,3269349
199709,589228,2544830
199706,275234,2923893
199707,146711,3518935
199710,144945,4656459
199705,447291,3309895
199705,728087,2638208
199707,268525,2310459
199712,576819,4534729
199705,778052,2547065
199708,173207,3062238
199708,493723,3000791
199702,109391,2632733
199709,591862,3712296
199709,209302,1853273
199712,460402,2997236
199710,373254,2759331
199710,470033,2145438
199711,257513,3455675
199706,196386,2520046
199712,613977,4349162
199712,703019,1921322
199705,454062,2468977
199705,21026,1619404
199703,295596,3705198
199704,363345,3239159
199707,772747,4185333
199701,226947,3672902
199706,497314,2117733
199704,295075,2089827
199703,630046,1854419
199701,714782,4096590
199701,538700,4553602
199707,154096,2277178
199706,243602,3817607
199706,645358,2253440
199706,126088,2511136
199707,234663,2760739
199712,162988,4512156
199705,161546,3626610
199703,764863,4167968
199709,627667,2683762
199709,739602,4210627
199702,565635,4251525
199702,593957,4292596
199710,256095,2074831
199706,63715,2749726
199704,430228,2156568
199709,240729,3606573
199701,265857,3359494
199705,278808,3655772
199711,663213,3016901
199709,392569,2960882
199706,58843,4189278
199708,39826,3411564
199706,646917,4659700
199711,598089,3086356
199710,499791,4496623
199701,639677,3236513
199709,436022,2276208
199701,706814,3932884
199702,714195,2055572
199705,621671,3862152
199701,45807,3423218
199712,295103,2553059
199704,772110,2610032
199704,12625,3638008
199708,528694,3169712
199710,78586,2579992
199711,503301,2942455
199709,158784,3501282
199702,594630,3295729
199707,645831,4086640
199711,714702,3749207
199706,418055,2101744
199712,123324,2244635
199708,726599,3738788
199711,581690,3437039
199711,460830,3871731
199711,356141,2758187
199703,164458,3653880
199701,519188,2637644
199711,213548,3156904
199711,166617,2939583
199711,282079,2196394
199708,505624,3096240
199702,77768,3177283
199704,427173,2027576
199708,96243,2850252
199703,398296,2898708
199706,462347,2286072
199711,372063,2216752
199705,561672,4334125
199706,191671,4537112
199711,621197,2717128
199705,638718,2982024
199705,249587,3726182
199704,505657,4085081
199708,713587,3495601
199705,598850,4823354
199702,48205,2825340
199709,95330,3327903
199709,282377,2251100
199703,715070,2020344
199702,480940,4562185
199706,636430,2611190
199708,330783,4527169
199708,131673,2947374
199712,638551,2627513
199709,73833,3946116
199707,448367,2420225
199708,173119,2124340
199711,240750,4564998
199710,71815,4459877
199710,691689,3294074
199711,558894,3339407
199709,456848,4196206
199703,16343,2098060
199703,271977,4030449
199701,718117,2202055
199706,381380,2604161
199703,773546,3491663
199702,504661,3334611
199701,364131,1991069
199707,615664,3451491
199708,68658,2967009
199705,527272,3242928
199702,430362,2352058
199702,458008,1743593
199705,133190,2201742
199711,625373,3435407
199704,618963,4452646
199709,143553,3051007
199709,66011,1977468
199709,482401,2711424
199704,57887,4073495
199711,541006,2640483
199712,36595,3302108
199712,643393,3240673
199707,536325,2755271
199706,64067,2439487
199701,588889,4936738
199710,238453,3205877
199701,441792,3699865
199711,478380,2567300
199708,462810,4355745
199704,772245,3185013
199704,754320,2748580
199706,455489,3502815
199702,5455,2277393
199705,405052,1909274
199709,155232,2782991
199709,449238,2303187
199703,484196,2632959
199709,445588,4099205
199702,273573,2523985
199712,793139,2629301
199701,693881,4409647
199701,54949,3152924
199705,245867,4305518
199703,284941,4160008
199703,767991,3325220
199712,421000,1609873
199710,153396,3200253
199710,517732,3579906
199708,406817,4302579
199706,631552,2835006
199710,186581,3375181
199704,632026,2241696
199710,77727,3682195
199712,26831,3962148
199708,392057,2426772
199701,689924,3410551
199704,663086,2517720
199703,259483,3115735
199711,635716,2675721
199707,317330,2934462
199711,703251,2648912
199711,498061,1746356
199711,264419,3423915
199702,344729,3875556
199712,98324,2951418
199712,108037,2351317
199702,458466,2820391
199704,388375,3365728
199701,689976,4069495
199706,202459,2328062
199705,651218,2525428
199702,374242,3422198
199702,533850,4506121
199707,263833,3593640
199706,644829,3015443
199712,513132,2221513
199703,466768,3511113
199701,386842,3664777
199701,349890,4690629
199704,53787,4324097
199704,724139,3077562
199709,623708,3759367
199702,301292,2176590
199709,452597,2677656
199709,94898,4259002
199709,798981,3288400
199704,276819,3343779
199712,295359,2210282
199705,205856,3079696
199701,630809,3235972
199709,259011,2258160
199701,590915,3466177
199710,593674,3943627
199710,521768,3570531
199702,735734,2994332
199703,448089,2439165
199701,203800,4140209
199701,461328,2668851
199706,541842,4897932
199711,568817,3771580
199708,269343,2985550
199707,515032,2613336
199708,605737,3664863
199705,506909,3831760
199708,249582,3446032
199708,608515,2347318
199706,577279,2869825
199704,260917,3076000
199704,428035,2082027
199705,568348,2775987
199704,33466,2307709
199703,679490,2941858
199704,267156,2531557
199703,756230,2248277
199703,683112,2676375
199711,404412,3001369
199702,282709,2674561
199706,504843,3510858
199710,748577,2597612
199705,564012,2146600
199703,172018,2678154
199706,568033,2559848
199710,30842,3545680
199712,529518,3927529
199702,239877,3026888
199707,620643,2589338
199708,549591,2649520
199705,6969,4142119
199708,370386,2401554
199712,464439,3523962
199703,769754,3610965
199711,552193,2720696
199706,253913,2888094
199704,556889,5008643
199708,705877,4330532
199709,238419,3628330
199709,209699,3432923
199705,519246,2277396
199708,529380,2565035
199710,72122,2735300
199708,155209,3128895
199708,582144,2900999
199711,161859,3649615
199702,698161,1898654
199711,750102,2543770
199708,69062,2319885
199708,497228,2205360
199706,146576,2867081
199706,480829,3547208
199704,545015,2413597
199706,394418,2339682
199712,591027,2442830
199712,573844,3175909
199703,145918,3794274
199712,83051,2283182
199701,774303,2977657
199710,754940,3357433
199703,502758,3972206
199707,671308,2044273
199702,728243,2288178
199705,735699,2997492
199705,763490,3616454
199712,468332,2396471
199709,414818,3812138
199709,642869,2772099
199701,655083,2550488
199702,41967,3212779
199707,139799,2938386
199704,181366,2722484
199712,762530,3981250
199703,409580,2380316
199703,227951,3002546
199704,598748,3403504
199708,462319,2536954
199712,3537,2627526
199709,369394,3804788
199701,631405,2950704
199704,619814,3328857
199706,497156,1940717
199704,623966,4677576
199704,255128,2521480
199710,516852,4260932
199712,232034,2386069
199711,39737,3090213
199701,324773,4465635
199702,626378,2817374
199708,621929,3997922
199706,647652,2620177
199704,569168,2560879
199709,668059,1848636
199703,606288,2132930
199712,554927,4707012
199712,683563,3031198
199710,96739,3627675
199704,790943,5033927
199704,574369,2572031
199704,612555,2937975
199710,548463,3291916
199706,738540,2468789
199711,654661,3715949
199701,180594,4144610
199710,768983,3348782
199701,30008,2048592
199701,333659,4146968
199709,791386,2722756
199706,574440,2698696
199703,11250,2276050
199711,81251,2915503
199707,293596,2648240
199704,679352,2847693
199709,282620,2827004
199706,680894,4657152
199703,211981,3789725
199712,281532,3935152
199707,660189,1986880
199710,403061,2036052
199712,710314,3432533
199712,632472,2890337
199712,323776,3932475
199705,589111,2188964
199705,226707,2666182
199710,353826,3868648
199701,700795,4435527
199708,612249,2844964
199702,260793,4545797
199708,791599,3888288
199707,501954,3520674
199701,593668,3280173
199711,685756,4347333
199702,605273,3022185
199708,10392,2273972
199704,770614,4548366
199702,471070,1780195
199708,291442,3261053
199708,373234,3104647
199710,37428,2637991
199703,703632,3573786
199709,783451,2854021
199705,560431,3986538
199709,630127,2008471
199701,633187,2737646
199702,543042,2551967
199702,142435,2925311
199707,614924,3677780
199705,635578,2392906
199705,68885,4955421
199701,707124,2327783
199706,114211,2258062
199710,299761,3766244
199708,189217,3420963
199708,278063,2436057
199710,554251,3325726
199706,276315,2085449
199705,91220,2674373
199707,42456,2441693
199711,556395,3161083
199704,360832,4048741
199704,555756,3270172
199702,502435,3311792
199712,737412,2869772
199709,380257,2920532
199709,529831,3751392
199709,58972,3301958
199706,302100,1798610
199704,315852,4856384
199704,514239,2646779
199712,211517,2314170
199712,557045,2672398
199709,787871,4897100
199709,576198,2568726
199708,90846,3453259
199711,592017,2295609
199701,148808,2935600
199703,418050,2023182
199709,125205,1903119
199708,568125,1947139
199707,439907,3472134
199706,198218,2808792
199712,404827,4232519
199701,22074,2318850
199703,578013,2333627
199704,521037,2052539
199710,505116,2023567
199701,202394,2170140
199707,771608,3350742
199709,729946,3754229
199704,260672,2880012
199702,465547,3165704
199711,244804,4364979
199701,750704,4105927
199703,751511,3196834
199708,339294,2130581
199708,695776,3330871
199712,774703,4344625
199707,302108,2348950
199707,180377,2519792
199709,520848,3296598
199707,484128,1777135
199702,83147,1863600
199702,639743,2941377
199702,89451,3694754
199702,490598,2859426
199704,552064,2165117
199708,401019,1925539
199709,170116,3022208
199706,758809,3406812
199707,419766,3068046
199705,17258,2513859
199712,13674,3143586
199707,534045,2330683
199711,725924,3334311
199712,433644,3246741
199701,760531,3074778
199710,763335,2572872
199704,110921,4733204
199711,772843,3348835
199703,647357,2277342
199710,97317,3154344
199701,693129,1837983
199701,339061,1801881
199710,281328,2890956
199702,62486,2424755
199709,227230,2632675
199703,161681,4095298
199708,613036,2536677
199710,598686,4022623
199704,524667,4384730
199704,705365,3329901
199708,713515,3553716
199710,369862,3477330
199710,137373,3173332
199710,733682,3026406
199710,95034,2500542
199706,235316,2252340
199707,66150,2814930
199709,448666,4141551
199710,154617,2708008
199710,548710,3964087
199702,124716,3683342
199706,207390,3502926
199701,395076,2225014
199704,307021,1912098
199708,618412,3216858
199711,415254,2199321
199703,648722,3996290
199703,197600,3946920
199701,266356,2850965
199710,160479,3469965
199705,139454,3830699
199706,182860,3794405
199709,472285,3360655
199710,525334,2854551
199707,227101,2193944
199706,234099,2045498
199709,92264,2611764
199709,246432,2591429
199701,340686,3444706
199706,678366,2937361
199706,481593,2635830
199706,667008,2199532
199701,593629,4418469
199704,262529,3006884
199709,293828,4022556
199704,497728,3416886
199705,684115,2374012
199706,341448,3833792
199710,469098,2679412
199702,701336,3045032
199703,47672,2588232
199707,351051,1989182
199709,200268,2976701
199712,77250,2761312
199705,636205,1910318
199705,441592,2821768
199711,46818,3939055
199710,375384,2889552
199704,316183,2479883
199704,553043,2290681
199704,588015,2810418
199704,108515,3327345
199704,339856,4265640
199705,727133,3016260
199708,209994,4158292
199708,684997,4816162
199702,240342,2333840
199707,439499,3440820
199707,252285,3273816
199707,571907,3601561
199711,18749,2693400
199706,342779,3807478
199706,349615,4241400
199707,799345,2686416
199706,751370,3138318
199703,355551,3547240
199710,107785,3999692
199704,443122,2155762
199712,703946,3264149
199704,69539,3922178
199701,88152,2924484
199710,477283,2567149
199705,590934,4517574
199711,569350,3035946
199708,569769,4192327
199708,92203,2556532
199711,431372,3065479
199711,260914,4094781
199707,493982,3641694
199702,384848,3711033
199705,142808,3614612
199705,524240,2907706
199701,488299,3146087
199703,6103,2346157
199703,249953,4829661
199708,328126,2910665
199706,235308,2952813
199710,766062,2893396
199709,416605,3461594
199705,620584,2378693
199708,265720,3074735
199712,583341,3560800
199712,533596,2972335
199707,318140,2178442
199707,340683,3716232
199704,375803,4191580
199708,372153,2327766
199701,106383,3576264
199702,277455,3300341
199707,56493,3304837
199712,156911,4526193
199703,191958,4575488
199706,309100,2710615
199705,74527,2822857
199706,785376,2637718
199706,397716,2938194
199711,457479,3800846
199709,503076,2709494
199703,479315,2166641
199702,735387,2648415
199702,317470,3427107
199709,9963,4577514
199709,237889,2857224
199710,289301,2781865
199705,555161,2057708
199709,476243,2062920
199704,310104,2408662
199702,475972,5064670
199702,267319,2443970
199701,330065,2575557
199712,204615,3871940
199704,714751,4017013
199704,323420,2818979
199707,211774,3469294
199707,573079,2905470
199702,267274,3250859
199708,552552,4011325
199703,223130,2000928
199705,442829,3299091
199702,140593,2777103
199707,21258,2490576
199712,511158,2417760
199703,390897,4329602
199702,631117,1829947
199711,107055,1854339
199712,54775,3321158
199711,172143,2627132
199709,499781,4054790
199708,715035,2579850
199711,140435,2788562
199701,567334,2446687
199701,589381,2737810
199703,590590,3976228
199706,749699,3427373
199710,27091,2217400
199711,745527,2838344
199708,435181,2259107
199705,574852,4759270
199702,681602,3103797
199709,743283,2801040
199701,317822,4520413
199707,7603,2784035
199704,385742,3860165
199708,686816,4063466
199702,215379,2068387
199709,71750,4183852
199707,267105,2626620
199704,777629,4053151
199704,208173,2558024
199710,665378,3324766
199706,748175,2818114
199704,476254,3038668
199708,580391,2543998
199708,313352,3106148
199709,768541,3516779
199704,795781,3209242
199701,599029,2233440
199703,790847,4844525
199703,22294,2858281
199703,656983,3456990
199705,188648,4688928
199702,176431,2743522
199701,225186,2831261
199708,488360,3260286
199701,649408,3393425
199705,171237,3139752
199702,534919,4906217
199708,155484,3251381
199708,367803,4130704
199706,241209,2645437
199709,372154,2074628
199709,667925,4637580
199712,714960,3290233
199710,339017,2587200
199708,694130,2747300
199711,642478,2505656
199711,651669,3079197
199708,237573,3335316
199712,668865,4401192
199709,745415,3116450
199703,695116,2376600
199711,626753,4031328
199708,239136,2398592
199706,542447,3425666
199710,18499,3087293
199711,372581,3869353
199711,363559,2920572
199701,713785,4468095
199703,183624,3456222
199708,433871,4411053
199710,32962,3714121
199704,534863,3533778
199710,763739,3219622
199706,115108,1851991
199707,201803,3239101
199708,365163,3033530
199711,168710,3379549
199701,114410,2706379
199706,378087,2014406
199712,142221,2779084
199711,537392,3567707
199706,413489,3264926
199702,125310,2732044
199702,482461,3464256
199711,50963,4689202
199712,432200,2391164
199708,492532,3253304
199707,588639,4312114
199703,440289,2195458
199704,610756,3791788
199704,173000,1957152
199705,91595,2743214
199705,232790,3605778
199709,91999,4248772
199705,24294,1967538
199701,123180,2450877
199705,256049,2243226
199705,205198,2488774
199708,477618,2814620
199708,234755,2980701
199710,212921,4720484
199705,227672,4075933
199711,533093,2432311
199703,325371,2387775
199712,221265,2847000
199705,301336,2114302
199704,276354,2876195
199707,338300,3432713
199708,787738,4604415
199704,85699,4366716
199705,514916,4352226
199710,605717,2985731
199705,93177,2285342
199705,261826,4440920
199707,292968,5047485
199703,51177,2233776
199706,589220,2694333
199704,745987,3586123
199712,583778,3768182
199707,514804,4634251
199707,465993,3921857
199709,241986,3516617
199710,120331,2383746
199701,496422,3097785
199709,645544,2859859
199709,537594,2913984
199708,732618,4085185
199711,784250,2801862
199711,693536,2954994
199707,320114,2495020
199703,728346,2932777
199704,405904,3871333
199705,627052,2138179
199702,99410,3382584
199709,133566,3519032
199710,294506,3676200
199704,505800,3488766
199705,25842,4287012
199705,715150,2756673
199709,428608,3687792
199709,195315,2813568
199709,589562,4280791
199709,729140,2718180
199701,362290,2488195
199710,203919,4192670
199709,267771,2955892
199712,432209,2204759
199702,454148,2351924
199712,258542,3235142
199708,88072,2518726
199707,230821,2995595
199707,161058,2719291
199703,319718,3796874
199706,381214,2261419
199705,283052,2285368
199705,15866,3977111
199712,587103,3094208
199701,636231,2128972
199712,709148,2610440
199711,293376,2281353
199711,411733,3669348
199704,551240,2324196
199701,560507,4034693
199701,7426,3384219
199707,155147,2938030
199704,482982,4002623
199704,664184,2925486
199705,700843,4602149
199711,245111,1996029
199711,120727,3768084
199711,249575,2722864
199711,713053,1918836
199709,357437,2286462
199703,312129,2334711
199705,144453,2955966
199708,160395,3274627
199701,680658,3113378
199705,790509,3291709
199712,512354,3467745
199712,350627,3221011
199706,133349,3251263
199701,787052,2280318
199707,716609,2708199
199706,479405,2367289
199706,553410,3187263
199701,246135,2714692
199704,721412,3511781
199710,401359,3024792
199712,682373,3476447
199708,688521,3296726
199705,54640,3262633
199704,375908,5003370
199708,646811,4007738
199712,665314,2309100
199701,108027,2235643
199711,444260,2861274
199708,427706,3087655
199705,254989,3919043
199705,591778,3083217
199711,582209,2761834
199711,626733,2964224
199708,612156,2595531
199712,508512,2969516
199709,160963,4420328
199709,771008,2136360
199712,799652,3258013
199703,786456,3141909
199712,358833,3829043
199703,11129,2271622
199704,533470,3869880
199710,85452,2941022
199710,585332,3472409
199702,484468,2649250
199702,45466,3181430
199705,743833,3565920
199708,788012,2089962
199712,644108,2461843
199704,727751,3041611
199702,760072,2021823
199711,515431,2262185
199709,676207,3162613
199703,471232,3003212
199712,14156,2337207
199712,306775,2918522
199709,342219,2813737
199708,730231,2320608
199708,282610,3188385
199710,142273,3111928
199701,684409,3274419
199701,740204,3137796
199711,562406,3560821
199711,701557,2464020
199706,238518,3483948
199709,115569,3574767
199711,582320,2524140
199709,538539,4131498
199708,132,1857834
199709,728956,4043282
