"d_yearmonthnum","lo_partkey","lo_revenue","lo_suppkey"
199710,88079,2007158,25240
199703,586485,3284351,23992
199702,611822,3868085,11441
199701,143786,3267987,17847
199705,696723,2909715,46063
199712,484776,3887736,57875
199712,198895,4354655,54523
199712,258798,3594371,19337
199708,100879,4150752,22033
199708,271428,2850598,43617
199710,132744,4557338,1702
199709,476286,2908247,30806
199709,781414,2530182,24726
199706,24852,3713616,30550
199711,279545,3152728,44506
199706,777275,2640924,54021
199705,598555,3611309,46109
199706,252818,4079923,56636
199710,757338,3482668,50676
199712,517952,3939860,51788
199712,417880,3236148,18629
199712,106562,3725330,7925
199703,241876,3635720,3835
199703,400326,2283370,5447
199701,658654,3870288,18728
199712,231546,2807307,18815
199710,145134,2888868,48453
199712,635343,2428789,26186
199712,596375,3316422,56441
199712,67607,3868792,58965
199702,713437,3272102,47032
199702,334136,3032951,18114
199708,298050,2200884,24207
199708,514409,3416112,40537
199708,65626,3996557,59565
199701,219676,4006702,56371
199701,81879,4596348,18958
199711,653296,3091918,39842
199707,482814,3169537,40086
199704,180433,2444189,44019
199701,303034,1604269,36651
199711,7752,3550205,31598
199711,415726,3086396,22957
199711,696386,2264289,57559
199706,518995,4948324,523
199711,599325,2734656,15650
199711,253318,3206218,58152
199704,499184,2891643,54684
199704,316122,2503842,13860
199708,203340,2890742,10454
199708,721725,3776343,58932
199701,240922,3468738,12768
199701,777683,3697365,41524
199712,335545,3526162,14005
199702,65533,3484082,51699
199708,340754,4506592,37548
199710,161042,2074818,20751
199703,247456,3524037,47451
199708,49455,2831371,8439
199707,238601,3802787,9303
199701,317911,4010183,9027
199701,750043,1790350,16314
199701,372111,1870481,49196
199701,461600,3897703,25732
199712,281632,2660859,13881
199712,413413,2896835,39570
199705,252604,3040020,57616
199705,123494,3420422,2655
199712,334373,3107450,34181
199705,1372,2753025,16332
199705,302398,3591974,31607
199705,674313,2605454,4126
199712,573808,4241532,16856
199706,785108,2242971,39396
199706,108905,3169418,15896
199707,659623,3006921,50238
199707,755907,4522452,53036
199709,397553,2970972,580
199705,275766,3831850,56236
199712,523861,3330512,30452
199701,739988,3974782,11902
199701,170392,2486063,56095
199707,221516,3485937,25408
199704,95118,1983562,15789
199704,570767,3418196,3820
199709,346804,4715812,9139
199707,148469,3420354,31995
199701,118214,2107079,15590
199701,416368,2589229,18767
199701,283441,2179377,47706
199701,21668,2988560,170
199701,157875,3131249,29424
199701,633390,2800229,31865
199709,245023,2253527,32412
199709,489170,2612724,59019
199709,397109,2894616,31147
199703,47126,2446713,25376
199703,372627,3671157,8895
199711,250388,2782471,37523
199711,633406,3134125,14046
199701,45144,2254519,3082
199712,50375,2783277,31837
199702,170674,4663502,29740
199703,647374,3366774,22149
199703,270257,1898540,50905
199703,662840,3034129,27797
199707,531578,3621487,28152
199701,506522,3521664,7344
199705,1371,2341160,32330
199712,564320,2282710,58614
199712,516200,2955317,41851
199704,448218,2351039,3146
199704,384646,3222433,5783
199704,258393,3478452,35118
199704,403842,3491640,21575
199702,553229,3133696,20301
199702,323505,2503666,10127
199710,336726,4054233,22367
199710,372095,2334160,52162
199709,529965,4979370,51467
199709,716435,2757660,31957
199701,332611,3060383,33257
199701,612573,3730190,9945
199702,254434,2124282,41015
199702,25032,2438512,31009
199705,736402,3141400,30046
199706,370330,3159121,40655
199710,384703,4537157,48465
199706,190961,4854937,39353
199706,700666,2789938,52809
199706,80613,2753758,36626
199702,348404,2405157,19798
199710,106711,3871718,49290
199710,99306,2613210,25648
199707,779536,2471715,35995
199707,654878,3200138,2765
199707,723432,3492960,11709
199709,689890,3646928,11785
199703,54897,4800098,9882
199703,248362,2724217,57734
199705,456126,1802778,16938
199705,258462,3068172,755
199710,364416,2756504,8823
199707,699696,2899578,38951
199708,132568,3726103,1267
199708,63488,3171483,51784
199708,257512,2512845,53740
199709,607008,1498720,37025
199712,345137,2858366,49286
199710,399718,4362480,21769
199710,444789,3944304,37010
199703,466534,2790948,36037
199701,38761,3664682,45545
199701,471596,2611571,8768
199712,141620,3314931,46429
199712,296334,2784359,3029
199707,626637,3602534,39557
199710,582778,4823064,37033
199709,590490,2816397,50337
199707,655317,2404609,41687
199702,556984,4130903,35905
199702,461531,3364117,52318
199707,538521,3789585,30882
199707,237012,2306070,9118
199707,246424,3206759,5336
199705,279321,2144211,12759
199705,143084,2650892,58209
199701,110461,2628027,56740
199706,589931,4357081,45376
199702,9352,2410439,28086
199706,238068,1873265,51006
199706,757135,2193464,14556
199706,137908,4430814,31771
199712,254018,1697112,27839
199705,686641,3437512,2591
199703,124901,4477717,21679
199702,381493,3256024,21423
199702,539661,3872357,47292
199702,480208,2887277,6804
199712,197585,2774574,3443
199712,9584,3369516,24009
199706,514692,3548166,32146
199701,393450,3514412,11426
199707,336097,2783977,43021
199701,564909,3552984,2993
199711,548468,3601545,11138
199706,51037,2228995,6988
199708,593676,4279013,48523
199710,416774,4226875,3645
199710,535594,2879450,20943
199710,735451,3671457,47109
199706,12883,3376254,9870
199706,623582,4064985,44382
199708,25067,2333325,20296
199705,644352,2722272,51120
199711,734845,3214475,13002
199706,330297,2370522,30061
199703,626554,2922546,5718
199712,699110,2107252,46339
199703,26718,4233483,2109
199710,324180,2709382,24018
199709,103620,3510266,54384
199709,730356,3424210,47681
199709,687813,4051755,9736
199709,70574,3243597,12896
199707,614046,2436505,44822
199702,469888,2842525,41910
199711,209931,3645021,4736
199702,39976,4054192,7099
199702,408439,3398168,59654
199702,620539,3453177,3712
199705,736,4255498,3182
199707,703787,3545685,59361
199711,207128,2449070,50839
199702,354051,1949290,20657
199701,81338,3004114,42081
199706,791394,2881598,19714
199706,147841,4351887,7281
199710,503436,3497766,46837
199706,529882,4636260,12361
199707,727915,4983487,31624
199707,461335,3220034,8748
199705,410598,2851197,23182
199709,373572,2902767,26380
199701,9979,5049216,42308
199701,510698,4042713,55472
199707,361508,2534726,55695
199707,662052,1811039,54942
199709,25192,2744935,11540
199709,199690,3720765,24693
199709,185292,2479122,51994
199710,372292,3012330,28126
199710,307967,3831403,31881
199712,677307,2928135,42172
199701,418237,2550703,4298
199706,100742,2933031,21089
199706,509170,3151867,25526
199706,12836,4197192,7444
199705,666211,2486204,48570
199705,202508,2373854,3407
199705,585141,2913261,16411
199705,557448,3185468,8164
199702,253265,2222088,39202
199708,714035,2803977,39493
199711,779278,2866490,57927
199711,148500,2911180,44086
199707,340994,3479815,40332
199701,436361,2451972,33022
199701,55877,4261422,54286
199701,632191,2091323,59346
199712,637162,2192764,34719
199712,354458,3516423,33408
199712,565218,2833283,54037
199703,574473,3491047,11443
199703,602384,2521246,33192
199703,264617,3235953,37223
199701,774560,3759419,31178
199702,153737,3782021,2818
199702,114099,2114871,41548
199702,371511,3494160,28459
199704,541141,1969411,50863
199704,551245,2955381,34076
199711,246648,3906843,2116
199702,216187,2537291,22232
199705,718471,2439702,48990
199705,294280,2300057,13798
199705,504316,2244493,2441
199704,788573,2841233,12577
199705,3507,3114384,18032
199709,789106,3045038,54583
199705,470904,4049740,42280
199710,613999,4591104,21995
199701,281591,4088708,24941
199708,469182,2329947,8233
199704,506825,3376007,8240
199704,236793,3938709,41914
199710,139577,2618843,36688
199710,36499,3682031,38957
199704,488198,3042526,57628
199704,42478,2390651,5781
199701,375811,4026431,540
199703,728492,3211211,39370
199703,304287,2882114,37090
199711,284949,4548603,31102
199711,328958,3576492,59347
199711,788636,4139040,53522
199702,790179,3035782,43371
199702,592155,2319661,47206
199702,715867,4981968,7379
199705,549635,3921772,33023
199710,459351,2863071,2650
199710,301120,2475410,7423
199703,139901,4471833,54886
199710,214413,3086205,54770
199703,704310,2077876,25437
199711,356492,2706743,13953
199704,742104,2294432,16345
199706,298863,3502139,32616
199708,256072,1794992,25423
199708,447403,2430684,37045
199711,609157,2661035,4199
199703,460662,4205882,17463
199709,169148,2300394,35163
199711,592937,3347321,5340
199711,661802,2818504,23094
199703,646481,2854900,44180
199707,194486,3442285,42840
199707,141886,4198922,46600
199701,216269,2560140,53627
199708,375387,3296181,48748
199708,315361,2105815,52677
199710,741600,2900654,34153
199702,225831,4392050,8579
199702,340407,2750041,51951
199703,670093,2631073,58899
199703,501001,2160268,50923
199703,153798,4177638,34818
199703,8437,3296303,28486
199710,518194,3109216,55272
199705,568012,2280938,30138
199710,199189,3059427,44064
199710,454703,3610427,55811
199708,606581,3695074,38712
199708,444080,2072697,31297
199706,540267,2188319,49742
199710,388909,4459290,41853
199705,465976,4186844,42227
199705,455158,2504542,25134
199706,474238,2469271,35320
199706,579775,4807512,52504
199706,271862,4357227,7002
199702,354777,4698464,25692
199702,330307,2583644,41391
199702,261496,2877065,14056
199701,512975,3474936,8105
199705,206137,1755570,32038
199705,382979,3505332,13209
199708,286965,3251948,15230
199708,706687,2879205,54156
199711,211565,2693227,7166
199711,556287,3223824,17196
199706,578637,3661111,52207
199706,308265,2459919,26712
199708,690753,4010556,8383
199709,76673,3490701,24061
199702,793119,2278710,2467
199711,122002,2050048,39360
199703,243624,3461282,19583
199703,177530,3993104,24784
199712,394489,2978507,19569
199712,564323,3262929,20405
199705,258961,3144878,29839
199708,324881,3802210,21026
199702,415027,2416230,57105
199702,455775,3598229,50064
199702,676813,4166607,43215
199707,462883,3222871,58737
199709,402964,2919894,40879
199704,504056,2003456,56410
199701,197741,3179181,35466
199701,222677,3272904,33872
199707,585970,3828178,57726
199707,403302,3124085,10694
199707,690502,3787888,23178
199712,27625,2613059,27928
199707,562298,2506977,16248
199707,89844,3267902,4068
199711,469263,2839080,51833
199711,551495,2366099,41977
199706,672677,3117819,47682
199706,509938,3967892,40239
199709,138501,3510060,28792
199709,422809,3359653,42127
199703,669497,2925587,14791
199703,231471,3427612,56610
199711,163535,4114616,3536
199701,74145,2445320,31606
199703,322962,3358535,17845
199709,575375,2480098,40498
199709,472993,4865775,52375
199704,279287,2785794,30303
199709,604944,3267023,30291
199707,71065,1846258,3987
199701,125204,2374814,4462
199705,581569,3682354,43885
199705,258518,3260112,4793
199702,122480,2626335,35292
199709,391023,2645773,3990
199702,174887,3872751,23595
199702,119581,2980279,16196
199702,197658,3714955,42741
199705,357470,2886899,3245
199703,246761,3371098,26256
199703,750673,4374598,31087
199708,708176,2664315,11872
199708,697391,2499048,18925
199705,505435,2448697,7161
199708,31461,3010498,37971
199708,768963,5211900,45435
199705,31781,2805533,31317
199710,494389,3473616,50507
199703,443677,4011108,24340
199702,426739,4027686,9754
199706,574147,2538708,4018
199704,593612,2783522,4780
199710,280583,2392262,19772
199712,150547,2580027,11503
199705,369330,3358368,28456
199703,627037,1758336,42747
199707,254821,4698793,39212
199706,479288,2828524,46492
199706,176645,3579289,58409
199704,83504,2377025,50210
199704,242718,3902645,25034
199704,158422,3224354,23491
199708,159029,2377323,38499
199705,784966,5537511,38642
199706,249163,1921795,39761
199703,437887,3009194,56886
199703,489146,2788989,1451
199709,475319,2360784,53000
199709,378665,2667784,31824
199712,582531,3377076,38151
199707,29376,2822209,6504
199712,515704,4299200,7837
199712,794245,3290438,47312
199708,157513,3232109,7810
199702,285654,3836757,50254
199702,179584,2630119,52274
199707,772637,3938918,51459
199710,465641,2649316,18559
199710,418031,2008105,35445
199701,338118,1976931,24244
199701,342876,3001097,43652
199701,309421,2960948,35877
199708,623944,3126881,33893
199710,723892,4550167,29312
199710,98698,3313635,29016
199703,614888,3483106,13033
199703,16556,3737331,38608
199708,226869,4006541,7685
199708,185459,2670354,38852
199711,108184,2288985,42214
199706,631273,2326591,58644
199704,610795,3240944,53701
199703,152090,2487472,48284
199703,249398,2586969,42407
199703,431377,3355917,39637
199703,638935,3373020,28161
199709,117876,4408929,22676
199701,251041,2238019,21020
199710,15388,2149273,39510
199712,698893,4672894,55730
199712,288154,2170066,49331
199712,592473,2474976,25567
199705,371410,2986502,27862
199711,777382,3703830,5373
199710,373212,2197692,2544
199709,738925,3004751,29267
199709,218173,2651518,16192
199712,144133,2001121,44829
199712,385715,3046784,7196
199709,156918,3677282,39280
199703,186905,5127150,17701
199702,600120,2276840,32884
199702,615489,2752722,15854
199710,68827,4295601,15302
199703,39002,2352500,56829
199703,264975,3788741,13222
199704,147944,3444064,42985
199708,479584,4179395,30436
199708,70934,3543169,49315
199708,179009,1963840,45786
199711,299442,3410423,55430
199709,613936,3063434,51847
199702,283578,2877955,33360
199702,238828,2703219,59367
199704,249208,1770500,38263
199712,6774,2685870,37459
199712,299602,2709890,34488
199702,2722,3550013,4260
199706,657209,2413971,27427
199706,108212,3195729,45023
199709,493208,2270230,18922
199712,660679,3853154,764
199712,340520,4002708,43584
199710,221600,2560835,16043
199704,74483,3206456,26611
199709,500310,3431649,7845
199709,103518,2717416,26795
199703,482755,2747351,55725
199704,631299,2214468,42880
199704,626424,2411796,17997
199708,679159,2751974,41400
199708,216875,2832930,44333
199712,509425,3406700,57554
199712,674388,2746497,3083
199708,590438,3961638,35435
199701,89462,2377491,27177
199701,374683,3506551,29398
199705,537108,2858119,45172
199701,751206,2127131,30860
199711,66118,1874426,45282
199710,619553,3534048,28716
199710,28410,2596515,56373
199703,344146,2707545,49454
199708,656030,1609152,41367
199708,713375,3486121,27368
199708,476949,3293323,15700
199708,552311,2978788,23854
199708,288312,2803446,37640
199708,741102,1904354,4435
199710,583883,3758669,47565
199701,11257,2855203,38487
199710,153228,2336945,15335
199709,488604,2463721,31561
199709,631145,2178046,31899
199704,315583,3756639,48042
199709,661865,3123879,2763
199709,254333,2664752,59650
199711,278094,2293179,14200
199708,758859,2999470,31066
199706,593942,5187524,4140
199706,47048,1640820,23359
199705,94231,1937088,5782
199705,63471,2556225,56824
199702,392660,4101201,48595
199701,414127,2082200,1880
199708,139955,4309092,41824
199710,58490,2437808,29863
199710,95504,2729090,40122
199707,418830,3780927,31726
199702,713460,3253333,56804
199704,192442,2827972,1457
199704,772394,3545658,59209
199709,561135,2296531,6065
199711,31661,3669488,7261
199711,69132,2883859,42835
199702,537473,2869855,11525
199709,595328,3612335,53518
199707,773319,3583728,50240
199707,282145,2008545,35565
199705,558355,2402661,41078
199708,53280,2950005,14731
199708,269905,3348553,15966
199703,510582,3293414,47684
199711,423130,1754481,33556
199710,526760,2894518,6294
199709,381886,4329314,9315
199712,292040,1801924,15090
199711,215314,3285918,37042
199711,623906,4594803,47158
199705,713879,3736466,47662
199705,369797,4637081,57719
199705,88599,2644924,42676
199707,21466,2335095,11952
199707,775838,3789324,56334
199707,305872,3496575,49768
199707,782937,4750804,34041
199707,414138,2755476,24468
199709,307348,2257979,58426
199709,309208,2833618,12991
199709,531903,3637574,12774
199707,737840,4563078,25265
199707,72300,2431365,54217
199711,339848,3904032,51023
199705,682164,2877932,31615
199710,143245,2651197,19968
199705,371052,2695296,1557
199708,494411,3443205,18391
199708,415032,2062587,2354
199701,545222,2046528,11293
199708,447636,3840254,12056
199711,81620,2504933,43738
199711,571305,2774580,32896
199709,553065,1975576,47835
199703,541965,3070618,31998
199707,405893,4614101,35240
199711,257686,2958606,124
199711,687799,3489542,53404
199708,300554,3653169,35842
199709,768420,3241713,690
199709,720144,2304937,2301
199709,468056,2261058,46390
199704,565799,2853098,2293
199703,614333,3087067,52782
199703,282972,5082896,55500
199708,375960,4299926,52216
199710,17025,1543028,37579
199707,616366,3267376,12655
199706,203379,2333895,46787
199706,454243,2346551,45523
199703,417304,2843139,20313
199703,733597,3195897,49733
199711,526772,3971640,18990
199711,8473,2891416,37186
199711,798660,4415919,13387
199704,669691,3945728,4812
199712,446325,2456151,26219
199707,26261,2901663,48825
199707,553388,2936050,32145
199703,725174,3011040,6235
199704,701508,2947994,26525
199704,637908,3905860,4710
199704,507342,3137169,13661
199711,623759,3981315,16681
199705,615011,1650096,59233
199702,458345,3518964,44255
199708,317662,4323419,18160
199710,452996,4092837,25472
199710,790971,4123880,27886
199702,295945,5030890,30386
199712,216607,2750079,53504
199707,674622,4095253,28795
199712,736724,3929860,35069
199712,4418,3403883,25096
199709,649543,2852186,38498
199711,737518,3017631,29697
199711,248626,3054743,32476
199711,70509,2782939,28709
199705,163622,4096056,57495
199705,379354,3268015,13684
199705,598995,4353363,56367
199708,505902,3407473,57466
199711,449808,3580597,44403
199702,212332,2314435,28134
199701,451462,2671401,32190
199707,179612,3117637,4604
199702,361680,3645315,16046
199702,339226,3131394,29484
199712,55638,2581680,54440
199709,197104,2378178,25666
199705,403115,1777585,15479
199705,749886,4181436,39395
199707,611137,1710499,27621
199707,177619,3902203,1272
199708,175743,3781160,35394
199708,572685,4460941,38618
199709,13681,3181386,57601
199709,323778,4280981,59721
199709,670699,3452856,51235
199712,508790,4583265,43260
199712,32880,4002839,42854
199712,600406,2020954,3475
199712,607700,3430767,10581
199709,312353,3174415,12042
199707,639318,2030507,58025
199703,122034,2006457,21661
199703,795145,2306604,30843
199710,311001,2394368,2981
199710,593080,2111508,58202
199710,694304,2294043,5535
199710,356850,3363665,26507
199711,323365,3001612,56617
199711,465423,3436290,51107
199707,570363,3225015,57389
199701,212083,2068750,26075
199701,468570,2510913,58337
199701,48066,1715789,9763
199712,21662,3840375,19181
199709,569842,4397186,24310
199709,526941,4069658,22882
199702,553729,3112594,54586
199702,114992,4017993,13658
199702,149608,3878784,19117
199708,340563,3421975,48036
199708,639771,3592554,32722
199712,329610,3202138,52143
199710,494719,3093210,7016
199701,327359,2476003,21326
199701,322056,2276820,32990
199701,788444,3242579,56407
199701,64343,2974198,38352
199701,598455,3816777,59501
199710,267942,4392839,35588
199712,330534,3801783,52580
199703,13991,4337662,22912
199707,238392,3097124,22601
199707,249430,3034724,46145
199707,232053,1702149,41775
199707,102666,3684401,37889
199707,701795,4344565,12183
199707,29078,2130960,58827
199702,315115,2796997,46850
199706,442497,3310781,49471
199707,89725,3858120,32499
199707,796982,3517583,25350
199707,471303,2166276,48004
199705,185544,3477438,21859
199705,37873,3440653,19960
199707,104704,3759140,25198
199701,501515,3312014,38784
199712,380620,2785599,26144
199707,101089,2607471,6752
199707,597001,2608800,6919
199710,611058,1499073,27209
199712,231325,2687247,39884
199704,682908,4916262,7004
199704,33611,3178807,53229
199711,550892,3433051,19390
199706,405672,3732719,22223
199702,478467,3122150,31690
199702,419822,2724175,32422
199710,338445,3804997,56192
199702,145530,3431504,53182
199705,351514,3531768,51970
199705,308355,2699413,55687
199705,112487,3148908,38290
199712,739057,2493445,51559
199711,486037,2305864,50807
199705,26412,2168224,41364
199712,522963,4915201,31828
199708,440012,1827820,43618
199708,667786,3872280,13799
199707,698025,1768749,37869
199707,493579,2512934,28289
199707,373527,3201020,59520
199707,261194,2801311,17612
199708,719562,3597980,6693
199705,176014,2561523,48566
199704,637035,2426112,36530
199707,318060,1904914,17935
199702,704096,2475135,9621
199702,125003,2343840,49227
199712,284030,2628339,14534
199702,784213,2464642,26189
199708,87537,2497180,54971
199710,711667,3927994,40283
199704,563581,3517713,57400
199704,93461,2792563,38290
199704,577813,4087887,12570
199710,563774,4410600,48788
199710,137416,2540560,7697
199710,735510,3978065,2232
199712,136887,3107066,19412
199709,351624,3776824,37876
199706,57898,4639725,42446
199706,552637,3997617,1686
199706,160422,3486651,11375
199701,77645,3943015,23839
199701,172279,3611944,37533
199711,356073,2906200,35784
199711,523455,3574843,45327
199712,250435,2190349,42880
199712,260645,3656019,9111
199704,174590,3675414,53221
199707,295460,3670644,35862
199707,179629,3014005,23364
199707,728654,2998428,51502
199710,743418,3193115,45880
199705,730472,2854636,21893
199709,281159,1763796,5349
199701,31712,3739440,26499
199709,773076,2885239,14671
199701,185280,3276672,16421
199705,477978,4858579,37538
199705,116938,4981161,36066
199705,224690,3516773,1625
199704,760503,3699170,4412
199701,202301,2324756,40677
199710,464223,2901516,21296
199708,792437,2469981,54873
199707,372588,2779794,21461
199705,135842,3096558,17393
199709,724912,4842200,19288
199710,463944,3987552,30970
199702,506493,2735033,41156
199702,621305,2764012,21001
199705,530364,3625284,13427
199709,144240,2740568,54066
199709,234352,2315412,46504
199709,338083,2845275,16071
199709,356901,4413084,42305
199710,365357,3609898,30398
199702,593052,2404563,30688
199702,146843,3518882,55395
199701,74095,2386208,55489
199701,390314,2451907,30692
199701,204592,2478336,27755
199709,59317,3095051,41799
199709,128533,3825748,31538
199709,163583,3146614,17994
199711,213018,1787520,36789
199711,634001,1943802,53200
199703,755547,3575199,8973
199703,165800,3858474,22640
199708,631251,2752208,43054
199708,624829,3670682,203
199708,314526,3868220,54280
199708,626186,3002805,36477
199707,102928,4248024,19791
199712,294170,2814938,13918
199710,515615,3587298,36221
199710,288522,2490830,55259
199709,578452,3085346,50268
199708,264312,2136526,38336
199708,687839,3759554,18520
199712,616753,2765056,4844
199712,158016,2577624,46102
199712,563305,2859705,52730
199712,448290,2470348,32971
199708,131947,3296914,26998
199708,233231,2517043,5756
199711,633795,2956179,43011
199711,106388,2204514,22146
199702,157907,4248113,20711
199706,653228,2948250,44965
199707,55928,4709800,8809
199704,398663,3347135,21908
199704,60829,3257472,51578
199704,456589,3516149,55715
199703,712398,2916624,18753
199703,464540,3980959,46169
199711,605911,3802729,58050
199711,9059,2347521,7101
199705,134169,2217423,3927
199705,571529,2888902,45122
199704,413327,2592227,56761
199703,237189,2223059,20531
199703,19161,2200285,56354
199704,538951,4485302,20446
199704,534514,2675790,12299
199701,261577,3360215,11185
199712,41295,2184524,23153
199703,222097,1854725,11717
199704,324461,2994667,41451
199704,28054,2356920,24405
199708,634514,2737627,14884
199705,566301,2842575,22670
199705,212136,1674895,3451
199705,423280,2425772,22211
199707,547888,3983999,50085
199701,9817,3653929,38134
199701,346081,2592261,40724
199706,659286,2431973,31039
199706,512006,1678649,28225
199701,409823,3160627,8668
199701,694151,2968151,48316
199711,56591,3234463,10161
199702,95918,3898634,10770
199702,773303,2353421,12932
199702,95593,2716488,15442
199701,8718,3578762,48651
199704,337246,2794874,59347
199703,27898,3863583,18757
199703,746842,4533144,11218
199711,68584,2918850,12897
199711,685572,3504465,23521
199710,314152,2424405,41589
199706,513387,2881940,44481
199705,148323,2805720,4735
199709,555482,3034946,36469
199709,779601,3623308,29325
199709,307180,2648576,46180
199710,272403,2558225,44390
199702,244472,2263503,16949
199702,38296,2552511,36377
199702,765888,3815869,32471
199704,497735,4324844,54061
199712,476831,3326370,49974
199706,189418,3644917,15262
199705,67085,1938983,46690
199706,516055,2238452,9900
199710,784864,3665749,19471
199707,654163,2518011,20491
199711,560004,2766348,7132
199703,673041,2433624,23285
199703,584494,3636794,21038
199703,378359,3239764,5278
199703,668215,2087129,18192
199705,114521,3633040,8540
199709,600891,4612247,57356
199709,773791,4296407,18252
199710,698492,2661961,5017
199710,339132,2666640,8353
199709,624366,3096792,17015
199709,748119,1974699,18351
199709,26904,3332238,22670
199705,624737,3489570,2936
199705,747591,2988733,23696
199701,352901,4835877,27070
199705,614199,1759905,18656
199705,116299,2272821,9478
199705,221842,2920902,51324
199711,119439,2715596,2423
199703,380828,3367140,52552
199703,438384,2045690,1398
199709,531917,4965771,59579
199702,112756,4421875,17969
199701,408173,2432587,10964
199701,716301,3322154,35019
199701,465174,1968451,23316
199712,108576,3961425,49141
199709,185252,2413736,53253
199703,368859,4761764,47887
199703,210063,2417056,40425
199701,426957,3357163,1268
199701,558454,3227525,31603
199709,789335,3315770,2537
199707,231155,1976774,20282
199707,723209,2062652,8674
199703,69251,2550322,29563
199712,593547,4009430,17260
199712,533502,2771541,47865
199709,779375,3246086,2599
199709,455861,2779765,5222
199701,347796,3468150,46941
199705,1168,2626926,34830
199710,598646,2698927,40536
199706,762531,2627681,24772
199706,449423,2398955,55546
199710,667281,2920905,41078
199711,128101,2520151,15402
199701,292542,3388242,26431
199709,85716,4254275,14549
199709,149725,4214960,28097
199704,122501,3117081,57688
199705,580341,2416244,37993
199705,137043,2592096,41913
199705,73047,1860552,32980
199702,483764,4482953,33770
199705,456788,3280148,6169
199707,567046,2504295,38292
199707,721855,4966065,13645
199704,657212,2104524,23707
199704,561493,2574202,15072
199703,640555,2364417,30167
199702,236223,1961383,53455
199702,593882,3641509,32164
199702,573171,2806802,36648
199708,384044,2297797,32818
199708,305023,1757897,11222
199706,703055,2475766,8243
199706,230845,3104150,58254
199710,316015,1665065,34149
199703,745198,2349572,56511
199703,533329,2937118,38131
199712,486075,2778889,12681
199703,748669,3957419,7439
199703,475356,3035432,41447
199703,773188,2552567,27528
199704,106014,1899258,49466
199709,538714,3708692,25644
199704,631732,3388956,42491
199704,388350,3141334,24466
199710,126139,2202095,16673
199707,708573,3099818,55295
199707,485731,3569040,19990
199707,405293,3022036,31275
199707,767448,3382395,55489
199705,537203,2191398,3818
199711,203392,2650347,31964
199711,144687,3948230,3731
199711,193779,4479665,36023
199709,34671,3203311,29364
199703,740069,1734522,36665
199710,429015,1889867,29678
199710,40605,3245760,15420
199710,34193,2488835,20519
199711,240699,3082598,35401
199711,318027,2128685,21488
199704,636683,3887160,39602
199708,390227,2239257,38165
199702,77839,4360392,554
199705,208227,2134194,12408
199705,533221,3032655,23997
199705,241094,2515244,34682
199707,443040,1554154,3503
199707,451678,4312053,4020
199711,678887,3358530,6503
199710,515073,2744062,14609
199704,397941,3188886,17004
199706,344622,3899867,26632
199712,623084,1924472,17750
199709,631133,2671955,2144
199709,239304,2973949,31451
199709,371676,4152440,50572
199707,540904,5056688,13244
199709,708913,4612512,27471
199709,6704,4026750,41653
199706,237351,2635943,59432
199705,730686,4171459,26641
199705,629121,1795653,18509
199706,18327,2241576,25837
199704,514734,3700270,37585
199704,733234,2089612,8600
199704,18190,2293953,56839
199710,700604,3985751,3198
199710,642492,2891871,47878
199710,176717,3228678,30218
199710,561343,3033331,44282
199703,248534,2455053,50722
199703,79664,4038472,13629
199710,166827,4639859,10524
199710,646864,2966139,47052
199705,684896,3466424,56430
199705,455174,1829223,23756
199708,661270,2977138,36586
199707,5398,3483961,35324
199707,604331,2182775,5188
199707,177194,2748312,3429
199704,431599,2791759,53032
199706,317104,1959665,6550
199706,746059,2227720,1989
199703,64989,3235790,22336
199703,2763,4047796,41605
199711,596123,2355301,26223
199708,373070,3024536,55774
199712,700784,2761008,29950
199705,334758,3388278,4201
199712,128441,2941818,29491
199705,521722,3368828,54001
199705,143894,4278861,31536
199701,256986,4379454,27442
199707,319397,2664210,13173
199707,102224,3244578,48319
199707,468704,4175009,54740
199707,606099,1929715,33506
199707,303003,1607572,32978
199710,558452,3289716,41166
199703,660981,4101398,13601
199703,291679,3926051,38161
199701,247494,3107830,56792
199702,572930,3729418,17718
199701,162391,2406813,54533
199706,490591,2608008,34622
199708,12223,2497484,6625
199707,399854,3897910,12492
199707,338999,4108567,9811
199705,106874,3385566,20570
199712,425405,3097124,48099
199702,410723,2666198,28531
199712,126315,3404244,42380
199712,487981,3969423,27848
199705,511588,3685386,51842
199708,539534,3288635,59439
199708,169575,4029196,30826
199705,339556,2789003,9151
199705,501842,4015839,13711
199705,30170,2134329,35440
199707,463111,2474703,37271
199705,714047,1713531,10836
199708,318746,3176514,3498
199708,755495,3572259,29836
199701,14000,1828000,2954
199702,468991,2998754,9908
199704,688321,3336070,50389
199711,769405,2577198,31326
199711,173505,4063059,45762
199709,127082,2329068,49094
199709,12325,2783970,38049
199707,545830,4633250,3184
199711,717603,3369165,39012
199711,52483,2612573,31872
199712,757281,3270683,55320
199710,540107,2400838,44794
199707,218809,3980828,59552
199707,722240,2721324,14006
199702,784631,4400514,12834
199702,476908,3814997,18720
199705,426415,2344749,31131
199705,650359,3011436,47721
199705,734097,1893394,5132
199705,353206,2780291,22632
199711,527396,2433962,59612
199712,333043,2876228,38703
199710,214118,2088970,50400
199711,142115,2805991,49682
199711,324149,2455361,45091
199709,527690,4153326,1357
199709,74422,3521771,54520
199704,398889,3256131,14392
199706,709172,2109516,47714
199711,789468,4120959,26837
199711,68890,4507808,3653
