"d_yearmonthnum","lo_partkey","lo_revenue"
199703,173137,3114874
199706,513642,2980116
199704,549409,2654251
199711,147449,3132048
199705,414629,3556454
199708,78383,2229940
199701,304718,3762376
199709,502396,3045649
199701,91439,2394539
199710,252837,4429804
199708,584824,4676560
199701,3621,2805300
199703,127236,2104541
199701,440158,2503736
199703,234481,3051753
199704,80872,4817462
199710,557926,4102705
199702,344099,2839410
199705,321144,2275498
199702,351401,2704350
199705,31938,3517338
199710,13376,2424015
199702,275257,2494053
199703,19996,5173173
199705,141899,3429552
199709,7022,1641578
199712,305895,4240863
199703,252831,3321472
199709,101552,2686087
199710,338644,4038312
199705,527284,2195049
199701,309935,3430838
199711,530711,4354225
199705,305188,2028389
199708,453473,2905678
199708,207957,4984984
199708,148909,4937823
199703,73617,3359368
199703,196526,3657160
199704,32200,1976821
199708,33955,3517224
199703,107521,3049397
199701,353420,3819078
199703,200013,2267892
199705,144705,3499400
199712,432528,2608453
199707,29158,2713526
199708,577616,4022276
199706,149148,2068657
199706,119772,3476033
199701,553455,2977640
199708,273958,4497556
199702,406626,2911940
199705,390425,2909587
199710,399353,3803678
199702,121910,3747905
199705,316863,3829254
199708,543913,3487177
199703,190588,3860734
199708,13633,3557249
199702,300573,3582996
199706,483889,4092199
199701,287428,2237763
199702,495233,2886293
199702,334903,3906786
199708,345467,2695185
199708,52707,3311101
199706,444090,1861326
199706,4182,1791110
199710,161596,2620649
199707,285359,2581132
199711,6967,3747920
199710,150076,2117011
199712,168230,2313445
199706,442642,3094762
199708,510017,2310727
199711,217486,3438501
199712,102735,3996779
199712,136488,2881267
199706,525047,2720786
199710,179889,3404193
199703,21641,3094027
199707,71781,3663310
199706,173477,3535071
199709,475345,3135760
199712,179129,1957154
199708,136076,2091803
199705,389420,3187873
199705,568154,2015292
199706,380734,3506039
199706,590611,3130925
199702,264332,2477267
199710,595458,2429564
199703,284673,3282166
199709,425441,3246613
199704,123083,1791849
199712,105696,3369346
199708,58556,3065449
199704,54549,2886796
199710,390215,2041332
199706,375392,2535632
199710,305863,3337766
199710,434511,3396901
199709,111072,2661102
199710,506805,4000410
199704,156785,4724165
199707,501019,2064459
199706,42844,3616564
199706,514673,3842779
199711,93133,2341224
199706,38296,2177287
199703,112730,4349854
199707,89498,3596750
199709,210827,4692087
199709,424129,1800801
199709,522350,2593703
199705,561547,4021300
199704,334359,3649157
199701,134045,2278932
199703,337739,4130874
199706,342196,2574176
199709,225300,2020503
199704,85014,2277742
199711,261749,3376981
199702,260008,2115058
199710,563766,3904665
199706,419678,2847012
199707,529194,2616360
199709,234727,3384903
199711,339702,4420409
199707,114821,4009430
199705,293692,4323769
199704,75389,2273057
199710,472398,3329999
199708,370454,2716552
199708,526864,3743863
199702,256603,2838453
199704,267819,2764179
199710,433356,2126105
199701,224442,2230013
199709,199517,3006708
199707,404364,2168861
199707,432079,2576155
199708,387505,2866482
199710,590549,3115088
199702,280893,4047580
199704,50026,2318047
199708,566067,2769149
199710,101663,4045123
199709,526569,2970895
199705,211258,2979223
199705,396885,3884465
199706,378877,3344520
199704,198078,2953111
199709,544996,3673746
199712,370016,2715000
199706,160868,2983946
199711,300550,3749205
199703,353693,3185944
199701,328854,3598107
199706,450492,3375379
199710,359519,3827862
199710,461442,2582292
199710,451664,3678812
199708,18959,4785016
199708,360021,2726307
199703,66576,2807477
199710,450884,3486234
199708,509843,4552378
199707,302712,4235309
199701,205465,2603855
199701,585427,3696305
199710,241515,2426529
199701,123656,3785931
199708,322010,2702808
199708,361698,3243090
199704,184609,4064640
199710,460353,2990452
199711,513465,3511295
199701,8778,3204863
199707,542941,4811006
199709,567015,2892159
199707,176193,3002903
199704,338027,2066119
199707,245935,3752435
199707,155381,2647248
199707,273159,1834066
199704,277600,3876138
199701,342634,3782454
199703,188752,2982015
199707,382009,2256167
199712,76987,3181647
199705,339121,2481475
199710,414073,2179406
199707,216868,2852190
199701,148536,3850407
199706,586968,4109880
199702,295210,2771960
199703,116904,3146434
199703,56795,3776859
199701,283510,2807780
199711,101057,1946812
199704,279584,2525165
199707,272690,3511580
199704,516773,2931610
199703,489683,2955590
199711,93216,2811413
199707,576400,3215555
199704,181956,4927763
199704,533850,4506121
199701,471157,2053196
199703,84722,3548270
199712,50228,2601509
199707,211459,2525720
199708,152844,4144595
199711,466613,3266592
199709,349161,2299285
199710,575858,4269896
199710,439066,2005054
199710,250173,2880905
199710,21874,3832386
199701,33284,2289703
199709,99707,3968077
199709,562339,3443018
199704,263225,2233834
199706,159599,3025268
199712,180290,2685768
199707,380264,3158987
199711,572584,4099986
199702,444476,2585219
199705,286357,2297111
199707,432843,3036652
199704,317474,3542217
199710,181706,4369138
199704,243094,2099049
199702,390053,2734151
199705,32709,4012314
199702,476857,4538729
199709,77072,1812792
199709,385693,3913096
199709,371327,3087468
199704,288664,3926696
199704,475389,2436746
199702,535813,3094874
199703,105331,2310514
199709,258661,3015788
199701,213397,2724280
199701,360557,4280010
199710,27061,2012678
199710,323330,2545594
199712,52720,3114604
199703,385703,4249927
199701,270781,3328363
199709,36678,4036675
199701,372598,3728734
199709,357261,2451945
199711,137972,4160637
199702,18110,2512700
199707,132020,2297611
199702,7726,3293579
199704,519315,3602583
199711,220108,1665505
199707,41673,3067873
199706,114375,2338309
199703,128566,3402791
199705,87010,2039882
199711,378327,3091682
199705,251057,1838664
199709,217124,2598610
199710,197551,3791665
199707,490675,2698353
199707,317715,3583223
199704,142451,2335755
199705,564748,2989175
199711,160509,4110520
199707,368426,3368400
199701,458808,3148401
199701,277849,3491072
199706,475877,4261555
199706,566113,2228480
199707,563132,2576657
199712,411132,1689838
199703,178611,3081848
199702,581284,2823357
199707,18309,2120774
199706,74917,4493286
199706,157193,3031710
199706,195570,2974708
199701,119596,3418588
199712,347614,4320160
199711,436531,3416363
199706,562730,2925702
199704,22908,4597389
199704,399182,3251609
199705,157537,3635528
199701,563860,4159342
199706,456579,2713316
199703,380910,3079922
199708,391683,3162461
199703,206485,2755110
199704,158561,2670654
199710,578361,2488618
199710,476391,2625350
199704,153940,3948001
199709,456442,3216366
199711,428314,3105725
199711,331403,2507313
199706,192876,4607155
199702,101626,2845079
199701,264424,2449155
199706,202623,2593537
199712,141611,4007579
199704,352390,3353533
199706,511435,2499396
199705,187347,3549991
199705,229328,3017544
199706,195689,4361757
199710,65201,2728908
199710,47431,2980165
199702,358515,3021120
199706,46145,2836964
199707,596454,2503944
199705,155497,3764788
199711,434818,4401255
199704,18606,2410392
199707,234419,2545745
199703,252067,2623034
199709,126149,2467794
199710,321666,3007392
199703,167499,2594107
199701,64712,4527117
199706,172328,2309127
199704,290001,1872971
199701,51043,1571577
199702,216785,3914071
199703,536486,3602140
199702,357635,2772511
199701,164692,3757559
199704,322456,3752280
199708,6088,2314218
199711,581930,4677690
199711,5047,1713672
199703,374721,3469311
199708,183195,2129464
199707,461175,2456356
199704,341775,3597184
199708,427314,2311281
199708,39829,3254628
199701,401613,2998888
199710,488777,4386123
199712,62668,2688958
199712,23764,4092818
199705,461340,2596133
199706,539814,4356406
199701,469790,3959482
199710,280783,3079542
199703,568698,3738273
199707,242290,2895858
199707,379755,3207125
199702,502107,1959744
199709,382159,1983341
199703,471011,1732230
199710,61227,2794693
199711,76348,3015522
199705,559577,3723151
199704,61372,2085390
199709,224144,2029447
199711,182432,3021287
199703,195904,4655767
199709,471035,2172981
199711,370314,2929178
199702,295176,2311869
199702,28028,1835558
199703,506885,4264252
199703,204105,2492452
199709,233239,2588261
199702,223882,3488940
199704,566741,4338528
199703,133305,3312292
199703,492025,2192652
199703,248862,4449258
199703,551748,3801008
199704,546896,4517172
199702,197110,2107614
199708,142773,3834906
199705,59019,2402970
199710,473360,2852014
199701,540139,1884217
199707,417484,3223358
199702,87307,2459170
199708,325774,3840687
199706,598507,2867387
199712,328085,2508859
199707,119950,3971419
199701,136565,3843744
199701,597660,4413434
199710,347457,3574549
199711,431202,2946268
199706,474532,3291724
199704,282902,4557664
199704,330083,1823208
199703,387304,3478225
199703,323675,2874132
199707,186458,3159944
199704,422811,3531730
199710,95519,3413705
199710,359869,4490362
199708,196586,3368525
199711,426893,3974596
199704,168743,3958651
199709,515036,1702636
199710,38531,2592250
199704,340273,2245674
199705,183379,2825298
199712,504219,2226205
199707,17946,3506071
199707,404054,1638231
199704,273964,3643346
199708,350039,2881546
199712,468422,2502720
199708,8887,4399906
199710,545660,2754608
199709,483104,1941524
199711,323511,3682800
199708,95156,2256254
199702,184215,3118104
199703,553388,2629040
199706,254263,3012693
199703,521828,3625608
199708,177037,2751654
199708,294224,2436420
199710,211843,3439466
199708,547036,1851947
199704,596464,2546638
199712,454938,3270948
199703,424830,3299042
199702,281599,3872421
199702,162435,2674409
199707,380139,2979529
199704,84669,3333778
199710,302661,2658512
199710,20002,1825560
199710,455895,4571648
199709,229346,2016296
199703,147593,3773357
199703,393250,3223776
199704,234981,4502529
199707,467230,2894853
199709,425459,2575039
199701,120634,3143797
199705,100513,3541613
199703,13616,3180059
199711,447233,2197551
199707,239085,2355361
199707,154642,3970137
199712,258501,2881033
199709,211460,2394551
199709,389686,2972471
199709,377145,2056844
199706,31774,2667824
199705,339265,2451990
199705,122875,3347842
199712,488184,1813331
199706,432088,2322676
199705,229263,2017287
199706,585085,2837395
199706,117093,2597610
199705,191353,3626762
199701,586103,2711102
199711,362775,4300358
199709,113459,3251169
199705,412276,2541666
199701,446486,2827676
199701,541447,3429319
199712,461133,1841387
199702,532282,2780974
199710,444572,3303045
199712,340382,2748018
199703,154051,2466471
199701,578653,3059790
199709,357585,4301890
199707,426163,1882033
199705,384022,2276168
199709,383585,3398877
199710,574168,2079342
199712,109673,3786007
199712,73113,2739169
199712,429671,4078456
199701,443265,2198996
199708,599039,2674323
199712,127854,4516440
199705,531425,2253050
199704,338992,4728121
199703,274425,2392991
199701,468775,2845800
199701,98816,4311988
199708,301187,2378716
199712,312839,3133279
199705,156677,2808545
199706,254516,2461617
199706,385042,1825788
199712,567597,3828511
199706,318880,4018008
199702,599816,5017454
199702,502918,3319297
199712,300224,2399451
199707,433844,2780510
199707,75159,2495130
199705,267130,1935319
199703,462759,4175195
199712,71872,3053448
199707,550925,4880473
199711,488940,3510634
199704,208528,3568290
199702,118277,3287395
199706,560757,4135335
199708,114918,4824543
199702,577239,2598198
199706,401549,2967763
199705,156653,3939033
199710,544377,2457514
199703,577025,2406768
199706,452224,2705260
199710,592714,3577246
199711,338434,2782873
199707,24650,3807503
199705,442206,2728075
199707,443944,4342216
199708,520224,2105186
199701,444231,1988455
199707,469288,2957075
199706,321326,2182642
199707,210230,2058097
199710,16139,1964652
199704,20750,3800956
199706,95127,2348597
199702,126865,3893447
199712,560325,2931294
199712,287669,3975960
199711,405010,2241725
199712,225329,2555029
199707,328718,2955416
199707,428089,2608758
199707,206857,3592942
199703,265367,3237610
199710,360033,1690901
199709,141800,3254460
199701,282445,3014732
199703,233272,2126078
199703,289241,2921796
199705,208407,2935950
199703,319931,4920220
199709,597001,2167412
199702,443624,3317041
199704,466187,2895584
199710,170432,2934245
199703,273794,4725275
199710,279885,3330657
199709,57001,2207232
199702,199809,3435840
199707,307125,2830275
199701,116822,4275256
199703,530835,3776399
199707,538780,3637520
199706,597824,4756455
199706,14484,2234771
199701,93382,2585714
199712,527810,4142378
199705,353942,4722370
199706,465707,4001050
199706,88878,3435040
199709,253255,2695583
199707,112618,3300354
199710,283245,3216734
199711,24843,4242816
199704,415329,2239740
199710,179602,3262304
199712,478245,2414636
199701,385104,2078529
199706,552371,2395498
199701,401312,2183922
199703,388803,3378736
199711,387338,2850640
199711,585909,5278452
199706,512744,3513440
199708,326974,3781814
199711,340902,3580746
199708,489139,2203198
199711,570567,4172451
199710,470060,1716046
199709,353110,2646052
199703,405505,2397816
199703,267466,2723555
199706,415857,3822221
199709,357082,2921714
199709,427403,3292690
199704,546026,2342320
199702,74701,3428482
199705,84562,3020431
199712,224053,2127993
199707,279296,2350341
199707,163228,2851013
199708,369479,3134083
199712,270502,3061306
199705,279379,2898740
199712,421140,1973683
199708,495917,4590936
199701,160200,1992376
199711,267466,3337071
199704,97163,1972272
199704,414129,1922433
199706,257420,3458676
199704,253758,3450867
199705,241449,3302271
199705,221286,2897448
199712,439586,2463779
199704,590828,3799224
199710,478172,2486624
199711,195207,2474180
199705,590233,3358306
199702,131103,2694621
199703,86333,2742887
199704,565859,3010434
199708,226306,2883558
199704,318137,2425752
199705,85997,3997707
199710,180811,3450661
199701,462969,3338392
199703,547125,2725132
199709,151368,2427105
199712,51788,3288184
199705,318811,4208540
199701,463262,2425975
199706,459121,2138598
199702,222266,2566620
199707,519426,3122064
199705,291931,4549628
199701,85380,2261069
199711,400045,1865469
199706,253074,2314993
199702,315423,2563246
199706,397694,4740785
199710,407022,1641543
199707,107684,3339376
199711,369146,2843404
199712,53667,3131115
199705,295732,3085707
199708,836,3068978
199708,303134,2619924
199711,303701,4556636
199702,74811,3535903
199702,230522,3398873
199709,475408,2444432
199707,540421,3507360
199712,539589,2713180
199706,140104,2745840
199701,375134,1932173
199702,577239,3000958
199702,596028,2289588
199708,386061,2005043
199708,166259,2146905
199709,290695,3944491
199712,74429,2750703
199701,506217,2448826
199702,496118,2339589
199702,4095,2297907
199702,372106,1802477
199704,97123,2150630
199712,127682,3889522
199711,144953,4727149
199709,489958,4347779
199704,168915,3372647
199705,430193,2861837
199707,487044,1752734
199707,423879,4478279
199705,206342,2995992
199707,589342,3647003
199703,479596,3297668
199711,42997,5185593
199712,548976,3770456
199701,496259,2801673
199706,475528,2828083
199703,275203,2126632
199709,219613,3313481
199702,135007,2180906
199708,432785,3246566
199708,167201,3043680
199708,104067,1870070
199709,356626,3069080
199712,386428,3634584
199709,553438,2893335
199706,355991,3807382
199712,230931,4055261
199702,264261,2254460
199701,179230,2922201
199702,555107,2733212
199704,13243,2946099
199712,360213,2841782
199712,537545,3956300
199701,227720,3163603
199704,191879,5002068
199708,69475,2431043
199711,105830,3561510
199709,159669,2862660
199706,285136,2606604
199706,478764,3476766
199706,467199,2099106
199712,292265,3360629
199706,540925,3397075
199705,115145,2111454
199704,62564,3022588
199711,368096,2297893
199710,129300,3094610
199702,424150,2653101
199712,500016,1930381
199712,537710,2881940
199701,282428,3243943
199703,12837,4199592
199702,453744,3123804
199704,127768,2941454
199704,326676,3873551
199710,158237,2792515
199712,498584,3411999
199706,158128,2700795
199711,345592,3465119
199712,351014,2343000
199711,453941,4581916
199712,474983,4135211
199704,547723,3399744
199704,223136,2118240
199706,148976,4232187
199702,212848,3364946
199702,134601,3460929
199710,120357,2380060
199701,297927,4434992
199712,596203,3377868
199701,340067,2191959
199701,418636,4197447
199710,245283,2527779
199710,419310,2684769
199705,578424,2487974
199703,21369,1974250
199703,589574,3027661
199706,597234,2755604
199712,443482,2736883
199705,193252,3450566
199707,383347,3384160
199702,464455,3134101
199712,271018,2417116
199712,50707,4117726
199711,7904,4794287
199710,317837,3794961
199706,536216,2824940
199706,503190,2040320
199710,394901,3257292
199701,125324,3238368
199707,216458,3100736
199703,80117,1790483
199709,455056,2232354
199706,4568,3048199
199705,53560,2724408
199705,491945,3095198
199703,79150,2835295
199707,346487,3491711
199707,266287,2331082
199710,385713,4144204
199706,210562,3598912
199707,130678,2860313
199711,304796,4541567
199711,96692,4258876
199708,174733,4078238
199708,37110,2094220
199707,129691,3799283
199711,247262,2154883
199707,458872,3705640
199704,52219,2840184
199704,9193,2332234
199701,258454,3354545
199701,453397,3143661
199702,289980,4396973
199701,538770,3364275
199702,101657,2896002
199705,321574,3031564
199710,471536,3400942
199712,44040,2025154
199703,70973,4471131
199710,473637,3978206
199706,267486,2848801
199708,249171,2187672
199712,512947,4974276
199712,213600,3405577
199705,296436,2692949
199703,247170,1899172
199711,4171,2786840
199710,420929,3514810
199710,448545,3435096
199710,440292,1990116
199708,567685,3829562
199708,236950,4464500
199705,131900,4172904
199709,38382,2606430
199708,44147,1706542
199706,333127,2697255
199701,562567,3405738
199701,174595,2950165
199702,389470,3371552
199703,374049,2427990
199706,72678,3714007
199706,494295,3223175
199712,65908,4008272
199706,65783,3987218
199711,397554,2981029
199711,85380,3080297
199702,208952,3971245
199708,142193,2015830
199706,168668,2716136
199712,324549,3619119
199702,419982,3149645
199706,484542,2610349
199703,560722,4635020
199710,207863,2868777
199703,588108,2224708
199701,459279,2909887
199701,534652,2948229
199703,256431,2322541
199710,182727,3534383
199706,266317,2922074
199710,58943,3613686
199712,252700,3227703
199706,316103,2215798
199710,448496,3588063
199712,358641,3263289
199701,541051,2594663
199701,28089,2245712
199710,169129,2135049
199704,192212,2869262
199704,546887,3057432
199705,447580,3207876
199701,344855,3197430
199711,17688,3532496
199707,546705,3261628
199711,480770,4396133
199701,393940,3972265
199703,498463,2385070
199703,129440,2568581
199712,102217,2962680
199709,580750,4617101
199706,319001,2447976
199711,84735,3638948
199701,173104,2544890
199702,551814,3358422
199710,50053,1958956
199707,537336,3131146
199709,474876,4847376
199702,194006,2217600
199710,381507,3902919
199702,193331,3332932
199704,455676,3712003
199712,156756,4600759
199712,502892,3410766
199706,566608,4250084
199706,73498,2595708
199708,489690,3436604
199710,38606,3694683
199701,291247,1936591
199703,537991,3652146
199706,31159,2692670
199712,231153,1951452
199712,575669,4099904
199701,61923,4704760
199710,360162,2515184
199704,531206,3240174
199712,93323,2606313
199708,276466,2631028
199705,72806,4347387
199705,587273,2557270
199711,526839,3123365
199703,489605,3520832
199702,165868,4003090
199707,587886,5169539
199704,73620,3078873
199704,131329,2530195
199703,544601,3032803
199701,362928,4166974
199705,91289,2581044
199709,216,2098474
199705,130508,2536986
199704,175838,4702280
199703,28364,3192129
199703,306962,5316165
199702,102274,2552540
199711,150236,2099127
199702,376910,3934062
199710,177684,3012472
199709,2492,2484981
199702,140028,2208665
199703,251359,2439853
199712,549157,2040771
199712,131807,3249159
199702,144779,4333277
199708,375640,3530766
199708,59379,2384975
199703,53930,3042546
199710,569602,3970002
199704,152471,3808675
199711,232488,2613664
199711,407495,2992870
199711,361654,4203318
199709,180478,3896175
199702,208235,2366465
199705,443730,3775889
199710,551202,3007632
199708,532305,2407104
199712,213828,3605546
199709,139982,3649673
199711,8483,2329337
199703,512585,3163168
199709,214427,2319297
199704,439230,2177069
199704,308303,2095441
199711,203619,3642059
199710,415882,3624485
199706,305999,5088639
199706,365644,3303005
199709,505159,2706602
199709,493781,3407539
199705,553362,3311895
199708,263565,2965387
199703,308618,2737567
199701,441329,1965154
199712,398852,4034337
199705,185653,4412693
199705,260997,3062280
199708,225909,4183549
199709,381149,2942470
199707,23054,1594545
199711,215839,3992215
199703,48589,3164339
199710,208437,2825382
199707,98118,2099402
199707,31869,4192402
199710,189038,2620344
199712,339583,3212688
199703,332135,3056687
199708,579367,3124094
199708,306089,2336879
199701,550126,2100514
199701,224344,2539196
199705,164668,3602200
199707,193120,2030762
199708,232026,2093251
199705,216082,1560981
199705,336883,3801342
199711,96232,3283058
199709,360704,4279373
199708,115198,3032975
199712,88744,2768918
199710,221818,2839353
199704,99625,2678998
199708,321553,3394708
199702,44815,4003567
199707,195024,2470796
199706,389129,2653043
199709,147141,3015499
199710,321392,2378718
199712,127972,3331950
199703,548622,3496565
199706,256439,2436403
199706,463349,3295235
199706,97848,4511232
199707,311797,3230481
199708,577861,4513619
199710,298562,3364545
199702,73582,2512261
199707,448765,3393205
199707,561795,4270571
199709,251946,3972367
199709,543227,2337168
199707,491949,4768840
199712,507843,4164345
199712,422274,2512125
199705,170791,3939547
199705,159055,2199134
199705,385214,3020640
199706,540327,2641623
199706,522503,3221813
199710,519933,4798299
199705,530906,3718809
199711,330577,3072047
199710,209171,2457364
199701,215642,3827096
199702,485162,2135974
199701,290163,2546155
199706,234487,3275066
199706,505932,4145189
199705,478100,2091475
199710,350097,2447868
199703,9985,3966193
199705,58772,3937501
199710,113871,3012022
199704,446920,4433887
199710,134310,3192736
199712,219867,4227687
199712,278238,2797306
199711,472694,3446673
199712,535409,3466512
199711,169330,3475935
199711,224742,4455169
199707,529381,2465309
199710,128015,2711826
199708,93438,2336093
199710,51106,1671275
199708,194040,1857557
199704,139774,4004804
199712,163826,3741843
199701,471905,2935440
199710,171235,2351214
199709,349618,3793790
199707,23140,2498379
199710,398341,3039864
199710,164062,2293784
199701,391154,2832693
199710,55575,3379498
199701,569167,2877733
199704,221751,3773701
199711,208480,2506188
199706,514013,2070411
199703,559459,3124928
199703,561692,3402119
199705,233128,1852698
199711,274759,3162341
199711,270712,3998095
199702,451726,4212704
199701,480760,3803516
199705,569191,3150425
199708,213844,2974248
199702,283719,3984318
199711,137220,2269282
199705,408512,2642111
199706,197870,4835056
199712,187237,2383614
199707,157146,2593969
199708,12332,2456307
199705,338910,3369648
199705,83021,1672697
199705,542043,2320857
199712,356419,3393420
199707,188478,3007622
199707,596554,4411866
199703,85127,2732478
199703,554191,3059382
199705,120133,2818249
199701,297359,2416997
199708,324697,4088990
199711,287549,3194445
199707,560544,3321356
199702,14087,1657788
199710,37486,3627027
199701,236728,2745106
199708,182209,3137616
199705,352413,2400325
199712,586401,3654492
199711,403779,2968371
199706,104720,3718496
199708,439992,4358524
199703,48026,2603555
199707,456929,3224889
199710,533858,4682279
199708,484182,2601702
199706,400134,1786942
199709,337567,3838083
199712,480512,2552157
199710,113262,2525014
199709,251477,2209827
199706,382017,2100189
199712,345762,3290105
199701,523698,2721960
199702,332909,4876085
199709,193744,3804121
199709,45528,2771691
199702,322613,2613688
199703,550730,4471362
199703,91694,4323794
199707,347387,2414044
199710,568625,3183968
199707,265636,3107142
199710,586339,3215499
199707,198610,3570994
199709,313015,2498040
199704,451325,2492613
199704,212748,2871402
199706,527320,2061369
199702,121585,3895956
199702,56598,3289512
199706,324418,2998749
199707,334403,2621799
199702,149591,2834939
199702,369475,2841806
199703,446361,2164955
199708,597901,4937233
199710,449155,1745629
199702,129730,3413876
199706,356077,1791367
199711,191698,3937318
199711,463718,3699718
199703,32291,2363396
199705,544775,4059862
199705,386574,3312817
199706,320099,2522406
199708,14089,1791500
199708,597337,2966153
199710,15133,2716752
199702,489013,1618213
199709,115039,2646669
199701,97675,3244979
199702,472585,2693021
199702,512310,2090540
199702,541217,2720206
199704,420269,1880188
199709,414199,2314280
199710,261639,3932723
199703,370036,2167799
199703,186979,4958328
199711,358149,2981611
199701,395972,4367531
199710,468455,3347907
199706,376916,3766581
199709,149049,2042354
199710,72659,2914126
199702,295904,4417244
199708,382900,3390741
199711,174431,3424853
199706,67471,3417804
199708,434258,2378498
199712,274753,2849043
199704,44212,2903243
199711,286608,3520854
199711,244838,3082495
199704,405646,3953527
199704,349268,3098172
199704,277433,3317307
199708,119786,4108149
199706,29503,3597007
199703,539993,3386928
199703,321340,2994926
199709,205333,2882808
199702,60424,2658086
199702,130547,3227646
199703,108808,2943216
199704,592665,2868468
199705,226459,2237485
199711,373348,2984793
199705,532763,2930647
199706,58980,4013688
199708,415773,3298128
199709,464377,3512995
199701,433404,2238774
199709,552559,2575224
199707,342355,2654946
199707,567662,4107895
199702,92693,3799545
199711,531354,3026946
199701,548866,5014965
199709,586260,3489454
199703,405214,2326796
199710,78446,2734924
199707,580494,3074939
199707,243541,3711325
199701,535677,3416736
199706,282653,3434844
199711,225418,2901744
199711,194290,2865480
199702,90889,5075676
199702,183277,3253765
199708,183033,2464194
199708,573429,2734368
199712,339290,2449863
199710,381598,2598310
199709,337181,2945535
199705,328523,3103020
199706,188741,3403316
199703,542560,2855726
199712,7941,4470736
199711,269220,1947925
199711,170917,4160695
199710,264512,2923470
199705,87450,3208388
199708,265491,3313492
199709,6029,1795238
199705,180363,3624276
199712,318099,2101227
199708,294587,3416191
199711,75598,2775812
199707,311520,3752199
199707,421341,2081565
199708,280480,2284175
199712,335957,4400411
199711,158913,4353977
199705,458993,3864900
199705,493917,5056214
199709,462327,2906082
199706,531270,2201715
199702,537518,2603890
199702,309974,3571128
199704,24157,2889913
199710,154418,3251081
199707,128825,4402822
199707,491149,2412493
199703,154980,3744363
199706,589884,3053561
199712,471995,3363518
199710,262991,3200619
199706,1138,1642864
199703,258079,2099009
199710,580990,3485442
199710,512144,2526122
199708,511818,4281708
199710,208409,2517532
199702,554230,3293998
199711,397871,3662079
199704,86716,2663038
199709,133379,2796492
199709,518505,3619788
199706,535640,2960820
199711,90516,3132034
199710,62304,2646567
199704,257732,3406475
199707,514084,2348750
199705,225239,1840631
199705,389371,3666963
199709,158436,3623992
199708,56246,2682197
199704,126479,2774581
199703,111316,2053348
199703,523579,2983948
199712,194555,3167136
199711,8315,2874778
199709,359034,2312830
199703,129990,3646081
199711,369854,4674931
199707,451623,3971141
199709,28834,3405787
199702,38851,4349335
199712,520591,4148181
199708,129629,2836240
199709,422195,2597420
199706,154114,3153897
199706,585108,2716643
199701,82694,4097830
199703,387959,3463422
199704,363756,3079000
199701,428500,2545551
199706,561742,2821018
199702,44870,3266766
199709,327015,2228838
199708,77019,1523895
199702,249572,3079637
199707,186477,3233255
199707,1349,2588203
199707,27306,2343270
199708,231053,2195393
199704,363653,3869306
199705,334489,3327258
199702,88579,3605411
199712,106626,2775454
199704,309359,3147182
199709,116521,2352405
199710,5072,2296114
199710,51431,2326629
199707,113756,3026272
199705,121206,2672841
199708,548232,2189159
199708,310972,4283193
199712,418644,3600276
199705,83153,2894910
199709,553398,2220596
199707,369079,1963182
199712,46874,3182880
199704,276126,2534853
199706,295965,4659217
199704,145353,3053996
199704,167018,2567133
199703,326179,1884870
199708,372916,3245884
199709,434669,2726188
199709,167049,2678496
199710,519829,4710742
199701,257486,3325754
199703,433330,3218913
199705,304458,2486148
199706,44628,3852919
199709,220421,3185848
199706,84893,3800849
199705,444209,2758406
199708,332870,3935114
199703,243742,3961465
199708,332448,3479010
199708,441634,2517824
199711,377797,4728195
199702,212741,4420420
199710,308957,4250362
199712,448668,3071616
199705,10153,2449497
199701,37526,2463104
199711,434416,3370573
199701,404371,2350470
199703,191554,2741486
199712,239206,2267476
199706,249617,3070536
199702,395450,3263969
199706,521456,3829498
199712,372283,3417990
199710,518571,3624174
199710,186621,3613323
199708,589765,3026935
199703,269594,3152177
199701,29891,3033602
199701,264272,2038592
199702,64983,4049850
199705,27061,1820994
199703,37302,2671930
199711,199957,3743649
199710,235927,3427754
199710,348076,1986214
199710,100988,3076952
199712,417722,2866195
199705,393344,3570327
199703,257675,2853889
199701,132220,2186376
199704,500518,2854761
199703,186643,4529927
199709,75907,3434409
199711,375778,3381258
199706,486883,2924461
199711,186547,3961334
199709,212049,2323770
199709,464024,1629212
199702,345929,4621289
199710,21334,2892280
199701,83884,4258766
199705,533268,2342232
199707,33241,2565714
199710,446577,2550422
199709,305949,5014395
199706,583171,2919661
199708,144456,2484745
199701,597757,4052585
199710,537921,3573033
199702,455979,5224365
199712,110514,3041397
199711,54614,2997613
199709,429192,2690808
199711,433716,3642515
199706,229173,2382869
199710,43155,2663013
199710,44566,3013567
199708,165776,3713008
199707,238978,4813486
199705,6927,4291372
199705,16578,3575011
199711,364052,2742110
199708,431589,2828241
199710,249858,4035098
199708,553504,3205293
199707,357250,2886385
199704,375827,3767563
199706,220354,2324396
199706,126039,2191831
199706,219595,3065509
199704,82827,4300132
199704,435522,3151115
199708,494124,2039414
199711,379563,3449355
199708,117874,3098883
199706,363499,3234333
199704,38638,3372411
199708,577839,4508337
199703,107792,4139517
199707,366737,3896035
199712,98397,2277276
199701,66755,4304375
199705,118679,3458153
199712,470839,4072072
199710,170146,2400660
199711,537710,3088168
199704,439511,2967702
199708,322648,4285165
199705,72243,2187432
199703,315424,3692086
199703,305075,2186041
199712,383365,3754123
199702,155824,4417577
199712,65568,2852421
199707,599427,3791577
199712,524358,2363784
199701,456919,4689725
199703,593152,3050568
