"lo_orderdate","lo_partkey","lo_revenue","lo_suppkey"
19970108,44430,2196339,14062
19970815,184339,3381832,9493
19971125,494053,2600822,4449
19970728,332913,4203144,7096
19970306,289853,4975668,2723
19970810,162917,4417179,25
19971024,490585,2836008,17899
19971024,56187,1954837,7016
19971024,524437,2409865,2564
19970109,227745,2892150,2269
19970602,82526,3119619,211
19970514,379597,2930661,6471
19971024,466454,2245699,17943
19971024,340887,4301077,5537
19970111,455525,3191958,7888
19971015,353805,4189712,4869
19970205,290337,2548454,14057
19970524,343583,3669541,7062
19970720,528213,2797642,16186
19970322,138735,3476510,2621
19970322,104005,2597166,11013
19971216,441157,2398315,12678
19971216,316710,3335984,11608
19970805,466352,2379585,9056
19970828,320526,3883286,6341
19971114,523902,4756923,636
19971114,209024,1443366,13821
19971102,207756,3129494,1866
19971120,107495,3533856,7932
19971120,56655,2900970,9208
19970211,297490,2826212,5735
19971010,125346,2775592,7104
19970421,530998,3207801,8301
19970421,72261,2441854,18282
19970421,75737,3982097,17049
19970421,302107,2652943,8312
19970421,35720,3427340,13819
19970204,127732,3927717,8453
19971107,368922,4121183,11953
19970314,429886,4183741,18887
19970223,83094,2879061,867
19970102,447703,2525540,16745
19970331,428816,4381167,11044
19970331,180131,2232112,18717
19970513,141563,3018177,15574
19970513,239210,2675337,2997
19970513,337701,4346725,3489
19970513,325566,4254213,12159
19971013,238912,3827661,7598
19970408,284042,2241875,12629
19970309,12126,1951665,12985
19970715,356763,4323726,2564
19970521,230416,2229638,9128
19970521,197215,2713650,14090
19970521,191031,1858081,9507
19971218,215179,2735400,15129
19971218,510727,2688221,15183
19970220,125863,3926939,6648
19971027,287196,2476395,1148
19971115,277055,2507857,9182
19971115,451863,2900114,8855
19971115,158062,2414849,15730
19971115,7958,3545305,19419
19970711,451686,3684735,12423
19971001,257765,3076831,1216
19971001,88986,4597753,3921
19970124,470528,3633862,16439
19971222,52726,3088844,378
19971222,10828,4089704,5255
19970702,406441,2694840,14787
19970702,241471,3432277,13236
19971024,405092,1644168,10073
19970813,517415,3330306,3185
19970210,42429,3325693,16010
19970915,75672,2965806,16382
19970915,410168,1987012,7423
19970915,489465,3848448,7430
19970915,432700,2644941,4793
19971014,341937,4947300,15623
19971014,503430,3483186,14857
19970324,535764,4103407,14104
19970901,385103,2209847,18689
19970825,443100,2603527,1837
19970825,573749,3220746,18557
19970825,391389,3478869,18212
19970825,262098,1908144,14884
19970825,399106,2819910,4251
19970409,227402,3145336,12045
19970111,301468,3438513,15889
19970412,104749,3989758,4949
19971202,332261,2560635,16375
19971101,534294,3055021,10994
19970216,260425,3359619,18605
19970216,558973,3657510,10569
19970216,456350,3124741,556
19970216,454082,2639880,14575
19970917,275801,3693946,10695
19970713,580044,2071568,8203
19971201,187101,2680353,3930
19970103,473221,3159853,12807
19970528,539545,3327492,14743
19970819,199158,2627443,3888
19970107,242360,3115221,16583
19970107,533876,3953389,15387
19970105,189453,3325522,4670
19970314,110845,4140379,17367
19970426,151956,4385362,11669
19970117,469891,4237200,6895
19970117,251392,2192396,3981
19971208,216619,2888463,5497
19970228,17142,2260204,3110
19970228,101214,2571384,17871
19970228,99700,3870216,3529
19970228,289564,3728520,7033
19971030,281680,4037858,11108
19971030,193237,2476888,330
19971224,576087,1977202,12698
19970524,509166,2378483,3556
19970902,155869,3118273,10779
19970902,85550,3712959,9518
19970417,276414,3506588,1768
19971021,542563,2592947,6230
19971103,227189,2232340,15923
19970521,353341,3179072,13849
19970521,398967,4759948,16569
19970521,101251,2165140,5172
19970623,212831,2824988,10924
19970606,244255,2232984,17220
19971109,70682,3497070,1488
19971008,590397,2855750,5722
19971225,93404,2575408,19259
19971225,224675,3292100,5019
19970723,245464,3523625,4878
19971124,264782,3285674,13167
19970517,418885,3117070,8430
19970517,399231,3447930,9323
19970720,373566,3964431,17114
19970720,114472,2568620,12700
19970211,145391,2585502,15723
19970211,508183,3023164,2914
19970116,509045,1822400,12051
19970116,109873,4931236,11402
19970116,428559,3718825,10424
19970820,251175,2252320,1070
19971108,441980,3753587,1226
19970418,553426,3164436,13742
19970919,325969,3714596,18628
19971226,412467,3575508,13541
19971202,233679,3441416,5088
19970328,467864,4132631,10491
19970328,118294,2590460,2212
19971213,284810,4128040,9773
19971213,597337,2868620,2225
19971213,279453,3751560,7515
19970113,535706,3143732,17074
19970113,525539,3833049,18132
19970927,535328,3041522,5029
19970330,32715,4284046,16790
19970622,309511,3287321,3746
19970622,356536,3822048,13754
19970416,372539,4064253,14422
19970416,247894,4645221,17305
19970206,335170,2744149,19061
19971214,39882,3749429,12225
19971108,169831,4466950,6960
19970728,571912,3650357,4507
19971113,325347,3019126,15837
19971113,494260,3097972,11133
19971113,271667,3809861,4436
19970703,298908,4111254,6035
19970703,216050,2110797,21
19971226,301712,2899580,224
19970806,230684,2853121,18777
19971229,115484,2928484,971
19970330,224367,2404493,19072
19970716,143710,3472345,7332
19970716,503055,1752097,8169
19970101,188534,3236947,7942
19970101,164708,4786290,1505
19971127,419146,2582916,17503
19970509,360709,4119838,2665
19970630,279786,3671035,3385
19970825,514121,1755999,18311
19970329,231817,3819379,18943
19971226,447376,2695663,3763
19970404,232419,3048758,11630
19971112,137732,4187181,9144
19971216,64070,2527267,2718
19970227,36386,3239831,13556
19970617,165261,2318302,15145
19970416,472711,4091366,11825
19971201,324173,2725933,17829
19970315,250671,3580625,15065
19970315,425016,2049476,16740
19970528,529188,2974739,15202
19970528,589033,1837852,9121
19970830,418391,2225929,17102
19970220,510525,2856030,15955
19970324,286421,3610006,9312
19971014,164655,4003345,17565
19971014,152764,4581868,7572
19971014,50606,2434522,4094
19970409,394876,4056029,6266
19971028,578410,3500693,17449
19971028,120792,3480556,14551
19970517,180012,2132695,3018
19970201,362040,2459730,16035
19970403,48167,2097615,14441
19970403,133162,2179971,19085
19970403,39500,2251378,10999
19970403,266171,2173112,12499
19970309,154330,3363921,4466
19970309,11390,2373735,4471
19971012,54090,1879362,9671
19970426,493753,4323156,11026
19970426,496308,2967237,17207
19970128,280989,5019483,620
19970618,188148,2956846,12935
19970902,41457,2701805,4134
19971018,224634,3333888,3542
19970228,166901,3435953,9984
19970303,448894,3637825,691
19970303,155635,4427759,1231
19970907,138070,1883719,5236
19970403,519062,2012896,18144
19970910,375716,2934804,5613
19970910,258535,3252886,9840
19970910,581555,3240329,12533
19971004,544649,3780159,17064
19971004,88201,2235696,18401
19971004,482890,4905046,5436
19970109,390950,3490007,7837
19971024,89535,3607037,18469
19970525,84073,2501027,19943
19970727,227545,2252970,8249
19970222,377524,3010838,3520
19970812,289651,4163944,565
19970530,65254,2979847,4371
19970814,181408,3981166,2343
19970814,236925,3831810,12260
19970121,324475,3859610,5267
19970121,43232,2459756,8306
19970908,146961,5258847,6535
19970505,290908,3645868,18643
19970727,403840,3107487,8302
19970727,312384,2932377,623
19970316,292208,2160342,18037
19970324,122322,2349871,7273
19970324,252269,2724608,567
19970219,16937,3542860,11557
19971005,210866,4619810,2538
19971005,504395,3565594,11463
19971005,173809,3185697,9389
19971127,77235,2868136,5239
19970131,305973,4798978,8110
19970221,449794,3138786,4069
19970613,195256,2261992,8697
19970613,471912,3323181,15748
19970108,326008,2092795,3307
19970714,232113,2652463,10940
19970714,507163,2309856,5968
19971005,383771,3754034,4401
19970310,45596,3815435,3518
19970310,367504,2922971,18308
19970705,385459,2670336,6161
19970406,319097,2706494,11298
19970406,570145,2322094,5227
19970305,4596,2594520,11275
19971231,28493,3236732,18299
19971225,542545,3838623,6512
19970325,277958,3740236,8360
19970124,585751,3857133,11915
19970124,132863,3602134,16370
19971125,123583,2649250,5424
19971225,372192,2548586,18624
19970505,157761,3928521,19588
19970505,42037,1820995,17015
19970601,262660,3738585,4087
19970601,318788,4155571,9807
19970303,51561,3781400,18405
19970830,510306,2969527,5567
19970719,422582,3149044,14756
19970719,466966,3672586,12366
19971125,437112,2077198,19447
19970129,450229,2402030,7672
19970129,396389,3382187,9758
19970530,485365,2703380,14371
19971125,61989,3589803,16814
19971222,303210,2678745,4264
19970408,207749,3810479,7836
19970408,189348,3400746,6887
19970408,557701,2849061,5782
19970301,306676,4287417,4645
19971017,156540,4267551,14460
19971017,47237,2478593,46
19970510,202878,2785265,541
19970510,359272,3342793,9117
19970208,343131,1965476,6607
19970227,88685,3116392,13781
19970221,570762,3951387,9911
19970221,584003,2000043,9202
19970227,563574,4288743,16175
19970227,387562,4453785,12187
19970227,147276,2167516,16166
19970906,200957,3009862,6539
19971220,348070,2683344,7203
19971220,10368,2881423,17277
19971220,244897,4923345,3855
19971220,248967,4582952,1646
19970713,140006,2092000,17815
19970713,268268,2529367,12825
19970604,220594,3966685,2407
19970604,410055,2152981,3035
19970102,326486,2416927,17607
19971022,300647,3751653,9906
19971001,165675,3803363,14747
19971018,239885,2989137,18667
19971018,409625,2915740,19037
19970407,483894,4833637,8521
19970923,187955,4706956,19527
19970923,296238,3112702,14460
19970924,95936,3199276,18275
19970713,165540,2658774,3276
19970805,50329,2507467,1913
19970805,474669,4215936,16470
19970730,172863,3240629,10173
19970730,441992,4020723,18775
19970530,429908,4863030,16005
19970530,415724,2951460,18499
19971013,546203,2298491,12655
19970305,577000,2250888,17628
19970305,427334,2204769,12082
19970403,305826,3333894,13984
19970403,401853,4243178,7190
19970403,389002,2291079,6359
19970808,60778,2910700,19349
19970808,283674,4137519,14644
19970507,433537,3573339,10471
19970830,158548,2731118,13968
19970826,581124,2313792,12765
19970826,134861,3753802,9433
19971203,344543,3756095,4878
19970413,569954,4122745,9336
19970212,364737,2940407,18986
19971127,44796,4700133,8379
19970418,373417,2280312,14631
19971011,234395,3323450,7986
19971011,465757,3255959,14218
19971011,397249,2450138,14899
19970211,304005,2181436,16287
19970211,401109,1636329,6865
19970831,113810,4504810,10546
19970831,4391,3287699,19119
19970427,268485,3101704,11769
19971014,447282,2261838,6519
19970528,442901,3833426,3426
19970430,410946,3717553,873
19970730,135633,3604240,11116
19970730,178442,3129065,3743
19970212,593681,3614982,3883
19970212,304356,2503025,4066
19971014,329410,3212740,1170
19971014,184509,3155130,7950
19971014,523376,2928839,8861
19971015,485432,3611560,17028
19970429,92040,2399493,1078
19970609,141385,3245014,15976
19970609,44103,2714083,15607
19970225,16786,3254012,14728
19970829,324664,3039570,13688
19970523,127309,2309126,5228
19970523,64482,2434425,8095
19970523,333069,1761075,11376
19970104,461387,2669752,10245
19970104,127329,3405719,2719
19970104,405195,1851586,14450
19970104,101378,3550498,11904
19970113,578868,3815806,8072
19970127,15257,2553160,12010
19970505,44306,2185524,10811
19970730,203850,3626941,10867
19970730,468034,2182377,3822
19970427,223586,2717226,2689
19970308,107689,4443604,3052
19970308,381913,3812253,12212
19970915,449833,4635306,10062
19970915,497787,4283424,10043
19970206,75988,3138440,3155
19970321,429245,2538663,6985
19970321,305546,3390093,15416
19971210,105687,3698505,15901
19971210,277761,4129531,19350
19970309,62598,3628371,1290
19970221,592989,5115375,3383
19970301,580677,3444994,8058
19970301,328721,3936847,6356
19970301,555975,4390913,9772
19971020,225140,2492404,13006
19971020,321091,1801569,15070
19971020,169042,2638720,8166
19970622,46037,1830401,2819
19971227,284107,2283651,9639
19970222,512624,3726538,6785
19970526,163319,3115726,9284
19970526,400278,2799522,4353
19970822,461965,4659340,17418
19970227,61852,3627700,252
19970816,473282,2477883,8832
19970911,291842,3711671,3335
19970808,588068,2543288,440
19970808,446670,2822670,8476
19970105,554438,2486355,16198
19970130,152611,2971207,17831
19970130,461506,2958439,10315
19970207,153871,3853589,7
19970811,534779,4701240,16282
19970206,595723,3109977,9052
19971010,461768,3462939,19970
19971010,522906,3628223,19383
19971010,275831,3855753,2688
19970807,251659,3259935,8951
19970721,527666,3505834,6904
19971229,153627,3826771,16113
19971229,572949,3764815,4403
19971229,285212,3070818,18340
19970315,480482,2886896,2049
19970315,49227,2705306,1906
19970315,552771,3257217,5657
19970315,13601,2938324,15626
19971004,303494,3261511,18493
19970625,510850,4722786,7958
19970209,300827,4299009,15196
19970209,392300,3202267,6946
19970615,277687,2575244,19071
19970310,590949,4793812,19793
19970610,233859,3999826,3430
19970421,12496,2957829,6666
19970421,38863,3607323,14977
19970221,38183,2392598,848
19970221,336102,1843705,7654
19970610,313233,2033831,9221
19970610,496193,2272503,9978
19970610,105185,2285145,8612
19970806,367599,3066507,17035
19970806,24130,1648659,2848
19970221,461170,1903725,3450
19970426,553457,3730762,10862
19970426,142777,3046294,10866
19971229,20259,2426896,3241
19970826,474144,2012616,1560
19971025,567478,2936355,2687
19970528,132708,3916575,16035
19970702,381971,3859564,7039
19970809,259659,3043043,15051
19971105,341877,4701207,7920
19971105,310442,2483655,4201
19970718,385187,3263116,1615
19970718,426975,4330740,8745
19971014,202520,2778162,18298
19971202,49324,2567013,804
19970706,273465,2200828,14424
19970706,111481,3367034,1923
19970706,460370,2125899,10185
19970706,436487,3367906,11403
19971001,43991,3566186,5045
19970508,594341,3134738,13306
19970112,88283,3146418,12578
19970112,563602,3371133,18283
19970405,493613,2956125,17923
19970405,542626,3106933,360
19970405,510382,2882185,4474
19970405,373725,4613691,7107
19970208,353645,3397260,19342
19970131,82351,3168039,1085
19970806,598033,2438457,17076
19970806,202872,4304035,10469
19970615,415917,3233217,2322
19970615,373290,3271872,19017
19970522,259699,2899372,4020
19970505,260108,2665952,19779
19970309,216611,2902440,8367
19971111,406785,4522074,5178
19971213,561366,3282882,14049
19971213,297937,3860165,12242
19970527,213141,1630739,10689
19970613,468749,3634695,18589
19970613,263161,2093167,2799
19970830,343352,3080910,2570
19971108,269225,2155549,9341
19971227,28518,3127354,3673
19970924,146104,2592325,6450
19970519,233615,3490544,4002
19970518,474377,3372969,11494
19970518,42483,2654243,19055
19971012,508933,3145894,8560
19971011,140308,3039068,13222
19970403,399958,4681813,370
19970614,432507,3045939,7638
19970614,130059,1862275,8587
19970302,423467,3036720,16016
19970302,796,4443893,10029
19970723,585958,4956530,14198
19971017,218297,2977436,10728
19971017,517327,3161793,18121
19970603,380647,4244786,14338
19970603,327599,3781798,3093
19970603,147591,3165755,10356
19970417,567555,4380831,5185
19970417,177219,2488723,16838
19970129,501079,2358829,8933
19970129,23294,2127822,350
19970129,301946,4090653,18275
19970506,280187,2416041,5871
19970923,92632,2661143,12839
19970414,423240,1858825,18378
19970530,108091,2600446,5634
19971115,224405,2661438,3817
19971115,569963,4383018,16558
19971115,15609,4034091,5157
19970718,146981,4917851,16161
19970718,364161,2866851,19774
19970420,391198,2609300,3306
19970314,466137,1725264,19117
19970314,151219,3170444,12328
19970314,502155,2291117,6450
19970413,445305,3055684,16736
19970107,103227,2505958,14191
19970130,500524,3085588,6487
19970130,453024,2157216,7682
19970705,237212,2482272,11204
19970227,443791,3625669,8983
19970131,397443,3050051,19839
19971204,292991,5142476,14639
19971023,210948,3002171,12678
19971023,284500,3847798,5153
19971023,87261,2300543,6583
19970702,469235,2124226,7235
19970702,33148,2627170,2735
19970611,395714,3901713,12275
19970312,13155,1797696,4478
19970312,477551,3894694,15603
19971030,466479,2471719,4316
19971030,501623,2748823,8057
19971030,176686,4406700,5398
19971030,303666,3489568,94
19970325,106784,3266382,14525
19970712,196082,2350269,6925
19970712,208318,2207340,16131
19970322,448395,2935263,17640
19970315,315648,3097679,13360
19970723,249440,3267939,10413
19970723,54704,3649140,10770
19971203,544202,3021986,5908
19971001,336369,3528833,13145
19971111,508867,4608938,3110
19970105,2053,2086784,13116
19970908,245866,4569485,9737
19970706,254136,2550880,16672
19970205,505253,2340307,6350
19970129,567296,2729266,8187
19970320,322772,3756432,15182
19970320,217133,2608498,18575
19970320,139310,2428758,7561
19970320,249242,1822581,8910
19970316,78040,2296698,11256
19970316,11224,2819886,15313
19970917,282823,3488824,7671
19970917,190384,3391074,12020
19970624,560943,4859506,4712
19970624,559173,2084797,4956
19970624,214769,4273357,19103
19971202,565815,3889473,4046
19971202,283968,4440686,15433
19971111,404150,2156749,10064
19970929,502318,3036667,13058
19970713,101054,2004595,10360
19970713,398969,4328219,15460
19970713,427178,2597102,7260
19970729,390141,3077825,14995
19970729,239673,3830067,6767
19970729,370333,3561626,4987
19970523,47113,1994066,17920
19970102,433895,4038144,1777
19970620,504311,2299126,18761
19970620,175565,4163741,15848
19970620,540874,3860337,11983
19970115,337643,4492323,7524
19970506,317871,4533264,9165
19970506,410638,2620248,4768
19971231,399080,2101102,12142
19971104,191167,2196747,9190
19971228,68597,3796555,6658
19970315,42395,2942258,11596
19971009,327662,4305228,14079
19970914,332751,4173951,2148
19970311,193302,2812924,7519
19970311,321415,2344204,12935
19970729,546278,2145285,17666
19970924,40547,2409814,19505
19970909,4974,4718093,16973
19970910,282340,2850943,7466
19971007,377937,4533570,5237
19971007,501137,2151027,14263
19971007,392761,4217281,7639
19970402,440813,3125253,4769
19971226,128343,3280245,3235
19970505,87464,3566237,13837
19970505,1323,2590661,11426
19970505,517300,2489659,12769
19970505,255960,2931403,16575
19970404,184810,4052998,11054
19970402,93197,2924296,1998
19970102,462785,3768170,7030
19970102,251701,3421068,9723
19970102,326606,3567209,12203
19970909,523042,2396295,8555
19970219,8539,2460801,3442
19970219,468189,2291176,5830
19970219,438309,2843798,1154
19970812,68206,2900274,5855
19970812,325199,2005206,2006
19970812,208828,3233940,19464
19970315,460224,2669186,17733
19970427,346715,3889833,11081
19970427,31665,3084747,15298
19970727,548143,2004654,4730
19970310,591738,4940217,11660
19970228,265948,3521631,1354
19970228,36522,2546575,12381
19970624,524388,3013976,15958
19970810,156822,4191647,10825
19970810,492643,3680145,11848
19970606,180736,3451787,4604
19970118,516278,1980202,8161
19970429,21570,3038328,16261
19970322,309482,2748779,10006
19970322,480658,2618530,3438
19970601,174378,2509695,3170
19970601,464127,1886511,12735
19971115,198913,3621438,1912
19971115,526022,2490048,11800
19971115,435251,2372460,2167
19971115,47559,3578056,14348
19970205,306828,4403544,14254
19970626,101893,3899683,11837
19970124,7776,2727707,16039
19970124,126509,3141633,18338
19970124,434027,2188197,19741
19970402,101423,3276166,16380
19970521,69051,2040100,9502
19970521,128524,2710699,9723
19970221,423466,2612147,7658
19970523,114527,3172448,4529
19970523,176305,2871722,10577
19970523,355877,3479148,6182
19970917,319845,3524528,5316
19970430,79569,2942264,6623
19970430,268983,4444635,9436
19970408,505388,3310623,13039
19970710,226748,3270747,2322
19970422,47843,3861051,3612
19970422,502289,2350093,12281
19970605,235341,2910032,15972
19970427,395892,4703324,3659
19971216,408247,1954632,5973
19971216,221644,2581723,5561
19970829,27716,4438017,17480
19970502,172243,2168830,12289
19971115,584720,3818745,2581
19970607,419818,4128989,14274
19970225,271270,2234268,5858
19970803,433973,3297116,5525
19970816,170098,2518402,15926
19970508,254377,2449702,9607
19970508,481931,3776084,13255
19970814,172255,3243799,2992
19970618,362979,4410633,16601
19971016,351829,3005534,9454
19970116,215137,1879086,7893
19970101,120599,3456205,13871
19971018,98317,3062041,7305
19971006,264291,2651151,15920
19970618,305073,2150729,17541
19970618,351986,4438698,10985
19970618,430506,3568216,19796
19971223,298595,2573631,9436
19971225,177025,2664684,17310
19971225,361675,3299654,916
19971225,63364,2293678,9327
19970813,343884,4301077,14434
19970813,521284,2731909,13310
19970107,176543,3724942,550
19971225,399283,2302861,6038
19971225,341165,2930944,11633
19970131,226595,2659721,6014
19970110,48003,2139750,15382
19970630,595144,2589760,16421
19971118,450016,2318376,10145
19970630,236559,2841526,3193
19970630,337010,2110752,9976
19970630,425402,2053456,2111
19970225,71363,2185681,8471
19970314,223316,2429028,15698
19970220,480140,2021816,15006
19970114,407987,5065228,13556
19970114,232437,2464956,20000
19970415,107772,4488579,4142
19970223,319269,3047999,5289
19970105,163126,2682654,15802
19970910,8044,2493392,1346
19970930,84382,3111247,17431
19970930,407313,2657791,14780
19970909,250801,2769579,3945
19970909,123574,2939528,10431
19970909,298514,3630000,9345
19971002,98212,2973485,7885
19970923,557097,2712064,15312
19970923,115724,4342341,1359
19971218,243958,3651724,18949
19970131,420594,3021567,12536
19970131,529302,3067269,2322
19970606,339125,2682109,16931
19970321,544937,4855679,18564
19970712,156155,3086010,284
19970712,403276,2451660,19471
19970515,419769,2813440,4085
19970216,437061,1816432,11269
19970405,134181,2977191,16303
19970112,121220,2189512,18277
19971102,454800,4737906,7095
19971102,409239,2914156,3024
19970815,389869,3682638,15819
19970819,444859,2913185,6095
19970201,491517,2410567,16283
19970601,575218,2560516,2114
19970203,130054,2361060,1233
19970203,13310,2038034,9130
19970203,66445,3148922,11403
19970203,137395,2215907,6613
19971226,527708,3198858,4608
19971122,247735,3180340,15906
19971128,471410,2986565,6967
19971128,579667,3458347,7572
19971128,63048,2209122,18610
19971123,175347,2513274,15546
19971123,557224,2652084,7480
19970524,466563,2753172,4950
19970524,408685,3091700,8401
19970524,562834,4916531,11340
19971011,370718,2888750,6671
19970219,50631,3528616,11877
19970219,147702,4503727,6317
19970905,205158,2418643,5701
19970905,488387,2302352,4294
19970625,155349,2808680,5960
19970625,336915,3337749,4874
19970625,399954,4440618,11636
19970625,218627,3412706,1433
19970602,555447,3155082,5966
19970602,305582,3578382,15695
19970602,512567,3449715,596
19970602,52550,3092247,1589
19970108,418083,1801908,1693
19970718,573659,3825647,3730
19970321,25005,1486140,4377
19970627,380879,3723734,15834
19970727,119741,3660578,5669
19970628,293820,4443834,2314
19970829,511389,3780972,6765
19970829,506971,3645361,14131
19970829,168755,4377000,8260
19970814,2275,2080236,11393
19970814,555040,2059732,7768
19970822,354336,2919672,9624
19970806,328469,3450124,16637
19971121,560275,2980278,18181
19970730,449457,3071643,13633
19971020,266134,2613885,5674
19970605,215651,4018431,3682
19970605,296860,3843679,3104
19971117,108320,2893080,10700
19971112,294587,3719852,18429
19971206,299083,1839519,7762
19970907,127248,2111797,17254
19970514,536748,4022758,13651
19970505,547166,2980684,10155
19970809,75986,3578651,18226
19970809,283153,2218881,13866
19971003,363963,5472765,8942
19971003,111652,3367227,1790
19971003,317369,2775472,13172
19970407,267415,2521497,19490
19970922,275015,2619540,12562
19970321,247240,2318660,9632
19970818,5187,2669287,6382
19971231,151870,3672693,16704
19971231,277051,2050939,16630
19970924,460450,2902664,15974
19970309,497887,3430445,8221
19970108,262789,3641929,6238
19970108,87601,3002454,11708
19970707,119411,3630380,13883
19970906,560042,2221672,15987
19970906,421483,3754121,8427
19970912,241776,2937369,1859
19970219,34204,2378838,17539
19970403,239680,4066991,19791
19970405,36712,3323799,15939
19970524,393391,2930166,5033
19970116,114538,3915480,7946
19970116,231794,3810522,15853
19971016,274435,3462944,15855
19970103,140925,3361723,19875
19970103,430604,3870210,6258
19970103,556126,3073460,17942
19970624,442686,2574911,4813
19970728,258231,2937373,2709
19970512,262725,4219275,9294
19970707,292401,3724531,8683
19970328,431743,4005930,2372
19970527,200387,2753684,14137
19970414,17498,2794177,7166
19970123,311178,2101245,15543
19970815,141600,3939840,11431
19970623,130944,5279014,5144
19970623,575240,2722505,9368
19970105,350830,3910224,16675
19970105,199342,3147886,10963
19970105,445139,2313490,6705
19971028,129224,2002645,16710
19971028,466001,1888511,12279
19971028,417725,3252546,9205
19970405,255305,2461346,137
19970405,585142,3037122,15333
19971207,188211,2673774,6324
19971207,59992,3591661,6711
19970626,270327,2341644,14715
19970626,362599,3738555,12752
19970626,594277,2523100,19220
19971210,597893,5160335,2775
19970423,505674,2569864,9920
19970423,449376,2442620,2923
19970420,103463,2268613,2600
19970420,16865,4618581,8919
19971230,336540,3190896,15135
19970913,390501,3623822,13529
19971202,125339,2087424,16681
19971014,46970,3663329,7305
19970721,511858,4171590,17052
19970301,229282,2398314,8036
19970730,10720,3796316,17425
19970418,570964,3846036,5922
19970418,283415,2491948,14003
19970418,152407,3585745,15884
19971105,328595,2922444,925
19971105,197658,4081886,265
19971219,580973,3317129,4118
19971025,543907,3687163,15666
19970725,561376,2940818,1550
19970213,372017,2479653,7466
19970702,342961,3807505,7335
19971220,1315,2542087,5689
19971220,80226,2822554,12776
19970620,169099,2018459,6710
19970629,116579,3858088,1789
19970223,140787,3509337,12920
19970223,359265,2984859,13274
19970530,262596,3273018,15194
19970530,47145,2053223,16979
19970806,350344,3516500,9
19970806,430890,3459653,1590
19970806,557256,3226606,9587
19970911,478847,3103894,13176
19970911,485262,2983398,17822
19970911,207293,2419764,6975
19970821,168545,3407796,1914
19970821,472022,2286200,17379
19970219,231863,4652251,5599
19970228,410534,3432155,698
19971006,426259,2535206,15226
19971006,229678,3173520,18439
19971113,270236,2127772,18141
19971113,265534,2879078,13591
19970203,88436,3076768,6750
19970821,449277,3012896,14058
19971028,370763,3374100,11072
19970305,592123,2347573,3751
19970426,90657,3524323,7477
19970426,257034,2499352,13113
19971022,266487,3342981,8195
19970904,198121,2601602,11124
19970922,86335,3353535,12467
19970922,224404,2747110,7503
19970210,384625,4133836,13615
19971122,364296,2557326,10460
19970828,122505,3733210,14156
19970205,118860,3034358,15788
19970205,249646,3510386,3545
19970108,199409,2307852,13659
19971118,36792,4527701,10476
19971118,257734,4060128,13130
19970801,588500,3717043,17314
19970622,68478,2473463,3659
19970330,67250,2007245,13962
19970330,295674,3471223,2038
19971217,514487,3567468,6459
19971217,371254,2727343,5396
19971217,37794,3906918,1214
19970808,388575,4034133,5321
19970808,366770,3673520,2530
19970908,31208,2679398,3632
19971028,194582,3485609,12916
19971028,330884,4643559,18933
19970411,488581,2454791,10513
19971214,60704,3752233,13699
19971214,383018,2752500,7384
19971010,234708,3469361,4116
19971116,38413,3393390,1777
19971102,468886,3713429,10576
19971102,406840,3049947,12991
19970528,547324,3494072,854
19970312,454982,4358160,5195
19970708,142406,3232828,5395
19970224,154370,3145008,7082
19971031,141852,3999811,12065
19970608,44919,4426786,7414
19970608,136967,4869622,1872
19970824,363330,2297584,6687
19970621,581001,2862919,2653
19970215,364956,4159094,4261
19971218,389279,2517598,4964
19971218,377940,5012538,1734
19970320,197351,2780832,3205
19971127,295377,3225046,18912
19970117,106586,4057893,12639
19970622,46810,3513620,19449
19971229,380935,3749611,13048
19970312,140184,2115383,11485
19971104,572525,3417052,7449
19971104,520980,4652232,12878
19971011,325329,3114913,9428
19971230,13471,2929538,18029
19971230,335152,2593900,17897
19971010,123722,3177210,3860
19970928,354746,3241314,11004
19970810,236778,3734747,17422
19970316,150518,3278185,9675
19970924,104552,3113100,17138
19970924,379678,3866852,17277
19970213,338286,2169154,9945
19970213,438594,3089661,3197
19970213,433890,3153471,10267
19971217,374135,2176416,18763
19970220,178147,2822722,1764
19971117,572446,3868934,14432
19970218,439770,4477835,4665
19970511,391388,3479478,9009
19971219,226223,2528262,5442
19971219,520147,2633022,1347
19971030,389365,3926745,15572
19971030,444468,3460478,15127
19971127,536849,3141776,9421
19970119,57748,4605498,14249
19970119,231384,2513672,7783
19970928,84973,3459732,6312
19970314,82168,2566006,9273
19971201,361780,3674331,1173
19970626,243322,2878580,3338
19970626,391369,3322296,5288
19970509,413488,3433577,5876
19970409,546330,2890251,12153
19971001,500868,3946990,4246
19971001,293190,1890721,4253
19971001,432905,4587348,11916
19970708,93840,3205552,18382
19970708,360478,3046150,2866
19970726,195004,2200198,6417
19970726,222659,4071141,5885
19970520,264129,2614719,8533
19970520,261955,4048577,8345
19971026,305451,3597406,13948
19971026,332895,4256759,3493
19970809,158651,2831180,10941
19970809,343713,3996492,17365
19970106,586732,4303067,19716
19970318,557508,3168531,10978
19971217,158200,2518916,8745
19970502,284011,1720355,13167
19970502,365395,3455259,1357
19970916,5161,2558784,5268
19970507,186495,3004831,1694
19970829,511000,2115981,9621
19970829,572857,3859660,19712
19970419,156708,2699991,16223
19970917,572116,2651816,2089
19970917,486659,3709250,11148
19970511,204885,3495616,1508
19970511,557976,4783850,3416
19971007,320779,4762164,7202
19971007,318602,2917062,16673
