"d_yearmonthnum","lo_partkey","lo_revenue","lo_suppkey"
199708,598033,2438457,17076
199708,202872,4304035,10469
199706,415917,3233217,2322
199706,373290,3271872,19017
199705,259699,2899372,4020
199705,260108,2665952,19779
199703,216611,2902440,8367
199711,406785,4522074,5178
199712,561366,3282882,14049
199712,297937,3860165,12242
199705,213141,1630739,10689
199706,468749,3634695,18589
199706,263161,2093167,2799
199708,343352,3080910,2570
199711,269225,2155549,9341
199712,28518,3127354,3673
199709,146104,2592325,6450
199705,233615,3490544,4002
199705,474377,3372969,11494
199705,42483,2654243,19055
199710,508933,3145894,8560
199710,140308,3039068,13222
199704,399958,4681813,370
199706,432507,3045939,7638
199706,130059,1862275,8587
199703,423467,3036720,16016
199703,796,4443893,10029
199707,585958,4956530,14198
199710,218297,2977436,10728
199710,517327,3161793,18121
199706,380647,4244786,14338
199706,327599,3781798,3093
199706,147591,3165755,10356
199704,567555,4380831,5185
199704,177219,2488723,16838
199701,501079,2358829,8933
199701,23294,2127822,350
199701,301946,4090653,18275
199705,280187,2416041,5871
199709,92632,2661143,12839
199704,423240,1858825,18378
199705,108091,2600446,5634
199711,224405,2661438,3817
199711,569963,4383018,16558
199711,15609,4034091,5157
199707,146981,4917851,16161
199707,364161,2866851,19774
199704,391198,2609300,3306
199703,466137,1725264,19117
199703,151219,3170444,12328
199703,502155,2291117,6450
199704,445305,3055684,16736
199701,103227,2505958,14191
199701,500524,3085588,6487
199701,453024,2157216,7682
199707,237212,2482272,11204
199702,443791,3625669,8983
199701,397443,3050051,19839
199712,292991,5142476,14639
199710,210948,3002171,12678
199710,284500,3847798,5153
199710,87261,2300543,6583
199707,469235,2124226,7235
199707,33148,2627170,2735
199706,395714,3901713,12275
199703,13155,1797696,4478
199703,477551,3894694,15603
199710,466479,2471719,4316
199710,501623,2748823,8057
199710,176686,4406700,5398
199710,303666,3489568,94
199703,106784,3266382,14525
199707,196082,2350269,6925
199707,208318,2207340,16131
199703,448395,2935263,17640
199703,315648,3097679,13360
199707,249440,3267939,10413
199707,54704,3649140,10770
199712,544202,3021986,5908
199710,336369,3528833,13145
199711,508867,4608938,3110
199701,2053,2086784,13116
199709,245866,4569485,9737
199707,254136,2550880,16672
199702,505253,2340307,6350
199701,567296,2729266,8187
199703,322772,3756432,15182
199703,217133,2608498,18575
199703,139310,2428758,7561
199703,249242,1822581,8910
199703,78040,2296698,11256
199703,11224,2819886,15313
199709,282823,3488824,7671
199709,190384,3391074,12020
199706,560943,4859506,4712
199706,559173,2084797,4956
199706,214769,4273357,19103
199712,565815,3889473,4046
199712,283968,4440686,15433
199711,404150,2156749,10064
199709,502318,3036667,13058
199707,101054,2004595,10360
199707,398969,4328219,15460
199707,427178,2597102,7260
199707,390141,3077825,14995
199707,239673,3830067,6767
199707,370333,3561626,4987
199705,47113,1994066,17920
199701,433895,4038144,1777
199706,504311,2299126,18761
199706,175565,4163741,15848
199706,540874,3860337,11983
199701,337643,4492323,7524
199705,317871,4533264,9165
199705,410638,2620248,4768
199712,399080,2101102,12142
199711,191167,2196747,9190
199712,68597,3796555,6658
199703,42395,2942258,11596
199710,327662,4305228,14079
199709,332751,4173951,2148
199703,193302,2812924,7519
199703,321415,2344204,12935
199707,546278,2145285,17666
199709,40547,2409814,19505
199709,4974,4718093,16973
199709,282340,2850943,7466
199710,377937,4533570,5237
199710,501137,2151027,14263
199710,392761,4217281,7639
199704,440813,3125253,4769
199712,128343,3280245,3235
199705,87464,3566237,13837
199705,1323,2590661,11426
199705,517300,2489659,12769
199705,255960,2931403,16575
199704,184810,4052998,11054
199704,93197,2924296,1998
199701,462785,3768170,7030
199701,251701,3421068,9723
199701,326606,3567209,12203
199709,523042,2396295,8555
199702,8539,2460801,3442
199702,468189,2291176,5830
199702,438309,2843798,1154
199708,68206,2900274,5855
199708,325199,2005206,2006
199708,208828,3233940,19464
199703,460224,2669186,17733
199704,346715,3889833,11081
199704,31665,3084747,15298
199707,548143,2004654,4730
199703,591738,4940217,11660
199702,265948,3521631,1354
199702,36522,2546575,12381
199706,524388,3013976,15958
199708,156822,4191647,10825
199708,492643,3680145,11848
199706,180736,3451787,4604
199701,516278,1980202,8161
199704,21570,3038328,16261
199703,309482,2748779,10006
199703,480658,2618530,3438
199706,174378,2509695,3170
199706,464127,1886511,12735
199711,198913,3621438,1912
199711,526022,2490048,11800
199711,435251,2372460,2167
199711,47559,3578056,14348
199702,306828,4403544,14254
199706,101893,3899683,11837
199701,7776,2727707,16039
199701,126509,3141633,18338
199701,434027,2188197,19741
199704,101423,3276166,16380
199705,69051,2040100,9502
199705,128524,2710699,9723
199702,423466,2612147,7658
199705,114527,3172448,4529
199705,176305,2871722,10577
199705,355877,3479148,6182
199709,319845,3524528,5316
199704,79569,2942264,6623
199704,268983,4444635,9436
199704,505388,3310623,13039
199707,226748,3270747,2322
199704,47843,3861051,3612
199704,502289,2350093,12281
199706,235341,2910032,15972
199704,395892,4703324,3659
199712,408247,1954632,5973
199712,221644,2581723,5561
199708,27716,4438017,17480
199705,172243,2168830,12289
199711,584720,3818745,2581
199706,419818,4128989,14274
199702,271270,2234268,5858
199708,433973,3297116,5525
199708,170098,2518402,15926
199705,254377,2449702,9607
199705,481931,3776084,13255
199708,172255,3243799,2992
199706,362979,4410633,16601
199710,351829,3005534,9454
199701,215137,1879086,7893
199701,120599,3456205,13871
199710,98317,3062041,7305
199710,264291,2651151,15920
199706,305073,2150729,17541
199706,351986,4438698,10985
199706,430506,3568216,19796
199712,298595,2573631,9436
199712,177025,2664684,17310
199712,361675,3299654,916
199712,63364,2293678,9327
199708,343884,4301077,14434
199708,521284,2731909,13310
199701,176543,3724942,550
199712,399283,2302861,6038
199712,341165,2930944,11633
199701,226595,2659721,6014
199701,48003,2139750,15382
199706,595144,2589760,16421
199711,450016,2318376,10145
199706,236559,2841526,3193
199706,337010,2110752,9976
199706,425402,2053456,2111
199702,71363,2185681,8471
199703,223316,2429028,15698
199702,480140,2021816,15006
199701,407987,5065228,13556
199701,232437,2464956,20000
199704,107772,4488579,4142
199702,319269,3047999,5289
199701,163126,2682654,15802
199709,8044,2493392,1346
199709,84382,3111247,17431
199709,407313,2657791,14780
199709,250801,2769579,3945
199709,123574,2939528,10431
199709,298514,3630000,9345
199710,98212,2973485,7885
199709,557097,2712064,15312
199709,115724,4342341,1359
199712,243958,3651724,18949
199701,420594,3021567,12536
199701,529302,3067269,2322
199706,339125,2682109,16931
199703,544937,4855679,18564
199707,156155,3086010,284
199707,403276,2451660,19471
199705,419769,2813440,4085
199702,437061,1816432,11269
199704,134181,2977191,16303
199701,121220,2189512,18277
199711,454800,4737906,7095
199711,409239,2914156,3024
199708,389869,3682638,15819
199708,444859,2913185,6095
199702,491517,2410567,16283
199706,575218,2560516,2114
199702,130054,2361060,1233
199702,13310,2038034,9130
199702,66445,3148922,11403
199702,137395,2215907,6613
199712,527708,3198858,4608
199711,247735,3180340,15906
199711,471410,2986565,6967
199711,579667,3458347,7572
199711,63048,2209122,18610
199711,175347,2513274,15546
199711,557224,2652084,7480
199705,466563,2753172,4950
199705,408685,3091700,8401
199705,562834,4916531,11340
199710,370718,2888750,6671
199702,50631,3528616,11877
199702,147702,4503727,6317
199709,205158,2418643,5701
199709,488387,2302352,4294
199706,155349,2808680,5960
199706,336915,3337749,4874
199706,399954,4440618,11636
199706,218627,3412706,1433
199706,555447,3155082,5966
199706,305582,3578382,15695
199706,512567,3449715,596
199706,52550,3092247,1589
199701,418083,1801908,1693
199707,573659,3825647,3730
199703,25005,1486140,4377
199706,380879,3723734,15834
199707,119741,3660578,5669
199706,293820,4443834,2314
199708,511389,3780972,6765
199708,506971,3645361,14131
199708,168755,4377000,8260
199708,2275,2080236,11393
199708,555040,2059732,7768
199708,354336,2919672,9624
199708,328469,3450124,16637
199711,560275,2980278,18181
199707,449457,3071643,13633
199710,266134,2613885,5674
199706,215651,4018431,3682
199706,296860,3843679,3104
199711,108320,2893080,10700
199711,294587,3719852,18429
199712,299083,1839519,7762
199709,127248,2111797,17254
199705,536748,4022758,13651
199705,547166,2980684,10155
199708,75986,3578651,18226
199708,283153,2218881,13866
199710,363963,5472765,8942
199710,111652,3367227,1790
199710,317369,2775472,13172
199704,267415,2521497,19490
199709,275015,2619540,12562
199703,247240,2318660,9632
199708,5187,2669287,6382
199712,151870,3672693,16704
199712,277051,2050939,16630
199709,460450,2902664,15974
199703,497887,3430445,8221
199701,262789,3641929,6238
199701,87601,3002454,11708
199707,119411,3630380,13883
199709,560042,2221672,15987
199709,421483,3754121,8427
199709,241776,2937369,1859
199702,34204,2378838,17539
199704,239680,4066991,19791
199704,36712,3323799,15939
199705,393391,2930166,5033
199701,114538,3915480,7946
199701,231794,3810522,15853
199710,274435,3462944,15855
199701,140925,3361723,19875
199701,430604,3870210,6258
199701,556126,3073460,17942
199706,442686,2574911,4813
199707,258231,2937373,2709
199705,262725,4219275,9294
199707,292401,3724531,8683
199703,431743,4005930,2372
199705,200387,2753684,14137
199704,17498,2794177,7166
199701,311178,2101245,15543
199708,141600,3939840,11431
199706,130944,5279014,5144
199706,575240,2722505,9368
199701,350830,3910224,16675
199701,199342,3147886,10963
199701,445139,2313490,6705
199710,129224,2002645,16710
199710,466001,1888511,12279
199710,417725,3252546,9205
199704,255305,2461346,137
199704,585142,3037122,15333
199712,188211,2673774,6324
199712,59992,3591661,6711
199706,270327,2341644,14715
199706,362599,3738555,12752
199706,594277,2523100,19220
199712,597893,5160335,2775
199704,505674,2569864,9920
199704,449376,2442620,2923
199704,103463,2268613,2600
199704,16865,4618581,8919
199712,336540,3190896,15135
199709,390501,3623822,13529
199712,125339,2087424,16681
199710,46970,3663329,7305
199707,511858,4171590,17052
199703,229282,2398314,8036
199707,10720,3796316,17425
199704,570964,3846036,5922
199704,283415,2491948,14003
199704,152407,3585745,15884
199711,328595,2922444,925
199711,197658,4081886,265
199712,580973,3317129,4118
199710,543907,3687163,15666
199707,561376,2940818,1550
199702,372017,2479653,7466
199707,342961,3807505,7335
199712,1315,2542087,5689
199712,80226,2822554,12776
199706,169099,2018459,6710
199706,116579,3858088,1789
199702,140787,3509337,12920
199702,359265,2984859,13274
199705,262596,3273018,15194
199705,47145,2053223,16979
199708,350344,3516500,9
199708,430890,3459653,1590
199708,557256,3226606,9587
199709,478847,3103894,13176
199709,485262,2983398,17822
199709,207293,2419764,6975
199708,168545,3407796,1914
199708,472022,2286200,17379
199702,231863,4652251,5599
199702,410534,3432155,698
199710,426259,2535206,15226
199710,229678,3173520,18439
199711,270236,2127772,18141
199711,265534,2879078,13591
199702,88436,3076768,6750
199708,449277,3012896,14058
199710,370763,3374100,11072
199703,592123,2347573,3751
199704,90657,3524323,7477
199704,257034,2499352,13113
199710,266487,3342981,8195
199709,198121,2601602,11124
199709,86335,3353535,12467
199709,224404,2747110,7503
199702,384625,4133836,13615
199711,364296,2557326,10460
199708,122505,3733210,14156
199702,118860,3034358,15788
199702,249646,3510386,3545
199701,199409,2307852,13659
199711,36792,4527701,10476
199711,257734,4060128,13130
199708,588500,3717043,17314
199706,68478,2473463,3659
199703,67250,2007245,13962
199703,295674,3471223,2038
199712,514487,3567468,6459
199712,371254,2727343,5396
199712,37794,3906918,1214
199708,388575,4034133,5321
199708,366770,3673520,2530
199709,31208,2679398,3632
199710,194582,3485609,12916
199710,330884,4643559,18933
199704,488581,2454791,10513
199712,60704,3752233,13699
199712,383018,2752500,7384
199710,234708,3469361,4116
199711,38413,3393390,1777
199711,468886,3713429,10576
199711,406840,3049947,12991
199705,547324,3494072,854
199703,454982,4358160,5195
199707,142406,3232828,5395
199702,154370,3145008,7082
199710,141852,3999811,12065
199706,44919,4426786,7414
199706,136967,4869622,1872
199708,363330,2297584,6687
199706,581001,2862919,2653
199702,364956,4159094,4261
199712,389279,2517598,4964
199712,377940,5012538,1734
199703,197351,2780832,3205
199711,295377,3225046,18912
199701,106586,4057893,12639
199706,46810,3513620,19449
199712,380935,3749611,13048
199703,140184,2115383,11485
199711,572525,3417052,7449
199711,520980,4652232,12878
199710,325329,3114913,9428
199712,13471,2929538,18029
199712,335152,2593900,17897
199710,123722,3177210,3860
199709,354746,3241314,11004
199708,236778,3734747,17422
199703,150518,3278185,9675
199709,104552,3113100,17138
199709,379678,3866852,17277
199702,338286,2169154,9945
199702,438594,3089661,3197
199702,433890,3153471,10267
199712,374135,2176416,18763
199702,178147,2822722,1764
199711,572446,3868934,14432
199702,439770,4477835,4665
199705,391388,3479478,9009
199712,226223,2528262,5442
199712,520147,2633022,1347
199710,389365,3926745,15572
199710,444468,3460478,15127
199711,536849,3141776,9421
199701,57748,4605498,14249
199701,231384,2513672,7783
199709,84973,3459732,6312
199703,82168,2566006,9273
199712,361780,3674331,1173
199706,243322,2878580,3338
199706,391369,3322296,5288
199705,413488,3433577,5876
199704,546330,2890251,12153
199710,500868,3946990,4246
199710,293190,1890721,4253
199710,432905,4587348,11916
199707,93840,3205552,18382
199707,360478,3046150,2866
199707,195004,2200198,6417
199707,222659,4071141,5885
199705,264129,2614719,8533
199705,261955,4048577,8345
199710,305451,3597406,13948
199710,332895,4256759,3493
199708,158651,2831180,10941
199708,343713,3996492,17365
199701,586732,4303067,19716
199703,557508,3168531,10978
199712,158200,2518916,8745
199705,284011,1720355,13167
199705,365395,3455259,1357
199709,5161,2558784,5268
199705,186495,3004831,1694
199708,511000,2115981,9621
199708,572857,3859660,19712
199704,156708,2699991,16223
199709,572116,2651816,2089
199709,486659,3709250,11148
199705,204885,3495616,1508
199705,557976,4783850,3416
199710,320779,4762164,7202
199710,318602,2917062,16673
199703,540953,4173295,18500
199701,514636,3796403,12689
199701,524474,2454461,10952
199707,598047,2813314,11710
199707,276814,3939760,19884
199702,242466,2459153,15718
199702,179603,2860420,15660
199703,429150,2009340,3704
199703,110496,3082278,9324
199703,96733,3462919,661
199703,307572,4094219,12517
199710,499709,2730470,19999
199704,459554,3632472,17297
199704,482639,2674034,17599
199711,422499,2908327,1731
199702,53887,3895302,17230
199712,250579,2340226,11184
199705,164404,3524160,10123
199709,23832,4598518,6566
199710,258083,1998854,17626
199711,96417,2657210,14917
199708,449923,3595968,2840
199708,44171,2569351,6250
199708,339773,3908310,16532
199708,348422,3418703,18625
199708,513077,2302185,8482
199705,36422,2936904,18301
199708,100085,2148458,19894
199701,307133,2211832,19593
199712,307480,2463250,18954
199711,561855,3174270,17150
199711,295651,2697196,8314
199705,380548,2491650,7686
199705,187608,4154220,915
199705,47886,4049207,16503
199711,436493,2851792,425
199707,42566,3620544,11411
199707,191063,3022483,3409
199707,531781,4430385,6952
199703,203670,2690958,12210
199707,323234,2388718,13239
199711,502580,3348696,5996
199703,330818,3142960,18516
199703,66593,2807262,14337
199703,224472,3340332,6562
199711,216197,2406695,13516
199711,115746,2905109,5030
199701,492700,2833546,9709
199707,173842,4310640,15160
199707,348249,2953792,10466
199708,107711,4253807,10651
199701,445027,1788480,8275
199701,562460,2630776,14127
199701,252450,2692684,19805
199702,276202,2848863,15068
199704,148240,3234770,4800
199709,473890,3399698,11290
199709,260427,2651340,17453
199707,275385,2571099,3064
199707,578201,2211702,11133
199708,21136,2232658,16823
199708,285058,1961958,15797
199704,503019,2207498,9291
199704,224900,4697266,12338
199707,134541,3362202,4084
199702,150058,1994490,4525
199708,154729,3317719,1356
199708,115826,3683640,2644
199702,589923,3182394,6136
199702,268417,3090827,5386
199712,390780,4697503,19559
199712,238529,3815526,19981
199704,436215,2983884,19395
199704,56384,2959559,11023
199709,566987,3697128,12624
199709,147600,4069572,6090
199709,109945,4269588,3625
199703,149554,3808431,12071
199706,469495,3233549,12004
199705,428772,3979755,12658
199704,497350,2875202,17413
199702,59251,2533053,3168
199712,226953,4150907,7903
199703,215035,1501981,15048
199711,223234,2937024,843
199701,221723,3365076,10278
199701,452176,2308194,2398
199701,111196,2172942,1643
199707,149666,3191127,15408
199707,227831,4435744,13560
199707,542242,3146339,15357
199707,59515,2801569,16570
199704,2548,2532642,1492
199704,221756,3355480,4674
199704,79426,3581010,2699
199703,7144,2447053,4263
199712,179567,2963808,19619
199701,396559,3423656,4543
199712,403253,2903293,16439
199702,356539,3412817,11963
199705,141713,4255171,4125
199705,121445,2730511,2071
199705,518143,2670576,12021
199704,349265,2677127,15793
199704,1374,3202454,17959
199709,319474,3472294,12104
199708,582058,1744245,7990
199708,427505,2240398,3298
199708,571159,3321351,11632
199708,63297,2567210,17664
199708,25644,2599323,6958
199708,182935,4843032,18157
199711,448516,3655367,3768
199711,402400,2695926,5543
199703,15228,2400762,12341
199703,405728,2764220,19116
199711,94716,2879124,19258
199710,396537,4034794,4663
199711,228267,2066587,3444
199708,61107,1761296,7616
199707,422289,3106881,17220
199702,310934,4193247,12626
199708,473665,2743083,18043
199706,280867,2890037,13515
199709,370973,3335742,8884
199705,315249,2558801,11167
199705,543408,3104501,12886
199709,508514,3839719,11732
199706,228708,2828200,12285
199706,294387,2362142,12181
199710,13011,2040214,8317
199707,95337,3309507,1915
199707,590720,4171852,4078
199701,268736,3238968,11169
199704,271804,3445032,15608
199704,154652,2756239,11087
199703,530544,3660759,14131
199705,215496,3559752,6639
199709,509470,3808104,13410
199703,295984,4839046,13936
199703,228156,2318975,16626
199702,425653,3630849,16126
199711,290865,3140098,3497
199711,361965,4816033,1256
199710,311711,4093135,2456
199710,315690,3639921,14242
199709,127222,3118053,3776
199712,506691,3819757,10296
199712,141298,3133938,16038
199712,589882,3318640,10490
199704,329272,3078781,17835
199707,167184,2020655,9471
199708,455815,4350831,15654
199708,205056,1626079,7347
199708,564269,2575819,17160
199708,58595,3107180,8105
199707,599867,3310191,11259
199710,598485,3496279,11068
199703,263706,3887038,19586
199703,503114,2111300,14564
199704,102629,3230607,2401
199704,471804,3231919,18759
199712,518844,4237915,3311
199708,453135,2611464,15814
199708,261182,2313776,14469
199705,363674,3202507,15559
199705,63601,3970954,7628
199709,270806,3470070,2036
199709,422926,2995218,11539
199705,322033,1804084,4795
199705,228171,2025751,2344
199705,267707,3500102,10407
199705,549040,2640873,5146
199709,523721,3334121,3778
199709,418840,2810594,245
199709,567074,2834368,11091
199709,411602,3096784,5963
199709,90242,2883441,15608
199709,488444,2962244,7038
199702,297842,3804768,17613
199704,180205,2923830,12437
199704,295273,2858658,1733
199704,84791,3104080,11517
199704,65893,3680602,1930
199706,149150,2564981,7138
199703,95086,1926484,3281
199706,462734,3508796,10765
199706,553195,3050527,14009
199706,545802,3335242,2971
199702,353016,2009720,10248
199710,283239,3266994,4658
199712,174330,3089526,19620
199708,92477,3610487,15757
199708,49385,3069074,2990
199710,276969,4886280,1547
199710,202620,3148757,10093
199703,402076,1821129,12424
199707,12118,2130267,15054
199708,60144,1951015,7280
199710,148314,2315927,19683
199710,568382,3657807,17773
199710,192841,4362743,2860
199707,453949,4567008,17933
199707,165136,2421478,2574
199710,349889,4013460,15462
199710,568375,2742365,19447
199710,61971,4001247,16648
199710,534823,4369545,390
199712,294341,2643953,1646
199712,454380,2257737,13817
199703,464423,2796998,8471
199705,138168,2388196,17316
199712,206430,2135599,10084
199701,339450,2575241,9699
199709,126245,3363701,8645
199709,74019,2146887,12161
199710,260993,3188895,416
199704,95099,2190368,7227
199704,154715,3949992,10401
199705,175104,2494975,19989
199705,293391,2984723,2055
199709,116448,3464865,17406
199703,190619,3419220,8376
199703,333165,1962569,15208
199705,489471,3588325,14438
199705,526658,3679231,10892
199705,339653,2762388,18130
199705,106046,1734813,15324
199703,93404,3633240,10731
199702,188014,2737392,4078
199708,122401,3651021,13465
199708,447799,4574790,12570
199704,449607,3852535,14627
199709,185823,3212544,18820
199709,588586,4060808,17729
199709,352421,3430098,13405
199712,37528,2611556,6314
199711,1982,5086746,12829
199711,527921,4630586,18269
199712,443050,1886757,13167
199702,130972,3911800,6752
199711,11095,2128886,12921
199711,469267,3271091,14666
199711,261790,3622681,9816
199706,53172,2592391,13509
199708,550777,3509280,12668
199711,112434,3263146,15896
199711,276442,2218424,18778
199705,203005,2201875,2807
199703,491843,3137542,18592
199703,195212,3398746,798
199709,156594,3558672,18188
199705,548759,3543150,16516
199705,378419,2533600,16703
199705,86945,3338392,15418
199703,210503,3120985,3093
199703,175325,2865054,12316
199707,270096,2204653,7372
199707,502611,3514399,19452
199708,395342,2419026,8935
199708,400080,1787629,9886
199703,282694,3470727,13130
199701,129342,2775592,1302
199711,164752,3548112,2294
199705,292226,2338963,10725
199702,461934,2997433,9921
199702,312379,3104124,11816
199702,147973,4159156,15733
199702,574322,3448861,11362
199707,21743,2973225,13199
199707,31398,2871482,2571
199708,6951,3418628,8100
199712,340583,2484062,4364
199712,172127,2028911,4185
199709,332807,3112924,1808
199704,505105,2664192,11113
199703,469748,2813625,3737
199707,463299,2554834,5428
199703,551403,2792409,2709
199708,501451,2588230,4884
199710,461072,2453493,3700
199710,229315,2807140,17187
199702,236301,2115765,1273
199704,413614,2529689,8982
199704,459408,2727923,11442
199704,456715,4012056,3131
199704,192629,3470785,6099
199712,358216,2813433,13485
199712,46221,2745301,15586
199705,133987,4704841,15645
199707,363591,3463035,11868
199707,471032,1688065,674
199707,538625,3909460,4977
199707,460746,4469899,4233
199702,122889,3341966,6952
199702,181199,3168470,12126
199707,195055,2732518,11290
199709,340511,4189050,7983
199709,51208,2506190,15385
199709,238600,2864854,4235
199709,342140,3042802,3363
199712,68115,1767635,3575
199712,6462,2654812,3120
199712,1195,2315153,11245
199704,232527,3575799,10029
199704,433337,2587621,14564
199709,281383,2514533,4671
199703,279686,3940975,10671
199705,561449,2783704,9337
199705,319134,2681004,15587
199702,410669,3487845,5890
199710,210797,2920303,12065
199702,90128,1952237,12874
199712,134038,2392770,5785
199703,166730,4139665,1956
199708,184619,2913173,15649
199706,254386,2493088,8992
199701,401230,2993181,18112
199703,382634,3568852,19364
199709,450604,3253735,15668
199707,490784,3631158,8885
199707,404449,2192540,18207
199707,366001,2552240,9432
199707,177963,4457456,1064
199707,49104,1772367,493
199708,552891,3397884,13769
199708,165831,3107007,17337
199705,362195,2313211,15591
199704,145004,2605716,8772
199704,476381,2679428,9187
199704,35087,2379402,5011
199708,25151,2225478,1962
199708,299623,3470762,2646
199704,276521,3962411,4397
199708,506070,2272617,17561
199708,154680,4033131,17210
199703,71648,3077316,8142
199703,193801,3876760,1227
199703,406053,2209605,14924
199707,96190,3042577,19422
199707,252173,1836261,11888
199704,368872,4609542,9585
199707,233247,2006391,15141
199707,87166,2283256,13158
199707,540153,1932870,11324
199707,401711,3991407,7424
199707,512554,4072978,1856
199707,456874,3081320,6897
199703,310513,3039382,1520
199703,589568,3306792,1852
199705,560065,2137576,2360
199705,367909,4068439,7251
199708,449605,2404935,15862
199708,548803,3307279,7594
199704,86079,2423034,5450
199704,128094,1999564,17748
199704,407574,3305338,17758
199706,494557,3208564,12893
199704,92270,2903221,7935
199709,403912,3813369,14824
199706,165630,4276378,15670
199706,334292,2506669,2401
199704,529450,3577261,13128
199712,342157,2254383,18021
199705,581619,3794016,11062
199705,277602,2615801,9137
199707,191273,2701254,8287
199707,514273,2013259,12158
199704,193569,3657632,8530
199704,69136,2493173,6126
199709,543422,2316797,19243
199709,598619,3665337,1865
199709,446656,2884734,7254
199711,594213,2509804,17774
199711,536078,1742374,6026
199705,361220,2003812,3317
199705,209752,3157306,6365
199701,130147,2626199,11799
199701,421565,2854156,13234
199701,435461,2387912,19795
199704,370278,3312674,16411
199711,388280,2490251,15469
199704,323948,3017052,11561
199704,64883,3547929,1811
199704,303844,3902616,18838
199711,330906,3945444,7039
199711,136667,4599882,589
199706,98276,3058248,8927
199706,518957,4260105,9954
199707,413144,2334120,16138
199707,68298,2621220,2827
199711,512368,2650252,3962
199710,354903,5021987,11800
199708,520639,2718441,4273
199712,179871,5021539,17692
199712,469582,2792808,19214
199712,452201,1951180,3087
199710,268983,3218798,6756
199710,581521,3501462,6767
199710,216010,1550124,2724
199703,503047,2037038,11333
199706,511636,2548852,10587
199703,470805,2908727,5620
199703,172919,3334457,18477
199710,60826,4390216,3111
199711,534201,2438245,10843
199711,514757,4207858,15499
199712,3730,4205221,3540
199711,349225,2133027,4166
199706,154196,2844182,14816
199711,530350,2439043,18835
199711,50487,3380952,12147
199704,88268,3070299,12127
199710,23021,1973001,5397
199704,310946,3718167,10749
199704,163337,2705437,15098
199702,554386,3888972,15201
199702,231310,3041185,11314
199702,215758,3084702,10383
199711,344694,4249333,1913
199707,470755,3246098,931
199712,376164,2053688,10460
199712,580658,3237329,9398
199712,502830,4800129,11469
199712,173478,3258087,8084
199707,80675,4425605,15118
199707,490995,3509208,5536
199706,420109,2444065,14622
199707,45312,2489473,19889
199706,350864,3310775,10528
199706,170758,3364900,9889
199706,114954,4489206,10979
199707,592759,3629390,9835
199705,289930,3910877,16857
199705,249371,3234882,6946
199702,47581,3093845,11041
199704,86128,2328510,13717
199705,171451,2458756,9500
199701,461332,2408143,54
199701,391832,4380538,17241
199710,581780,4654400,18074
199712,82330,2125974,10718
199712,120222,2981328,5954
199712,369383,3099357,13784
199707,190851,5190565,12134
199703,400299,2050751,7810
199703,370310,2299579,951
199711,19475,2384543,13483
199710,158345,2349191,278
199709,66563,2987230,37
199709,211522,2478538,11051
199709,468053,2205424,19448
199702,98171,1788830,19953
199702,9692,3315498,16532
199701,209108,2392195,16268
199701,276010,2475846,15395
199705,329404,2476897,8749
199707,78857,4343621,18186
199706,161688,3429372,16225
199704,342215,1987633,435
199704,599557,3374351,3040
199704,490747,2658711,15055
199712,556412,2960274,8124
199712,299543,2498898,8337
199701,198212,2824812,17474
199701,106732,4216420,19251
199703,89510,3598824,7219
199711,10434,3215876,18157
199711,161385,3124180,18687
199710,539610,3464139,16718
199708,51985,3128222,5157
199708,232017,1898000,7821
199710,488388,2532502,1606
199710,321785,2959489,6226
199703,316273,3376571,7556
199708,381177,3019584,5695
199704,119634,4084466,10566
199704,78531,3728539,19270
199709,325450,3148588,3542
199703,283565,3419198,9957
199703,65252,3220843,3636
199703,486134,1957952,10244
199706,89182,2984166,4740
199706,422314,2447854,2647
199712,585794,4887402,12276
199701,153635,4285742,10936
199704,28100,1777584,19729
199703,211548,3575848,2572
199710,589455,3178436,477
199710,353830,4474072,423
199710,219204,2134061,6999
199701,528356,3275324,212
199702,391402,2580577,6868
199704,511705,4264233,486
199704,232410,2994894,12223
199709,297164,2340878,3330
199709,24792,3131424,6947
199709,474251,2506820,14259
199709,455273,2287001,109
199709,561246,2222274,1369
199709,256610,4229820,5025
199708,347704,4463306,3211
199706,562609,3109138,3978
199712,381722,3749913,559
199701,156558,2938481,9301
199701,261812,3875753,12766
199701,389409,2697102,11169
199706,457891,3337210,13178
199706,162911,5029522,18709
199706,244625,3727823,12009
199706,131449,3618195,3312
199712,128548,4171524,6885
199712,505593,4272977,4290
199712,432024,1548720,8764
199712,311108,2517952,13728
199711,166102,2441329,9359
199705,588660,3525258,2578
199710,384741,4633702,12831
199701,327167,2457560,3780
199706,17323,2406220,10523
199704,573593,3999768,10796
199704,140938,3957860,18130
199712,172501,2720581,10882
199701,536233,3134948,2650
199703,202145,1790592,9207
199703,235832,3889204,5815
199707,59721,4238775,16157
199702,451574,2724632,9580
199702,201384,2897223,18865
199703,16762,3384380,10360
199702,379637,4588525,19596
199706,355527,3760043,5190
199706,511725,2893342,2306
199705,299097,2170238,736
199708,78807,4457356,8370
199708,392881,4721497,14613
199703,129770,3725523,9421
199703,578410,2947012,16157
199703,118333,2336449,7766
199711,591007,2626368,10837
199701,381845,4786245,14892
199701,551285,2067194,12101
199701,243527,2911609,5468
199711,129225,3352530,17017
199711,481939,3912893,14483
199711,539105,1997563,11198
199704,479250,2798956,18578
199704,345781,3797854,13793
199704,472098,2330612,5923
199707,363491,3101187,5428
199703,248374,2512484,15234
