"d_year","lo_custkey","lo_revenue","lo_suppkey"
1992,269680,2251104,17046
1992,124364,884499,10914
1992,124364,2248452,8965
1992,124364,566801,12571
1992,124364,1068795,18331
1992,124364,6348368,13622
1992,124364,521978,16022
1992,61112,2744691,9300
1992,61112,4663474,3824
1992,61112,269961,14376
1992,61112,794193,16527
1992,61112,1947036,7375
1992,61112,5092384,4243
1992,61112,1641240,4855
1992,196651,3345700,3537
1992,125017,2420166,14695
1992,125017,2040824,15134
1992,182972,7078113,5845
1992,182972,7308625,16785
1992,8785,6296685,6949
1992,8785,5174891,5748
1992,8785,251836,15385
1992,8785,3220770,4247
1992,8785,4539506,13823
1992,8785,1190019,1880
1992,51194,5063538,14289
1992,51194,8275267,14957
1992,51194,1171158,16470
1992,51194,369160,18350
1992,298010,957582,11755
1992,298010,2753473,18370
1992,129185,576734,11042
1992,173456,4948176,10068
1992,173456,2622631,2134
1992,184171,1713764,2361
1992,184171,1728217,11226
1992,184171,5144462,415
1992,184171,1206759,4355
1992,184171,908886,13621
1992,36506,1768077,12371
1992,36506,444404,8086
1992,36506,2348032,14204
1992,36506,1690628,18950
1992,36506,7942966,7442
1992,36506,5613540,6121
1992,62464,4164461,16544
1992,30664,5749277,12234
1992,30664,5488569,14263
1992,30664,4409900,18046
1992,30664,8257286,5785
1992,30664,645136,8100
1992,30664,8524860,19930
1992,156032,8224311,5594
1992,156032,3977293,4387
1992,156032,6363908,4104
1992,40702,613060,7031
1992,40702,708779,343
1992,40702,3190164,4220
1992,2356,638221,3517
1992,2356,2995904,14703
1992,2356,678621,3060
1992,66973,8730779,19116
1992,66973,3214386,14942
1992,66973,525020,2848
1992,66973,2854765,4787
1992,66973,224325,14318
1992,66973,3582259,13470
1992,66973,4862799,18898
1992,287495,1484451,6522
1992,287495,3275267,1938
1992,287495,2793618,19047
1992,287495,2945293,14206
1992,287495,3232558,12474
1992,128020,4696849,12364
1992,128020,3120928,973
1992,128020,6299026,12251
1992,128020,2799201,13838
1992,202321,1566868,17547
1992,160957,447313,8619
1992,160957,185806,4240
1992,148471,851380,2645
1992,246412,5096343,9128
1992,246412,4841276,471
1992,246412,1123521,10079
1992,246412,4760372,2126
1992,60974,4132482,7534
1992,60974,2937243,12129
1992,60974,543438,3797
1992,60974,5812185,9534
1992,60974,3483563,5449
1992,15208,6871071,9747
1992,15208,3014506,11539
1992,15208,2102088,8860
1992,15208,7682338,5787
1992,15208,7792781,15717
1992,15208,6050664,10477
1992,272959,3101711,2627
1992,272959,301046,721
1992,272959,2009141,10928
1992,74792,4006926,6509
1992,74792,6962560,10927
1992,74792,2953150,5603
1992,74792,625335,16424
1992,74792,1571673,6115
1992,63068,874400,7711
1992,63068,6394927,15701
1992,63068,6482161,19900
1992,63068,6630088,18039
1992,63068,2205356,19720
1992,277076,2650450,18551
1992,277076,7864857,13352
1992,277076,5598269,17398
1992,1790,4108828,6955
1992,1790,3573400,9850
1992,1790,3200771,5274
1992,1790,3096723,8440
1992,1790,1634688,8553
1992,1790,3438055,5289
1992,1790,5377717,15536
1992,176666,2890161,1246
1992,176666,3271906,11811
1992,176666,5533702,19727
1992,176666,5154395,7394
1992,205228,2415873,540
1992,26452,6182444,13768
1992,26452,2466360,9305
1992,26452,639478,17006
1992,117559,1094157,19458
1992,295015,5573482,6737
1992,295015,5567612,18135
1992,282508,6263384,1642
1992,282508,2249494,3899
1992,282508,2324103,2415
1992,282508,6863176,7854
1992,282508,8220441,9300
1992,153536,725144,1998
1992,153536,4686368,5642
1992,153536,5513356,2581
1992,153536,6416862,15921
1992,153536,3585921,14625
1992,122386,2295643,15821
1992,122386,1499736,10308
1992,122386,6616332,17322
1992,122386,4245586,18248
1992,122386,280348,13509
1992,45739,4665070,3686
1992,45739,4665670,2699
1992,45739,4735032,7428
1992,45739,2148166,1116
1992,45739,3701232,11317
1992,39919,3407101,3749
1992,39919,4537019,1164
1992,39919,4463292,13018
1992,39919,219798,19284
1992,39919,5027651,2088
1992,39919,1801421,17396
1992,39919,790644,19046
1992,58762,4439198,3741
1992,58762,739096,12857
1992,58762,1454982,10950
1992,58762,4406689,4287
1992,58762,6561884,1749
1992,58762,5342635,3441
1992,114712,1003802,17850
1992,114712,5145169,2237
1992,114712,4800136,8007
1992,114712,681480,367
1992,114712,5557946,12608
1992,230915,3568054,7765
1992,230915,8387232,899
1992,230915,5221448,15216
1992,34847,6120310,6967
1992,34847,778285,3317
1992,34847,5326923,6243
1992,34847,2785833,16444
1992,124067,2101968,867
1992,124067,3232934,7053
1992,124067,4444429,14378
1992,124067,1896840,5576
1992,124067,391630,399
1992,124067,4057260,13845
1992,127675,3599438,19176
1992,127675,2357208,4195
1992,127675,1758135,18826
1992,127675,3845127,16690
1992,127675,3410911,13059
1992,23305,2536575,11102
1992,23305,899577,6331
1992,23305,4922104,475
1992,23305,4120509,14630
1992,23305,2863042,15279
1992,23305,4384175,12513
1992,260194,6472982,8323
1992,260194,2566592,2558
1992,260194,1711061,3493
1992,260194,5099066,10529
1992,5420,3629796,14054
1992,53185,5142211,64
1992,53185,7098880,6354
1992,53185,6821496,7788
1992,53185,704166,2997
1992,53185,1801371,2585
1992,163339,3506805,12777
1992,163339,2702110,18470
1992,163339,1898696,2382
1992,38332,2722472,15385
1992,38332,2360784,7724
1992,38332,2342968,13432
1992,38332,2744358,2213
1992,38332,3047943,19000
1992,124067,7898068,11681
1992,56710,1570296,5696
1992,56710,802137,8218
1992,56710,3123070,10506
1992,56710,3578557,5425
1992,61918,755894,10323
1992,61918,7931874,15390
1992,61918,1964279,8951
1992,61918,2319104,19412
1992,61918,1137077,12946
1992,48241,6272350,15323
1992,48241,1382962,13510
1992,48241,5569827,16095
1992,272014,2087079,15539
1992,272014,748563,18892
1992,272014,3390288,5314
1992,272014,883922,1702
1992,272014,1681564,15209
1992,240349,1119094,10660
1992,240349,1964633,19318
1992,240349,3932636,13678
1992,240349,3967286,323
1992,200870,5884454,19803
1992,200870,6285386,619
1992,200870,4497585,19406
1992,200870,978683,11693
1992,200870,4165807,1059
1992,36400,2192648,11005
1992,36400,5302222,8328
1992,36400,3340571,8489
1992,36400,6575484,1053
1992,36400,1585510,4949
1992,39779,6747888,15641
1992,39779,1498693,18138
1992,39779,3412566,19510
1992,189706,4392852,9199
1992,89182,5157486,1901
1992,89182,489987,14543
1992,89182,4376539,17447
1992,89182,6720278,6686
1992,89182,5347742,10403
1992,296834,6311166,7237
1992,296834,6809683,16678
1992,296834,805889,4569
1992,296834,4851397,18923
1992,296834,1773654,7800
1992,114928,4799471,7908
1992,114928,125434,6591
1992,114928,1826678,4625
1992,114928,672165,9684
1992,114928,1331858,12441
1992,211624,1002180,10162
1992,211624,4790147,5039
1992,211624,2153385,13863
1992,211624,2402937,4274
1992,211624,7792099,3202
1992,211624,2595250,14892
1992,211624,4828179,14560
1992,78406,4098135,18902
1992,78406,7450574,3980
1992,78406,3693454,1037
1992,78406,6784027,17540
1992,78406,1226543,7225
1992,78406,2417958,17147
1992,78406,7149334,17598
1992,10627,1123049,4856
1992,10627,1267627,8897
1992,10627,4790978,3066
1992,237832,6343621,3039
1992,237832,2694105,11544
1992,26434,2165769,4677
1992,26434,3855962,19155
1992,26434,696582,10907
1992,26434,1058143,3100
1992,26434,3580319,18186
1992,26434,4186051,17530
1992,88097,1458344,19516
1992,88097,1763911,13340
1992,88097,2720754,493
1992,90115,150453,4738
1992,90115,3923903,16745
1992,90115,6505770,18305
1992,28795,5392052,4314
1992,28795,6821639,3196
1992,28795,6941518,12984
1992,28795,3720130,7867
1992,28795,4851415,8776
1992,299635,5721281,3006
1992,299635,3663876,5213
1992,299635,1582656,14515
1992,299635,5607123,12409
1992,299635,2678882,2345
1992,299635,3191202,10185
1992,146816,2825478,15254
1992,256618,1529918,13196
1992,256618,5888315,10544
1992,256618,5596584,5129
1992,256618,3077597,1897
1992,221383,8306101,6445
1992,221383,1266692,13379
1992,11344,5285959,4463
1992,11344,4518647,1497
1992,11344,275310,10625
1992,11344,3688696,10163
1992,11344,5053881,8386
1992,11344,604341,6869
1992,11344,4618453,5623
1992,140954,1525776,15588
1992,140954,3166583,16979
1992,140954,2903423,9801
1992,45103,2697300,6089
1992,262468,4693759,1154
1992,8846,2636149,3526
1992,8846,3109593,15448
1992,8846,293226,4537
1992,8846,1251369,871
1992,8846,5889784,11649
1992,8846,5868777,12036
1992,8846,2750679,14551
1992,1883,1507631,12127
1992,1883,8950550,12082
1992,1883,2236458,13693
1992,1883,4416491,15777
1992,1883,2488764,415
1992,170626,4953596,9975
1992,170626,1180300,2395
1992,170626,4875102,9585
1992,170626,5835242,2483
1992,170626,2999319,15827
1992,170626,7167325,18817
1992,170626,1157625,2985
1992,250093,2418631,12657
1992,52189,5960315,11412
1992,52189,2123107,15620
1992,52189,2410898,3012
1992,143845,1818945,5590
1992,143845,6338936,5426
1992,143845,7017231,8393
1992,143845,8558235,12490
1992,90766,2415749,14765
1992,90766,3217037,7196
1992,90766,3817594,9141
1992,90766,3485359,7726
1992,163466,7427286,16332
1992,163466,2394129,1889
1992,163466,3987449,12763
1992,163466,4440221,2301
1992,135115,1260066,15602
1992,135115,814788,9737
1992,135115,2626000,17820
1992,135115,2173837,17192
1992,135115,551460,16692
1992,135115,6382068,2199
1992,135115,1818684,9215
1992,161654,1825320,10852
1992,161654,5759196,8857
1992,161654,907173,3603
1992,161654,3952790,2222
1992,44714,1429310,15512
1992,44714,1629538,2790
1992,44714,2119752,18712
1992,44714,426748,16977
1992,44714,4044107,6281
1992,44714,935059,15830
1992,44714,147432,7182
1992,141883,1250702,8948
1992,141883,6497635,6851
1992,141883,5654693,18314
1992,141883,4994060,2995
1992,141883,1189989,1369
1992,141883,2967706,19257
1992,244652,3651435,15829
1992,244652,219740,2284
1992,244652,4940618,4305
1992,244652,779600,1021
1992,244652,191913,9030
1992,244652,7234896,16174
1992,244652,2147577,7511
1992,197435,692660,18267
1992,197435,7915387,4699
1992,221809,913886,14582
1992,221809,1402002,4941
1992,37120,1415174,5738
1992,37120,5772138,18071
1992,37120,3498445,3675
1992,37120,1602000,18820
1992,37120,1570621,6557
1992,37120,2436148,753
1992,37120,5712858,4062
1992,45761,2989869,2888
1992,45761,5930739,13542
1992,45761,2567448,18885
1992,45761,1595305,7310
1992,45761,3335579,6501
1992,80737,1529727,16448
1992,80737,6644192,9010
1992,80737,2755188,660
1992,80737,182757,4625
1992,80737,2373552,7043
1992,80737,5144083,11591
1992,80737,1250396,3259
1992,95509,2517841,19694
1992,95509,4176775,2902
1992,95509,1428895,5096
1992,95509,1158223,608
1992,95509,1332273,3278
1992,11978,3909366,15885
1992,11978,4966826,9406
1992,11978,5402997,1243
1992,11978,695446,8952
1992,11978,2048184,1969
1992,70264,2276420,6543
1992,282406,6698857,7282
1992,282406,3050513,750
1992,282406,1094070,17334
1992,282406,6442872,9533
1992,282406,1636844,18668
1992,282406,5086954,10244
1992,282406,3911369,16626
1992,7868,5018664,14750
1992,7868,2561779,920
1992,7868,4292136,14316
1992,7868,3291506,17698
1992,7868,8610284,1760
1992,228751,4423656,9669
1992,228751,3207809,12059
1992,228751,1298544,698
1992,228751,4003545,10976
1992,137668,6837616,10835
1992,137668,5464170,1393
1992,137668,2390431,10121
1992,137668,2945870,18289
1992,137668,3787175,12352
1992,22264,5436400,18960
1992,22264,5555402,12959
1992,22264,4079472,11449
1992,279400,1652764,17645
1992,279400,6815266,9358
1992,279400,895732,9483
1992,279400,8082485,19612
1992,279400,6208297,16561
1992,279400,1303610,6535
1992,279400,1865373,13593
1992,150263,5914590,5061
1992,150263,4618358,9349
1992,150263,8295210,5889
1992,150263,4294023,15306
1992,238225,2524405,5051
1992,238225,514005,10430
1992,238225,5861952,4286
1992,238225,1140648,10539
1992,238225,4873608,4498
1992,238225,2507226,11204
1992,238225,3599930,17224
1992,40903,4163910,3480
1992,40903,5451270,17247
1992,40903,6535128,16079
1992,40903,5166661,15524
1992,120634,1817574,13673
1992,120634,3773248,8403
1992,237763,264177,5526
1992,237763,6496111,10222
1992,237763,5056074,17675
1992,237763,4565316,10995
1992,237763,5330770,9245
1992,277313,4049628,15046
1992,277313,3655664,3003
1992,277313,6746909,2184
1992,277313,2300948,5018
1992,90394,4951900,3232
1992,90394,5716362,19473
1992,90394,8330004,16206
1992,90394,4914124,12458
1992,238973,6605215,3021
1992,299590,751788,9286
1992,299590,1210170,6303
1992,76769,6116363,19501
1992,76769,1239890,4313
1992,61526,1408562,9946
1992,61526,771152,7799
1992,61526,6774754,9110
1992,61526,2984345,2756
1992,61526,314238,17879
1992,61526,4495299,5894
1992,41731,6758849,15011
1992,41731,2562370,2894
1992,187934,3396848,9311
1992,187934,5389572,993
1992,195388,6249755,9029
1992,195388,162353,2798
1992,259870,737705,3109
1992,259870,2810938,4798
1992,194402,3267500,14089
1992,194402,1471602,1895
1992,194402,8090755,15556
1992,194402,6533046,18026
1992,194402,5302776,11020
1992,122515,7455087,3128
1992,122515,8510480,6417
1992,122515,6097808,18766
1992,122515,2802485,6384
1992,122515,4115205,13142
1992,161563,7660170,5118
1992,161563,1905352,7019
1992,161563,2854612,18936
1992,161563,2786464,7642
1992,161563,2806602,3031
1992,161563,5605102,7553
1992,43795,8083233,7488
1992,43795,5791658,7080
1992,43795,468454,7223
1992,97136,6818619,17358
1992,97136,6484206,14017
1992,97136,6039333,3573
1992,97136,6202208,10739
1992,97136,3111590,13647
1992,97136,1816710,15775
1992,97136,1085425,10374
1992,278027,825170,863
1992,217018,826161,120
1992,217018,4395798,4513
1992,217018,3445769,7652
1992,298154,220800,6357
1992,298154,2974592,724
1992,298154,3386592,6181
1992,298154,7031514,11200
1992,298154,7161510,7253
1992,298154,2336146,18687
1992,291343,5046969,395
1992,291343,2289338,4166
1992,152353,1486050,13166
1992,28237,2976927,14873
1992,28237,2667485,5814
1992,28237,1476459,9156
1992,28237,3647932,32
1992,28237,2430014,2786
1992,28237,5690212,8019
1992,25195,7774394,19461
1992,124481,1907107,7256
1992,124481,96077,570
1992,124481,6904402,13839
1992,124481,4550093,3388
1992,200782,5267742,18950
1992,200782,6284880,2721
1992,200782,1047030,5158
1992,200782,3862947,18831
1992,206335,1030298,10804
1992,70457,5512191,2527
1992,70457,4693387,17017
1992,70457,4915307,19813
1992,70457,843852,540
1992,19657,4665187,13752
1992,19657,5211707,5064
1992,19657,2738037,10341
1992,19657,6041548,918
1992,177274,2535795,14380
1992,177274,6131914,13798
1992,78490,2179045,18592
1992,78490,5822744,13205
1992,78490,6351814,15258
1992,78490,8074762,19942
1992,78490,3638646,11956
1992,78490,491447,3537
1992,78490,2778221,13185
1992,11936,5393502,19380
1992,193318,7692920,6690
1992,193318,3073513,12104
1992,193318,5290659,19288
1992,6775,4192410,15423
1992,6775,3131203,8634
1992,6775,7294767,17072
1992,6775,303962,12765
1992,6775,7293914,6126
1992,165601,5943357,3983
1992,165601,4404294,6963
1992,165601,6702688,11804
1992,10051,4045505,715
1992,10051,1492733,12501
1992,10051,171429,11515
1992,10051,4867790,5138
1992,10051,1002876,2140
1992,10051,2959003,10732
1992,10051,1023711,9287
1992,108593,4579522,5170
1992,108593,4216882,16332
1992,108593,963368,8231
1992,108593,3286759,8356
1992,108593,3755901,9742
1992,108593,3194737,5827
1992,108593,4572972,9097
1992,122384,5099733,577
1992,174503,673647,12362
1992,174503,3751478,12425
1992,174503,456142,2305
1992,260311,4656932,5302
1992,260311,3458700,16736
1992,260311,5486805,5768
1992,260311,8579340,12881
1992,260311,5658999,3024
1992,260842,4865393,8413
1992,260842,5016471,655
1992,260842,4375151,14409
1992,260842,6586828,2021
1992,260842,5455215,2809
1992,260842,3446077,2285
1992,281431,6311803,11898
1992,281431,2669366,2314
1992,281431,581471,17165
1992,281431,5509582,9045
1992,281431,5565631,10608
1992,228400,1637151,6741
1992,228400,1946237,10810
1992,228400,1867492,680
1992,228400,2290579,5828
1992,228400,6147009,19486
1992,282772,2379594,4744
1992,88697,645855,19357
1992,88697,4833791,6398
1992,85633,2958582,5971
1992,85633,2614538,12798
1992,58565,1891075,14091
1992,58565,3703003,968
1992,58565,3434477,12702
1992,58565,3759267,7373
1992,58565,1203069,3457
1992,58565,217140,19349
1992,58565,6611637,2410
1992,255355,461449,15773
1992,255355,4140750,16289
1992,255355,1650211,471
1992,255355,3121009,14097
1992,255355,1189260,16257
1992,255355,2865464,3149
1992,255355,6629062,14637
1992,271010,134936,2684
1992,271010,5585540,13618
1992,271010,3323200,6970
1992,271010,6925404,14709
1992,271010,2638186,6498
1992,55735,8679748,5191
1992,55735,1454520,16414
1992,55735,2299394,18757
1992,55735,1190952,12280
1992,264956,5811840,11244
1992,264956,2836375,10185
1992,264956,2110970,12102
1992,294136,6674686,3168
1992,294136,6555648,4494
1992,294136,5513032,3253
1992,294136,5191898,11948
1992,294136,1658462,17263
1992,87742,7625578,17915
1992,87742,2801790,10820
1992,87742,884418,2574
1992,158602,830233,18444
1992,194722,5265990,4125
1992,194722,3604680,12477
1992,194722,3935671,15750
1992,194722,5769868,18590
1992,194722,3517133,16198
1992,213931,3923294,13945
1992,213931,594342,12433
1992,213931,7856638,14916
1992,213931,6756528,13087
1992,65590,180197,17226
1992,65590,8276843,10727
1992,65590,4591499,19116
1992,80521,4088700,10599
1992,162110,4710331,19767
1992,223048,737277,3534
1992,223048,3861197,12951
1992,223048,4134666,18244
1992,223048,2931402,1898
1992,113689,2199162,15112
1992,113689,2257591,1662
1992,113689,3208857,18056
1992,113689,2244297,19279
1992,113689,3961668,19372
1992,183982,1380804,16610
1992,183982,1692361,13616
1992,183982,6398429,16045
1992,183982,1158325,4185
1992,183982,2112199,12964
1992,183982,4397522,1068
1992,52930,7233223,18957
1992,52930,105540,17259
1992,52930,1153944,4903
1992,52930,6627417,12049
1992,52930,4703187,14436
1992,52930,5575950,620
1992,52930,2225398,9966
1992,62722,1014654,5108
1992,62722,6820521,18872
1992,62722,5714514,11650
1992,128387,2179262,2079
1992,241526,4468259,17576
1992,72926,1428288,17087
1992,299317,4968734,12168
1992,299317,5399111,18243
1992,299317,6422599,6193
1992,299317,4303211,1190
1992,272491,2329089,19331
1992,2999,5043336,6718
1992,225586,4440864,5279
1992,225586,6331508,9135
1992,225586,1379186,16810
1992,225586,1161064,19299
1992,270656,7541604,1441
1992,235978,3582855,1080
1992,235978,2709163,6672
1992,235978,7682610,2689
1992,235978,2398240,3357
1992,235978,5729053,10818
1992,235978,1027045,6679
1992,114407,6648279,4201
1992,114407,8361337,2821
1992,114407,1625202,7142
1992,114407,2357187,572
1992,114407,6217365,18039
1992,114407,8570601,16644
1992,83074,4716989,16292
1992,83074,5533817,11695
1992,211894,945658,253
1992,211894,1715494,18346
1992,211894,5964301,18772
1992,211894,2857448,4747
1992,211894,3326197,7955
1992,211894,2521934,15187
1992,297044,2961585,7948
1992,297044,6874397,11937
1992,297044,5954004,19224
1992,297044,4226038,7182
1992,107017,6085427,17113
1992,107017,1654747,4771
1992,262415,103694,1789
1992,262415,2664571,12325
1992,262415,5277731,14012
1992,262415,1217441,13514
1992,262415,4329482,9626
1992,282136,2089627,18728
1992,282136,5804199,9818
1992,282136,1166348,7713
1992,282136,6559398,2339
1992,179480,1860638,2353
1992,112250,5904534,17459
1992,112250,1500799,6414
1992,112250,2776064,8449
1992,112250,7082125,11529
1992,112250,3802155,740
1992,112250,2525203,16252
1992,273353,6660425,14307
1992,273353,439192,3150
1992,273353,1486157,19796
1992,273353,4337383,5147
1992,273353,6711962,19311
1992,273353,715159,9424
1992,273353,160216,6937
1992,8389,3520000,3724
1992,8389,6236661,18879
1992,8389,4458634,13306
1992,37195,1766835,11839
1992,37195,3515072,1431
1992,110020,5853960,14773
1992,110020,3117340,6332
1992,13025,4470940,244
1992,13025,2371151,6080
1992,13025,5178748,73
1992,13025,1286579,15176
1992,13025,7081525,1968
1992,13025,1205871,889
1992,149324,6501766,4346
1992,149324,2420109,17818
1992,149324,3510934,4015
1992,149324,832884,4332
1992,150994,5201478,9616
1992,150994,1582130,2434
1992,150994,245163,16643
1992,150994,3614045,17993
1992,150994,4920231,593
1992,150994,4819585,16525
1992,71995,5528601,6518
1992,71995,2482834,13027
1992,71995,565935,1976
1992,71995,8330678,4905
1992,71995,1720866,3928
1992,265945,1868557,8877
1992,265945,116455,2717
1992,265945,3948234,12490
1992,265945,2811639,5207
1992,265945,3833984,19153
1992,979,3688441,2714
1992,119921,2097615,13874
1992,119921,1751048,16768
1992,119921,1709596,19286
1992,119921,855667,11378
1992,170155,4007261,19578
1992,170155,3612830,12120
1992,170155,5596053,11714
1992,170155,4269531,11450
1992,233647,4604571,15255
1992,233647,2033247,13995
1992,233647,3862576,2984
1992,233647,4672844,11747
1992,50716,4796279,6428
1992,50716,5588946,10147
1992,15704,1820161,16576
1992,15704,679896,12266
1992,15704,7189318,10314
1992,29776,1129722,12701
1992,29776,3879373,13187
1992,29776,4944182,13847
1992,29776,714921,19814
1992,29776,2069160,8219
1992,29776,6028890,1234
1992,29776,854002,12163
1992,57088,1451038,14987
1992,57088,2416176,12307
1992,57088,3456753,18087
1992,57088,1416228,4007
1992,57088,5822880,331
1992,57088,5633864,13145
1992,126175,1655050,13877
1992,126175,3660950,7582
1992,126175,4962553,4160
1992,126175,6645870,9605
1992,217103,2470957,3638
1992,217103,891760,2793
1992,217103,7512001,1008
1992,217103,1994830,6202
1992,217103,3526318,3300
1992,217103,1579489,804
1992,217103,1078033,6527
1992,217916,6612114,201
1992,217916,2706831,6079
1992,217916,4731502,1854
1992,217916,4774562,8359
1992,217916,1219894,8338
1992,217916,591293,9247
1992,217916,830753,6144
1992,161726,9537312,11612
1992,161726,5246667,469
1992,161726,8690767,12386
1992,161726,3553411,10877
1992,161726,4613395,14808
1992,226804,4825075,16997
1992,226804,656913,2282
1992,106267,311157,6010
1992,106267,7102301,3132
1992,106267,2350236,7920
1992,106267,694623,15320
1992,58927,901878,14578
1992,58927,6670417,11866
1992,110164,2010672,3204
1992,110164,6511811,19935
1992,110164,2850655,19698
1992,110164,4020730,7596
1992,110164,2875400,12237
1992,57371,1262660,13698
1992,57371,1017802,10024
1992,57371,307000,19950
1992,57371,5612884,14764
1992,179230,2697855,11934
1992,179230,6720814,12292
1992,179230,2853548,5051
1992,179230,4026477,1579
1992,179230,2800416,8202
1992,179230,1545944,16480
1992,179230,5334089,17064
1992,21508,3297472,6856
1992,21508,3106454,12060
1992,21508,1941863,6742
1992,254884,6463787,6674
1992,254884,724735,3130
1992,254884,5069433,10677
1992,254884,1149439,4863
1992,254884,4278625,1986
1992,275401,5602739,7433
1992,275401,5419488,1252
1992,275401,2899666,10406
1992,275401,7356936,11736
1992,219145,1188392,10968
1992,219145,6940641,11963
1992,219145,8325080,12614
1992,219145,1152865,19015
1992,219145,3368817,2982
1992,219145,608988,12520
1992,43951,4685194,14666
1992,43951,4048944,19766
1992,261817,4206481,11933
1992,261817,1817923,16895
1992,261817,9407336,2868
1992,261817,5920226,13892
1992,261817,304681,18278
1992,261817,2405178,11528
1992,261817,2334654,5519
1992,56467,1557424,6475
1992,56467,5398237,14411
1992,56467,1462878,18053
1992,56467,1903601,14893
1992,56467,4007147,3852
1992,68545,3877806,11979
1992,68545,5547406,10865
1992,212407,8195187,4570
1992,212407,7439502,18476
1992,212407,8321358,19179
1992,212407,368182,14202
1992,212407,1870576,2154
1992,70732,3961442,6180
1992,26642,3063642,12066
1992,26642,2021290,4258
1992,26642,7518193,14329
1992,26642,4185936,3118
1992,26642,449188,19949
1992,26642,4231202,16858
1992,96751,4330519,5967
1992,96751,1818843,14212
1992,96751,3156136,19760
1992,239950,4302704,11292
1992,239950,4079186,10949
1992,31396,4316284,11079
1992,236746,4110539,13693
1992,236746,4192208,15201
1992,236746,3640256,13973
1992,236746,494595,10978
1992,236746,4363560,17093
1992,236746,3831466,17345
1992,236746,351669,1942
1992,194818,2113056,19940
1992,194818,4993189,18859
1992,194818,4151052,7600
1992,194818,3196287,3166
1992,194818,967524,15017
1992,194818,2014205,19772
1992,194818,5581117,886
1992,221749,700569,13376
1992,221749,7209197,15264
1992,221749,5613092,16938
1992,221749,3854713,16057
1992,293113,5504870,16702
1992,293113,6290238,1518
1992,293113,4549700,1876
1992,111670,1658022,8087
1992,111670,5616136,14840
1992,34166,3049341,18163
1992,34166,149151,3966
1992,34166,1626030,11601
1992,30215,5827186,391
1992,30215,2746881,16441
1992,30215,7685496,18334
1992,30215,7279494,6921
1992,218297,2692692,2697
1992,218297,5775792,16610
1992,218297,5322029,11614
1992,218297,1267001,8679
1992,218297,6281926,344
1992,218297,1044911,10260
1992,218297,3434955,19209
1992,50330,1275367,13060
1992,50330,5136851,9373
1992,50330,1949598,7698
1992,50330,6667015,10072
1992,148472,1027167,497
1992,148472,5114926,5674
1992,148472,130037,10785
1992,178873,4032379,14031
1992,178873,3363031,12727
1992,178873,5505392,17714
1992,178873,2575957,10799
1992,101963,2352563,8193
1992,101963,1982645,15917
1992,101963,3228432,14712
1992,101963,3204336,17140
1992,101963,4223578,17354
1992,101963,1384446,890
1992,192541,7787625,4589
1992,192541,3670826,14367
1992,192541,3868837,12107
1992,192541,396173,13122
1992,192541,2734875,14720
1992,286102,545056,4362
1992,286102,584815,4678
1992,286102,1561032,8484
1992,248758,1275110,14101
1992,248758,5540019,7714
1992,191600,184722,4313
1992,191600,1318112,5477
1992,17684,2932468,7502
1992,17684,1809627,3491
1992,17684,6897770,11821
1992,17684,208786,19122
1992,17684,6105902,1233
1992,252340,329100,8420
1992,252340,1146470,4810
1992,252340,3489274,18311
1992,74102,4795712,2321
1992,74102,291765,6107
1992,74102,4067027,16197
1992,216544,5455268,1032
1992,216544,4019999,8717
1992,216544,3572185,3821
1992,216544,5160471,11448
1992,208097,4911477,7966
1992,208097,3879072,8416
1992,208097,4578308,4237
1992,231790,5738389,17805
1992,231790,528721,16285
1992,231790,4950778,6711
1992,231790,3874402,17797
1992,231790,1857959,8113
1992,240769,4449236,11222
1992,129742,382133,15871
1992,129742,692337,7277
1992,129742,3544695,400
1992,129742,3003932,8848
1992,188644,2573203,6038
1992,188644,1963461,8889
1992,188644,3217648,2168
1992,188644,3887169,9882
1992,188644,3583964,4152
1992,188644,5047486,17613
1992,188644,7172971,8529
1992,241441,1875132,428
1992,241441,3858294,4924
1992,159944,4082371,11797
1992,60359,1510304,16737
1992,60359,4890361,18078
1992,60359,3963828,16116
1992,60359,4862246,19148
1992,60359,8296992,12286
1992,42571,4514731,19912
1992,42571,2357310,15385
1992,42571,6666788,10816
1992,42571,530143,4012
1992,42571,801484,1875
1992,42571,241582,11667
1992,42571,8147580,16109
1992,130897,1147940,12978
1992,130897,5998749,16589
1992,130897,6495775,9861
1992,130897,2326410,3869
1992,130897,1936310,13412
1992,130897,4522054,9988
1992,130897,8825893,16185
1992,288403,649040,580
1992,265123,339745,14007
1992,265123,7675083,1480
1992,121978,281712,6706
1992,121978,3500894,11394
1992,121978,8456155,5671
1992,121978,2218956,17788
1992,121978,5340724,19418
1992,121978,835817,7502
1992,121978,7457831,18134
1992,172301,9644150,17575
1992,172301,3573468,12700
1992,172301,4115475,3894
1992,171809,4980663,4112
1992,171809,5037501,7685
1992,116464,1805104,4912
1992,116464,1596122,15833
1992,116464,4081052,9405
1992,116464,875030,9206
1992,116464,1287336,3833
1992,116464,3658317,983
1992,116464,494477,17177
1992,199108,5804643,7583
1992,199108,9445114,3398
1992,199108,4962850,14750
1992,239678,3151714,10549
1992,61822,7015708,11733
1992,61822,1429856,15016
1992,271840,4732216,15685
1992,97696,1588465,6896
1992,97696,4782105,705
1992,97696,4514599,13551
1992,97696,5713760,2620
1992,97696,3207050,4558
1992,264173,3316384,3957
1992,264173,2955062,9425
1992,264173,326672,18097
