"s_city","d_year","lo_custkey","lo_revenue"
"UNITED ST9",1994,283321,6861132
"UNITED ST9",1997,29276,2668579
"UNITED ST9",1994,136426,3747021
"UNITED ST0",1993,153959,3966732
"UNITED ST9",1994,280787,2219718
"UNITED ST0",1997,237304,457920
"UNITED ST0",1992,75521,1410063
"UNITED ST9",1992,40798,323186
"UNITED ST9",1993,5890,2007339
"UNITED ST9",1994,210785,2031731
"UNITED ST9",1992,3226,686799
"UNITED ST9",1996,148163,1116094
"UNITED ST9",1995,10339,2584425
"UNITED ST9",1996,255169,4739974
"UNITED ST0",1996,37070,7094088
"UNITED ST0",1995,117097,3137156
"UNITED ST9",1993,49744,5583288
"UNITED ST0",1995,18698,6755418
"UNITED ST0",1995,183413,1771902
"UNITED ST0",1997,23467,6784656
"UNITED ST0",1997,298945,4965634
"UNITED ST9",1994,94909,1999525
"UNITED ST0",1997,334,157567
"UNITED ST0",1992,29494,3967056
"UNITED ST9",1993,92677,4351908
"UNITED ST0",1992,164104,2716185
"UNITED ST9",1992,17231,3233219
"UNITED ST0",1992,232262,2857538
"UNITED ST9",1995,15532,621444
"UNITED ST9",1996,220084,2073922
"UNITED ST9",1995,76988,6463458
"UNITED ST9",1995,149003,4339310
"UNITED ST9",1994,205924,4750782
"UNITED ST9",1996,56956,4219862
"UNITED ST9",1993,13303,4941886
"UNITED ST0",1996,2116,5866128
"UNITED ST0",1992,229789,457674
"UNITED ST9",1994,246727,671233
"UNITED ST9",1994,246727,1431270
"UNITED ST9",1997,78268,4006371
"UNITED ST9",1994,224305,2460104
"UNITED ST0",1995,31351,2037737
"UNITED ST0",1996,250612,202196
"UNITED ST0",1993,27413,665921
"UNITED ST9",1995,272672,2781388
"UNITED ST9",1992,47183,1784333
"UNITED ST9",1997,284005,141756
"UNITED ST9",1996,120095,5714744
"UNITED ST9",1993,67660,2623140
"UNITED ST0",1995,229750,2997282
"UNITED ST0",1992,44200,4635840
"UNITED ST9",1997,14948,967475
"UNITED ST0",1994,282796,316124
"UNITED ST9",1995,157187,1367857
"UNITED ST0",1994,168053,2333788
"UNITED ST9",1997,138139,7487718
"UNITED ST0",1996,57643,6803769
"UNITED ST0",1997,289123,7496583
"UNITED ST0",1992,252811,6452129
"UNITED ST9",1997,169879,2517000
"UNITED ST0",1996,290287,3714851
"UNITED ST0",1994,226778,732967
"UNITED ST0",1993,168610,6733102
"UNITED ST9",1997,168133,766199
"UNITED ST0",1996,141602,5837887
"UNITED ST9",1993,111676,501499
"UNITED ST0",1995,243733,2865812
"UNITED ST0",1992,43436,1509233
"UNITED ST0",1995,35926,3254685
"UNITED ST9",1993,115684,348596
"UNITED ST0",1997,142003,1906326
"UNITED ST0",1997,18674,4170754
"UNITED ST9",1995,67355,4574146
"UNITED ST0",1997,39568,7824105
"UNITED ST9",1994,213428,4054151
"UNITED ST0",1997,206713,2208530
"UNITED ST9",1994,279863,3232236
"UNITED ST9",1992,2137,2066961
"UNITED ST0",1995,283345,6382284
"UNITED ST0",1997,64363,6545791
"UNITED ST9",1994,220252,7922835
"UNITED ST0",1992,138101,1066051
"UNITED ST0",1992,260194,2566592
"UNITED ST0",1995,223346,286053
"UNITED ST0",1997,48079,365496
"UNITED ST0",1994,88288,808711
"UNITED ST9",1997,158962,4581360
"UNITED ST9",1992,293320,344405
"UNITED ST0",1997,104126,4155100
"UNITED ST9",1993,186169,1439424
"UNITED ST9",1997,184295,6939377
"UNITED ST0",1994,230806,2327780
"UNITED ST0",1994,115337,1102175
"UNITED ST0",1992,121336,7849377
"UNITED ST0",1997,43135,1098532
"UNITED ST0",1994,276887,156554
"UNITED ST9",1995,46096,3890943
"UNITED ST9",1995,116596,2628139
"UNITED ST9",1995,195670,2537054
"UNITED ST0",1995,167014,6647879
"UNITED ST0",1995,47656,8404439
"UNITED ST9",1994,160570,1276908
"UNITED ST9",1993,123202,2436910
"UNITED ST0",1997,284512,4408755
"UNITED ST0",1996,202034,138280
"UNITED ST9",1997,91064,5056765
"UNITED ST0",1996,48937,6656644
"UNITED ST0",1996,218413,1093062
"UNITED ST0",1994,180370,9403154
"UNITED ST0",1994,180370,2936112
"UNITED ST0",1996,258643,6398282
"UNITED ST0",1995,158884,4943644
"UNITED ST9",1993,190393,1618631
"UNITED ST0",1992,21307,5323535
"UNITED ST9",1995,258460,5964046
"UNITED ST0",1992,99736,4789668
"UNITED ST0",1992,243305,577086
"UNITED ST0",1995,182116,6614119
"UNITED ST9",1995,182116,1370088
"UNITED ST9",1995,142453,5521409
"UNITED ST0",1994,145930,5177175
"UNITED ST9",1996,293722,8151931
"UNITED ST0",1996,79849,681303
"UNITED ST9",1993,30959,1956430
"UNITED ST9",1994,169526,318803
"UNITED ST0",1992,284726,1441602
"UNITED ST9",1997,280228,1181201
"UNITED ST0",1994,88180,957390
"UNITED ST0",1995,109204,1056985
"UNITED ST0",1996,186412,6436746
"UNITED ST9",1996,246415,3159778
"UNITED ST9",1997,2887,8770651
"UNITED ST9",1995,202297,599036
"UNITED ST0",1996,214639,5692294
"UNITED ST0",1993,226717,3865221
"UNITED ST9",1995,133036,4827295
"UNITED ST0",1992,213208,1163990
"UNITED ST9",1997,200707,154262
"UNITED ST0",1996,97601,5313934
"UNITED ST9",1993,65074,1430673
"UNITED ST0",1992,25225,302375
"UNITED ST9",1996,234040,2634756
"UNITED ST0",1994,310,1835966
"UNITED ST0",1992,119083,4447373
"UNITED ST9",1992,31289,3221645
"UNITED ST0",1992,197641,3209647
"UNITED ST0",1996,88079,4831081
"UNITED ST0",1996,141001,397375
"UNITED ST0",1993,95672,942289
"UNITED ST0",1992,130532,5664274
"UNITED ST9",1996,236582,3618791
"UNITED ST9",1995,173444,2515307
"UNITED ST0",1997,184775,3590947
"UNITED ST9",1994,29018,7428667
"UNITED ST0",1992,241555,1108605
"UNITED ST9",1992,81625,1939161
"UNITED ST9",1996,297547,2220787
"UNITED ST0",1994,114502,4823824
"UNITED ST0",1994,114502,3829533
"UNITED ST9",1997,46300,4917552
"UNITED ST0",1996,153551,3481128
"UNITED ST9",1996,48506,2000502
"UNITED ST0",1995,239513,5658491
"UNITED ST9",1994,99116,4292207
"UNITED ST0",1994,190081,428230
"UNITED ST0",1994,74869,6789348
"UNITED ST9",1995,5828,4715305
"UNITED ST0",1996,181837,7007853
"UNITED ST9",1997,132674,2638282
"UNITED ST0",1993,172298,2411025
"UNITED ST9",1992,169916,106124
"UNITED ST0",1996,20552,1319210
"UNITED ST9",1993,287959,2244280
"UNITED ST9",1996,94883,3552180
"UNITED ST0",1993,4213,1948250
"UNITED ST9",1993,134168,1707451
"UNITED ST0",1995,163742,2926664
"UNITED ST9",1995,286096,355297
"UNITED ST9",1992,8846,3109593
"UNITED ST0",1997,287476,5570628
"UNITED ST0",1994,187396,2553577
"UNITED ST0",1994,76345,2327862
"UNITED ST0",1995,174988,3799981
"UNITED ST0",1996,172490,4392694
"UNITED ST0",1993,208768,6301209
"UNITED ST0",1994,81875,833808
"UNITED ST0",1993,261361,2791428
"UNITED ST9",1992,124175,4220553
"UNITED ST0",1994,226375,7296891
"UNITED ST9",1993,57742,5808034
"UNITED ST0",1995,115583,1701249
"UNITED ST9",1992,138847,108913
"UNITED ST0",1992,214183,2807242
"UNITED ST0",1994,118052,6023875
"UNITED ST0",1997,176254,4209058
"UNITED ST0",1995,153526,3390256
"UNITED ST0",1995,56269,4509556
"UNITED ST0",1996,195568,5402600
"UNITED ST9",1994,251017,2691990
"UNITED ST0",1995,105631,6870388
"UNITED ST0",1994,287029,1136737
"UNITED ST0",1997,73750,2644956
"UNITED ST0",1993,178385,5612066
"UNITED ST0",1993,91009,2413793
"UNITED ST9",1992,216004,382276
"UNITED ST0",1992,24839,4400075
"UNITED ST9",1992,244652,3651435
"UNITED ST0",1997,27095,1796721
"UNITED ST9",1997,139792,5999535
"UNITED ST0",1995,40031,1152686
"UNITED ST9",1993,230644,585972
"UNITED ST9",1997,83104,686516
"UNITED ST0",1995,224648,1492000
"UNITED ST9",1994,32924,3358116
"UNITED ST9",1997,76462,5274561
"UNITED ST0",1992,116969,2085037
"UNITED ST9",1994,290719,5037528
"UNITED ST0",1997,155326,2865598
"UNITED ST0",1994,278101,5177142
"UNITED ST0",1997,14609,5672936
"UNITED ST0",1992,88930,8072887
"UNITED ST0",1997,15715,5002002
"UNITED ST0",1994,88273,376536
"UNITED ST9",1994,241045,1318637
"UNITED ST9",1993,44197,373672
"UNITED ST0",1993,297829,5533837
"UNITED ST0",1997,102553,3120167
"UNITED ST9",1996,168353,5618031
"UNITED ST0",1993,182344,935612
"UNITED ST0",1996,231298,1193371
"UNITED ST9",1995,124274,3178952
"UNITED ST0",1993,238601,4542030
"UNITED ST9",1995,16270,3538972
"UNITED ST0",1992,123010,2426853
"UNITED ST0",1995,106067,6385424
"UNITED ST0",1993,139874,368409
"UNITED ST0",1994,221672,2571087
"UNITED ST9",1993,72446,5126949
"UNITED ST9",1995,192721,5150545
"UNITED ST9",1994,78913,6709203
"UNITED ST9",1994,76720,584253
"UNITED ST0",1993,189739,2532725
"UNITED ST0",1993,36218,6099904
"UNITED ST9",1996,222823,3590688
"UNITED ST0",1992,146159,4657208
"UNITED ST9",1996,90775,1272703
"UNITED ST9",1995,123787,2632331
"UNITED ST9",1993,201944,3805543
"UNITED ST0",1993,255950,3226422
"UNITED ST9",1997,195323,5747766
"UNITED ST0",1997,293485,6959084
"UNITED ST0",1992,278458,587000
"UNITED ST0",1992,208316,2892501
"UNITED ST9",1994,196496,2836229
"UNITED ST9",1997,186046,845026
"UNITED ST0",1995,281758,559706
"UNITED ST0",1995,170266,4292166
"UNITED ST9",1997,222934,5252526
"UNITED ST0",1997,231220,6699867
"UNITED ST9",1997,263237,1230594
"UNITED ST0",1997,78088,4040623
"UNITED ST0",1996,121213,4700883
"UNITED ST9",1995,171877,2065293
"UNITED ST9",1994,73892,6684756
"UNITED ST0",1997,275849,5717981
"UNITED ST0",1992,54182,3351532
"UNITED ST9",1996,126760,573088
"UNITED ST0",1992,85642,2583342
"UNITED ST0",1993,235294,5758806
"UNITED ST9",1995,81577,1055583
"UNITED ST9",1992,275185,4657293
"UNITED ST9",1992,283501,7670226
"UNITED ST9",1996,266846,4858452
"UNITED ST0",1993,165232,4277952
"UNITED ST0",1996,102472,7393170
"UNITED ST9",1997,153844,5050623
"UNITED ST9",1997,19255,5520085
"UNITED ST9",1994,238543,3348100
"UNITED ST0",1992,234022,4284284
"UNITED ST0",1994,82673,2309904
"UNITED ST9",1995,32012,3000921
"UNITED ST9",1995,32012,215689
"UNITED ST9",1995,292807,207699
"UNITED ST9",1994,173407,4312822
"UNITED ST0",1993,242386,1556271
"UNITED ST9",1992,193114,1071054
"UNITED ST9",1992,166522,1693570
"UNITED ST0",1994,23798,2302959
"UNITED ST0",1996,218327,3653231
"UNITED ST9",1992,84628,441153
"UNITED ST9",1995,100654,754993
"UNITED ST0",1992,42859,3791399
"UNITED ST0",1995,42838,4959066
"UNITED ST9",1994,17332,656142
"UNITED ST0",1996,211622,1005474
"UNITED ST0",1995,247057,5065701
"UNITED ST0",1996,44959,4197150
"UNITED ST0",1993,107969,4571868
"UNITED ST0",1996,159592,5164067
"UNITED ST0",1997,230483,5078141
"UNITED ST9",1994,7990,1431112
"UNITED ST0",1997,51718,7669664
"UNITED ST9",1993,229175,1751657
"UNITED ST0",1995,162992,1200876
"UNITED ST0",1994,249697,5970286
"UNITED ST0",1997,77665,3232474
"UNITED ST0",1995,68183,2738547
"UNITED ST0",1996,122836,5796894
"UNITED ST0",1995,236600,2859934
"UNITED ST0",1997,74585,4304638
"UNITED ST0",1994,190030,4265268
"UNITED ST0",1997,6764,3713251
"UNITED ST9",1992,28237,2430014
"UNITED ST0",1994,199186,2883660
"UNITED ST9",1995,88327,3900268
"UNITED ST0",1995,30274,2689790
"UNITED ST9",1994,69067,2753578
"UNITED ST0",1994,69067,6865507
"UNITED ST0",1995,250021,2442206
"UNITED ST0",1994,52922,4767386
"UNITED ST0",1994,151417,2312535
"UNITED ST0",1997,242939,2261079
"UNITED ST9",1992,125764,1981853
"UNITED ST9",1992,90358,5152693
"UNITED ST0",1997,156974,4111421
"UNITED ST0",1993,60500,8266817
"UNITED ST9",1993,161834,7172798
"UNITED ST0",1994,249559,4793401
"UNITED ST0",1996,175724,133132
"UNITED ST9",1993,284279,5144369
"UNITED ST0",1992,93517,8487166
"UNITED ST9",1996,271600,4236988
"UNITED ST0",1995,67019,152883
"UNITED ST0",1994,253712,5043351
"UNITED ST9",1992,66124,7795114
"UNITED ST9",1994,52762,5216207
"UNITED ST0",1995,98879,3626489
"UNITED ST0",1995,131234,3359269
"UNITED ST0",1993,40913,4655027
"UNITED ST0",1993,258769,5851928
"UNITED ST9",1994,77416,2686656
"UNITED ST9",1996,197509,4087595
"UNITED ST0",1994,214219,1722444
"UNITED ST0",1996,14476,686619
"UNITED ST9",1992,35275,211293
"UNITED ST9",1996,244891,4372686
"UNITED ST0",1994,247487,7394051
"UNITED ST0",1996,270871,3775868
"UNITED ST9",1994,169958,3103718
"UNITED ST9",1995,112549,4123892
"UNITED ST0",1997,142525,2375447
"UNITED ST0",1996,149344,1485985
"UNITED ST0",1995,293608,1691285
"UNITED ST9",1997,284464,6628513
"UNITED ST0",1995,222680,6276329
"UNITED ST0",1996,238375,3226613
"UNITED ST9",1993,139471,7363779
"UNITED ST0",1992,157042,392366
"UNITED ST0",1995,199880,5640507
"UNITED ST9",1992,153580,2829890
"UNITED ST9",1997,244310,4929500
"UNITED ST9",1993,281443,518865
"UNITED ST0",1994,59528,2972211
"UNITED ST0",1997,63896,9277228
"UNITED ST9",1992,67565,2013386
"UNITED ST9",1997,152911,162587
"UNITED ST9",1996,299303,1107106
"UNITED ST0",1994,276733,6145297
"UNITED ST9",1992,122218,1783768
"UNITED ST0",1996,240661,4855752
"UNITED ST0",1997,190534,6291850
"UNITED ST0",1996,85762,146261
"UNITED ST0",1997,203648,3259194
"UNITED ST9",1995,207565,2059062
"UNITED ST0",1994,158893,741710
"UNITED ST0",1992,25853,6913810
"UNITED ST0",1997,199393,1091094
"UNITED ST0",1996,263542,2076114
"UNITED ST9",1996,50485,7038500
"UNITED ST9",1992,87985,2994097
"UNITED ST9",1996,211072,3888300
"UNITED ST0",1992,70327,3753307
"UNITED ST0",1994,110876,4770391
"UNITED ST0",1996,282664,761642
"UNITED ST0",1992,235648,4870233
"UNITED ST0",1993,78940,1834917
"UNITED ST9",1997,244930,1930000
"UNITED ST0",1995,234289,2404021
"UNITED ST0",1997,269821,3498827
"UNITED ST0",1997,1900,5108834
"UNITED ST9",1992,223048,3861197
"UNITED ST0",1996,127534,3474796
"UNITED ST0",1992,290401,1496436
"UNITED ST9",1993,258370,4792428
"UNITED ST9",1992,235984,5250383
"UNITED ST9",1996,121123,4566791
"UNITED ST0",1992,78982,4816979
"UNITED ST9",1995,120353,1917279
"UNITED ST0",1993,218693,6259544
"UNITED ST9",1995,224131,217588
"UNITED ST9",1993,164527,4760238
"UNITED ST9",1995,41374,3357363
"UNITED ST0",1994,45070,3402660
"UNITED ST9",1992,29377,5659925
"UNITED ST9",1996,231035,1093405
"UNITED ST9",1994,133228,290901
"UNITED ST9",1996,32869,3470692
"UNITED ST9",1996,124549,4883376
"UNITED ST9",1993,60242,4063849
"UNITED ST9",1996,45272,5671456
"UNITED ST0",1995,2515,1531645
"UNITED ST9",1992,244033,261209
"UNITED ST0",1995,186449,224889
"UNITED ST0",1993,36587,982383
"UNITED ST0",1995,13843,1393704
"UNITED ST0",1992,19978,2425297
"UNITED ST0",1996,280543,4576205
"UNITED ST0",1997,181123,2247198
"UNITED ST0",1995,90997,3219588
"UNITED ST9",1994,3161,3916792
"UNITED ST9",1992,271504,1538238
"UNITED ST9",1997,249497,8256465
"UNITED ST9",1997,264490,4904139
"UNITED ST0",1994,103609,3218608
"UNITED ST9",1992,277492,8922672
"UNITED ST0",1997,217822,2014164
"UNITED ST9",1993,88807,4593687
"UNITED ST0",1996,116951,1836345
"UNITED ST0",1993,88253,630807
"UNITED ST0",1993,88253,5849198
"UNITED ST9",1992,3647,6208370
"UNITED ST0",1995,241913,4760852
"UNITED ST0",1994,49432,5238492
"UNITED ST9",1994,266548,4074602
"UNITED ST0",1996,240526,5101139
"UNITED ST0",1993,111028,1499767
"UNITED ST9",1992,84079,6028932
"UNITED ST0",1995,165049,3053405
"UNITED ST9",1995,102640,5587386
"UNITED ST9",1997,253234,1755677
"UNITED ST0",1993,86981,2795660
"UNITED ST9",1992,92962,1932091
"UNITED ST0",1996,295669,1673953
"UNITED ST0",1992,240601,2663593
"UNITED ST9",1993,27850,7087413
"UNITED ST0",1996,9820,2457628
"UNITED ST0",1995,250783,3357400
"UNITED ST0",1995,20131,3580285
"UNITED ST9",1997,90934,6568329
"UNITED ST0",1995,87268,7163724
"UNITED ST9",1992,97781,5178887
"UNITED ST0",1992,54439,1879077
"UNITED ST0",1996,86356,6371777
"UNITED ST9",1992,143813,3649466
"UNITED ST9",1993,113005,6152856
"UNITED ST0",1995,21833,1273144
"UNITED ST9",1997,81659,6822758
"UNITED ST9",1993,189826,1662432
"UNITED ST0",1992,261865,4367311
"UNITED ST0",1993,278426,3308721
"UNITED ST9",1996,227962,6392534
"UNITED ST0",1993,6110,5759744
"UNITED ST9",1993,179279,2430600
"UNITED ST9",1997,256925,4291887
"UNITED ST9",1993,195671,3859195
"UNITED ST0",1997,145198,6309870
"UNITED ST0",1996,283852,4954028
"UNITED ST0",1994,299222,788783
"UNITED ST9",1997,151136,3158593
"UNITED ST0",1997,253439,3144875
"UNITED ST0",1992,125801,859778
"UNITED ST9",1996,227186,7071310
"UNITED ST9",1993,171838,9010218
"UNITED ST9",1994,249721,6019022
"UNITED ST0",1996,76288,1701958
"UNITED ST0",1995,54028,6558715
"UNITED ST9",1995,193027,126040
"UNITED ST0",1995,87002,1152678
"UNITED ST0",1997,257579,4220868
"UNITED ST9",1993,76730,4063419
"UNITED ST9",1996,239645,3584128
"UNITED ST9",1993,103195,6974474
"UNITED ST0",1992,86104,1288322
"UNITED ST9",1994,261347,284860
"UNITED ST9",1993,11182,3729839
"UNITED ST0",1996,253822,6224154
"UNITED ST0",1995,182498,5279213
"UNITED ST9",1996,33560,6130943
"UNITED ST0",1996,277339,715551
"UNITED ST9",1995,127468,831951
"UNITED ST0",1993,43405,2698340
"UNITED ST9",1997,180178,5008917
"UNITED ST0",1993,280459,8253119
"UNITED ST0",1993,266477,3006162
"UNITED ST9",1995,43672,7355410
"UNITED ST0",1992,173620,987573
"UNITED ST9",1996,288755,3300908
"UNITED ST0",1995,293138,2277379
"UNITED ST9",1992,225442,3761347
"UNITED ST9",1993,285325,2493955
"UNITED ST0",1994,88946,3040997
"UNITED ST0",1996,234499,1180387
"UNITED ST0",1994,111973,391631
"UNITED ST0",1992,290075,1894898
"UNITED ST0",1993,45689,2339800
"UNITED ST9",1993,45689,3862267
"UNITED ST0",1995,169214,2522367
"UNITED ST9",1995,203056,4243657
"UNITED ST0",1996,90782,8618245
"UNITED ST9",1995,20893,4673363
"UNITED ST0",1994,79109,1845977
"UNITED ST0",1995,140938,3546433
"UNITED ST0",1994,293527,3626904
"UNITED ST9",1993,91093,3765166
"UNITED ST9",1996,295393,2806436
"UNITED ST0",1995,48739,5242995
"UNITED ST0",1997,80077,4362929
"UNITED ST9",1995,137674,4162389
"UNITED ST9",1997,22426,2931220
"UNITED ST0",1995,117322,5301442
"UNITED ST0",1992,144398,3625025
"UNITED ST0",1993,74140,8697084
"UNITED ST9",1996,82723,4452354
"UNITED ST9",1997,174721,165059
"UNITED ST9",1994,133381,5765701
"UNITED ST0",1993,160606,3844450
"UNITED ST9",1992,230068,1052100
"UNITED ST9",1995,297667,927972
"UNITED ST0",1994,56294,1569797
"UNITED ST0",1995,48838,6775547
"UNITED ST0",1994,207739,5684548
"UNITED ST9",1994,254401,5493105
"UNITED ST0",1996,112300,7092003
"UNITED ST9",1995,43624,985044
"UNITED ST9",1995,195970,2829636
"UNITED ST0",1993,255122,4944034
"UNITED ST0",1993,239191,2818200
"UNITED ST0",1996,52279,1994692
"UNITED ST9",1996,80807,4015533
"UNITED ST9",1992,262904,2788749
"UNITED ST0",1996,231938,3131581
"UNITED ST9",1992,103114,794029
"UNITED ST0",1992,271831,4159125
"UNITED ST9",1992,271831,4272792
"UNITED ST0",1997,104258,6956158
"UNITED ST0",1993,186208,2974468
"UNITED ST0",1995,211190,2687520
"UNITED ST0",1993,24952,6465081
"UNITED ST0",1996,269174,6142781
"UNITED ST9",1993,130483,6333504
"UNITED ST0",1997,266890,3288712
"UNITED ST9",1994,113726,4138783
"UNITED ST0",1994,46631,7452833
"UNITED ST0",1995,96223,609729
"UNITED ST9",1992,82238,1616219
"UNITED ST0",1996,100531,1812551
"UNITED ST0",1993,137702,2606475
"UNITED ST9",1992,59339,6128886
"UNITED ST0",1992,67087,6879490
"UNITED ST9",1992,123142,6833936
"UNITED ST0",1992,252866,6892340
"UNITED ST0",1992,311,5769702
"UNITED ST9",1993,187186,4343076
"UNITED ST9",1992,60929,181562
"UNITED ST9",1997,290318,4576780
"UNITED ST9",1993,238319,1010581
"UNITED ST9",1994,14152,3258915
"UNITED ST0",1994,159805,7965688
"UNITED ST0",1994,225029,3426663
"UNITED ST0",1992,27940,3304479
"UNITED ST0",1997,289372,5392948
"UNITED ST0",1992,192541,2734875
"UNITED ST0",1993,208145,5530634
"UNITED ST9",1994,265918,3002242
"UNITED ST0",1993,27317,4157444
"UNITED ST9",1997,276919,3258024
"UNITED ST9",1993,12181,952011
"UNITED ST0",1993,260953,3085933
"UNITED ST0",1997,250807,877772
"UNITED ST0",1992,200030,4512023
"UNITED ST9",1992,242420,4484158
"UNITED ST0",1996,73717,1543476
"UNITED ST9",1996,134786,621418
"UNITED ST9",1996,121606,2295902
"UNITED ST0",1993,249266,3483414
"UNITED ST0",1992,233588,2636196
"UNITED ST0",1996,64561,1496562
"UNITED ST9",1994,66664,5557158
"UNITED ST9",1995,239530,3768935
"UNITED ST0",1997,31541,434373
"UNITED ST0",1995,200398,141260
"UNITED ST9",1997,47956,4993989
"UNITED ST0",1996,78829,2126318
"UNITED ST0",1993,295940,2377866
"UNITED ST9",1992,113794,2449647
"UNITED ST9",1993,80291,2206362
"UNITED ST0",1993,282520,8889370
"UNITED ST0",1997,102007,2447161
"UNITED ST0",1994,148564,3618588
"UNITED ST9",1993,293554,651608
"UNITED ST0",1992,71978,4305322
"UNITED ST9",1996,194635,4072203
"UNITED ST0",1995,186481,6095520
"UNITED ST0",1992,132458,6062817
"UNITED ST9",1997,207734,1704474
"UNITED ST0",1996,185374,5577137
"UNITED ST9",1992,61315,6584524
"UNITED ST9",1992,167701,7260982
"UNITED ST0",1996,68704,1075117
"UNITED ST0",1996,215224,7553036
"UNITED ST9",1995,137179,3009592
"UNITED ST9",1995,163757,3247034
"UNITED ST0",1995,63725,7279406
"UNITED ST0",1997,38845,5787689
"UNITED ST0",1994,215638,1939302
"UNITED ST0",1996,236749,694214
"UNITED ST9",1994,25808,1810581
"UNITED ST9",1993,261340,4324244
"UNITED ST9",1995,60337,4543677
"UNITED ST9",1995,282968,430471
"UNITED ST0",1994,234133,2791082
"UNITED ST9",1997,291224,1266770
"UNITED ST9",1996,200797,4387198
"UNITED ST0",1996,65167,2084324
"UNITED ST9",1994,226810,3267741
"UNITED ST0",1993,21325,2580670
"UNITED ST9",1993,21325,3014627
"UNITED ST0",1997,170453,8425475
"UNITED ST9",1996,55420,4177900
"UNITED ST0",1993,284845,6704733
"UNITED ST0",1997,79424,808546
"UNITED ST9",1996,249392,6379905
"UNITED ST0",1997,245692,7581458
"UNITED ST0",1995,135988,2104921
"UNITED ST9",1996,64736,7018325
"UNITED ST0",1995,101627,5504968
"UNITED ST9",1992,19720,871977
"UNITED ST0",1995,198460,5035992
"UNITED ST0",1993,15233,2920086
"UNITED ST0",1994,29857,3600137
"UNITED ST0",1992,145447,4828160
"UNITED ST9",1993,104984,3826917
"UNITED ST9",1993,120659,1316834
"UNITED ST9",1994,103066,3220963
"UNITED ST9",1994,134842,8159025
"UNITED ST9",1994,163768,5280224
"UNITED ST0",1996,191870,4430553
"UNITED ST9",1995,94223,5931986
"UNITED ST9",1992,47788,2940662
"UNITED ST0",1997,186437,5845446
"UNITED ST0",1992,139648,645021
"UNITED ST9",1995,266660,4778836
"UNITED ST9",1992,45905,4456137
"UNITED ST0",1994,102787,2567509
"UNITED ST9",1992,18826,4172960
"UNITED ST0",1994,215104,1533649
"UNITED ST0",1995,11750,2724232
"UNITED ST9",1997,137761,327488
"UNITED ST0",1993,104351,5753879
"UNITED ST9",1992,292150,3704528
"UNITED ST0",1994,49952,2936889
"UNITED ST0",1995,38884,5806010
"UNITED ST0",1997,208933,245831
"UNITED ST9",1996,244795,4112132
"UNITED ST9",1992,228325,902654
"UNITED ST9",1993,68824,514140
"UNITED ST0",1992,299185,3799756
"UNITED ST0",1992,91171,697746
"UNITED ST9",1997,106204,6671794
"UNITED ST0",1997,106204,354920
"UNITED ST0",1997,106204,5117703
"UNITED ST9",1994,78685,1987131
"UNITED ST9",1994,297505,7019283
"UNITED ST0",1995,279374,4841748
"UNITED ST9",1995,173951,1281424
"UNITED ST9",1994,39596,6479041
"UNITED ST0",1995,188890,9291631
"UNITED ST0",1993,74035,413505
"UNITED ST9",1994,58168,4117318
"UNITED ST9",1996,132611,3234617
"UNITED ST0",1993,7691,5964225
"UNITED ST0",1995,16013,581490
"UNITED ST0",1995,16013,4080641
"UNITED ST0",1993,174352,4305591
"UNITED ST0",1994,170404,5445916
"UNITED ST9",1994,273214,495454
"UNITED ST0",1992,143390,3166791
"UNITED ST0",1993,287488,613788
"UNITED ST0",1994,266567,8373928
"UNITED ST9",1992,31463,3876628
"UNITED ST0",1997,103627,2184459
"UNITED ST0",1992,126526,5614131
"UNITED ST0",1992,126526,8617924
"UNITED ST0",1996,141511,1019151
"UNITED ST0",1993,24130,3462728
"UNITED ST9",1997,254284,1602352
"UNITED ST0",1997,172078,2472860
"UNITED ST9",1994,227107,2729788
"UNITED ST9",1997,73966,3440435
"UNITED ST0",1995,113639,6230217
"UNITED ST0",1997,155761,4009188
"UNITED ST0",1997,155761,5133232
"UNITED ST0",1994,255847,706817
"UNITED ST0",1997,51752,5443758
"UNITED ST0",1997,182257,2437998
"UNITED ST0",1994,58375,3841381
"UNITED ST0",1994,298061,2357075
"UNITED ST9",1997,231202,3850355
"UNITED ST9",1995,92630,2944053
"UNITED ST0",1993,9173,5634955
"UNITED ST0",1993,139625,4931195
"UNITED ST0",1997,229693,3574303
"UNITED ST0",1992,12292,3289771
"UNITED ST0",1994,51344,4718290
"UNITED ST0",1994,288203,1253679
"UNITED ST9",1994,18917,4543330
"UNITED ST0",1997,139904,5270057
"UNITED ST9",1994,152824,2122486
"UNITED ST0",1993,4960,1359820
"UNITED ST9",1995,239101,1420702
"UNITED ST0",1995,135947,4890019
"UNITED ST9",1994,239242,4697873
"UNITED ST0",1997,94127,2773160
"UNITED ST0",1994,180272,4008536
"UNITED ST0",1994,115883,4672452
"UNITED ST0",1993,67408,5309356
"UNITED ST0",1995,141238,4305261
"UNITED ST0",1995,141238,5162179
"UNITED ST9",1997,166849,321206
"UNITED ST0",1994,250369,911612
"UNITED ST9",1994,210910,1398474
"UNITED ST0",1992,72418,2738822
"UNITED ST9",1996,130795,1546786
"UNITED ST0",1994,231187,2466098
"UNITED ST9",1993,86740,6212366
"UNITED ST0",1993,74281,5406253
"UNITED ST0",1992,258574,1193408
"UNITED ST9",1992,78608,1603192
"UNITED ST9",1994,96263,1229184
"UNITED ST9",1992,3106,5420131
"UNITED ST0",1994,180808,187527
