"d_year","lo_partkey","lo_revenue"
1992,65129,3825043
1992,47667,1776126
1995,292731,5076355
1995,519581,4033411
1995,197014,3377470
1992,452253,4793199
1992,211582,137408
1992,573220,5004684
1994,155043,2098354
1994,312198,3950027
1996,426034,1117451
1995,333404,6479754
1993,370429,2968831
1995,206874,4664072
1992,388703,3665797
1992,497075,1235001
1993,588107,4112270
1994,525182,3404191
1993,255728,1685393
1996,282724,7941321
1998,589606,651102
1992,498298,4446206
1994,234972,2402769
1994,344388,5557595
1994,520576,3831720
1993,416958,689974
1995,448772,4697647
1995,446074,3488571
1997,380575,3774676
1997,327230,2747025
1993,360551,2397971
1993,433596,581236
1993,432963,2574686
1993,349137,1423344
1993,268815,3050298
1997,573175,2111869
1997,113218,5152613
1997,244188,4121098
1994,477779,5595248
1994,222962,6003565
1994,67699,7200100
1994,348867,8535111
1996,180693,1649531
1996,68968,1394611
1997,125640,816163
1995,18881,5702019
1996,185097,5447070
1998,321846,3025884
1998,296618,4856716
1994,276241,221535
1998,68415,6100838
1996,456717,3347380
1993,438982,3357838
1993,360453,1253128
1993,562117,2216689
1994,593289,2185353
1992,515516,6519552
1993,363684,6815913
1993,291453,142999
1993,434590,2835700
1994,50951,1882930
1994,166468,3093471
1998,367505,5063417
1995,3296,4490141
1995,188441,6056582
1995,592968,1030470
1995,370516,2021201
1995,316137,1643196
1993,382414,4453286
1993,179544,7792992
1993,302622,6862352
1998,532368,4637926
1997,556373,6312009
1993,416848,4313220
1993,354384,1953306
1993,90701,7626183
1993,395888,5499287
1997,406794,4209405
1998,310761,6755682
1998,545224,2831585
1995,307734,3204764
1995,286238,1410301
1994,159056,1866593
1992,150806,2389701
1992,181861,922858
1994,279536,854753
1994,431224,113209
1998,106220,931927
1995,12256,2428791
1995,173944,7809427
1996,205542,952474
1997,128041,4917584
1997,92668,1644053
1997,468034,3963951
1997,232415,3759246
1995,185267,5395517
1995,376283,6127589
1995,556436,2268463
1997,269916,4805273
1997,380541,5818049
1997,487527,4840342
1994,390985,8021548
1994,236300,5068789
1992,187243,4852715
1992,133431,790792
1992,448602,6996216
1992,250198,4566311
1998,179600,2811650
1997,418722,6984459
1997,483112,4878625
1997,462701,2470564
1996,113890,6579843
1996,146190,4450284
1998,259249,3518365
1994,448043,1490494
1997,284849,8010169
1997,575970,982056
1992,254136,2845213
1992,437109,4970972
1992,89230,603518
1992,25230,3922005
1998,492683,5972052
1998,349443,4580267
1993,550156,4450619
1997,63664,3987767
1997,186059,1133599
1994,354978,3057571
1993,220363,5390070
1993,425759,2169932
1996,570693,5470904
1992,347311,5032501
1992,450643,1070912
1994,147863,4570777
1994,517509,2344673
1997,569918,6162459
1992,352334,4572083
1993,7136,2328266
1995,365463,1887635
1995,120832,8352557
1995,50252,2539152
1996,103981,3080688
1996,67769,5814672
1994,27116,3512151
1992,187455,2197991
1992,400785,2336463
1994,155645,2020360
1996,350279,3573050
1996,43759,4382878
1997,17803,6881479
1996,57727,5448384
1993,479254,2272842
1993,415683,294153
1994,429222,4921380
1997,475191,5037854
1994,378468,7422960
1994,306089,1833147
1994,519746,6921622
1997,136839,5291716
1997,413226,3759360
1996,109265,5334052
1996,1390,2350329
1993,205699,5757591
1993,546338,3322344
1993,217114,1313621
1993,418938,8825893
1993,145377,768079
1997,151135,3669886
1998,395533,3752110
1998,307734,2508076
1998,82001,4476582
1998,554904,2470147
1996,512571,307208
1996,350021,1754314
1996,199745,9039226
1995,546048,1336892
1995,152360,1313494
1995,494186,5154938
1994,297605,1032067
1995,369749,7456793
1994,186871,9104095
1997,401657,2005956
1997,312189,4044339
1994,81235,3697339
1994,301219,4424445
1997,428846,319467
1995,438184,2749292
1998,398975,8088444
1998,557467,7241090
1998,347156,2103088
1992,470379,1963304
1993,204098,4563472
1998,229443,2195888
1998,148534,751701
1992,352759,1953055
1993,396494,7952400
1995,115141,4349398
1996,269229,939396
1996,372070,114206
1996,131325,526252
1992,411240,5238051
1995,591755,997234
1995,111745,4955763
1995,581245,854085
1995,66787,6923923
1995,551431,2276981
1993,460597,7086943
1993,391524,5428113
1994,546980,7199761
1994,60394,2291627
1996,393936,7794892
1996,27480,2674212
1994,100367,3937996
1994,520835,3123328
1997,480760,165370
1997,413710,1272972
1994,420298,3391663
1995,576191,5002787
1996,102983,1362382
1996,57786,2130899
1994,380678,3721324
1994,210353,720103
1992,186682,6347792
1995,465890,1234153
1995,465855,6365621
1995,215614,917760
1998,15864,6964592
1998,463947,175804
1998,541702,320837
1998,580159,2593499
1994,549986,2850344
1998,195694,3060369
1994,596256,4354180
1992,439183,4201367
1997,489724,2604824
1997,181231,4418278
1998,569446,4650823
1996,469407,2477484
1996,523295,4045770
1998,137340,5195326
1998,163147,2699822
1998,599450,3242956
1992,211776,2329108
1992,356517,5011597
1992,528348,408767
1998,245701,2659404
1997,547673,3171157
1996,526350,371609
1996,558814,7408757
1995,323134,4089262
1995,302941,5196124
1994,455704,3319360
1998,90508,6136357
1992,291262,1071528
1992,573877,9463573
1992,346650,3707158
1993,573934,7477456
1993,275716,2009739
1992,515308,5843604
1997,419499,5012872
1997,317746,7788631
1997,353193,3252529
1992,376910,7576049
1992,542057,2453034
1994,25292,809497
1992,567643,6096649
1998,23790,3023125
1994,562400,6659678
1994,203070,3529288
1996,48174,1683255
1996,245800,1824350
1996,143972,7124437
1998,486635,6624276
1997,95110,866406
1997,274501,5747033
1996,131581,1212660
1996,326173,5180371
1997,442075,3452884
1993,72165,1350946
1993,227125,946899
1996,559033,4208606
1996,557561,7221925
1996,412910,1884868
1996,520282,1263192
1994,164583,1957325
1995,73368,1134790
1995,95613,5123422
1995,264706,1782626
1995,508891,7261303
1993,308897,5915851
1992,580096,2272167
1995,380294,2289550
1997,470653,1889905
1997,463917,2652054
1993,304298,127623
1992,561219,471109
1994,134920,4828652
1995,469999,5316219
1995,266951,6329202
1997,275300,2277667
1997,40779,5671801
1996,180593,836795
1998,413226,1768038
1998,78176,4034978
1998,302736,6815782
1996,569161,2337266
1996,427883,5736804
1994,492894,8406005
1998,242605,4039209
1994,304205,667472
1994,170474,2471152
1993,377558,3573654
1993,10268,3925962
1995,103192,326286
1993,578485,3086270
1995,597992,9630581
1996,228331,1948168
1992,497751,1447948
1992,474412,4873160
1992,36405,1342741
1998,27592,2531636
1997,480059,3324896
1993,8617,5382352
1993,205062,1876077
1993,73959,757716
1993,300681,2583045
1997,272085,4059148
1997,87927,2573652
1997,431142,3293405
1994,50807,6243705
1996,325903,7879515
1995,333679,5634651
1995,299949,5981266
1995,567209,367539
1995,466029,2827790
1994,75929,4428939
1992,398681,6627491
1994,334150,222618
1993,458628,7219030
1995,48883,8258115
1994,529951,9031059
1992,280079,2179545
1992,558774,1814422
1993,360834,6631870
1993,336519,5973120
1992,147462,4246110
1992,384645,1342192
1992,467780,5017818
1998,567670,4476186
1992,296233,4320708
1992,577281,5107057
1996,570850,6465513
1993,183315,514578
1993,38950,2565194
1998,37711,6014494
1998,453586,6443058
1998,412435,5760177
1993,467502,2049924
1996,209506,3606668
1996,361850,5161968
1996,10564,707788
1996,549126,5414860
1995,19781,5877895
1998,496892,6233271
1997,363240,5942728
1995,436095,2345684
1998,568727,2612743
1998,510387,3471042
1992,293958,9277570
1992,146330,776250
1995,188786,7322890
1992,235000,3870858
1992,434389,1131472
1996,445283,1787118
1992,421252,3523209
1992,19239,3266208
1992,298563,309186
1996,508936,6947218
1996,297839,5576585
1994,203123,92349
1997,545027,4263344
1994,100857,7765813
1995,578223,757298
1995,162551,7128663
1992,540064,4760620
1992,39541,5313658
1994,298720,4984259
1997,342322,1862283
1995,181494,4884019
1995,369123,3180549
1997,506905,2810463
1997,338087,1350084
1997,588674,1822580
1993,461331,2551019
1993,94694,5851310
1993,192802,5580186
1993,525295,5941215
1993,538213,3415748
1992,548608,2360626
1996,476471,5015414
1994,40285,2062146
1994,276951,4482460
1994,506610,6246503
1995,140270,5007851
1998,283786,3744833
1993,277072,2951005
1993,64342,2612680
1992,88485,5967594
1997,239360,6431782
1994,509105,1864969
1995,78965,5186485
1995,48812,2852512
1993,327453,6197121
1997,473896,2064336
1998,269341,2240664
1994,213093,1710336
1994,28961,1632925
1994,50518,3512675
1994,225985,1582283
1996,386326,4378161
1996,102471,4774042
1993,540996,1297549
1996,494138,2499698
1996,189424,6757420
1996,35551,5868899
1996,575013,1089077
1996,508953,384538
1994,194013,5092246
1994,376183,1657067
1994,240260,1513515
1996,201866,1905742
1997,518903,2609913
1995,414935,702965
1997,187177,3918927
1993,491925,6977516
1993,481904,2836363
1993,583904,7778574
1993,531665,5900913
1993,491705,4608182
1993,443096,2665214
1993,563185,5392051
1995,209651,3692474
1997,153290,5641818
1996,368848,1621638
1992,524094,3993746
1992,437684,1067052
1992,138336,123689
1992,29743,4817491
1997,406989,7307029
1992,504841,6488057
1992,513679,5971669
1993,5578,3857282
1993,333165,4025784
1996,455316,3890147
1997,63152,2281596
1998,546321,5250432
1996,56044,4608184
1994,526603,1363958
1995,429544,2546242
1995,259872,8518149
1993,287107,5306336
1993,453852,1213517
1996,238239,2460389
1995,555101,104047
1995,248405,2706780
1996,427743,456106
1996,471862,4980709
1998,204376,640180
1995,85156,2300558
1995,515317,1377587
1995,516970,3699700
1993,192251,1063854
1993,61604,6530117
1992,7193,4494276
1997,58829,7898588
1997,252775,1015922
1993,508606,1859996
1993,515086,693667
1995,199163,2067418
1995,531285,3917189
1993,578096,563553
1994,299731,3058182
1994,575377,4322193
1996,596129,3759831
1995,343797,6785115
1997,136994,1990370
1993,254281,2067841
1994,98318,3032778
1992,348939,6100926
1994,345497,4146186
1993,260471,6057938
1995,223147,2179854
1997,544696,1780705
1994,487571,2244312
1994,398486,7684679
1994,217325,6087319
1996,461390,3670320
1994,474015,2231161
1994,566127,1273037
1994,500008,281226
1993,146146,2328249
1995,335545,1501503
1995,104055,209691
1998,550865,1551830
1998,595162,3702277
1998,518605,1315099
1995,569241,3431466
1995,222655,6152796
1993,369836,8591436
1993,131515,1082557
1998,285163,2716522
1996,190208,3823199
1996,276154,3244631
1996,105440,3224776
1994,410197,2411416
1994,583432,2344339
1994,143738,8206648
1993,279003,369228
1993,180715,711101
1996,216538,3403576
1996,482878,7532720
1996,342242,1733710
1996,304622,2524498
1993,507982,5432590
1993,278555,7213772
1993,226252,1608297
1993,415485,2195921
1994,403538,4243805
1995,127150,3178305
1995,461130,1799240
1996,83998,4078935
1996,549793,6409154
1996,355359,2574098
1998,300639,159043
1994,33887,8472554
1994,496282,3489649
1994,398391,1878108
1994,348755,5423846
1997,551607,4809882
1995,215101,4674014
1992,213327,620155
1996,497454,6339846
1996,281020,1261272
1993,582607,2509026
1993,546730,2398558
1992,112476,5060798
1993,159550,1757628
1993,1373,2899191
1993,575694,7246798
1993,273830,901910
1993,253100,1327946
1993,435011,3121767
1998,22436,4875405
1998,356707,8024789
1997,400048,2821307
1995,248221,3077360
1993,382160,4699053
1996,354155,4111076
1992,10541,6276458
1996,462001,4209185
1992,395239,4094721
1995,390466,6090388
1996,573013,195478
1998,546869,751009
1994,398746,7122502
1997,380101,4836563
1996,104175,4803938
1996,63101,606537
1996,582555,7368885
1994,407103,759580
1993,491171,2961158
1992,13919,6532491
1995,127718,3446031
1997,407062,3226903
1996,105187,4184551
1996,482186,566557
1996,487107,5253772
1996,128049,809934
1994,45853,496482
1994,499208,651877
1997,450371,3303375
1996,573090,3799749
1996,494797,4945285
1998,70566,1521194
1998,215674,4425613
1998,226098,3261694
1998,219870,1789860
1992,589664,673397
1992,526070,3616965
1993,179158,3674335
1994,287880,5155321
1992,237597,5565921
1992,286883,1795075
1992,463910,3239955
1992,412836,3305250
1992,476367,2866687
1994,594121,4405952
1995,149742,7125749
1993,539856,4360409
1997,50308,1603074
1992,112790,5473270
1996,345556,4170410
1995,529993,5154527
1994,149049,430431
1995,395904,5335706
1995,546119,975180
1996,157166,3522700
1993,376713,173600
1993,205403,5495238
1993,248631,5418096
1995,63495,2887810
1995,209762,5406439
1995,561393,3071629
1995,315708,4467804
1996,44992,4276873
1995,471979,5056862
1995,252843,3232494
1994,64077,1174326
1994,529648,4393686
1995,464101,3035478
1993,358550,7257732
1993,321983,1277165
1996,150748,1942639
1997,557982,593628
1995,52518,4264479
1995,595993,5828226
1998,211110,303266
1998,109836,1888284
1997,405000,1216293
1997,264145,5108652
1996,511887,5263639
1996,466202,1866751
1996,46106,4197879
1992,413581,4586804
1992,97164,3529926
1996,479922,7120713
1996,456343,3378232
1992,303472,1606775
1998,496345,127425
1998,259280,1613529
1998,516858,1181142
1993,172411,145374
1995,493321,1514073
1992,147546,3894611
1992,595181,980090
1992,517483,7052162
1992,91103,4610537
1992,391898,5794530
1992,521651,4511083
1998,241992,7929318
1992,577200,4881381
1992,447115,299509
1997,104903,1511056
1997,299759,1350712
1997,240184,4964334
1994,501983,8862846
1994,364449,1947784
1995,204523,5036255
1995,457775,866375
1995,9849,3598586
1998,2592,283972
1998,348881,8800207
1992,423057,4372893
1998,302656,6468696
1998,109618,1953132
1996,51690,7551774
1996,35676,5302394
1996,198011,3442367
1996,108549,1121428
1993,539219,1098399
1994,248528,3260134
1994,469437,2115240
1994,121892,4084241
1994,236017,2329132
1996,50587,3253519
1996,347270,5877614
1994,516329,3862356
1998,432496,4565390
1998,464230,1418721
1993,412425,3466540
1995,358358,5968456
1994,452039,2691583
1994,3323,3211732
1994,37066,1155525
1994,160907,5490441
1994,152368,5667236
1993,360652,4096634
1994,31900,6778030
1994,430825,484600
1997,424120,1461740
1997,554933,7520263
1994,108628,6333719
1994,586705,6562923
1997,368632,3959043
1998,505797,3322505
1998,17146,4898949
1995,488288,4198895
1995,277160,209235
1996,172316,6197415
1996,134791,3260860
1994,314668,4997470
1992,109821,2087134
1992,152798,2357906
1993,379013,327600
1993,403959,2831653
1995,130678,1691583
1996,534,6742291
1996,339128,5320854
1996,321256,2171308
1992,267630,4097895
1997,248709,1750520
1998,419609,2054411
1998,566766,1000676
1996,422123,1203955
1993,545607,1087397
1997,186988,7677426
1996,242984,7715587
1994,335317,373234
1997,449899,7138487
1997,186335,1438385
1994,236810,6947023
1994,258932,3931222
1993,388183,3861814
1993,378828,6223827
1996,547557,7162621
1997,595382,1862950
1997,130560,5621039
1996,337524,2548384
1997,403998,1903871
1997,37504,3635463
1998,289990,6011219
1998,241826,2794907
1992,565093,889397
1995,568202,2865526
1996,480312,1139799
1995,197657,6334286
1995,284459,3960799
1995,86129,3178092
1997,485355,5910855
1997,348637,3185821
1997,185459,1946007
1993,490763,4947300
1997,148,3697837
1997,547740,1512411
1994,105972,7809025
1995,180852,2512705
1995,566811,345513
1997,449632,2253794
1997,563785,7790674
1997,575797,5393577
1996,344177,4556147
1992,330118,337541
1992,81054,3142411
1995,597921,183719
1993,366175,3892277
1993,468275,2461635
1996,557065,834797
1997,42590,1394656
1997,6789,2686115
1997,214403,2529388
1997,131457,2545249
1994,342183,3418224
1992,308409,2551302
1997,217708,5714300
1997,456248,3359773
1998,120657,796883
1995,460299,2392613
1996,200624,5282773
1993,264781,7629014
1995,30027,783799
1994,135947,582984
1995,447539,1270966
1995,531072,3629034
1992,117372,6603675
1992,459221,5664960
1992,150411,4091948
1996,90475,139219
1996,106468,424644
1992,127194,359029
1992,448829,5333400
1992,472390,3106203
1992,253815,5858265
1994,98876,6412055
1994,404685,4681548
1993,406300,3855270
1992,310011,4606752
1993,341818,1048927
1993,368785,5689220
1998,247098,4561774
1992,324995,9392907
1992,390890,6560674
1997,539973,7427785
1997,325580,4983689
1992,541461,6160004
1992,554209,2730995
1998,221422,1612092
1992,58383,1604290
1996,52323,3634662
1996,120565,3916333
1997,578971,8404795
1993,93625,608601
1993,344244,5511047
1997,398792,7054500
1993,370790,502410
1993,252483,4049460
1995,388435,1700136
1992,533487,3874132
1992,515599,7360824
1992,472382,2546196
1997,301398,2801558
1996,24687,6188851
1992,438513,6967152
1992,285034,1298231
1992,373330,2062880
1996,29840,4247616
1997,113156,420894
1997,48619,2638287
1995,302499,1030015
1994,524318,4153045
1994,10180,2616432
1994,552026,3932544
1994,217022,3849941
1994,304833,174592
1994,530706,159774
1993,549297,5383733
1992,91960,7269099
1992,370477,1007396
1996,451282,1539108
1994,226784,2275324
1995,570067,227408
1994,57593,2398762
1994,166663,6745674
1995,404411,2146716
1995,396630,1099856
1994,525188,2594949
1993,400612,6374054
1994,557766,1017646
1994,570828,4462180
1997,433205,1545648
1995,222106,1964679
1995,327296,5005968
1997,70123,2361139
1994,432694,4339955
1995,125813,3210562
1992,73349,4692984
1992,363539,471140
1992,343182,3258952
1992,2987,5866497
1997,329472,4189073
1994,357647,5488908
1992,316283,4365547
1992,363796,1640325
1993,146026,1463307
1992,456553,5896224
1992,2125,3364845
1994,75879,1762126
1992,38362,3120864
1994,297450,5815813
1993,88010,3716589
1993,548016,1264020
1993,502030,4507819
1993,411360,5915545
1995,114174,3867493
1995,118459,1511431
1995,275532,6015004
1998,103360,3010298
1995,599426,3107239
1994,534313,5699036
1994,590498,1879160
1996,256250,325684
1996,591406,6193163
1992,337817,4726030
1992,489758,1328274
1992,474350,2251361
1995,356641,4787316
1992,106978,5353464
1993,360162,329980
1993,125335,5117561
1993,233847,2678368
1998,23934,5885922
1995,178820,4716668
1997,349413,532313
1997,301252,4405138
1992,130205,1089446
1992,383396,6959003
1995,428905,8004886
1995,230138,3364578
1995,77978,7276208
1995,501262,1510835
1997,224155,4100732
1996,281881,5370654
1996,570861,538983
1992,83488,5279670
1996,122584,3238865
1998,72562,1974978
1998,335705,5514505
1998,391507,7592827
1997,124906,3249704
1998,19236,760141
1998,430890,7538401
1996,421583,270820
1994,166012,3867899
1996,109442,5515472
1996,379417,4453286
1994,458407,3014759
1994,500777,4177712
1993,585487,5912449
1993,581670,7970007
1993,43553,3919464
1992,495457,1549742
1994,209572,4266892
1998,305284,1125532
1998,422322,5255923
1998,992,4452312
1997,504940,4294383
1997,30255,4391351
1997,285126,5555550
1994,511922,371308
1992,180529,3505534
1993,360334,1854445
1997,160012,1975714
1992,385991,7834368
1992,545891,1859395
1992,189927,2543336
1997,170917,1431295
1995,583143,551754
1997,52953,3295387
1996,469372,5577333
1993,162074,2717479
1993,420537,145751
1993,341692,6241248
1992,383633,7326534
1992,579758,7358270
1993,494458,4052279
1993,341194,113636
1993,239480,6268379
1993,126830,8279604
1992,507161,3952985
1997,552423,4296364
1997,365999,3805758
1995,441724,3877749
1997,530414,3002886
1994,181520,7298126
1995,61517,3912137
1992,499054,2683120
1997,494519,6748651
1994,460959,714213
1995,257158,4566498
1996,8039,1515248
1996,115088,2757700
1995,541693,3510972
1995,10112,2759697
1997,262984,4657152
1996,457350,2434248
1992,597676,6864025
1992,373729,5840780
1992,534195,6022933
1998,539577,5386344
1996,363914,4321711
1997,139989,5912447
1997,154941,3995871
1997,291501,138801
1997,284628,6298854
1994,30180,3737976
1997,23678,1020263
1997,245304,4834752
1997,143196,5130246
1995,342034,1983104
1995,227426,1477923
1995,332273,1456670
1997,166321,1731375
1997,544157,1189118
1997,132996,3855081
1994,150226,2348244
1996,255444,2674310
1992,465623,4969140
1995,487551,700031
1994,6097,2030254
1997,153665,2687984
1997,496326,4495820
1996,519328,3758967
1995,29125,3006350
1994,66129,1235295
1994,227006,4433568
1993,207086,4063642
1993,8077,3854578
1993,136907,1846705
1993,20768,5686054
1993,431701,5314373
1993,30736,1800068
1994,558911,1170114
1994,99161,4019954
1994,383980,2602666
1997,485802,1358712
1997,39123,3823632
1993,457791,2325864
1996,422969,7416404
1994,223101,4768163
1998,389441,1212100
1998,570956,3543073
1995,332103,667432
1995,276367,3909148
1995,287886,4684675
1996,132726,6561784
1994,452029,3010689
1995,79531,277937
1995,253617,282708
1996,138885,1610287
1997,547541,2891106
1997,315649,7121287
1994,236419,3187900
1994,290374,3640112
1994,439941,8309904
1992,66750,4470417
1992,452169,776950
1994,463492,6195935
1994,508903,749456
1992,514226,1612260
1992,194151,1553947
1992,295820,3105035
1992,243966,7473634
1997,538480,999146
1996,110658,1862213
1994,139881,349600
1997,458099,2212447
1997,376687,3731925
1994,339292,2300451
1994,75957,3253154
1992,531438,2909431
1992,28390,2183253
1997,372373,1841388
1996,135957,6672396
1996,461172,515583
1992,111700,2348452
1992,539781,1982807
1992,96827,2987417
1997,158923,4637692
1995,355997,8971522
1995,30314,1300303
1992,244863,6327475
1992,130109,3683849
1992,139931,4138953
1995,314814,7143292
1997,305864,6170505
1992,181062,2288406
1992,257447,653059
1997,103389,3684237
1995,366695,3875696
1995,437599,3357405
1992,151028,3139948
1992,312635,889714
1998,371462,6679708
1998,491339,4256992
1996,22295,1339019
1996,302880,1967599
1998,43763,4348824
1993,534460,2447892
1992,286874,3429564
1996,503277,4140328
1996,274945,6182174
1996,394297,4735917
1996,542638,4688901
1992,538407,4914292
1993,492970,176665
1993,202327,1311673
1993,171218,6252668
1997,576205,6085605
1992,545598,7731353
1998,445,4351152
1994,447200,107834
1996,338536,2204328
1996,561151,2536988
1995,159945,1904693
1995,104473,3262253
1998,47650,7055222
1994,525390,1729582
1997,73973,2862045
1998,322998,1859301
1995,354219,4201560
1997,6800,7219764
1997,286126,4048080
1996,97229,3227411
1992,225096,367588
1992,161496,5102337
1996,92330,5760069
1995,65204,2283447
1995,505768,2924897
1997,362111,2509260
1997,414715,146672
1997,330105,3627747
1997,498573,933500
1992,144579,2045698
1992,12105,2819401
1995,534863,2935958
1995,230682,312857
1992,360084,4580856
1995,28246,3385333
1995,535502,6434353
1995,438399,2490182
1997,543719,7865122
1997,272528,6419181
1994,64094,3079041
1994,490657,4069646
1993,44764,2788696
1996,344431,2332639
1992,332660,7075277
1997,397652,5315406
1997,466918,2374961
1997,572797,1435983
1997,353195,4268775
1994,61945,6561780
1995,140337,3346911
1996,229606,3074251
1993,365876,8301451
1997,83144,4919966
1997,3318,1813645
1996,119241,1100189
1996,77836,6043681
1996,281986,5903910
1997,235436,399083
1995,397978,9665669
1995,2029,677782
1997,254394,388333
1995,170879,5018965
1995,128364,3957087
1995,80697,5343442
1995,386857,5090916
1994,334193,1472616
1994,506853,4686771
1995,379250,2990790
1993,508054,4885338
1993,260007,4092301
1993,368546,3067607
1993,465760,1656710
1993,172121,2330163
1994,357833,1582616
1996,152400,3790764
1992,523277,3026982
1992,207714,5792712
1997,334829,542368
1996,256797,1290782
1996,79219,682979
1997,387360,1053670
1998,559154,3412534
1998,263160,2832584
1993,427895,4774096
1993,22458,3143284
1992,51734,920408
1996,505473,5618110
1996,78180,2090514
1996,379614,3048480
1997,122088,3819785
1992,563763,4987000
1996,246530,2821629
1992,112353,641714
1992,364704,477546
1996,384147,2627231
1996,5164,4918136
1995,443374,4533001
1995,291542,3103864
1995,411368,1546722
1996,323498,6006803
1993,227665,5567904
1993,461773,5950192
1994,399863,3709786
1994,497101,319541
1995,378133,5177538
1995,337001,1983598
1995,244065,649828
1998,19532,3274651
1998,358220,5368482
1995,314870,6344438
1994,388669,4689410
1997,115823,3000954
1998,168155,929594
1998,454466,924706
1998,533587,2155344
1998,572420,4769710
1995,286410,5250464
1994,376894,4895665
1995,151942,8175154
1997,31239,4113358
1992,54414,514522
1997,63693,4820967
1994,78956,6298262
1993,242664,4824769
1995,308445,2512980
1995,364206,4275459
1992,369281,5347069
1994,98227,1529074
1994,97017,4477868
1994,418504,1672836
1994,589655,2983317
1998,323513,6926542
1994,391252,5792050
1994,355764,2118189
1997,60821,5586005
1997,503849,7704025
1997,385652,4900144
1994,154176,4251467
1994,155682,7034128
1992,550221,5735654
1992,268035,3637953
1992,313638,768003
1992,207188,705289
1992,394993,576282
1998,520697,5001855
1998,339348,4876464
1993,32292,1238981
1996,64799,1058274
1996,549152,2378237
1997,481200,4346742
1993,598348,1614093
1995,109737,6036698
1995,311677,768340
1995,343739,7262801
1995,411211,4852349
1994,79709,3208530
1994,46559,3575681
1998,342042,4119314
1994,71764,789770
1992,521621,3666283
1997,185494,6681242
1992,280942,8580113
1998,278368,1752947
1998,587968,1757828
1994,480087,1003036
1994,556290,2872940
1997,15635,1381611
1996,230357,5921764
1995,499293,3682969
1994,207105,5060450
1996,460,2476037
1997,463835,8191780
1997,181994,2242069
1992,429441,5051368
1992,212910,6967123
1992,494506,3169013
1998,64833,4300409
1994,405745,5011585
1994,351719,2549808
1993,410701,8058400
1995,168825,2698693
1992,233544,2610795
1992,571121,3186483
1992,13949,4657350
1992,440592,5210738
1992,143829,7491280
1992,113205,1569041
1997,289626,1486361
1994,161943,6496005
1996,497758,7426737
1995,517687,7851663
1993,328654,5169070
1996,434066,1260050
1992,91692,326635
1992,76151,5128532
1993,258193,725243
1992,141900,6990840
1992,321695,2719221
1997,291837,5431595
1997,128278,1822246
1997,159915,5930654
1997,289527,3666921
1997,73450,4556463
1997,270958,2604069
1997,588450,5236815
1994,421046,622760
1994,498184,2447071
1994,209778,3007588
1998,136969,3917639
1998,370390,1784584
1993,34368,5684801
1993,470909,4194012
1996,137837,7836789
1996,598099,5806986
1996,436863,809928
1994,310180,3084920
1996,234166,4399499
1993,513931,923832
1998,197123,1434861
1998,577945,960887
1998,532643,754029
1992,143593,4050560
1996,255847,677864
1994,302672,1137094
1994,273078,1098357
1993,467301,6214572
1993,237880,7378734
1993,46633,3949075
1997,69579,1008119
1997,513665,6647414
1996,594159,4593974
1994,593737,329527
1992,156951,2168586
1994,296191,662446
1995,266736,2288455
1996,1037,1392974
1996,20573,5914537
1996,168641,3111544
1996,381217,508894
1996,297393,2135623
1995,155020,1212622
1995,305664,4968878
1993,431611,3702216
1993,599099,1212446
1993,452581,1674647
1992,316856,2202459
1992,397227,397263
1995,190080,1171250
1995,298005,3833427
1993,337906,4750867
1996,546974,2758596
1996,590895,3105900
1998,324283,2282493
1992,153391,1746267
1992,427818,157121
1992,325037,4059040
1992,488478,5154571
1992,35759,498256
1995,499283,6031751
1994,109399,5716655
1994,513044,2188031
1992,136713,2974507
1992,327172,882581
1992,468926,5055593
1993,70924,7579680
1997,79392,1747150
1997,420837,7256239
1998,318140,926504
1992,496252,119830
1992,241129,796161
1992,240137,2481684
1995,564688,2636000
1996,161568,8147800
1993,443142,4189648
1998,253212,332082
1998,517430,6122544
1993,255225,1359601
1993,159248,128109
1994,27848,2216248
1994,30995,5306102
1997,549972,6874630
1993,334668,2145339
1993,19284,1905995
1996,450281,467878
1995,563111,3346156
1995,394982,9973609
1997,592277,5298997
1997,403497,2607675
1993,113135,5400803
1995,514371,4654776
1995,119780,2483696
1994,214883,981637
1996,539154,458161
1996,60245,4049606
1996,115632,2099080
1992,412885,5695620
1992,357768,1265244
1997,136200,119911
1997,254089,2453300
1994,308824,2215867
1996,290548,4435581
1996,283551,3728932
1996,439092,2300317
1994,182376,5573890
1994,197622,969865
1994,417464,3790671
1998,212018,669600
1998,300838,7645813
1994,558757,4949679
1993,533930,180679
1993,498827,5942979
1993,577818,170621
1998,62196,3557959
1995,454140,3820667
1993,569696,1006431
1996,463062,1585736
1992,375219,1190664
1996,373730,7034508
1997,514504,450988
1992,403481,969122
1992,109329,4018974
1993,176889,6691855
1993,587386,1679630
1996,592560,2696945
1996,354968,5706741
1993,496362,5315184
1993,272709,7749227
1993,524396,688879
1998,591698,3264358
1995,554411,4207134
1995,362935,2373528
1997,297226,3334470
1996,523733,319721
1995,364661,160485
1996,525702,2937056
1996,391985,8112644
1992,470738,5693421
1996,96610,4884094
1994,343205,3438763
1997,193813,5733777
1994,150820,3232776
1994,419207,1013562
1994,404234,5242595
1993,429261,3689744
1993,183711,6396346
1993,39593,6767917
1994,399496,3404754
1996,232830,1057692
1994,333020,1385761
1994,257552,5053939
1994,271887,4833062
1995,98144,207869
1996,558215,4692978
1996,160591,4707031
1994,243563,6942182
1992,7843,8146658
