"d_year","lo_custkey","lo_revenue","lo_suppkey"
1992,11051,6234542,837
1992,11051,1387090,1859
1992,11051,5327530,1979
1992,11051,6590602,1154
1992,20965,1647000,1537
1992,20965,1576811,1039
1992,20965,5683823,697
1992,22981,489216,771
1992,22981,5254677,900
1992,20801,4094218,586
1992,20801,3854905,937
1992,20801,5318482,14
1992,27250,2493239,808
1992,27250,4230374,1747
1992,27250,930007,457
1992,27250,4047060,1939
1992,27250,923824,1681
1992,23839,3073296,1032
1992,23839,1619100,721
1992,13423,3507482,1084
1992,13423,3864900,811
1992,13423,1686558,1700
1992,193,5955305,383
1992,193,2087855,1888
1992,193,4016087,787
1992,193,6554954,949
1992,193,7288627,991
1992,7232,2759219,478
1992,7232,3878382,1205
1992,7232,6159002,863
1992,7232,4065811,982
1992,7232,6261000,1851
1992,7232,2795052,1980
1992,26479,1860744,857
1992,3905,5703017,800
1992,3905,5968873,1939
1992,12082,4319436,540
1992,12082,890438,846
1992,26963,2978760,732
1992,26963,2747332,629
1992,26963,6837667,957
1992,26963,5988813,396
1992,26963,525843,1175
1992,26963,2273043,422
1992,8453,1218326,1669
1992,7777,2678605,159
1992,7777,2549979,613
1992,7777,1999576,1441
1992,7777,2492958,400
1992,7777,272440,403
1992,7777,6836770,780
1992,7777,96710,1566
1992,23035,1280283,1492
1992,23035,4192999,1748
1992,23035,2246250,1827
1992,23035,356141,779
1992,12688,4406800,43
1992,12688,6451272,822
1992,12688,4229695,857
1992,12688,3537648,216
1992,12688,6064425,172
1992,12688,635613,1234
1992,503,1477671,1251
1992,503,7380576,1021
1992,503,3671144,1018
1992,503,541657,1489
1992,503,2477045,1965
1992,17665,515674,606
1992,17665,5740397,1679
1992,17665,4248273,1784
1992,17665,2826617,1588
1992,17665,436821,1305
1992,17665,3675516,1637
1992,6503,5338985,1843
1992,6503,2923055,131
1992,6503,5048003,1481
1992,6503,5642456,1740
1992,6503,3334520,63
1992,21773,864762,726
1992,21773,3518768,1507
1992,21773,3432983,459
1992,21773,6203288,188
1992,21773,3790824,886
1992,21773,7421658,489
1992,21773,3838111,1521
1992,9253,1293565,1136
1992,9253,6449701,1105
1992,9253,4225188,1149
1992,23827,3747219,248
1992,23827,7322438,78
1992,23827,3619179,589
1992,23827,4280534,24
1992,23827,1274630,172
1992,19648,3214442,1993
1992,19648,4281171,1504
1992,19648,7998922,1561
1992,19648,7196280,1220
1992,19648,4849921,1321
1992,19648,3647148,293
1992,19648,5359495,482
1992,3839,3553572,1137
1992,3839,964117,104
1992,12089,2649608,507
1992,12089,2313212,1598
1992,12089,5750123,1057
1992,12089,4937317,1035
1992,12089,2923921,1332
1992,12418,4080675,569
1992,12418,5319495,897
1992,12418,1578258,182
1992,12418,786375,1245
1992,12418,451672,134
1992,6277,4795941,1987
1992,2635,2949290,1910
1992,2635,3912132,751
1992,2635,1251685,1495
1992,2635,5200726,895
1992,2635,5418512,886
1992,2635,541012,578
1992,19741,1379114,1042
1992,11221,6679846,347
1992,11221,1491840,769
1992,11221,6952501,854
1992,11221,8320204,683
1992,11221,3206200,1948
1992,11221,427687,7
1992,11221,5529700,1159
1992,7073,3868251,3
1992,7073,5296206,822
1992,7073,3422737,929
1992,7073,706302,1606
1992,7073,3031480,1058
1992,7073,438994,1566
1992,7073,2254918,1052
1992,21440,216610,293
1992,21440,4370482,552
1992,21440,2967697,1712
1992,9341,6601219,583
1992,9341,760838,1688
1992,9341,3487735,355
1992,9341,2204316,507
1992,9341,6705677,1069
1992,9341,2293443,145
1992,5500,1934595,295
1992,5500,4321828,1501
1992,5500,5051123,6
1992,5500,2064669,1197
1992,13928,4630094,272
1992,13928,4827845,1241
1992,13928,296140,1525
1992,23677,310690,1122
1992,23677,1580406,1219
1992,23677,2647732,30
1992,6632,285293,216
1992,6632,6088223,996
1992,6632,1923001,1279
1992,6632,1873230,1463
1992,6632,275677,919
1992,6632,3091592,357
1992,26276,252933,1364
1992,26276,3212838,763
1992,21328,3558760,1328
1992,21328,8988906,1056
1992,21328,6153314,937
1992,21328,8005537,1246
1992,21328,4016941,1348
1992,21328,4357003,307
1992,21328,977179,1151
1992,2380,241647,646
1992,2380,3826442,863
1992,4309,7841850,258
1992,4309,2478387,1333
1992,4309,1873617,1698
1992,4309,1895411,122
1992,4309,3144425,1482
1992,4309,1430352,1830
1992,4309,2256687,1023
1992,625,3707340,19
1992,28364,260821,883
1992,18931,3149446,28
1992,18931,6514096,222
1992,11134,6148974,177
1992,11134,3639104,958
1992,11134,2599301,1
1992,16999,2523647,1857
1992,16999,4201738,48
1992,16999,345730,1844
1992,16999,5153011,1193
1992,367,4910202,648
1992,13247,5018939,862
1992,13247,2945952,1117
1992,13247,7689268,770
1992,13247,5465295,389
1992,13247,3733254,51
1992,18205,7257035,1817
1992,18205,4284009,1450
1992,18205,3770559,1370
1992,3964,4341954,1751
1992,3964,1417665,1137
1992,3964,6974706,106
1992,3964,5092005,1370
1992,3964,5478633,753
1992,3964,7735844,476
1992,16750,3336344,347
1992,16750,4263382,709
1992,16750,1863177,1782
1992,16750,5775604,860
1992,16750,3905937,928
1992,16750,4386687,1828
1992,28082,3647038,552
1992,28082,6483794,542
1992,28082,3510793,1310
1992,28082,6291846,408
1992,28082,5616114,999
1992,28082,2824959,576
1992,22175,2567352,1405
1992,22175,6144508,1497
1992,17819,6317920,1039
1992,17819,7901933,455
1992,17819,6392060,55
1992,17819,5549178,700
1992,13885,2315555,734
1992,13885,5850727,1125
1992,13885,516863,1394
1992,26851,1287136,517
1992,26851,3331284,880
1992,26851,4882488,537
1992,26851,2229162,809
1992,7471,3932263,1559
1992,7471,4443868,454
1992,7471,4592904,1360
1992,4949,4470547,1769
1992,4949,5573103,1860
1992,4949,7466130,1818
1992,284,4148990,598
1992,26213,312219,1883
1992,26213,289713,1938
1992,26213,291934,235
1992,26213,1920763,336
1992,28142,1813612,1550
1992,28142,1984347,288
1992,28142,6431600,1933
1992,28142,4734612,1042
1992,28142,1200481,352
1992,28142,100453,1360
1992,28142,2486042,372
1992,29503,7701674,1994
1992,3517,4966620,499
1992,3517,3586744,796
1992,3517,137397,828
1992,22702,508284,969
1992,22702,2235623,497
1992,22702,4738809,449
1992,22702,4063669,1622
1992,23054,7008278,731
1992,23054,6226756,1209
1992,23054,3510927,218
1992,20674,6409877,1857
1992,20674,1960880,417
1992,20674,659662,1340
1992,20674,6485697,1768
1992,20674,4647743,1670
1992,1324,4902743,49
1992,1324,3324939,545
1992,1324,1738899,545
1992,1324,5625600,1790
1992,8503,2313221,1764
1992,8503,1900171,1730
1992,8503,1035125,1508
1992,8503,5642500,1761
1992,8503,1734687,491
1992,16652,1464373,478
1992,16652,4847833,320
1992,16652,4148658,1403
1992,16652,5601513,1748
1992,16652,1398315,239
1992,16652,7179345,1321
1992,16652,4263022,401
1992,20683,2048376,191
1992,20683,2318825,1625
1992,5480,808007,1361
1992,5480,1305108,169
1992,5480,2190689,1695
1992,5480,3591072,469
1992,24658,3983839,1210
1992,24658,4987259,1666
1992,24658,4492293,271
1992,24658,7398967,1062
1992,24658,2780252,293
1992,24658,3444866,1974
1992,24658,2410969,1028
1992,2893,8286189,6
1992,2893,2083239,1762
1992,2893,5631164,1001
1992,2893,5390054,1632
1992,2893,1347669,1864
1992,12280,1318502,299
1992,12280,7142328,339
1992,8029,2984174,1225
1992,661,6254600,1700
1992,26360,1405443,1600
1992,26360,5878167,957
1992,11524,3292169,375
1992,11524,2149137,1592
1992,11524,3272209,1858
1992,11524,2540923,689
1992,11524,1373461,601
1992,11524,1098441,1282
1992,11524,1559619,1843
1992,4825,4927600,980
1992,4825,1960110,444
1992,4825,1410282,66
1992,4825,280392,1352
1992,4825,4940419,1784
1992,4825,6146263,433
1992,4825,980980,832
1992,1948,428950,1191
1992,1948,2101393,636
1992,1948,1118130,1612
1992,10009,1603541,843
1992,10009,324067,922
1992,10009,3429982,1938
1992,10009,5470061,1646
1992,10009,6473272,1142
1992,10009,1372399,1643
1992,14111,1905409,185
1992,8965,6232847,1681
1992,8965,4392612,1621
1992,8965,646530,1532
1992,8965,8007531,1759
1992,8965,3441039,640
1992,8965,4696114,1455
1992,8965,3032599,454
1992,29806,439790,700
1992,29806,3994632,312
1992,29806,6318727,965
1992,29806,1535904,816
1992,29806,6248453,37
1992,29806,1040632,1747
1992,274,1887484,1121
1992,27844,3229829,1436
1992,27844,5377896,1512
1992,6862,5167117,527
1992,6862,3493617,1741
1992,6862,5358592,424
1992,8689,6961747,535
1992,8689,4018965,1065
1992,8689,3332620,531
1992,8689,7321930,789
1992,8689,616620,414
1992,14527,919105,1803
1992,14527,6261998,939
1992,24566,2756032,1581
1992,24566,5606989,517
1992,3883,3547736,670
1992,3883,1585923,35
1992,3883,1155287,1346
1992,3883,3825082,1535
1992,3883,4613262,1500
1992,29302,8256494,1265
1992,23716,6095580,1250
1992,23716,4070668,1251
1992,23716,2756706,1485
1992,23716,6063256,243
1992,458,5588889,1667
1992,458,5306094,624
1992,458,4097304,1426
1992,458,4971996,52
1992,458,3214017,1161
1992,20875,1672471,1529
1992,20875,961519,1260
1992,20875,6028812,1642
1992,20875,3628139,1587
1992,20875,5719363,872
1992,20875,5549727,910
1992,29425,2856219,190
1992,29425,5237703,225
1992,10268,2259153,1512
1992,10268,2564990,216
1992,10268,4854739,1806
1992,10268,4373021,815
1992,10268,3422820,177
1992,10268,704741,1339
1992,10268,5830941,154
1992,1471,5707390,156
1992,1471,2425999,1631
1992,1471,3477724,1255
1992,5590,195315,1071
1992,5590,886530,508
1992,5590,1961441,444
1992,5590,4309462,1097
1992,5590,5089469,429
1992,17330,7427796,1358
1992,17330,7692085,832
1992,17330,4673344,210
1992,17330,6838273,1145
1992,17330,1548948,431
1992,17330,4504765,1088
1992,17431,7331343,174
1992,17431,2449411,1155
1992,17431,5718803,1993
1992,17431,7120227,846
1992,17431,5040632,1122
1992,17431,7427633,1575
1992,17431,493857,1221
1992,17264,1942924,1479
1992,17264,3000981,1256
1992,17264,3299872,1044
1992,17264,1976538,1859
1992,17264,3062302,1585
1992,17264,885751,1323
1992,28667,6634515,1817
1992,28667,5563348,1537
1992,28667,6839576,1693
1992,4114,5628436,578
1992,4114,3714711,325
1992,16910,4444507,394
1992,12592,5391257,210
1992,12592,4066198,1509
1992,12592,1278453,1518
1992,12592,2288071,1089
1992,12592,793789,592
1992,12592,3211776,48
1992,12592,5142895,284
1992,10543,961250,312
1992,10543,363071,1870
1992,10543,3616117,514
1992,10543,3120084,347
1992,10543,7950825,1010
1992,10543,8061165,614
1992,4636,4705331,165
1992,4636,4629525,405
1992,17587,6596757,828
1992,17587,4483817,1536
1992,17587,4515144,1730
1992,17587,2602765,859
1992,17587,1529906,866
1992,7666,8230070,1098
1992,7666,312869,965
1992,7666,884670,1879
1992,7666,789663,1515
1992,6448,1688633,1177
1992,19735,2192155,1687
1992,19735,6606432,251
1992,19735,1450627,548
1992,19735,5818294,1404
1992,19735,921090,1859
1992,3602,6439789,242
1992,3602,6653274,1657
1992,3602,1111843,1860
1992,3826,2674264,1369
1992,3826,3493289,243
1992,3826,2509881,1575
1992,15647,3555520,406
1992,15647,3634485,567
1992,17857,3423828,650
1992,17857,4004497,1359
1992,17857,7927645,836
1992,17857,8774571,1856
1992,17857,3473907,1950
1992,4123,2573425,366
1992,4123,5867257,1643
1992,4123,6674290,123
1992,9826,541982,859
1992,9826,2755389,1080
1992,16252,4139895,777
1992,16252,337562,846
1992,16252,255953,291
1992,16252,4183778,841
1992,16252,1278630,290
1992,16252,6011394,455
1992,4759,3642379,863
1992,4759,1295245,1319
1992,4759,775318,131
1992,4759,6978958,1448
1992,9004,2767768,1314
1992,9004,3634105,1484
1992,9004,4593231,1948
1992,9004,9546327,860
1992,9004,2904426,502
1992,9004,5428803,179
1992,12454,1170203,245
1992,12454,5943474,1841
1992,12454,4346656,8
1992,12454,521216,401
1992,12454,3354908,1016
1992,12454,2832172,1025
1992,12454,5670806,1772
1992,22307,5305986,697
1992,22307,3485154,1991
1992,22307,4235974,1964
1992,22307,1985057,1353
1992,22307,4218016,1400
1992,22307,8168500,1858
1992,22307,1293937,945
1992,25745,172118,1250
1992,25745,4801884,82
1992,8033,2548311,1459
1992,8033,4063220,1354
1992,8033,2581531,1186
1992,8401,484867,1768
1992,8401,1405272,363
1992,8401,4551794,230
1992,8401,8648880,798
1992,21128,384890,1547
1992,21128,761040,1897
1992,21128,3101113,429
1992,21128,4728045,1696
1992,21128,416998,207
1992,21128,3478903,740
1992,21128,3089628,1677
1992,29767,5906260,1013
1992,29767,591214,1913
1992,29767,1586174,994
1992,29767,115321,833
1992,29767,5531621,1311
1992,29767,1132568,1368
1992,898,7305352,502
1992,898,4718689,806
1992,898,1754606,1465
1992,22699,4651101,962
1992,22699,3399013,456
1992,22699,4480846,1258
1992,22699,2138131,502
1992,22699,8138167,1767
1992,22699,3110284,1517
1992,17132,575776,1216
1992,17132,7600688,1372
1992,17132,299080,46
1992,17132,2194473,708
1992,17132,304961,1920
1992,17132,3318329,1875
1992,8816,1718515,1748
1992,1157,3638236,882
1992,9970,1036118,119
1992,9970,3997814,1286
1992,9970,332863,603
1992,6046,4602282,1703
1992,6046,3706578,1639
1992,6046,929496,202
1992,6046,5977671,538
1992,6478,878909,1273
1992,6478,408808,1142
1992,6478,5037506,1518
1992,6478,3984461,1551
1992,6478,148854,1033
1992,6478,3168155,1668
1992,23923,4369818,981
1992,23923,1623726,1752
1992,23923,820557,1270
1992,23923,1602389,1744
1992,23923,3831466,1830
1992,23923,3269554,326
1992,23923,7627800,1822
1992,19495,2495174,1740
1992,19495,2595901,679
1992,20252,801899,1959
1992,20252,6234243,971
1992,20252,6411971,1063
1992,20252,5427935,1641
1992,20252,1835281,1133
1992,20252,256924,1059
1992,11200,406200,152
1992,11200,4777565,124
1992,11200,548075,875
1992,11200,2556140,1686
1992,11200,6865676,744
1992,18382,5846672,345
1992,27301,1885963,207
1992,27301,7106544,651
1992,27301,3245267,1433
1992,27301,7694852,1092
1992,14470,3515955,275
1992,24062,3113157,83
1992,24062,3476573,42
1992,2684,937860,195
1992,2684,4310061,742
1992,2684,6324170,826
1992,2684,4641831,1382
1992,2684,3104124,1881
1992,2684,5495525,1545
1992,2684,6446160,1964
1992,27370,7076178,453
1992,27370,614460,334
1992,6505,2074220,1028
1992,6505,4668173,744
1992,16720,6091596,1047
1992,16720,117592,497
1992,16720,8155054,586
1992,16720,837074,1261
1992,16720,1817577,759
1992,25327,3889755,961
1992,9197,653011,911
1992,9197,4729283,230
1992,9197,5579100,340
1992,9197,5281030,1364
1992,3008,1985639,1349
1992,8201,3491328,799
1992,8201,1835109,343
1992,8201,3179141,1451
1992,8201,2976377,1162
1992,8201,6651388,1209
1992,8201,2460341,1523
1992,8201,6970902,850
1992,18884,6890574,606
1992,8765,716629,1734
1992,8765,4294754,1210
1992,8765,3312316,754
1992,8765,1810700,987
1992,18883,2000423,963
1992,18883,457914,1808
1992,18883,504504,1330
1992,26633,6863415,752
1992,26633,3302574,1502
1992,26633,4678020,1906
1992,26633,8441064,651
1992,26633,3268279,1993
1992,26633,3185490,566
1992,26633,1301364,963
1992,17602,4445721,1833
1992,17602,2805603,1194
1992,17602,2521344,1261
1992,17602,4512990,574
1992,16631,7378179,1957
1992,16631,4225438,902
1992,24241,4238327,1317
1992,24241,5231610,488
1992,12154,1870030,1958
1992,12154,3660646,1719
1992,12154,393216,1017
1992,12154,3365390,1199
1992,12154,3687196,1812
1992,12154,2991906,507
1992,12154,2118997,215
1992,20173,3007888,1586
1992,23725,3790208,1971
1992,23725,6769692,749
1992,23725,673334,1157
1992,23725,1964401,1822
1992,23725,4458413,1665
1992,23725,7261954,1654
1992,23725,819623,1977
1992,23288,3234559,1644
1992,23288,7159641,1848
1992,23288,7157808,1812
1992,23288,5374328,1496
1992,23288,2884626,1447
1992,23288,6135677,541
1992,15799,4923780,1456
1992,15799,3380218,1679
1992,15799,2932876,1377
1992,15799,6251888,390
1992,24130,2108179,766
1992,24130,2313682,684
1992,24130,4096026,547
1992,20263,1973876,1038
1992,20263,8281548,1173
1992,20263,3998914,1529
1992,20263,800046,1170
1992,20263,4664250,1436
1992,20263,7444546,1373
1992,20263,1434490,975
1992,19969,1888368,1793
1992,19969,3605423,125
1992,19969,5893534,622
1992,19969,4128178,1547
1992,19033,5460394,431
1992,19033,6376032,1808
1992,19033,3368090,762
1992,19033,2295195,1913
1992,14047,3168641,771
1992,14047,4778794,1347
1992,14047,4359245,89
1992,14047,1177026,407
1992,14047,784833,1718
1992,18700,4717792,1094
1992,18700,330657,1406
1992,18700,3263558,107
1992,18700,1029402,1104
1992,18700,4339237,630
1992,18700,230315,600
1992,4616,8282426,1427
1992,21647,5160124,1731
1992,21647,4585936,1277
1992,21647,5434859,1760
1992,21647,3619872,344
1992,21647,7658420,113
1992,21647,1012825,1715
1992,10450,1424885,658
1992,10450,5150505,485
1992,10450,4003608,1982
1992,4459,7178284,1867
1992,4459,7213841,1997
1992,4459,4202856,229
1992,4459,2823178,1202
1992,1648,4865548,1910
1992,1648,304041,1177
1992,1648,1412425,1198
1992,1648,5441529,8
1992,1648,473449,1409
1992,1648,580005,113
1992,1648,2432720,435
1992,26965,7192160,1112
1992,26965,6457017,629
1992,26965,2352167,1404
1992,27602,2326814,897
1992,27602,7663435,1117
1992,24638,6468570,1539
1992,24638,6399233,1561
1992,26240,2798922,495
1992,26240,6972310,1850
1992,26240,653049,842
1992,26240,1836390,987
1992,26240,2239853,1017
1992,29734,3108939,36
1992,29734,4529503,811
1992,29734,2944148,594
1992,29734,631348,700
1992,29734,4603827,665
1992,22259,4920035,1909
1992,22259,6917407,1252
1992,14881,5866979,108
1992,8224,612946,444
1992,8224,4851129,496
1992,8224,4238971,1294
1992,21806,598656,1138
1992,21806,4244786,1690
1992,21806,184453,593
1992,21806,6092532,806
1992,21806,4697598,682
1992,27634,5805505,1289
1992,27634,7457864,1823
1992,19594,1377545,777
1992,19594,2050176,987
1992,22714,4843697,1290
1992,22714,4725756,841
1992,22714,4654311,53
1992,22714,8388702,968
1992,22714,932652,1883
1992,22714,2468024,1832
1992,22714,7126929,1714
1992,11099,2405412,1722
1992,5050,595640,1974
1992,5050,2294077,1763
1992,5050,680112,542
1992,5050,3935073,1448
1992,5050,3822345,845
1992,6794,2056395,1299
1992,27224,7540470,1083
1992,19942,6023883,361
1992,19942,8067218,1290
1992,19942,4384275,1481
1992,19942,7854362,85
1992,19942,396096,394
1992,24733,4237956,723
1992,24733,1503007,513
1992,24733,2509150,1011
1992,24733,426056,248
1992,24733,1445997,970
1992,24733,4402252,1862
1992,24103,3033795,1008
1992,3001,2814686,1223
1992,3001,1449779,1119
1992,3001,435769,1708
1992,3001,2383474,736
1992,3001,8154931,1884
1992,18337,5586298,1344
1992,18337,3206174,1657
1992,18337,3898854,973
1992,4267,4095936,787
1992,29809,6579310,607
1992,29809,5826306,1132
1992,29809,3870931,902
1992,1405,4628721,962
1992,1405,7242958,700
1992,1405,5695009,1380
1992,19051,3074899,1045
1992,19051,512565,419
1992,19051,4703186,768
1992,19051,7257528,1475
1992,19051,2582603,1949
1992,19051,2866272,1276
1992,10975,595042,1672
1992,10975,5461992,1956
1992,10975,3624121,28
1992,10975,2460810,1822
1992,24944,8099696,1089
1992,24944,5147215,765
1992,24944,3434880,1971
1992,24944,2157835,1867
1992,24944,3354041,1694
1992,24944,3111997,661
1992,10730,602512,262
1992,10730,1044256,1314
1992,10730,5957621,1614
1992,10730,990503,496
1992,4538,677844,1280
1992,4538,2308927,43
1992,4538,4380481,258
1992,4960,3564012,1048
1992,4960,5032085,1576
1992,4960,519834,880
1992,4702,138597,1414
1992,4702,5232068,1740
1992,4702,2728594,193
1992,4702,6756583,1107
1992,4702,8570299,101
1992,4702,7338254,1780
1992,19864,7871733,1508
1992,14929,4347592,661
1992,14929,4640231,521
1992,14929,7291956,1071
1992,14929,1665819,1285
1992,14929,2520671,1982
1992,14929,7969727,608
1992,14929,2181684,1504
1992,6329,760596,512
1992,6329,3565825,969
1992,6329,436487,230
1992,17306,3772647,996
1992,17306,2201188,1394
1992,17306,1831203,831
1992,17306,2278838,389
1992,7519,5858476,1312
1992,7519,3551348,527
1992,29473,4687255,270
1992,29473,5693760,1849
1992,29473,185406,1685
1992,24170,377856,1789
1992,5392,3412967,508
1992,5392,7271149,1038
1992,5392,1503311,172
1992,5392,2848696,1528
1992,29668,7270835,1410
1992,29668,216818,304
1992,29668,209472,382
1992,29668,133988,1508
1992,29668,3008800,254
1992,29668,8802630,852
1992,29668,2107322,1368
1992,6703,2155276,1966
1992,6703,2652668,1789
1992,6703,1560064,1401
1992,6703,5949368,1190
1992,6703,5935746,1465
1992,18985,7439470,746
1992,18985,1311101,1530
1992,18985,2831261,1944
1992,18985,7337514,1366
1992,17980,3523062,63
1992,17980,4781079,1751
1992,17980,5764780,152
1992,9715,3056578,1282
1992,9715,2022802,1026
1992,9715,2061352,1278
1992,2617,994399,544
1992,2617,4770056,651
1992,2617,508892,1046
1992,2617,7513035,1347
1992,2617,3770175,243
1992,23734,4889118,434
1992,23734,2886112,254
1992,23734,3332163,606
1992,23734,3634216,989
1992,23734,6320808,1245
1992,23734,502725,751
1992,23734,136266,684
1992,11830,5638357,735
1992,11830,4935878,1829
1992,11830,5449940,1345
1992,11830,7113012,743
1992,9118,3575668,1414
1992,5497,2154124,467
1992,5497,3694167,1457
1992,5497,1322217,1395
1992,5497,5171484,1079
1992,10174,7442464,1615
1992,10174,4258114,1024
1992,25282,6014360,1195
1992,25282,3677792,847
1992,25282,5421201,231
1992,25282,2657928,1836
1992,25282,5322110,1151
1992,25282,4252808,285
1992,25282,1894947,1986
1992,17446,1345506,634
1992,17446,3495867,839
1992,17446,5396947,653
1992,14557,5858349,337
1992,14557,3964927,43
1992,14557,2093873,1394
1992,14557,756520,485
1992,22411,5106687,1898
1992,19928,2270146,1264
1992,19928,2247419,733
1992,19928,2353896,1602
1992,19928,1003034,1589
1992,19928,2700432,770
1992,19928,7371924,889
1992,19928,6860565,1385
1992,7717,2186406,491
1992,13790,5364503,1148
1992,13790,6171010,815
1992,13790,1080669,562
1992,13790,1055554,364
1992,13790,1247669,250
1992,13790,2838018,1031
1992,28546,571717,1916
1992,28546,7017703,626
1992,28546,4572838,1365
1992,28546,1159747,1195
1992,28546,842367,1376
1992,8245,5980454,156
1992,8245,1176001,1622
1992,8245,8069942,855
1992,8245,6938881,1880
1992,8245,3539626,412
1992,8245,5927332,522
1992,8245,565056,1135
1992,16129,4862664,1175
1992,16129,1644038,814
1992,7211,6575166,309
1992,7211,5662981,514
1992,7211,3229969,924
1992,7211,4437862,195
1992,7211,4240467,1676
1992,7211,4769845,597
1992,7211,3797417,79
1992,28747,842412,1475
1992,28747,3325675,143
1992,28747,4505176,1467
1992,28747,504941,1899
1992,28747,1858046,462
1992,28747,1747958,529
1992,28747,6031938,735
1992,24434,4218576,1456
1992,24434,4050877,286
1992,24434,5083531,748
1992,24434,1411767,769
1992,24434,1613451,619
1992,26885,5963803,506
1992,26885,1128185,139
1992,26885,979362,746
1992,26885,2893842,261
1992,26885,2933543,239
1992,26885,2995648,440
1992,26885,480633,1056
1992,5614,4398609,1835
1992,29557,3644314,1036
1992,19813,761384,1540
1992,19813,4599733,1153
1992,19813,562043,974
1992,19813,6143859,855
1992,25111,5846218,551
1992,25111,8742335,1137
1992,25111,1479643,1519
1992,25111,4436116,1859
1992,25111,1100607,433
1992,25111,1723224,1243
1992,25111,3677987,748
1992,8324,5278070,1719
1992,8324,7151723,1057
1992,13918,398673,1892
1992,13918,484038,1662
1992,13918,3551816,1885
1992,10859,2980419,279
1992,10859,1805509,1932
1992,10859,100058,1059
1992,3205,2187268,476
1992,3205,4346145,1427
1992,3205,5382652,476
1992,18527,440148,1792
1992,18527,3958234,448
1992,18527,1103166,1050
1992,16297,8268135,840
1992,16297,5279896,214
1992,16297,4436775,1969
1992,16297,1382680,874
1992,16297,5566104,297
1992,16297,4107885,1478
1992,16297,3276482,1430
1992,29458,4009239,1770
1992,29458,4585971,1938
1992,13816,1517976,768
1992,16,3927391,1841
1992,16,5031240,844
1992,10759,816180,1378
1992,10759,470902,15
1992,10759,2455392,1555
1992,10759,4345399,1524
1992,9542,3877344,1741
1992,9542,4625343,477
1992,9542,161639,682
1992,9542,6588036,985
1992,9542,601104,1804
1992,9542,4738023,1558
1992,9542,232584,264
1992,25543,5076090,1578
1992,25543,1653966,603
1992,25543,1790484,420
1992,25543,4554912,1256
1992,25543,4785014,266
1992,25543,106705,1929
1992,6550,3137627,534
1992,11618,2232285,825
1992,11618,7699801,677
1992,11618,5625163,418
1992,11618,3763899,653
1992,11618,2607456,1017
1992,11618,2251471,317
1992,11419,3224405,885
1992,11419,6429120,1915
1992,11419,3049868,673
1992,23173,3144412,1462
1992,23173,2388253,282
1992,23173,6612312,455
1992,23173,3546338,1830
1992,23173,3600201,57
1992,21781,141124,1533
1992,21781,4355118,717
1992,17608,3055169,1713
1992,17608,2502468,1027
1992,17608,1918724,303
1992,26636,5945488,1816
1992,26636,2333280,1226
1992,26636,257110,1000
1992,26636,3344295,393
1992,26636,918643,1435
1992,26636,2669883,165
1992,26636,7053156,796
1992,9661,6296940,92
1992,9661,2699474,1821
1992,9661,222509,251
1992,9661,1864431,1806
1992,9661,4728937,1948
1992,10729,3084398,390
1992,10729,724894,1709
1992,10729,6936505,755
1992,10729,1981950,614
1992,29630,3613215,1696
1992,7079,1548998,707
1992,26255,353908,1358
1992,26255,6852971,468
1992,26255,4212071,1041
1992,8006,5655572,1051
1992,8006,1391408,999
1992,8006,1218056,1198
1992,8006,3403868,794
1992,8006,5447123,849
1992,8006,4832485,666
1992,8006,4555006,1973
1992,29557,2455721,1551
1992,29557,3800409,573
1992,29557,3866640,513
1992,29557,3182207,1723
1992,29557,4049690,1810
1992,29557,3424518,204
1992,29557,5132031,321
1992,4156,973557,214
1992,4156,6604953,822
1992,4156,3304119,1517
1992,4156,4395135,1574
1992,26629,2856789,1178
1992,26629,3024078,356
1992,26629,8627674,643
1992,26629,3797505,1383
1992,26629,1635330,855
1992,26629,1000176,1489
1992,26629,304314,1320
1992,14149,2894687,964
1992,14149,4071840,1010
1992,14149,2864780,1109
1992,26515,5845155,1400
1992,26515,4212915,1966
1992,26515,1024577,867
1992,26515,3010835,1140
1992,28675,3710843,1348
1992,28675,668918,936
1992,28675,857706,1414
1992,28675,5067285,1094
1992,29518,811439,829
1992,29518,202035,1925
1992,13814,7239719,1826
1992,1837,3958185,1739
1992,1837,6095520,1257
1992,1837,3152139,575
1992,1837,3412243,1500
1992,26075,6142477,1572
1992,13352,5247646,1317
1992,13352,4569376,914
1992,13352,1545925,732
1992,13352,3011559,1886
1992,13352,888644,1501
1992,17113,2143508,1072
1992,17113,8523350,1704
1992,9718,4468066,1675
1992,9718,3910962,1338
1992,9718,3256254,486
1992,29959,1826963,497
1992,29959,2018792,686
1992,29959,3285047,646
1992,29959,1977217,1754
1992,16720,772939,1910
1992,16720,6712020,892
1992,16720,470579,944
1992,16720,5046636,538
1992,16720,711345,1875
1992,16720,4553284,723
1992,15922,7095345,463
1992,15922,1326946,1910
1992,15922,4238200,1665
1992,15922,3272964,1277
1992,15922,3051306,676
1992,15922,746550,1948
1992,5579,7394815,1944
1992,5579,4763859,784
1992,5579,1021918,1217
1992,5579,1947663,909
1992,5579,5310032,676
1992,11773,6539806,283
1992,11773,3651199,1256
1992,11773,4045631,1873
1992,11773,5420760,431
1992,11773,2602638,584
1992,1715,4646708,1178
1992,1715,1946619,90
1992,1715,2432950,1598
1992,1715,3518261,17
1992,21425,5767383,115
1992,21425,2834274,1983
1992,21425,3944130,91
1992,24502,201974,1795
