"d_year","lo_partkey","lo_revenue"
1995,202285,5133755
1996,567545,6893523
1996,271221,325473
1993,314081,2168238
1994,772970,7207492
1995,362811,918162
1992,285994,2280936
1993,499838,1637488
1993,298703,6172029
1994,464747,855860
1996,654321,979422
1994,359770,1216790
1994,494636,4748336
1996,395113,5678070
1996,652566,5863044
1996,277520,5810338
1994,357453,842825
1994,766553,5130639
1995,306823,4940487
1995,772328,4655964
1997,713759,7339060
1997,83872,3526153
1997,785655,3274106
1996,272120,3490383
1997,340910,4120300
1997,188534,1573854
1992,451395,4257221
1994,780748,6320021
1993,448779,7947650
1992,377542,7151844
1992,516805,6740586
1992,87597,1806432
1992,242396,622346
1993,458635,5564886
1996,687800,5202410
1995,383244,366315
1995,166404,5486062
1997,115447,2006467
1993,724339,5458653
1992,707337,2500398
1996,530873,3291756
1995,766917,785616
1995,39146,2552249
1997,430521,4540292
1997,558665,5631131
1992,45809,6501534
1995,57607,3035324
1998,683550,2281877
1993,765415,5705384
1993,110822,1167506
1994,631762,3778711
1994,412096,4445588
1998,132253,1891888
1997,343578,6674340
1997,104711,5764785
1994,71696,930571
1992,462785,6753344
1992,626999,5612247
1997,283580,1782469
1992,607253,3016572
1994,72286,717219
1994,796551,4903019
1993,295329,3633906
1998,776497,2124171
1993,461761,3790028
1992,719649,470548
1995,302972,6256673
1995,44022,1912719
1995,722906,4201078
1995,268873,7625300
1997,221354,5634452
1997,280681,2578911
1997,603046,2524366
1995,716033,3681990
1996,311246,2245412
1994,151391,3621841
1995,196321,280629
1995,352928,9706459
1998,440695,7442298
1998,381070,2620963
1996,592679,343700
1996,339321,1752079
1997,669631,6319168
1992,359766,7410719
1995,277536,2315685
1995,162229,4395312
1995,170966,2346577
1995,654977,367068
1996,62784,3252504
1996,127702,6737181
1995,690843,5343722
1996,448418,2229948
1992,161234,235731
1992,730131,2837728
1993,16046,1225638
1996,799298,2794520
1997,87627,1898793
1997,548344,1393712
1997,414801,1681464
1996,728603,5103550
1995,86371,2272237
1993,421320,4093807
1992,792821,8455124
1993,527643,7145241
1998,10474,2863083
1992,54433,6129665
1995,418232,1925451
1994,435286,4572397
1994,262366,4896298
1998,751595,6964948
1992,736537,4380624
1996,670549,6076520
1994,274385,6457007
1997,5568,3395082
1997,150526,4434750
1994,195516,7498356
1993,2563,5258429
1993,670577,1702294
1993,774128,3130242
1997,542807,5438353
1995,344116,890956
1995,355475,5289269
1995,586528,2228010
1996,777910,8462405
1997,15953,1850260
1994,129307,3499769
1994,696581,5281637
1995,424571,6741939
1995,554790,184477
1994,428124,3498232
1992,7714,321098
1995,35727,6255152
1993,495148,3055559
1993,342756,348955
1993,692374,1502974
1992,486005,1962140
1992,269686,324511
1998,37360,2034260
1997,390282,5928206
1997,114197,4629168
1994,797515,6656317
1994,619448,3350154
1993,544072,3499932
1995,640502,2603658
1997,212534,3593155
1997,635111,2152832
1993,558859,6528293
1992,407394,2777123
1992,378526,904943
1994,309661,2669698
1997,625680,7626837
1992,727020,3015331
1993,348155,4668183
1997,605774,1081752
1997,429472,1883548
1992,367152,4103625
1996,715788,328282
1998,335681,3033355
1998,396847,3693277
1998,253161,2460043
1992,636002,697849
1994,393722,2932371
1994,291586,717794
1994,693238,4343673
1992,63668,4405482
1998,444224,3107412
1998,633237,3620598
1998,413047,3581834
1995,24797,2897772
1996,215232,2506675
1993,438335,247022
1993,650,2512053
1993,508914,3543886
1998,503224,3460704
1995,435737,1572347
1995,260144,1421015
1995,228636,1727340
1993,575846,753353
1995,585629,3628093
1997,116658,3022743
1993,181208,3376414
1995,88767,3371059
1994,292559,6912110
1996,184772,6303734
1993,360122,4096011
1993,471658,1515555
1993,740157,4252170
1993,605575,6810484
1997,782039,3218391
1992,242986,7796896
1996,559685,3489320
1996,214274,3015803
1997,126615,151028
1995,156341,6710026
1995,408812,6814328
1995,408633,6949577
1993,658743,4211732
1996,391334,6699004
1994,204841,1571247
1994,260190,1352611
1994,391572,6163489
1994,348962,5791536
1998,68402,4333204
1998,32092,921681
1998,387998,2503176
1992,733750,4944471
1992,122974,4363379
1995,604160,4260776
1995,482349,4566427
1993,402583,6560232
1994,112549,1124308
1994,537721,3134003
1995,726975,3783666
1998,366255,4669262
1998,556061,4987583
1997,456415,6119142
1997,136310,6125710
1992,446673,2827908
1998,585140,465545
1998,33708,656680
1994,402887,7410020
1992,595492,5500583
1993,735828,3328728
1997,650884,544950
1992,415900,5055409
1992,396427,3071194
1992,347233,5009500
1996,12474,2246081
1996,48955,5666155
1995,418576,3407574
1995,595983,5405296
1993,147526,6080081
1994,726473,3310763
1992,722840,6583170
1995,489048,2025300
1998,696011,3383452
1992,578242,6205034
1993,474650,5590351
1993,627246,218217
1992,566274,2080068
1992,22779,3165292
1992,399061,2588071
1992,615619,2478346
1993,246247,584682
1995,464720,1307327
1995,662218,2761621
1995,630746,6830916
1992,293879,6444511
1993,516763,1619563
1993,430458,4713719
1998,135928,3835535
1992,676377,6034543
1992,733614,1614628
1995,46655,6553951
1996,649550,1439539
1993,392110,3163927
1996,560709,955627
1996,282079,1073792
1996,87055,2519676
1994,575536,4512228
1992,529953,4925598
1995,404734,4380271
1993,385022,1511068
1992,429253,3617623
1992,39779,4042547
1993,499340,6361770
1992,251464,6311491
1992,181126,3331651
1998,199798,3211060
1997,18264,3404908
1997,779509,1509046
1995,470849,1523189
1994,740151,808770
1994,509862,1740811
1998,29221,5060968
1995,109449,2216828
1994,321475,3618440
1994,677347,4020605
1992,556923,1603719
1996,782059,4986257
1992,68539,6036150
1997,716188,1007873
1996,588586,6334860
1998,488186,5401136
1998,135913,1929420
1994,267580,5292689
1996,63315,2173127
1996,123091,4663580
1996,781804,7841031
1996,549323,4940280
1996,105538,6668049
1997,762615,5772552
1998,563728,6808460
1994,798459,7100277
1998,352679,945486
1998,267962,9456755
1998,423533,1977940
1995,144104,105625
1995,169415,1007914
1994,644180,3972746
1992,763124,1745022
1996,694496,1220686
1996,161548,6735924
1994,659170,677484
1995,116718,4059221
1995,66896,856929
1995,69877,6140842
1997,426875,8562391
1997,77361,6624882
1993,182640,5991341
1995,128986,3425466
1998,73423,6637184
1998,751551,7302683
1998,581338,4269284
1995,538634,6165240
1995,448205,2144914
1993,679352,3195168
1994,443961,708637
1993,655128,4074584
1992,784282,6627678
1992,582262,3500400
1998,555369,5217357
1998,477449,1283778
1993,150254,5759568
1992,413770,6061500
1993,211455,3017099
1997,353157,3562652
1997,301792,3018931
1997,215365,3284097
1995,643736,8398500
1998,318559,880267
1992,510589,5700831
1992,661567,3445306
1992,552704,6369721
1997,738911,2484147
1998,580946,1589105
1998,753327,3312696
1998,51143,1179482
1998,348304,4105552
1997,538745,6599764
1994,780312,5986804
1994,302592,7813442
1992,146111,104139
1992,755827,6409017
1995,155265,6337248
1997,752431,6541794
1997,497988,5481249
1995,190402,5190567
1995,250175,3871675
1997,791572,2054471
1998,682845,5247642
1998,418529,982852
1993,396733,5093940
1997,753583,1826389
1997,88708,162883
1995,474332,1998654
1993,787612,7750084
1993,305019,1572864
1994,284948,2667443
1992,396826,7441274
1992,311074,4691799
1995,162908,5743202
1995,729806,1898186
1995,753819,5994768
1995,622724,2799373
1995,505775,4231062
1995,556275,3594375
1997,752154,120612
1994,786123,469126
1994,354712,6821228
1996,499633,7212870
1997,49134,1365826
1997,185835,6021802
1997,123859,2191637
1995,82788,8064132
1995,41859,7786875
1992,258132,5180250
1996,691394,5132758
1994,389029,2716764
1993,721314,916002
1993,719439,3819549
1993,394829,723352
1994,628891,6551496
1992,470756,2729960
1995,781748,6221014
1995,165734,3111733
1998,592858,2270766
1997,8651,2807370
1992,352053,866351
1997,65576,573464
1997,533005,2634393
1992,443263,5215781
1993,2702,5969484
1998,265526,7457550
1998,291697,634943
1995,638535,2145416
1992,449176,3384451
1992,151201,5951706
1996,697133,2125718
1995,79763,512371
1993,214923,8270595
1995,740651,5695684
1998,477380,5586893
1997,653648,4420443
1997,250907,7725106
1997,182903,3920166
1994,152127,336049
1993,606759,8078742
1998,215885,1674809
1998,369560,2631723
1993,224550,3981258
1997,430199,1300803
1997,23472,4466899
1997,83366,1882357
1997,739561,4912026
1997,200639,1194745
1997,693669,4489101
1995,249547,6896010
1997,109107,4576010
1992,544663,1284145
1995,362565,3906120
1992,394323,5986717
1998,518960,4369499
1993,197039,3271766
1993,423461,2630436
1995,44738,5384736
1995,705285,3759788
1994,642141,643367
1996,83113,2363213
1996,73295,621462
1994,502038,4382602
1992,544668,1911306
1992,97385,2737112
1992,734752,5483443
1994,344074,3018762
1997,136323,645677
1992,20700,6829629
1992,411844,4199921
1994,28347,1388845
1998,447465,3525450
1995,790344,860586
1995,279465,1001003
1993,30947,7177486
1993,17517,6122488
1993,792349,3852621
1993,198553,3451739
1997,436443,3004376
1994,286169,5150813
1994,318642,1544385
1998,116504,4566061
1998,17444,626262
1998,222845,2276965
1993,149705,1666965
1993,349636,6772821
1998,347927,1101999
1993,267023,2162181
1993,442828,4558039
1997,1792,995948
1997,122294,5234885
1992,465086,2417438
1997,287659,2143925
1994,124049,3680527
1996,261986,1949917
1995,85368,5851928
1995,484228,327294
1997,651977,8518199
1997,164140,700809
1997,292464,5119421
1993,361722,1460858
1992,378426,406190
1992,219935,727128
1995,780011,2694720
1995,355417,5771808
1995,126980,1715967
1993,386695,7703984
1994,369254,1685807
1995,348400,3765814
1995,346245,2913014
1995,538913,7194666
1993,371709,3726984
1993,106854,6079396
1993,628021,3155391
1998,542075,102768
1998,244651,6749557
1998,149824,5936261
1994,170547,1177569
1997,303090,3462877
1997,418690,7567183
1993,504236,2232378
1993,281165,687690
1995,252900,6307237
1996,564235,6301168
1992,69236,679749
1992,436610,3150403
1994,438145,3216866
1992,556446,2307717
1997,371376,5725756
1992,141334,4050346
1992,610307,1218487
1995,271629,3361281
1995,274555,4314832
1995,29357,3230024
1994,105363,3084283
1997,220666,1088441
1992,60780,3643452
1995,122862,4476542
1994,738591,1531786
1994,707745,2050670
1992,117236,1823449
1992,84451,6140855
1995,259011,2661680
1994,124743,2572061
1998,271108,1922938
1998,703709,6165612
1995,123437,5240022
1995,191518,5098927
1998,417054,1224468
1996,322453,991495
1993,759501,4544088
1993,560752,5546953
1998,86796,7359357
1992,557028,2020270
1993,256784,1322985
1993,564130,1260980
1996,477906,4730422
1995,230164,2730998
1992,750138,3934987
1993,342958,1176552
1993,78873,7922299
1998,544967,5377915
1995,512494,1762569
1997,796705,8298492
1996,456692,6039078
1994,750947,3196656
1994,675165,428688
1994,286481,4839716
1994,472648,2489272
1993,164209,2520936
1994,720626,6938730
1994,359998,8692907
1994,345609,3971016
1992,386822,1481236
1996,383511,440082
1996,497981,5889384
1997,504403,133701
1997,175207,707774
1998,658720,7554105
1998,463696,2549253
1994,324253,970702
1994,112560,3236328
1994,25767,4418103
1995,69477,399225
1993,237687,6261478
1993,563177,1240150
1993,244640,589482
1996,385851,3782648
1995,631106,508164
1995,93568,1563121
1998,222385,3195212
1998,24335,2927942
1998,193116,2558476
1995,643268,1395336
1993,187227,5864049
1994,256620,5108216
1998,457977,8817567
1992,352262,1466703
1993,479939,4540141
1995,452199,4155723
1994,730967,6727030
1994,559842,5534296
1994,449519,2907610
1994,652604,4632352
1993,114939,8089270
1998,475986,5032427
1998,684431,6386284
1993,355193,3293947
1993,119674,3583805
1993,156733,5787986
1998,342556,1688058
1998,289031,1259724
1998,140139,3509090
1998,106741,7959207
1992,457798,807654
1996,164038,5069338
1992,48001,2004288
1998,778029,1527646
1993,689657,3250427
1993,362004,2835533
1998,436132,702816
1998,510546,4582394
1998,683427,3465328
1994,36213,4412966
1993,173956,4802861
1993,526427,6213285
1993,443999,4616496
1995,551855,7093407
1995,620248,1553719
1996,226168,1575576
1996,397400,5083639
1998,200158,2239024
1992,583871,185710
1992,320117,3206622
1995,93961,6474827
1995,19475,2543513
1995,2032,3110319
1993,550093,4629433
1993,243559,6184454
1996,553745,1068439
1996,170301,6114626
1994,242306,4576231
1997,427206,2740029
1998,312293,3524256
1998,707630,7231641
1997,259998,4988933
1994,312216,1676493
1993,578025,3939916
1993,264629,6884395
1997,490682,4098017
1996,157554,4626760
1995,94152,3063658
1996,159819,7338631
1996,474269,3237396
1996,657569,1679183
1997,547133,3469523
1992,88399,693695
1992,111834,1908588
1992,385682,1126005
1992,397973,5073852
1992,361028,2734504
1992,589534,623427
1997,769180,5995920
1997,792798,8602958
1997,554130,2986325
1994,346281,5793533
1993,655115,1868359
1994,622390,976395
1994,500419,3576862
1994,150395,3091689
1996,756357,3307168
1997,507134,5534383
1994,170252,3534374
1995,184957,6401513
1995,383471,904695
1997,339457,897864
1997,11226,4289593
1996,79375,1655040
1992,549188,3092900
1992,590185,5279162
1992,91844,2702356
1992,766731,2266899
1992,107593,5329964
1995,375241,5876966
1993,688404,3132832
1993,766786,3485022
1992,170523,468494
1997,677318,5012733
1995,725650,1677295
1995,788258,506178
1994,518365,5151558
1992,733522,5615318
1992,54609,6346652
1994,743107,4620981
1992,497739,1959008
1997,697,1409162
1995,177211,3570918
1994,489208,5171817
1995,312526,3326258
1995,607779,1062646
1992,532829,6337567
1992,676731,5558563
1994,758140,581083
1996,341544,6025014
1997,673106,5179536
1997,510816,6872383
1997,268639,152723
1995,187350,2897697
1997,215774,6285907
1995,616154,3544237
1996,339711,2708332
1995,259513,7288875
1997,317705,3292060
1997,537848,6951132
1996,594361,4278699
1997,684300,2311686
1992,118876,5252579
1992,344622,2479915
1992,46378,2516303
1994,503419,3624249
1994,163004,2429559
1993,397213,4454680
1993,14833,6736136
1993,787992,6624672
1995,87952,5592875
1997,514943,8285917
1994,778758,1619987
1994,728707,2369189
1995,440492,4641202
1995,132745,6869187
1995,637396,2506716
1995,706337,2807497
1997,725016,1258544
1997,689321,3595435
1995,455600,2716042
1995,738162,4378074
1992,758744,7787707
1992,198855,6310935
1995,421846,5727736
1995,365089,5077908
1995,726723,2572044
1996,110841,4622192
1992,646863,5494643
1997,199183,2363057
1997,453648,6342415
1997,455839,879456
1997,428538,3592949
1992,746,1060500
1992,530412,1475564
1997,1609,549858
1996,86401,5688340
1992,161970,8977243
1993,794821,6034738
1994,654907,1385231
1994,435356,2642061
1994,370277,1151907
1998,126455,6753930
1998,515425,5444712
1998,441711,6609107
1997,593987,8858646
1994,648057,397987
1994,692069,735293
1998,279683,598561
1998,663826,5326415
1998,112311,2182138
1998,696148,2944939
1992,143086,4052268
1996,179960,8996223
1997,83751,5001284
1992,263519,5633500
1997,349367,4821255
1993,254661,7134710
1994,784646,2182299
1995,148676,7295354
1997,123208,3900441
1995,599396,7252544
1995,9505,274413
1995,81453,3098412
1998,559356,1882388
1994,502974,8095610
1992,716828,4289136
1992,282522,4021555
1992,163731,7387108
1996,2584,4281350
1996,457653,6732433
1998,467786,4840377
1998,477683,1986149
1997,762025,309792
1997,758481,5957671
1992,130964,2513649
1992,647921,1216647
1996,582947,3209303
1992,119083,1636588
1992,461602,3405477
1998,724368,3383361
1997,396153,4240830
1997,156937,7106366
1997,23578,4708923
1993,83013,1359553
1998,666799,5523297
1994,430900,8169386
1996,71162,3187579
1992,44860,6789883
1995,534479,1888785
1995,235225,1670702
1992,667110,2369576
1994,375210,5798822
1994,584395,6600948
1994,243622,1822370
1995,151405,4903698
1995,650600,139551
1997,128004,379776
1997,100266,1701853
1992,382599,5145634
1992,60349,1548949
1997,177887,5786571
1996,654131,4583462
1996,483494,1388821
1995,226050,281099
1992,186176,2081318
1992,558435,6732292
1992,1017,2502495
1993,155954,8785491
1992,413161,2297585
1994,210758,5707090
1994,253662,6986070
1994,84806,2507120
1993,220911,6404322
1995,758741,8035705
1997,508565,6443646
1995,599374,2429554
1995,206873,8721314
1994,760535,4307850
1992,569321,4585209
1993,479915,6380094
1993,146054,2587317
1995,91551,1804783
1996,654268,1393342
1994,674654,4592708
1994,408719,1276108
1993,395486,3757572
1997,442927,3651914
1995,613073,3634543
1995,689297,5618383
1995,278405,1898011
1994,233112,874748
1994,609948,2523041
1994,195564,5692290
1994,442646,6057408
1996,18109,2366438
1993,409460,2366392
1997,576795,4258276
1997,585265,126922
1995,384914,8423364
1995,11397,6084013
1995,397577,7234099
1993,610414,2569297
1996,592935,6357497
1992,68650,2622213
1993,689724,8313110
1993,388188,2905839
1998,759803,6409791
1998,400226,4216492
1995,223987,1054855
1995,407650,3221178
1995,164623,4374311
1993,105353,1589269
1995,145533,6961317
1996,711809,3080742
1996,170031,2774595
1998,698226,1162980
1998,675816,2096382
1998,452750,5225678
1992,187011,1704111
1992,65840,2573322
1992,515437,431365
1995,613875,3470349
1997,61571,5532577
1997,445938,7183348
1995,590128,2806502
1992,766793,4669857
1992,285862,369570
1992,473482,5632630
1996,372457,1307671
1993,466451,4172913
1993,439201,4825241
1997,94876,2722115
1997,176875,6058604
1994,166385,2560234
1994,613467,6025576
1994,127403,5664384
1994,598895,4665655
1994,27968,4313309
1994,378952,8221245
1994,603144,4764350
1997,105402,4232051
1997,747155,2332112
1996,263465,5856645
1992,304946,3728227
1995,33650,1996982
1997,749716,339010
1997,698778,5010406
1997,358830,4518057
1998,514633,766138
1996,27458,3441457
1992,761566,7576152
1993,46945,7058828
1993,765265,5874295
1997,757777,2700737
1993,163031,4833424
1994,512965,7994833
1997,691403,1518468
1997,784810,6366460
1994,164628,4691942
1994,487712,5942116
1994,294047,2202819
1992,191580,2671184
1997,130418,6396178
1997,738758,5681228
1994,202055,1272863
1996,642378,4737379
1995,411502,5505504
1995,107887,4547712
1993,221382,6060670
1996,47518,826547
1996,229142,1679531
1994,290079,4873844
1997,795773,4126177
1997,110063,2360732
1993,143392,1619119
1995,428284,1875366
1996,77466,4287076
1994,600942,707677
1992,48024,2034437
1993,36913,6733672
1993,585528,6218429
1993,29165,514255
1996,758716,2782698
1996,526668,2440281
1993,661260,1249318
1994,335575,4374280
1992,406996,342534
1998,511117,518921
1996,261824,6343197
1996,101068,4924090
1996,238384,6090836
1992,44739,484914
1994,182836,1249158
1997,245668,5518683
1992,293239,4485280
1992,735242,459795
1992,401378,2814570
1998,65414,3426454
1995,122077,3462070
1995,503276,1393103
1994,172292,4745000
1994,499538,3574710
1997,476513,3357310
1997,307851,8364780
1997,439697,942721
1993,77608,5915873
1993,504098,2838932
1994,646685,4361400
1994,20884,6013860
1995,221723,8223550
1995,701194,1362482
1992,462127,3234627
1997,580134,5413716
1997,632109,816198
1992,696476,4473272
1993,519788,3720370
1995,529294,842922
1995,237299,682426
1992,139043,3906164
1994,84219,3503747
1996,656666,301809
1997,729585,5615404
1993,607291,3816458
1993,439824,1005366
1994,262027,187911
1995,664637,475675
1995,260409,5233808
1997,480098,1388554
1992,548291,124552
1992,796468,312886
1992,29992,1945053
1996,331973,6339683
1996,752576,3029084
1996,529797,5378010
1993,502574,4540464
1994,577533,1513879
1996,733431,4639219
1997,160497,7086579
1997,668236,4874601
1997,613806,3838526
1997,667160,4749725
1997,390387,3471819
1997,619628,4803719
1997,128112,663544
1996,672587,7111548
1996,153646,2345503
1996,180421,2252130
1996,330924,3166954
1996,546048,5032492
1994,395631,7769790
1992,258700,3980856
1993,653089,1125414
1998,172399,2283597
1998,694851,4291531
1995,593505,1470601
1995,533350,5035321
1996,213385,2866800
1994,357757,880148
1997,336420,1141825
1997,581155,3297994
1997,269152,2421662
1993,363900,8083371
1993,65773,5221526
1993,481159,3064669
1993,706044,2310022
1995,36621,5046688
1995,274257,1344514
1996,262986,1683910
1994,756296,125760
1994,662913,4937316
1993,677047,285698
1993,381392,3819000
1996,209331,3683750
1996,21594,2909932
1995,484339,4877720
1993,464646,6523011
1995,403516,129173
1995,278617,2872080
1995,422146,3035597
1998,706723,3459380
1998,276433,3627847
1998,611166,2261973
1992,29888,8202274
1992,717148,1281621
1992,252761,339322
1992,648255,3613269
1994,306240,5428577
1996,41591,7509691
1994,749599,2819037
1994,573750,7386106
1997,551454,745187
1997,40430,3894762
1997,67462,5003110
1997,220766,3306030
1993,4798,8173392
1993,458427,1662480
1998,19581,810313
1997,154398,132167
1997,549147,795419
1994,111214,3153690
1994,387807,8193071
1994,271991,3270324
1994,136078,2352915
1994,492180,4796478
1994,592014,107281
1998,341208,5565141
1998,147885,355649
1998,707317,1477896
1998,772310,414684
1998,205519,777777
1998,548758,2775137
1992,460151,1444469
1993,45251,3947625
1997,353581,3677782
1992,619638,457934
1997,667547,3413705
1997,534902,5403895
1998,71646,6147032
1998,152402,1893628
1995,718563,5709323
1995,118330,1468331
1995,767008,948123
1996,343556,1933843
1997,74035,1816254
1992,189804,1045377
1993,608494,2524428
1994,221730,7374929
1994,215363,2784246
1994,405579,2645468
1994,596635,7328173
1997,781772,4754843
1994,2776,483485
1995,492454,4946790
1995,402052,3646302
1996,585642,4740589
1994,454792,6637726
1994,86799,7294952
1993,631593,4578253
1993,769991,2905953
1993,124205,2068743
1993,302473,6196932
1997,384361,2718703
1992,737580,5968759
1993,15184,1066204
1994,63475,1309007
1994,187456,2756601
1997,85294,5192638
1996,624919,2852482
1994,739485,1682992
1992,260,2645392
1992,207515,844965
1996,431242,4101577
1996,680183,1070098
1996,632514,4738668
1996,261513,6930150
1998,793322,1783265
1998,705649,1826689
1998,117587,5346460
1996,559941,1472677
1998,118669,6615627
1998,509734,5300878
1992,224419,5303743
1994,116429,5058970
1994,8893,7621994
1997,709878,5325596
1995,220326,687963
1995,614039,1698246
1997,415419,5464327
1997,518234,115203
1997,348693,2413968
1997,52448,2128668
1997,683951,4547062
1994,57778,2803268
1994,671092,4303266
1994,611331,4820124
1994,231604,3160244
1998,138319,1514757
1998,294486,2154083
1998,624327,2042105
1993,554902,9686556
1993,754315,2711174
1996,422062,4526584
1997,763596,2137513
1995,46295,3655599
1995,479732,7562334
1995,691248,3192204
1998,772530,1298025
1994,325449,2717374
1994,317435,3035557
1994,717296,4063226
1994,24097,2818208
1996,666334,6241440
1996,665780,5907618
1996,423369,5629433
1996,770285,6175874
1993,314553,4182196
1995,273694,7171024
1995,763553,6989832
1995,677866,1770076
1992,313310,369200
1992,161298,3705424
1996,203075,4313244
1996,307982,6049508
1992,375130,2922416
1994,353398,5209002
1997,432861,2385807
1995,403659,7275605
1996,498475,1877175
1995,495313,1942810
1995,297527,5793138
1996,558936,3064181
1997,100266,815471
1997,762525,1181092
1997,556374,143035
1994,129782,4348272
1994,163732,4008069
1993,95744,981213
1993,175296,2191321
1995,683156,3420777
1995,197183,2473307
1993,792773,1306018
1993,127468,426206
1992,83404,5347039
1992,166379,3551274
1992,321735,3037368
1996,118994,5662540
1996,498920,2444678
1994,19462,1989302
1994,531253,1412653
1994,759878,8022657
1994,487412,3358536
1997,662622,5912105
1994,427117,751744
1993,122198,3775267
1992,668184,649812
1992,558612,6157794
1992,413302,3402784
1994,3715,1923027
1997,535236,5496712
1998,519162,3704055
1995,472774,1100452
1995,304847,6333258
1993,98089,1124040
1994,77286,4206722
1994,203149,1788621
1994,325683,3615545
1993,418980,7035646
1992,561170,686981
1992,761551,7981974
1995,30269,5468625
1995,726593,736899
1995,760520,3793176
1996,286973,552708
1996,748457,6084907
1997,422548,3923347
1997,151908,4311780
1994,761677,1669094
1997,530819,7147588
1995,175467,1965094
1995,98751,4031424
1995,500168,4783533
1995,720634,5837428
1997,35735,152036
1998,536319,2862372
1995,572445,4798082
1995,222471,3536601
1992,631870,1383813
1996,586707,2663614
1996,137932,3930010
1994,695007,1304564
1996,503592,459524
1996,445412,2807082
1992,217534,818657
1993,222527,652279
1995,460084,1316559
1995,705966,9179334
1996,420778,1855035
1996,15543,1108490
1995,417772,3568752
1995,686186,2552942
1995,138155,1312465
1994,611053,2195073
1994,351711,2644050
1994,769002,3320007
1995,120119,2248603
1996,489078,3953420
1996,771673,6326064
1996,695130,3933349
1996,635714,7835980
1993,435832,8839050
1995,666493,4524326
1994,147584,4202950
1994,439573,1101136
1994,689158,1211358
1997,340766,5376888
1992,599959,1441251
1996,49774,6550326
1995,143130,2400223
1995,781841,699902
1998,412880,3227148
1998,768751,8559962
1997,596127,2113516
1997,698287,4711726
1997,104395,3022682
1995,174498,3399723
1996,598492,4881152
1996,520089,2681707
1996,782216,3943870
1994,370852,1461358
1992,624438,396458
1993,699270,3046176
1993,628916,6691379
1995,243604,1238072
1993,212909,8391625
1994,289327,4383312
1997,699896,8197698
1998,796019,3145358
1992,700569,737679
1992,59008,696240
1993,759972,8387848
1993,46845,3370451
1993,123081,4164589
1993,210509,6399060
1993,415592,4371953
1997,113768,5644615
1996,348971,759504
1998,344441,5585216
1998,205127,2278898
1998,353132,3948819
1998,665195,2617320
1992,292104,3160027
1992,62546,3261463
1997,729169,2834775
1997,790654,3932373
1992,494945,6450234
1992,127116,1275710
1997,205038,4526496
1994,741634,603216
1993,184659,5189102
1993,351295,2584857
1993,201011,1825824
1995,499001,783984
1995,198233,1789173
1992,231613,4973612
1996,265150,5192091
1993,473698,2699747
1996,354709,994721
1996,356347,4167890
1996,349181,4527025
1993,794768,4969763
1997,797998,389848
1997,242041,4386279
1995,67102,4505187
1995,626252,214436
1996,197080,4707142
1992,494427,5239280
1992,219923,7607532
1995,708371,3972499
1995,717812,3128923
1995,253797,651290
1994,557690,821404
1992,350109,4535519
1994,398704,174860
1994,251576,6464633
1995,797398,3902889
1995,101368,5476070
1996,456042,2479081
1996,685199,5062284
1997,233891,5419893
1995,672213,4391091
1993,142683,6989004
1997,198420,4660030
1992,749844,176124
1996,97351,2803219
1995,100519,838769
1994,237943,8840371
1994,94153,1252687
1997,767085,4006829
1997,760255,3832551
1997,792261,3383075
1997,324623,6895247
1997,724850,341217
1997,142437,3692657
1995,792222,3666590
1997,405398,2205302
1992,741921,1236620
1992,542012,1246870
1992,616775,1507340
1998,203348,1486580
1995,55600,5226816
1992,713640,5185720
1996,707392,2037468
1996,165534,2380100
1997,268931,8652235
1993,161801,8662020
1996,157292,5889650
1996,230451,3978547
1996,69358,126098
1992,618971,9449700
1993,587740,5552613
1997,451030,4151634
1992,258741,3596628
1992,209965,6749820
1998,460108,3754301
1992,209609,6080434
1992,593827,4494672
1992,494107,317111
1992,445005,4329058
1997,393050,2016322
1992,311179,1130652
1992,22618,1962737
1998,328862,4396226
1994,326518,287277
1996,584518,5961262
1998,352630,6360303
1995,345127,4725947
1993,701135,1745049
1993,763451,3943549
1994,187096,4333658
1997,773571,7235976
1996,7423,5388201
1996,742065,3586777
1996,22505,1027800
1996,538646,3200778
1998,513030,1078472
1998,89724,6015157
1994,719084,2995883
1993,401505,540088
1993,92913,5849237
1993,783444,1663349
1993,611801,822129
1995,34547,6666930
1995,95015,3490594
1997,597105,4313063
1992,244737,8240428
1992,494186,2832384
1992,557550,6414044
1992,259740,6226110
1992,195683,170753
1993,35271,2533167
1993,794835,7717270
1996,93051,3009996
1996,693519,756240
1997,402754,1658386
1996,244235,5778178
1996,166346,4883871
1996,4856,1901718
1994,623669,3043515
1996,400737,3242665
1997,706944,6568713
1997,527135,2454376
1997,558325,5046278
1992,630652,6694482
1993,250097,304700
1995,302124,2032628
1994,365252,4955456
1993,27487,3359390
1993,675707,1958627
1996,758401,4388325
1996,733764,5990036
1993,349055,662424
1993,238986,8057924
1993,628407,4177037
1994,68578,4500518
1994,604839,4010740
1996,440350,3741957
1997,239646,2164384
1993,345934,5131952
1994,670229,2758137
1994,535594,7665497
1994,707355,517681
1997,593896,7485890
1996,717368,5735266
1996,787753,1472576
1996,124956,6963039
1992,398604,3337076
1997,155720,5046596
1996,20963,2584793
1996,321857,736505
1995,660621,3375113
1996,44946,5275722
1996,205381,5557118
1992,43389,4832542
1995,284182,4384799
1995,794397,5564264
1995,215670,884798
1993,261239,3132574
1993,239443,5647226
1993,303532,1824197
1993,737005,3068601
1993,505003,1149097
1994,79197,3532098
1994,335085,1290320
