"lo_orderdate","lo_partkey","lo_revenue","lo_suppkey"
19930606,383106,4428171,6716
19930606,87420,1811349,33853
19930623,161585,3097216,50139
19930108,159981,2200176,8902
19930108,473569,3054229,16448
19931108,240502,1818979,25153
19930217,109778,6371612,17339
19930217,386731,3919004,17416
19930217,575421,6599124,27750
19931111,376888,2695801,20755
19930719,250685,4857939,16662
19930719,44519,3187524,17481
19930414,420778,332955,5737
19930414,687978,3051138,24295
19930414,433739,3894068,19213
19930920,603266,2948798,46081
19930920,643474,1250182,14020
19931216,173955,6427713,10124
19931216,460826,1039917,46900
19931018,371501,5491135,51717
19931018,609964,1101870,47427
19930626,722945,7714207,21275
19930222,351513,303513,34968
19930218,256748,1157511,50053
19930218,749316,135162,37614
19930611,275056,2551824,9360
19930611,239909,4529780,605
19930126,351830,7376734,44930
19930126,418609,6437222,4621
19931230,90929,2257825,16662
19930727,756909,8008954,7012
19930727,452588,1793211,53860
19931217,642122,1668493,15864
19931217,402504,1364285,45643
19930724,601313,3415769,20119
19930724,654476,2973884,29498
19930724,567162,5540963,49774
19930723,233429,132153,33557
19930214,417864,523860,1573
19930214,74106,5292490,2490
19930214,692981,1563368,18153
19930930,557761,6842099,36577
19930516,117887,5468910,59631
19930208,595641,5222016,45688
19931212,38854,5324764,46004
19931212,220718,3082394,19655
19931212,609011,2914496,14638
19931008,772209,1381101,29447
19931008,103744,6103108,27335
19930519,289419,4278719,12448
19930519,2558,1860740,38781
19930519,582345,6574235,9870
19931106,383874,775312,51474
19931106,488707,4364680,25723
19931106,82638,952930,18095
19931217,560587,7031786,51515
19931010,103436,4049116,21947
19931010,32341,2964335,38367
19931010,589618,3179532,11647
19930621,405074,3454088,45554
19930717,799489,5392787,47402
19930310,608638,1650222,37341
19930310,106637,1753753,50119
19930404,576892,8682716,29398
19930404,623406,1710899,35446
19930214,186257,2996790,38944
19930929,216632,4957132,57696
19930703,244475,275375,53997
19930703,88716,1518896,19290
19930626,267893,1823662,55093
19930626,74241,2946957,55205
19930308,713513,4338256,12207
19930311,643471,686003,1990
19930311,66928,4127135,49214
19930311,52379,3426946,29242
19930311,473233,2009545,20851
19930320,644487,5276324,3010
19930213,205140,3724843,57644
19930213,580466,7348682,2607
19930714,80979,4074777,53655
19930718,262766,1198023,35732
19931222,45066,882655,25834
19931222,621974,375396,30252
19930713,22600,5968592,32313
19930902,402417,2431635,41389
19930226,664516,586270,19875
19930905,623506,3820973,31279
19930905,33627,764703,52847
19930905,359562,6515387,17519
19930905,748011,3839861,18027
19930518,611789,2666776,47829
19930617,794195,2125824,1328
19930214,551913,7780964,57391
19930608,679763,1707875,38830
19930219,8790,5767392,45065
19931128,392422,445236,21831
19930314,502350,2543732,42555
19930501,70201,4131993,19807
19930121,553418,437002,9031
19930121,487172,4385064,37370
19931016,410797,5355566,290
19931016,263961,2286840,3841
19930819,586539,6437019,57327
19930726,131192,2372988,22759
19930124,462619,1565774,17608
19930124,352579,949567,54997
19930616,322245,4548088,37899
19930616,237319,4874444,32726
19930616,619015,3752731,58948
19930924,291969,5629887,41536
19930924,713541,4372836,54879
19930924,302536,7615674,38493
19930826,104679,5000499,50236
19930826,131690,3238498,52699
19930826,501384,4031397,39204
19930103,125789,4928942,9540
19930103,113866,5158335,42844
19930408,487790,8271963,14150
19930408,678841,3210144,28847
19930612,781585,7274490,2276
19930612,95390,6719141,22361
19931116,45243,698685,41674
19931116,387554,7165322,33575
19930417,66331,4831256,31802
19930809,466348,3824671,46632
19930107,166501,3414015,11912
19930107,770922,1159861,40692
19930821,465833,528850,14514
19931002,404182,2844653,51480
19931002,288263,735735,25857
19930908,622246,5782639,52748
19930908,484517,873867,22415
19931108,670295,4339841,28033
19931222,736352,3636010,15654
19931201,370534,5241966,37068
19931201,350005,4177760,18457
19930909,187200,5493769,44628
19930120,101833,6539334,22481
19930120,303357,6060314,13480
19930913,125747,1911013,26032
19930913,86382,4247451,5565
19930930,223467,6204187,13746
19930608,643748,1492088,12124
19931121,643445,5656382,37282
19931025,706327,791974,52646
19930912,233420,2387415,16006
19930427,430937,8153427,29724
19930427,343330,3063876,2705
19930928,354414,6832465,2639
19930928,619747,3960102,58797
19930512,163434,4502772,9259
19930512,423556,2152716,19944
19930911,401522,6213577,30881
19930627,664337,6441435,25917
19930524,19562,6388486,22536
19930524,53716,7854315,43926
19930524,388631,8341876,19499
19930611,474277,5450445,55622
19930810,166079,4647839,43455
19930804,94272,496377,48863
19930209,177823,8941457,24077
19930209,262829,6672700,21976
19930213,311342,4594555,12724
19931130,517579,6480396,55325
19930111,696928,8488764,49718
19930111,238005,3018510,31844
19930111,593625,7835097,25442
19930111,253936,9075395,27896
19930404,347804,6599779,2295
19930909,651850,6117178,54023
19930909,592860,5026610,35729
19930815,66837,8748575,20182
19931123,736705,4437775,38430
19931124,183562,7493880,56931
19931109,325726,867096,371
19930708,662307,3447337,20156
19930708,106929,4363563,22247
19930319,458247,1519782,24582
19930319,148805,550578,38686
19930319,159280,6431222,30476
19930319,91853,1446362,11331
19930319,562663,1860239,46436
19930615,326136,920399,44589
19930615,561163,1454278,6479
19930615,65325,510966,12807
19931023,678994,1757907,24142
19931120,279403,3793278,3099
19930904,269866,9087457,32350
19930325,227797,1707532,8838
19931123,763840,376954,16411
19931123,246777,682608,52183
19930914,472975,4199780,46066
19930914,516967,1964100,9040
19930901,482614,2323038,27411
19930809,556535,5926783,14267
19930429,497908,3512536,47073
19931227,545866,8243854,4691
19930327,250617,1396731,9499
19930808,28322,4901254,55485
19930808,29561,295130,10237
19930226,785862,6942066,30493
19930517,175697,1547558,36193
19930517,404696,7923316,42394
19930517,109785,3375981,780
19930517,346764,4302342,22915
19930517,59235,1755518,40663
19930625,684065,719634,55489
19930628,345870,6008136,25196
19930628,223859,4542676,34169
19930801,597417,2374563,9743
19930801,756314,4028623,2306
19930903,576487,4333911,28793
19930903,206675,7516048,22322
19930903,786704,175485,31967
19930903,526172,5693608,18539
19930903,164102,4976914,51789
19930903,458741,5048168,53741
19930507,351704,869066,35631
19930507,677059,3282111,35925
19930507,791586,5044392,39896
19930507,691351,5338406,21968
19931109,663869,7983807,43611
19930425,30032,2922647,54518
19930124,705243,1573992,13191
19931208,344857,7343004,39407
19931208,636288,1439718,23731
19931102,49587,5722223,27687
19931102,496051,2132800,32967
19931213,701338,393754,10676
19930730,139525,2453167,51692
19930925,490108,4580091,49982
19930925,443428,5054980,35695
19931214,57202,2754259,9680
19931214,95941,7891093,28113
19931214,746567,5060030,31466
19931016,547095,1107807,19437
19931227,614345,1604360,34658
19930423,428455,3287029,18702
19931215,567762,6702337,12848
19930410,554596,8005264,41587
19930410,285494,1757622,12373
19930410,690093,4670154,40383
19930429,599046,3443075,18091
19930531,646533,7175575,30772
19930531,677258,3994701,44436
19930617,323645,4578720,471
19930108,276398,6132483,18274
19930517,785408,4490563,19636
19930818,386141,1579316,6101
19930818,265948,8168653,43333
19930818,179001,4504680,16796
19930818,22194,5088710,19645
19930715,316102,325364,40058
19930418,656316,629778,25997
19931219,218736,2108113,52250
19931219,286506,6659490,56688
19930111,362915,7440859,45867
19931217,322658,3494050,7453
19931118,371854,7626326,23900
19930110,582797,8842438,44987
19930415,546693,8266911,45825
19930909,38433,4522976,40095
19930909,27779,337940,13818
19930909,478264,4578896,32051
19930909,582161,2558382,50756
19930805,751524,4523231,45792
19930805,456766,6753140,54471
19930907,465349,390353,27372
19930911,290456,280609,56759
19930107,375609,7171299,22469
19930721,175151,5527484,44973
19930721,562342,1100986,31456
19931031,279543,3249079,2463
19931208,666948,4316207,38938
19931208,226753,6843260,55084
19930421,135733,5318571,19826
19931127,511550,3519688,53808
19930815,363171,5131637,56145
19931228,772309,6632858,17051
19931228,187841,6548411,978
19930125,163760,536185,37586
19931007,65049,1868875,47703
19931007,461954,4172895,22420
19931029,44488,4538096,10830
19931029,501398,2194212,26084
19931029,92782,7652851,20218
19930325,69488,6204492,45399
19930325,683041,1926162,55877
19930601,795056,4624798,17306
19930601,601357,246630,15987
19930601,276005,2233714,33962
19930825,688014,1785528,56218
19930727,529282,908703,57804
19930823,590847,7406348,44350
19930407,262230,2081616,25269
19930407,95742,168560,14573
19930306,626527,6763088,59436
19930306,524092,4972091,2633
19930620,255403,2662444,33807
19930719,732303,4318263,46776
19930719,591931,7260223,56105
19930302,262241,2594163,52177
19930302,141701,1878630,55573
19931122,328663,331563,57363
19931011,37134,1994444,59028
19931011,109653,3064263,35797
19930509,642500,1142436,38478
19930204,84562,3000326,19555
19930204,636504,3670317,37555
19930717,430435,2568336,13544
19931124,463789,2920098,49253
19930610,751076,437291,15027
19930610,570659,1864541,26842
19930321,454953,1699965,16097
19931020,689317,1140382,22446
19931020,710959,3439480,14103
19931020,284559,7109545,24076
19930607,585574,1951630,9439
19930728,518770,6072806,36306
19930728,553964,2544622,51174
19930728,488334,4712712,35457
19930728,425034,3702737,11558
19931130,437889,3938710,51619
19931130,392182,2775142,8817
19931130,186761,3841493,46787
19931230,126417,6144596,56259
19930930,171199,3646715,24568
19930930,535689,4516884,46699
19930311,334650,5778315,55902
19930511,59766,507373,29705
19930404,483211,1521398,25492
19930404,511577,2023812,41706
19930818,514987,9315119,20905
19930818,490545,5510981,26814
19930818,243846,173613,53478
19930607,272389,943429,10874
19930630,673237,1185996,25962
19930630,683340,3890531,21420
19931029,87748,5155147,22169
19931029,379492,4044989,49973
19931029,510936,8673484,9547
19931013,609445,6503876,34205
19930210,138840,3162087,5314
19930210,670440,5335581,57251
19931215,733386,6954815,49289
19931215,404406,3502645,29530
19931215,273467,7058205,39352
19930912,666864,3409005,23211
19930912,781211,1151332,44442
19930912,741842,9324859,45536
19931012,128398,4565874,22899
19930517,422557,5509769,27413
19930723,244773,5891916,16158
19930220,343988,4023300,39971
19930115,353818,6970583,56476
19930511,631542,571721,36899
19930930,683487,2474767,51067
19930930,164662,5640998,28836
19930930,257578,3872682,15362
19930930,301290,3381862,52585
19930930,476632,7325609,54472
19931103,744869,2652568,26876
19931103,763958,9207823,37381
19930603,420629,5561514,59636
19930603,721575,2528919,38305
19930828,547532,6128498,46007
19930123,682310,5757107,31126
19930123,377596,4307794,41249
19930116,780244,3801806,4619
19930116,747633,5929156,42945
19930208,434571,147543,45994
19930208,618619,149145,30683
19930527,38510,6813791,3262
19930917,100736,7318580,14795
19930917,682522,2043097,26040
19930531,104029,2556724,22408
19930730,600969,7255328,36035
19930730,475134,1398587,59767
19930708,721578,465466,15419
19930813,462354,2451006,20409
19930914,203460,4275779,37390
19931106,88689,8136748,18003
19930330,779980,6993530,21524
19930621,321362,2191226,50555
19930621,286570,4378603,57696
19930519,550965,3791983,45734
19930519,41050,2428072,16864
19930329,517569,3109618,2866
19931017,681177,1123395,32827
19931017,206741,3068073,37459
19930104,197688,2944586,24293
19930104,136331,3113410,42743
19930104,106826,179616,57044
19931106,338955,7501202,43099
19930928,591767,7031613,5148
19930928,298385,6709344,43744
19930928,549220,5970316,18933
19930928,326642,3106989,23893
19931021,604280,1508734,24249
19931001,331712,6041920,1444
19931001,261236,464521,19250
19931001,636004,4652851,34640
19931001,377196,1605479,26168
19930811,477205,1853658,28537
19930902,603225,2188688,19887
19930506,750269,5746565,39304
19930506,760370,141603,45189
19930506,77784,8632722,12151
19930516,595749,7122463,26962
19930516,211114,4275692,52861
19930823,394153,2716270,44108
19930823,692531,4180484,43028
19931011,74437,3872963,32800
19931011,87362,6011398,13760
19930831,402126,2442765,24987
19930831,316826,7404410,52615
19930128,587766,359625,2709
19930128,171169,3849456,35922
19930128,26993,5028453,15526
19931129,616725,1625273,39561
19931129,9930,6193204,55040
19931130,542228,123209,59893
19930702,701121,653056,28485
19930702,534708,169039,3365
19930702,434274,2841804,25174
19930702,426917,357714,29041
19930105,231362,2408217,50920
19930327,776902,3684655,17465
19930327,581400,6746204,9420
19930327,374740,3054190,35155
19930911,440255,234265,41604
19930911,464968,7766552,40086
19930723,98899,1301952,3294
19930427,95327,3628446,12909
19930427,768972,7273910,21395
19930705,543854,3945588,9913
19930705,549306,1971932,40165
19930130,246794,3753121,54673
19930604,314126,1658860,4143
19930604,300805,176967,16207
19930711,521456,5015874,2109
19930711,97858,4409499,40051
19930904,797821,5397556,48484
19930303,132408,5868189,4533
19930303,577065,2769447,30524
19930303,326901,6545186,12132
19930703,425137,824197,7391
19930702,598694,2434445,37145
19930920,261785,6571348,6848
19930920,608824,4584962,11884
19930920,493230,5570498,52436
19930920,310877,6845380,48176
19930920,108342,2249666,48857
19930112,226964,5616121,13148
19930423,751026,2402764,50802
19931105,645732,4439194,37849
19931105,560346,5012124,29589
19931105,163074,112569,39464
19931009,488402,5799274,15611
19930826,481751,857701,17794
19930920,433429,3506817,31469
19930824,355330,4208602,37764
19931025,313527,4632313,58342
19931216,590745,5037215,43160
19931216,8396,1022641,30700
19930412,20752,4305658,19078
19931008,152640,6200140,38425
19930301,463778,689733,30039
19930524,484654,2861047,57775
19931216,174105,115551,44164
19930812,523352,667035,6110
19930812,464622,923401,27818
19931223,679708,2315483,58369
19931223,282822,6789695,8070
19931223,343777,4282427,25768
19931202,460289,2908277,35928
19930731,587722,8062213,31314
19930731,163697,4183399,37393
19931213,789124,118882,13177
19931213,637996,4738202,38927
19930417,596315,3833063,29683
19930417,658306,2354070,32160
19930707,156551,2183052,57859
19930707,743845,7292695,8485
19930429,175271,2399053,28935
19930429,178315,1517314,7383
19930720,650873,3069522,45391
19930720,19151,4509612,33931
19930720,263493,5368585,28793
19930512,100587,5134233,30196
19931126,592107,2730305,9591
19931126,216269,5403554,9658
19930120,769470,5973027,50562
19930619,307657,2583521,9524
19930619,429067,4197312,7021
19931112,44387,391425,47108
19930605,540943,9623995,32929
19931129,496068,2815449,20809
19930103,255704,7644532,9546
19930103,1569,4899905,51853
19930621,496872,9157365,8975
19930605,350722,6775297,378
19930605,563090,3767079,46057
19930405,475106,642161,41446
19930405,121951,1339633,11028
19930330,641206,5224212,42252
19930330,732512,7186465,26730
19930409,259963,2611366,21900
19930409,392336,3779334,32356
19930309,193924,5793448,29502
19930514,517357,2857232,33018
19930514,14695,3785990,42813
19931011,311024,1420033,42395
19931227,670996,7822599,44956
19930307,62687,6240739,28766
19930307,777118,585589,8099
19930717,311092,2270138,338
19930611,663638,1553552,4295
19930611,540532,762667,27553
19930611,717860,6557382,56359
19930525,331994,198546,10055
19930822,744589,5013364,47183
19930822,677632,796752,52823
19930508,350622,331176,31768
19930508,90392,2189705,31719
19930721,119201,5562891,3531
19930802,340825,4343605,55210
19930323,797783,6819599,2917
19930228,30044,3085758,57388
19930423,51385,4630556,10278
19930909,507249,3046333,529
19930424,267440,6006911,43537
19930429,529896,3208499,36873
19930429,795667,341950,52384
19930429,773745,712934,54618
19930719,273920,374994,54110
19930312,727323,132328,8878
19930312,102712,6653074,40966
19930312,60024,3409629,10357
19930623,328306,4918192,31617
19930623,232013,2474955,25645
19930224,283878,3973209,9947
19930301,139989,6760561,53536
19930301,695424,1826754,13695
19930301,783206,4501781,2479
19930517,204565,727427,23473
19931029,104412,3747820,52049
19931029,406751,3537595,814
19930309,152129,3390995,19038
19931202,649492,5280067,10306
19931202,3122,5023088,51262
19930729,509284,5196318,59507
19930407,303583,5441935,35935
19930617,142819,368638,39473
19930617,509150,2180323,27966
19931203,174618,6535167,44172
19931203,395771,8131606,2342
19931010,416049,1891439,53474
19931028,496649,4398742,50017
19930510,555685,7935668,484
19930510,196262,1976268,25245
19930510,308012,4342140,31584
19930130,165007,3639440,49910
19930130,457481,3524227,25644
19931213,668419,1076606,9832
19930402,151979,7683159,46240
19931207,483795,4226357,49960
19931207,241235,5417669,31215
19930711,799506,6852145,37425
19931115,534230,876097,27372
19930806,650691,3861184,18706
19930806,161645,6355527,35595
19931107,41689,3515746,53064
19930216,734113,674483,23324
19930216,238366,4003050,11480
19931211,559256,1822908,8677
19931211,160917,6202725,4424
19931227,606832,2065694,49107
19930820,85165,3415975,17216
19930521,148527,2903683,40156
19930806,4418,392755,24578
19930808,9882,6918448,57526
19931011,83942,747264,48330
19930626,129095,2782122,56462
19930626,93068,630269,56816
19930905,488132,1521109,42664
19930729,203648,2304170,35592
19931230,421693,6329506,13295
19931230,185724,2687434,156
19930826,442454,547400,18126
19930826,319320,1312523,11509
19931204,68612,7280289,15829
19930413,147261,897466,13138
19930508,287054,1224263,27680
19930508,504836,3571171,33183
19930504,22159,1468201,18409
19931207,614593,7239303,1841
19930324,479220,5405993,28976
19930324,640487,5175933,38697
19930406,457850,357950,21820
19930403,199981,2472204,7627
19930426,176835,8431170,33766
19930426,176235,899503,22436
19930123,579994,821292,49269
19930123,381779,5956292,42862
19930412,437339,3466457,16628
19931211,627202,663951,19541
19931124,152233,2393098,2896
19931124,171263,4887394,10294
19931124,210296,3510274,18654
19931124,41114,1964614,17206
19931125,313223,489539,1603
19931125,333051,2443426,45671
19930406,604341,5918958,33560
19930124,90212,595093,34569
19930905,346474,2507238,31439
19930124,626909,3816773,45043
19930124,493929,4711105,644
19930124,513713,6260977,37027
19930124,367815,6574737,44675
19931006,5160,4906126,53754
19930219,163362,6221696,2961
19931216,325701,7783918,33811
19931216,454584,1044682,58911
19931216,21725,4841356,18856
19931216,317182,1512153,43608
19930816,551874,8219527,37937
19930816,136202,367745,34185
19930903,352589,7802382,16885
19930903,350429,3874574,35146
19930903,46412,5591215,57000
19930413,797445,1209249,15064
19930801,502591,6801356,6324
19930411,672827,2645691,33169
19930510,60081,1122284,27957
19931116,662834,2465209,31739
19931116,246934,1658971,36369
19931116,607306,5060549,19594
19930701,139303,5979946,961
19930712,778051,5365103,35231
19930712,520812,533341,59239
19930902,735489,4225775,10087
19930510,521449,2911431,55436
19931130,446024,3553110,29528
19931213,670229,3489642,34283
19930221,357389,5811514,7869
19931127,633686,3046561,29915
19930416,17063,3686985,13262
19930416,364556,802167,46971
19930416,692401,5325460,14316
19930416,716848,5482541,48697
19930925,247920,5797992,46060
19931024,626694,6352987,19129
19931115,434230,3765055,58840
19931115,498119,1517008,59779
19931115,681516,593002,1482
19931115,638283,2154285,55856
19930912,622886,3509169,56195
19930820,284359,398971,59608
19930709,309855,1085336,34813
19931020,126016,3197928,46709
19931020,78028,585503,33352
19930604,30390,4787734,7179
19930604,352139,4319001,52482
19930604,794864,1727688,54268
19930503,2916,2852050,9909
19931231,461686,1438407,16350
19930321,480059,205727,16329
19930321,351049,3665299,55953
19931203,330464,439368,37904
19931124,157790,1810834,21014
19930610,449799,8137026,9529
19930610,90833,7864354,12879
19931220,249495,4813007,50864
19930622,75295,2137898,6464
19930617,472466,3209159,46330
19930115,541239,4892962,45216
19930115,592021,1963332,30551
19930327,652390,2790766,41903
19930327,712597,2029655,28194
19930327,182021,3712765,27778
19931007,82346,3945169,45069
19930308,291876,5547544,34000
19930308,470356,3899410,35186
19931026,440221,1724382,32460
19931026,380735,5694097,23019
19930331,700434,695684,51052
19930331,144431,1144933,22676
19930122,328258,1008412,13407
19930403,581559,7146148,16746
19930510,518178,3985571,29723
19931017,487976,8083618,5185
19931017,611110,1100724,12649
19930118,461867,8509592,34641
19930118,190361,4409231,27916
19930103,275165,3128571,28118
19931217,545277,4232522,21470
19931217,453987,6401286,58131
19931217,548496,3632593,14589
19930626,386865,6437201,34993
19930216,593285,6078126,51545
19930216,131777,175450,35120
19930216,363238,4766368,40644
19931101,794280,4081522,10948
19931101,652992,6739286,32223
19931101,171992,3034065,3997
19931101,260120,2887134,25869
19930708,102484,5767542,9657
19930708,485019,4771964,31493
19931015,542364,1949187,30184
19930407,140028,3977306,59083
19930601,550672,4051672,53436
19930918,285335,3105392,35141
19930918,317634,6728699,37883
19930918,121237,976386,3020
19931211,729207,3237529,27677
19930421,76976,2462695,30446
19931213,77107,3824704,24857
19930323,251216,1601398,31618
19930323,151330,401967,13359
19931109,679526,737690,1746
19931109,784843,9160953,51684
19930805,531060,534609,16147
19930805,717381,1384366,59382
19930705,497104,3161200,38885
19930705,301421,6760714,1628
19930204,411038,93002,24215
19930204,737630,1455814,8559
19930811,331533,2579893,3306
19930106,168364,1945144,49997
19930507,120413,141907,43989
19930507,475830,3039178,40244
19930306,630380,4540362,21613
19930306,380089,2083282,7558
19930306,147052,3699402,1724
19931113,469957,8120083,55681
19931113,157511,4457705,3466
19930313,249853,6295517,39487
19931204,553082,778651,14775
19930325,156317,6260920,31842
19930325,742770,6460605,25029
19930803,508123,4169234,16011
19930913,559862,1883403,44817
19930805,185424,1046028,23725
19930602,41142,3109694,48085
19930906,427880,2805798,7063
19930906,367969,7984844,25158
19930906,447779,4615602,54870
19931224,524738,6980331,37581
19931030,715660,821058,35803
19931014,139455,4393683,53944
19931014,167038,2923909,45416
19931114,464221,3637378,37047
19931114,155078,2355652,41070
19930227,377270,6142158,4198
19930227,764710,6197182,45587
19931108,445568,3229894,6600
19930430,56047,2780426,14505
19930508,134198,5489406,36452
19930508,251724,5851579,32071
19930508,779395,6646414,39397
19930508,86160,2920415,31308
19930508,440830,3435371,22524
19930322,341963,6612325,9431
19930322,170401,1165348,44227
19930322,482497,2296137,41876
19931012,656539,2961090,10474
19931031,751600,3722638,59602
19931126,506599,472037,37556
19930911,404217,1631331,43129
19930911,48979,566823,24703
19930913,256717,4756655,26408
19930913,234998,6889140,14061
19930913,5128,3607655,36866
19930126,433372,1421526,45816
19930126,651835,346639,58922
19930401,720529,4251800,53799
19930401,132980,4686217,7170
19930716,388455,7028825,34576
19930302,525065,3632013,22910
19930302,765929,6192138,20786
19930101,781897,4072493,34672
19930101,536929,1556992,57896
19930101,12771,4409793,45245
19930101,556843,6888747,53107
19931003,695163,2156438,38952
19931003,397516,3130190,274
19931003,239186,3197733,40296
19930223,343625,809275,37845
19931003,57189,2112409,28207
19931003,524326,4144070,51865
19930708,793442,595739,54850
19930817,180156,5635607,18027
19930817,428205,549592,46862
19930104,646822,5318751,27680
19930902,128530,3325903,45883
19930108,228566,3403090,15280
19930108,628764,1806142,50623
19930804,228885,3232316,19686
19931010,567617,1167420,3141
19931010,277808,6475274,43
19931008,2702,3018440,19744
19931008,331116,1135629,35259
19931008,265923,4627829,33216
19931008,564660,3414787,15830
19931008,632825,4134322,836
19931026,303633,6736327,9559
19930501,234294,1083342,18387
19930414,723941,4085047,18695
19930414,589058,5337130,53388
19930508,496516,3667788,26400
19930419,480482,2695313,53871
19930419,256209,2883845,7637
19931216,144519,5822511,37644
19930826,699074,3080697,43894
19930826,521837,2024244,18452
19930826,107836,1609663,41524
19931107,643222,4224978,13271
19931107,228529,5372381,20323
19930512,770328,4933167,24398
19930601,647663,5050935,17040
19930601,580012,3567531,15574
19930519,515085,2395930,52560
19930703,617601,1934658,26799
19930827,226931,7028511,24190
19930924,652735,1488551,1462
19930118,170625,3021594,14582
19930118,279320,1655320,7032
19930118,128415,420032,37133
19930729,696916,2811933,28859
19930729,260440,4713847,48759
19930621,406762,7032070,28397
19930621,570698,5603146,19271
19930815,758255,4810324,21185
19930815,784805,740789,1954
19931126,527958,2555891,54902
19930731,423292,357289,12111
19930731,658145,3999876,29541
19930110,599015,1323420,39987
19930110,432671,3810272,57992
19930110,691484,5404573,16503
19930110,590007,3909636,52611
19930110,413038,4243406,52933
19930517,440386,4419431,28124
19931029,652254,955326,33272
19930107,409132,1817778,19179
19930107,265312,379358,20662
19930703,85113,4304591,39750
19930801,328772,6812275,17142
19930109,116844,7220059,59151
19930109,581869,5600861,7337
19931108,263561,4780988,50752
19930523,680343,6354534,3019
19931019,650373,5895479,43686
19930926,364153,1204968,52572
19930916,107324,1937070,26515
19930916,473196,572893,25532
19930523,567860,3740009,40841
19930104,143204,2444512,13780
19930421,464951,6571639,55108
19930916,777138,4243129,1463
19930916,544516,2270512,34579
19930916,64833,697558,48511
19930520,703557,5964307,40890
19930311,160072,3074702,43686
19930311,724958,1748935,565
19930217,356595,3924154,1572
19930831,587891,1745363,5762
19930516,299677,7469520,18295
19930516,659956,4506243,27765
19930516,675226,2472049,21197
19930331,579333,6849703,29169
19930331,34747,3329845,41586
19930520,673188,2988800,45080
19931016,280037,3020549,44912
19931016,168170,5404612,44118
19931016,23504,989257,1689
19931016,351621,496765,50994
19930707,311545,5133435,25029
19930707,638187,3675865,13058
19930601,433132,4383992,31321
19931101,396630,7445185,18197
19931124,766345,5532335,16022
19931124,432223,4981222,24520
19930503,254486,5505476,52312
19930503,162359,1829277,14660
19930102,198907,9929205,46012
19930125,27837,2271336,17609
19930125,518440,2263467,44641
19930218,527340,6431873,9201
19930218,599436,5115986,21052
19930218,663953,7437649,23227
19931107,31199,5316413,8882
19931107,458945,5466154,14595
19931116,309325,6472737,38332
19931116,151247,2799005,56102
19931116,78014,866024,8996
19931112,528839,4622829,23410
19930114,681713,2301375,55930
19930114,736515,5990264,46112
19930316,589909,4155671,37587
19930523,415431,4618186,22545
19930727,137584,4926360,32649
19930727,410447,133027,12101
19930630,589242,3783327,47469
19930606,178317,820442,3663
19930508,537501,6267767,20210
19931125,102461,430257,23544
19930503,664956,1317751,5914
19930503,700335,2355469,35707
19930201,679274,3101769,48727
19930201,446729,5363915,56153
19930201,201666,3840742,59785
19930525,177713,1240962,55905
19930525,413459,3125023,46070
19930525,193658,5202400,52292
19930804,34080,1590077,13991
19930804,773680,3231976,56145
19930804,310219,834626,50740
19930821,518476,4348849,13914
19930821,25165,105745,3077
19930929,153798,2335107,31584
19930915,183747,3729217,51521
19930915,259199,1261258,27135
19930123,324477,7282081,40057
19931130,40048,862558,11965
19930728,454169,4953047,57750
19930728,410466,4046733,29659
19930804,30393,256737,33858
19930907,649736,165198,31680
19931217,38612,2302655,3941
19930425,78107,4631206,29979
19930223,439031,192061,2769
19930116,641974,7991385,59146
19930916,723627,5719294,30681
19930916,391731,5304115,59433
19931119,693620,2055713,39080
19930422,362110,1160379,30314
19930627,354155,5277896,50419
19930627,458525,3818529,2432
19930829,523668,3812956,48536
19930906,576151,1336344,55193
19930906,166343,1116197,12791
19931122,302610,3671890,36182
19931122,355921,7168275,3999
19930628,351371,4928477,43678
19930628,440259,3055638,15837
19930628,760317,6408483,26569
19931112,757991,3212769,44138
19931112,412421,3005483,53399
19931209,95525,3129230,28145
19930126,155093,1800205,56349
19930126,239163,1309354,5787
19930126,57898,3060362,57785
19930713,170482,1977859,26724
19930607,90396,3568567,58554
19930109,642458,686205,17526
19930311,215506,6066919,21459
19930116,455923,7290132,18418
19930808,12339,2820497,36911
19930808,59592,7073698,34010
19931231,395496,157556,48282
19930707,408474,3695288,6898
19930401,203163,2171747,52038
19930401,146346,3241367,40547
19930815,793302,1093891,35810
19930305,285387,2555352,58988
19930305,143299,4036266,27019
19930801,420912,1975855,40126
19930107,617464,4019961,28776
19930504,640403,912148,39816
19930117,795774,7073226,25272
19930117,164674,681558,4154
19930505,484795,5524406,47700
19930505,378990,6893841,571
19930505,412370,5846233,7201
19930505,286240,5407674,59801
19930131,432776,662995,10941
19930604,159651,5196954,12019
19930604,52556,5026488,36021
19930604,107677,7594492,228
19930604,119189,1992288,35291
19930604,795489,3726626,22587
19930705,9029,4094457,14216
19930226,685042,1016739,44230
19930226,700058,1539419,24207
19930226,262994,5369953,42353
19930226,127681,1491677,38962
19930226,330188,835664,51257
19930510,736543,1720086,49267
19931011,285140,1527926,45762
19931011,353001,4544804,11332
19930203,299996,6916070,36321
19931111,66819,2475132,23914
19931111,10579,5779531,1736
19930504,540111,5527534,4461
19930913,364818,3355149,19525
19930913,690480,5620059,52315
19930731,65213,3965854,6879
19930731,327946,5471733,48549
19930529,265468,3058982,15307
19930324,594702,1742779,3671
19931014,555349,4086571,3372
19930607,714993,590340,39298
19930301,301808,3369828,12358
19930619,30113,101181,37361
19930211,505692,6916307,59318
19930211,378514,3783780,37852
19930211,80162,4522953,55065
