"d_year","lo_partkey","lo_revenue"
1997,184775,1984374
1995,554656,8296555
1997,74913,1229029
1997,261163,667745
1997,362202,1251548
1997,516692,5442113
1997,432086,561969
1995,113638,5395875
1995,592302,1556016
1995,63396,2597794
1993,219567,4734661
1997,454199,4255197
1993,157839,5350957
1993,197681,4900263
1995,360242,2812816
1995,109292,126225
1996,97864,1251169
1998,285848,3630983
1998,32749,4681964
1997,434380,5737181
1997,429704,3961674
1993,384783,7138616
1993,242997,9505902
1993,292670,605208
1992,113219,2602427
1992,590729,7042239
1997,227715,2927291
1993,361865,7539764
1998,432960,4921644
1997,382499,6120327
1998,463229,3388232
1998,289192,4174290
1992,93543,5732830
1992,110218,2682410
1992,219761,6877629
1996,460064,2709609
1996,93600,4995936
1995,464422,6238800
1995,495877,6817174
1995,517999,1149672
1995,423662,6564549
1995,387947,4073929
1995,507115,653056
1994,267270,2227068
1993,290755,4619228
1995,344963,803180
1993,492966,188058
1993,335667,3064770
1993,355814,3651719
1993,393059,3497593
1993,365567,1632550
1998,236316,3927212
1998,348004,103095
1998,408266,3530939
1994,356623,3350821
1994,351729,810223
1995,139465,2715550
1995,377718,5171616
1995,295512,4205925
1993,503643,5848794
1993,219925,169731
1994,102733,833150
1992,282096,4553809
1996,89507,4889065
1995,342873,8621370
1995,478643,4561617
1995,347767,4446137
1995,398207,2137901
1997,548693,7367264
1998,113600,1452240
1997,482559,5799235
1997,150668,2971563
1997,347606,5026913
1997,87429,2931989
1997,218967,746836
1997,375085,229693
1993,466571,2658423
1994,272763,4568494
1993,587804,2463097
1993,207390,3981659
1993,196867,5420253
1994,210378,5096752
1994,18777,8059994
1994,83531,4598113
1996,526376,6393313
1996,52667,5685006
1996,219767,1551810
1996,23556,963187
1994,302957,881973
1994,156271,1765269
1994,236639,467959
1997,384070,3465642
1997,280292,5325764
1992,173164,6001463
1992,92390,1542747
1995,95447,4379247
1992,576788,5594280
1992,480521,4558554
1994,42649,4297428
1995,155328,4291058
1995,500598,3309039
1995,350154,1584648
1996,266974,7771603
1994,53300,1938855
1993,466161,5021408
1993,485621,4824619
1993,119832,2962928
1994,94600,5756506
1994,369521,4079658
1997,415209,112418
1992,325167,2006388
1992,421627,1821153
1992,240783,1763416
1992,247873,4282662
1992,536758,1875492
1994,406502,5107148
1992,27122,1951363
1997,116667,3518849
1997,17951,7771094
1993,432354,4426261
1993,30710,6684252
1993,238,5242687
1993,400056,3059296
1992,126927,1230969
1992,421521,1442500
1995,480864,3400040
1995,346807,3874421
1992,74286,2487792
1992,119744,8201391
1992,388363,5094238
1992,488811,2444114
1994,11034,4536144
1992,175195,3814380
1998,390857,4076829
1995,304370,3573336
1993,589413,1030639
1993,250636,2616336
1993,216952,6997311
1993,360209,4822922
1997,519907,5009888
1996,32801,4102170
1996,595742,8187042
1996,433806,1818070
1997,441471,5197816
1997,194038,4867729
1996,421917,5097403
1997,195196,3253798
1997,523653,8215487
1992,231790,3107812
1995,90409,4282164
1993,452251,974616
1996,284156,670402
1993,400730,5433525
1996,309703,1274241
1994,4751,5139448
1994,588975,7355917
1995,293127,215061
1995,578548,3381535
1996,425068,2426989
1996,507074,1005376
1992,427000,168710
1992,579629,5187309
1997,586547,1996161
1998,430350,4015114
1998,481440,6279833
1998,64661,160940
1997,434762,6215158
1996,588487,5797692
1993,88687,995353
1993,218523,423803
1993,97983,8736121
1993,166932,6836340
1993,416850,2296879
1992,32363,2072576
1992,310104,3208579
1997,414103,823834
1997,179748,7817243
1992,9657,4704649
1994,424249,3378873
1994,490179,3125137
1993,580972,3783586
1992,546983,1908162
1996,298263,3988072
1994,250672,5374249
1995,523731,3095308
1994,142262,1173834
1992,101817,3110165
1996,264584,1008119
1993,162127,2354457
1993,325295,768402
1996,331351,5229392
1996,32591,5615952
1996,448993,3505255
1993,182344,6429940
1998,495704,3870171
1998,103312,4598323
1996,349468,5446128
1993,473231,1770188
1998,510145,5094079
1995,174945,979670
1995,129244,3144902
1998,306096,1639895
1998,62676,2595653
1998,251173,3525365
1998,547489,875782
1997,278676,1444518
1996,101324,1414116
1997,126933,9411583
1992,159296,3821917
1994,436984,1824912
1994,83038,1901157
1994,101634,7065921
1995,91636,7177848
1995,144951,3672548
1995,174915,2561014
1998,266486,132174
1998,437045,3770956
1998,207731,3655984
1997,485599,5046855
1994,454401,3057737
1992,117677,3123276
1995,534947,7033834
1995,451638,305205
1994,411362,3119683
1997,252088,199693
1994,356250,5349052
1994,180101,336613
1996,362792,8079421
1996,230327,3701520
1997,446408,5517744
1995,510482,283567
1994,375977,6707020
1993,267577,5081602
1994,149929,2631963
1997,364240,1032950
1994,582625,8452620
1994,23700,1125224
1994,435280,5537939
1994,536797,7584472
1993,223722,3702847
1993,570968,6459361
1993,451519,6352516
1993,479683,5154246
1993,292625,3688150
1993,543603,6520456
1993,126438,6677800
1994,755,5192432
1997,46843,4027140
1995,75878,674808
1995,281019,3686000
1995,383811,6660222
1995,436033,2441905
1992,245874,8467808
1992,198070,2428417
1993,281483,3954069
1993,469792,4423804
1992,569374,3186916
1998,355618,4090278
1995,132759,8691779
1996,230348,5496819
1994,223665,794325
1994,125665,2409190
1995,393523,436457
1993,19815,3131332
1996,570424,5899891
1996,222267,4112426
1996,570365,6200668
1996,509761,3010258
1996,549920,2730281
1994,224031,2492602
1994,278510,3286608
1994,198026,5233437
1995,244622,874168
1997,259492,1689522
1994,552593,7418229
1998,383142,2506615
1994,451108,2306676
1997,33606,1755144
1994,141245,1890772
1995,135469,2715550
1996,15345,6112649
1996,349903,7272562
1992,351328,1037241
1995,244559,7442523
1993,323686,3460372
1992,202935,5686524
1993,315411,2887033
1996,355313,4022802
1996,512437,4956982
1996,48865,2024267
1996,263859,5308110
1998,381347,135691
1998,193911,4667430
1998,489409,5853618
1993,35638,1195958
1997,577319,6004047
1992,594787,2920491
1995,529471,5986795
1995,205393,4135340
1995,90571,6361836
1996,64078,103164
1992,299364,3835103
1992,430850,1246581
1992,479433,5033829
1993,35561,5064359
1994,217569,6154317
1996,473824,1941624
1996,352819,5628502
1993,230359,5105786
1994,349045,1294237
1993,524153,5414798
1993,5854,654664
1993,344366,4788138
1992,315028,664397
1998,79873,4091136
1997,547265,6429976
1996,216360,4878209
1997,308082,1402920
1997,533906,2677034
1997,446237,5164711
1997,479669,4599705
1996,150008,1999620
1995,22864,2653487
1995,20283,5306464
1992,50599,774795
1994,405484,125051
1992,484397,4199364
1994,265147,4893372
1994,126995,6864656
1994,440316,5432197
1994,586217,4691484
1996,590321,2053441
1992,246274,5979274
1992,231557,6025609
1994,369805,5695612
1993,513774,2717380
1993,173488,6536355
1993,406373,5516557
1997,276529,4769455
1993,307668,3612701
1995,210582,3938892
1995,446192,1799446
1995,531248,1458310
1995,80435,4948343
1995,298354,4108408
1995,347379,6572666
1993,202992,5753159
1996,285245,818102
1996,100650,2665799
1996,210708,3574067
1993,260136,4636587
1992,13490,1361385
1994,207147,2965267
1994,564050,222806
1994,99347,5789262
1997,372119,3168326
1997,568608,3504052
1993,138601,6697766
1998,368633,168460
1992,75034,2588161
1993,102195,3298258
1993,147919,7867640
1993,261219,2152684
1993,59054,687860
1993,225406,4630574
1996,472012,4481090
1996,246463,507402
1997,182394,2777089
1997,195561,5411981
1997,210751,4082895
1997,169531,3460345
1994,346166,5408613
1997,322250,251903
1994,578439,4606856
1994,10293,4407651
1997,372202,1895994
1997,126452,5854662
1997,270001,1844881
1997,94912,7036497
1992,42951,7386405
1997,438889,166335
1997,689,2441748
1994,474457,6803586
1997,588283,1247846
1997,24400,119196
1997,284331,4380015
1994,533166,3268855
1994,533992,2528410
1997,193325,702068
1993,68236,1062130
1993,73098,3075099
1993,199874,1089576
1997,452372,4753092
1992,419862,6671208
1992,135825,669895
1995,243387,383146
1993,189649,7667402
1993,229808,4379230
1993,169641,975064
1993,253396,935120
1994,202753,5331482
1994,540471,5332395
1994,279714,5690832
1997,389148,1892808
1998,185904,2167001
1995,386308,1093123
1994,30655,3279124
1994,472632,6033333
1994,30691,471911
1995,367969,4978305
1994,150213,5752658
1997,32173,4473728
1994,48623,149303
1992,12984,7136438
1992,598686,1399173
1995,555625,1376411
1993,316490,6643576
1994,8632,3189104
1997,277048,3597855
1997,537653,1710917
1992,88979,732084
1992,193662,6083361
1992,121991,5253903
1997,217126,776073
1992,46025,2260534
1993,372422,5565182
1993,473996,4333934
1993,100074,2577768
1992,6767,5195351
1992,310817,5439532
1992,297978,7320931
1992,513689,1838872
1998,213753,6016931
1997,345513,5766450
1997,277593,1044435
1997,66073,2805489
1993,555915,4663125
1995,511355,530136
1995,191774,7019026
1995,218889,7231480
1994,591875,2615910
1994,227412,5644231
1994,76595,4243293
1993,595726,508254
1994,116766,1397683
1994,418089,1546844
1996,270246,1401096
1996,7888,1307400
1996,562005,2650378
1995,23853,5820960
1994,51572,6121704
1994,355809,5426538
1996,439386,1109326
1996,575006,4773607
1992,300437,4312260
1995,281783,7387327
1993,520991,8027760
1993,464616,6543642
1993,388932,9801462
1993,372580,4610670
1995,342298,4288896
1993,130192,3260802
1996,588540,1105765
1996,204993,6263334
1996,108737,5560150
1998,466988,7553965
1994,449893,663433
1994,291843,2669677
1995,304589,151389
1996,348156,1788147
1995,253031,4477291
1997,101715,154503
1992,428584,703340
1995,398865,6032947
1992,561157,1339943
1994,127624,7688291
1994,523473,3555565
1996,139398,401031
1994,584454,1507661
1994,207678,608893
1993,173831,4205864
1993,535084,3155749
1994,446650,6610048
1997,426982,5841417
1997,455571,6045138
1996,568408,5911425
1994,100607,2514286
1993,307709,7992908
1994,77823,4538066
1996,305379,3438750
1998,291535,2900388
1998,218244,423051
1998,216109,762666
1993,314250,750958
1993,397947,8654143
1993,82769,5479505
1997,59640,291134
1992,287879,5667786
1992,64051,3938394
1993,598889,5979482
1993,210391,1421106
1993,57537,7472650
1993,409505,707240
1996,283992,7091792
1994,46574,821107
1992,488036,1167371
1995,52056,97780
1994,382996,8324235
1993,205317,667375
1993,241639,3595910
1997,132722,6364369
1997,381035,2651663
1995,445449,4952979
1993,131367,1398360
1993,482849,2000347
1998,449324,5864819
1997,514511,1720752
1992,487196,3768396
1996,532785,512608
1996,332866,3797700
1992,117289,1579292
1992,376148,4678624
1993,79755,824006
1993,130487,3641952
1993,520189,359120
1994,112953,2669760
1995,510265,4269503
1993,504088,847438
1993,159267,5485411
1993,189750,5298480
1993,127441,2706334
1992,17625,3477065
1992,408729,5939937
1992,93499,3364072
1994,218447,4224640
1993,571817,6950747
1996,300901,2502887
1996,64075,1323775
1997,7617,1593217
1998,80794,1796087
1998,96626,5461738
1995,138161,2255619
1995,260068,4432951
1994,212389,4747397
1992,363237,1170198
1992,307861,2810750
1993,36875,4870306
1997,19840,4730449
1997,78564,5236991
1998,75989,2528929
1994,66212,5094580
1996,326156,3782848
1996,429640,2410936
1997,145795,6365451
1994,220924,5490452
1994,263398,5942423
1996,329580,2572092
1996,37462,1539406
1993,29679,7489967
1993,32433,3746739
1993,383415,6817720
1997,515468,4043857
1994,293893,3441669
1995,13006,3087840
1995,182483,422679
1995,543464,2720929
1995,508768,1055383
1995,66156,1939075
1996,405817,3883168
1996,536069,5092024
1995,323330,4465956
1997,340633,1245173
1994,412122,2634886
1993,318415,5366649
1993,187566,1587417
1994,420951,3406912
1994,318830,7321327
1994,184303,6450945
1993,291668,1314442
1993,70093,4498996
1993,43052,4211051
1994,249749,1997706
1993,384106,1582819
1996,454283,840099
1996,135547,3101778
1997,433232,3114606
1997,280380,4579005
1995,293300,3041818
1995,50154,100477
1995,335386,3240723
1995,478047,2001864
1995,342609,4459293
1998,36523,2627136
1992,41969,5098441
1993,300009,550908
1993,447550,3234664
1998,127446,6506711
1998,571698,2627959
1993,557269,1181679
1992,576159,3389196
1994,543599,624176
1994,580788,7069519
1993,199724,1212773
1993,555370,6704846
1996,155551,3695065
1996,282892,6590203
1994,383996,4209879
1994,567537,1939852
1997,258235,5326534
1995,273517,6787737
1995,390628,5533924
1995,440229,2581593
1993,64302,744584
1992,304401,2656187
1994,88720,6428204
1994,101931,8812227
1995,537591,2902111
1995,481140,4153749
1997,293567,1173533
1997,286649,6751880
1997,303849,2757011
1994,199372,2376262
1994,433165,3063810
1994,55183,3560227
1996,135062,2754717
1993,371698,5149768
1993,323152,5015497
1998,173650,517095
1993,343693,2431352
1993,235625,4635011
1998,577479,4815656
1994,322227,2349764
1992,367454,5723657
1995,278059,1524448
1995,530341,3280197
1992,458054,2905538
1998,516640,154065
1998,391262,2652370
1996,539295,3035464
1994,159252,3820982
1998,205503,5960729
1998,283979,8550653
1994,206300,2524764
1994,244772,5716810
1994,147013,1208411
1996,161898,6130535
1996,483062,2848779
1998,244519,4727105
1994,264789,1755523
1995,81930,3087766
1997,597506,6490887
1997,344130,4959482
1997,387840,4611369
1992,382379,3324594
1996,380142,1022922
1997,377394,2766194
1992,517875,749568
1992,312072,5257691
1992,508725,1907070
1995,595391,6287345
1998,104271,4820520
1998,584244,120868
1998,585288,2426550
1998,526429,829578
1993,396419,290956
1996,237577,3265391
1996,166837,7571531
1998,91139,2325807
1992,543982,9728659
1992,493658,1975349
1997,283851,5267825
1992,428138,400857
1997,216890,4986988
1997,256312,5073200
1996,554117,5059108
1996,460216,903313
1992,159887,4111810
1996,104474,1528737
1996,290335,4484882
1997,350082,4478468
1992,63175,4097412
1993,137363,3629733
1993,212939,7155818
1993,238149,4957312
1993,454477,1211006
1996,328657,1854204
1994,79564,6529258
1994,422338,6175519
1994,57897,1706498
1995,209437,2243135
1997,347627,4672161
1994,325568,5521650
1994,226096,4419473
1997,299687,5741424
1994,221750,4288013
1994,61218,3773472
1994,487877,2983760
1993,107974,2719262
1997,367348,3502941
1996,545998,2718480
1996,103111,1151989
1993,366256,2763481
1993,261933,3660985
1998,332409,5496020
1993,571308,3724056
1993,586624,1493353
1994,312648,5260875
1995,12928,6995496
1995,64150,655120
1998,256921,7177372
1997,56555,6369671
1992,585764,6192929
1996,556191,5687095
1996,487630,475577
1993,558181,4493194
1994,404864,2377320
1996,165966,9160075
1992,163450,7045109
1996,72280,3413715
1993,183248,6198253
1994,328015,1201536
1994,502279,492000
1994,393374,6758660
1993,498789,4369285
1995,239882,5137673
1992,104656,7805055
1993,263953,5152734
1996,174282,4341452
1996,558296,3640277
1992,542766,6873212
1992,105927,8311556
1997,581433,3622468
1994,56484,3318865
1994,119143,5113416
1993,177306,2210513
1993,565776,8309976
1996,346575,5915450
1992,48677,788449
1994,93967,5459312
1994,377254,4957537
1994,293414,6689372
1996,276090,2328318
1996,264126,3489442
1996,40124,2993369
1992,333220,3535305
1992,396814,6305640
1995,139510,4358771
1995,425858,7042560
1995,592248,3216528
1995,507341,5231481
1992,140909,8599059
1992,296802,8274434
1993,584167,1857942
1993,237460,1760787
1993,377121,3676999
1992,192,2905225
1995,90882,5573690
1995,579587,4699699
1995,37327,247806
1995,347753,6554693
1996,72095,4554340
1994,127181,4458184
1994,325252,5875304
1992,174422,1948338
1996,336673,1258309
1995,413721,7928295
1992,73204,5422183
1996,84083,3001696
1996,270312,5366425
1996,518670,793665
1997,341728,3026204
1997,212537,4044160
1994,90723,6837742
1994,166886,3153901
1994,451313,4278357
1994,137484,5376910
1998,314108,5221084
1992,463277,3007606
1992,334191,5585595
1993,219201,4731682
1995,561521,5065582
1996,236199,1589252
1996,187672,2006023
1996,249494,1820228
1992,140895,1724877
1992,188134,355639
1996,204551,3851358
1997,156041,2795257
1997,566719,1846403
1992,205980,5320321
1992,76290,2285653
1994,417058,92627
1994,289342,1198197
1993,505542,1819883
1994,426947,4407459
1996,353708,3849292
1996,229887,5348865
1997,322510,6220417
1994,322632,1638073
1994,261709,3929462
1992,321848,1308881
1995,500610,4187534
1998,154145,1367019
1997,574937,3259294
1998,536763,4888093
1993,529595,1715545
1993,5547,4232701
1996,41110,3573774
1992,342745,4705305
1992,10033,1041105
1996,23896,3892744
1997,278379,5509524
1995,300692,7557816
1995,344915,2916331
1993,488171,853134
1993,65912,8262804
1992,193493,2984187
1992,507019,3681252
1995,120123,4767953
1995,499121,2912260
1993,535463,4320002
1993,534649,6902842
1993,234481,532216
1993,121710,3823615
1994,100548,1296127
1996,481971,4735903
1998,81500,4840060
1998,57960,1639855
1994,29299,221092
1992,268103,831165
1993,445555,4651643
1993,326187,3362907
1998,93850,7373556
1992,80437,5912100
1994,8718,7730125
1994,120480,7352352
1995,426020,266772
1995,305860,6179695
1995,383703,4727581
1996,477411,4673320
1996,475907,6209738
1993,535359,4880155
1993,451438,3918136
1995,403605,6664906
1994,540052,4769987
1994,591507,5326135
1994,46875,2740092
1998,96992,4296218
1998,400687,2143341
1992,504291,4429823
1992,471784,6461196
1995,294471,5129110
1996,414774,1242920
1998,227771,7032866
1996,224115,1433958
1997,105296,4684644
1994,236329,5762221
1994,14556,3213151
1992,40808,6342897
1996,250279,3392757
1996,432543,2360832
1992,564543,7098808
1997,597326,3714813
1995,527945,1894003
1993,264288,1883414
1993,79082,2387430
1997,502079,1508064
1995,73628,4122569
1994,32208,4405732
1992,91629,4045067
1992,395445,6292656
1992,37327,3527452
1993,333488,433618
1993,224191,3864098
1993,16854,6970065
1994,532305,3567863
1997,18670,2389359
1997,576919,9682062
1998,14139,1263756
1995,314209,1467828
1998,215001,4039515
1998,315179,3176465
1998,142535,4117353
1998,246278,2027374
1992,198806,8571600
1992,343055,4996082
1995,571649,6772360
1995,257793,3093628
1998,442310,230421
1992,482163,687084
1995,76134,5165434
1998,335273,481439
1998,325366,3408807
1992,557754,6214233
1992,357643,928543
1995,277812,5211897
1995,494058,403979
1994,203145,2190591
1993,556082,1864142
1993,12054,3178304
1997,107049,3622217
1992,495246,4244972
1992,123688,1826362
1995,341146,5406190
1993,276857,5574873
1993,129020,2215530
1992,200800,7514090
1992,44040,3365416
1998,444412,3153606
1993,339058,4272970
1993,332965,751229
1997,172421,746710
1997,306924,5734802
1997,270660,645737
1997,372561,7130445
1997,180912,7868008
1993,29658,6201360
1992,158625,4958260
1992,376509,7004694
1992,138673,2413454
1998,362831,3490310
1994,574791,2481474
1994,510297,2645914
1996,401629,3979560
1996,169603,6021360
1997,144452,2933042
1996,555384,3868999
1995,374787,7741239
1994,465681,4488795
1994,59409,670516
1994,75832,1214861
1997,129346,500623
1997,379626,5451129
1992,18828,3856978
1992,153765,5529030
1992,381759,5124620
1994,465994,8365151
1994,149316,4969728
1998,356082,2692673
1993,199839,188066
1992,589226,3351129
1992,506239,1537834
1994,11236,435947
1997,444882,1030349
1997,475034,1089730
1997,220889,5212425
1997,266169,2216947
1995,117018,2310142
1993,147641,307332
1993,113107,5040450
1992,122132,4990458
1994,272875,7735141
1996,50143,1307395
1993,85324,6022872
1993,577669,169424
1993,312175,1410346
1993,324851,3157038
1998,294659,5953104
1995,400208,4787337
1992,190518,5404593
1997,175003,3063676
1996,526790,7812111
1994,465256,1590041
1994,328380,3971603
1995,114685,6567563
1995,304435,3350969
1996,390781,4769269
1997,463607,3816509
1992,297769,7314345
1995,222298,2982364
1993,146543,1101551
1993,297423,2002778
1996,465479,3224012
1996,400791,7146036
1992,29365,2213355
1992,322685,471316
1992,240360,5802161
1992,420354,5392964
1996,455764,2347445
1995,245225,3669778
1996,122511,3787769
1996,436609,5972121
1996,224492,254966
1996,38043,3237432
1996,36134,502961
1997,70815,6582495
1997,434485,5507504
1997,266327,2176640
1998,44407,4370427
1998,537429,5317166
1995,36575,1650634
1995,143696,4175256
1995,84679,153057
1993,244113,3463059
1997,287163,5023855
1995,432146,2614441
1993,365167,5267441
1996,57933,6646618
1996,549637,2867237
1995,566927,8972550
1995,79861,4771509
1995,311455,4311333
1995,208927,6557870
1994,221176,833841
1994,69449,2411348
1992,427907,5614732
1996,496134,3972336
1993,469146,1449656
1995,515917,7462888
1998,174481,6066372
1992,115694,3085990
1996,111038,3474387
1994,138843,752736
1994,22169,2051380
1994,102936,5235111
1995,301079,1707574
1995,358328,2107191
1997,159897,6410771
1996,400243,2352746
1996,95994,2925285
1998,317856,2019999
1996,482814,522865
1992,117853,4265538
1998,445301,114657
1998,564475,461835
1997,171148,3401400
1997,420856,6012792
1995,15320,4891867
1996,141665,460798
1996,195370,3798239
1993,474962,2291400
1993,269907,853984
1998,9200,4578777
1998,57171,893510
1998,297599,1721113
1994,258576,1203095
1996,411704,3199046
1996,224917,1904524
1998,426677,2357365
1998,289408,3353736
1994,249640,2486181
1995,532190,2955207
1994,599221,5323046
1994,93507,2511837
1994,164477,971126
1998,498834,3168928
1995,142046,1812674
1996,315809,3186083
1996,352533,3998681
1996,182335,6314205
1993,294890,8866475
1993,475097,578917
1997,52245,3124796
1996,448425,1785420
1996,67392,5690406
1994,379877,5876450
1994,410947,182076
1994,172786,5985271
1994,531106,2916610
1994,91957,6295108
1994,516398,814677
1996,398287,6449817
1992,574663,5562185
1997,182070,5474636
1994,371599,3727063
1992,168080,844986
1997,374251,5422882
1994,538525,3524129
1994,136633,3840149
1994,448897,171665
1994,206482,3193481
1998,198787,2587290
1992,294785,6567351
1998,109240,112431
1996,207340,1392020
1996,324731,516181
1996,143036,785533
1993,544778,3815015
1996,519915,1516953
1995,309039,4876437
1995,410168,2587536
1995,289753,8454031
1995,11915,8504266
1995,286683,1943495
1995,115034,2832381
1995,161796,1287448
1995,153032,4791492
1998,591017,3116775
1994,596354,2131985
1993,3128,5000932
1998,503285,3124030
1993,207647,6063057
1992,226584,1359513
1992,185034,2279464
1994,556867,5142424
1992,37777,2392104
1997,268692,4993664
1995,290311,4450446
1992,460203,2222836
1992,376463,2025916
1994,568571,5823681
1996,99922,5166120
1996,321134,3056447
1995,184699,692071
1997,414112,2099380
1997,134216,3643111
1997,363784,7723678
1997,473773,1970334
1997,95733,6012522
1996,396258,5254451
1994,267334,1514736
1997,456932,2432916
1992,148426,6104098
1992,359033,3424574
1993,471811,6266506
1993,112784,6791828
1993,568489,5385696
1993,185152,4275590
1992,592532,6790451
1992,204192,1936950
1992,26038,1190577
1997,271699,7040245
1993,243782,507376
1992,4498,3063038
1998,461635,4899996
1998,199509,6876337
1995,242230,5014757
1997,531655,991738
1996,475360,3589393
1995,197761,5643195
1998,358960,7716426
1993,464674,3244527
1997,154295,5648127
1993,171538,4171901
1993,26237,581615
1993,24119,1962089
1993,589415,5488014
1993,283737,782927
1993,241475,3093548
1998,477352,1236276
1995,204767,4767831
1994,231276,4183155
1997,514935,4913773
1997,249287,1839569
1997,516769,4196489
1994,548932,5883302
1995,22903,1610443
1994,144285,5132350
1996,531350,937923
1997,286662,7517844
1997,337972,2403912
1994,388936,6884728
1992,85694,1360548
1992,242897,3516010
1992,495024,1897378
1994,406239,5057247
1995,275769,7223265
1995,448149,3333050
1995,175575,475364
1996,131176,907791
1997,95752,6407251
1997,347104,2431102
1994,19029,172539
1995,393620,3984143
1992,515454,2423090
1994,257516,4002026
1995,22181,2740299
1996,470025,2068605
1992,132859,1759420
1998,278577,5438237
1998,98752,5698691
1996,288202,4733385
1996,206490,2857198
1992,340600,629986
1997,242372,4508254
1998,593542,6638575
1993,328809,1920490
1993,207199,1131622
1996,247542,2830107
1994,459110,596552
1994,256951,5666581
1994,587997,6129811
1994,356981,6658047
1998,35124,924611
1992,534946,9706508
1998,566174,3534427
1998,71617,5348849
1998,568472,4117622
1997,88861,2164336
1996,539587,7644832
1995,452006,4553278
1995,92285,4817900
1995,22098,100988
1995,595035,2206909
1993,552566,437005
1993,408063,3216084
1996,118455,2055462
1994,327880,2604242
1994,278929,3552528
1994,151448,2327130
1997,198936,1172119
1994,205957,4677842
1992,50706,4314046
1993,256222,4976759
1995,98146,5550223
1997,343797,3392557
1997,182278,4529699
1997,450333,2386956
1995,368029,3850505
1998,192429,5324970
1998,150685,7420032
1998,548571,7287975
1994,152447,6690501
1993,207892,5356442
1995,392541,2352283
1994,520657,4680587
1994,361201,5047497
1993,277821,8274526
1993,184622,3379107
1996,135209,1373596
1993,563071,4486301
1992,410453,3010453
1995,550061,5013012
1995,65165,3113590
1997,66553,4330717
1997,142098,4740494
1992,76938,3739858
1998,452556,138784
1997,512971,5719727
1994,131097,3451955
1998,316127,1714665
1996,489669,447832
1996,524030,3804976
1994,41622,4052903
1995,347896,2667003
1996,79159,1529673
1996,365723,2468419
1997,311577,1753770
1995,560671,6448664
1997,99304,638617
1994,35693,5415394
1994,72841,7980896
1998,440020,4327680
1997,52309,116039
1996,56341,4634098
1996,118188,4421855
1996,515742,1856152
1998,406491,3639011
1994,592544,5238500
1994,85062,3949510
1994,294695,2728833
1992,579616,8308391
1995,282941,1627644
1995,374486,6820814
1996,180217,1355584
1997,230608,6725176
1997,500097,4898417
1996,380354,3562900
1996,79946,377484
1992,243311,240825
1996,273995,2746727
1996,86365,1059466
1992,451744,6864274
1992,459829,2185913
1993,303398,6257161
1994,3719,4423507
1994,510534,2752316
1997,271313,5368374
1997,26926,8716135
1994,140196,1918566
1993,425126,3296249
1993,283354,4212621
1998,11914,3469229
1998,433874,6264200
1998,27958,347014
1998,251092,4260981
1994,395390,136654
1994,261277,4086258
1998,47491,5411599
1995,575709,8566464
1994,221628,6378194
1993,299229,117908
1994,539827,8773960
1994,165792,5586374
1994,450987,6011551
1993,513319,1318967
1992,373595,3487332
1995,101772,645652
1997,291414,1869182
1997,62961,2985985
1995,502613,6808096
1995,220365,1300774
1993,108914,1476794
1998,482461,282914
1992,269623,2388915
1995,44253,4565114
1995,345218,813500
1995,73862,1233697
1995,597751,532434
1994,444371,1031234
1994,483444,796500
1994,32481,3185983
1994,356583,1606778
1997,283091,4296320
1996,325023,2875739
1996,35626,1335185
1996,561944,9435847
1992,172416,1339569
1993,189612,4318686
1993,281812,3035109
1998,515731,6637498
1993,77269,616898
1997,258805,1657962
1995,19968,3766480
1994,165031,318944
1994,465305,1733932
1992,294424,6604116
1992,108309,4905625
1998,295317,4986740
1998,581664,2321701
1998,222539,6946604
1997,91983,9100707
1993,184777,1966029
1996,168608,5422124
1992,561748,3610391
1992,282792,3068594
1993,343442,727860
1997,129129,778256
1994,470787,5343590
1994,323846,5104635
1992,515315,489546
1992,492153,1221853
1992,2657,6419519
1997,481371,973692
1997,284887,6551545
1997,88733,7687524
1995,504726,1433019
1998,529031,2760266
1992,282180,1278387
1992,58896,7161730
1996,155662,1391304
1996,200349,4022842
1998,118863,7021219
1994,34709,4733856
1993,231069,1100055
1994,268453,710720
1994,446058,1574319
1992,319644,6734374
1995,145520,1784692
1994,40119,4432375
1994,478080,1334213
1997,399741,4920271
1992,199190,4531502
1992,301951,8719877
1992,83801,4917124
1992,511774,6616203
1993,520442,4978077
1998,240950,7153426
1998,366675,3077513
1998,198942,3755329
1996,316659,4207532
1992,341770,5620079
1992,49178,3214688
1993,382422,1522462
1997,114676,1521603
1997,117641,6209948
1996,60159,312242
1998,553555,2470702
1992,320407,4804594
1994,442721,2345817
1995,8730,4771981
1997,295738,3987556
1996,105975,3098237
1997,172106,2572970
1996,526018,1632800
1996,537210,5737074
1994,457150,4122952
1994,435859,3711708
1996,311960,1703764
1996,428657,5904886
1996,184903,4703371
1996,254284,4655895
1998,586836,6152992
1994,418144,390860
1994,64479,6365702
1997,221131,3775006
1998,8116,4286924
1998,200389,1856692
1995,6948,9089206
1992,270566,285798
1992,374186,6300850
1994,577941,1286052
1997,530266,2566555
1993,547119,2991020
1992,87256,121838
1992,243299,3895790
1997,324369,1471377
1996,541917,4054902
1996,326327,4063989
1995,49586,6206814
1992,365930,1580768
1992,545087,3124485
1992,178141,362084
1997,329311,3780986
1994,58972,8527163
1998,259029,1837698
1993,70713,7920171
1993,465872,367570
1993,279113,4709135
1997,127510,1998763
1994,516945,8475494
1994,200416,2426125
1994,417815,171546
1996,333956,5173844
1996,261144,1830095
1994,249263,3054870
