"lo_discount","lo_extendedprice","lo_orderdate"
5,5249888,19980131
6,4929714,19980721
7,3931389,19940211
6,3414240,19940226
7,4291702,19920704
5,5151244,19970907
5,4366314,19930610
6,3999888,19930610
6,3458650,19980712
6,3265719,19980208
6,3323320,19940610
7,4822983,19960116
7,4884640,19930423
5,4533854,19940911
7,4314156,19920413
5,5405252,19930411
6,3340932,19930309
5,4879860,19960110
5,3237136,19930809
7,3164928,19920122
5,4950435,19930910
6,3699520,19950410
7,6617800,19960708
5,3928382,19920727
7,4570720,19971209
7,6486656,19950228
5,4356384,19940909
7,6323660,19950905
5,5125262,19960327
7,5072340,19950607
5,3136096,19970412
5,3458070,19940126
6,6085760,19970316
5,3372970,19920325
6,4327568,19920325
7,5139365,19970216
5,5606580,19940217
7,5568010,19971012
5,3705492,19980419
5,3237030,19920526
5,3961612,19920708
5,5450313,19940405
7,6121376,19970219
5,5829878,19940409
6,4951710,19920517
7,3852244,19940422
6,2889297,19940320
7,5599264,19920601
6,3052168,19940713
6,4167136,19930107
5,4536324,19930109
6,3372630,19940818
5,6028308,19950214
5,5480277,19950208
5,5377925,19950208
5,5516064,19940102
6,5361946,19930420
7,4397821,19961018
6,5424163,19940819
7,4659372,19940819
5,5972142,19950719
7,3786304,19941028
5,6445720,19950524
7,6349002,19921124
7,5242881,19970625
5,4224012,19970629
7,5239401,19971022
7,3373048,19940416
5,5139575,19970320
6,3294756,19940308
6,4852221,19930228
5,4299360,19930216
7,4927048,19930216
5,4434220,19980419
6,5356855,19970501
6,2841030,19930821
5,4511892,19930515
5,4177088,19960809
6,4845088,19950704
5,3405510,19950515
7,3408210,19950712
5,6745068,19950712
5,4705610,19940217
7,5622868,19940217
5,4975646,19970322
6,3460048,19921208
5,5213460,19920126
5,4822560,19920703
6,3144708,19930406
5,4570688,19921204
5,5255005,19920216
5,3195300,19980517
5,5594319,19970716
6,4341147,19970514
5,4915050,19970514
5,3405388,19940417
7,5803941,19940417
7,5224202,19930328
5,3885600,19931031
7,4533620,19921217
6,3768700,19980218
7,4604988,19920725
5,3439968,19920725
7,4338712,19930123
6,6382745,19980321
7,4719033,19960406
7,3008043,19960406
5,3118848,19960125
5,4428445,19960125
7,4688998,19950930
7,6011850,19960716
6,4658500,19920926
5,2909764,19950820
5,2867469,19941018
7,4892628,19960110
7,4275801,19960110
5,2724800,19980306
5,3651999,19970927
7,3724137,19960907
7,5011980,19960907
6,3596866,19930505
5,4366200,19940524
6,3713337,19940114
7,2548827,19940619
5,5353244,19980414
6,5083236,19970727
7,5939010,19940313
5,3489928,19980412
6,5567550,19960908
5,5276145,19940804
7,5895584,19980531
5,3759660,19930408
6,3398430,19970209
6,4279380,19930118
7,3018789,19970314
7,3714420,19931010
7,3134871,19931010
5,5227552,19970612
7,3485051,19960730
6,5302640,19931226
7,4089900,19980421
5,6728124,19960613
7,4493295,19970722
7,2865200,19920823
7,3815385,19980724
7,5471004,19940709
6,4043144,19960609
7,4238321,19980107
5,3749872,19931111
5,5192073,19960419
5,3444302,19940224
5,6435590,19960728
7,4788608,19970112
7,2827116,19941002
5,4945440,19930305
6,5913740,19941231
7,4821579,19940914
6,4509087,19940914
5,4505270,19980119
7,4906060,19960809
7,4444018,19980522
5,4403454,19970629
7,4614536,19970629
6,6572640,19960916
6,5576704,19940109
7,2732886,19930912
6,4383828,19920413
5,5591113,19931125
5,4648384,19950217
7,3540753,19950217
6,4531176,19940319
7,5591460,19950718
7,4509120,19921114
5,4613598,19940119
5,2615730,19940725
5,6799660,19960113
5,3645756,19941014
6,4451301,19960128
5,5935776,19940223
6,6461037,19971011
6,5449010,19931009
7,5463310,19960123
7,3413735,19950613
5,3577920,19961216
6,4351276,19970302
6,4834560,19970722
7,4750760,19940402
5,4336080,19980224
6,2801342,19970620
7,4686282,19960523
5,3967020,19961117
7,6088720,19951225
5,5346208,19970617
5,6437871,19961105
7,5077566,19950721
6,3217368,19980701
7,5789610,19970619
7,5070492,19930904
6,3074764,19930904
6,4160079,19950930
6,5159262,19971219
7,3509667,19950503
5,2719548,19970223
6,4223850,19970223
7,3482710,19970227
7,3682438,19930108
7,4107982,19971102
7,5037876,19961213
6,3453750,19970812
6,4468892,19970825
6,3108105,19941227
6,3539956,19950113
7,3972990,19950113
6,5448205,19951220
6,3543672,19930613
6,5393949,19960321
5,3996799,19960125
6,4804156,19950517
7,3161664,19950213
6,3765927,19930619
5,6063871,19940324
7,4908303,19950716
6,5078106,19940328
6,5153040,19950401
6,6271616,19941116
6,4608144,19971115
5,4697220,19960627
6,3491631,19920430
7,4119648,19960918
7,3478468,19960918
6,5220040,19960918
7,6793030,19970131
5,5420547,19970131
6,5820474,19940323
7,2605174,19940819
5,5414987,19951207
5,4162340,19940904
5,4862567,19950717
5,3717520,19940918
6,3509072,19931127
5,5295114,19970614
5,3913774,19951111
5,3488913,19951111
7,4126950,19950809
5,3245361,19951116
5,5047980,19930801
7,4719988,19920702
5,4200840,19940407
7,3321920,19930717
7,5982814,19950330
5,7010630,19970722
7,3413410,19920701
7,3367305,19920701
6,6572580,19980214
5,4608150,19970411
7,4114630,19920109
7,5398715,19940508
6,5309370,19980627
7,3289650,19980627
5,5968743,19940825
5,4162125,19941213
7,3080308,19920313
5,4763352,19970426
7,3175146,19920209
5,3504192,19971022
6,4472820,19970326
6,5042010,19971227
7,4968416,19971227
5,4538846,19960122
7,5638479,19951114
7,5403636,19980620
5,5621536,19980620
7,3064743,19930421
6,6009024,19920411
5,4811950,19970309
5,4510971,19920327
7,5722197,19950124
5,4380824,19960628
7,3673841,19950116
7,4229368,19980213
7,3261258,19970711
7,4210758,19930203
5,5728116,19971111
5,5717976,19930412
5,5518120,19930412
5,5038710,19940623
5,6127744,19960827
6,3351321,19960130
5,4059891,19940826
7,3583818,19930522
7,5948435,19950816
7,5064334,19980728
5,4648636,19980728
6,5482942,19971226
6,4556864,19940612
7,3557840,19940118
6,3084146,19940412
6,4937091,19950518
5,5490065,19950327
5,4121718,19950327
5,2813029,19950106
6,5278230,19970815
6,3878193,19980509
5,3947799,19960517
5,6659235,19950811
7,4665056,19920414
6,4472688,19930106
6,3051030,19930106
5,4999936,19980222
5,3124143,19920613
6,4550665,19961107
7,5368143,19961104
7,4938516,19971029
7,5836495,19971029
5,6137571,19940616
6,2943108,19930315
7,4284884,19940318
6,4961844,19940928
7,5233888,19931230
5,5624670,19960928
7,5532615,19971224
7,3126606,19950405
7,3801200,19930502
5,3932396,19930502
5,5051278,19950316
7,5237645,19960506
5,5019059,19960523
5,4652480,19940914
6,5644064,19960119
6,4009080,19920724
6,3663541,19961121
5,3618076,19960925
5,5850306,19980730
7,4321500,19980313
5,3772412,19980313
7,3144568,19970804
6,4257594,19970906
7,4822500,19950806
5,3962812,19921030
6,4906122,19970312
6,5235608,19920627
5,5693760,19960819
5,3890718,19951003
6,5681004,19951003
5,3993495,19950310
7,4527612,19941011
5,3546072,19930204
6,3659256,19980517
5,2862000,19980123
6,3920846,19961101
5,4931010,19961029
5,5110506,19930505
5,6150639,19951114
5,2702916,19960201
5,3419091,19960616
7,4580782,19950723
5,2852356,19970528
6,2874103,19970528
7,6835360,19920517
6,5035014,19960805
7,5403804,19950128
7,6408898,19970901
5,4584560,19980113
6,4664969,19930622
5,4316130,19940609
6,4359990,19940609
6,5106166,19970730
5,3895686,19971206
7,5570560,19980713
5,3318390,19960913
6,3630264,19960913
5,5411453,19920402
5,3333954,19980528
7,4564864,19930511
5,4958304,19961214
5,5460345,19940912
5,5892976,19930308
6,3940860,19980117
7,3132992,19950316
7,4274160,19960210
7,5167665,19931121
5,5606730,19960510
7,5220075,19960510
6,5879940,19960121
7,4529336,19950328
7,3984930,19920818
6,4835025,19971105
7,4212712,19971105
5,5872239,19940923
6,5196312,19920225
5,5557748,19920225
6,4176672,19971202
6,5386365,19960525
6,3513564,19980209
5,6688255,19980209
7,3769326,19970724
7,6099158,19970724
5,5113605,19980609
7,3140961,19980315
5,5361853,19940520
6,5381190,19940810
7,5544704,19980613
5,4722340,19971129
7,4069395,19920113
5,5060352,19951120
7,5658477,19980711
5,3580929,19980711
5,3069062,19921224
6,4565158,19921018
5,2913408,19970724
7,6626192,19940515
6,6022310,19920403
7,2812942,19930621
7,3222360,19940315
7,4029777,19950304
7,3446464,19951222
5,3614755,19930512
7,2727027,19930512
7,6543801,19960205
7,5171068,19960205
7,5969686,19940212
7,5416146,19930412
6,5265447,19970925
5,6450080,19931107
5,5238101,19930226
7,3646141,19970928
6,4234208,19921003
5,5183838,19920910
5,5598912,19971006
5,3615500,19960410
7,4730088,19920524
7,5439384,19960210
6,4305490,19950716
6,4926259,19930402
7,5919488,19920503
5,2995168,19961107
7,5657035,19951012
7,5145849,19961013
7,4778816,19940709
7,3729840,19940709
6,5466912,19921127
6,3491834,19970610
6,5197140,19980504
6,5078724,19950125
5,5444370,19980302
6,5708490,19930713
6,5850278,19951004
7,4990528,19960427
5,3949216,19940828
5,3957772,19950126
7,4373391,19971015
7,4832984,19960808
5,2925030,19960808
7,4070274,19941230
6,2851146,19980122
7,3554124,19950817
7,3029712,19950817
7,5808985,19960623
6,3224313,19920628
5,4479228,19960307
6,3718880,19921203
7,3375420,19950228
7,5302920,19930501
6,4059180,19971205
7,5445632,19920216
7,4640301,19950429
6,6691720,19970328
5,3201120,19970209
7,5059096,19960326
5,4951692,19960125
5,5482288,19941225
5,2810860,19931026
5,5112352,19950910
6,4908618,19951221
6,5422826,19941004
7,5454436,19940421
5,4470495,19940421
6,5884652,19930716
7,3933930,19950920
7,6768720,19931006
5,4158560,19970102
6,3574672,19920924
7,3673810,19940502
6,4638060,19940905
6,5276460,19940704
7,6162660,19980510
7,3691352,19930930
5,6361128,19970501
7,4298756,19930813
6,4159320,19980204
5,5696670,19961227
7,4771440,19961227
6,4213080,19940208
7,5054148,19941231
7,4513530,19941231
5,3572829,19931218
5,3660294,19931228
6,4939620,19930414
7,6419040,19951023
6,3509072,19940131
5,4125528,19961120
7,4498758,19980122
5,4955314,19940514
6,5775104,19930423
5,6207872,19950116
7,4328840,19970915
5,4611033,19950204
6,3451783,19950118
6,5454042,19920114
7,5740766,19931008
5,3645810,19950520
6,4350324,19950520
5,3909782,19961116
5,4403544,19961211
7,3577493,19970609
7,4291794,19930109
5,3633762,19930109
6,3949376,19931007
7,5349056,19931007
7,4847553,19930530
6,5115075,19930530
7,6656405,19930409
5,4186432,19950323
6,4335912,19960120
5,5656512,19960721
5,3730272,19960721
6,5805840,19951116
7,5289084,19931213
7,4291110,19930222
7,3556700,19980531
7,5651877,19930515
7,4315050,19971018
5,6057909,19971018
6,4721376,19960131
5,4581228,19950724
5,5188645,19920716
7,3035097,19971026
7,3621234,19970101
6,3299168,19930622
6,3544866,19931209
7,5762218,19940815
7,4369742,19950715
6,4157984,19920317
5,3080727,19970727
5,3580710,19921115
7,4300290,19970804
7,5272142,19920105
5,4278152,19950724
5,3279150,19950726
5,4627220,19921203
7,6357660,19920709
5,3912767,19961122
7,5054891,19961122
7,5754375,19940322
7,6108768,19940315
7,3746034,19950810
7,5915014,19940703
5,3495570,19970906
5,4163874,19930415
5,4193000,19970322
5,5140352,19920313
7,2792660,19960605
6,4537782,19940211
6,5796349,19971121
6,4244861,19971121
5,5343032,19920105
6,3756807,19941007
6,3195966,19980223
5,4551724,19940605
6,5151008,19960511
5,4916054,19960511
5,5901966,19930224
5,5493176,19930429
7,4313958,19970107
6,4350354,19980726
7,4062708,19960526
6,5056846,19971209
5,4750626,19970121
7,2902824,19920314
5,3584700,19931021
5,4791744,19920706
6,3213912,19941202
6,4799817,19930811
5,4794606,19950924
7,6169408,19980127
7,6326914,19980127
7,3316248,19960914
6,3164970,19960914
6,6140442,19960917
7,4966528,19930303
5,6239739,19920102
5,5688276,19950828
6,4413420,19950828
7,3713004,19960311
5,5454075,19940815
6,3615836,19960325
5,4325408,19960313
5,4442424,19930123
7,4432239,19961215
5,3187044,19920822
7,5819760,19920822
5,3589164,19950404
5,4666860,19970928
5,5540948,19941218
6,6761650,19921014
7,5150528,19970703
6,6227590,19950904
6,3398500,19960729
6,4981230,19930215
7,3024372,19960506
7,6111872,19960118
5,2953908,19950314
7,5789350,19950314
5,4582340,19961226
7,5237568,19950903
7,3248435,19920616
6,5412148,19950819
6,2847768,19970916
6,5111001,19980228
5,4812951,19960627
7,4759800,19940220
6,6947115,19971016
6,5172816,19960610
7,4531395,19970831
7,5493670,19960110
5,4499588,19920925
6,5264946,19941130
6,5021379,19950601
7,6367622,19940202
7,4367022,19930415
6,3997805,19980205
7,5450580,19980205
7,4278950,19970816
7,3831780,19970512
5,3831212,19960126
7,4281354,19960630
5,4291112,19920516
5,3737637,19940612
7,5044900,19961003
7,5816550,19970729
6,3177090,19950502
6,3875744,19980103
6,2864889,19930401
7,5067264,19930401
5,4533458,19970414
7,4647453,19980509
6,7059360,19951218
7,3190290,19920703
6,5089177,19930525
6,3937440,19920314
5,5098436,19920227
6,4783590,19920612
7,4268088,19920714
7,3583600,19920414
5,3966047,19920414
6,7020830,19920414
6,6425440,19961231
5,5503278,19950120
5,5409530,19940615
7,4660881,19960505
6,3693440,19961011
6,3697272,19951201
7,3672480,19980702
5,4936906,19970516
7,3348480,19940406
7,3250520,19930816
7,6162765,19940609
6,5612845,19941110
5,2772112,19980518
6,4469025,19940403
5,5694082,19940813
7,3986550,19960819
5,4764900,19970314
7,5291936,19970314
7,4728833,19920323
7,2867228,19920323
5,5043087,19941220
7,3937700,19980718
5,4032015,19950324
6,5040279,19961103
6,3073642,19960426
5,3699450,19960129
6,3375966,19951124
6,4078444,19970101
6,5393652,19961015
6,5051190,19950223
7,5176163,19970721
6,6030546,19970721
5,4760959,19960914
7,6681080,19940306
6,5982566,19950310
6,4063323,19950310
7,5180787,19980303
5,3439603,19951116
5,4116128,19930804
6,5635575,19930704
6,5301912,19930712
6,5615136,19921227
6,4927132,19960416
5,4670856,19960416
6,4223908,19960619
5,4484220,19921113
5,3271635,19921113
7,4024134,19930810
5,5450310,19921016
7,6303584,19920319
5,3891151,19940618
5,4375431,19970812
7,3734910,19940419
6,3378060,19960807
5,5404640,19931126
6,5319708,19931126
6,4375840,19920110
7,6015438,19970419
7,3127992,19980411
6,4660830,19950507
5,4052224,19960810
5,3970110,19931207
6,4033170,19961114
6,5441460,19920824
7,4513617,19921223
6,4218400,19920926
7,4628318,19920926
5,3427200,19961220
5,5113284,19940524
6,5023950,19940524
5,4360266,19960523
5,3429030,19960523
6,5086920,19960726
5,5537430,19970707
5,6491001,19930922
7,5987610,19930928
6,6583010,19940420
6,3070912,19940331
5,5457742,19960609
6,6557988,19970624
5,6332544,19970624
7,5225922,19940419
7,4071230,19920711
6,4571196,19920711
7,5672880,19940502
7,3528476,19950714
7,4046952,19940619
7,4144280,19970727
7,4729482,19930210
6,4938304,19930210
6,4676071,19920601
7,5909838,19920601
7,3094234,19920508
7,3893408,19920304
5,4862112,19931001
7,5070828,19940418
5,3536416,19930928
6,5812450,19960429
5,5102406,19931218
5,4740736,19930602
7,5803840,19941023
5,6776132,19950516
7,4081090,19950516
6,4573856,19970912
6,3594140,19970912
6,5473545,19930606
6,3597720,19971009
7,4919068,19951104
6,5092950,19970609
7,6195072,19970609
6,5317216,19980116
6,5107777,19960224
6,5683888,19930827
5,4003334,19940719
6,3684954,19951114
7,2917632,19971226
7,5447400,19941013
7,5624892,19970725
5,6599094,19951207
6,2934120,19950522
5,4167436,19980520
5,3555965,19980520
5,5748820,19921111
7,4585620,19921111
6,3759399,19930726
5,6313358,19921113
6,4720356,19950920
6,5077710,19920525
5,4371968,19951015
5,3681780,19930828
7,4792620,19930828
6,5126781,19970810
6,4951557,19930509
7,4949343,19950126
7,3775464,19950126
5,3853980,19971129
7,4723129,19960714
7,4119920,19950905
5,3385888,19950515
6,5280876,19931116
5,3522065,19941225
6,5373632,19930126
6,6136286,19920104
5,6476898,19931006
7,4414140,19921004
5,3032634,19950115
5,3739437,19950106
6,3804630,19920905
6,5112000,19960916
5,5490520,19950616
5,4763104,19950224
6,2904090,19931208
6,6194300,19931117
5,5700415,19960211
7,4353459,19960211
5,3853088,19920314
7,3096962,19940118
5,5129919,19931101
7,4473224,19931220
6,4921587,19950308
5,4798276,19920417
5,3315900,19930719
5,5286384,19940202
6,3277032,19940202
6,4502256,19940819
6,3704141,19940422
5,3577741,19960616
5,3094624,19951101
7,5540504,19951101
6,5497205,19961203
5,3584031,19941030
6,4794274,19930125
6,6891045,19940716
6,3882868,19980207
5,5100117,19920316
6,4905198,19951103
5,5174130,19930819
6,4512795,19940717
7,5644170,19970329
7,4118986,19930307
7,3699885,19970124
6,4348620,19970124
7,4013548,19980204
6,3266406,19920416
6,3116680,19940721
6,4621155,19940827
5,3792208,19961120
6,4822143,19971122
7,3735870,19971002
6,4807712,19950808
6,4695262,19970610
5,5074449,19970610
6,4122776,19931110
6,3666528,19940220
6,6456396,19960628
6,5672450,19980127
7,5128224,19940831
7,4724416,19970320
6,4369560,19950112
5,3924128,19951107
7,2987608,19930126
5,4869358,19930422
6,5798450,19921210
7,4377521,19921210
7,3353097,19930531
7,6190345,19930509
7,6329070,19980217
6,5622078,19971012
5,6632868,19931003
5,4865388,19950607
6,6268608,19940103
6,3984526,19940103
5,3747699,19980126
5,4754390,19920804
6,6361950,19950808
7,5334077,19961226
7,4713176,19960528
7,4999650,19970131
7,3928692,19930809
6,3727752,19970903
6,3663420,19971201
7,3416966,19920215
6,5399460,19960929
5,2894778,19960228
6,3981952,19920523
6,3552420,19930305
7,2896582,19980221
5,5436408,19980702
6,4641280,19980623
6,4810172,19960609
6,3775530,19940316
7,5874496,19970421
6,4342470,19940106
7,4708132,19920306
6,2861238,19951209
6,3906210,19940121
6,5527108,19970925
6,3338762,19930503
5,4122292,19940806
6,4641021,19961129
5,5541291,19961129
5,5840426,19921025
6,5067084,19950116
6,3853948,19950423
5,2509130,19970715
6,4984070,19960612
7,5541465,19960612
7,4438410,19920214
7,4019031,19920209
6,5108180,19960313
7,3111000,19980506
6,4707855,19921104
6,6125259,19950126
5,4523708,19950126
5,3506854,19980303
5,5692855,19980402
5,4437371,19960201
6,3619925,19970215
6,6296392,19951022
6,4612410,19941126
7,3177668,19920907
5,5897844,19920907
7,4167234,19940403
5,4080716,19980605
5,7094255,19951120
7,5767575,19951120
7,5281832,19950828
5,3973695,19950602
5,3283206,19940101
6,4894722,19980114
7,3566770,19960602
7,4034934,19920828
7,4460950,19930808
7,3350592,19960223
7,4795136,19980130
6,5032950,19940601
6,5326372,19930909
7,3287258,19980411
5,4666800,19980411
6,2985632,19970319
5,5372676,19940920
6,6288905,19931010
6,4390290,19971019
7,5834597,19961230
5,4432185,19970528
6,5689488,19930308
6,5465390,19930917
6,5541777,19941111
7,5448716,19931020
6,2937978,19931015
5,6022380,19920625
6,4067496,19980207
7,5203629,19921027
5,4874781,19921027
5,4759860,19970126
5,4304322,19980206
5,3461220,19931221
7,3125048,19980331
6,5159913,19940414
7,4344200,19960605
6,4697680,19961213
6,4813217,19920828
5,4816650,19961018
6,3712995,19950929
5,5996512,19930622
7,3951990,19930622
5,4986414,19960305
6,4114050,19930815
6,4756740,19930512
6,4097142,19930405
5,4456200,19970723
6,3281256,19930728
6,4184432,19961023
5,3478059,19961023
7,4153110,19930305
6,4012020,19980220
6,3706780,19980606
7,3750784,19930413
6,5823477,19920413
6,4681924,19950408
7,5523177,19940822
7,3212932,19931105
5,4685385,19920131
6,4645318,19921221
6,4656501,19950307
6,6302520,19921221
6,4279470,19921221
6,3589092,19960302
7,3005834,19940817
5,5499648,19940817
6,4159512,19960413
5,4592588,19960413
6,3716412,19941106
6,5884176,19950417
7,5363575,19920608
6,4351276,19961221
7,4972128,19961221
7,6411405,19980613
6,3627465,19970219
6,4679220,19980622
5,3878286,19961005
7,3370248,19980104
7,3773480,19940713
6,4059423,19950715
6,3849144,19921027
6,5129075,19971202
7,5159310,19950304
6,4203850,19950215
7,4477733,19960518
7,5091878,19951120
6,5970784,19960804
7,4856070,19971001
6,4784136,19970322
5,3436412,19930121
6,4948581,19940809
7,5470816,19940915
5,4265664,19950515
7,3524418,19960315
5,3815526,19970729
7,3947295,19970729
7,5178249,19960407
6,6183672,19980419
6,4537820,19950919
5,3372630,19950919
6,5308092,19950919
7,3957838,19960319
5,4843384,19921216
5,4221666,19980307
5,3948210,19920814
7,4559880,19960627
7,5336708,19930430
7,5544539,19961024
6,4610971,19930530
6,5239923,19930521
5,5635704,19930521
6,5996224,19930521
6,4289139,19940716
6,6537685,19970326
6,5854868,19940317
5,5085817,19960417
6,5233775,19950814
7,6063360,19950707
6,3975348,19950707
6,4542208,19950527
7,4294296,19950302
5,3070860,19950717
6,4414592,19950814
7,4288515,19950814
6,3128476,19950814
5,5370176,19971021
5,3381748,19980429
5,4008974,19980429
5,3612750,19951204
5,5159160,19921208
5,4075776,19950823
7,3711258,19960508
6,4993568,19940915
7,3493210,19970226
5,3957096,19970206
7,3904560,19950829
6,3867500,19960712
5,4297260,19920806
7,5352956,19920408
7,5312340,19950129
6,4631680,19950105
7,5320320,19930505
6,4889160,19980222
7,4278560,19950915
7,3454137,19930430
7,3705420,19920408
5,4139716,19920408
7,5440413,19970411
7,5234145,19970618
6,6922196,19930319
5,5100480,19960127
6,4010636,19931110
6,4563208,19960828
5,4818854,19930610
5,4363320,19930920
6,6779158,19971014
6,4400655,19940731
5,3729699,19940731
7,3565465,19960912
6,4198220,19960628
6,5452070,19950820
6,4789640,19931230
6,5747568,19930922
7,4251772,19960207
7,5148139,19950213
7,4228389,19970901
6,4518882,19961021
5,4864953,19940622
6,4750967,19960902
7,3624390,19961018
5,5115402,19960123
5,3992144,19950305
5,5649142,19961122
6,5219049,19920911
6,3554496,19980518
7,4200768,19970809
5,6523195,19921026
7,6029275,19980603
7,3753600,19950731
7,3604692,19940102
6,4310982,19950804
5,4559463,19950729
6,3818496,19930930
6,3950826,19980325
7,6096160,19970520
5,3606690,19921125
7,4740417,19970911
6,3823157,19950117
7,4900041,19960817
7,5340438,19970305
6,4220371,19970305
5,3813570,19931006
6,3863592,19931006
6,4168140,19980706
7,2754216,19960905
6,3590808,19960905
5,4588636,19940323
7,3523520,19940323
5,6134820,19980516
6,6483008,19961119
5,5031808,19940312
5,3262275,19921111
6,4938058,19930923
7,4588290,19930316
7,3916822,19920316
7,6401894,19940505
6,4874896,19980225
5,2943330,19920210
6,4983776,19960711
5,6248554,19960711
7,4186528,19970318
7,5959520,19960724
7,5989882,19960724
7,4343776,19970902
7,5016802,19930802
5,4060928,19960622
5,4033557,19960622
6,5375875,19950217
5,3987130,19941205
5,4291677,19980205
7,5437460,19951118
6,5718911,19930125
5,6143907,19930117
7,3636889,19960805
6,6786080,19931224
5,5285130,19940712
6,5619146,19921213
7,3840720,19950823
6,4417518,19930125
7,3987872,19920223
5,4763088,19970820
6,4871898,19980418
6,4665060,19980418
7,4670001,19970719
6,3995748,19930924
5,5692232,19920801
6,5754342,19920210
5,4948710,19960423
6,6289536,19950726
6,4405688,19951021
7,4834590,19940110
6,5205970,19920202
7,4645446,19950902
6,5426400,19980701
5,3997105,19920804
5,4207630,19920511
7,4932655,19970120
5,4234260,19980430
5,3796796,19930410
5,6061452,19950130
6,6589800,19930325
5,3623334,19931020
6,3184132,19920201
6,4499319,19970723
7,3468748,19930107
7,5068800,19950106
6,3901227,19980728
7,4638492,19931231
6,6072652,19950525
7,3869234,19970910
6,3318400,19951220
5,3282869,19940810
5,3614154,19920718
5,3662106,19950504
7,5736960,19970906
7,4144420,19920906
5,3510848,19961029
6,5976044,19970405
5,6220416,19921218
5,6134590,19921012
7,3189375,19951210
5,3932631,19931231
7,5003110,19980106
7,5157180,19970301
7,6915650,19960426
7,5942297,19960426
7,4621800,19940303
5,4342953,19960427
5,3138330,19931027
5,5339285,19980321
5,6561456,19920719
7,4723862,19970416
6,5023950,19960901
5,5582944,19930924
5,5043819,19950801
6,5146449,19960229
7,5519547,19960213
7,3149631,19920929
5,5058795,19960909
5,4392311,19920703
5,4099923,19930227
5,2835270,19950810
7,5082975,19941015
6,3895815,19921204
7,4907588,19930320
7,4792704,19960414
5,4388608,19970520
6,4002124,19980302
5,3164335,19970320
6,3631234,19960202
5,4288182,19950317
7,4762871,19970222
6,3952025,19930808
6,4442624,19950312
6,5451594,19950114
5,4225440,19921117
7,5272170,19951031
7,4093472,19940530
7,4905040,19950630
5,5016217,19940830
5,5435936,19960904
5,5080218,19930811
7,5755863,19920712
7,5845887,19980622
7,5547410,19940817
5,5067387,19950120
7,6241686,19940620
5,4212221,19970129
5,3338920,19920402
6,4667784,19920526
7,4190200,19920603
7,2990182,19941228
5,5657960,19950403
5,3157102,19950401
5,3288210,19970715
6,4635940,19970715
5,4151212,19970715
6,4705600,19921030
5,5894760,19920219
7,4403698,19960205
7,5439762,19950503
5,4248828,19930925
6,4232399,19930925
5,4654371,19920728
5,4661046,19960908
5,5410878,19940713
5,3770004,19940713
6,3015572,19971030
7,5912760,19960506
5,4479189,19970121
6,4431512,19960923
7,4987362,19950209
5,5914090,19950209
6,5059770,19971012
5,3206424,19950329
5,5828797,19950507
7,3571541,19950731
5,3875806,19950904
7,3168120,19940418
5,4309656,19950914
7,4521188,19940704
5,5973204,19940721
7,4041800,19931110
6,3764206,19931002
6,4130161,19960813
7,5343563,19940521
5,3951660,19980625
7,3340736,19930417
7,4094608,19950423
6,3108858,19950423
6,3587584,19970910
5,4719960,19970910
7,4554424,19980717
7,3737448,19940926
7,4935133,19940926
6,5129346,19930723
5,3996737,19940428
7,3840512,19971026
6,4270260,19971026
5,4930016,19950121
5,5821211,19940205
6,4782032,19961228
7,3747424,19960919
7,3484676,19950821
7,4734304,19960410
7,5230008,19950529
7,3921804,19950529
5,5292045,19980205
5,3857082,19940909
5,3791814,19930929
7,3391767,19971029
7,4530495,19960328
7,3571392,19970705
5,3745544,19980115
7,5720670,19930328
5,5483320,19960630
6,6041760,19940417
7,4548505,19931203
7,6302750,19980225
6,3404948,19931207
5,3018428,19930908
7,3297606,19970322
7,4092396,19970322
6,4766368,19920119
7,5698272,19940107
7,6272607,19950403
7,5738600,19951129
6,4255290,19980313
6,3828934,19951030
7,6246016,19920125
6,4551225,19920125
6,3469009,19940525
5,3951045,19951209
5,3742622,19940502
5,4999564,19971017
6,6056966,19951212
7,6024960,19940424
5,4714416,19931130
6,4200560,19940418
6,2966964,19971023
5,3730664,19970722
6,5294511,19970722
7,5451460,19931130
7,4838392,19970311
6,3962699,19930526
7,3444784,19980319
7,4720127,19950126
5,5404344,19950126
7,4862055,19960809
6,3042954,19950716
6,4489316,19950716
5,3406838,19950423
5,5291703,19960206
5,5554892,19940404
5,5540640,19980501
5,4673600,19931213
7,3753644,19940825
7,3134317,19920906
6,3552850,19920906
7,5747183,19940111
5,4266024,19951203
5,3177210,19971231
5,4029750,19950202
5,3478384,19970312
5,4831567,19940420
7,4931706,19940715
7,5906241,19970221
7,4033036,19940921
5,5090715,19930309
6,5835088,19940330
7,4751190,19940330
7,4324509,19930701
6,5230788,19930701
6,5555847,19970328
6,3283035,19960321
6,5149795,19970403
7,4022004,19920731
7,4009047,19971113
6,5573365,19930121
7,5128544,19931218
5,3428012,19920630
5,3716300,19970510
7,3290644,19970510
6,6660532,19951227
7,3968864,19920914
6,3037424,19971121
5,4229640,19970704
5,5236348,19970719
7,4859124,19970726
5,3894720,19951225
7,5948600,19930326
7,4317612,19930117
7,6505344,19960818
6,4746198,19980324
7,4263424,19930528
7,6302052,19941029
7,5543972,19960425
5,4684085,19941024
5,4264350,19970316
5,4999768,19970428
7,6442456,19970223
7,4276448,19980222
6,3336498,19980505
6,4413255,19930527
6,6857334,19950408
7,3673098,19930331
6,5805655,19950903
