"lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
151609,19920521,708193,1801740,14683,72069
192016,19921221,751151,1428118,51329,72127
701719,19920530,174887,7498305,10,117712
701719,19920530,115449,1594775,39837,87866
873025,19921009,113849,3725680,40856,111770
873025,19921009,653186,3014190,18261,68349
544504,19920408,323691,6721545,2890,102880
544504,19920408,579083,3336274,6011,69723
372883,19921102,526181,603580,12348,72429
670967,19921228,95330,1836907,33013,79519
275446,19921101,796885,1387295,2327,118911
275446,19921101,392768,6815927,23853,111645
275446,19921101,448306,4425099,36762,75256
275446,19921101,266841,2169396,31301,108469
392983,19920117,588739,5665901,28631,109662
895573,19921216,643280,5274654,36895,73395
346432,19920403,131648,1829127,4162,100778
346432,19920403,600330,1217997,43500,73818
346432,19920403,130850,6144736,3486,112851
376708,19921105,54903,5644300,7437,111474
376708,19921105,332691,5289973,612,103420
721103,19920802,606623,6145892,13695,91775
95444,19920619,298414,3954720,3489,84744
676508,19920809,188970,807116,10938,123538
676508,19920809,11803,1028880,48915,102888
676508,19920809,770067,2228578,39221,68221
427025,19920820,356393,6817883,59019,86962
427025,19920820,217458,2451034,56465,82526
355435,19920107,41822,2822112,16508,105829
355435,19920107,321755,8706026,9324,106604
355435,19920107,522943,3660543,33782,117955
355435,19920107,291049,3465379,53039,62401
54449,19920722,192248,2889557,11543,80414
401134,19920704,354244,1653945,42345,77893
401134,19920704,172433,2258145,26616,90325
401134,19920704,466094,3324379,22536,63604
401134,19920704,75479,4895746,54314,87268
650116,19921211,224053,4595996,31629,58622
532759,19920718,30056,3709520,42606,59163
532759,19920718,341421,2047374,23527,87744
532759,19920718,621951,1668771,27352,112375
876442,19921219,30485,6866493,35996,84928
876442,19921219,408509,5834347,16206,85048
36586,19920220,20161,648696,21736,64869
36586,19920220,440798,7746220,28447,104326
630355,19920420,9978,8684662,4642,113278
630355,19920420,42250,590163,38002,71535
630355,19920420,308760,7004250,36458,106125
899143,19921223,730878,935331,49900,114530
899143,19921223,347624,3176059,19933,100296
843304,19920905,586578,2773140,3392,99873
843304,19920905,618639,1713360,46685,93456
843304,19920905,657447,2808820,10223,84264
662446,19920507,644054,3193664,58025,59881
635876,19920604,733150,4174047,4806,70987
654515,19920125,359275,6404448,17534,80055
59578,19920811,51932,8952435,24811,113035
684295,19920814,316957,2708245,42994,118436
702247,19920907,425842,8662318,30954,106069
260905,19920224,346938,3374364,5682,119095
260905,19920224,580443,1357367,23744,91405
803873,19920425,628581,5230590,45590,90573
269129,19920629,611091,3807828,5798,60123
269129,19920629,206064,1806233,54346,58203
269129,19920629,495450,3577439,10865,86725
897598,19920810,634342,3446037,1182,76578
821234,19920303,731745,7387560,33528,106602
821234,19920303,513,3816477,49458,84810
397366,19921023,197967,8053344,11195,123897
488090,19921028,10255,2447025,15163,69915
488090,19921028,258452,4654452,53828,84626
293557,19920826,614192,4535256,21661,66369
293557,19920826,317368,2172228,31598,83121
293557,19920826,389679,7251506,4820,106119
755722,19920523,428122,1132007,31638,63006
755722,19920523,234512,867900,9128,86790
755722,19920523,636114,4116313,39104,63004
852146,19920812,414552,3449278,24930,87991
387475,19921211,510094,1435291,1514,66244
892768,19920501,427653,6164457,48303,94837
892768,19920501,352419,3496046,19922,88284
892768,19920501,698919,4322901,13327,115072
892768,19920501,365576,820780,8786,98493
514355,19920601,474059,809895,12765,61981
831016,19920218,508484,1170088,37172,89547
181279,19920311,306253,2140708,11830,75554
282125,19921030,231283,1803190,12941,72856
611086,19920218,633909,4196214,21470,110572
611086,19920218,499654,6548374,51663,99217
266834,19921202,80772,6073348,57539,105166
318856,19920319,77417,2596391,32747,83664
318856,19920319,619193,4359667,18137,66729
132850,19920331,265269,5009820,21065,74055
489647,19920808,647460,3483389,39488,84445
489647,19920808,257324,2260230,5725,76878
720370,19920422,724598,5883402,51987,97353
720370,19920422,348161,5745880,46705,72549
720370,19920422,339921,7182813,50169,117654
846634,19920207,54081,1434620,33429,62104
888815,19920815,513982,8802183,48323,119757
761353,19920918,171269,1340260,42634,80415
761353,19920918,280357,5031073,50306,80240
761353,19920918,703959,4663897,46046,117775
180337,19921211,588660,7097729,55383,104918
365390,19920730,29129,1692992,4429,63487
365390,19920730,770115,2815750,29855,71104
365390,19920730,107866,8080084,36918,112431
365390,19920730,103068,524819,14291,64263
210076,19920712,457193,3302138,9398,69010
672007,19920813,257179,5339952,44225,68169
672007,19920813,790930,4201451,7748,121254
531773,19920930,466437,1237807,42607,84204
531773,19920930,204404,1666888,40712,78503
643252,19920701,670114,5311992,39309,65044
643252,19920701,113332,3955270,17050,80719
646600,19920715,789867,1150616,50040,117409
646600,19920715,521841,7078716,39552,111769
646600,19920715,173684,5800344,56179,105460
102086,19920517,303197,480072,56896,72010
847219,19921124,482298,125466,46811,76816
657457,19920308,635155,2805968,35966,65407
657457,19920308,215724,7954233,26650,98382
657457,19920308,767133,5645270,31620,72006
669188,19920304,4682,317336,8685,95200
222337,19920331,217648,619989,36686,93937
740111,19920104,436505,1284358,7976,86488
740111,19920104,95515,3021020,12782,90630
774790,19920803,600940,2164910,16908,110454
660325,19920920,635454,4493384,32756,83365
158818,19920909,44126,4661442,22265,64207
793813,19920328,100719,2235623,52126,103182
250324,19920708,688349,3145353,18100,80238
598894,19920427,424839,4714664,18632,105828
27536,19920820,69398,5469560,14796,82043
27536,19920820,757794,4999752,20287,111105
161341,19920131,210230,4515271,59493,68413
784733,19920903,164784,5490876,46061,110926
784733,19920903,718211,4818385,12610,73750
784733,19920903,559067,4083021,2583,67562
534862,19920219,344381,7055581,47285,85522
553958,19920622,593163,369305,1708,75368
553958,19920622,148129,2001104,5637,70627
273592,19920220,1464,2027708,23959,81927
819724,19920313,502374,4769052,53158,82581
819724,19920313,374532,2067591,36512,96391
140726,19920513,54813,3535620,20333,106068
140726,19920513,429254,5271289,31302,70993
140726,19920513,599440,5080086,35090,92365
162566,19920309,749579,3546960,14858,97712
162566,19920309,559698,3339573,47269,105460
162566,19920309,431640,4774581,34648,94297
737894,19921229,704265,3980305,34531,76153
737894,19921229,565449,6233352,34793,90865
232852,19920916,490022,99176,30767,60720
232852,19920916,585131,1945776,8455,72966
879713,19920305,361912,8124572,2817,118434
126773,19920908,60874,5871584,42780,110092
891031,19920723,59833,6034665,53697,107569
412931,19920316,695936,9180388,29700,115914
216679,19921017,485041,3453583,59913,61561
216679,19921017,411886,4052376,44418,107871
228700,19921026,512179,2977875,58689,71469
228700,19921026,363127,4082077,34379,71406
836506,19920629,747829,6756444,10779,112607
836506,19920629,548478,6869025,2364,91587
308491,19921024,743593,324038,10254,98193
175996,19920421,603881,4819095,15151,107091
175996,19920421,618349,5576164,46775,76038
175996,19920421,576955,603483,13272,121915
724448,19920502,298416,6791948,56782,84864
724448,19920502,118208,1922681,14464,73572
722741,19920401,704648,7525985,5975,99156
702505,19920109,490948,4940368,9273,116335
652046,19920829,359250,2880328,19539,78554
572642,19921122,248170,5040665,28656,67089
77038,19921014,170279,3643029,30014,80956
741443,19921110,564105,584540,2219,70144
523759,19921029,77820,8104572,32199,107869
523759,19921029,145226,1016976,21336,76273
523759,19921029,3295,4313844,23257,71897
822622,19920109,543543,621915,53820,95191
216262,19920802,778675,1909713,4916,105218
216262,19920802,783957,2800142,55354,122455
868817,19920724,642121,1875290,24941,63785
868817,19920724,621471,1929921,50257,83546
233534,19920308,615810,7004941,34176,103546
256954,19920523,156903,9603510,57107,117594
807439,19920404,424322,249260,7204,74778
807439,19920404,378001,2537784,45408,64739
854216,19920717,556747,4242349,49982,108223
892853,19920401,435230,1048689,55008,69912
255271,19920627,540249,6064490,38306,77353
255271,19920627,752834,6537762,7015,113208
758083,19921221,123753,6860031,45981,106605
758083,19921221,278979,8419228,30609,117477
758083,19921221,794472,2349660,5405,93986
430334,19921023,534681,3227156,35448,102939
430334,19921023,769030,2261742,29053,65940
430334,19921023,173837,5350324,11480,114649
341684,19920430,691952,5143612,39668,116635
341684,19920430,278527,442619,21752,90330
341684,19920430,659911,366692,40974,112252
796180,19921128,262277,850132,2292,74355
198109,19920110,362578,324830,27235,98433
198109,19920110,38576,6747409,40709,90874
609496,19920911,767757,1459776,21755,109483
609496,19920911,488813,5765728,44654,108107
44482,19921108,143721,5117688,18098,105883
353119,19920825,387622,2178043,27143,102576
126679,19920109,53780,520134,35824,104026
560005,19921121,110142,2484013,15976,69128
560005,19921121,114615,6130592,17945,97776
473822,19920418,369212,5381040,52278,76872
473822,19920418,541380,4457384,50266,85281
293680,19920819,96445,988827,39849,86486
892508,19920430,511196,1064723,37097,72430
580765,19920715,546498,1967654,45682,92668
167062,19920103,253952,1867821,34575,114356
64847,19921009,375339,4480565,57579,84859
64847,19921009,384696,6980265,54383,106840
706988,19920315,2020,1626443,35372,55321
706988,19920315,348292,2919129,9541,80416
282110,19921002,771698,3815386,22831,106179
282110,19921002,323301,3114730,16042,79457
282110,19921002,110258,6277837,34947,76095
282110,19921002,296283,6205738,1385,76756
215483,19920321,798673,5208621,21721,106298
215483,19920321,519628,3262248,210,98856
464191,19920205,21170,3635778,10636,65470
268459,19920528,413472,543096,24910,83127
680518,19920710,368505,5859676,3048,94409
680518,19920710,28053,1863995,9049,58863
825307,19920511,336334,5290805,7367,82219
825307,19920511,763647,2849876,24818,102636
606535,19920202,160219,4763778,31346,76752
606535,19920202,670172,3505227,29628,68528
568039,19921115,72619,2495644,33483,95496
276799,19920330,302859,6635597,24859,111710
656410,19920214,189641,692256,25513,103838
15001,19920601,672338,259439,8263,78618
161645,19920523,566295,544508,11635,81676
38065,19920403,638140,2747024,33509,64686
38065,19920403,417558,6073281,10092,88531
44158,19920115,102952,1563960,18289,117297
44158,19920115,704963,9052478,50590,118075
44158,19920115,312128,3016731,3297,68406
333736,19921005,688125,550979,27896,66785
333736,19921005,790546,4698420,820,98190
721919,19920629,1884,6964932,44508,107152
180004,19920505,498229,3728233,50261,73632
708044,19920318,88232,2391650,20421,73213
36214,19921102,372103,1266747,36458,70505
136957,19920121,115007,3474800,9121,61320
136957,19920121,109547,4777021,41866,93392
136957,19920121,558647,1688563,32076,102337
536440,19920818,140961,3603528,49907,120117
130987,19921112,368572,984336,8030,98433
130987,19921112,711939,9177033,5346,117054
169052,19920106,593222,3156480,8469,78912
169052,19920106,436352,3091992,13141,77299
325969,19920924,724468,2047613,25118,89545
538555,19921008,251554,5606630,52085,90332
184150,19920308,555650,168857,7979,102337
444775,19920603,421190,3889095,3032,66670
444775,19920603,409866,3018928,54102,106550
444775,19920603,604379,3395717,39273,77000
580009,19920413,375407,5665694,14024,88943
634340,19921105,304199,2501411,6708,72190
801421,19920207,450043,3773476,54907,59581
801421,19920207,657151,4995404,15292,66487
801421,19920207,727118,2493984,30034,68704
163601,19920202,36967,373176,37516,114237
440602,19920410,10796,1505388,45613,102407
440602,19920410,640635,4679532,52058,94536
440602,19920410,756631,5400320,1685,101256
224327,19920119,219508,2098410,36135,85649
35380,19920412,317940,3682866,32178,117475
585937,19921030,78896,6187137,55435,112493
585937,19921030,385396,7332831,27411,88882
585937,19921030,540533,4091126,14896,94410
783920,19921231,470823,3408220,19328,107628
230410,19920808,531297,657493,31177,79696
261934,19921027,546504,2945912,49449,93028
261934,19921027,333817,8978230,6252,111048
261934,19921027,55891,7679368,7969,110813
397681,19921220,351680,1527332,1508,103900
247798,19920103,448604,2586598,30853,93154
88999,19920207,220716,3764410,4381,98202
20233,19920606,263031,2240521,19501,59641
595129,19920127,28485,2826960,23753,84808
595129,19920127,30933,9133257,23121,111835
76843,19921225,109779,708352,37163,107326
76843,19921225,327355,6705731,25828,82940
562798,19920814,8445,5278416,36747,81206
347189,19921109,298490,1041936,54940,89308
347189,19921109,706928,7395149,33725,116093
347189,19921109,535406,1008966,41109,86482
380006,19920209,103020,4051159,16589,61381
2266,19921120,618642,3553508,17067,93636
193726,19921030,401132,4132440,10030,61986
647510,19920630,51058,2373285,36568,60543
125830,19921129,102061,208359,7599,63783
125830,19921129,129243,1637372,35539,76334
711119,19921021,478456,4828291,28508,86065
380233,19921121,50849,890920,48023,107990
264793,19921209,124964,7679374,54049,119337
264793,19921209,255059,3776284,51065,60842
264793,19921209,370168,2819267,321,74289
173113,19920222,323078,2422332,52361,66063
173113,19920222,584376,7301750,16124,87621
173113,19920222,5974,6141861,48485,112798
108100,19920815,209136,1552003,29060,62707
108100,19920815,536418,2036146,2851,87263
180697,19920719,19047,478189,3865,57962
180697,19920719,106843,2197609,28402,110990
180697,19920719,450809,344916,576,105586
533060,19920910,707666,4686164,50805,100417
895325,19920323,25679,4403214,34841,96280
730996,19921113,63969,5740891,20082,115977
730996,19921113,261582,308714,39731,92614
437041,19921021,495354,1190109,13493,80959
223796,19921016,473097,3638238,39574,64204
770992,19920908,530332,3542006,42409,81738
458653,19921128,712016,1323010,27344,61678
310007,19921220,304674,7402890,55819,100719
783022,19920528,727972,1781946,3411,119996
784906,19920706,760642,667423,20309,102156
548260,19920804,328925,5609675,34097,117234
548260,19920804,727853,8110095,20789,112849
807482,19921009,291992,4083030,6450,119038
807482,19921009,308716,6488321,41396,103482
587266,19920418,669760,7534703,17858,103783
168181,19920921,174350,1974149,31032,85461
848239,19921104,591771,4794718,42878,111765
848239,19921104,310812,4287225,46675,109368
698480,19921105,502750,1928003,27236,105163
698480,19921105,107696,4674925,12584,102221
51728,19920604,697716,8225664,12854,102820
51728,19920604,108922,3823221,25973,115855
125974,19920905,58877,2726266,40955,110152
436516,19920319,792522,4315531,21108,96869
716366,19921018,600459,5029854,781,81565
885814,19921012,771162,1208467,18549,73987
885814,19921012,119677,8147409,48906,101800
75811,19920209,120435,3201946,23190,87325
624748,19921215,181966,5939084,32183,122877
624748,19921215,120701,4386891,29837,103302
619375,19920313,66932,5639822,58224,113935
413372,19920916,627146,5043617,9668,64386
413372,19920916,569993,808684,8636,123778
426854,19920215,312629,6402279,32858,98496
849430,19920529,528637,166561,58646,99936
849430,19920529,794365,6645788,35043,87559
538210,19920128,288150,338027,52180,68288
582766,19920504,732624,6980870,19227,99395
725644,19920828,671287,6291250,37929,75495
826951,19920326,307024,2989929,4965,61860
732982,19920528,449744,503034,17983,101623
732982,19920528,760123,2484489,7053,70985
411679,19920319,63644,5888785,8863,96458
646315,19920121,750930,6988615,36913,118854
646315,19920121,79548,6415668,43071,91652
147961,19920817,393442,1228344,56401,92125
849742,19920425,549517,153516,1446,93989
195286,19920820,396584,5929050,35784,100834
85937,19920321,776346,4505878,13780,85338
643678,19920914,255372,2256512,38553,79641
490715,19920826,699077,1506456,36454,64562
490715,19920826,551307,1075757,24131,81496
547373,19920411,67521,1021124,11581,89311
547373,19920411,410426,5479240,54865,80184
824327,19920212,208593,743282,18163,90094
824327,19920212,513234,1100039,763,74832
824327,19920212,321819,6742850,35867,110448
348347,19920731,384783,2196497,3493,112066
795853,19920920,725757,7487424,31295,106963
306394,19920704,190646,510572,58317,104198
306394,19920704,182744,4117471,30970,109604
576775,19920108,149230,5445682,36513,76753
576775,19920108,99276,2749482,50136,76516
576775,19920108,530805,5936912,40317,110146
576775,19920108,427291,5611351,21620,73096
591725,19921112,772062,3929413,29146,68041
116929,19920620,290383,3570762,526,82402
116929,19920620,452801,1578402,7669,105226
319502,19921115,105385,1651771,6401,83422
339802,19920302,169349,7020783,40975,85100
339802,19920302,791974,9515719,32472,123956
317626,19921128,635886,5465550,19521,109311
482101,19920329,665983,3508110,35859,116937
708583,19920812,254184,5183226,46833,68290
708583,19920812,317734,6523405,28326,105103
538199,19920216,634338,3435210,45095,76338
538199,19920216,508679,8269485,40508,101259
791774,19920502,458807,2097746,435,105946
791774,19920502,761705,692534,42584,106000
791774,19920502,361684,8641066,26965,104740
581038,19921004,500484,4898718,54110,89067
863174,19920305,48449,2235904,20831,83846
511795,19921110,38541,2219310,19640,88772
511795,19921110,550241,5496723,26429,77473
262297,19920107,343645,5851102,24444,101317
262297,19920107,488035,303833,43901,61380
692611,19921025,485060,4138358,54124,62702
692611,19921025,401422,4323547,58206,79404
882433,19920711,612764,1509057,48693,100603
882433,19920711,308653,3655608,30620,99698
882433,19920711,244238,1063998,10164,70933
882433,19920711,694804,4808112,51029,107926
491330,19920517,588696,4818609,31873,107080
491330,19920517,606170,538070,7480,64568
491330,19920517,686037,4010160,4058,61380
204038,19920928,689305,2976821,17190,77656
257372,19920125,495924,5567710,45353,115194
146986,19920113,420047,2297639,50219,58021
270238,19920310,329302,2108763,1782,79877
562819,19921216,695316,3084130,43342,78676
562819,19921216,568559,2604048,32517,97651
562819,19921216,197045,3278796,21381,68522
611056,19920320,376458,2582462,37273,92066
169108,19920713,310937,8590327,23699,116875
285626,19920926,319401,6391755,59149,85223
285626,19920926,553317,4933044,47309,82217
396292,19921116,247668,5331645,34152,96939
351473,19920313,210483,1811511,33999,83608
766073,19920919,346819,6903460,16633,111948
887801,19920923,288502,6426992,53321,89429
887801,19920923,51725,829976,52230,100603
887801,19920923,535517,307393,24373,93149
219094,19920202,612240,1036989,4595,69132
219094,19920202,310405,6103161,58547,84923
138406,19920316,694489,593380,27554,89007
837782,19920617,703204,1419631,46176,72430
837782,19920617,88491,3368798,11310,88769
66071,19921212,14039,4669847,1770,57181
449344,19920602,112643,7615944,4487,99338
449344,19920602,388588,1825784,38048,100594
449344,19920602,584089,1994202,43567,70383
376307,19920110,2856,4826284,48854,105531
63100,19920330,523313,5500169,36681,80177
639316,19920518,123758,3880651,2891,106905
78155,19920808,477310,4667713,33051,77237
395944,19920704,689028,3661164,18947,61019
250492,19920528,288984,1933510,41821,118378
505097,19920324,549046,1084069,35129,65701
351986,19920117,50859,895875,15968,108591
351986,19920117,501060,2440392,31803,63662
351986,19920117,506172,3382468,29673,70689
351986,19920117,17078,2985210,43461,59704
272971,19920319,559537,4741634,57940,95790
245455,19920918,580642,2899169,39127,103357
245455,19920918,116564,6728443,23277,94833
163726,19921231,654917,2620632,12789,112312
163726,19921231,170503,1557765,33147,94410
163726,19921231,110928,4370325,6721,116335
380041,19920816,449962,3596359,53952,114716
415648,19920717,70532,4808096,45879,90151
415648,19920717,542091,4711305,59788,67984
19366,19920903,764056,4829526,33264,67201
883168,19921005,402890,4792341,54192,107572
883168,19921005,158280,2885331,57136,80296
883168,19921005,214388,128934,59704,78142
883168,19921005,9492,6446854,1568,84089
883168,19921005,328880,7444593,12323,114532
294313,19920808,632073,4530720,6109,60302
365065,19921217,206834,3619164,39243,104449
365065,19921217,250255,5787562,32710,72314
578254,19920114,111014,4319392,2236,61500
65101,19921220,404642,4949184,23756,92797
65101,19921220,116046,2207981,18942,63722
882335,19921030,223712,1943211,33202,98142
882335,19921030,539324,5862190,9157,81798
882335,19921030,411143,1159532,53919,63247
640384,19920707,225128,2293673,20804,63186
96652,19920813,466474,6131995,2440,86427
96652,19920813,47779,5245927,25397,103606
424087,19921230,23898,7214684,21429,109313
79411,19920314,604788,5924625,57775,101565
249961,19920724,763925,994445,16781,119333
77410,19920816,317450,3815344,24604,88046
593170,19921128,656631,6690146,52483,95256
593170,19921128,51797,7963989,5070,104927
593170,19921128,139982,3841762,10572,121318
641569,19920127,340966,5165889,52500,120417
641569,19920127,329695,2414552,44893,103480
542365,19920303,89381,3357431,14840,82222
757777,19920129,407145,2104240,40510,63127
113921,19920118,384614,166462,28559,101916
308863,19921202,781058,2733648,30613,68341
308863,19921202,40642,465296,8064,94958
732475,19921025,281278,2493334,8379,75555
139774,19920412,27455,3179635,59200,82947
139774,19920412,13729,650517,8010,98563
139774,19920412,480236,3337280,3622,72972
814648,19920803,485340,927724,28954,79519
814648,19920803,294889,6341106,21926,113032
814648,19920803,189691,3027173,34103,106841
264859,19920703,163706,8760015,11716,106182
264859,19920703,362668,8395383,2028,103839
701089,19920313,337136,117312,7655,70387
585973,19920204,290964,6193281,16995,117297
585973,19920204,560518,6250820,4308,94709
539606,19920314,451478,4431295,28623,85767
539606,19920314,574231,4568235,55171,78312
809785,19920521,450806,6087242,51195,105406
309337,19920211,683276,2392556,27432,75554
604376,19920905,727551,7734748,29942,94711
604376,19920905,735660,4818980,803,101737
604376,19920905,692465,3751424,59853,87445
604376,19920905,644833,1408017,42674,106668
337297,19921011,625339,2503314,52911,75858
876419,19920514,776340,6523523,43275,84978
876419,19920514,743243,1400682,49107,77172
726974,19920612,540929,2954850,30249,118194
388754,19920107,501027,915948,45191,61680
388754,19920107,405639,7265845,49608,92676
687076,19920213,288004,2722020,39650,59519
687076,19920213,482844,7307280,27884,109609
6031,19920504,194979,1659176,16221,124438
6031,19920504,291098,853838,44833,65344
206077,19921003,586438,4268348,20816,91464
206077,19921003,416246,3719104,25160,69733
628808,19920820,722826,7138178,49533,110927
628808,19920820,255593,5365829,19723,92914
728249,19921010,668208,5356278,32389,70570
579844,19921210,294497,4176144,6185,89488
579844,19921210,1998,1709991,23864,113999
579844,19921210,540138,1166328,18043,70686
559897,19920131,673297,5155985,57090,76215
678016,19920107,505980,4087105,55542,119157
493520,19921015,514803,7198408,42304,109066
240280,19921203,480097,2692675,51790,64624
302755,19921011,70583,6459785,10269,93214
330832,19920326,363668,4971567,59406,103899
330832,19920326,155838,1484762,23435,113629
330832,19920326,209273,1969645,22911,70935
330832,19920326,71072,3717501,45914,62584
567281,19920403,745057,1943963,48976,66121
567281,19920403,333721,5846693,51384,105282
867547,19920616,164607,4179000,28196,100296
697015,19920412,657494,3304974,25932,87087
697015,19920412,85341,3050582,51037,79580
190510,19920418,154469,3921386,34564,91407
351761,19920827,87977,6419556,30782,117898
736571,19920719,610338,2569001,25234,74898
404764,19920724,627867,3909139,15906,107689
705475,19920306,74222,4737031,35755,71773
705475,19920306,235117,4536655,25131,63126
705475,19920306,398836,967410,31075,116089
705475,19920306,28508,1266993,24827,86190
378302,19920330,655361,4300450,5346,78979
868706,19920711,472439,2399397,7649,84684
868706,19920711,272447,3122746,28589,85165
868706,19920711,204313,2147317,56003,73038
458381,19920626,313980,6380704,6335,119638
458381,19920626,254124,1814459,24584,64686
458381,19920626,651920,7521254,14105,112313
370357,19921225,526844,1296478,39854,112249
370357,19921225,286592,937676,49652,94714
480439,19920821,544043,3551294,7111,65221
480439,19920821,526681,8032832,49563,102459
436177,19921231,489979,5709955,19871,118137
313634,19920701,655021,96623,24060,58559
223774,19920923,730959,9551616,36545,119395
223774,19920923,614326,5469678,24984,74417
223774,19920923,175175,5940807,24469,75010
750091,19920129,457587,3243576,49604,92673
565964,19920414,477717,2372566,12917,101681
46544,19920318,272660,161632,41303,97959
153544,19920213,83258,1824637,12855,74475
615193,19921123,450520,576436,42832,88230
854278,19920829,700429,566038,43030,85763
854278,19920829,161249,2334847,52007,78614
854278,19920829,304042,1778251,46231,62761
145468,19920523,419076,3880695,349,59703
145468,19920523,258517,6719427,52663,88530
88447,19920424,769710,6104302,42878,106780
88447,19920424,511873,8210406,41524,113091
88447,19920424,643501,7077903,33009,86668
597664,19921204,338899,5317542,49907,116272
754148,19920305,786717,7499701,512,108220
379834,19921005,539384,1831864,29735,85401
379834,19921005,618979,7067928,10015,113876
207790,19920316,734738,2807956,51799,106362
207790,19920316,676671,3954336,30059,98858
59689,19920601,467843,181082,709,108649
584920,19920713,112481,2661381,55696,89608
584920,19920713,281563,5097015,51190,92673
584920,19920713,225474,1939651,4007,83967
796132,19920929,547543,5143741,39956,95431
796132,19920929,154593,6198233,16814,98855
863900,19920110,226382,129528,17203,78502
863900,19920110,151597,4733101,41105,98915
568186,19920510,368976,8016243,19423,122697
478042,19920425,482280,2499274,53250,75735
154636,19921216,184477,6338006,26675,93688
142181,19920407,384234,4521494,15187,79093
142181,19920407,566367,3831317,50373,86000
142181,19920407,514176,2565963,17886,71409
107413,19920724,767675,8538936,17664,104558
451795,19921101,355369,837517,445,85461
451795,19921101,654139,327930,20092,65586
451795,19921101,11006,3358971,10754,55020
886289,19920629,702262,632115,23630,75853
886289,19920629,512419,3578475,2461,85883
755494,19920918,519871,8886995,16333,113451
498745,19920115,215374,1531759,25509,77361
172603,19920226,495939,7546149,4812,116094
129304,19921018,186156,614864,9642,74529
70190,19921111,545433,4201641,56052,88704
780665,19920711,783924,9035505,11564,120473
243685,19920917,115427,2968500,56613,86545
337780,19920729,510218,3161361,31181,73691
337780,19920729,18698,6654296,18005,97001
40945,19920927,618735,7941067,56542,99222
465035,19921203,71159,2712360,6783,67809
866056,19920807,490171,3793477,24434,69669
804175,19920125,682636,7121840,15945,97116
256916,19920718,740358,3045540,49932,83899
158456,19920203,306283,1642529,22070,77356
158456,19920203,575637,6612387,56346,102756
378992,19920729,403442,5669599,25825,80725
378992,19920729,797484,3131271,15871,94887
378992,19920729,112136,1477643,31627,68887
413143,19920731,562987,9741409,45715,122997
675227,19920831,373277,135026,9501,81015
675227,19920831,64632,2687128,14785,95797
722210,19920502,717992,3617928,43496,120597
245747,19920107,534889,5279071,50064,115431
712603,19920916,445034,2398574,40608,58740
35332,19921015,175659,1387720,59819,104079
35332,19921015,297749,6225345,1758,104803
112252,19920625,178627,8190387,4672,102337
206990,19920111,460987,5014049,59550,116877
206990,19920111,607746,7607066,45406,99222
206990,19920111,270395,3746602,51693,81922
206990,19920111,515555,777412,57859,94231
370690,19920630,679517,6666818,16972,89788
370690,19920630,453246,4077348,2538,71953
706351,19921006,546685,3116988,26422,103899
27499,19920915,198585,4000186,46840,101014
426232,19920701,88020,3161150,57288,60481
426232,19920701,148357,5902470,18801,84321
426232,19920701,559093,2145154,59056,69124
426232,19920701,74155,1676787,49396,67749
387224,19920919,644373,131734,10332,79040
769369,19921123,428023,3201066,468,57060
654410,19921123,338017,1861020,40722,63300
654410,19921123,524406,4065139,33020,85822
654410,19921123,83574,2336355,25014,93454
562850,19920413,98747,2967758,29460,104744
562850,19920413,413077,679174,55106,59403
515158,19921223,250610,7570470,18997,93636
515158,19921223,559042,2265899,10973,66061
515158,19921223,213856,1214110,5486,106190
871279,19920824,294409,2639776,35079,84203
871279,19920824,176236,2728126,58875,78733
871279,19920824,388103,4645251,46553,71465
871279,19920824,435524,3612262,2456,87570
871279,19920824,643160,3309390,53722,66187
239122,19921103,225705,7191342,46211,97841
239122,19921103,264769,4854500,28413,104025
239122,19921103,546859,6910539,32930,114349
239122,19921103,643957,2281104,7022,114055
840230,19920801,266259,3962426,5146,73514
840230,19920801,606420,3639614,28103,79583
543049,19920410,708678,5677230,34758,101198
543049,19920410,224500,3276327,28967,85469
97252,19920330,187819,566322,28789,114408
97252,19920330,543119,1252733,36670,69725
504440,19920623,210782,5416864,56300,101566
726269,19921025,129401,6150720,35822,85824
200681,19920819,220974,1894960,9754,113697
770756,19921016,616817,6935120,32474,104026
539783,19920728,404036,282003,47962,56400
371419,19920907,256950,7818454,39316,114416
183325,19920423,207603,5234194,646,90635
183325,19920423,376099,4071652,51703,70504
183325,19920423,41257,234857,25588,71895
876379,19920608,692826,4681565,12629,109127
783028,19920407,607532,6765650,44995,86370
233554,19920316,694538,1051295,34671,91950
562544,19920525,381735,539565,18528,109003
521320,19921214,314168,1042656,50967,70929
866629,19920320,658142,330033,49893,66006
866629,19920320,592563,5959944,42436,99332
866629,19920320,727059,4515671,57342,65161
15307,19920105,304233,5577387,390,74233
100942,19921030,136276,4629688,1969,78736
453703,19920921,783770,7785708,51375,111224
22855,19920712,103444,567396,48888,86846
22855,19920712,495537,910310,24863,91950
22855,19920712,466142,5540600,1221,66487
131372,19921220,399046,114503,58940,68701
131372,19921220,350268,1044054,49488,79095
852541,19920422,501725,3215115,48207,103602
852541,19920422,477781,2814016,20813,105525
852541,19920422,465083,4519234,57239,62883
489992,19921025,101660,664664,32637,99699
489992,19921025,295947,8377914,47963,116575
279145,19920802,60901,3101925,38767,111714
382409,19920127,66889,8002554,45197,111352
382409,19920127,70417,554964,51588,83244
