"d_yearmonthnum","lo_custkey","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
199205,225536,761999,1442672,53851,123657
199205,225536,524953,2937226,13764,118675
199206,825088,88821,4434059,49718,108589
199206,825088,799751,6595966,43451,111043
199211,485917,191870,8436041,28717,117712
199212,385849,348898,4388267,20648,116812
199212,385849,655436,2782800,27378,83484
199212,385849,696407,561348,47902,84202
199212,385849,727298,5379230,37603,79515
199212,518629,435352,5989946,53265,77239
199208,427999,133416,4927994,31501,86964
199208,427999,720679,4374873,55193,101978
199210,255244,25060,4778526,20700,59103
199210,255244,223430,4774865,37750,81205
199202,501088,525664,2152601,42330,101378
199202,501088,731029,3043231,15653,63599
199208,333287,310778,2804775,56886,107325
199211,852503,155803,7435200,29243,111528
199211,852503,485371,1356350,47036,81381
199210,9056,54877,4847128,30122,109912
199210,9056,711972,3142560,28093,119036
199212,794638,339770,3619520,47417,108585
199212,794638,106912,3454038,6310,115134
199212,794638,465060,5125200,46076,61502
199206,354512,134861,7773026,37540,113751
199202,591748,308817,2530558,13537,109548
199209,451891,149799,1281211,55816,110927
199209,451891,441749,8115456,12659,101443
199209,741373,22906,5197733,54366,109734
199212,368440,52885,4366802,11393,110272
199212,368440,21692,3320974,11044,96821
199212,368440,606704,1127469,37150,96640
199203,540916,764455,5565635,53266,91165
199207,253114,777168,4314375,53655,74707
199212,567742,172957,5480865,23313,121797
199207,849529,537179,1324387,37324,72969
199207,849529,260259,4389264,32278,73154
199207,849529,357716,3511926,23260,106422
199205,291610,28258,1186250,19485,71175
199206,625762,260955,2655492,31451,114956
199206,625762,96100,4081876,29226,65766
199206,625762,739564,2565648,31356,96211
199203,144484,628222,1252556,52613,69011
199207,749095,648305,6141023,7114,75196
199209,882577,513630,5916996,56753,98616
199202,1133,588102,1749417,58808,71404
199202,1133,446194,1787786,47995,68410
199202,443416,624299,5634335,35239,73395
199202,443416,635005,3289895,25313,56398
199208,472162,28956,7539800,59797,113097
199210,187198,303327,782222,27673,79818
199210,187198,208642,4406890,50964,93037
199210,187198,243503,4484119,38913,86789
199210,187198,767041,2632631,49611,66480
199205,596135,29829,5515659,46929,105529
199210,107980,428050,3031893,52373,58681
199209,330940,616891,7412226,28477,108471
199209,330940,117664,1648026,18857,100899
199212,859624,263338,1402822,12315,78079
199208,441908,792513,1123836,29948,96328
199208,441908,553536,311543,41456,95370
199204,12689,580692,5849811,39299,106360
199204,448210,232670,4327182,38363,96159
199212,312613,481183,3764893,44041,69849
199212,312613,670553,2687489,20979,91411
199212,460282,22624,2629254,48948,92797
199212,460282,271145,4129681,55505,66967
199212,460282,318896,3412316,52310,114892
199212,368698,272593,1841122,58145,93934
199202,526384,195804,7711288,15739,113988
199212,216139,492027,2955100,41889,61140
199212,216139,688119,3836032,45442,66424
199204,847903,783839,7498920,36359,115368
199205,250513,749370,6954766,39447,85160
199209,875278,324680,3675268,15708,102280
199209,385337,780665,7506209,58093,104737
199206,656813,152867,4991636,48388,115191
199210,854917,728229,628595,1904,75431
199210,854917,277894,8805323,2438,112312
199208,402160,198035,5211938,45268,67981
199208,796324,272429,2522538,56720,84084
199208,796324,251481,6457574,27147,85948
199208,796324,233962,1858031,17678,113757
199205,859498,327678,6853341,13734,102339
199205,859498,79394,5218882,56507,82403
199205,622355,516731,513826,59852,104862
199205,622355,723029,4686615,10758,63119
199202,443485,149356,1652691,29337,84321
199208,608656,283924,8413883,27828,114474
199203,762407,276878,7975898,53649,111291
199203,762407,245439,2768840,17518,83065
199203,762407,290722,2181992,57983,102762
199206,162826,2636,6702272,33384,92317
199205,750157,664077,4795030,32008,62462
199205,229159,387142,3687390,16727,73747
199205,229159,285454,5757760,28008,86366
199212,439906,124339,3680991,42189,81799
199201,874072,386716,535401,46658,108162
199201,874072,112673,8177185,46475,101140
199204,455677,484459,565824,29043,86605
199204,455677,405310,1944464,53013,72917
199211,438101,306084,539584,25483,65404
199206,713239,600802,1702770,9594,102166
199206,713239,309671,4369716,47761,100839
199207,832198,204515,1826896,21771,85170
199207,212671,228060,2173710,33615,59283
199207,212671,555881,8134812,37223,116211
199207,212671,762633,7630200,54995,101736
199207,212671,759281,1707478,46142,80415
199206,87911,484082,105539,5046,63963
199206,87911,754106,928056,15631,69604
199211,592115,569471,5185154,17453,92427
199211,592115,25216,3389393,59850,68472
199211,592115,598710,4608542,46490,108521
199203,239821,147319,5681116,18748,81978
199203,239821,783945,7953327,24423,121734
199203,239821,198683,8552064,38657,106900
199211,100348,694557,4189104,29516,93091
199211,100348,615015,455690,43728,55798
199207,544726,87523,5286820,29463,90631
199211,879185,699218,4338029,53280,73030
199211,545401,285799,3926516,44177,107086
199212,4984,672452,1566862,33653,85465
199212,4984,298093,2484389,39629,65464
199212,4984,434542,6800851,32100,88591
199212,4984,131049,2857785,39566,64802
199208,309715,676327,3703950,54065,78197
199212,54913,234566,6982059,35665,90033
199201,607970,645633,6497517,8556,94716
199201,607970,180376,4757960,8068,87382
199201,607970,369409,295678,52059,88703
199205,194495,62324,3987592,32277,77179
199205,194495,266956,4759276,11166,115376
199206,74890,574107,1388950,8255,70864
199210,236405,416460,3815491,5080,82586
199211,654325,364696,6901865,28535,105640
199204,241444,463769,8317152,5271,103964
199202,896941,227093,3876304,47249,61204
199202,896941,749304,6430739,13570,81196
199202,896941,573923,9784810,8768,119814
199202,896941,317905,4568786,2214,115373
199203,28580,681405,4941022,17896,83182
199203,28580,359835,8716172,55436,113689
199208,432793,565705,5134972,35294,106240
199210,826924,551959,7094561,29255,120655
199210,826924,379121,1680154,3706,72006
199210,826924,681691,1338128,56848,100359
199210,426115,297309,914403,1605,78377
199210,426115,367119,232475,289,71166
199212,188728,758880,2660102,25811,116331
199212,188728,728704,4331675,20410,103960
199212,188728,118628,7261594,59734,98797
199204,323198,598713,5616239,57352,108701
199205,585652,720151,5508948,46450,70267
199205,585652,377195,3943758,8665,76330
199206,862298,14291,843703,17134,72317
199206,862298,318264,2136228,37555,76935
199212,458569,28276,3068479,29028,72256
199212,458569,29639,7843150,3820,94117
199212,68015,282426,5856168,4839,84504
199204,116665,669470,6347930,29222,86366
199204,103189,551713,1729396,49267,105881
199204,103189,549729,7748017,25039,106722
199207,876833,354199,6017770,14522,75190
199207,876833,221521,6140765,47503,86550
199207,876833,688858,5248662,11796,110809
199207,876833,25314,371793,11829,74358
199208,568946,747753,8735292,41366,108043
199212,301156,238130,3454300,17426,64087
199209,659393,552011,2315192,37968,63779
199201,553604,359615,8373000,5708,100476
199201,553604,35108,3373385,48494,62586
199201,553604,727171,1526430,15565,71888
199210,845725,101210,5875579,11625,72672
199209,115411,1097,2836571,39181,59885
199210,356038,348293,804768,17745,80476
199202,245800,519099,4095490,43073,67084
199208,630643,442487,1839715,2229,85767
199209,514114,28392,4753404,41440,79223
199209,514114,616145,4471517,19923,63666
199206,819859,236730,5333504,44568,100003
199206,819859,307069,4639927,43,64563
199212,375823,40292,6038221,45732,73937
199212,375823,380896,193734,11343,118612
199211,745600,580742,5774376,33792,109363
199210,99901,777340,3889098,36620,85038
199205,476401,720145,4194396,33407,69906
199205,737336,319870,935480,36584,113391
199205,737336,39346,3598952,37712,77120
199202,474928,747801,554631,43414,110926
199209,899413,280273,2729600,49721,75195
199209,899413,137290,4467658,37973,79637
199209,899413,232039,4806549,40057,58261
199204,38947,61994,1355501,34069,117359
199205,667801,279759,4819787,46521,104324
199202,149632,97324,1046485,33744,79279
199205,595894,759855,574446,43841,114889
199205,595894,623599,5633472,49365,91353
199201,216446,297640,4539510,1335,98257
199201,216446,775849,2694734,12691,115488
199209,359734,51218,1145825,18185,70152
199203,671374,260185,3366799,494,68710
199201,453727,549137,5811939,21163,71166
199201,453727,530750,4054722,1008,106843
199201,453727,306071,319886,14548,64623
199201,453727,133280,4990464,5721,78796
199201,453727,36637,5919996,18768,94417
199206,850222,746867,750221,47398,114829
199206,150193,681392,134589,7991,82401
199206,150193,154221,4748919,9916,76513
199206,150193,778226,2194951,28078,78251
199212,466772,450163,1873414,38227,66788
199207,834577,769245,5666873,35998,78852
199207,834577,699147,1123187,33206,68766
199207,834577,753988,2001111,4248,122517
199212,624373,372495,313496,41056,94048
199203,552386,78295,4117819,22141,76397
199207,767066,351311,3471140,41780,81738
199207,767066,496981,4747104,57779,118677
199203,468628,397866,8640940,37691,117831
199210,276902,324346,1233297,1034,82219
199210,276902,80707,1984735,35373,101262
199202,835798,98342,4959258,39438,80420
199202,835798,365883,1559096,38237,116932
199202,835798,618670,7628649,21432,95318
199204,443795,379376,144080,3590,87321
199204,443795,164718,8824414,36832,106962
199211,153832,78225,5173846,22015,72193
199211,153832,213653,460592,14183,93998
199206,672013,171707,3557400,19614,106722
199210,413893,561369,3964902,50021,85820
199210,413893,516810,7855197,36934,109607
199210,413893,80175,4345749,4987,69310
199206,360419,169056,1336559,10181,67503
199201,254098,628882,8246610,26867,108651
199208,253897,550110,227377,42954,69605
199207,85318,139020,2201702,1123,63541
199207,85318,502937,4461793,19917,116394
199208,117973,479026,2387880,13337,60300
199208,117973,579477,5033559,52315,93387
199209,645446,483733,1699542,51280,103002
199211,340084,613480,1229022,51656,83607
199204,762286,441936,1840351,7586,112674
199208,874396,217151,2432154,34767,64088
199208,874396,687270,5051590,50322,75434
199208,874396,383761,4931016,9082,110685
199202,148345,698175,2299354,48406,70388
199201,335596,522627,6951414,30338,98976
199201,335596,578447,597964,6777,91525
199206,494249,147007,1460844,35424,63240
199206,494249,331732,1234604,34958,105823
199206,494249,206285,4436289,18020,71476
199204,510496,195740,4137757,37090,110144
199204,510496,425134,2753686,5861,63546
199209,815941,245713,7132410,55295,99522
199209,815941,133455,5804955,12171,89307
199204,792623,67944,9085538,48893,114716
199208,236242,748742,1969781,5606,107442
199203,529402,704945,5791232,10838,116994
199203,529402,799568,6169861,47329,100051
199212,537244,256312,870053,16398,76098
199212,537244,636476,2824880,50324,84746
199205,303071,152236,4973856,55111,77293
199205,303071,224914,6803930,18361,110334
199205,303071,119485,3159408,1122,90268
199202,601106,539611,7680195,17026,99035
199210,216574,148854,7040545,30982,114171
199210,216574,297349,403899,5284,80779
199210,216574,737570,6912422,5937,96452
199209,17396,480483,1159060,11482,87807
199209,17396,261174,2610868,10596,68109
199209,17396,747145,2803842,3761,71526
199209,17396,459856,7444903,22713,108949
199209,17396,788892,8929716,15691,118851
199203,69262,121744,1236018,14014,105944
199203,69262,547975,4855080,30096,121377
199206,804919,714503,4807344,50709,91048
199206,804919,646617,2145231,14545,93814
199206,804919,134920,7428696,3328,117295
199204,688597,18581,1175670,28100,89974
199210,376502,429872,8108325,46250,108111
199207,762256,520812,3084585,6283,109967
199207,762256,366812,3866570,16396,112728
199204,322270,63211,5636208,23900,70452
199204,322270,773966,5197741,34750,122395
199204,322270,622925,7243728,48624,110873
199208,383315,742074,2296810,25873,66962
199210,769433,753852,3584847,45010,114349
199210,769433,383966,4099900,47391,122997
199212,150239,174111,4529490,44591,71106
199205,713351,217151,4815175,162,64088
199211,160285,77280,5544604,6801,75436
199209,209129,535950,8650711,37209,119155
199204,260417,459352,3212758,41739,78679
199205,636074,589236,5584434,16964,79512
199205,636074,730970,4802256,56392,120056
199205,636074,610131,2448667,7770,62466
199206,863002,639692,326332,23990,97899
199205,652369,242170,4141683,47089,66729
199205,652369,119308,2890859,6811,79638
199205,387241,540885,5910464,1422,115551
199205,387241,242428,940101,14812,82224
199204,686309,673631,641840,21129,96276
199204,686309,115148,2187866,27461,69788
199204,686309,100115,5464039,30625,66906
199202,205525,346313,403712,1071,81558
199207,161993,16696,6637832,22098,96761
199207,161993,631486,6174412,8034,85047
199211,20441,402131,715945,25768,61986
199203,641761,710805,5516309,40796,108946
199203,155489,759142,3884389,13170,72066
199207,451768,257311,3641289,337,76098
199208,290038,663037,2450000,52125,60000
199204,662350,307475,4794275,54755,88947
199204,662350,524293,395181,42695,79036
199207,176338,249818,176780,13860,106068
199204,399136,711920,7147993,9925,115913
199204,399136,167840,2670976,25510,114470
199208,86117,723674,2994636,36638,101858
199208,86117,319454,6642267,58843,88406
199201,433414,464358,5961063,45192,79339
199201,895984,319364,3971597,39991,83001
199206,337,190769,911282,45793,111585
199206,337,639790,1356131,17379,103785
199206,625795,57964,3578689,46490,115317
199206,625795,587853,1358581,28087,116449
199203,693685,733857,8886854,52357,113449
199207,222340,773976,5073601,33102,122996
199203,835216,650638,5604580,59064,95316
199208,606322,613850,4409550,51164,105829
199208,606322,302688,6593613,37821,101440
199209,662305,20002,638946,20294,55320
199209,662305,640591,3335737,1867,91893
199209,662305,799707,6142678,54602,108400
199204,753157,312958,3902461,52281,118256
199204,753157,476772,4501282,8452,104925
199204,753157,302016,1695988,17041,61080
199204,753157,780950,1990301,19286,121855
199206,477040,720976,2544101,59571,119816
199206,477040,88390,3547975,1191,82703
199202,598375,355262,526900,29877,79035
199202,598375,228000,3092062,14608,55679
199211,105337,277228,3070875,15175,72312
199211,105337,553839,1135686,41159,113568
199209,759562,211755,4125181,40614,100004
199209,759562,433227,1608037,26884,69612
199209,759562,430277,1892968,24355,72435
199208,735707,163495,6634491,2540,93509
199208,735707,348073,3363180,49866,67263
199204,813853,452159,5226755,14221,66667
199211,484595,154010,851208,2888,63840
199211,484595,444508,431386,47286,87148
199210,474658,428826,526440,6615,105288
199210,474658,77462,6909408,54151,86367
199210,474658,290355,6188564,20709,80720
199209,470326,2957,2045945,47830,111597
199209,470326,88868,4642150,50754,111411
199209,470326,52506,6431985,14487,87510
199209,470326,44676,7305980,33432,97240
199209,470326,453916,2430857,44048,112193
199206,716489,589621,5364441,52275,102636
199201,464428,479597,772519,23225,94594
199201,464428,577148,1212868,31430,73507
199212,561448,639536,5112607,51267,88530
199204,695468,115682,8318632,51609,101860
199204,695468,253831,3148422,22880,107089
199211,860876,97325,4276382,28864,79339
199207,536647,186326,3775131,39350,84739
199207,536647,788345,5392112,23830,85998
199203,651446,637800,1548353,12730,104266
199203,651446,299482,290368,43053,88888
199203,651446,579042,4994144,50252,67261
199203,651446,289255,5350232,48854,74654
199205,611257,443639,4032490,58474,94956
199205,611257,224770,1342249,25466,101685
199205,611257,96930,8120083,19395,115615
199206,706526,256840,3873965,44472,107809
199211,746317,726938,4474077,444,117894
199211,746317,431093,1740919,35364,61444
199206,253258,61989,3669793,14649,117058
199207,382327,129629,7964693,51528,99517
199206,816313,33843,7739915,35063,106610
199206,816313,790490,2942816,34003,94827
199203,142831,759720,1409514,6449,106781
199212,244421,188532,3369081,52433,97231
199205,244030,156920,1581536,42415,118615
199210,112352,198281,1622033,30835,82756
199211,268160,160974,6849709,47197,122098
199210,318043,119765,4283424,4031,107085
199210,318043,735345,3588806,4379,82818
199210,318043,670327,648645,58006,77837
199202,248701,598961,1019670,26568,123596
199212,664969,764712,6751384,24676,106600
199212,664969,289551,5032944,8522,92432
199209,697798,705379,6376270,16127,83060
199212,217019,172441,5448384,22137,90806
199203,645613,215668,3605971,40495,95019
199202,125095,333025,1798617,47997,63480
199202,125095,296822,6911478,34346,109128
199208,52517,758279,5692630,23904,80234
199202,260596,701060,2758678,52091,63661
199207,829016,572402,4912634,51503,88462
199203,783866,492668,5045024,31881,99638
199203,783866,684872,4044197,43086,111410
199204,514712,60346,905293,55408,78380
199204,514712,626944,5741822,29631,112254
199202,459206,352241,3750367,11307,77593
199202,459206,711372,1220105,8707,83000
199206,622276,631641,1572610,17245,94356
199202,627745,468650,3044643,39271,97117
199202,627745,639895,908255,32789,110091
199201,728119,658164,4398749,11326,67327
199201,617333,374004,1373359,14667,64679
199207,835298,214673,4243815,35150,95259
199207,835298,1152,5213092,59447,63189
199202,787760,761461,2834764,21573,91345
199202,520051,712690,1001164,764,102159
199202,520051,573371,5661852,52821,86661
199205,780391,552068,4390556,34550,67202
199209,323302,122767,4606842,31261,107385
199209,323302,135709,2936330,14884,104682
199209,323302,497038,1345513,2747,62100
199204,472877,444070,100390,10479,60843
199204,472877,275657,1469376,12098,97958
199204,472877,798311,690547,38703,84556
199212,645430,638594,4399979,46900,91953
199212,645430,43698,3378598,18126,98501
199209,790108,281392,4576102,30946,82402
199206,892312,237320,2464327,28504,75438
199206,384907,18895,5260281,23966,108833
199205,579664,448526,1445010,25972,88470
199205,579664,775895,6503838,56290,118251
199208,801532,507367,4489968,44673,82460
199204,726277,440517,1311741,14117,87449
199204,726277,560478,2741517,8529,92307
199204,726277,652890,8392384,16393,110571
199210,433048,261929,9454550,16893,113454
199205,870755,772741,8343066,952,108822
199205,112966,153208,4370058,58748,75672
199206,895021,254918,8810121,23318,112374
199206,895021,405728,7204617,43394,98022
199206,895021,666418,5893305,16246,83062
199211,278404,436409,2397467,50409,80722
199208,11122,374319,3310480,7364,83598
199201,595774,666460,6849716,30828,85585
199201,595774,386914,6666998,18887,120054
199201,595774,458072,4792822,18600,61803
199201,120787,257292,1958871,34378,74956
199201,120787,295248,1616199,34710,74593
199204,674929,676514,2508477,50259,89428
199208,376903,113200,5095440,43270,72792
199210,429385,603001,1175161,47811,54238
199210,429385,605265,3510690,55073,70213
199206,725962,481961,7966054,18230,116576
199201,45292,679063,1327546,50306,62521
199201,45292,208844,175283,32343,105169
199208,814108,159317,3440775,41389,82578
199208,814108,273688,2605498,57981,99700
199204,729575,318565,7759395,14923,95013
199204,729575,521955,6919255,2942,118615
199203,85630,770989,2447220,47353,123597
199209,9523,130662,7038080,36687,101559
199208,452063,522930,390582,41496,117174
199208,452063,68580,2942302,33035,92914
199208,452063,611021,2122141,23200,55919
199208,452063,683805,708352,15660,107326
199210,676216,305680,2808326,21010,101140
199207,304396,653753,8362928,50163,102403
199207,304396,419860,2093091,19552,106790
199203,257332,132917,4586188,56542,116994
199210,630607,751780,3846675,11014,109905
199210,630607,53015,1936020,16568,58080
199210,630607,649794,6835539,25036,104625
199203,83510,451692,7248584,50225,98620
199203,83510,435883,4990951,3176,109131
199203,83510,274085,2329954,37808,63544
199205,666691,117157,3170205,49478,70449
199205,666691,244739,5219532,36746,101023
199205,666691,516363,6353240,9198,82760
199205,666691,432641,771073,35202,94417
199208,564254,152929,7259772,23227,118915
199208,564254,668867,1979024,11366,110149
199208,564254,41310,1982075,45880,75078
199206,849331,739494,759062,9933,92007
199202,137377,706764,525906,25774,106243
199202,137377,79121,4743717,39937,66007
199208,15520,318154,5743486,30746,70328
199208,15520,714828,5712649,42425,110567
199208,15520,502141,1828992,40892,68587
199210,8179,419259,4199211,38646,70693
199210,8179,85770,8431207,11700,105346
199208,497062,118166,1044429,42057,71049
199208,497062,411443,5095328,38406,81265
199203,806482,137950,7403125,29031,119277
199203,806482,623973,6320604,31410,113816
199203,806482,709553,3593796,26013,93751
199210,401237,147847,1705356,22274,113690
199210,616639,109131,1026117,59196,68407
199201,762532,750306,2953956,10091,81376
199207,320962,122689,1882848,17657,102700
199204,818794,319812,2720223,3390,109908
199204,818794,665902,747148,25316,112072
199202,729130,252942,7200734,57130,113695
199208,429559,371500,6930270,16414,94289
199208,429559,661370,5871209,58572,79880
199204,546721,707254,2497215,49643,75673
199204,546721,512029,2394300,37289,62460
199204,546721,56994,9077956,7853,117059
199204,546721,297346,4567322,30697,80599
199210,748525,726643,4507947,16211,100176
199210,748525,679076,4747680,12466,63302
199202,12301,329169,5283841,45555,71889
199202,12301,336323,1631172,26675,81558
199202,12301,564775,4415400,59357,110385
199202,12301,172712,6781898,41127,107082
199203,294859,618636,4722874,1548,93276
199209,883285,326110,4658010,49631,68166
199202,768428,313456,6480230,54710,88166
199201,79181,186130,3973096,2258,72967
199210,290974,324408,3088232,14543,85943
199206,100981,389608,4033473,7261,101855
199208,756637,300772,2808051,24690,106365
199209,732862,730030,1679040,1126,63600
199210,167615,197719,5215774,45543,109002
199210,167615,654944,6015746,17178,113934
199202,717037,662764,4834844,52787,103603
199202,717037,90536,5235997,45154,91591
199203,123563,118543,7345484,24702,93692
199203,123563,346326,5648427,14038,82338
199206,511226,175612,167073,52726,101256
199206,511226,314027,4896911,3067,62460
199206,511226,237890,8773824,4570,109672
199202,126745,696917,1531104,57728,114832
199210,231187,541155,4688829,13203,71767
199210,231187,791658,514388,19605,104977
199204,331828,416158,107413,34871,64447
199204,518683,382724,6374072,50340,108402
199211,724954,145241,3730096,28517,77174
199212,361141,450632,3165220,54447,94956
199212,361141,166568,4692821,17758,98073
199206,705595,798354,2419565,29749,87139
199203,441067,555160,1336654,14198,72908
199212,480616,556647,8432919,24055,102217
199212,480616,787547,7355295,597,98070
199204,771853,45950,929015,12948,113757
199203,718334,644291,2542165,20684,74115
199211,424931,131110,1453774,42796,68466
199211,424931,681399,270550,11100,82821
199209,353713,491190,2952925,57688,70870
199209,353713,220064,771495,12738,59043
199206,134131,692593,1098793,37337,95133
199206,134131,405762,3001932,40227,100064
199206,134131,439177,3500246,13645,66969
199210,380915,537787,6142142,33593,109485
199210,380915,514630,976898,58344,98676
199212,27584,103771,8873850,43912,106486
199204,694165,252570,3165402,48389,91353
199204,694165,330552,4272858,53029,94952
199204,121016,127066,2813536,38728,65583
199204,121016,392982,6432407,15673,124498
199204,337109,448661,4732341,53966,96578
199204,337109,587474,4590663,30696,93687
199204,744442,521149,463367,51290,70207
199204,228799,251942,1484841,20795,113635
199204,228799,391399,7153824,52635,89422
199210,61306,551615,163325,41468,99995
199201,649519,502418,3093609,32913,85223
199212,746179,219240,5453017,59460,69553
199205,642313,409503,5649920,48741,84748
199206,447865,518160,2945350,21522,70688
199206,447865,264789,1753770,32022,105226
199203,559222,465709,5024040,26364,100480
199207,601312,133047,1710783,9453,64802
199207,601312,605741,6847020,9727,98802
199207,601312,686610,5532149,40757,95794
199202,668338,301095,542559,43842,65764
199202,668338,492641,5064222,47160,98017
199202,668338,113656,4090642,46095,100179
199205,791714,402022,2444904,37121,55440
199206,759449,196112,5860541,31372,72486
199206,260536,35237,1493421,43276,70333
199212,45296,236505,2426027,28029,86489
199205,79130,614802,8498011,15403,103006
199204,289741,454581,2106788,36586,92133
199211,857860,586612,2186085,41751,101915
199206,550330,131389,3897522,59999,85222
199206,550330,251247,3084244,35044,71893
199205,250051,771288,5461466,37082,81555
199210,537115,650166,4419874,31934,66967
199210,537115,133526,4014204,58505,93571
199208,781967,392359,3017335,16593,87080
199205,893792,589324,6501180,49395,84798
199205,109372,203118,606533,48212,61266
199205,109372,204162,422195,52412,63969
199205,109372,146280,5039864,14465,79576
199205,109372,469004,2432450,30932,58378
199205,109372,148147,4333577,19056,71708
199209,129979,588103,4785759,29051,71464
199210,500585,700821,3461401,3107,109307
199210,500585,288434,7040979,8468,85345
199210,500585,36241,4473512,34687,70634
199209,509386,9649,4166244,42569,93518
199204,517052,704013,3725197,3671,61018
199204,517052,334527,3710147,4904,93690
199204,517052,54638,1248621,35591,95557
199211,846694,553208,2719104,54975,75670
199205,757766,272679,4251372,52318,99099
199205,757766,500597,6262474,7954,95854
199204,793249,139851,5294380,25048,113451
199201,14561,296444,5989307,7855,86425
199201,14561,257746,1180684,52468,102223
199201,14561,215347,3216416,41487,75739
199201,14561,136077,5008815,5374,66784
199212,457498,521470,4474350,57161,89487
199212,457498,338428,3079461,28775,87984
199212,457498,753025,2561304,16960,64679
199209,894086,523799,6135443,2608,109366
199209,894086,136693,5189070,39365,103781
199210,803656,599366,6300962,35557,87920
199210,803656,736671,5976740,4565,102458
199201,344713,53247,3802360,31525,72014
199209,213508,71361,3693301,42155,79941
199209,213508,149128,2883944,3575,70627
199206,34810,435024,1329174,38228,57540
199204,445138,740749,4783894,25834,107382
199209,631573,368412,5329440,37004,88824
199209,631573,81490,3641937,6501,88289
199202,6661,500006,1971720,40205,60358
199202,6661,390703,3867195,54342,107621
199202,6661,636761,3697655,58876,101863
199212,562468,380489,7768876,40324,94168
199203,876191,6469,4263926,18821,82527
199203,876191,640863,1785791,44022,108229
199203,876191,244668,3950992,57868,96759
199207,617617,597041,4731887,22530,68281
199207,617617,737901,3102192,10029,116332
199202,476018,425791,2187164,30594,103006
199201,15775,533984,3026940,14780,121077
199208,401656,380433,7415758,35339,90805
199207,796087,201152,2919304,29330,63188
199207,796087,540618,6896417,16163,99515
199207,796087,324495,5166232,45979,91168
199202,835324,30789,8512911,41451,103186
199209,65617,220088,3427438,10379,60484
199209,65617,297419,5665600,5896,84984
199210,606646,599793,4266303,25986,113566
199208,187837,556422,295680,42434,88704
199212,300628,246534,740260,13330,88831
199212,300628,445955,6082976,3364,114055
199212,300628,754182,4160880,12637,74169
199206,127925,407309,2889881,43605,72976
199206,127925,278978,2324868,43579,117417
199206,127925,780466,4439800,5078,92785
199206,127925,419402,3039174,37441,79282
199203,595517,94477,6344978,28209,88288
199203,595517,660879,4327303,33889,110390
199203,595517,688547,5320542,29097,92130
199201,483197,676286,3408075,54575,75735
199210,378104,308335,4432956,43486,80599
199208,373735,5149,3615700,21958,63248
199208,601750,131752,5474328,45165,107025
199204,287335,287228,729126,58482,72912
199201,396059,594302,3594024,30025,83776
199211,811648,534495,2248320,41928,91768
199211,811648,367469,4715365,53679,92187
199211,15754,180297,2317979,4380,82637
199206,144892,466266,1341909,49355,73934
199204,591520,461459,6890505,8864,85225
199210,250462,246043,3392372,41949,59341
199201,34618,69420,4126577,33694,83365
199207,168593,552606,7964501,21977,99514
199207,168593,500086,1490074,6885,65163
199201,79780,576854,1702992,37791,115849
199201,79780,693591,931721,50549,95073
199208,63496,616325,2234322,27953,74477
199210,869408,709425,2698087,31066,86063
199207,373204,76525,3678724,4710,90091
199212,654526,528779,5423250,29725,108465
199212,654526,777770,7390960,23929,110864
199212,654526,777547,4935261,46875,97470
199206,686839,300749,5889591,54748,104983
199208,510149,732588,6806310,18329,97233
199208,510149,773843,948820,29787,115008
199201,462754,785307,5847534,41596,83536
199201,462754,138061,3297180,28910,65943
199204,594961,397594,8122967,54548,101494
199205,144040,151219,4445735,21643,76212
199210,733628,374902,9489072,13867,118613
199210,733628,368943,8450106,8896,120715
199209,694486,272151,2779771,18179,67388
199209,694486,666356,5024816,27787,79339
199203,195956,595526,1589070,21977,97290
199203,195956,453611,4139905,9898,93875
199203,195956,736326,136229,18474,81737
199206,313858,313185,2016520,34873,71890
199206,313858,492967,8067113,20253,117596
199204,170371,62736,6625047,22025,101923
199204,170371,453440,5793840,51785,83605
199207,174532,110356,546540,50284,81981
199207,174532,8558,3959685,15608,87993
199204,877168,333922,5476548,32598,117354
199211,213017,332643,8294368,13163,100537
199201,711859,184189,3819540,21497,76390
199202,252992,427819,1210525,49851,104807
199202,252992,712954,3084130,13797,118015
199209,681112,683948,8797918,27762,115914
199209,681112,697715,8392132,30679,102760
199209,681112,94365,4844759,28798,81561
199209,681112,533553,2176719,7811,95191
199204,880726,793194,4762492,35172,77229
199203,215233,404731,4210317,34709,98142
199203,215233,230562,3364207,6909,89553
199212,546493,183649,514594,165,103958
199212,546493,228139,4965309,58320,64027
199210,628469,504407,7056900,24108,84682
199210,628469,753680,5148940,49594,104019
199211,696934,777383,5549330,16540,87621
199205,862538,270557,1058585,56451,91652
199203,598255,182740,1082707,52195,109364
199203,598255,96873,4861662,25479,112192
199203,319880,325742,5370363,13279,106063
199205,519646,604956,5895394,37276,111655
199206,707107,449459,2208418,24408,84505
199205,135622,236465,2219896,46520,84087
199206,707554,605418,1703190,24702,79402
199206,707554,597461,1246752,41409,93506
199205,603083,670197,4044209,9807,70029
199204,833090,66357,2982830,43565,79401
199201,491545,715786,3963850,4038,108105
199205,778298,352,751410,16934,75141
199206,667166,165496,6733144,13606,93689
199206,667166,594395,3794914,36393,89362
199208,275146,234127,424444,26418,63666
199207,707842,448600,5672448,57945,92914
199207,707842,411460,411432,7757,82286
199207,484913,575795,5799387,44350,112246
199211,862396,356270,5645888,4647,79575
199207,517141,193818,6056614,55914,114708
199212,281857,494620,2583360,55975,96876
