"lo_orderdate","lo_partkey","lo_revenue","lo_suppkey"
19930524,274464,6557893,19185
19930427,560932,7152553,17150
19930812,364938,9131312,670
19930812,86111,5375839,6070
19930810,354407,2577891,15104
19930810,386989,6165630,17023
19930612,87008,868635,11408
19930612,565735,8647009,17599
19930612,233910,8131599,11759
19930612,115182,232252,19845
19930806,115056,2285620,19617
19930806,545835,7075607,9821
19930127,592111,4317890,10122
19930127,7689,4267925,10393
19930127,219411,3520238,6064
19930127,5718,6842313,7990
19930127,89799,2278918,6599
19930221,228471,3186570,14100
19930708,449986,4743102,8516
19930818,396149,4930714,10138
19930721,402834,2212695,15927
19930721,315121,3149296,8789
19930721,35137,1767942,2261
19930505,404948,2336532,10124
19930505,145275,5881802,17472
19930505,230027,3789759,4181
19931223,206108,1278767,12550
19930310,505393,6577932,4113
19930310,531466,148246,15137
19930310,166653,1179679,16624
19930410,549970,2799650,17728
19930129,559424,4892253,11051
19930129,229029,938849,5208
19930613,200951,1650078,7472
19931205,128407,3410510,83
19930410,101434,5847941,17136
19930325,557146,4201295,5156
19930325,419566,1617753,1839
19930325,437411,4446990,7749
19930325,269330,5220667,11688
19930618,99798,4983473,6884
19931105,128684,4408438,5474
19931105,391721,2461660,13810
19931105,529148,1384293,16254
19931105,230956,1281232,13600
19930903,410990,6706622,15872
19930903,303963,4240744,5584
19930114,285976,6470544,1182
19930913,575537,5787298,7276
19930802,415889,4068154,13355
19930824,373957,5771931,17454
19930824,87810,3699892,14205
19931003,130959,4053528,8380
19931003,331907,9027471,10648
19930416,524659,4500342,12077
19930531,127899,6676673,10367
19930916,282186,566562,17439
19930222,115140,3087689,4665
19930222,151985,9981202,16790
19930911,385125,2134634,163
19930911,265389,1858195,11842
19931204,111411,2253097,15527
19930209,24488,3425264,7807
19930330,520167,1163397,6363
19930330,466376,4119672,18306
19930308,502896,1860892,19095
19930308,556559,1096944,431
19930717,187244,913230,10419
19930526,39232,2434987,15650
19930711,162265,5912943,545
19930711,584133,4014028,1082
19931023,194858,5741379,19775
19931023,13143,2766030,19399
19931023,280897,1457234,13038
19930707,123419,2658361,16510
19930707,102363,4683184,8549
19930218,104903,6170148,10409
19930218,45355,3733304,14777
19930218,277165,443154,13997
19930706,151428,146462,12559
19930209,407891,4986467,10083
19930123,435135,4509443,12988
19930123,188032,878103,1257
19930522,103203,3546228,11746
19930416,440404,922244,17171
19930623,2085,191493,3732
19931018,127858,1829274,976
19930425,277969,9444654,12633
19930125,257278,5810663,18751
19930125,462013,95549,5122
19930203,269831,6952966,2834
19930203,248060,4247922,14767
19930203,131677,7781283,5994
19930203,294840,544944,16224
19930707,599000,4477244,17917
19930707,592509,7610232,5959
19930811,381402,145372,6561
19930811,568946,394924,14833
19931202,158664,337641,15713
19930613,43755,5660235,12521
19930215,263610,7789320,9382
19930215,427136,312554,2326
19930708,492746,7497360,11096
19930704,34105,1612683,14911
19930704,193951,4562283,1060
19930704,75927,5967557,19849
19930416,449375,5191452,3823
19931022,172852,1697717,7579
19930917,401332,6043219,12592
19930917,584542,3059484,10242
19930917,77524,2621653,18214
19930707,486814,5170068,9234
19930810,353255,2411086,10754
19931218,244939,1644662,2896
19931218,414001,2173992,17575
19930122,546834,2764790,10645
19930217,486617,7700439,19178
19930217,562279,1327837,16954
19930611,563720,173018,18972
19930611,436954,4447467,10224
19930611,293605,4341770,3282
19930611,217076,770614,6557
19930704,304133,3529620,4157
19930704,265607,2288118,12770
19930221,140832,6358257,6097
19930906,320394,3742449,10609
19930906,450385,3833818,3341
19930728,143144,3800035,7093
19930628,7105,3005937,11760
19930601,388052,5362748,14454
19931226,348332,5275583,2989
19930128,195935,6895007,8559
19930127,412579,877031,19885
19930127,2376,125280,10778
19931128,110209,1433779,8773
19931128,82197,1502288,15376
19931020,245931,3277102,11654
19930923,475992,2892915,14666
19930923,395470,309961,4220
19930927,419244,683973,9932
19930831,76429,413193,12674
19930829,363664,5302157,15834
19930312,43864,5369344,565
19930312,412556,6267686,13300
19930715,114347,5203041,7984
19930715,19524,4340664,2525
19930217,197887,196503,868
19930616,285085,2860297,8523
19930925,57559,2852630,2796
19930528,108723,171440,14248
19930528,302854,180113,11515
19930203,250923,3524824,16934
19930207,400511,6224670,13991
19930120,456726,4406991,9559
19930503,342868,7945314,3956
19930212,537456,292712,11733
19930212,22426,1961951,9730
19930227,11446,6181781,9004
19931221,167163,2863812,17537
19931221,299448,4012275,3240
19930828,145084,4359377,1773
19931105,584485,4350543,15612
19931105,232577,7174938,4983
19931105,362433,5033583,18716
19931024,355655,8467668,7137
19931008,268781,1371819,12627
19930410,216631,6755361,16748
19930722,517302,4048870,19936
19930722,93888,5402877,19912
19930125,500542,6871926,17211
19930316,309645,1283992,16792
19930624,271834,6972271,14362
19930624,554584,1946609,3361
19930624,478903,1825423,19873
19930624,513407,3656058,11937
19930624,215672,2333860,16762
19930718,315150,2512041,5160
19930718,134263,5593785,9891
19930516,532971,392774,252
19930407,229187,5083038,12691
19930407,590642,7562886,11697
19930817,176198,624353,10425
19930817,382960,5152319,2693
19930614,160296,3088272,16834
19930614,272390,5607556,840
19930129,325575,6117340,17998
19930111,158711,1576811,4962
19930111,439327,2456622,3030
19930111,164892,2277819,11770
19930111,529820,2930083,15888
19930213,419850,7358953,11172
19930213,258880,3567407,7901
19931022,137219,2680752,15448
19930115,297503,2183212,3770
19930422,104900,6651910,19508
19930318,253462,1261165,2996
19930914,334303,5825235,16862
19930930,122483,5841262,8383
19930325,405587,4534397,18012
19930325,87239,2185141,3839
19930325,418090,3520180,11916
19931111,68682,960695,19554
19931111,70809,523261,17302
19930301,394687,1036931,4002
19930904,321076,1720190,15170
19930307,379770,4944408,4648
19931124,318704,2506513,9093
19931124,584761,4385478,7908
19930406,336304,6173375,10138
19930406,252243,828294,8607
19930409,400677,3060641,1441
19930409,253403,2392671,1160
19930525,17797,7152389,18530
19930801,305596,2982141,6650
19930801,149546,3001210,17138
19930401,472912,6764870,937
19930401,17613,742345,16176
19930401,427143,3707965,2506
19930112,237779,339918,3329
19930901,589591,6655057,8700
19930918,145410,7058738,17713
19931119,32985,3007392,19603
19931119,21213,2334204,17148
19930615,71658,4426129,9024
19931217,216697,2076806,4258
19930423,149724,6882033,3849
19931009,598009,767137,8583
19930730,328972,7451575,7377
19931228,593762,8820332,5930
19930323,5755,3743330,6092
19930731,426999,3241407,19136
19930723,327598,157681,5490
19930121,95389,6715627,4324
19930121,589670,2438874,10542
19930112,146581,7656136,10748
19930112,104487,730825,13270
19930715,60269,4867869,15265
19930306,30944,9093459,6121
19930612,358053,4949683,352
19930612,431457,5910546,2536
19930114,87210,2726047,6645
19930704,90615,1907464,11436
19930803,247056,198601,5064
19930803,570926,5088101,13331
19930926,58133,4063368,19529
19930926,166430,4888836,11637
19930322,305362,5143970,19708
19931107,309412,1266467,5138
19931107,52130,3321056,1609
19930310,7059,3124205,15958
19930426,76087,416727,4463
19930426,439397,4630522,97
19930710,326936,9041209,4220
19931217,389623,7143296,10505
19931217,593189,1492434,14804
19930830,266491,4473006,19792
19930830,241672,5851131,4742
19930216,148101,1351341,1600
19930326,476188,3878981,3114
19931229,568772,8391979,10978
19931105,505610,791639,16578
19930430,422505,6500743,3286
19930427,238757,6250497,14085
19930808,77189,3771426,5471
19930808,99351,5822709,16320
19930215,255982,8835205,7276
19930215,137415,5032600,5616
19930226,597290,3902390,995
19931011,484232,3130524,17766
19931011,484187,3902305,18365
19930623,190042,3294236,10001
19930902,254380,4887797,8658
19930902,503099,2993222,17248
19930301,127515,7558299,4077
19930417,164246,518855,15058
19931111,320695,8152911,16311
19930615,158373,6093342,9270
19930615,397667,4192808,7223
19930617,558739,4756740,1293
19930617,581611,1970174,12788
19930102,291053,3848331,8278
19930102,326984,8868377,249
19931115,435394,2084452,281
19931115,60079,4737120,17045
19930913,441680,5940140,7756
19930819,412793,7689611,3912
19930819,596253,4007213,2464
19930712,44219,455978,18845
19930108,457115,315194,16652
19931029,466842,3939609,16335
19931029,571598,3140461,16537
19931029,247181,4486732,17351
19930216,548124,3069729,17740
19930216,509334,6250421,19578
19931101,266639,2674962,15242
19931101,44371,1913863,15115
19931229,294214,5446565,11568
19930916,282192,348731,19578
19930916,361349,2599238,13914
19930406,188899,6494436,14261
19930406,228077,796007,11059
19930528,506534,896576,19968
19930528,505350,6306350,14159
19930528,415607,6416152,1658
19930103,461401,3871883,5194
19930103,366074,1340710,5682
19930103,191730,3035002,4917
19930218,413902,5932479,12265
19930218,267661,2902254,16597
19930218,59639,4386640,2904
19930218,336053,640355,1116
19930628,67336,126423,3714
19930628,113197,4073499,14308
19930628,157860,930162,2226
19931107,132595,4995073,13058
19930830,228784,2713027,4722
19930825,428718,1775131,10915
19930822,383577,2738263,11154
19931207,204144,1931703,11275
19930720,576018,4931706,561
19930720,119849,5550454,15238
19931127,6802,6795897,589
19931231,457930,549381,11485
19931231,549666,2690123,11648
19930603,173348,4178739,11140
19930205,112226,1593589,4190
19930205,209315,4199349,13894
19930305,368310,2296247,6103
19930620,523395,3197005,9210
19930319,471559,749959,14317
19930319,81863,4519907,12711
19930319,68720,7021697,10699
19930319,330729,1706918,10360
19930217,229119,4565523,3672
19930328,408450,2503586,13853
19930328,376769,1447068,13535
19930110,466725,1004869,3400
19931120,377627,2480207,2573
19931120,570661,839845,15930
19931120,160249,761977,5523
19930207,424054,3292048,6965
19931219,392064,5035753,10684
19931105,177029,1751935,17085
19931105,530200,4460632,2760
19931105,543081,4626630,17221
19931105,349558,2027107,6866
19930319,132379,1536981,18678
19930319,368126,4492241,8176
19930117,203345,3390464,6382
19930117,7133,2118744,6516
19930117,472604,4944154,527
19930927,484101,3437533,18523
19930315,592392,4408578,14758
19930315,529032,3293375,11724
19930315,62150,1743851,15681
19930315,376114,1649478,14864
19930711,178583,2116852,12221
19930711,348958,9149639,19081
19930511,30134,4335265,13729
19930418,14053,3790836,1962
19930418,504674,1628290,12824
19931228,530159,5062126,17285
19930531,98690,2620846,15061
19930823,556915,4489993,8722
19930514,377333,5943088,18555
19931105,132798,8699914,12555
19931105,522807,3048413,692
19930208,469734,7084026,3099
19930208,112505,5558602,3812
19930208,260188,454675,3053
19930627,209501,6634944,5309
19930627,277650,5317499,14485
19930627,93707,1979614,6075
19931218,464238,4781189,11889
19930721,353416,712659,9542
19930904,301024,1292537,14784
19930904,418590,6731239,7004
19931225,238586,5528090,11258
19931225,114613,3828138,7786
19930708,149993,8719481,19601
19930708,318753,7905503,11780
19930925,43479,6970103,17087
19930812,399226,1948058,3404
19930923,373028,2070999,7659
19931022,380890,6882312,5001
19930724,54613,5121381,17800
19930724,365972,7116556,10137
19930129,178542,158812,15204
19930612,293128,5111140,13226
19930612,546834,5586005,18370
19930720,78628,3778770,5865
19930720,293454,6448345,17202
19930223,28350,5261688,14152
19930223,70950,7266953,11730
19930223,565403,427298,17065
19930228,407967,742476,17315
19930228,495489,146961,10823
19930228,115671,327213,15101
19930402,376802,8370009,16922
19930402,507319,2469551,3313
19930813,384814,372164,10875
19930813,288653,1910868,3757
19931028,271512,2056131,12256
19930704,153185,1838697,12569
19931210,378646,501867,14256
19930324,524748,347453,10051
19930324,384331,560466,2854
19930826,283896,2763423,11108
19930826,227631,3930839,6988
19930826,191229,256122,4799
19930625,47011,3034975,12799
19930625,906,3895676,6300
19930625,224657,2608124,13588
19931126,591200,1644963,16910
19930616,528852,1474570,11638
19930616,13380,3549034,10010
19930407,264934,1674847,15206
19930221,289932,4143659,12920
19930221,280551,750454,5848
19930221,408955,1476232,2401
19930221,211746,5036183,11067
19930507,159414,2286732,4588
19931215,251210,3563722,33
19930321,497228,3032370,19678
19931107,577612,7119932,6444
19931107,571090,3829208,504
19930522,190622,847746,17105
19930522,369003,2311210,13175
19930522,78346,5768825,17972
19930522,160655,2522005,19357
19930522,322685,2844978,17941
19931029,58195,2397482,10084
19931029,83032,2009759,16859
19931029,507157,2623949,6267
19931029,221769,4264071,1921
19931029,65666,5064672,4605
19930731,493379,3993538,11519
19930728,567325,551350,9268
19930101,312606,5869007,5618
19930101,362882,1347794,872
19930228,571957,8838019,6055
19931120,470836,3756357,4106
19931120,529688,7164359,6521
19930825,590279,4648603,1192
19930105,563828,7156679,3220
19930701,498294,5139357,11154
19930224,402708,5780730,11681
19930224,567930,3560275,16408
19930201,154580,8009442,11485
19931118,452472,4606671,12426
19931118,281733,3360851,734
19931118,470359,3352570,15734
19930301,53482,5064373,6830
19930607,159614,331374,8129
19930819,228930,364348,7913
19931125,561377,1534719,17490
19930903,74762,6533691,7439
19930919,305691,7558709,2061
19930621,74526,441152,7629
19931107,425733,3251071,1608
19931107,244,665947,12721
19930929,39896,1259420,14720
19930515,167075,4029222,8468
19931223,145790,8815463,5865
19931223,482233,5001804,9915
19930117,68885,4360325,19551
19930516,167829,5204874,7454
19930516,578983,1212432,4323
19930725,234451,403163,7847
19931023,253454,3065404,17
19930505,177446,7239386,9118
19930505,492565,457916,13378
19930625,79829,3013494,10446
19930625,79692,992983,15832
19930503,371182,3889839,18423
19931217,330620,4963384,2930
19930313,517059,3374430,17321
19930313,38372,5650315,1987
19930313,509484,7098415,13234
19930815,386317,3947482,16675
19930619,429634,3560339,17255
19930619,61949,6741796,1218
19930213,185006,1164097,19867
19930213,186230,6449527,2625
19930415,396158,620799,7795
19930415,18894,2989455,2585
19931005,418835,4468707,3453
19931005,144108,1129058,19485
19930904,476214,1632940,11026
19930904,335807,7223736,19179
19931113,37598,1504878,4964
19931113,97140,2978169,3934
19931212,579990,5071426,670
19930722,443362,1646033,13925
19930722,158945,6677128,16833
19930321,570196,5526832,13644
19930321,68244,4703491,9152
19930321,27833,7844497,11597
19930321,370491,463759,7014
19930116,335557,3398480,11901
19930116,291503,6151320,13059
19931223,197631,4573954,8184
19931223,571703,8607198,4407
19930307,68809,5226732,6151
19931229,453960,1136880,2727
19931229,58142,544569,6476
19931031,259870,537978,13864
19930131,35681,1584346,15576
19930131,273985,4654512,12873
19930131,456172,335060,14778
19930131,71653,3025098,6358
19930329,18880,3702095,812
19930320,416288,4888091,2353
19930602,49553,3828497,7587
19930604,547398,2804017,8443
19931129,111973,7270945,8966
19931129,478247,1782695,17398
19931129,592311,5363374,15849
19931212,209638,1991786,12240
19930521,435068,3637023,9625
19930521,573824,7363464,18775
19930313,353310,5398668,19892
19930313,467386,2231690,2268
19930313,143847,6177374,7432
19930313,227678,7631701,7105
19930619,323499,452176,12607
19930619,389208,880792,12354
19930619,251086,1745388,1816
19930619,168629,5546124,8298
19930605,246858,6432449,13552
19930609,390090,3006843,16703
19930523,376762,5643123,16424
19930523,140597,6098385,13729
19930821,404716,3048517,312
19930920,420484,1226093,13330
19930920,273361,3038314,16825
19930920,172083,5603293,14550
19930402,395246,3585107,10507
19930902,500988,9067668,2483
19930902,181059,2457947,4033
19930902,474891,5356912,10685
19930131,359980,4645011,8225
19930602,23260,1492090,5346
19930602,70492,1986061,10351
19930509,563247,2414735,11296
19930509,362285,4668290,2989
19930509,119484,1326069,12373
19930430,274326,504520,4296
19930716,248380,5597751,1482
19930716,18404,2565456,18258
19930221,561952,6710414,760
19930909,505784,7619008,774
19931113,382823,5416312,19726
19930823,47923,5000969,7785
19930823,239049,1725100,17492
19930131,476025,2378376,18226
19930909,403170,3643344,9281
19930420,141480,4066916,4795
19930420,216346,3124266,6576
19931213,157303,942687,3372
19931213,190423,3816845,5
19931205,546346,6822368,5072
19930609,547455,5742287,18977
19930609,327454,3484346,10745
19930221,298815,7213482,1429
19930714,349221,5601626,15758
19930412,236684,628819,2069
19931115,510410,3093609,793
19931115,25622,3488335,12542
19931115,5421,2729772,13351
19930417,157170,3766184,18992
19930627,181725,6019991,338
19930627,247058,596993,6907
19930627,258761,6299444,14072
19930627,186025,3701918,3759
19931213,70694,645899,1728
19931213,188670,5919683,911
19930423,87141,4814901,11533
19930520,16586,4313907,11423
19930520,348509,1510765,16421
19930520,180732,6460569,12702
19930520,357507,5463199,9352
19930520,207393,3657968,17256
19930818,69479,3653041,10847
19930225,44499,4526784,4115
19930225,433321,6023148,15827
19931111,167537,7075977,9652
19930623,284614,465192,4035
19931203,279905,738876,1973
19930401,81311,2558773,19888
19931124,334354,5850464,7273
19931124,528404,6176422,1409
19930617,31013,3937465,18322
19930617,119671,3682279,14930
19930617,44801,677370,1752
19930501,289750,5455824,16722
19931130,132646,4396358,3749
19931130,333721,3648042,14076
19930228,58662,2085789,12145
19930228,118644,6289767,14336
19930228,241428,5099682,15179
19930509,194130,5695876,11554
19930509,144748,2662218,82
19931027,462794,5913287,3894
19931027,368395,2752617,17035
19930402,368769,7924378,1649
19930304,146938,5641171,162
19930304,228515,4480624,19286
19930219,223079,3401993,15565
19930818,454036,1632526,14008
19930823,476050,2488122,1845
19930610,127606,3234528,19738
19930803,241419,6665960,12039
19930803,312348,791712,13508
19930803,219360,5956653,1159
19930803,105769,4041128,19106
19930109,474187,3041078,14605
19930104,120906,2670683,13592
19930329,208795,495799,16411
19931225,558747,7432343,5280
19931225,554794,1647254,13
19930318,437745,7996285,18240
19931117,377830,1888741,825
19931117,381016,5052782,9697
19931117,525135,3865486,13301
19930909,331915,9444411,13448
19930316,552434,437004,4729
19930817,582506,2646407,5412
19930817,153015,4186599,7226
19930825,538648,3840433,9301
19930825,60047,3256767,15043
19930825,575781,3422008,11238
19931103,225709,6958875,1482
19931118,225945,9075881,8964
19930625,396065,3299704,16123
19930625,90478,6409871,1545
19931104,14431,5274085,11201
19931104,133046,213649,19460
19930129,400566,6388248,19835
19930129,153766,4323749,6624
19931001,208085,3114267,13965
19930403,414751,3463052,393
19930831,560538,7121362,6261
19930831,224354,5441893,10347
19930707,272144,3572732,15545
19930707,111337,6147036,2073
19930707,175960,2369857,5812
19931016,469435,5994021,17167
19930928,489305,126839,10316
19931029,576127,5836238,16955
19931005,445110,4178156,13527
19931005,352442,3044153,15129
19930805,53421,5986973,11098
19930805,241941,365288,13942
19930315,429760,3847537,6661
19931107,585413,145343,6433
19931107,402062,187023,10381
19930811,454631,4306516,19465
19930811,572634,6082358,18157
19931226,44128,3782439,14113
19931226,42871,6577092,3696
19930613,483480,2007867,10638
19930613,287089,2320006,773
19930425,257209,2488649,5322
19930524,67782,1385825,10983
19930306,495702,6916348,7241
19930210,42313,2922361,3124
19930109,543556,1724293,19111
19930828,428237,3806741,15606
19930828,69263,5139756,9242
19930816,241506,5015552,6713
19931110,430264,4256271,12142
19931110,237709,5430783,17243
19931110,150876,8036974,2271
19930304,47848,4223815,13440
19930330,337268,4393471,10425
19930314,471569,4034674,15498
19930314,370642,7641755,4469
19930314,166675,4561433,5469
19930314,526938,9242936,10860
19930214,383096,4552427,4637
19930214,21253,2092513,10583
19930708,579999,6927128,12047
19930708,24601,6645513,13917
19930708,276263,4048629,9689
19930625,174926,1584728,17118
19931120,462852,8714813,8495
19930214,24768,5474385,10098
19930214,463971,6944535,8785
19930214,107751,3411975,17374
19930904,574481,2715833,11323
19930904,403198,3884927,12703
19930904,134870,2426804,2841
19930904,558553,2074039,12111
19930710,485403,5578510,11144
19930815,46275,3435432,7385
19930815,105079,1593582,2046
19930815,254244,4344781,19316
19930413,128920,7830760,10781
19930130,32405,132402,14282
19930130,415111,1791553,5714
19930130,467682,5173333,3180
19930318,114382,4926428,13662
19930503,144588,7359670,10430
19930503,394448,2595909,4824
19930205,328378,6477694,7683
19930724,270293,1470457,1400
19930525,90902,5508339,5919
19930525,231321,4959147,2508
19931226,569895,4043702,11572
19931226,423721,2712110,16364
19930828,417165,4454088,7078
19930828,278878,1801154,7543
19930828,94795,531567,12586
19930223,9958,2013650,8562
19930223,555582,4447612,9850
19930223,464263,1666591,17913
19930601,470522,4053630,9746
19930519,291215,3701827,13712
19930202,179371,4690496,1052
19930701,48779,3555750,17905
19930416,167728,348369,18857
19930416,199757,727846,7117
19930213,254583,3196608,15100
19931123,354084,3154730,168
19930905,259933,6242850,8797
19930311,349878,1683021,9439
19930311,227057,2768104,13734
19930311,144368,968878,17638
19931005,155399,4175553,12506
19930616,186961,993260,9044
19930329,331063,3790883,14298
19930414,401738,3181037,12653
19931030,138311,1983485,15386
19931030,323038,1365532,15615
19931030,77501,1738716,17159
19930415,422350,5290348,11076
19930209,65666,633084,3595
19931118,496354,2646646,662
19931111,322574,5632663,13265
19931231,88074,1133228,12514
19930519,542871,7054451,10376
19931229,524694,3167508,16647
19931229,328774,8566715,19952
19931229,404816,500749,18507
19931203,152919,7077184,6949
19931203,421105,100555,5692
19930408,503147,5466520,18760
19930402,216489,4452528,14538
19930422,377467,2546798,19520
19930422,530451,2586576,7810
19931208,90208,4270384,1813
19931208,165911,7862171,8273
19930223,114373,2472293,6421
19930823,464485,5255741,9892
19930601,517109,5243028,510
19930925,96895,8808639,14316
19930806,433645,6342895,18211
19931224,182146,5592949,13866
19930729,252752,6118311,8019
19930729,594940,9572263,15177
19930729,147116,1025863,10280
19930729,565339,3133015,19282
19930927,134134,1156448,9795
19930927,205107,589036,9666
19930606,130895,3431935,17643
19930606,543915,8638704,13673
19930522,412628,6253295,15505
19930522,237373,2075610,3608
19930724,73556,2670594,17235
19930124,290829,8827898,17410
19930124,350151,4994340,4593
19930124,529453,5176645,2279
19930614,185901,1734563,953
19930927,243467,1675614,7777
19930927,568247,6186794,16537
19930820,383254,2912508,14310
19931007,350084,3740162,232
19930122,568364,3828644,13781
19930122,242308,2940682,9065
19931026,468808,2110814,10539
19930409,560028,538560,9663
19931010,441457,813886,13258
19931010,562079,1549545,4065
19931010,363871,8428250,13959
19931010,377705,4588644,19305
19930721,30614,1498271,9208
19931104,480475,4178596,19652
19931104,538307,4567225,17116
19930604,354488,4338968,19519
19930627,163721,176687,8799
19930210,66065,1900243,18815
19930210,64852,5216176,16317
19930619,383520,2357159,15740
19930806,477802,7078185,11747
19930806,9062,3941532,531
19930514,308637,3747076,8960
19930514,453861,1617022,12548
19930725,314370,3120347,7551
19930618,155598,3565140,19704
19930223,19263,2106787,4029
19930223,337020,2460719,9133
19931218,297547,1947652,1775
19931218,358414,6493284,10138
19931218,457829,7354468,749
19931115,391575,3718095,8828
19931115,561197,747352,13369
19930731,151129,5204329,12335
19930704,184760,4017887,4088
19930114,167363,1526194,18456
19930114,54923,7177410,14273
19930730,375870,5530134,4461
19930320,431118,2159027,2659
19930320,200020,3278915,264
19930320,478532,1046783,11590
19930320,397482,2786185,3204
19930412,370752,3929827,6347
19930501,538875,5251604,314
19930527,176732,177255,12367
19930216,362504,5117722,208
19930407,340104,4148470,6375
19930407,171250,5755365,5825
19931008,470410,5489811,17285
19931008,572955,5507857,7003
19930512,270074,4911258,17118
19930314,432117,3866945,1355
19931004,134443,4729285,7565
19931127,314488,6396014,7088
19931127,184324,557694,17315
19930804,150594,2871454,8884
19930804,315924,3456919,1894
19930501,123711,6354242,16995
19930610,131473,6634712,10094
19930610,27998,3241441,8455
19930610,149138,2350517,4
19931215,35319,2235180,4275
19930204,379282,4621511,7151
19930204,184482,3877038,14158
19931001,81455,853251,13281
19930702,516955,5217726,19327
19930627,376144,4902482,5112
19930627,325425,5312851,12701
19930315,208179,4520411,17619
19930315,253293,1571559,12559
19931128,29660,5140960,14791
19931128,484216,1663463,16009
19931128,13953,369656,1586
19930827,192705,1423778,13381
19930922,273470,1820203,1301
19930922,203501,6403069,15226
19931228,249392,2472163,15963
19931228,517796,527807,8683
19931228,382817,1128481,17576
19931127,277664,1114680,10937
19931231,13235,5513800,6312
19930122,288578,6294438,8503
19930617,517241,369916,8308
19930617,101601,3264496,9550
19930605,75908,5664887,11054
19931103,255556,5571536,16303
19930327,139635,6072208,14767
19930327,240009,4142341,18646
19930327,484046,201883,14477
19930327,554404,1286291,18579
19930908,461576,1506799,4573
19930908,297980,2937285,3232
19930908,546386,5614851,19067
19930531,539314,3751319,17873
19930309,408188,2445532,3051
19930211,309746,1362446,1367
19930810,450727,1993107,14352
19930519,61736,7245911,18586
19930306,368654,2387579,9650
19930306,186319,5861548,2395
19930306,58939,6388432,11040
19930608,102434,3839577,6060
19930530,307387,2459668,1645
19931031,3438,1460817,19632
19931007,319780,356354,8449
19931007,247807,1872360,12765
19931204,33542,3944118,18668
19930620,460568,5599042,2512
19930620,159570,4152144,9342
19930620,375279,4826582,19084
19930113,563109,2527004,18531
19931224,487675,5377010,19992
19930901,57479,2508076,9096
19930920,317658,7630864,17835
19930920,204879,8740914,2524
19930420,302748,5719634,13853
19931024,52401,1856864,18922
19930611,418568,3933384,17770
19930423,212117,1833856,6160
19930423,266911,1859121,18922
19930407,342545,4619712,11667
19930510,510314,2595608,14684
19930821,178374,4649036,5093
19930821,313467,6462164,10882
19931219,439691,2421544,5950
19931219,413415,1952733,9432
19930626,443386,4211412,4305
19931223,341746,4247646,15840
19930321,125622,2397287,19767
19930321,518665,979878,18825
19930325,144790,8173989,18266
19930325,482650,3555868,1222
19930910,234074,199595,4080
19930910,471089,1439561,8531
19931206,452405,3897037,18744
19931206,225918,4381106,5760
19930720,577529,4051593,3851
19930523,259466,3810227,13907
19930131,360316,934507,4890
19930430,127913,6086693,2504
19931218,499155,223901,2858
19931218,25910,6232914,7012
19931012,94366,6195079,1853
19930501,418843,863291,42
19930501,309157,2262311,14527
19930501,585555,7146148,14228
19930419,239439,668533,10746
19930419,42137,1570134,11983
19930419,194144,2328941,16071
19930614,12081,2043758,16531
19930614,245296,4214145,2226
19930614,426129,3969286,19867
19930614,114154,457914,13641
19931007,390376,1706843,7878
19930520,10778,1158496,18651
19931018,336837,8998083,3185
19931018,308753,2417107,15912
19931018,400783,990050,3955
19931202,241237,2216231,4234
19930606,346645,2009656,18700
19930606,53470,2232000,14182
19930606,456347,1290286,15945
19930816,342051,5302337,5280
19931014,86779,6508628,15035
19931014,485135,1866103,434
19931014,85910,1689255,1965
19930124,390144,1197106,15776
19930124,346350,2626515,6120
19931102,413126,1221981,6404
19931102,201927,3226197,6641
19930819,56964,4564200,9162
19930819,377891,1527850,18965
19930929,280328,1776684,19975
19931009,296224,1315386,16332
19931009,430584,5997657,149
19931009,204666,5695176,18940
19930719,243218,1013727,7887
19930410,31508,3705273,1609
19930410,10645,462025,17684
19930319,203383,254701,12761
19930319,111117,2954520,13604
19930319,331600,1292219,1496
19930710,190984,7320529,14004
19930710,458676,5178571,16728
19930710,162589,4087660,7411
19930710,560650,1693523,11828
19931120,489547,7303079,9647
19930123,244397,130113,17693
19930115,238567,2682890,49
19930513,443703,645498,2415
19930209,69133,3164215,1578
19931018,262092,2582496,5634
19931018,367262,2836619,8429
19931118,21355,1250823,3944
19930106,146796,8392065,17228
19930817,21157,4269474,10523
19931102,360603,5970624,4344
19930412,212933,3472175,14706
19930412,570042,1961603,5228
19930412,495408,2314173,15894
19931002,460220,1602711,19217
19931002,315948,7121210,17446
19930525,539765,3573385,8708
19930525,424380,6007882,7046
19930525,344365,139525,1722
19930525,130837,1281331,15407
19930310,275477,5408961,14928
19930310,239472,1816549,3877
19930607,288796,6296703,4041
19931221,106093,969397,14711
19931221,498925,5038694,19817
19931221,480984,583593,4493
19930311,19705,7077193,17597
19930311,572891,7971348,18908
19930311,262494,3814521,17647
19930226,597940,4793187,13134
19930226,167993,9795885,1918
19931215,535588,1909306,13261
19930918,527337,1455718,9451
19930726,40407,264090,19493
19930525,292354,5277652,5211
19930802,221194,3569691,161
19930728,271866,2852343,16988
19930223,35621,7705269,17092
19930930,346125,4543906,14781
19930924,281023,695778,5632
19930321,423497,2250024,4536
19930707,124084,2257158,5375
19930824,514646,2603852,15396
19930824,53051,2459922,8878
19930510,497744,3547883,8631
19930510,368967,7182831,16522
19931231,427907,3559667,775
19930522,14396,1945929,5012
19930522,202015,355796,13640
19930116,100577,6338676,16771
19930713,557494,3160344,6612
