"d_yearmonthnum","lo_partkey","lo_revenue"
199309,595987,606141
199307,149948,1582368
199302,579520,3103030
199310,137527,3066459
199310,87461,6744029
199303,467952,7449328
199301,538903,7689844
199312,5301,1063956
199311,6076,1828614
199310,268501,4561296
199304,168476,5448890
199301,129766,7466770
199309,493373,2410241
199303,422724,3912559
199307,220272,5257866
199301,25683,4837300
199306,454410,2382224
199306,417840,8441051
199305,311909,3353873
199309,333078,107772
199310,378246,2753074
199306,180435,742560
199310,502245,5133557
199306,242161,3852199
199307,274337,128509
199307,448095,5008822
199307,346356,6596607
199303,548488,2235549
199302,369428,6670961
199306,489954,5715154
199302,118745,7950939
199309,491003,2263292
199304,504724,5590615
199303,355863,9402365
199304,192299,5398205
199304,437813,6113758
199301,129223,2208916
199307,309770,7848741
199302,253944,375790
199301,546000,811680
199301,590475,2169713
199308,184333,412443
199305,219815,340020
199311,372049,2746523
199307,136342,2566469
199304,282519,1189188
199303,369772,5652361
199306,201302,2501639
199310,168895,8853216
199310,477678,3693755
199301,61633,309358
199304,568538,4830775
199307,19367,3403708
199307,565380,981399
199312,166304,1356597
199307,164752,6872765
199305,351646,7731007
199308,253896,362576
199309,333451,881757
199309,330155,1149585
199309,113858,2223757
199307,135709,4907841
199310,351749,7685515
199302,112001,1588384
199310,233635,1552933
199310,292216,2751071
199301,564370,973923
199307,400291,5199893
199312,167670,7569290
199304,542326,4645378
199309,129793,4243455
199307,42119,4940528
199306,325402,1978362
199304,241923,7385043
199304,317298,637910
199301,591497,6471426
199302,426441,3113615
199308,424911,5520521
199302,385233,1550226
199303,233699,2375549
199309,196369,6318632
199309,368974,5350512
199306,21597,6548160
199305,306353,4037239
199304,190792,3168735
199304,346921,4870577
199307,545615,3287968
199312,406694,7607984
199305,109908,9209755
199306,159836,6381363
199309,163224,4619832
199307,294345,649575
199306,504981,2696933
199311,155983,7992801
199310,68560,898793
199309,24233,2806282
199304,301662,5648091
199304,199504,3809916
199308,239538,868781
199301,423401,917795
199306,312413,4562705
199306,428989,2088658
199305,266213,1155616
199309,16957,6427648
199305,246780,1538552
199305,96331,3251958
199301,381106,5816741
199304,428035,2860139
199306,491962,6190081
199307,180542,4092045
199301,239620,1698415
199306,281947,2673496
199309,502383,5486025
199311,78110,3905226
199309,110466,143216
199308,52966,8376260
199307,476343,1959190
199309,517390,6966481
199305,254886,357128
199311,164469,1636201
199308,423389,2700836
199310,291125,1082626
199309,394339,5959744
199310,39729,2751719
199304,216478,1487888
199307,425679,3268672
199301,286463,4017875
199306,124141,3164520
199308,37676,6325586
199301,179310,1375416
199310,485440,6425793
199305,430150,3810698
199310,217806,668830
199304,78590,922330
199310,419470,6064949
199312,136699,4811332
199308,250967,5023111
199301,480075,413579
199305,157326,4609222
199308,289932,6278912
199304,308802,1419659
199309,483372,2892316
199305,114126,5087215
199304,560662,337637
199302,176061,4615326
199301,577493,1088335
199305,427060,3255257
199303,136880,5764058
199303,472544,6985091
199308,209401,1143970
199305,509474,4405846
199312,575532,6548995
199303,378409,4810219
199310,503871,4825863
199311,336187,359611
199312,559624,5879131
199302,121188,3870585
199303,292263,2091246
199305,89717,2341606
199306,575663,3035665
199310,322327,4007450
199305,576467,305601
199311,537712,6582333
199308,53037,980129
199301,416055,2114903
199310,582428,2637158
199310,454219,2731186
199305,36831,5830303
199309,165397,2837036
199303,270412,6842880
199309,102716,3062741
199305,4382,382054
199306,196173,1507773
199306,228899,2328719
199301,380169,121167
199312,496097,432855
199304,539482,753122
199312,377721,5342168
199312,352900,2320033
199306,384433,5858758
199306,391691,6463997
199307,25776,825358
199307,576084,675154
199308,24862,2653487
199304,199641,172323
199304,494371,6556410
199309,394031,2338916
199311,2293,5101497
199308,577566,5694866
199301,589339,5878923
199306,461003,4008228
199307,456809,685122
199303,290263,122818
199305,505998,1166310
199306,534188,483975
199305,163009,4055376
199305,16351,2007482
199309,553144,1759766
199310,494806,3706005
199310,189920,8578338
199305,445295,2552475
199301,295489,7199679
199305,559962,400344
199301,66640,5298698
199305,393724,3206440
199303,110147,3780376
199303,92026,1310191
199306,424475,4479639
199310,438815,173625
199310,553755,4118478
199302,202679,2147894
199311,212886,6875281
199303,412367,6079423
199306,74394,3928647
199306,269031,2475049
199312,98809,708657
199305,368178,846142
199304,415060,3726602
199305,283863,4120322
199304,402190,749228
199311,85462,1276659
199309,216570,3532066
199305,109028,704136
199303,259891,3083566
199310,418928,8687817
199311,234068,2429971
199304,73311,2013798
199310,194235,2763469
199312,324223,2322305
199307,282883,8681893
199311,379410,2211759
199302,407224,5210307
199309,23366,3574105
199304,220544,6379492
199312,484364,5100770
199312,363584,5812626
199308,362939,6796518
199308,519595,7594937
199308,282462,4433017
199312,43843,1061382
199307,494423,4306061
199312,137399,711013
199309,526037,3815142
199304,554194,4403543
199311,128334,1321460
199308,235808,7949938
199312,143911,1706636
199306,462223,5459031
199303,409762,1945905
199303,316997,976780
199310,467271,4804410
199308,565348,6717509
199306,320035,206783
199308,406472,1910531
199312,308564,3698637
199312,405239,3058473
199310,86544,5399745
199304,34995,5990688
199311,450149,3046760
199305,66504,5990817
199305,192506,5169549
199305,358983,7328630
199309,304943,3212136
199302,335470,4769297
199305,485027,3105828
199302,326735,345297
199302,368292,6398757
199310,419590,6361327
199301,75021,2928298
199310,57693,4739130
199311,463022,4299525
199308,27544,6201069
199312,260764,7000760
199307,157727,8655892
199303,439565,3502569
199306,384081,3806283
199307,355398,4229335
199308,551504,615970
199308,95102,1075158
199307,305778,5882840
199308,197296,3243579
199308,344780,6142175
199307,475884,7937882
199307,126354,3922954
199309,584862,5396640
199309,298079,4960938
199304,517872,5051569
199306,134186,2295158
199311,569320,953059
199311,345966,6635411
199305,251473,1105380
199304,68517,2766019
199307,282451,4541137
199301,590860,191182
199310,258696,6580662
199308,193962,2238940
199312,81338,4832705
199312,552539,6638188
199312,220325,122040
199312,311520,742782
199312,181815,7435495
199309,232713,1277063
199309,491868,6133752
199310,518291,641542
199305,444174,3210208
199306,383722,3932836
199306,471466,2788633
199310,74139,661199
199307,521290,1817420
199306,362717,3970510
199312,248613,1836441
199308,146440,2476409
199308,154583,4377251
199305,164203,248371
199301,195424,2063372
199301,473323,6287055
199312,489559,4806637
199310,138237,749835
199306,538351,680771
199309,495542,6849651
199306,546503,4208387
199307,382884,192753
199304,362229,2556595
199311,111982,773664
199301,344227,6040789
199305,294759,3062030
199306,187105,236035
199311,174734,7976499
199304,35535,2882238
199306,96867,1660699
199305,597908,2382985
199307,262689,1133045
199306,12032,1588802
199309,261140,5071804
199306,190362,6480430
199305,80445,3911407
199306,444966,8891603
199306,136841,1115436
199309,372623,8223708
199305,207066,762871
199306,47901,2174306
199308,319104,4466528
199305,174860,6944212
199305,400799,1832352
199303,58425,5067467
199307,117983,5046471
199307,131277,2284239
199309,349956,1556609
199311,285548,6376417
199310,453421,3129508
199304,7932,6960455
199305,284215,1997867
199308,434067,3629771
199308,375546,5720757
199308,208438,3166779
199303,474343,6520734
199306,19350,2462539
199310,6731,4606934
199305,159885,9434612
199304,375407,5176505
199305,377031,2522961
199304,499528,2570782
199309,570260,1975406
199302,314897,6056835
199302,215134,4985418
199301,264090,3374110
199306,577473,451180
199301,589401,1606629
199301,217493,5026950
199312,430434,5293910
199312,221325,5129811
199309,374786,7111862
199309,214302,1444952
199306,176952,9941855
199307,323386,3767246
199301,65253,4178597
199301,579098,4452855
199306,259157,1878463
199311,161241,5414713
199309,198142,4210275
199310,440133,2185925
199301,108097,5414941
199304,422577,290912
199310,206074,4514156
199310,533692,7517018
199301,418977,4317078
199301,559187,1450530
199312,102769,350808
199306,184779,7196015
199306,195038,5608498
199308,83008,1345778
199311,349241,505770
199310,204146,1527939
199303,296392,6460132
199303,27387,4121895
199304,25770,3822265
199305,325462,1472575
199309,374084,2471321
199309,14220,2694906
199304,270957,4912391
199307,145906,378668
199307,281653,3524283
199307,116042,1334188
199306,494943,949580
199303,495494,884745
199306,291870,1277235
199307,425506,6803824
199307,422739,4352018
199304,531790,3426749
199301,294160,3053880
199312,10297,2390434
199311,336514,911694
199312,511129,1467308
199312,82687,5236116
199303,76296,997475
199311,37132,3916223
199312,468179,567839
199308,286939,5662204
199310,494581,4211471
199311,518074,3424668
199306,533720,7812733
199312,335818,3670524
199303,470457,4430742
199305,72046,3392109
199303,94514,5706693
199301,425081,4196276
199301,119598,5962436
199310,530337,3248728
199308,329202,4875512
199303,276118,3249477
199304,412851,4448379
199311,324033,3418402
199306,322711,504506
199305,50009,4747050
199306,183389,6998222
199307,537501,1809252
199310,89310,2268595
199303,153999,804772
199303,390088,1749433
199307,576212,3623678
199308,505974,1152330
199308,449451,3531884
199305,396725,1767058
199302,501104,1203432
199304,71810,6913422
199305,379259,3179658
199308,132495,2518831
199303,135219,2433167
199303,343136,457498
199312,457537,3846868
199302,314134,4887546
199307,460589,7515366
199302,404732,5556630
199304,91584,764156
199301,319142,4713026
199308,553728,4147797
199312,141533,6720094
199312,104992,395404
199302,535366,1359299
199301,384708,8172873
199303,385325,5608802
199303,406927,5751110
199302,593085,4040745
199307,440768,338330
199302,563758,5712945
199302,108997,196587
199302,101599,7842891
199302,329890,4655709
199302,451203,1696644
199302,418199,216730
199306,427131,103694
199312,532485,2553885
199310,226966,2811030
199312,186352,3559916
199307,338055,324632
199311,539425,3624390
199312,391189,3763699
199304,559670,2516640
199305,588408,3372840
199305,294809,1250026
199305,460937,1315251
199308,473510,4173057
199310,323033,724429
199306,557007,105334
199303,274789,3975537
199308,70733,6445210
199302,318468,2354536
199308,553268,3496001
199304,132079,5444243
199305,82302,3986467
199301,307259,1755008
199307,411215,4193931
199308,495855,1995194
199310,275802,8711171
199305,582736,6880179
199306,465645,2968372
199306,458283,2457694
199303,6850,4601190
199306,596870,7710052
199301,225658,1843356
199303,72572,4238300
199305,551510,6801850
199301,90879,1465978
199307,500614,7753261
199301,12373,4453807
199301,65190,4145976
199308,577206,3898300
199303,494485,6379431
199311,148147,3593785
199307,104955,6083684
199311,137593,1118584
199305,256005,1957536
199309,291715,5068899
199303,451998,382194
199304,493755,5366852
199305,349508,1233532
199307,383172,1491130
199311,277676,2783109
199308,425917,5838275
199308,21277,3603197
199307,767,2426590
199307,356144,3293156
199311,534823,6918447
199301,109870,5711045
199303,476838,4268433
199310,330718,3053230
199310,172721,355156
199301,538122,4134596
199301,411461,1630458
199306,305494,2351184
199305,309733,6211054
199305,140395,2699968
199306,320240,3911753
199302,270628,939982
199305,487664,2751632
199309,286062,4313773
199310,44871,5572905
199303,374784,1104109
199308,469383,2783156
199308,2260,4027230
199306,588105,1063034
199311,372464,2710297
199305,266334,2059706
199306,94485,6591083
199306,350892,5962698
199306,172656,1863484
199305,309279,2624185
199306,501614,7357396
199312,43986,8511211
199312,526737,5358150
199310,16931,2509488
199301,98005,194582
199301,98467,2321288
199307,179208,5868344
199311,165060,3055662
199310,504987,3513817
199306,461989,7838957
199307,372205,3254280
199306,14546,6375257
199311,281845,2303632
199302,12750,1810734
199311,335769,2476117
199302,466727,2792911
199309,403250,3277479
199309,178588,2969845
199304,184979,1201230
199305,407991,3499801
199308,305709,7729822
199304,374925,4507797
199306,31336,1881985
199303,353701,5558857
199301,101739,5514632
199305,283827,5856159
199310,269688,4341437
199310,84756,2363938
199302,92488,1595957
199303,393648,6757524
199308,176629,5459689
199308,191550,6528444
199302,548583,633045
199304,318637,7463534
199310,541176,602489
199310,129361,6606990
199311,99289,757508
199309,568370,1674239
199305,505995,9020372
199311,33247,4857867
199307,342605,2120448
199301,187682,7883924
199307,266267,2751380
199307,176839,7017685
199303,82109,3888680
199310,281433,2772263
199311,194226,3585717
199309,343660,168661
199307,127204,4266108
199308,380443,6797544
199308,508405,6648539
199306,196628,7853919
199306,349109,2293018
199302,539278,4564271
199308,479407,5298744
199308,578414,4432398
199301,28391,5355404
199306,562171,604243
199311,556498,6245860
199305,43857,2294282
199308,498924,6155202
199312,128498,1795152
199308,452157,1413031
199301,260955,3004193
199302,310189,4652779
199306,52866,180067
199309,207056,1334773
199307,412025,550956
199311,572369,1712311
199311,393621,1188224
199312,302958,1729549
199308,38930,5735746
199304,7813,2360951
199307,61715,7887243
199307,368590,6274408
199311,53144,2606804
199311,377906,1944212
199301,39872,5096790
199311,244746,4473671
199307,130707,860161
199307,577050,3012551
199310,454549,145841
199306,553186,1717475
199301,348865,3000916
199303,435147,4618488
199312,152024,4956148
199310,443706,7675961
199301,110202,587917
199303,25665,7638349
199308,428483,276646
199302,25594,4274606
199302,313593,2862925
199307,132884,7995306
199307,314106,3293064
199308,383201,3814044
199305,485402,5219323
199302,549990,6597262
199303,129117,5166663
199301,73349,5961108
199305,48666,1107656
199305,422406,5391894
199306,1978,1458856
199309,196099,927389
199304,229072,2874043
199302,493394,2826072
199307,364100,3161668
199310,25919,5189731
199306,41006,4083464
199311,437870,6264200
199304,537440,6370635
199303,177098,5118692
199302,416477,2207224
199303,525273,1272285
199304,272355,2446287
199311,131430,6365989
199301,598044,452239
199305,40647,2772019
199312,313432,1121645
199311,516581,6800812
199303,481212,4134403
199310,331294,5399190
199310,2758,4231591
199311,460279,2404145
199306,22392,1932153
199304,259300,4488109
199303,121057,1986846
199305,403509,6572269
199309,162053,3785594
199308,491168,4203041
199308,246028,289280
199301,572687,6486106
199301,364290,938516
199305,585722,894811
199301,436593,2119984
199304,588069,4713780
199307,43375,2067204
199306,543490,3272424
199311,271718,6883837
199302,238445,3489010
199302,84677,7238234
199302,597862,6463552
199310,242817,7340125
199303,300030,1413187
199304,371817,5609736
199309,486039,2783927
199309,556071,2901026
199308,551738,4783894
199306,542349,404874
199306,95364,131857
199312,531844,4642654
199303,503200,1750626
199310,342550,624275
199307,442149,4860939
199306,233570,3423606
199301,65021,3382048
199310,378994,205225
199306,344205,6059820
199305,518391,1777215
199309,515309,129779
199309,393860,4169515
199308,431038,4796599
199302,285104,5016348
199305,341526,5276238
199305,76046,1302078
199301,305565,2770450
199311,337915,5682939
199307,106249,730549
199307,364607,6288521
199308,536781,7018371
199308,69146,4975754
199301,531151,1287339
199307,470108,3486510
199307,214509,2790040
199310,70259,5476308
199309,479064,1858697
199310,457052,3757627
199308,256275,1552618
199302,589634,6353226
199308,588530,2982913
199308,471262,1465089
199308,121627,7036310
199308,311605,6115559
199306,483925,5740062
199301,464662,7573635
199312,229649,7116464
199304,77252,973566
199312,466747,1007667
199304,260081,1716724
199308,416342,5107520
199303,423383,5376977
199304,32763,5151718
199306,512731,3107291
199303,256784,2585043
199309,261981,5842510
199309,331463,3254912
199306,386500,7540586
199302,397101,3321105
199305,560848,1309450
199311,246745,8289477
199305,123302,918432
199301,214849,1571572
199309,12114,3047546
199303,97282,2532974
199308,2976,4738762
199307,282913,5255434
199307,369495,5519485
199309,297194,5199500
199307,168433,5351096
199307,41858,1425481
199303,71217,1844101
199306,271690,3619139
199301,345010,2660710
199309,66162,884477
199310,385535,6898553
199304,437269,4255614
199306,489828,5818777
199305,357693,519951
199305,26362,5934186
199307,403486,2965107
199301,555023,627396
199309,562311,679778
199309,147314,6074165
199308,328007,3915367
199312,185376,1984540
199309,558792,4715761
199312,345933,5877392
199312,119388,2647281
199308,163545,4299627
199310,431211,4542489
199305,309731,1895644
199311,32683,2879141
199307,86391,3509589
199302,339024,3646124
199309,155040,321941
199306,431852,2295789
199306,42744,1799751
199311,293546,746672
199312,5025,3247629
199304,105442,1844038
199311,411790,3168695
199311,82165,4339706
199307,41479,1240070
199307,526238,2252822
199302,561684,4961165
199302,465142,4822614
199308,591757,8968189
199308,469497,5461134
199303,65172,3900493
199312,405268,1974562
199311,315461,438505
199302,301262,2104574
199304,382369,4786552
199302,475965,3233606
199308,353040,2597039
199312,347011,3525256
199301,504785,4340168
199312,11827,7758614
199312,145183,1072201
199302,564194,2712614
199306,383949,2789179
199307,593191,3861499
199308,212945,3964822
199303,100655,3854353
199307,464517,7041521
199307,465153,2103202
199307,419105,2781401
199310,233262,811574
199308,296848,2739572
199311,188269,4434168
199303,169971,593922
199304,441148,3342509
199310,19765,5170528
199306,130350,3416366
199312,248242,471331
199309,410602,7038034
199307,415820,3436884
199305,332959,7149072
199305,404873,5052649
199312,510480,1327999
199308,465172,3343221
199302,421946,2588937
199307,371079,4326525
199312,63585,5407641
199312,123640,5648057
199305,442358,2774904
199312,49755,165360
199307,114717,3085907
199301,173262,4579941
199309,323438,4678005
199304,97165,5185557
199307,135419,3311691
199302,97566,1364987
199302,108481,3686463
199302,439634,5919920
199311,588649,3612511
199304,587572,7886181
199305,569292,1734257
199305,549575,1733394
199310,102126,5143099
199307,456947,4664604
199303,342258,2574475
199312,307,717136
199311,460238,1510942
199312,65311,5503448
199305,461942,2585523
199307,556386,2570285
199305,487748,1701005
199305,372241,3120234
199305,358225,3811133
199307,109102,5059949
199312,381776,360405
199311,165711,4352939
199309,87744,3394210
199302,427275,3965020
199305,326357,4382421
199307,150321,5187703
199303,111145,5607279
199307,152879,6693929
199304,477217,4980966
199309,442257,3643260
199310,58949,8328158
199307,323686,3814273
199312,222883,3716480
199301,169276,3032238
199310,156493,1062950
199306,342997,5144829
199302,335613,1599142
199302,33316,3710450
199310,365386,5747425
199304,91569,305869
199312,198779,184021
199305,291100,534634
199308,503413,2335627
199310,562853,8636561
199310,267966,1125558
199312,589852,3615687
199309,420702,3212906
199303,428460,1649466
199306,267186,3132009
199310,58414,271737
199302,505756,2964991
199307,412744,5576519
199301,564572,162018
199311,496463,990959
199304,101396,553366
199301,153555,3025682
199301,530571,951320
199306,91425,5907887
199304,538782,3064339
199312,561271,1318927
199312,246329,3661415
199301,427276,238243
199308,352098,3155819
199301,519980,4751904
199305,481938,380142
199308,191348,3769631
199305,240064,1168714
199306,451270,5625077
199306,37796,6522517
199305,579493,3113490
199302,90681,2151452
199310,458746,7932062
199301,35611,3827859
199301,356409,861649
199303,283988,3251778
199311,43673,6495780
199309,238890,1774013
199308,517292,4698970
199304,426937,2531189
199311,128117,4039948
199301,553383,6398983
199311,431432,2805897
199306,175113,3572646
199305,222487,552512
199306,211180,432103
199312,157560,5444706
199305,289208,4385306
199309,68650,7614129
199309,326557,5990531
199301,175370,2146374
199309,309427,975322
199311,416816,6622723
199302,51637,5701593
199312,382888,3669759
199301,10198,1504922
199304,296080,3862015
199303,545774,3388374
199302,376938,3391110
199303,500319,3878712
199307,224163,2237354
199306,153437,4381864
199312,374284,5378749
199304,65319,1510348
199312,509346,3812515
199312,376444,1655748
199301,336723,6097395
199302,115177,2312809
199312,117488,1460315
199307,46135,3103924
199304,570457,3891891
199304,265064,2096174
199302,277753,2686108
199305,443716,328618
199302,3221,1652603
199302,595626,2838918
199303,352800,7548266
199303,277409,5842247
199309,129444,2188058
199302,493693,1308855
199307,586926,5380481
199307,463853,1602444
199305,500491,2314761
199303,495820,3698784
199303,152088,331763
199303,485701,7362358
199304,275628,5397751
199307,2709,6566065
199303,41621,2728334
199303,514477,2510110
199307,211794,3546316
199312,433474,3344101
199312,489708,6155787
199312,130430,5927885
199306,513626,2892254
199307,581007,3904760
199311,416316,5737542
199301,49862,2130747
199312,422542,1136467
199309,59245,1518546
199308,297964,769084
199310,490427,3472630
199307,556720,8183480
199311,106640,5111170
199305,113459,3352768
199301,529217,4811539
199301,136469,4620256
199301,419929,543576
199310,287821,179072
199309,233316,989445
199304,195387,4648743
199303,555814,1450957
199312,379850,9361653
199301,350637,8103951
199308,320708,4235290
199308,212840,2602952
199303,85356,5444539
199306,485887,7892232
199306,291994,4430721
199305,484223,2031717
199309,288045,2530923
199307,328958,8762405
199312,73195,4741683
199308,133022,3274782
199301,447021,1533312
199304,520323,5984401
199309,203312,4951132
199304,1894,2090415
199304,217775,6567908
199306,433957,8985699
199307,403615,3274080
199303,6718,1751437
199310,52049,4466640
199310,577813,4679705
199302,46901,7500626
199311,46628,771563
199307,417563,1723348
199302,544850,6377997
199306,435887,3215525
199303,346167,1201018
199307,448530,1720985
199307,410494,1112340
199307,239366,6077709
199309,436657,1577693
199306,103645,7507906
199306,17986,8680244
199311,26055,4856197
199311,190443,7438717
199302,157309,5681075
199304,89471,715630
199309,13314,1683869
199308,537235,5236416
199310,276254,3897400
199303,359585,1953749
199304,246719,8245215
199302,480367,4574219
199311,359021,4609482
199312,134212,3175343
199304,156789,1253284
199301,323347,2658440
199312,514593,7957471
199312,92499,3472188
199302,61065,1625279
199306,398061,454347
199312,415275,2566179
199311,152476,5782202
199309,531361,272898
199311,512003,5024151
199311,417888,1401347
199304,62875,6061295
199309,201504,6539744
199311,147375,6070675
199310,420783,4216806
199304,299296,5514006
199302,433197,2082903
199309,206641,4095028
199309,370919,2145112
199308,183339,6899722
199312,281028,889946
199304,437544,3592686
199307,229804,849557
199304,197520,3170339
199312,258652,5155658
199303,91400,5668563
199310,271273,1231817
199310,474086,3463216
199310,565603,1942227
199311,445037,2476629
199308,211921,7802697
199312,464063,508384
199312,242563,3650958
199308,113439,4649228
199303,162536,1240459
199303,521348,531296
199307,111452,6954314
199311,581548,2529015
199310,7624,2971342
199307,521106,2405188
199310,592736,3370312
199304,473187,5230001
199303,459676,4534021
199301,202247,2252490
199306,329251,5449981
199304,527052,1480429
199312,338192,4627937
199308,111288,4456530
199301,221058,3798675
199311,140595,951913
199311,106365,6652467
199304,262781,676582
199311,225219,4106533
199312,107574,2348631
199311,207290,464544
199304,488785,8253305
199311,95997,193320
199304,435951,8506280
199306,408242,2049692
199304,43438,535994
199302,512805,6171363
199312,204776,5706180
199301,435814,2206485
199305,323935,3040243
199305,211864,5046965
199305,142155,4977749
199309,395113,1406228
199308,200726,4891516
199307,443757,3535817
199310,582957,8796178
199303,120807,358248
199304,276300,1895290
199311,25101,4424543
199311,64612,312168
199310,198673,4560278
199305,134256,379333
199306,145234,5390675
199309,137856,4124805
199309,113203,2769287
199303,282215,3832237
199301,212101,4112132
199306,172797,7254785
199309,240195,5057226
199309,16586,3498006
199306,550771,3035035
199302,492385,2004058
199304,335693,5929372
199306,409730,5945588
199305,180423,729158
199308,476964,2635796
199310,196051,2838948
199301,133090,3595011
199310,404545,1687241
199312,28640,5534161
199307,295440,3694796
199304,25663,3617378
199305,159029,527689
199306,341906,4581437
199311,380053,1906906
199301,549899,3858762
199303,364526,314920
199303,307775,3977337
199303,410410,3458101
199304,566774,3462450
199302,248213,1464273
199303,98471,4418696
199307,439195,5052727
199306,62941,3171964
199311,524544,307429
199311,74131,4595130
199310,425194,4935539
199310,388853,7345980
199310,475115,3204864
199310,472916,8515116
199310,394007,2563104
199310,386825,1873573
199307,337343,5056148
199303,132219,970938
199303,266496,2461353
199312,135860,6436444
199312,369975,1822059
199302,221740,4441804
199305,295992,2727508
199307,553774,1447578
199305,190104,3978741
199302,207555,1158331
199306,472885,2942850
199308,298647,2873269
199309,186215,382555
199305,397634,3563673
199305,508723,3085889
199305,202456,403456
199308,106693,5996506
199303,330135,2626180
199308,15298,2162082
199304,518047,4648812
199311,73126,3231412
199304,515152,5207734
199307,82724,5185015
199310,113361,1733067
199301,247523,6987863
199309,562077,5134837
199303,597203,252234
199301,467268,718909
199308,223308,4102658
199302,185391,2148147
199303,367650,3871560
199312,154278,4781517
199305,391508,3800388
199311,438051,191871
199303,307772,7078105
199310,285341,4595733
199310,335859,5199440
199308,42967,5802458
199306,103917,8471213
199310,177950,2782347
199310,402578,870563
199306,111903,5943849
199311,436938,551223
199304,155567,2226152
199304,455476,5330719
199303,26384,2696762
199304,10092,3373034
199302,93502,4885798
199303,80915,1287322
199307,401168,1970425
199303,23965,549687
199303,168791,5592388
199311,338006,3746880
199301,342307,1454534
199301,255708,6094096
199302,268796,5188453
199306,181476,457896
199305,545442,1442797
199302,510989,395992
199307,27912,5175666
199306,39260,3055714
199302,86943,3630217
199303,480335,1275850
199303,159595,802476
199311,534440,2189513
199304,235261,586162
199302,416106,4206881
199301,391341,421105
199306,429969,6955817
199310,412365,5943463
199301,231157,3016324
199308,320717,510883
199308,31098,4092690
199308,478125,546034
199311,343113,1716808
199310,433735,1486820
199310,488855,5544396
199306,95982,1151184
199303,187241,1546071
199303,454890,5844548
199308,568472,6642420
199305,261815,5859886
199312,192972,9414198
199312,265676,2388615
199312,9908,2494158
199302,175869,190596
199308,404756,2577452
199308,532258,3321052
199304,488054,1327546
199304,477611,5032653
199310,106139,1795563
199312,22487,5605501
199302,209931,1262871
199302,509007,4730402
199305,39073,99182
199305,397472,5690861
199309,491059,5197648
199304,579000,3912381
199311,577883,760813
199301,50120,4089998
199301,346647,5145247
199302,13996,1852690
199307,102033,1521494
199312,54967,1522192
199302,373662,5613092
199302,358650,3044796
199307,156049,4704155
199311,363004,1045650
199312,56393,5890087
199311,206441,3301203
199308,159484,1197740
199309,158006,2293984
199311,129894,8672896
199305,213696,3154972
199305,86941,187010
199301,590133,4116988
199312,158930,9161011
199306,76696,7120641
199306,357143,116412
199308,225109,1520112
199306,206387,768261
199301,201198,1400355
199312,277356,5544027
199303,259734,6371774
199301,239380,3103158
199302,86187,344914
199310,374972,1191330
199306,32733,7998835
199305,64814,6275641
199304,146361,3343887
199305,464753,7482431
199310,534146,5609110
199310,215011,3666960
199305,589284,3262865
199306,16560,6301958
199311,505506,2814375
199308,109390,5293892
199308,107771,6691732
199308,424868,1581284
199306,268909,2230933
199306,95444,5700182
199311,381310,2159297
199301,97038,1405570
199306,369540,2810239
199306,480788,5546831
199305,15810,4613090
199308,474108,4408393
199308,332240,2393064
199311,516429,3399580
199311,428560,1010718
199302,496465,6444950
199310,541795,1247166
199307,537610,4893342
199305,428438,3922963
199301,173750,6860947
199312,281173,3884902
199312,314542,152539
199301,356663,4381668
199304,569245,3382802
199302,106355,1078189
199301,391131,4113655
199303,481864,8773277
199311,299376,5174104
199308,8233,885594
199309,336646,6266114
199309,256400,2525598
199309,106366,5245159
199310,302986,6694873
199306,25821,3631638
199301,128351,6218109
199307,569839,9353169
199305,541874,7510132
199309,21303,3239497
199302,155504,3025430
199302,195290,671865
199308,529291,5097562
199301,374332,6404381
199301,503246,4725799
199307,314223,2400187
199307,535690,3075143
199310,371364,6892550
199307,565034,5113693
199311,40050,4801742
199301,215821,3063732
199308,96099,2575651
199302,16319,3057392
199312,551715,7444831
199304,541949,5463084
199303,317756,7648366
199303,497970,3471463
199301,42124,2403034
199301,335620,8029708
199309,114076,3172103
199311,28057,585119
199312,356390,1823885
199308,32519,287398
199310,496013,2966430
199306,235802,3784906
199306,117830,716958
199304,202006,2994551
199304,90494,1583950
199311,406508,4297190
199309,365910,5558206
199301,96983,4462874
199311,46447,4642942
199310,95693,1323932
199311,460518,4976597
199305,164087,4399427
199310,3237,225765
199312,116415,425128
199306,423729,6412476
199306,543915,6011833
199306,484901,5304980
199308,329835,5848075
199308,129826,2909925
199304,34664,7596832
199304,593817,6366752
199306,340603,3091592
199306,39467,6544258
199302,185384,5416134
199308,465256,1675527
199306,425465,5125161
199304,384890,9189116
199304,475020,2145220
199309,494311,6204043
199312,596060,2517855
199310,572197,615547
199307,170889,776112
199305,479302,4645921
199305,320712,3193366
199308,65528,1463649
199308,63410,3768637
199302,449915,1292368
199301,140025,723148
199303,230673,1571586
199303,483148,3072121
199302,104680,1320789
199307,332457,6860360
199303,561025,2257794
199301,498222,1932796
199303,116744,697253
199308,303783,2599750
199310,237383,1830032
199304,247528,722999
199311,187388,2629127
199304,119043,315425
199312,185168,243113
199304,232072,3542323
199301,38772,335310
199312,161081,1922120
199308,427962,2933186
199308,236545,1887469
199301,468803,6840842
199303,121142,3224224
199308,26402,263023
199308,334194,3161335
199307,43690,4754037
199301,182450,7283734
199301,563771,7911442
199303,2148,3118915
199304,533794,180949
199301,185563,2078834
199306,436267,4551856
199310,215783,2164232
199310,130689,4003415
199310,182990,1828377
199309,392943,403114
199303,298834,533350
