"d_yearmonthnum","lo_partkey","lo_revenue","lo_suppkey"
199312,234519,3101769,17480
199303,507936,9045013,1015
199303,129798,4964277,8214
199310,413220,2887393,5019
199310,575103,4228129,6655
199310,339644,2939617,10335
199310,450366,5362769,3408
199311,362833,9289518,19930
199303,201035,3799305,8836
199303,180132,3120022,9234
199303,466313,4052790,11506
199307,26533,3718882,15944
199301,38685,7637790,14348
199308,200393,2154771,5391
199312,171574,4031646,3054
199312,34322,2363137,13304
199303,248355,2654903,511
199303,352396,6671238,13374
199305,573515,4047472,2245
199305,51778,7382658,19233
199309,131992,1570616,11354
199309,175400,1156713,6590
199302,425596,2534935,3636
199306,71352,1296883,16564
199306,301515,6619522,8860
199303,549334,1355643,11219
199306,382636,4253584,5401
199305,413446,2131570,8579
199305,530772,6068056,18878
199305,473125,1384704,13707
199305,170071,885470,1409
199305,576052,5252107,9102
199305,479472,1991389,2284
199304,477584,4284920,14347
199304,553026,732641,72
199310,210469,1081488,10675
199310,348577,1734472,14621
199305,37018,4160023,16162
199310,299721,667635,18196
199301,571545,5544663,8900
199301,545733,1207744,11206
199307,577361,4883164,11041
199307,12850,1900352,17789
199310,151645,8147265,17747
199305,171223,4819675,17696
199305,75033,1955578,9629
199301,276842,5645648,6235
199301,481039,599765,19921
199301,406736,6600408,6142
199309,175034,2366670,12468
199309,584540,4254617,15808
199302,120492,5091041,4114
199304,138819,6008157,3196
199303,539266,895394,7179
199303,432364,5775194,15655
199308,231058,2520073,14008
199307,409174,1470917,5737
199307,590835,2054839,829
199309,87559,3980819,4845
199309,179822,8200647,19948
199303,252848,7844415,18770
199303,87054,2164342,9168
199310,7315,3438358,9270
199310,462244,472838,17789
199306,499390,3713786,16441
199306,443505,3122922,16620
199306,22798,1836082,19732
199301,575564,2597031,8563
199301,443022,2620940,4244
199302,379424,5979061,14062
199304,133276,2333119,2833
199304,162209,4439030,6374
199306,466270,1101498,101
199306,593446,1357768,13926
199306,464372,4796160,4506
199306,361004,2789208,11541
199306,134029,4062862,6375
199309,95190,689780,15967
199309,244452,6635882,6159
199305,78944,565344,8292
199305,230443,5595353,17687
199308,65622,1539991,16681
199303,150154,472026,1911
199303,28473,4807042,6996
199303,339428,5084575,4176
199307,487133,977856,12440
199304,507445,5917159,12892
199304,221162,4352096,19609
199301,36083,599219,16323
199305,231994,572016,4822
199312,213672,2614753,6901
199312,238162,1524807,17804
199301,207093,3104248,19499
199301,599053,903191,4779
199301,268970,9215876,6998
199312,590932,4757884,319
199312,101775,3274587,16558
199311,562023,1503810,19837
199309,395925,2772688,15927
199301,462921,6395840,4347
199304,156405,6510537,17991
199304,536844,186201,11750
199304,524339,4496196,1116
199304,358408,2758279,11683
199304,351473,452764,6171
199311,231936,4253253,12887
199311,546958,3374297,19610
199311,162992,2790676,35
199304,271578,4058297,11938
199310,268767,5219400,17138
199307,195472,6912542,3612
199307,290734,6022722,13095
199304,389835,8677088,5012
199304,274288,3587371,14707
199307,499600,4344459,18872
199307,375350,419049,1483
199301,569636,3308883,13133
199301,28689,7531918,8267
199301,371494,2454672,7871
199301,91227,1910168,19497
199307,428252,2891563,15133
199303,510588,2946146,501
199301,577302,4548865,18219
199311,262467,3396373,6030
199303,243613,4982676,15906
199302,481589,3731650,9164
199302,457023,1824760,13149
199303,199854,3481760,9133
199303,129922,9662004,12137
199307,301364,3575851,9345
199307,547772,7413661,14791
199304,377905,9521837,12498
199312,137290,3772158,18840
199308,44343,1513911,4518
199308,60071,2041518,3805
199306,154729,7439896,97
199306,129378,1228634,5
199306,438594,7509593,14277
199312,186388,6276435,11121
199309,154940,197499,1220
199309,331139,3859055,6191
199309,451762,8061432,18723
199309,424088,392679,5272
199306,220702,2544377,19251
199303,497030,2643523,8781
199303,171720,6778076,16501
199302,81504,5187366,4327
199302,24573,2178964,8208
199302,3626,5638179,19506
199302,450341,5497149,2815
199301,365224,5002134,10331
199302,555843,2791265,12140
199311,348280,2705685,11530
199311,532328,5199066,455
199301,95975,4397234,5980
199301,435152,2952645,7176
199301,191521,7111213,4113
199304,319225,4434364,14973
199304,5364,5846672,7239
199309,297454,3161236,18162
199310,62023,3957810,14850
199301,188864,7153326,5278
199302,301807,5317842,2674
199312,201097,1839461,12973
199307,103447,6538583,15593
199304,83444,1978431,6290
199304,407654,918238,10844
199306,225098,4664221,1565
199306,207584,5906617,13336
199304,193423,7354637,2223
199305,477551,6820300,14095
199305,586494,5365695,1457
199305,400676,7493817,15112
199303,326604,798989,491
199303,426261,2418407,16145
199302,357699,347822,6658
199312,211080,883043,2703
199304,302570,3580719,16850
199305,269464,6742948,11355
199305,72745,6331589,18970
199303,589072,5057533,17983
199308,266986,7272860,6396
199308,422555,5067927,10452
199302,482578,7568667,6638
199302,471856,542865,9172
199304,265545,299084,3372
199304,207537,5005261,18204
199306,589648,3539531,10176
199306,5396,382608,17477
199302,578639,1020260,13989
199302,134317,1310770,11655
199307,557278,1831963,16931
199309,565677,3105402,9468
199307,432874,525793,3914
199307,291411,3672885,12924
199307,538723,512654,8710
199307,316223,5586358,17032
199308,499052,1648015,4568
199308,279527,6137521,9607
199301,72863,8542256,15196
199302,546902,5920697,9350
199304,433504,3521826,2274
199305,55872,6627856,10060
199305,25019,1480207,14693
199305,493935,6616161,14963
199309,574256,1955438,2932
199309,515216,2559644,13547
199307,170325,3453417,9561
199307,119024,306647,5520
199304,198618,6056200,893
199304,365487,768472,15460
199310,227807,6526279,2933
199308,541092,111040,4827
199308,522254,2001128,18408
199302,148070,3834980,8502
199308,380028,214953,8312
199309,575034,2474201,19269
199309,381527,4618032,1802
199310,219516,852687,12957
199305,324474,5637206,19279
199305,352060,1402295,10172
199311,116277,6272359,11924
199311,108202,2396196,8472
199312,184437,1623365,5013
199312,546988,4586799,10867
199312,413411,5840559,14891
199305,482927,8697684,1181
199305,195545,2705250,3367
199305,160063,1778927,13143
199305,375955,199032,19261
199305,70898,9251005,16109
199303,48956,1293461,5120
199303,191485,2653215,5490
199303,570935,3696892,1179
199303,495581,2163040,712
199303,24440,5133023,4541
199304,320820,182240,6458
199302,312758,6420703,17006
199302,513140,342476,6082
199312,488860,5021449,471
199312,421281,1666332,6352
199312,461768,4109862,4295
199306,17937,5757702,18444
199306,257347,3962554,13311
199310,73307,6148000,12513
199302,33892,4959117,6623
199302,210795,6923761,9844
199302,319539,4837646,15231
199301,68222,5310761,3116
199302,591818,4816490,4656
199302,475099,3854837,17999
199302,220990,4819491,14566
199309,439353,127940,5447
199303,91342,1716008,1791
199304,59518,3364290,5663
199306,233000,905000,15582
199309,575257,1450798,5921
199309,290689,1140495,2264
199302,497330,5072978,11641
199302,6597,6103071,14706
199303,287561,3642189,557
199303,361622,4784819,10533
199304,42843,7621965,3748
199310,45439,3289405,341
199310,177790,4576085,5676
199307,189605,1328566,9221
199307,85614,5800185,14274
199306,139841,8939632,18400
199311,414832,6225630,2002
199311,595209,3542152,11829
199309,391931,1001345,1040
199309,568011,1903338,10226
199312,66817,1048880,16023
199311,269823,347805,1493
199309,557976,8286312,4324
199311,135693,7530173,5463
199311,500141,3209970,19662
199312,410440,264682,7468
199312,48837,353594,1482
199309,510071,741600,16875
199307,322796,8291818,7560
199312,198895,7736293,5570
199309,308941,3630769,8210
199302,228360,1499639,15253
199302,222450,2173944,15611
199303,517210,5411907,15045
199303,539426,143609,15271
199304,329483,3961158,12319
199304,235404,131260,3488
199306,363075,223059,10624
199306,197154,123863,2314
199306,362279,2211737,4320
199307,360468,748940,8764
199305,298534,1051308,16277
199305,244197,1581675,6455
199305,397663,6384116,14983
199305,111030,2958607,18859
199301,440673,626096,3295
199301,329458,3789997,7195
199304,153119,3865618,7080
199304,62226,5417094,9192
199301,236024,2822429,1969
199301,409781,5021557,9374
199307,58961,2234833,13611
199301,551900,6956500,5640
199309,74276,4901058,2077
199309,548128,2737960,18439
199305,159247,2198401,10083
199307,568799,8320915,16522
199307,464871,4725477,4680
199303,83154,4346187,16045
199306,229752,5872636,18277
199306,434252,3797122,6346
199306,65974,4801425,12163
199309,537665,7762335,1958
199311,459716,4976799,6335
199302,202284,1395053,820
199307,169428,6897116,14319
199310,488226,3846585,17692
199305,5095,4455400,2739
199305,427790,8331184,7503
199305,406310,2741517,877
199306,570153,3677951,15121
199306,345109,5141470,9174
199306,82765,3460564,8716
199307,301545,1500134,13727
199309,471818,1388877,13049
199309,277798,2637033,17824
199304,445202,333829,10819
199304,508181,824087,13824
199304,473543,1337570,18276
199310,108199,3395825,6376
199311,406018,3933425,2230
199309,144861,5471724,2168
199310,189992,4080700,16896
199301,324186,1317875,3415
199308,60338,899742,18957
199308,113672,6773022,7694
199312,315162,1256019,10357
199309,293261,5408326,10147
199309,426104,611867,17157
199309,302611,4472899,13810
199311,223847,858852,19904
199304,582643,7516800,1529
199304,73428,4162217,1613
199302,361254,1020626,13513
199302,292384,545042,10078
199302,355864,3231107,17858
199310,275782,4872538,8222
199306,439359,6169664,1938
199306,286484,427906,12407
199301,433542,2337223,88
199308,599333,7018319,8982
199311,125973,195899,17221
199311,428628,4982676,10437
199309,18099,1208302,4944
199302,165167,4635385,8373
199306,269034,4475475,20
199309,472415,1614921,13167
199309,533700,2059611,2858
199301,470893,2557229,3333
199312,334079,771350,6288
199303,480712,2654137,18734
199303,320152,2615044,16890
199302,576719,2463686,303
199302,511667,325656,15862
199310,525920,4004662,7182
199310,538772,4481606,17377
199310,529621,1921298,8642
199304,296600,4850440,17679
199305,364836,6706092,12850
199310,92693,4578334,7246
199309,130077,3221573,6319
199309,271107,104574,14831
199309,86298,127144,947
199302,541985,2582347,3406
199307,532976,2187746,5150
199307,299056,2251455,19529
199309,578938,1185943,6774
199309,402726,4628765,3724
199307,146636,979290,16877
199307,417643,3330363,3583
199306,68842,5019648,17220
199304,31565,2666869,18699
199304,104895,6702811,13983
199304,161608,5890348,12255
199305,406909,4092993,6086
199305,114399,2238809,20000
199301,106774,8551257,6168
199303,165435,1931053,17739
199312,403711,474718,16951
199312,300628,2740950,4967
199310,376371,3229060,15064
199302,18073,2211077,4379
199302,141831,2569522,7919
199301,352524,4281801,18186
199309,153758,4971442,6959
199305,546206,1227136,2632
199311,136720,6025549,17940
199311,406036,1644749,5160
199310,83804,7630330,8080
199310,152531,6912108,7968
199306,550690,5288155,10643
199301,289151,2031729,1761
199308,366715,349213,10196
199307,153677,4532624,2440
199312,288622,7102790,2923
199301,257025,4569292,10464
199301,567373,3528857,18184
199305,347628,7630727,1407
199312,553082,5284839,4904
199312,296044,605297,4102
199312,408531,4987902,15895
199301,10320,2801438,18559
199312,175886,7306041,10773
199312,512483,5129427,9397
199312,288304,6268898,11037
199312,159402,1012750,12607
199305,305090,3505351,5498
199307,2960,4199111,5324
199307,539011,3014521,12183
199307,28565,4098328,13017
199301,405818,6250462,6529
199311,502719,1002023,15188
199301,153484,7158506,6083
199301,199294,5793299,9966
199307,577722,8465788,18189
199307,526523,5982619,15951
199312,142090,1681153,4786
199301,338700,1893433,11818
199301,271642,4539141,10218
199312,135122,897925,3343
199309,554683,3612595,9448
199309,185161,122123,6196
199305,506875,6334307,10414
199305,90111,2456576,7310
199306,436647,4608334,13809
199306,283198,1374893,12974
199306,500859,4556583,17340
199309,592134,2643493,6625
199309,382754,5580016,2201
199306,114438,281771,19783
199306,338756,7738918,8418
199304,170287,4256430,16398
199307,178307,1371447,15446
199309,292706,7657694,4624
199312,28787,7062150,16213
199301,459648,7719791,11937
199309,241575,5499046,10906
199303,317643,3382703,18717
199303,418359,505822,12867
199305,46755,6065037,2013
199312,335863,6513055,13595
199312,25028,647100,2996
199305,465592,7174167,9640
199305,595132,2765905,13224
199305,113358,678818,12025
199305,233040,4527508,13609
199305,101953,9387669,3532
199306,159214,1622069,1094
199306,506650,803465,2490
199306,50656,2805210,19352
199304,359521,2788019,10780
199304,463083,4660197,13311
199305,223578,7135413,16410
199307,330766,4269078,13105
199302,443241,3133446,14059
199302,542279,4013957,14923
199302,77288,1595518,4900
199308,204515,2670079,8217
199308,128715,4955623,11635
199303,598211,2031862,13531
199303,517027,3139308,2273
199303,470857,2352417,6565
199303,280484,4305541,10942
199307,250887,6303894,7794
199307,36884,7948141,19696
199303,268804,1755062,10751
199311,198989,5729417,7707
199311,594800,4085145,10781
199302,243998,565116,7120
199310,588270,4874759,12284
199311,232199,4766792,7893
199301,541632,7142967,12963
199301,808,2009548,19648
199304,366225,1533957,7205
199304,525588,4585737,18465
199304,349035,5205464,18238
199306,642,2721216,4754
199311,527154,3935525,14147
199306,350752,7674264,8392
199303,483224,946444,14764
199311,427449,1602152,11
199308,127029,3136379,4484
199308,487206,2362496,12623
199302,498683,3425541,15734
199307,428840,4506953,16484
199307,527649,5529492,8985
199312,446265,5639533,12837
199312,406492,3119986,10977
199312,127861,3481168,14798
199302,256855,8878016,9047
199302,451617,4716750,8698
199310,281064,3891766,17160
199308,246072,498849,11392
199301,205122,3387408,16525
199301,416794,4314561,1728
199306,59591,2887198,14383
199310,539929,5209709,14764
199304,459098,2092998,2798
199304,49762,4151018,609
199304,241975,187862,14808
199304,62804,8745660,12950
199308,447928,3275321,2859
199308,117949,9158072,4301
199312,126239,5887115,16735
199312,339699,1022343,206
199312,59942,1118340,12064
199308,97563,3244404,4943
199308,419390,2159151,16256
199308,478307,3817281,6626
199308,239503,3218195,17998
199301,374007,3959666,8194
199309,94949,3429110,11977
199309,53853,5008588,17449
199303,548890,190009,10039
199303,190635,5637633,19608
199303,594910,2947188,6053
199303,68125,4869849,8597
199304,277088,4696958,2958
199312,335571,7480143,9741
199310,35056,1441977,13710
199305,496641,3530708,17762
199311,372443,1028976,19406
199304,58257,2121826,19433
199307,142442,3887748,2869
199302,16261,5252934,16677
199302,205859,5765732,3108
199303,538191,1073065,17227
199305,310791,4237786,4267
199311,88889,6320944,8614
199311,552905,6647002,13491
199311,529318,132034,19640
199311,302094,850558,740
199306,118978,2544139,14858
199306,279014,393228,7528
199301,220540,3721430,18231
199301,90717,7776911,8610
199301,255390,2610037,8022
199303,130846,3310745,5051
199303,121085,109501,6617
199303,466168,3778954,1707
199301,549763,7912610,1117
199301,524292,3257768,8041
199310,519216,5631231,7676
199310,54842,5870276,9806
199303,353092,4152060,7831
199309,416927,6685981,19610
199312,376580,6560017,16810
199307,386532,5608171,18725
199303,575433,2365186,19692
199302,275619,7500998,11923
199302,314641,3894041,19257
199303,363165,1459042,123
199301,113231,4803972,17583
199301,466234,4889655,6817
199301,589737,8150780,1201
199304,590398,884091,6040
199312,264310,2842963,13008
199312,56866,1786402,5251
199312,226094,908891,4521
199310,384827,8345050,1168
199311,454620,1543108,11283
199311,395761,2341361,6968
199311,356977,5638137,10901
199312,197496,4173350,5724
199304,270664,6149553,18625
199304,10864,1913299,9811
199307,536998,8662867,3066
199307,123476,4799803,3409
199309,548886,7507256,3459
199309,592874,6939046,2219
199310,156720,3274494,4635
199310,209946,6063323,12081
199306,492140,4992649,3520
199308,578426,6702102,17853
199302,306788,5570966,6805
199302,262101,3402951,12642
199302,529695,2843980,8605
199308,496197,3425591,9294
199308,174299,815734,2884
199308,227594,4622560,18908
199308,338276,5609261,13164
199304,378481,308775,8984
199301,486691,1315293,8726
199301,174116,4617626,7085
199301,110626,2916456,17446
199301,368567,1903780,10557
199311,124338,2907212,18973
199310,429135,1032186,16343
199304,253029,4523138,14423
199304,577320,1643224,13239
199304,402533,6266001,2726
199311,450472,5632902,17342
199306,357089,1588453,10083
199306,391136,360773,8290
199306,206454,2558987,18095
199306,58450,2070421,6768
199306,164804,549427,16307
199306,252284,719509,426
199302,281674,4014975,11276
199306,90346,3012110,676
199301,70068,2339787,13756
199301,97599,4109622,477
199302,503421,2210668,5691
199304,588707,5051247,2579
199306,116751,5023945,12475
199306,589826,5689926,4425
199307,412373,3435740,4884
199308,74780,2258401,19822
199310,488751,7233797,13189
199312,327981,787516,2758
199311,405241,1702136,14350
199311,101801,6006929,19932
199311,358324,1896529,10439
199303,547230,4380830,7171
199303,458388,2374979,3787
199304,499246,5613451,14204
199304,235101,3655325,18637
199307,151082,2088266,2245
199306,112195,2748771,18490
199310,88922,9459054,525
199304,510168,933086,15081
199309,446591,6860637,1030
199309,154376,3644582,18328
199309,34107,2423680,13948
199301,481329,389159,7813
199301,403261,4792011,19950
199303,14662,2317690,14793
199303,99292,2657474,8313
199303,393998,3485238,9172
199303,434620,7160487,18886
199303,241947,374008,9925
199312,452282,2633910,4117
199309,573779,2336317,1333
199302,572477,613582,10945
199303,396110,1418373,12668
199303,32345,5575589,11053
199312,431601,7586271,4167
199312,230593,1659178,5377
199304,413552,6383848,4771
199304,163952,6844150,14976
199304,434219,3955441,3452
199304,459977,4555706,3424
199307,185399,6255219,15230
199307,196120,481583,9374
199310,145886,1721305,9116
199310,519050,3981067,19953
199310,375736,2663228,7197
199310,230599,6676616,9332
199310,279286,2577354,10720
199310,74582,3050896,2541
199306,546247,5121151,11017
199306,168154,4504844,8153
199306,151564,4387860,12342
199306,326997,7735651,17036
199308,519391,1231253,6830
199310,30669,6493019,3001
199310,37112,4477601,16527
199310,568854,9421867,19008
199310,326850,8092934,14698
199307,538507,749557,5646
199303,138041,854599,8154
199302,207065,866096,7494
199302,317258,5813819,16076
199310,317346,4809828,17352
199311,504258,499843,9733
199304,241662,5599945,14443
199304,246835,3143130,18618
199304,493349,1041640,7549
199301,431154,1578864,16520
199309,382851,1137097,18670
199309,324935,3422020,5967
199308,357179,2080457,1162
199308,96832,543162,8059
199307,30659,3147507,19587
199307,347655,2642497,15211
199307,49779,4192267,9926
199306,244070,1104311,4615
199301,442158,3201378,10987
199302,23773,2304213,14921
199303,18418,2074108,6297
199303,549478,1047830,19013
199307,97715,1695582,9214
199307,83695,2632185,17052
199307,251487,1851310,17752
199308,205528,3090647,10752
199308,64811,1740293,13476
199307,486458,6511490,4132
199306,528895,4952041,9426
199305,566794,6747152,17729
199311,173194,3638102,1501
199311,277718,6414833,17121
199304,438100,1220782,11930
199304,539529,1369300,3305
199309,419797,7826754,6283
199309,117034,1121449,2438
199309,592564,3246818,9515
199309,141603,322341,10194
199311,101754,688254,14881
199311,168445,587214,10166
199311,163454,4312592,13829
199311,358998,9976353,9446
199311,538085,5559147,3038
199311,390011,863184,9931
199304,384253,262099,3764
199303,466890,727893,12367
199303,404384,124970,6554
199301,6725,4523127,14522
199312,483551,1203071,19586
199312,532883,7061859,1219
199304,166528,5312940,17798
199310,10176,3898264,12232
199310,217006,1880130,19064
199310,410793,8098018,13661
199306,268575,7260906,16507
199306,135891,3776704,2248
199305,362158,2295083,4059
199312,85809,348191,18081
199312,108430,6835419,12644
199308,154515,7769074,7939
199303,564254,6393415,11843
199305,504547,2432783,9014
199305,568332,4618222,8037
199301,425880,1946717,3109
199301,358217,1136203,9316
199301,145852,4602286,19573
199307,245862,4606401,11095
199308,237014,559188,12362
199301,503625,6950864,11283
199301,257587,6292578,4694
199306,474766,1550999,7209
199305,320267,4587759,13923
199305,189364,1709151,9728
199301,434299,5494217,3152
199301,215121,1846348,5892
199301,523981,7939641,5704
199301,334857,3151805,10461
199303,308642,6884777,12975
199303,115914,7376116,2763
199307,460890,1974878,4802
199307,385596,6921383,4380
199307,18759,5647306,57
199304,20538,1155155,158
199304,180470,2279190,6605
199311,231147,104578,12936
199311,209231,1548418,14834
199306,85015,3626036,9065
199301,344621,326459,17832
199304,137549,5597313,16272
199311,71335,6016955,11729
199304,476465,2796393,14287
199304,154802,2022055,13000
199312,539019,4310251,4919
199312,478868,914185,16869
199308,127452,430519,920
199308,81589,7388008,15426
199312,240317,3450031,17810
199303,327823,6046596,3954
199301,74156,2125812,5793
199307,60541,294301,807
199302,16847,5937085,5763
199302,186431,1324716,8528
199302,134732,4847907,14341
199307,195100,3747833,2242
199307,33918,9074359,15432
199307,164405,3312027,17167
199306,342704,172922,10677
199303,370268,4239576,7242
199303,483849,4800155,6212
199306,579198,2106053,8348
199312,210235,1927405,15340
199312,3378,6089070,8942
199312,368665,4247442,13904
199312,551058,2854643,9679
199303,386886,1367198,7985
199310,10641,1216485,18101
199307,582805,4995065,1214
199308,224490,7001676,8105
199308,189885,387076,11691
199308,150283,1567937,9399
199304,139318,1209363,19625
199305,533327,266618,7040
199305,222635,2417426,16061
199305,533122,4917260,19712
199302,393013,3394314,10174
199302,220768,6288905,12542
199311,367587,8107393,12702
199311,426196,1649589,16573
199311,74322,5390098,13405
199304,411825,673878,11484
199307,179131,599014,9944
199307,361875,4218481,12702
199303,364370,5287050,16401
199303,540868,6665669,16776
199303,364254,130505,7208
199305,370757,6269148,8667
199309,359824,369226,7174
199309,156640,6253815,7788
199309,52464,2915074,8306
199309,348041,1494149,9601
199308,571064,1123689,4454
199308,265267,5139714,4937
199304,110053,2577896,19770
199312,325235,374285,18842
199303,357744,6778108,15476
199303,589529,4441164,4472
199303,11736,1291820,19038
199304,479514,4976308,6631
199311,361964,1403983,13759
199308,290588,7188807,12417
199307,348816,5169225,19839
199308,501149,3155929,8271
199308,595536,4905950,241
199305,205454,2264827,18691
199305,537669,1158808,19747
199311,196604,2999858,3774
199308,387442,2119789,15072
199303,271158,2235697,18952
199303,345934,2328385,6129
199308,524331,4864207,11022
199302,210383,4737614,9492
199302,182724,8852928,16962
199308,365595,7397883,13552
199308,152866,7898027,10558
199310,209605,1469152,2861
199305,286794,2291863,13293
199301,540302,6511400,11865
199306,14536,6749316,2019
199309,555049,5354497,5768
199301,134068,5131191,19316
199303,39667,6233840,19639
199303,458255,2021241,1974
199303,285873,4232624,9895
199302,272776,2883705,9475
199309,428800,4695366,15146
199310,19005,2778468,15893
199309,43630,3084314,15258
199309,544466,146512,8016
199309,597615,5149758,7967
199309,88343,1549679,15377
199312,454156,2067062,16105
199312,385201,4865656,793
199301,508684,335146,12197
199301,57926,8406051,5271
199304,240951,8158045,18331
199305,175775,8978085,13649
199305,446692,3814823,8847
199305,342686,4235241,6975
199311,406881,6194934,15994
199311,492726,842163,17657
199308,94431,977844,13470
199305,485054,3908830,5041
199310,132717,2251876,4618
199306,542635,650912,12637
199306,528780,5672271,5897
199302,554306,6132142,5758
199312,8388,1383237,2089
199303,550542,6554812,16038
199303,349778,4786903,4134
199303,11816,1843573,4350
199312,283770,4340556,4719
199312,509806,7190488,10902
199312,70469,4655213,17872
199312,562898,3458974,4348
199312,424763,496195,8912
199312,210874,1749162,5472
199311,452585,4772586,19839
199311,384240,4752661,12019
199311,60229,2883858,13378
199305,180291,2527287,16503
199305,134958,7539329,5250
199304,126620,2743268,17731
199304,489721,4358863,8689
199308,540206,2175830,5820
199308,576214,252877,7094
199308,426074,990049,4223
199301,453224,3146655,10970
199305,159069,5527494,7874
199305,469204,4893333,10441
199305,86179,3882346,15819
199305,598078,1164289,2523
199307,473135,4826927,1027
199307,566719,6408841,7526
199301,525977,4907227,1134
199301,294621,6557760,3943
199301,484668,641224,16532
199308,363158,846250,19836
199308,303934,6906746,18128
199302,195868,1333460,9445
199310,107684,6134031,222
199306,531770,4237716,12370
199301,522589,2344819,837
199301,257089,4818198,8700
199309,581960,7277474,9296
199309,397715,8791595,17042
199309,348146,4212890,2495
199307,376946,3335811,3156
199304,69130,5223065,15486
199305,582143,5109975,12169
199305,468115,4396262,18364
199304,125500,2541483,6520
199312,143713,3237616,17182
199311,404213,433469,17799
199310,517899,3346855,9826
199309,467306,499125,16399
199309,292996,9551081,18405
199306,8696,2224100,6965
199305,88228,3732579,8526
199304,553578,3553515,15861
199304,230169,2985291,9589
199304,238150,2772580,10374
199307,442455,4245392,8479
199310,509180,4037198,17174
199312,183309,6617601,1133
199310,567393,6010882,19354
199310,200698,6668094,16014
199307,410502,5173914,12257
199307,492371,6343667,19992
199301,282438,1546837,10705
199303,262444,417709,1122
199306,565734,1410972,9929
199303,24736,4188361,6310
199303,535945,980555,19536
199304,370245,781246,12250
199310,308358,5222151,11763
199310,494338,1055189,9705
199307,537294,4696720,13346
199311,328041,414783,11210
199312,581285,6492467,13662
199312,263551,5397820,15600
199312,297811,6804705,1129
199309,116249,4339773,4465
199309,585696,3492073,13864
199302,87511,2616398,16617
199312,538113,4963500,364
199312,254230,1608170,5053
199306,363522,4506019,8144
199308,314236,4972124,14549
199308,94713,3550329,3480
199312,81437,5916271,15527
199312,106277,1006083,12972
199308,160656,6327571,3885
199302,367319,2853005,1089
199310,596481,1836163,2214
199305,471144,3387734,16105
199305,555847,8204959,12680
199311,477659,1746284,8989
199311,58071,302546,3920
199304,463512,1752882,7744
199302,103870,183639,14602
199302,243850,5568079,11785
199303,492204,5569414,12619
199303,434292,5352668,7234
199307,146346,4962299,14461
199312,345120,570903,8051
199312,226460,1479342,4363
199311,362502,4181881,16294
199309,389047,2586740,12994
199309,596095,2567946,13464
199309,361549,4686642,2225
199306,460859,6777046,215
199306,157309,5566306,10352
199306,299737,8080958,9798
199311,594203,4623149,3
199303,197536,5704286,12269
199305,118313,1713395,17810
199305,82975,8250885,1846
199307,472661,4642804,10617
199307,82342,4672271,4893
199303,144549,2498670,9251
199309,144963,8264763,9144
199305,436033,4135734,3644
199303,106317,648421,18233
199301,300200,4351888,10258
199301,408170,209161,4946
199301,454030,2768020,15775
199302,223346,4925000,13792
199303,273636,6713725,2639
199303,581109,3181083,12944
199303,130692,6139667,3474
199302,415010,3897907,16435
199308,482559,2266049,6066
199308,533218,1839249,14176
199308,118140,3404931,16412
199302,571533,5241934,4314
199302,286261,4278067,19075
199309,36585,4280204,16726
199309,52320,1727810,3260
199307,378791,1269580,14756
199301,484256,4788528,4512
199301,290021,693552,5685
199309,356608,4119860,5815
199309,458716,7129155,1877
199304,271942,2413465,13412
199307,494294,3913764,17140
199307,584315,1764504,19412
199309,31334,3313899,6493
199306,354090,4660981,18911
199301,493234,3214062,4298
199301,336982,989295,15004
199309,178453,2701477,10907
199309,446665,7020303,11960
199309,460364,5061627,19112
199308,245080,803654,11204
199309,48281,1084224,17426
199301,477045,4607266,6995
199301,484601,7690063,3533
199308,55896,366674,10585
199312,106189,702765,11691
199312,393786,4237001,7320
199305,586752,8919679,6504
199309,388433,590310,12029
199309,507101,1289805,1666
199308,341684,2029387,16989
199308,79966,6293234,4890
199308,357381,1550562,16748
199312,221682,7072184,1526
199311,580848,3969511,6397
199311,302860,3103508,9119
199305,204482,537950,6736
199309,335386,4784331,16689
199306,46537,6907315,2164
199306,569393,3152869,5575
199306,385146,1462582,6537
199305,414831,4320879,4134
199310,243811,5503052,7693
199308,138736,3787273,5310
199308,313663,6473545,7612
199301,432680,6386133,2568
199301,37801,2556036,8488
199309,291265,852993,1556
199301,208177,1289170,12643
199301,221371,3008614,3725
199301,588653,1896635,1594
199304,166873,9408369,4376
199308,334227,374579,2229
199305,17940,4734031,3858
199303,20978,8657404,3110
199302,367853,6023754,686
199312,314007,400228,2820
199310,330110,223459,7388
199308,84936,5647534,3078
199301,543086,1881013,6267
199306,572694,3808940,5149
199305,525828,4723482,4855
199305,187160,5988862,12642
199305,256084,3465513,13741
199305,256828,3848050,17830
199305,105694,504807,2509
199307,552768,4591906,3864
199303,42062,4231108,5022
199303,43024,2106169,1850
199302,475785,2070653,7916
199302,309419,1959764,1686
199302,40399,6236199,16289
199309,450827,1056013,16519
199311,306386,964912,9177
199311,532918,3217017,18380
199304,2668,7696234,12111
199304,298496,1449645,867
199304,221301,5203288,5243
199307,174609,2123019,7421
199310,224279,3268054,7432
199310,416771,4796585,14966
199310,188825,3410427,12169
199308,117145,3106400,13264
199312,437450,538322,18896
199307,532348,1082170,846
199307,558333,2294270,9420
199311,256519,1752894,8357
199302,121051,2079777,18755
199302,497401,6510857,12411
199309,62730,6731987,5657
199312,446228,4257649,9518
199303,402760,1466536,1905
199303,575471,3334146,10900
199308,498891,561291,14517
199304,346801,1971591,15112
